
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199205   3.49   0.61   4.17   2.20   3.00   7.18   3.71   0.19   3.55   5.34
199206  -3.83  -5.90  -1.42  -4.74  -3.14  -3.57  -0.27  -7.31  -2.33   0.62
199207  -4.14  -8.00  -0.83  -5.44  -1.92  -6.61  -3.18  -7.20  -1.57  -7.46
199208  -6.80 -16.64  -1.86  -7.49  -5.29  -3.48  -5.03 -15.37  -5.23  -8.40
199209 -10.45 -11.94  -5.82  -9.58  -8.78 -11.37  -4.32 -14.05  -8.74  -6.68
199210  -8.29 -17.29  -6.99 -11.61  -2.69 -11.12  -6.82 -13.38   2.67  -5.28
199211  12.58  23.46   3.78  16.66   8.08  25.01   7.07  21.63   5.87  -1.31
199212  -2.01  -8.61   0.07  -1.45  -0.89  -0.48  -1.76  -6.01  -4.20   4.26
199301  -6.70   8.34  -8.71  13.77  -9.63  -2.54  -8.95   0.51  -9.58   8.53
199302   4.56   2.01   4.49   5.39   5.04   6.08   4.07   1.56   5.24  -9.86
199303   0.46   0.64   0.82   6.76   0.13  -2.38   2.05   4.44   1.48   1.19
199304   9.06  14.07   8.59  16.81   8.17   5.50   9.86  11.65   9.09   1.59
199305   7.67  17.75   8.38   9.12  12.58  12.08  12.80   7.12   8.64  33.52
199306  -8.52  -2.79  -8.43  -1.46  -9.95 -12.98  -9.21  -5.32  -8.44 -12.89
199307   4.04  18.23  -0.58  23.68   0.20   7.42  -0.46  19.38  -0.14   2.75
199308   7.42  11.91   6.66  19.91   8.47   9.67   8.27  11.42   6.28   9.57
199309   2.80  -7.54   7.45  -7.79   4.58  -6.32   7.74  -5.73   7.99  -4.61
199310   8.96  22.06   5.96  25.14   6.01  13.93   5.59  20.50   5.86  18.22
199311 -12.08  -9.93 -15.37 -10.64 -14.59  -0.50 -15.88  -8.50 -15.76  21.28
199312   9.34  13.32   9.58   8.16   9.51  10.20  10.71   8.24   9.30   3.75
199401  20.18  30.03  13.76  21.83  15.36  23.53  11.16  23.03  14.03  26.43
199402  -5.49  -6.63  -5.11  -4.82  -3.33  -1.91  -4.29  -4.13  -5.73  -9.88
199403  -7.37  -8.45  -6.92 -10.07  -1.74 -10.64  -8.53  -6.28  -8.81 -10.32
199404   8.33   9.87   7.65   3.78   6.77   7.65   5.19   5.49   6.14   6.29
199405  -2.44  -2.55  -0.95   0.27  -0.90   0.81   2.95  -5.66   3.34  -4.92
199406  -5.59  -6.53  -4.08  -9.06  -3.47  -8.72  -2.70  -7.99  -4.14  -5.41
199407   5.33   6.84   4.73   2.45   4.24   4.53   5.40   3.50   6.17   5.01
199408  -0.57  -2.19   1.17   1.25   0.31   3.38   1.68  -1.42   1.38  -4.36
199409   0.62   0.13   0.25   6.03  -2.91   1.68   1.87   1.46   1.79   4.26
199410   9.50   7.69  11.54   6.05   9.21   7.12  12.85   6.34  13.93   6.53
199411  -3.53  -2.74  -3.27 -12.34  -5.05  -6.51  -3.84  -2.44  -4.16  -6.08
199412  -1.52  -1.85  -1.68   2.51  -0.17  -0.56  -2.33  -1.19  -1.80  -2.34
199501   1.22   3.71  -0.30   4.36  -0.64   3.14  -1.43   5.62  -1.01   0.82
199502   2.53   0.91   2.57   3.89   2.77   3.43   1.75   4.12   3.25  -1.24
199503  -3.10  -8.54   2.59  -9.41   0.30 -10.67   2.40  -6.35   0.37  -7.44
199504   9.05   7.59   9.25   7.80   7.87   9.13   9.80   8.45   8.75   9.94
199505   0.41   3.49   1.32  -3.98   2.49  -6.57   1.64  -0.64   0.40   0.07
199506   4.90   2.64   6.13   6.09   5.03   5.18   5.66   4.36   7.56   0.74
199507   7.19   9.58   5.44   7.83   4.25   8.24   5.69   9.36   4.14  11.65
199508  -2.40  -9.40   0.40   0.44   0.74  -6.48   0.83  -8.49   0.96 -10.20
199509  13.55  14.49  12.97  16.50  15.79  17.08  12.99  13.88  14.97  12.86
199510  -2.48  -2.04  -2.83   0.21  -4.40  -6.55  -4.65   0.18  -5.10  -6.01
199511   1.82   6.05   2.10  -3.56   3.13  -2.88   3.79  -1.73   2.78   4.82
199512  -2.86  -0.80  -3.17  -1.44  -6.87  -2.61  -4.56  -1.93  -4.36  -3.47
199601  -2.12  -5.65   0.43  -5.70   0.08  -4.54   0.57  -1.07  -0.53  -1.74
199602   9.86   9.98   9.51  11.25   8.58  15.39  10.01  14.71   8.03  -6.23
199603   2.49   3.02   2.43   2.38   1.70   4.03   1.83   2.92   1.67   4.26
199604   0.12   3.58  -2.79   3.09  -3.30   1.90  -3.40   3.11  -2.45   1.54
199605   2.96   1.96   4.50   2.46   4.66   2.12   4.75   1.12   4.56   4.42
199606   2.25   3.77   0.68   3.74   0.34   3.20  -0.27   3.82   0.88  -1.14
199607  -3.89  -1.89  -5.25  -2.51  -4.53  -2.28  -4.72  -3.68  -4.34  -4.67
199608   5.68   4.91   6.75   4.51   6.86   5.21   7.96   6.31   6.89   4.00
199609   4.63   4.37   4.33   5.57   4.08  -1.48   4.27   5.11   5.60   2.26
199610   3.47  -0.52   6.34  -0.24   6.92  -1.43   6.99   1.18   6.77   3.43
199611   6.17   6.52   6.27   6.02   6.86   4.70   7.92   3.62   7.58   8.33
199612   0.98   1.01   0.55   2.17  -0.73   0.20  -0.17   4.03  -0.42  -3.71
199701   2.09   2.05   3.24   4.77   3.23   3.02   2.38   0.01   2.46   6.80
199702   0.81   5.55  -3.07   4.15  -2.82   5.64  -2.28   4.71  -1.39   3.84
199703   3.63   4.30   4.25   4.17   4.57   4.63   4.85   3.78   4.00   4.84
199704  -7.64  -6.53  -7.73  -7.94  -9.69  -6.55 -10.34  -7.20 -10.07  -6.83
199705   8.10   7.26   9.03   7.33   8.04   7.53   6.90   4.84   9.45   9.35
199706   8.13   4.04  10.03   2.95  10.91   3.65  11.92   7.14  10.78  -1.71
199707   2.88   3.31   3.48   1.63   6.30   3.36   6.17   2.83   5.20   0.06
199708  -4.28  -5.23  -5.10  -4.13  -6.63  -4.52  -7.36  -3.48  -6.82  -3.45
199709  11.16   9.69  11.77  10.40  13.74  10.24  14.60   9.73  14.14   9.96
199710 -10.41 -11.00 -11.07 -11.23  -9.89 -11.72  -9.75 -15.28  -8.35  -7.69
199711   2.35   0.37   1.82   4.81   0.54  -0.45   0.81   1.33   1.46   1.53
199712  -2.99  -2.33  -3.94   1.62  -3.99  -3.04  -4.04  -2.20  -3.76  -0.36
199801   1.32  -0.11   2.25   1.52   2.83   0.99   2.16   1.67   2.85   4.17
199802   9.35   4.71   9.47   7.40  10.26   2.84   9.84  11.79  10.73   4.28
199803   6.62  12.29   5.29   7.64   4.58  11.62   4.98   6.73   5.71   1.62
199804   4.44  -0.24   5.70  -0.08   6.07  -3.07   5.82   2.48   5.44   1.28
199805   2.55   5.30   2.92   1.21   4.90   2.02   3.84   1.28   2.57   1.16
199806  -0.67  -7.46   0.73  -0.78   1.22  -5.58   0.68  -4.39   1.90  -5.71
199807  -1.08  -1.81  -0.75   1.20  -2.57  -1.02  -2.06  -0.54  -0.89  -6.03
199808 -16.23 -15.42 -15.70 -18.58 -13.55 -15.27 -15.23 -18.35 -15.70 -14.34
199809  -8.92 -11.03  -7.54  -9.73  -8.64  -8.48  -7.93  -6.20  -8.20   0.34
199810   5.38  -0.47   5.69   3.79   5.44  -0.23   5.90   6.78   6.98  -7.51
199811   8.73   2.90  11.82   1.90  13.48   1.96  13.53   1.34  13.52  -2.74
