This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Developed_ex_US.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
201406   ,3.49   ,3.13   ,3.18   ,0.36   ,1.62   ,1.55
201407  ,-1.26  ,-1.48  ,-1.29  ,-1.06  ,-2.15  ,-2.52
201408   ,0.03  ,-0.37   ,0.13  ,-0.16  ,-0.18  ,-0.40
201409  ,-5.72  ,-5.02  ,-5.49  ,-3.18  ,-4.18  ,-4.23
201410  ,-4.24  ,-3.30  ,-2.97  ,-3.03  ,-1.21  ,-0.98
201411  ,-1.30  ,-1.02  ,-0.90   ,0.91   ,1.13   ,0.89
201412  ,-2.01  ,-0.77  ,-0.73  ,-3.86  ,-2.36  ,-3.43
201501  ,-0.89  ,-0.94  ,-0.54  ,-1.86  ,-0.41   ,1.37
201502   ,4.39   ,4.33   ,4.44   ,6.89   ,5.90   ,4.77
201503  ,-1.24  ,-0.45   ,0.65  ,-1.00  ,-1.23  ,-1.60
201504   ,7.78   ,7.25   ,5.53   ,5.52   ,4.48   ,4.25
201505   ,1.66   ,0.98   ,1.25   ,0.53  ,-1.12  ,-0.79
201506  ,-0.96  ,-1.03   ,0.44  ,-2.48  ,-3.17  ,-2.60
201507  ,-4.00  ,-1.43  ,-0.53   ,0.63   ,0.64   ,2.12
201508  ,-5.08  ,-3.68  ,-4.97  ,-6.56  ,-6.66  ,-6.30
201509  ,-3.39  ,-3.38  ,-2.60  ,-6.13  ,-3.91  ,-4.93
201510   ,4.45   ,4.59   ,4.70   ,6.50   ,7.34   ,7.15
201511  ,-1.32  ,-0.19   ,1.11  ,-2.98  ,-1.01  ,-0.80
201512   ,0.44   ,1.52   ,1.46  ,-1.47  ,-1.90  ,-0.81
201601  ,-8.19  ,-6.99  ,-6.66  ,-9.63  ,-6.06  ,-5.37
201602   ,0.49   ,0.29   ,0.01  ,-1.19  ,-1.56  ,-0.80
201603   ,7.95   ,8.27   ,9.29   ,6.30   ,7.28   ,6.90
201604   ,5.16   ,3.52   ,2.96   ,4.30   ,3.10   ,2.48
201605  ,-1.67  ,-0.22   ,0.14  ,-1.12  ,-0.94  ,-0.77
201606  ,-2.35  ,-2.29  ,-2.58  ,-7.13  ,-2.09  ,-2.36
201607   ,4.56   ,5.79   ,5.88   ,5.66   ,5.26   ,4.32
201608  ,-0.41   ,1.10   ,0.00   ,1.57   ,0.20  ,-1.19
201609   ,3.53   ,3.11   ,3.61   ,1.30   ,1.58   ,1.26
201610  ,-0.87  ,-0.56  ,-1.38   ,0.90  ,-2.18  ,-3.21
201611  ,-2.14  ,-1.86  ,-2.76  ,-0.75  ,-1.97  ,-3.66
201612   ,2.00   ,2.13   ,2.08   ,3.30   ,2.84   ,2.72
201701   ,4.87   ,4.93   ,4.81   ,3.78   ,3.72   ,2.88
201702   ,1.51   ,1.33   ,1.64  ,-0.59   ,0.98   ,1.54
201703   ,0.96   ,2.81   ,2.83   ,3.26   ,2.63   ,3.80
201704   ,1.20   ,3.13   ,2.78   ,2.83   ,2.75   ,3.11
201705   ,2.32   ,4.00   ,3.84   ,2.66   ,3.62   ,4.37
201706   ,1.61   ,1.76   ,1.65   ,1.29   ,0.48  ,-0.76
201707   ,3.58   ,3.70   ,3.40   ,4.55   ,3.25   ,1.95
201708   ,0.72   ,0.60   ,1.39  ,-0.59   ,0.41   ,1.03
201709   ,2.11   ,2.82   ,1.95   ,2.83   ,2.15   ,1.95
201710   ,1.69   ,1.02   ,1.91   ,1.12   ,1.91   ,1.25
201711   ,0.58   ,1.14   ,1.39   ,0.64   ,0.97   ,0.98
201712   ,3.66   ,3.08   ,3.43   ,2.48   ,1.62   ,0.98
201801   ,5.52   ,4.38   ,5.13   ,5.41   ,4.99   ,4.01
201802  ,-3.44  ,-3.22  ,-1.87  ,-4.41  ,-4.46  ,-4.07
201803  ,-2.18  ,-1.09  ,-1.04  ,-2.08  ,-0.98  ,-0.11
201804   ,0.29   ,0.31  ,-0.46   ,2.91   ,1.64   ,1.82
201805  ,-1.06  ,-0.44   ,1.48  ,-3.67  ,-1.36  ,-0.59
201806  ,-2.69  ,-2.43  ,-2.44  ,-1.81  ,-1.02  ,-1.08
201807  ,-0.26   ,0.37  ,-0.81   ,2.80   ,1.66   ,2.41
201808  ,-1.71  ,-1.36  ,-0.29  ,-2.84  ,-1.87  ,-1.16
201809   ,0.03   ,0.04   ,0.17   ,1.66   ,0.70   ,0.61
201810  ,-9.62  ,-9.18  ,-9.83  ,-8.03  ,-8.64  ,-8.53
201811  ,-0.35   ,0.35   ,0.54  ,-0.62   ,0.26   ,0.20
201812  ,-6.17  ,-6.72  ,-8.11  ,-5.74  ,-4.81  ,-4.21
201901   ,4.94   ,5.89   ,7.51   ,6.76   ,6.54   ,7.06
201902   ,1.92   ,1.79   ,2.01   ,2.35   ,2.48   ,2.89
201903  ,-0.45  ,-0.92  ,-0.01  ,-0.05   ,0.60   ,1.39
201904   ,1.95   ,2.64   ,2.96   ,3.39   ,3.20   ,2.66
201905  ,-3.50  ,-4.14  ,-2.87  ,-5.53  ,-4.67  ,-3.96
201906   ,2.27   ,3.24   ,2.98   ,4.69   ,5.64   ,5.70
201907  ,-0.76  ,-1.41  ,-0.09  ,-2.03  ,-1.45  ,-1.15
201908  ,-3.42  ,-3.78  ,-3.69  ,-3.27  ,-2.25  ,-1.32
201909   ,2.00   ,2.23   ,2.71   ,2.77   ,3.41   ,1.44
201910   ,3.39   ,4.00   ,4.50   ,3.53   ,2.57   ,4.38
201911   ,0.96   ,2.42   ,2.54   ,1.62   ,1.05   ,1.78
201912   ,4.69   ,5.65   ,4.56   ,4.19   ,3.04   ,3.17
202001  ,-2.73  ,-3.39  ,-3.50  ,-2.88  ,-1.98  ,-1.66
202002 ,-10.26 ,-10.38 ,-11.98  ,-8.13  ,-8.60  ,-8.76
202003 ,-14.29 ,-15.25 ,-17.46 ,-15.90 ,-14.01 ,-11.25
202004   ,9.13   ,9.30  ,12.86   ,6.78   ,6.47   ,7.20
202005   ,5.51   ,6.69   ,8.94   ,2.97   ,5.29   ,5.55
202006   ,3.01   ,1.94   ,2.24   ,3.72   ,4.10   ,2.32



  Average Equal Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199007   ,3.88   ,4.90   ,5.07   ,3.81   ,4.24   ,4.11
199008  ,-6.45  ,-7.50  ,-8.46 ,-12.06 ,-12.32 ,-11.67
199009  ,-8.19  ,-8.46  ,-9.30 ,-14.37 ,-14.30 ,-14.25
199010   ,0.75   ,3.42   ,4.35  ,16.12  ,14.81  ,15.91
199011  ,-4.49  ,-3.74  ,-3.90  ,-9.29  ,-8.01  ,-7.42
199012  ,-0.94  ,-1.07  ,-0.91  ,-0.83   ,0.14   ,0.17
199101  ,-1.85  ,-1.10  ,-1.55  ,-0.67   ,0.20   ,0.90
199102   ,9.70   ,9.69  ,11.42  ,16.44  ,14.22  ,13.35
199103  ,-0.66  ,-0.82  ,-0.48  ,-4.79  ,-3.62  ,-3.41
199104   ,1.68   ,1.16   ,0.78   ,0.40   ,0.43   ,0.50
199105  ,-1.28  ,-2.04  ,-1.64  ,-0.59  ,-0.13  ,-0.39
199106  ,-2.68  ,-4.51  ,-4.76  ,-7.15  ,-5.52  ,-5.94
199107   ,3.67   ,2.64   ,2.87   ,2.05   ,2.65   ,3.54
199108  ,-2.22  ,-0.49   ,0.30  ,-2.65  ,-3.86  ,-3.01
199109   ,4.92   ,5.69   ,7.15   ,6.16   ,7.04   ,6.11
199110   ,1.81   ,0.13  ,-0.09   ,0.83   ,0.76   ,1.07
199111  ,-1.33  ,-1.71  ,-1.25  ,-5.55  ,-5.74  ,-5.40
199112   ,1.62   ,2.76   ,2.63   ,3.40   ,4.52   ,4.24
199201  ,-0.60  ,-1.54  ,-1.39  ,-1.85  ,-0.94  ,-1.41
199202   ,0.82   ,0.25   ,0.56  ,-2.60  ,-2.52  ,-2.53
199203  ,-3.78  ,-2.71  ,-3.83  ,-7.31  ,-6.23  ,-6.26
199204  ,-0.50   ,2.06   ,2.77  ,-2.82  ,-0.70  ,-0.29
199205   ,6.60   ,7.27   ,7.17   ,8.27   ,7.63   ,6.62
199206  ,-2.68  ,-1.15  ,-0.82  ,-5.73  ,-4.48  ,-4.19
199207  ,-3.50  ,-3.53  ,-3.72  ,-5.85  ,-4.95  ,-4.05
199208  ,-1.18   ,0.62   ,0.35   ,4.30   ,4.49   ,4.35
199209  ,-4.30  ,-3.45  ,-3.17  ,-4.46  ,-3.52  ,-3.11
199210  ,-6.66  ,-6.51  ,-7.50  ,-2.95  ,-5.11  ,-6.41
199211  ,-1.93  ,-2.63  ,-1.58  ,-0.47  ,-0.51   ,0.35
199212   ,2.28   ,2.07   ,2.85  ,-0.90   ,1.42   ,0.85
199301   ,3.94   ,3.30   ,4.21   ,1.55   ,1.31   ,0.64
199302   ,5.89   ,3.96   ,3.65   ,3.50   ,3.43   ,2.83
199303  ,10.17   ,9.24   ,9.66  ,10.10   ,9.24   ,9.11
199304  ,10.23   ,8.34   ,8.75  ,10.53   ,9.40   ,8.02
199305   ,8.30   ,6.97   ,6.74   ,4.46   ,4.14   ,2.67
199306  ,-2.67  ,-3.69  ,-3.61  ,-4.06  ,-3.70  ,-4.11
199307   ,5.20   ,2.00   ,2.65   ,3.82   ,3.43   ,3.31
199308   ,7.42   ,7.68   ,6.90   ,6.03   ,5.59   ,5.73
199309  ,-1.87   ,0.70  ,-0.73  ,-3.58  ,-1.82  ,-1.74
199310   ,2.39   ,0.81   ,1.52  ,-0.49  ,-0.20   ,0.35
199311  ,-3.11  ,-2.59  ,-2.53 ,-10.04  ,-8.09  ,-7.69
199312   ,8.59   ,6.20   ,5.43   ,7.38   ,6.14   ,4.92
199401  ,15.95  ,11.71  ,11.08  ,14.83  ,10.72  ,10.87
199402   ,2.86   ,1.60   ,1.76   ,0.43   ,0.56   ,0.45
199403  ,-1.55  ,-0.43  ,-1.99  ,-0.45  ,-0.80  ,-1.41
199404   ,3.84   ,4.07   ,3.04   ,4.64   ,3.61   ,3.28
199405  ,-0.43  ,-0.85  ,-0.34  ,-0.61  ,-1.03  ,-1.03
199406  ,-0.64   ,0.90  ,-0.01   ,2.16   ,2.15   ,2.03
199407   ,0.85   ,1.74   ,1.69   ,0.62   ,1.74   ,1.47
199408   ,0.58   ,0.93   ,1.38   ,0.15   ,1.13   ,1.38
199409   ,0.11  ,-0.50  ,-0.56  ,-2.81  ,-2.83  ,-2.20
199410   ,0.35   ,0.91   ,0.50   ,2.30   ,1.72   ,1.82
199411  ,-5.86  ,-5.30  ,-5.51  ,-6.33  ,-5.53  ,-5.48
199412   ,0.28   ,1.10   ,0.49   ,1.68   ,1.28   ,1.06
199501  ,-1.83  ,-2.38  ,-2.07  ,-4.53  ,-3.32  ,-2.73
199502   ,0.32   ,1.01   ,0.63  ,-1.61  ,-0.77  ,-0.87
199503   ,2.07   ,2.70   ,2.59   ,2.63   ,4.64   ,5.57
199504   ,1.98   ,1.42   ,1.30   ,4.00   ,3.02   ,3.15
199505  ,-0.50   ,0.15   ,1.10  ,-2.29  ,-1.47  ,-2.37
199506  ,-0.41   ,0.52   ,0.28  ,-2.33  ,-0.94  ,-0.24
199507   ,4.44   ,4.09   ,4.78   ,5.85   ,4.74   ,4.52
199508   ,1.41  ,-0.74  ,-0.02  ,-2.54  ,-2.72  ,-2.42
199509   ,1.25   ,1.02   ,1.73  ,-0.64   ,0.48   ,1.54
199510  ,-1.86  ,-1.02  ,-1.06  ,-2.71  ,-2.09  ,-1.98
199511   ,0.84  ,-0.15  ,-0.93   ,1.68   ,0.89   ,0.84
199512   ,2.91   ,2.80   ,1.82   ,4.04   ,2.99   ,3.06
199601   ,4.10   ,2.32   ,2.60   ,2.68   ,0.94   ,2.08
199602   ,3.97   ,2.21   ,3.54   ,0.86   ,1.57   ,1.92
199603   ,2.22   ,1.53   ,1.65   ,1.33   ,1.77   ,1.69
199604   ,4.84   ,4.07   ,3.79   ,4.69   ,4.22   ,4.28
199605   ,3.75   ,2.00   ,2.56  ,-0.55  ,-0.39  ,-0.12
199606  ,-1.95  ,-0.31  ,-0.56  ,-0.89   ,0.29   ,0.18
199607  ,-3.08  ,-1.72  ,-1.63  ,-4.48  ,-3.14  ,-2.55
199608   ,2.87   ,1.23   ,1.86  ,-0.14  ,-0.01   ,0.09
199609   ,0.31  ,-0.03   ,0.42   ,0.83   ,1.44   ,1.24
199610   ,1.52   ,0.86   ,2.40  ,-2.39  ,-0.90  ,-0.91
199611   ,4.05   ,1.70   ,1.83   ,1.91   ,2.14   ,1.91
199612  ,-0.71  ,-0.96  ,-0.65  ,-3.77  ,-1.64  ,-1.64
199701  ,-0.12  ,-1.40  ,-0.12  ,-3.46  ,-2.97  ,-3.31
199702   ,3.33   ,2.19   ,1.78   ,0.11   ,0.69   ,1.07
199703  ,-2.02  ,-1.09  ,-1.38  ,-3.04  ,-1.69  ,-1.09
199704  ,-2.59  ,-1.68  ,-1.77  ,-1.37  ,-0.09  ,-0.21
199705   ,6.08   ,7.17   ,6.19   ,9.23   ,8.48   ,8.00
199706  ,-1.03   ,1.88   ,1.03   ,2.16   ,3.21   ,3.51
199707  ,-3.43  ,-2.43  ,-1.46  ,-1.42   ,0.21  ,-0.01
199708  ,-0.98  ,-2.02  ,-1.34  ,-5.45  ,-5.36  ,-5.10
199709   ,0.21   ,0.86   ,1.62   ,0.93   ,3.26   ,3.33
199710  ,-4.60  ,-3.36  ,-3.54  ,-4.52  ,-4.96  ,-4.50
199711  ,-7.86  ,-5.63  ,-5.40  ,-6.90  ,-3.76  ,-4.44
199712  ,-4.33  ,-4.54  ,-3.93  ,-3.43  ,-2.63  ,-4.16
199801   ,6.40   ,5.42   ,4.45   ,9.07   ,5.46   ,6.13
199802   ,7.90   ,6.77   ,8.12  ,10.23   ,6.63   ,6.98
199803   ,1.38   ,2.02   ,2.90   ,2.46   ,3.23   ,2.49
199804   ,0.92   ,1.66   ,1.64  ,-1.03   ,0.49   ,1.48
199805  ,-1.59  ,-0.35  ,-0.48  ,-1.75  ,-0.55  ,-0.46
199806  ,-4.96  ,-3.37  ,-3.90  ,-2.87  ,-2.90  ,-1.61
199807  ,-1.57  ,-2.26  ,-1.13  ,-0.49   ,0.07   ,0.46
199808 ,-11.62 ,-10.06 ,-10.23 ,-12.34 ,-11.03 ,-10.70
199809   ,0.26  ,-0.43  ,-2.10  ,-2.99  ,-1.96  ,-2.64
199810   ,6.61   ,6.89   ,5.43  ,10.63   ,9.94   ,8.76
199811   ,5.09   ,3.38   ,4.06   ,3.81   ,3.00   ,3.65
199812  ,-0.35   ,0.47   ,1.52   ,1.80   ,2.37   ,2.29
199901   ,2.95   ,0.75   ,0.56  ,-1.15  ,-0.80   ,0.69
199902   ,0.23  ,-0.91   ,0.18  ,-2.28  ,-2.07  ,-1.68
199903   ,5.06   ,4.82   ,3.46   ,5.84   ,5.05   ,4.26
199904  ,11.58  ,10.70   ,8.72   ,5.49   ,6.09   ,5.26
199905   ,2.39   ,1.07   ,1.01  ,-3.10  ,-2.81  ,-1.88
199906   ,6.11   ,8.03   ,6.91   ,3.16   ,3.79   ,4.48
199907   ,6.27   ,4.14   ,3.79   ,3.31   ,3.24   ,3.88
199908   ,2.51   ,2.38   ,2.32   ,1.35   ,1.72   ,3.06
199909   ,3.51   ,1.97   ,1.71   ,2.03   ,0.48   ,0.78
199910  ,-0.32  ,-0.82  ,-0.53  ,-0.23   ,0.24   ,0.43
199911   ,3.96   ,0.03   ,1.36   ,0.56   ,0.29   ,2.77
199912   ,5.64   ,2.34   ,5.77   ,4.06   ,5.14   ,5.33
200001   ,8.48   ,1.11   ,3.30  ,-4.83  ,-4.75  ,-3.08
200002   ,7.09   ,1.40   ,4.57  ,-0.62  ,-1.12   ,1.63
200003   ,5.08   ,2.50   ,2.69   ,5.32   ,4.10   ,4.61
200004 ,-11.27  ,-7.42  ,-7.42  ,-4.96  ,-2.58  ,-3.98
200005  ,-1.45   ,1.16  ,-0.53   ,1.62   ,2.17   ,0.69
200006   ,5.38   ,5.05   ,4.30   ,5.67   ,5.09   ,3.60
200007  ,-2.23  ,-2.04  ,-2.96  ,-3.36  ,-2.75  ,-3.24
200008   ,1.11   ,0.98   ,1.41   ,4.73   ,2.29   ,1.52
200009  ,-4.83  ,-3.13  ,-3.33  ,-2.94  ,-3.55  ,-3.01
200010  ,-8.94  ,-6.42  ,-7.43  ,-6.52  ,-3.35  ,-4.90
200011  ,-4.10  ,-1.39  ,-2.40  ,-4.11  ,-0.74  ,-3.57
200012  ,-0.40   ,2.69   ,2.35   ,3.37   ,2.70   ,2.41
200101   ,4.38   ,2.06   ,3.79   ,2.82   ,1.69   ,2.59
200102  ,-3.07  ,-1.31  ,-1.83  ,-5.30  ,-3.47  ,-5.05
200103  ,-8.86  ,-6.85  ,-7.91 ,-10.48  ,-7.72  ,-7.52
200104   ,6.66   ,6.73   ,6.40   ,7.89   ,8.47   ,9.48
200105   ,0.39   ,0.82   ,1.18  ,-2.65  ,-0.98  ,-1.45
200106  ,-3.55  ,-2.35  ,-3.22  ,-5.69  ,-3.39  ,-4.48
200107  ,-4.67  ,-2.42  ,-2.76  ,-3.71  ,-1.92  ,-2.36
200108  ,-1.10   ,1.59   ,0.77  ,-2.02   ,0.08  ,-0.60
200109 ,-13.77 ,-11.93 ,-12.97 ,-13.91 ,-11.33 ,-11.80
200110   ,6.79   ,4.16   ,4.85   ,5.39   ,4.00   ,4.68
200111   ,5.88   ,3.24   ,3.64   ,4.95   ,4.65   ,4.16
200112  ,-3.16  ,-1.68  ,-0.77  ,-1.75  ,-0.98  ,-0.97
200201   ,0.94   ,0.37   ,0.65  ,-3.69  ,-2.64  ,-2.92
200202   ,0.44   ,1.81   ,2.92   ,0.75   ,2.63   ,2.74
200203   ,3.54   ,5.19   ,5.75   ,4.54   ,6.48   ,6.13
200204   ,0.87   ,3.81   ,3.49   ,1.40   ,3.48   ,2.13
200205   ,4.12   ,5.45   ,4.88   ,3.14   ,3.98   ,3.77
200206  ,-3.60  ,-1.00  ,-1.84  ,-5.13  ,-2.93  ,-3.15
200207  ,-7.38  ,-5.07  ,-6.33  ,-9.52  ,-8.19  ,-8.56
200208  ,-0.71  ,-0.39  ,-0.61   ,0.04  ,-0.30   ,0.13
200209  ,-9.05  ,-7.60  ,-8.57 ,-10.88  ,-8.68  ,-8.42
200210   ,0.81  ,-0.58  ,-0.34   ,5.14   ,1.88   ,1.72
200211   ,3.33   ,3.10   ,2.35   ,6.20   ,5.06   ,4.61
200212   ,0.94   ,0.74   ,0.90  ,-2.00  ,-0.78  ,-1.57
200301   ,2.40   ,1.44   ,2.22  ,-1.61  ,-1.33  ,-1.77
200302  ,-0.78   ,0.56  ,-0.60  ,-1.97  ,-1.43  ,-1.85
200303  ,-2.34  ,-1.42  ,-1.23  ,-1.85  ,-0.69  ,-0.70
200304   ,7.91   ,8.32   ,7.92  ,11.07  ,10.71   ,9.67
200305  ,11.63   ,9.63  ,11.28   ,9.00   ,7.55   ,8.21
200306   ,7.05   ,6.19   ,6.19   ,3.82   ,3.91   ,4.32
200307   ,5.25   ,4.20   ,4.02   ,3.58   ,2.80   ,1.40
200308   ,9.47   ,5.89   ,6.24   ,4.71   ,4.91   ,4.67
200309   ,9.51   ,7.66   ,9.23   ,6.75   ,5.08   ,5.36
200310   ,7.17   ,5.63   ,6.66   ,6.32   ,6.20   ,5.55
200311   ,1.75   ,0.83   ,1.40   ,1.76   ,1.86   ,1.38
200312   ,4.79   ,5.48   ,5.02   ,5.95   ,6.59   ,6.13
200401   ,9.26   ,6.10   ,6.66   ,3.33   ,2.88   ,3.15
200402   ,3.80   ,3.02   ,3.26   ,2.23   ,2.39   ,2.85
200403   ,1.93   ,5.00   ,4.57   ,3.01   ,2.92   ,3.12
200404  ,-4.43  ,-1.44  ,-0.62  ,-3.94  ,-2.81  ,-2.40
200405  ,-2.51  ,-1.41  ,-1.34   ,0.95   ,0.42   ,0.22
200406   ,1.18   ,4.23   ,3.89   ,3.24   ,3.48   ,4.34
200407  ,-1.93  ,-2.53  ,-1.54  ,-4.01  ,-3.19  ,-3.38
200408  ,-0.18   ,0.81   ,0.74   ,0.72   ,1.16   ,1.12
200409   ,3.24   ,2.04   ,3.23   ,2.82   ,2.72   ,3.01
200410   ,4.71   ,3.50   ,4.14   ,3.51   ,3.47   ,3.93
200411   ,8.44   ,6.56   ,6.60   ,8.10   ,6.60   ,6.16
200412   ,3.12   ,4.01   ,3.74   ,4.72   ,5.01   ,4.26
200501   ,3.05   ,3.40   ,3.54   ,0.26   ,0.21   ,0.59
200502   ,5.50   ,4.90   ,4.61   ,4.09   ,3.88   ,4.08
200503  ,-1.29  ,-1.26  ,-1.65  ,-1.47  ,-1.66  ,-1.51
200504  ,-2.46  ,-1.87  ,-2.22  ,-2.42  ,-2.47  ,-2.19
200505  ,-2.95  ,-2.43  ,-2.72  ,-0.49  ,-0.06  ,-0.80
200506   ,1.86   ,2.06   ,2.57   ,1.55   ,2.46   ,3.00
200507   ,4.16   ,3.17   ,3.61   ,3.03   ,3.97   ,3.50
200508   ,4.11   ,2.68   ,4.08   ,4.12   ,3.80   ,4.33
200509   ,3.01   ,2.29   ,0.90   ,3.93   ,3.48   ,4.38
200510  ,-2.75  ,-1.86  ,-2.05  ,-2.82  ,-2.99  ,-3.67
200511   ,1.06   ,1.49   ,1.01   ,2.39   ,3.37   ,2.71
200512   ,4.93   ,6.05   ,5.63   ,5.57   ,6.25   ,6.54
200601   ,8.77   ,6.85   ,6.58   ,6.86   ,6.74   ,5.78
200602   ,0.83  ,-0.13  ,-0.56   ,0.85   ,0.28  ,-0.72
200603   ,4.40   ,3.50   ,3.63   ,4.89   ,3.82   ,3.77
200604   ,7.13   ,5.56   ,5.35   ,4.02   ,5.22   ,5.58
200605  ,-4.41  ,-5.33  ,-5.10  ,-4.48  ,-4.49  ,-4.64
200606  ,-3.16  ,-1.85  ,-2.00  ,-0.31  ,-0.90  ,-0.88
200607  ,-0.35  ,-1.03  ,-1.74   ,0.06  ,-0.45  ,-0.39
200608   ,2.45   ,2.74   ,3.25   ,2.90   ,3.72   ,3.02
200609  ,-0.81  ,-0.88  ,-0.72   ,0.44   ,0.89   ,0.04
200610   ,3.77   ,3.19   ,2.98   ,3.12   ,3.99   ,4.75
200611   ,4.39   ,2.74   ,3.59   ,4.13   ,3.28   ,3.30
200612   ,2.45   ,2.51   ,2.73   ,3.26   ,3.13   ,2.67
200701   ,4.87   ,4.13   ,3.74   ,2.10   ,1.88   ,1.33
200702   ,2.92   ,2.24   ,1.58   ,1.52   ,1.12   ,1.85
200703   ,4.00   ,2.26   ,2.44   ,3.23   ,3.26   ,3.55
200704   ,5.86   ,4.63   ,3.19   ,3.33   ,3.85   ,3.52
200705   ,3.36   ,2.75   ,1.60   ,0.94   ,1.21   ,1.97
200706   ,3.76   ,3.62   ,2.87  ,-1.08  ,-0.40   ,0.41
200707   ,2.40   ,2.05   ,0.26  ,-1.02  ,-0.03  ,-0.39
200708  ,-7.99  ,-6.15  ,-6.68  ,-3.51  ,-2.51  ,-2.64
200709   ,4.53   ,2.83   ,3.10   ,4.46   ,4.17   ,5.04
200710   ,4.24   ,3.71   ,5.29   ,4.35   ,4.36   ,4.95
200711  ,-6.43  ,-6.66  ,-7.43  ,-5.81  ,-5.29  ,-6.40
200712  ,-3.07  ,-2.13  ,-2.99  ,-3.03  ,-1.82  ,-2.42
200801  ,-7.77  ,-8.40  ,-8.62  ,-7.32  ,-8.18  ,-8.37
200802   ,3.82   ,4.87   ,4.80   ,3.42   ,3.06   ,4.56
200803  ,-4.75  ,-2.79  ,-2.92  ,-0.66  ,-0.74  ,-1.07
200804   ,2.05   ,2.46   ,2.64   ,3.58   ,4.43   ,5.05
200805   ,4.27   ,2.64   ,2.60   ,1.49   ,1.65   ,2.40
200806  ,-5.98  ,-5.38  ,-7.09  ,-9.08  ,-9.05  ,-9.11
200807  ,-6.84  ,-4.39  ,-5.29  ,-4.67  ,-3.85  ,-4.74
200808  ,-8.66  ,-6.50  ,-6.73  ,-4.37  ,-3.29  ,-4.00
200809 ,-15.67 ,-13.40 ,-13.09 ,-16.09 ,-14.20 ,-16.28
200810 ,-25.39 ,-22.85 ,-23.30 ,-25.14 ,-24.11 ,-23.97
200811  ,-6.31  ,-4.34  ,-4.65  ,-4.02  ,-5.37  ,-6.28
200812   ,5.96   ,6.03   ,5.25   ,9.02   ,6.99   ,7.38
200901  ,-1.04  ,-4.35  ,-4.90  ,-6.59  ,-7.68  ,-7.37
200902  ,-5.29  ,-6.82  ,-7.04 ,-10.26 ,-10.04  ,-6.63
200903   ,7.80   ,4.86   ,7.38  ,10.12   ,8.82   ,9.81
200904  ,17.80  ,14.98  ,15.34  ,17.33  ,19.06  ,17.68
200905  ,21.11  ,19.82  ,19.23  ,17.41  ,15.42  ,14.58
200906   ,2.06   ,3.08   ,3.58  ,-0.59   ,0.00   ,0.42
200907   ,7.15   ,6.67   ,8.11   ,8.16   ,9.10   ,8.52
200908   ,7.43   ,7.08   ,8.04   ,5.33   ,5.73   ,4.37
200909   ,7.66   ,5.96   ,6.79   ,5.21   ,4.69   ,4.84
200910   ,1.72   ,0.25   ,0.59  ,-2.60  ,-1.95  ,-0.60
200911   ,0.87   ,0.18  ,-0.18   ,0.84   ,1.96   ,2.18
200912  ,-1.47  ,-0.11   ,0.22  ,-0.86   ,1.42   ,2.56
201001   ,0.70   ,0.82   ,1.74  ,-2.71  ,-1.63  ,-2.01
201002  ,-1.35   ,0.09  ,-0.12  ,-0.06  ,-0.14   ,0.03
201003   ,5.14   ,5.18   ,5.27   ,6.32   ,6.76   ,7.13
201004   ,3.60   ,4.06   ,5.72  ,-0.09   ,0.38   ,0.66
201005 ,-12.05 ,-10.09 ,-10.51 ,-10.55 ,-10.42 ,-10.90
201006  ,-2.17   ,0.20  ,-0.55  ,-1.15  ,-0.98  ,-1.24
201007   ,8.71   ,6.97   ,7.19   ,9.22   ,8.78   ,8.51
201008  ,-2.33  ,-2.32  ,-2.37  ,-4.19  ,-2.86  ,-2.67
201009  ,11.81   ,9.64   ,9.59  ,11.01  ,10.68   ,9.89
201010   ,4.92   ,3.00   ,3.12   ,3.52   ,4.31   ,4.12
201011  ,-1.21  ,-2.11  ,-1.86  ,-3.90  ,-3.24  ,-3.03
201012  ,10.48   ,8.76   ,9.42  ,10.13   ,9.42   ,8.49
201101   ,4.26   ,3.70   ,3.66   ,2.94   ,1.43   ,1.01
201102   ,3.31   ,2.44   ,3.13   ,3.17   ,2.60   ,3.24
201103  ,-0.75  ,-0.20  ,-0.56  ,-2.20  ,-0.38  ,-0.23
201104   ,4.69   ,4.45   ,4.58   ,4.29   ,5.48   ,4.73
201105  ,-4.19  ,-1.96  ,-1.74  ,-3.66  ,-2.25  ,-2.22
201106  ,-4.18  ,-0.45  ,-0.51  ,-2.76  ,-1.00  ,-0.59
201107   ,2.54   ,1.36   ,1.92  ,-1.52  ,-0.94  ,-0.82
201108  ,-7.63  ,-6.26  ,-6.34  ,-9.37  ,-8.34  ,-6.73
