
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198802   4.89   8.98   5.17  10.55   2.83   7.48   5.63   3.04   5.47  18.34
198803   4.71  10.30   1.54   7.43   3.27  10.84   1.11   5.83   0.79  17.49
198804   1.69   1.62  -0.67   0.63   2.05   1.64  -0.06   2.33  -0.76 -14.22
198805  -5.68  -5.19  -5.45  -3.49  -6.64  -4.69  -5.84  -6.49  -5.40  -6.39
198806   1.47  10.14   3.45   8.31  -0.53  10.09   2.95   0.29   2.63  13.23
198807   1.12  -3.67   0.39  -0.34   1.75  -4.92   0.49   1.46   0.68  18.40
198808  -3.92   2.18  -4.26  -0.76  -4.69   1.90  -4.36  -3.97  -4.36  -4.81
198809   2.33   1.65   4.52   3.54   1.22   2.63   5.09   0.39   4.51  -7.70
198810   6.65   4.78   8.91   7.73   5.94   5.16   8.79   5.46   8.97   5.74
198811   0.08   0.22  -1.53  -1.63   0.71  -0.22  -1.63   1.02  -1.44  -1.47
198812   2.21   8.55   1.80   6.34   0.72   8.91   1.34   1.78   1.09  11.44
198901   0.37  -2.06   1.99  -4.39  -1.06  -2.14   1.98   0.80  -1.04  -1.17
198902   0.05   2.58   0.39   1.11   1.72   2.14   0.28  -0.13   0.72  11.97
198903   2.87   2.31   1.16  -0.49  -0.10   2.59  -1.58   4.43   1.22  13.07
198904   4.23   4.36   5.95   4.57   7.64   5.65   5.28   3.47   8.50   8.95
198905  -4.92  -5.54  -4.81  -7.84  -6.57  -5.12  -5.42  -4.44  -6.84  -4.11
198906   3.22   5.19   4.55   4.88   5.29   3.46   4.98   1.78   8.44   9.91
198907   8.93  12.76   9.52   9.65   5.12   8.54   8.92   9.15  10.89   3.18
198908  -2.73  -5.34  -1.30  -5.38  -5.22  -4.88  -0.42  -3.02  -6.26  -9.07
198909   4.07   8.10   2.26   2.58   4.07   8.64   1.29   4.04   6.98   3.87
198910  -3.52  -3.48  -3.13  -5.49  -3.59  -2.66  -1.72  -2.77  -7.45 -11.90
198911   5.71   4.91   6.50   5.08   2.60   4.02   4.98   5.58   5.07   4.16
198912   8.45   4.71   8.02   7.47   8.26   6.48   8.21   8.77   7.17   8.20
199001  -4.06  -6.58  -5.55  -5.93  -4.14  -7.64  -4.50  -2.40  -3.55  -6.97
199002  -4.26  -7.50  -6.16  -7.80  -5.63  -6.88  -6.38  -2.52  -5.62  -4.24
199003   5.99   8.50   8.06  11.33   7.36   8.96   7.48   3.91   9.06  12.53
199004  -2.34  -3.02  -2.12  -2.29  -2.25  -5.70  -2.33  -3.10   3.26   3.29
199005   3.08  -4.88   7.49  -1.04   7.37  -5.26   7.44   3.04   7.44  -5.05
199006   1.47   1.40   4.11   2.58   4.12   1.75   4.93   0.13   3.40   2.88
199007   4.85  -3.91   5.43  -0.82   5.47  -6.60   5.26   6.97   6.67   4.63
199008  -8.87  -9.77 -10.88 -10.32  -9.51 -14.19 -11.18  -5.52 -10.72 -11.63
199009  -5.58  -9.63  -6.16 -10.73  -4.93 -10.91  -6.18  -5.17  -5.78  -8.01
199010   5.21   1.48  11.37   0.84  10.72  -3.09  13.04   2.15  11.71   9.73
199011   0.36   2.95  -0.36  -1.75  -0.95   0.92  -1.58   1.58  -1.26  -3.30
199012  -0.31  -2.18   1.98   2.28   2.04   1.25   2.51  -1.28   0.30  -4.64
199101   0.70  10.15  -2.41   9.70  -1.83   9.60  -1.86  -0.59  -0.49   8.76
199102   5.50   6.12   1.30   8.68   1.91  12.46   0.99   7.35   4.84   5.54
199103  -3.56  -3.33  -1.97  -1.17  -2.61  -3.83  -1.69  -3.05  -5.16  -5.24
199104   2.45   0.78   0.32  -0.91   0.39   0.25  -0.07   5.31   2.69  -1.25
199105  -1.46   0.71  -1.23  -2.72  -0.73   3.16  -1.16  -2.75  -2.28   4.43
199106  -5.75  -6.48  -6.16  -5.52  -6.04  -4.64  -5.97  -5.02  -8.05  -6.36
199107   5.70   6.49   4.67   3.72   4.93   7.03   4.71   5.47   5.90   8.84
199108  -0.85   1.17  -0.14  -0.31   0.05   4.55   0.19  -1.83   0.34   5.87
199109   2.02   0.25   5.85   1.03   5.28  -0.82   6.29   0.42   7.08   1.64
199110   0.63   0.71   1.52   0.71   1.39   0.66   1.67   0.66  -0.20   0.30
199111   0.79   2.67   3.14   3.07   2.83   3.04   3.73  -2.17   3.60   4.61
199112   6.98   4.05   9.90   8.07   9.72   2.68  10.27   6.53   8.28   2.98
199201  -0.90   3.14  -0.87   2.64  -0.70   2.39  -0.43  -1.33  -0.31   0.37
199202   0.29   2.61   1.59   0.82   0.98   7.10   1.88  -1.97   1.65   7.76
199203  -1.27  -1.98  -1.93  -2.09  -0.90  -1.33  -1.60  -1.80  -0.16  -1.65
199204   4.39   2.11   3.43   0.13   3.60   3.90   3.14   5.22   3.20   5.10
199205   3.91   1.76   3.04   1.46   3.22   4.17   2.72   4.06   3.17   5.16
199206   0.80  -3.48   2.84   1.92   3.32  -9.50   2.84   1.39   3.58 -12.47
199207  -0.22  -2.89   0.63   1.56   0.90 -11.46   0.83   1.11   1.12 -14.60
199208   2.28   0.00   3.43   0.29   3.38   0.37   3.38   2.09   3.93  -1.25
199209   1.23   2.86   2.35   6.24   1.49  -3.99   2.51   1.79   1.76  -5.02
199210 -10.32 -13.12  -9.77  -8.17  -9.03 -25.07  -9.31  -8.59  -9.13 -24.76
199211  -1.58  -2.44  -3.17  -3.16  -2.79   1.16  -3.14  -1.13  -3.11   0.38
199212   0.23   2.08   1.84   2.21   1.57  -2.53   2.14  -0.32   1.51  -3.21
199301   2.10   9.72   1.33   4.71   0.58  10.79   0.78   1.48   0.78  12.83
199302   2.27  -9.65   3.46   1.02   2.32  -9.19   2.45   2.35   3.87 -12.30
199303   7.78  18.90   7.20  11.61   7.84  18.61   7.63   7.38   6.98  20.44
199304  -1.25   1.00  -1.69  -0.47  -1.80   1.16  -1.82  -0.86  -2.15   0.08
199305   1.73   3.75  -1.89  -2.03   2.48   3.97   2.34   4.23  -2.61   8.05
199306  -2.61   1.21  -2.32  -4.77  -2.01   1.20  -1.95  -2.52  -2.21   2.40
199307   1.34   6.76  -3.23   6.14  -0.34   6.87  -0.49   3.05  -4.24   5.11
199308  10.29  15.33  11.34  10.81   8.46  15.61   8.44   8.52  11.40  21.20
199309   0.08   0.01  -0.40  -1.37   0.53   0.16   0.58   0.60  -0.32   1.00
199310   4.96   2.93   5.62   4.99   4.62   2.87   4.53   4.84   5.82   2.09
199311  -2.41  -2.50  -2.00   0.86  -2.95  -2.53  -3.00  -3.28  -1.86  -4.38
199312   5.17   5.32   6.29   4.78   5.16   5.38   4.99   4.57   6.39   6.87
199401   5.02  15.98   4.44   3.52   6.31  17.94   4.60   3.70   6.43  21.52
199402  -2.52   0.48  -3.22  -2.35  -2.72  -0.25  -3.54  -2.89  -3.08  -1.31
199403  -3.47   5.32  -5.13  -1.47  -3.59   6.78  -5.30  -4.82  -1.71   3.44
199404   5.17  10.35   3.29   0.11   7.08   8.29   2.80   6.16   4.70  12.07
199405  -2.78  -4.66   0.41  -2.29  -3.11  -4.55   0.67  -3.28  -1.00  -5.19
199406  -0.26   1.52  -1.96  -0.99  -0.32   3.08  -2.29   0.01  -3.11   2.79
199407   6.62   7.47   6.42   5.37   6.74   5.85   6.17   5.82   8.29   7.22
199408   1.70   1.65   3.71   2.30   2.04   4.46   4.02   0.76   5.03   2.31
199409  -3.00  -4.06  -0.48  -2.16  -3.80  -5.02  -0.58  -3.74  -0.11  -5.54
199410   6.49   4.76   4.05   6.14   7.40   7.08   3.56   7.94   3.77   5.38
199411  -5.38  -9.11  -3.61  -4.29  -6.58  -8.12  -3.27  -5.91  -4.00  -8.90
199412   1.81   0.81   4.95   1.99   1.63  -0.57   5.11   0.66   5.85  -1.23
199501   0.76  -0.45  -0.19   0.72   1.45   5.29  -0.09   1.23   3.16   3.42
199502   3.63   5.20   3.61   5.84   1.87   4.89   3.42   2.54   3.60   4.63
199503   4.05   0.88   7.25   2.72   6.08   0.95   6.99   4.97   5.02  -4.27
