
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198006   1.20   0.44   0.79   3.40  -2.86   5.99   0.39   2.56   1.13  -6.59
198007  -2.38  -2.36  -3.04  -2.07  -1.10  -2.84  -3.39  -0.71  -5.91  -5.00
198008  -3.15  -5.12  -2.97  -3.31  -3.08  -3.32  -3.74  -2.91  -2.59 -14.96
198009  -2.92  -6.01  -1.12  -8.29   0.31  -6.30  -0.50  -6.19   2.06  -2.81
198010  -6.51  -6.60  -5.69  -5.74  -6.29  -4.24  -3.31  -9.65   0.16  -7.67
198011  -5.09  -4.59  -3.71  -7.97  -4.17  -4.10  -4.01  -8.60  -0.59 -11.18
198012  -3.98  -3.08  -4.41  -4.66  -3.97  -1.34  -5.02  -1.84  -6.98  -5.56
198101  -7.61 -12.73  -8.74  -9.70 -11.44 -13.99  -6.21  -4.81  -8.31 -13.28
198102  -1.21   7.85  -3.42   1.51   1.73   8.85  -3.05   0.65  -4.69   4.57
198103  -1.98  -3.83  -0.09  -4.30  -2.62   6.23  -1.58  -5.02   1.27   2.71
198104  -5.87  -4.91  -6.93  -7.22  -4.37  -4.38  -7.12  -5.43  -8.22  -1.63
198105 -14.69 -10.77 -14.14 -11.32 -11.89  -9.77 -16.10 -16.64 -13.67  -7.94
198106  -4.60  -7.05  -5.83  -2.33  -3.71  -3.44  -6.28  -2.96  -6.12  -2.54
198107  -3.22  -2.67   1.37  -5.67  -1.76  -8.58  -0.72  -8.72   2.78  -9.08
198108   2.24   0.58   2.41   2.53   2.85   7.95   2.39   2.08   2.66   4.76
198109   1.07   0.94   0.91  -4.50   1.10  -1.09   1.96   1.79  -0.29  -0.96
198110   0.75  -3.90   0.31   0.36   2.98  -6.56   2.95   2.22   0.56  -2.42
198111   3.55  -0.29   3.61   3.34  -0.72  -4.67   3.81   4.93   3.93   3.38
198112  13.41  14.66   9.10  16.33   9.00  23.86  12.01  18.95   7.66  16.72
198201   6.26   2.98   2.47  11.35   2.21   6.59   1.44   8.76   1.97  14.08
198202  -6.52   5.70 -10.42  -4.97  -9.07  13.57 -10.00  -6.44 -10.12  10.17
198203  -1.99  -5.66   0.74  -4.16   0.77  -3.65   0.57  -2.56  -0.02  -6.62
198204  -0.83  -4.77   1.10  -1.82   0.06  -1.82   0.57  -2.97   2.03  -8.54
198205  -5.94  -3.21  -5.75  -3.13  -1.82  -4.95  -3.73  -9.51  -1.95  -7.07
198206  -6.17  -5.75  -6.55  -6.12  -6.45 -12.70  -7.96  -7.01  -6.38  -1.59
198207   1.24   2.37   1.37   0.51  -0.41   8.37  -0.46   3.30  -0.52  -3.44
198208   3.82   3.76   4.57   1.24   4.33   7.59   5.98   4.63   3.96   4.02
198209   1.07   4.09   1.39  -3.11   3.13  -3.14   1.47   0.37   2.35  -3.10
198210  -3.48  -1.70  -3.48  -1.71  -5.00   1.46  -4.50  -3.29  -5.00  -2.91
198211   0.28  -1.89  -0.35   1.53  -1.25  -2.41  -1.02   0.57   0.23  -0.03
198212   8.29   6.26   7.91   9.90   8.84  11.12   7.52   8.10   7.39   8.90
198301  -0.36   1.43  -2.42  -1.83  -0.18  -0.50  -1.34   0.65   0.62   4.71
198302   3.00   5.97   0.96   1.29   5.34   7.09   2.84   3.59   3.45   4.93
198303   6.82   7.49   5.17   6.80   6.03   6.89   6.05   8.57   5.74  -2.76
198304   5.48   5.32   7.84   3.54   5.24   4.47   7.08   4.67   6.52  -5.04
198305  -4.84  -3.92  -5.62  -3.69  -3.79  -3.93  -6.80  -5.54  -2.96  -4.49
198306   4.85   4.55   5.16   5.71   1.50  -0.22   5.58   5.10   4.07  11.94
198307   0.56   3.73  -0.44  -0.54   0.54   4.28  -0.24  -0.78   5.21   0.30
198308  -4.23  -3.54  -2.19  -2.41  -1.02   1.54  -3.92  -5.51  -5.37   3.56
198309   1.37   3.72   1.98   1.00   4.43   6.74  -0.13  -0.08   3.33   4.16
198310  -6.40  -6.49  -6.76  -7.85  -3.94  -2.93  -7.95  -6.24  -3.06 -14.69
198311   2.75  -1.72   3.52   2.93   1.11  -2.57   5.50   3.23   2.35  -1.76
198312   4.45   6.02   3.98   3.42   7.22   8.58   3.13   3.45   9.53   3.56
198401   4.96   7.94   9.88   9.41   2.27  16.78   1.22  -1.33   5.60  15.07
198402   1.78  -1.42   2.37   4.97  -0.67  -6.31  -0.56   2.85  -1.94   4.06
198403   5.30   4.72   4.73   4.80   6.17   6.92   6.79   7.02   5.08  11.30
198404   1.60   1.81   0.38   2.90  -1.20   1.41   3.16   2.39  -4.35 -99.99
198405  -5.00  -3.38  -2.90  -3.83  -4.85  -2.47  -7.04  -7.37  -3.53 -99.99
198406  -5.74  -7.34  -5.98  -6.11  -4.69 -10.69  -5.13  -5.08  -4.46 -99.99
198407  -2.22  -2.75  -3.42  -3.76  -0.89  -4.41   0.83   0.18  -3.46 -99.99
198408  10.60  13.24  11.30  12.29   9.84  17.40  10.68   8.82  12.91 -99.99
198409  -3.91  -4.99  -3.48  -2.41  -4.52  -2.33  -4.25  -4.35  -5.36 -99.99
198410   1.69   1.87  -0.22  -0.85   3.70   0.14   3.93   2.94   3.57 -99.99
198411  -4.56  -5.17  -6.39  -5.50  -4.76  -8.21  -4.40  -1.60  -8.68 -99.99
198412  -0.80   0.43  -1.42  -1.23  -0.40  -0.91  -0.86  -1.45  -0.07 -99.99
198501  -4.38  -4.83  -5.33  -3.96  -4.41  -6.85  -4.48  -3.98   0.17 -99.99
198502   0.99   2.28   2.25   2.90   0.57   5.57  -1.54  -0.06   2.40 -99.99
198503   8.52  13.27   4.57  10.32   8.34  10.19  12.79  10.73  10.43 -99.99
198504  -1.25  -4.24   2.38  -2.44  -1.49  -5.29  -2.25  -2.34   2.55 -99.99
198505   3.89   5.24   3.19   6.12   5.39   5.70   3.55   3.74   7.71 -99.99
198506  -2.96  -2.25  -4.14   0.78  -3.06  -2.35  -3.36  -2.25  -1.33 -99.99
198507  10.08  10.23  10.24   9.14   8.80  12.76   7.24  11.25   6.34 -99.99
198508   2.75   4.98   3.26   4.63   1.72  10.32   2.44   2.43   3.17 -99.99
198509   9.45  10.09   8.36   9.62  10.73  11.09   9.82  11.11   8.30 -99.99
198510  18.66  18.09  21.08  17.04  23.17  11.27  18.23  17.41  16.44 -99.99
198511   9.12   9.96   5.33  11.25   6.50  11.64  10.12  12.11  10.04 -99.99
198512   0.41   0.01  -1.38   0.49   0.01   0.06   0.17   1.45   0.13 -99.99
198601  -0.42   0.97  -0.79  -2.19   2.79  -3.22   2.07  -0.66   4.43 -99.99
198602  25.03  26.10  22.11  22.51  23.49  22.98  27.66  25.94  21.27 -99.99
198603   3.48   6.51   4.05   3.72   6.82   0.93   0.40   1.95   5.48 -99.99
