This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199403   3.23   3.91   4.34  -1.40  -0.05   1.38
199404   7.63   6.31   8.07   2.61   3.46   4.24
199405   0.06   0.48   1.81   0.38   0.90   2.38
199406  10.77  10.62  14.10   4.94   7.10   9.07
199407  -3.25  -3.07  -3.21  -2.67  -3.16  -4.11
199408  -2.52  -1.26  -1.82  -0.73  -0.35   0.14
199409  -4.55  -4.58  -3.66  -4.09  -3.02  -2.62
199410   4.04   2.79   3.07   0.58   2.19   2.69
199411  -7.65  -7.01  -7.15  -6.64  -6.34  -6.81
199412   2.64   2.31   2.08   1.77   2.60   2.69
199501  -4.25  -3.65  -5.67  -4.64  -4.99  -6.04
199502  -4.09  -5.39  -4.81  -6.28  -5.38  -6.11
199503   5.25   5.49   7.18   7.95   8.08   7.73
199504   2.17   1.51   1.48   3.67   3.71   3.31
199505  -9.28  -8.73  -8.44  -7.98  -7.12  -8.81
199506  -7.00  -5.91  -5.41  -3.84  -3.75  -4.83
199507   7.49   5.63   4.06   7.74   6.03   5.14
199508   1.02   1.32  -1.46  -0.48  -1.19  -2.47
199509  -4.25  -3.54  -3.88  -1.23  -2.19  -3.44
199510  -1.18  -1.57  -2.85  -3.42  -3.21  -3.66
199511   5.80   5.11   5.36   3.84   3.73   3.51
199512   6.94   7.43   9.63   3.90   5.05   5.73
199601   1.33   3.54   2.19  -0.94   0.80   0.39
199602  -1.54  -2.31  -1.28  -0.41  -1.06  -1.14
199603   2.98   1.63   1.56   2.39   3.22   3.07
199604  12.98  14.13  13.94   7.19   8.01   9.22
199605  -2.87  -3.36  -2.71  -3.87  -4.85  -3.66
199606  -0.95  -1.25  -0.85   0.36   0.02   0.56
199607  -6.37  -4.92  -4.06  -4.77  -4.40  -5.28
199608  -3.52  -3.89  -4.19  -4.37  -5.10  -4.77
199609  -1.70  -1.91  -1.79   1.26   2.51   2.16
199610  -5.37  -5.79  -5.09  -6.82  -6.76  -6.60
199611  -4.55  -4.13  -3.42  -0.83  -0.80  -1.94
199612 -11.84 -11.57  -9.80  -8.12  -8.28  -8.14
199701  -9.56  -9.68 -10.35  -9.67  -9.70 -10.51
199702  -1.94  -0.29  -0.02   1.03   0.75  -0.07
199703  -8.29  -7.87  -6.49  -6.15  -4.78  -5.06
199704  -3.19  -3.41  -4.14   2.17   1.10  -0.69
199705  18.29  17.73  15.54  16.48  14.16  13.50
199706   3.21   3.36   3.43   3.66   3.94   3.72
199707 -12.21 -11.40 -11.42  -3.74  -6.03  -7.53
199708 -10.51 -10.20  -9.88 -11.08  -9.99 -10.46
199709 -16.90 -14.33 -13.87  -5.65  -6.34  -8.44
199710   4.10  -0.10   0.34  -3.35  -1.41  -0.30
199711 -20.43 -17.41 -18.28 -10.75 -11.58 -15.87
199712 -14.56 -15.18 -13.82 -11.09 -13.78 -14.88
199801  37.09  29.97  28.76  17.71  18.84  23.35
199802   5.79   5.71   6.76   2.02   3.04   7.06
199803  -9.94  -9.20  -8.01  -6.59  -5.85  -6.90
199804  -5.69  -4.22  -5.79  -2.90  -3.09  -4.53
199805  -5.69  -4.11  -4.04  -3.65  -2.82  -2.51
199806   0.96   0.89   0.86   0.11   0.98   1.67
199807  -1.48  -1.69  -1.59   0.89  -1.60  -2.10
199808  -7.60  -6.95  -8.48  -6.07  -6.00  -7.43
199809  -8.00  -5.13  -6.44  -2.86  -2.11  -4.70
199810  16.43  12.24  14.51  15.83  14.22  16.90
199811   7.21   5.98   7.24   4.01   3.47   4.29
199812   4.63   4.04   2.46   4.75   4.44   3.16
199901   0.78   0.45  -0.81   0.95   0.86   0.20
199902   4.35  -0.04  -0.18  -1.76  -3.74  -2.84
199903  15.60  11.97  14.73  14.50  11.35  14.53
199904  10.38  10.13  13.29   4.23   3.33   7.69
199905  -3.60  -5.93  -4.90  -3.14  -2.69  -4.16
199906  19.17  16.56  14.42  11.57   5.04   7.72
199907   4.45   7.45   9.16   9.55   7.12   9.22
199908   5.68   5.45   2.45   8.34   2.64   3.16
199909   5.84   2.87   0.75   7.56   3.42   4.43
199910   1.81   0.72  -1.88   4.02  -0.04   0.81
199911  -1.38  -3.89  -4.40   5.74  -1.02  -4.69
199912  -6.03  -6.93  -6.97  -1.22  -1.85  -5.98
200001  -1.62  -0.13  -0.34  -0.03   0.55   1.62
200002  -1.91  -5.70  -4.36  -5.57  -6.25  -6.30
200003  12.71  12.43  12.66   8.40  11.73  12.99
200004 -11.46 -10.22 -10.23  -5.92  -3.90  -7.27
200005  -0.53   1.45   2.98  -3.22   3.65   4.73
200006   9.13  10.38  12.14   6.62   8.62  12.99
200007 -13.89  -9.90  -7.41 -14.69 -11.32 -10.50
200008   9.56   5.62   4.26  11.95   5.60   5.21
200009  -8.02  -5.91  -3.81  -6.25  -2.14  -1.90
200010 -14.71 -10.43  -8.21 -12.63  -4.98  -4.38
200011  -2.81  -0.36   0.68  -5.54  -0.90   3.03
200012 -11.11  -7.70  -6.17 -10.38  -4.86  -5.68
200101   4.44   0.53  -0.71   3.97  -2.82  -2.26
200102   3.12   2.18   2.70  -7.78  -2.16   0.83
200103  -4.26  -3.69  -2.44  -3.17  -4.00  -3.24
200104   8.51   9.82  12.07   8.63  10.25  13.42
200105   4.27   2.82   2.20   1.66  -0.27   0.67
200106  -5.95  -4.04  -1.86  -8.30  -3.44  -1.73
200107 -12.59  -8.26  -5.75  -9.27  -6.49  -5.17
200108  -2.77   1.98   4.22  -4.28  -0.80   2.80
200109 -10.05  -8.63  -8.61  -7.74  -8.21  -7.63
200110   9.57   2.58   1.49   7.20   1.89  -0.54
200111  -8.03  -4.57  -5.43   0.80  -3.51  -5.18
200112 -15.72 -11.87 -11.89  -9.99  -7.81  -8.72
200201  -0.69  -4.23  -3.04  -8.36  -5.62  -6.11
200202   4.61   6.58   6.08   4.33   5.74   7.90
200203   8.62   6.79   4.61   7.04   5.62   2.06
200204   4.02   6.16   5.08   5.98   7.11   5.46
200205   9.79   9.05   9.79   7.07   9.32  11.35
200206  -1.13  -1.99  -1.42  -5.11  -4.17  -2.66
200207  -4.57  -1.72  -0.56  -6.27  -5.17  -3.77
200208  -4.29  -2.14  -1.21  -2.53  -0.97  -0.87
200209  -9.51  -4.97  -4.81  -8.70  -3.17  -1.36
200210 -10.15  -9.20  -7.24  -9.21  -8.37  -5.92
200211  -5.46  -3.49  -3.25   5.55   2.68   1.01
200212  -0.17   0.08   0.49  -4.45  -1.18   0.10
200301   1.00   1.83   3.62  -5.08  -1.62  -2.04
200302   1.57   4.98   7.54  -0.39   3.25   5.55
200303  -1.02   0.82   0.86  -4.10  -1.82  -0.59
200304   5.00   4.58   4.66   1.87   1.48   2.98
200305  10.71   8.24   7.68   7.06   4.29   4.19
200306  12.64   9.32  12.18   7.82   7.22   9.42
200307   2.37   2.52   1.39   4.04   1.97   1.41
200308  12.32   8.89   9.50   9.44   8.66  10.27
200309  12.63   9.77   8.49   9.99   8.05   8.69
200310  14.53   6.23   4.76   6.04   4.06   4.57
200311  -8.66  -6.40  -6.66  -5.03  -3.84  -4.85
200312   2.02   4.24   5.05   5.00   6.47   8.82
200401   9.24   6.66   9.49   2.65   2.47   2.39
200402  -3.25  -0.22   0.37  -0.98   0.77   1.20
200403  23.11  20.89  24.18  15.32  15.08  18.13
200404   7.30   2.41   0.46  -3.25  -4.55  -4.67
200405  -6.77  -5.67  -5.06  -3.21  -1.55  -2.36
200406  13.53  10.19   9.85   5.56   6.31   7.88
200407  -9.75  -6.69  -3.89  -9.23  -6.85  -5.63
200408   2.64   1.56   1.56   0.89   1.37   0.78
200409  -6.79  -3.44  -2.05  -4.16  -2.61  -2.17
200410   2.96   2.63   4.08   2.29   1.66   1.89
200411   4.64   3.36   3.77   3.72   4.18   4.00
200412   1.84   3.54   4.45   4.56   4.74   6.08
200501   9.75   6.32   5.81   0.95   0.81   2.03
200502   3.28   3.37   6.29   0.89   2.16   2.86
200503  -0.61   1.16   2.85  -2.27  -0.20   1.75
200504   2.48   1.02   0.70  -1.61  -1.28  -1.50
200505  -3.56  -4.29  -4.50  -3.75  -2.47  -2.38
200506   4.66   3.99   2.09   1.76   1.13   1.67
200507   4.28   2.92   2.98   0.76   1.17   1.22
200508   2.69   3.94   4.51   4.84   6.07   5.47
200509  -3.02   2.95   3.30   4.27   7.02   6.20
200510   1.83   1.80   1.14   1.88   1.12   4.03
200511   0.52   3.18   2.53   5.68   3.55  -0.62
200512  14.63  11.77  10.36  15.04   9.76   8.02
200601   2.22   5.45   5.06   2.26   4.32   3.78
200602  -9.44  -5.74  -4.93  -6.63  -2.59  -1.53
200603   3.80   2.06   1.94   4.88   3.71   3.38
200604  -0.72   2.08   2.04   0.11   2.33   2.00
200605 -12.67  -8.11  -7.05  -9.17  -5.94  -6.39
200606  -0.63  -1.85  -3.44  -2.54  -1.85  -2.28
200607 -12.58  -7.72  -5.01  -6.05  -3.01  -1.82
200608   4.30   2.58   1.07   3.85   1.72   1.43
200609  -5.68  -3.53  -2.69  -1.54  -0.90  -1.28
200610  -0.65  -0.45  -0.76   1.64   0.58  -1.08
200611  -5.37  -2.93  -2.35  -1.12   0.30  -0.24
200612  -3.71  -0.39  -0.44  -0.18   1.19   0.96
200701   4.03   2.26   1.58   1.55   1.75   1.30
200702  -0.64   3.13   3.55   2.56   3.13   4.34
200703  -4.60  -1.01   0.28  -2.14  -0.55  -0.13
200704  -8.71  -4.36  -3.09  -3.68  -1.74  -0.16
200705  -3.29  -1.61  -2.07  -2.04  -0.55  -1.46
200706   4.55   2.69   2.18  -0.23   1.21  -0.29
200707  -2.35   1.08   2.08   0.10   0.31  -0.66
200708 -10.87  -7.07  -5.02  -3.22  -3.66  -3.13
200709  -3.28  -1.81  -1.36   2.37   1.31   0.56
200710  13.77   3.42  -0.33   3.25   0.12   0.76
200711  -5.03  -4.64  -2.88  -2.86  -2.17  -1.95
200712  -5.54  -5.73  -4.17  -5.79  -3.73  -4.43
200801  -8.62  -4.88  -3.12  -7.68  -4.33  -1.64
200802   6.26   3.84   4.28   2.17   1.62   0.98
200803  -3.96  -1.20  -0.30  -4.74  -2.54  -0.92
200804   1.18   0.76   0.11   7.99   4.55   4.59
200805   5.78   4.37   3.73   1.33   2.64   2.51
200806  -8.05  -5.34  -2.14 -10.10  -6.33  -5.61
200807  -6.14  -5.13  -3.78  -3.58  -2.75  -1.26
200808  -9.93  -8.10  -8.06  -4.29  -4.12  -3.52
200809  -8.25  -7.90  -5.98 -12.19 -10.33  -7.29
200810 -15.00 -11.12  -8.20 -15.51 -15.08 -10.45
200811   5.02   4.70   3.04   2.72   1.39   5.73
200812  10.94   5.87   8.78   7.47   7.06  10.96
200901  -0.55  -3.74  -2.50  -6.46  -5.92  -6.60
200902 -14.67 -11.61 -13.31 -11.58 -12.35 -14.00
200903   6.40   4.27   4.74   5.82   5.97   4.57
200904   9.12   8.01   6.25   9.41  12.29   7.41
200905  19.68  15.85  13.01  15.32  11.95  11.76
200906   8.48  10.00  10.42   6.05   4.54   5.25
200907   2.70   3.02   2.06   3.12   3.78   3.36
200908   5.31   5.00   5.57   4.46   3.76   4.30
200909   0.74   0.58  -1.33   1.23  -0.99  -3.20
200910  -2.28  -2.25  -2.64  -3.31  -2.16  -2.09
200911  -5.57  -3.85  -6.34  -0.43  -3.01  -5.68
200912  -3.21  -2.76  -0.25  -3.58  -1.19   4.04
201001   2.95   3.29   4.64   1.99   2.35   3.45
201002   0.91   2.03   1.71   1.62   1.24   0.74
201003   2.28   3.07   7.83   1.67   4.86   7.86
201004   7.65   5.86   9.11   1.96   1.92   2.59
201005  -6.08  -5.92  -7.70  -5.44  -7.96  -9.44
201006  -0.42   1.60   0.56   2.39  -0.37  -2.10
201007   1.87   1.13   1.78   2.53   2.24   0.97
201008  -3.45  -2.57  -2.71  -2.31  -2.63  -3.62
201009   3.06   3.12   3.15   5.05   5.42   3.99
201010  -2.31  -1.97  -2.47  -0.07   1.43  -0.23
201011   5.47   2.49   3.48   1.32   1.58   2.51
201012  12.30   9.29  11.48   7.46   8.16  10.04
201101   2.66   2.45   4.10   0.20   0.56   0.40
201102   6.19   4.30   5.34   3.45   4.33   5.09
201103  -9.72  -6.10  -2.89  -7.04  -7.81  -7.27
201104   2.35   2.46   1.21   1.37   0.77  -0.68
201105  -0.16  -0.45  -2.18  -0.40  -1.56  -3.00
201106   2.66   4.15   4.67   3.59   3.78   4.65
201107   4.21   4.61   4.89   4.62   4.21   4.13
201108  -3.48  -1.86  -3.17  -5.87  -6.93  -3.99
201109  -5.50  -3.19  -1.97  -1.37   0.11   3.89
201110  -0.30  -1.05  -2.11  -0.76  -2.25  -5.19
201111  -3.20  -2.60  -0.96  -3.03  -3.85  -2.22
201112   4.22   2.97   3.98   0.65   1.59   2.26
201201   5.19   6.30   8.93   2.91   4.38   4.31
201202   0.32   1.91   2.24   1.62   2.69   0.27
201203   1.53   2.82   2.14   1.93   1.98   1.22
201204   2.50   3.03   1.45  -0.26  -1.57  -3.36
201205  -9.40  -8.52  -7.99  -8.04  -9.36  -9.04
201206   6.15   4.88   4.88   4.87   4.34   6.02
201207  -2.80  -1.02  -1.90   0.57  -2.12  -4.23
201208   0.26  -0.39  -1.02   0.90  -0.62  -2.65
201209   2.96   0.51   1.44   1.81   2.25   3.02
201210   2.72  -0.93  -2.07  -1.82  -1.12  -2.21
201211   0.80   0.45   1.37  -1.06   1.79   1.83
201212  -1.15   1.60   4.10   0.27   3.73   6.92
201301   9.14   5.82   4.60   3.27   2.31   2.87
201302   1.88   3.12   2.08   2.06   3.31   4.04
201303  10.83   7.90   7.38   6.49   5.99   5.58
201304  11.58   8.33   5.69   6.82   7.26   8.97
201305  -4.05  -4.58  -4.94  -5.35  -4.46  -6.86
201306  -6.99  -4.67  -3.85   0.96   1.12   1.30
201307   7.87   7.31   4.52   2.47   1.26   1.88
201308  -2.65  -1.52  -1.53  -2.78  -2.22  -2.08
201309  13.59  11.27  11.74  10.89   8.36   9.56
201310   2.61   1.68   0.74  -0.21   0.91  -0.84
201311  -1.96  -0.45  -1.06  -0.49   1.00   0.34
201312   1.34   0.72   0.71  -0.43   0.90   0.17
201401   4.62   4.12   4.69  -1.05  -0.37  -2.68
201402  -5.13  -2.97  -2.33  -1.46  -0.54  -1.49
201403  -1.34   0.14  -0.03   0.25  -1.73   1.10
201404  -1.99  -1.46  -1.23  -2.61  -1.18  -1.75
201405   3.75   1.61   1.35   3.77   3.84   3.34
201406   9.38   8.79   7.60   5.99   6.28   6.80
201407   1.00   2.35   2.26   0.77   1.04  -0.38
201408   1.68   1.46   1.57  -2.15  -0.83  -1.79
201409  -3.64  -2.53  -1.58  -2.44  -2.58  -2.42
201410  -5.42  -5.00  -4.44  -1.85  -2.72  -2.39
201411   0.23  -0.88  -1.49  -0.92  -0.52  -0.63
201412  -1.36   0.86   1.20  -0.53   0.26   0.98
201501   4.68   2.90   3.08   3.46   2.97   3.36
201502   1.70   2.21   1.94   5.70   3.83   6.43
201503   1.20   1.87   1.74   3.57   2.00   0.52
201504   4.56   3.76   3.05   0.95   3.49   4.82
201505  -1.25  -0.53  -0.80  -0.34   1.75   1.02
201506   4.00   2.30   2.39   0.28   0.39  -0.22
201507   1.27   0.43  -0.52   2.14   1.13  -0.30
201508  -8.25  -2.48  -3.72  -4.02  -4.57  -5.07
201509  -4.91  -3.69  -3.02  -6.05  -5.14  -3.98
201510   5.07   5.53   4.79   7.77   9.58   8.90
201511   2.15   1.98   1.08   2.44   0.40  -0.54
201512   1.53   0.99   0.16  -0.08   0.71  -0.21
201601  -7.21  -6.57  -6.52  -7.01  -6.56  -8.28
201602   1.51   1.21   0.13   0.50  -1.50  -4.52
201603  14.22   8.52   6.05   7.30   5.17   4.91
201604   6.66   4.65   5.03   4.43   5.22   6.08
201605   0.63  -0.99  -1.97   0.30  -1.25  -1.23
201606   0.05  -0.39   0.32  -0.57  -3.62  -5.20
201607   1.29   4.80   6.78   3.53   7.43   9.38
201608  -1.16  -1.53  -1.45  -6.71  -1.84   1.29
201609   7.80   6.96   5.23   6.31   4.57   2.66
201610   0.73   1.78   2.61   0.12   2.03   4.13
201611  -7.18  -4.96  -3.17  -7.64  -4.84  -1.49
201612  -0.16   1.27   1.89   0.87   1.91   2.66
201701   9.12   7.32   6.96   3.50   2.94   4.58
201702   4.32   3.20   4.66   1.11   1.86   2.10
201703   3.11   2.32   2.26   1.80   1.46  -1.25
201704  -1.73  -0.40  -0.18   1.96   2.40   1.55
201705   9.34   6.66   4.00   6.38   3.03   0.21
201706   5.31   3.32   2.01   0.56   1.15   2.81
201707   3.67   5.10   6.10   2.30   3.08   2.07
201708   0.86   2.34   3.71   1.44   0.76   0.10
201709  -0.77   1.49   2.96   0.70   1.46   2.97
201710   2.81   2.97   3.76   3.39   4.28   3.27
201711   4.04   2.62   2.55   4.25   2.70   0.96
201712   2.80   3.18   3.30   1.50   1.94   3.30
201801   9.28   7.46   6.88   4.87   3.50   2.98
201802  -0.04   0.54  -0.81   0.49  -2.18  -1.89
201803   0.94  -0.90  -2.60   1.32  -0.99  -2.25
201804  -4.11  -1.77  -1.25  -1.26   1.17   2.23
201805   2.42   0.25  -0.97   1.24  -2.09  -2.46
201806  -3.45  -2.91  -3.42  -1.78  -2.95  -2.63
201807  -2.21  -1.20  -0.35  -2.58  -0.60   1.03
201808   2.77  -0.05  -1.31  -0.16  -1.60  -0.78
201809   0.23   0.04   0.40   1.68   2.22   3.00
201810  -9.67  -7.66  -6.95 -11.11  -8.62  -8.05
201811   2.28   0.94   0.09   4.79   1.83   0.91
201812 -15.50 -11.32  -8.65  -9.54  -7.27  -7.31
201901   9.14   6.70   4.52   6.29   5.80   5.42
201902   4.24   2.37   1.77   2.89   0.24  -0.71
201903   2.50  -0.14   0.34   1.84  -0.09  -1.92
201904   0.01   0.83   0.46   2.67   1.31   0.21
201905  -1.65  -2.54  -2.79  -2.61  -4.87  -5.65
201906   3.55   3.10   2.54   1.65   3.11   2.80
201907   2.81   1.96   1.69   2.33   0.40  -1.06
201908  -3.82  -2.68  -3.44   0.43  -0.60  -4.00
201909   2.19   3.22   3.78   2.62   4.11   6.19
201910   2.67   5.88   6.63   4.57   5.45   6.91
201911   3.74   1.31   1.19   2.12   0.39   0.33
201912   2.63   3.33   4.62   1.77   2.03   2.24
202001  -3.16  -1.11  -0.91  -2.96  -2.57  -4.61
202002 -18.62 -15.12 -14.02 -12.29 -11.38 -11.62
202003 -11.22  -6.13  -4.90  -0.54  -5.16  -9.14
202004  17.75   8.71   5.50   7.94   4.96   4.32
202005  16.56  10.19   6.27  11.30   6.41   5.48
202006   1.99   1.47   0.26  -0.91  -1.57  -2.34



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   3.69  10.33   9.24   4.87   9.68   7.19
1992 -32.89 -26.13 -28.03 -21.04 -28.47 -17.66
1993  16.99  17.65  22.25  21.52  27.01  27.06
1994  24.87  28.33  41.55  13.53  22.31  34.43
1995  -5.42  -3.85  -7.18   0.04  -1.89  -6.29
1996 -23.27 -21.91 -19.87 -19.71 -14.32  -8.07
1997 -52.73 -52.91 -53.61 -19.24 -29.07 -35.80
1998  17.61  18.22  14.01   3.96  13.20   4.45
1999 112.54  49.28  34.70 114.94  50.49  62.21
2000 -44.25 -24.92  -9.15 -49.22 -16.02  -7.56
2001 -30.75 -22.08 -14.26 -33.48 -27.33 -18.56
2002 -13.53  -1.15   2.38 -12.59  -5.26  -3.12
2003  69.52  54.16  63.20  27.66  38.02  59.69
2004  34.59  32.22  42.96  10.15  16.75  24.95
2005  34.48  41.21  39.70  24.66  27.24  24.05
2006 -32.18 -13.53 -14.18  -6.83  11.04   1.09
2007 -20.97 -12.26  -7.24  -6.95  -1.29  -8.31
2008 -29.22 -19.57  -8.97 -30.80 -28.22 -13.65
2009   9.13   6.83   3.41   5.57   6.86   2.30
2010  21.06  19.67  24.39  22.00  11.39  12.59
2011  -7.19  -2.62   4.58  -8.83 -13.59  -8.44
2012   7.70   5.76  10.07   5.47   7.83   5.36
2013  54.76  31.39  24.32  25.85  26.92  32.77
2014  -2.17   3.99   3.53  -3.18  -2.21  -5.49
2015  13.24  16.78  10.68  11.79  12.19  14.64
2016  10.87  10.12  13.96  -0.51   1.66   6.84
2017  47.61  41.01  41.17  27.79  26.54  21.39
2018 -16.83 -16.67 -20.43 -10.68 -13.66 -14.15
2019  23.74  19.70  19.36  30.89  16.89   9.34



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   6.97  11.27  11.77   4.60   9.16   8.97
1992 -31.18 -25.83 -26.85 -26.04 -23.91 -19.32
1993  21.57  23.44  28.48  15.59  22.75  21.86
1994  34.98  35.52  48.98  13.53  24.28  37.79
1995  -3.14  -3.83  -6.45  -2.35  -2.64 -11.04
1996 -21.03 -19.84 -15.96 -18.23 -16.51 -16.08
1997 -55.58 -53.48 -53.35 -34.55 -38.11 -46.28
1998  28.30  24.14  22.24  22.06  22.54  26.38
1999  69.91  42.58  37.69  77.43  26.09  31.77
2000 -33.15 -21.48 -10.35 -34.21  -6.44   1.32
2001 -28.76 -20.95 -15.12 -26.73 -25.21 -17.07
2002 -10.69  -0.85   3.20 -15.86  -0.01   5.77
2003  83.75  69.39  75.78  41.21  44.37  58.80
2004  39.97  37.62  54.20  12.80  21.11  28.54
2005  41.99  44.53  44.49  30.89  32.11  32.19
2006 -35.55 -17.90 -15.96 -14.47  -0.62  -3.44
2007 -21.82 -13.51  -9.25 -10.10  -4.73  -5.40
2008 -29.51 -23.15 -12.41 -33.20 -26.58  -7.58
2009  24.48  21.43  13.51  18.54  14.79   6.40
2010  25.49  22.61  33.56  19.09  18.79  16.44
2011  -1.30   5.13  10.75  -5.18  -7.69  -2.87
2012   8.45  10.34  13.36   3.19   5.65   0.90
2013  49.23  39.09  27.86  25.13  28.07  26.58
2014   0.80   5.93   7.23  -2.57   0.58  -1.72
2015  11.38  15.97  10.26  16.10  16.93  14.76
2016  16.39  14.51  14.94   0.03   5.77   9.29
2017  51.53  48.06  50.96  32.85  30.64  25.01
2018 -17.77 -16.42 -18.08 -12.63 -16.85 -14.84
2019  31.18  25.46  22.94  29.74  18.16  10.38



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    183    145    130    223    298    224
199008    183    145    130    223    298    224
199009    183    145    130    223    298    224
199010    183    145    130    223    298    224
199011    183    145    130    223    298    224
199012    183    145    130    223    298    224
199101    183    145    130    223    298    224
199102    183    145    130    223    298    224
199103    183    145    130    223    298    224
199104    183    145    130    223    297    224
199105    183    145    130    223    297    224
199106    183    145    130    223    297    224
199107    227    247    260    235    314    236
199108    227    247    260    235    314    236
199109    227    247    260    235    314    236
199110    227    247    260    235    314    236
199111    227    247    260    235    314    236
199112    227    247    260    235    314    236
199201    227    247    260    235    313    236
199202    227    247    260    235    313    236
199203    227    247    260    235    313    236
199204    227    247    260    235    313    236
199205    227    247    260    235    313    236
199206    227    247    260    235    313    236
199207    289    347    356    239    319    239
199208    289    347    356    239    319    239
199209    289    347    356    239    319    239
199210    289    346    356    239    319    239
199211    289    346    356    239    319    239
199212    289    346    356    239    319    239
199301    289    346    356    239    319    239
199302    289    346    356    239    319    239
199303    289    346    356    239    319    239
199304    289    346    356    239    319    239
199305    289    346    356    239    319    239
199306    289    345    356    239    319    238
199307    264    329    449    238    318    239
199308    264    329    449    238    318    239
199309    264    329    449    238    318    239
199310    264    329    449    238    318    239
199311    263    329    449    238    318    239
199312    263    329    449    238    318    239
199401    263    329    449    238    318    239
199402    263    329    449    238    318    239
199403    263    329    449    238    318    239
199404    263    329    448    238    318    239
199405    263    329    448    238    318    239
199406    263    329    448    238    318    239
199407    292    285    486    246    329    246
199408    292    285    486    246    329    246
199409    292    285    486    246    329    246
199410    292    284    485    246    329    246
199411    292    284    485    246    329    246
199412    292    284    485    246    329    246
199501    292    284    485    246    329    246
199502    292    284    485    246    329    246
199503    292    284    485    246    329    246
199504    292    283    484    246    329    245
199505    292    283    484    246    329    245
199506    292    283    484    246    329    245
199507    414    361    550    238    317    238
199508    414    361    550    238    317    238
199509    413    361    550    238    317    238
199510    413    360    550    238    317    238
199511    413    360    550    238    317    238
199512    413    360    550    238    317    238
199601    413    360    550    238    317    238
199602    413    360    550    238    317    237
199603    413    360    550    238    317    237
199604    413    360    550    237    317    237
199605    413    360    550    237    317    237
199606    413    360    550    237    317    237
199607    423    370    677    261    347    261
199608    423    370    677    261    347    261
199609    423    370    676    261    347    261
199610    423    370    675    261    346    261
199611    423    370    675    261    346    261
199612    423    370    675    261    346    261
199701    423    370    675    261    345    261
199702    423    369    675    261    345    261
199703    423    368    675    261    345    261
199704    422    367    674    261    345    261
199705    422    367    674    261    345    261
199706    422    366    674    261    345    261
199707    369    403    899    221    296    221
199708    369    403    899    221    296    221
199709    369    403    899    221    296    221
199710    369    403    899    221    295    221
199711    369    403    898    221    295    221
199712    369    402    898    221    295    221
199801    369    402    897    221    295    221
199802    369    402    897    221    295    221
199803    369    401    896    221    295    221
199804    369    401    896    221    294    219
199805    369    401    896    221    294    219
199806    369    401    896    221    294    219
199807    186    324   1361    184    246    184
199808    186    324   1361    184    246    184
199809    185    323   1360    184    246    184
199810    182    322   1354    184    245    183
199811    182    322   1353    184    245    183
199812    182    322   1352    184    245    183
199901    182    322   1352    184    245    183
199902    182    322   1352    184    245    183
199903    182    322   1352    184    245    183
199904    182    319   1348    184    245    182
199905    182    319   1348    184    245    182
199906    182    319   1347    184    245    182
199907    147    308   1477    183    243    183
199908    147    308   1477    183    243    183
199909    147    308   1477    183    243    183
199910    145    306   1474    183    243    183
199911    145    306   1473    183    243    183
199912    145    306   1473    183    243    183
200001    145    305   1472    181    243    183
200002    145    305   1472    181    243    183
200003    145    305   1472    181    243    183
200004    144    303   1461    181    242    181
200005    144    303   1461    181    242    181
200006    143    302   1461    181    242    181
200007    178    412   1472    157    208    157
200008    178    412   1470    157    208    157
200009    177    412   1468    157    208    157
200010    177    410   1462    156    204    157
200011    177    410   1460    156    204    157
200012    177    410   1460    156    204    157
200101    177    409   1460    156    204    157
200102    176    408   1456    156    204    157
200103    176    408   1455    156    204    157
200104    176    407   1448    156    196    155
200105    176    407   1448    156    196    155
200106    176    405   1447    156    196    155
200107    170    439   1476    175    233    175
200108    169    436   1476    175    233    175
200109    169    436   1475    175    233    175
200110    169    434   1470    175    232    175
200111    169    434   1470    175    232    174
200112    169    434   1470    175    232    174
200201    169    434   1467    175    231    173
200202    169    434   1465    175    231    172
200203    168    433   1460    175    230    172
200204    167    433   1448    174    229    172
200205    167    433   1441    174    229    172
200206    167    432   1439    174    229    172
200207    218    364   1532    184    246    184
200208    217    363   1528    183    246    184
200209    217    363   1527    183    246    184
200210    217    362   1512    182    243    178
200211    217    361   1509    182    243    178
200212    217    361   1507    182    242    178
200301    217    360   1503    182    242    178
200302    215    360   1501    182    242    178
200303    215    359   1499    182    242    178
200304    215    358   1489    182    241    175
200305    213    357   1487    182    241    175
200306    212    356   1485    182    241    175
200307    253    360   1457    203    271    203
200308    251    360   1450    201    270    203
200309    250    359   1448    200    270    203
200310    250    356   1438    199    269    201
200311    248    356   1435    199    269    201
200312    248    355   1433    199    269    200
200401    246    354   1432    199    269    200
