This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Emerging_Markets.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
199610   0.64   1.59  -0.71  -2.00  -2.29  -1.75
199611   0.19   0.64   2.29  -0.02   0.80   0.34
199612  -2.72  -2.86  -0.60  -1.27  -1.34   0.08
199701   6.21   6.98   6.32   5.52   5.83   7.51
199702   7.81   5.28   4.13   2.59   3.62   3.36
199703   0.25   0.09   0.83  -1.60  -3.62  -4.43
199704  -3.83  -0.87   0.96  -0.55  -0.60  -0.40
199705   0.52   1.07  -0.81  -0.72   1.24   0.86
199706   0.87   2.36   3.10   3.60   1.14   0.97
199707  -1.66  -0.75   2.63  -1.39  -0.12   0.67
199708 -14.80  -6.95  -6.41  -9.85 -10.64 -10.33
199709  -1.94  -1.71  -2.53  -2.61  -2.24  -1.15
199710 -19.15 -15.76 -10.60 -18.23 -19.38 -17.44
199711 -24.21 -15.71  -9.23 -14.48 -16.99 -18.72
199712 -24.71 -14.87  -9.58 -15.05 -15.35 -16.33
199801  10.55   7.06  -4.67   8.75   7.60   7.46
199802  27.47  15.17  18.25  17.18  22.22  21.07
199803   4.31  11.49  10.32   4.94   5.71   7.06
199804 -11.32  -4.00   2.86  -5.83  -6.46  -6.51
199805 -11.30  -8.13  -7.68 -14.04 -13.50 -13.63
199806 -14.64 -11.89 -11.17 -14.25 -14.30 -15.28
199807   3.86   3.54   5.16   2.61   5.03   4.02
199808 -14.31 -12.53 -12.12 -18.84 -19.23 -18.05
199809   6.64   9.24   3.18   5.91   7.53   9.77
199810   7.00   5.13  11.64   6.34   6.58  10.80
199811  22.75  24.24  19.89  11.86  15.30  20.31
199812   4.69   2.69   2.77   2.61   3.81   6.54
199901   3.98   2.48   0.25  -1.29  -1.46  -3.86
199902  -3.42  -3.42  -0.84  -0.62  -1.37  -3.18
199903   6.91   4.64   9.00  10.02  10.81  11.35
199904  13.48  17.04  10.84  11.32  15.29  20.67
199905  18.81  13.90  10.12   6.92   6.12   4.81
199906  21.63  19.71  19.63  11.20  14.34  14.40
199907  -1.24   0.72   4.29  -0.16   0.73  -0.26
199908   5.56   4.25   6.27   2.24   5.85  10.12
199909  -5.83  -2.81  -2.85  -3.28  -4.51  -6.02
199910   5.82   3.48   4.44   3.49   3.93   4.74
199911   5.31   4.22   5.47   7.39   4.90   3.67
199912   9.73   8.48   8.71  11.04   9.40   6.19
200001   9.15   9.32   7.84   4.16   4.09   5.86
200002  12.54   8.87   1.70   2.17  -0.78  -2.16
200003   6.36   5.26   5.46   0.44  -1.14  -0.46
200004 -10.97  -7.50  -6.78 -10.37  -9.47  -9.94
200005  -5.70  -5.46  -3.29  -3.55  -2.99  -3.13
200006  -0.96  -0.80   1.13   1.08   0.10   0.52
200007  -6.66  -4.68  -1.98  -6.82  -3.72  -0.87
200008   1.23   1.29   2.37   2.11  -0.78   0.35
200009  -9.92  -9.19  -6.66 -12.31  -9.59  -7.13
200010 -12.69  -7.78  -7.86 -10.79 -10.01  -8.23
200011  -5.77  -3.22  -2.57  -6.94  -4.90  -4.52
200012  -5.43  -5.71  -0.67  -5.57  -2.36   1.17
200101  13.08  12.71  10.84  21.88  14.92  10.72
200102  -0.72  -0.95   0.11  -6.38  -3.05  -2.11
200103  -8.74  -8.47  -6.53 -10.35  -9.03  -8.93
200104   1.19  -0.59   1.10   3.63   3.06   2.06
200105   0.57   4.09   4.59   0.88   2.04   4.64
200106  -1.03  -2.35   1.67  -3.09  -2.65   0.19
200107  -4.67  -4.05  -3.88  -5.86  -4.15  -3.10
200108  -1.72   0.61   3.06  -2.48  -0.19   2.82
200109 -16.64 -14.40 -12.21 -15.41 -13.35 -13.67
200110  10.11   8.60   4.45   8.22   6.30   5.67
200111  11.17  11.78   9.58  11.58  12.25  14.14
200112   1.16   4.02   5.05   5.13   7.31   4.79
200201   5.08   5.68   7.71   3.51   4.48   7.80
200202  -2.02  -0.12   1.46  -0.86   1.68   2.68
200203   6.05   7.80   7.92   5.36   6.21   6.79
200204  -2.37   2.03   6.74  -2.51   0.00   2.26
200205  -1.11   0.20   1.36  -1.86  -1.66  -1.08
200206  -8.05  -4.06   0.58  -6.82  -5.51  -3.77
200207  -3.15  -3.22  -4.59  -4.53  -3.33  -4.18
200208   0.26   0.47   0.29   1.52   1.47   0.63
200209 -15.37 -11.96  -8.08 -10.25 -10.18 -10.73
200210   4.58   2.66   4.31   3.20   4.27   5.51
200211   2.58   3.97   7.25   4.95   5.46   7.83
200212  -5.08  -2.52   0.24  -2.80  -1.31   1.07
200301   0.56   0.72   4.00   0.15   0.68   5.20
200302  -3.04  -3.16  -1.18  -2.77  -1.81  -2.60
200303  -9.74  -6.98  -3.73  -3.20  -3.31  -3.47
200304  10.90   8.76   9.99   6.72   8.92   9.68
200305   9.06   9.52  10.98   7.91   9.79  12.31
200306   8.79   8.24   8.15   6.27   7.26   7.73
200307   4.31   4.54   6.79   5.19   4.69   5.69
200308   0.90   2.36   6.87   5.28   7.96   7.65
200309   0.61   0.79   2.38   2.02   2.49   3.17
200310   1.95   2.47   5.68   5.75   7.02  10.02
200311   0.42   1.99   5.68   1.49   1.67   2.39
200312   6.91   5.78  12.03   6.92   7.99   9.64
200401  -1.20   1.33   2.25   2.12   3.34   3.25
200402  -0.99   1.82   3.37   2.74   3.32   5.46
200403  -0.99   0.43   1.55  -0.55   0.75   1.12
200404  -0.11   0.04   1.13  -3.15  -2.88  -3.21
200405  -4.60  -5.53  -4.93  -4.92  -6.06  -6.90
200406  -3.41  -1.51  -1.05  -0.81  -0.03   0.77
200407  -3.04  -1.79   2.10  -0.70  -0.04   1.93
200408   3.06   3.76   5.08   2.31   3.68   2.94
200409   2.23   3.79   8.26   5.99   5.65   6.68
200410   0.39   1.26   3.71   0.92   2.13   2.51
200411   8.96   8.33  11.57   7.58   7.88  10.77
200412   5.00   5.70   8.28   5.24   5.86   6.19
200501   9.19  10.15   6.84   1.31   1.90   1.68
200502   6.38   7.08  10.30   5.35   6.30   7.70
200503  -4.47  -4.31  -2.29  -4.23  -4.80  -4.35
200504  -4.65  -3.00  -0.46  -3.53  -2.83  -3.82
200505   0.23   3.69   4.90   2.47   1.04   1.39
200506   4.01   5.53   5.01   1.91   2.72   4.15
200507   7.73   7.07   8.29   5.62   5.93   6.83
200508  -0.85  -0.25   3.44   0.36   0.85   1.29
200509   3.73   3.28   3.76   4.83   6.87   7.04
200510  -2.42  -2.56  -2.47  -5.12  -4.63  -5.00
200511   7.62   7.33   8.12   5.79   6.35   6.73
200512   5.61   5.98   6.26   5.19   6.23   4.64
200601   9.56   6.92   8.03   7.25   8.15   8.23
200602   0.99   1.40   1.85   1.65   1.34   1.90
200603   3.31   2.54   3.54   1.89   2.98   2.20
200604   6.88   7.84  10.63   6.86   8.10   9.03
200605  -8.65  -7.51  -5.77  -9.11  -8.27  -8.45
200606  -5.90  -5.11  -4.90  -3.44  -3.72  -4.13
200607  -0.68  -1.12   0.47   2.04   2.07   1.00
200608   2.56   3.89   4.19   4.77   3.31   2.95
200609   4.68   4.17   3.97   2.39   3.08   4.25
200610   4.12   5.60   7.17   4.57   5.93   6.73
200611   7.05   7.29   9.90   6.32   6.52   8.19
200612   1.27   2.90   4.94   3.33   3.83   4.41
200701   2.20   3.03   5.34   0.39   0.72   1.95
200702   2.14   2.20   4.33   0.92   1.55   1.96
200703   6.09   5.56   5.00   4.18   4.90   4.88
200704   5.91   6.07   9.28   5.76   6.76   8.41
200705   7.52   6.56   8.78   6.10   6.56   6.19
200706   5.29   6.34   6.32   4.69   4.86   4.65
200707   4.43   5.70   7.94   5.89   5.99   8.57
200708  -6.65  -5.05  -3.71  -5.36  -5.17  -4.35
200709   3.95   5.00   8.34   8.23   7.81   8.06
200710   2.08   1.87   3.18   7.13   7.12   6.61
200711  -6.39  -4.51  -1.77  -6.88  -6.28  -5.58
200712   0.87   2.77   9.03   1.87   2.02   2.27
200801 -11.77 -10.69 -10.76 -11.98 -11.94 -10.56
200802   4.11   4.82   3.50   7.24   6.05   6.48
200803  -6.08  -6.76  -6.02  -4.74  -5.01  -6.10
200804   1.30   3.90   6.84   5.04   5.20   4.94
200805  -1.31  -1.85  -0.93  -0.71  -1.35  -0.30
200806 -10.53  -9.42  -9.37 -11.76 -11.33 -11.38
200807  -1.50  -1.86  -0.11  -0.28  -1.40  -0.86
200808  -7.68  -7.34  -5.70  -6.74  -5.75  -6.90
200809 -17.31 -17.42 -14.77 -16.79 -17.42 -16.75
200810 -28.29 -25.89 -25.12 -28.34 -28.97 -28.29
200811  -9.73  -9.66  -7.48  -8.49  -7.75  -6.02
200812   6.83   8.27  10.55  11.98   9.95  12.00
200901  -3.46  -3.67  -3.89  -4.97  -5.53  -5.71
200902  -2.90  -3.51  -4.29  -4.38  -5.39  -6.11
200903   9.81  12.94   9.35  13.48  15.43  14.95
200904  22.01  20.95  19.81  21.66  21.63  22.38
200905  22.63  21.86  22.91  22.32  21.70  22.53
200906  -1.41  -0.09   0.36  -0.16   0.67  -0.67
200907   7.80   9.06   9.41   9.65  11.05  13.53
200908   2.79   3.87   6.18   0.96   1.56   2.28
200909   5.98   7.41   9.24   7.33   8.47   8.41
200910   0.09   0.97   0.26  -0.67  -0.37  -0.45
200911   1.48   2.43   4.32   3.02   2.72   2.42
200912   4.78   5.71   8.12   4.83   5.65   5.73
201001   2.52   1.47   1.93  -2.23  -1.70  -1.94
201002   0.56   1.49   0.72   0.91   0.29  -0.34
201003   4.49   7.38   7.72   6.62   8.12   9.89
201004   2.02   4.11   7.75   2.29   2.58   3.03
201005  -9.54  -9.09  -9.85  -8.43  -9.26 -10.25
201006   0.50   1.23   2.54   2.16   1.22   1.10
201007   5.85   6.09   7.36   6.23   7.74   8.35
201008  -1.34  -0.97   0.75   0.15   0.71   0.95
201009   9.91   8.91   9.99  10.98  11.66  11.53
201010   2.97   3.66   4.89   1.65   3.31   4.16
201011  -4.23  -3.63  -4.35  -1.75  -2.52  -2.97
201012   4.76   5.43   5.52   5.33   6.14   7.94
201101  -1.49  -1.85  -3.18  -2.82  -2.71  -1.28
201102  -2.76  -2.76  -2.70  -2.91  -3.04  -3.54
201103   2.64   3.32   3.51   4.86   5.39   5.63
201104   3.44   4.40   6.04   5.11   4.47   3.80
201105  -3.61  -3.13  -3.49  -1.48  -2.17  -1.87
201106  -1.75  -0.91  -0.70  -0.63  -1.26  -1.84
201107   1.64   2.30   3.97   1.35   1.25   1.19
201108 -10.78 -10.79  -9.44  -8.58 -10.08  -9.68
201109 -13.40 -12.47 -10.90 -13.25 -13.83 -14.74
201110   8.43   8.62   6.89   9.49   9.97   9.47
201111  -6.79  -7.53  -7.09  -7.38  -8.30  -7.42
201112  -1.66  -2.24  -1.90  -1.43  -1.16  -1.80
201201  12.32  12.58  13.57  11.30  13.20  13.09
201202   8.43   8.89   7.70   8.55   8.05   8.50
201203  -4.23  -2.71  -3.33  -1.91  -2.74  -3.35
201204  -4.15  -2.36  -1.00  -2.09  -1.78  -2.01
201205  -9.73  -8.68  -8.15  -7.73  -9.47  -9.32
201206   3.66   3.37   3.25   3.36   3.19   4.12
201207  -2.03  -0.77  -0.19   0.54   0.73   0.16
201208   1.51   2.53   1.53   2.86   2.15   0.60
201209   5.63   5.95   7.42   5.22   6.54   8.00
201210  -1.35  -1.19   0.09  -1.11  -1.36  -1.45
201211  -0.54   0.02   0.44   1.15   1.42   2.06
201212   3.23   3.28   2.84   3.39   4.77   6.05
201301   2.14   2.29   2.78   1.11   1.91   2.76
201302  -0.16  -0.36  -2.00   0.18   0.10  -1.02
201303  -1.82  -0.90  -1.30  -0.27  -0.40  -1.00
201304   0.92   1.84   2.64   1.04   1.53   1.73
201305  -1.76   0.24   0.66   0.02  -0.68  -0.33
201306  -6.32  -6.85  -7.30  -6.52  -6.90  -8.37
201307   2.85   2.39  -0.03   1.90   0.66   0.58
201308  -4.14  -4.41  -3.89  -4.02  -3.73  -3.46
201309   7.23   8.19   8.09   6.42   6.70   8.25
201310   2.74   4.30   5.07   3.31   4.29   4.89
201311  -1.72  -1.65  -0.55  -1.50  -1.33  -1.73
201312   1.90   1.13   2.34  -0.68  -0.08   0.05
201401  -0.16  -1.66  -1.28  -4.12  -3.95  -3.82
201402   5.36   4.76   4.95   4.68   4.27   3.95
201403   1.38   3.34   3.77   2.47   3.00   3.90
201404   1.20   2.70   4.02   1.12   0.71   1.80
201405   3.28   4.80   8.26   2.96   3.57   5.19
201406   2.95   3.71   6.13   2.41   2.35   2.50
201407  -1.41   0.47   0.45   0.09   1.11   2.59
201408  -0.37   3.07   2.17   2.09   2.11   1.11
201409  -1.87  -1.22  -0.12  -3.11  -3.96  -5.02
201410  -2.16  -1.09  -0.91  -1.59  -1.21  -1.05
201411  -1.09  -1.12  -1.39  -1.12  -1.15  -1.22
201412  -2.43  -2.22  -3.41  -2.66  -2.05  -3.13
201501   0.44   2.23   2.57   1.09   0.64  -0.18
201502   2.20   3.45   2.39   1.85   2.54   2.86
201503  -0.77  -0.16  -2.10  -0.38  -1.42  -1.90
201504   6.73   6.76   6.84   4.89   5.84   7.34
201505  -0.82  -1.04  -0.47  -1.06  -2.14  -3.74
201506  -1.06  -1.47  -1.55  -2.25  -3.25  -3.29
201507  -3.89  -2.96   0.57  -4.13  -6.17  -6.17
201508  -7.83  -8.89  -9.29  -8.20  -8.91  -9.50
201509   2.64   2.15   1.01  -0.49  -0.33  -0.34
201510   5.01   6.82   6.73   5.35   5.64   6.32
201511  -1.45  -1.06   0.14  -1.09  -3.37  -3.53
201512  -0.35   1.11   3.30  -0.29  -0.35  -0.95
201601  -5.38  -5.50  -5.46  -4.88  -5.37  -6.27
201602  -1.00  -0.85  -3.06  -1.57  -0.05   1.41
201603  10.87  10.31  10.61   9.75  11.58  13.04
201604   0.58   2.13   4.29   1.50   0.71   2.78
201605  -3.20  -2.97  -2.85  -2.70  -3.26  -5.50
201606   2.34   3.35   3.97   1.95   2.99   3.71
201607   2.94   4.98   5.65   3.46   4.41   6.30
201608  -0.14   0.48   1.52   0.07   1.14   2.50
201609   1.21   2.25   2.44   0.70   0.63   0.66
201610  -2.38  -0.73   3.60  -3.14  -1.33   0.23
201611  -6.33  -5.36  -5.65  -6.46  -5.28  -3.68
201612   0.96   1.64   1.51   0.50   0.95   0.58
201701   3.10   4.68   6.85   2.92   4.40   6.08
201702   1.82   3.43   4.67   3.96   4.17   5.60
201703   1.53   4.07   4.18   1.96   2.88   2.86
201704   0.49   1.62   3.72   1.72   1.62   1.36
201705   1.15   1.06  -0.41   2.68   2.47   2.10
201706   0.06   0.23   0.95  -0.32   0.38   0.68
201707   0.70   1.95   3.44   2.52   2.44   3.74
201708  -0.90   0.29   0.17   0.51   1.18   1.73
201709  -2.18  -1.19   0.65   0.01  -1.02  -1.14
201710   2.54   3.42   4.34   2.79   2.87   3.31
201711   2.72   2.14   1.88   2.53   0.95   0.50
201712   3.62   3.07   4.28   4.43   3.47   3.50
201801   6.52   5.80   5.05   4.18   5.72   7.18
201802  -2.60  -2.79  -3.19  -3.29  -3.75  -4.49
201803   0.87  -0.62  -2.93  -0.17  -0.79  -2.41
201804  -0.83   0.06   0.59  -1.57  -0.56   0.21
201805  -3.97  -2.88  -3.85  -3.43  -3.26  -2.69
201806  -5.16  -5.36  -5.88  -4.32  -5.29  -5.86
201807  -0.16   0.16   0.11   0.05   1.75   2.06
201808  -2.80  -1.47  -1.91  -1.56  -1.73  -2.62
201809  -2.77  -2.98  -3.33  -2.33  -1.50  -0.92
201810 -10.88 -10.59  -6.40 -11.10  -9.21  -7.53
201811   3.65   5.41   5.30   5.86   5.38   5.25
201812  -1.60  -0.97   0.03  -1.54  -1.27  -0.58
201901   4.17   4.16   3.10   5.22   5.77   6.24
201902   1.03   0.67  -0.05   2.24   1.64   0.92
201903   0.64   1.49   1.96   0.45   0.51  -0.05
201904   0.03   0.37  -0.09   0.74   0.15   1.28
201905  -3.73  -4.39  -3.42  -5.95  -5.28  -4.38
201906   2.25   2.79   1.08   3.08   3.90   4.19
201907  -3.45  -3.59  -3.39  -1.63  -2.54  -3.16
201908  -3.80  -3.73  -4.04  -2.60  -4.54  -5.54
201909   2.09   3.46   3.05   2.30   2.39   1.92
201910   2.69   2.27   0.73   5.28   2.76   2.56
201911  -1.19  -0.50  -0.29  -1.10   0.01   0.20
201912   4.49   4.74   4.08   5.25   6.48   5.27
202001  -0.86  -1.22  -0.20  -4.02  -4.58  -5.88
202002  -6.21  -6.28  -7.49  -6.23  -7.28  -8.42
202003 -14.90 -18.53 -20.32 -14.60 -19.50 -21.72
202004  15.34  16.84  16.05  14.15  15.23  14.65
202005   5.47   4.66   2.80   4.34   2.14   1.35
202006   8.19   7.79  12.93   6.93   6.57   7.59



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1990  30.06  51.69   1.46 -15.50  -9.87   1.42
1991   5.38  32.15  35.66  25.27  62.22  38.46
1992   8.91  10.88  13.66  10.22   5.79  -5.98
1993  78.98 148.60 148.49  63.46 106.46 101.28
1994   9.02 -11.81  -7.63 -13.80 -14.18   2.26
1995  -0.77 -10.22  -6.99  -3.78  -3.44  -2.36
1996  35.33  24.59   3.60   3.37   4.42   8.75
1997 -39.30 -22.21  -5.49 -27.52 -12.17  -2.51
1998 -14.06 -11.08 -12.81 -20.12 -22.54 -21.18
1999  54.64  63.38  70.67  79.08  59.80  62.95
2000 -41.98 -33.51 -30.50 -29.41 -37.29 -23.29
2001 -18.00   0.05   5.67  -5.91   1.32   0.91
2002 -21.22  -8.06  13.03 -13.88  -2.56   7.19
2003  33.58  41.82  73.08  45.31  59.12  80.23
2004   8.54  25.11  39.41  23.75  28.94  33.86
2005  29.48  33.15  47.14  32.89  38.25  34.92
2006  22.38  26.81  45.30  30.11  35.41  35.02
2007  24.13  29.46  58.21  38.99  41.35  38.35
2008 -62.55 -59.93 -52.64 -52.60 -51.36 -59.04
2009  78.51 104.02 103.92  67.32  87.47  89.85
2010  23.19  27.72  30.75  25.31  19.13  22.51
2011 -23.49 -23.71 -22.61 -15.66 -18.62 -20.93
2012  15.80  19.37  22.60  18.68  20.51  17.66
2013   3.97   2.99   6.77   4.10  -2.57  -3.06
2014   1.95   0.99   3.58   1.88  -0.10  -3.08
2015  -2.92  -2.96  -5.47  -6.14 -13.85 -16.12
2016  -4.33   6.40  15.40   4.95  10.46  19.28
2017  18.65  23.72  35.59  46.01  33.60  30.03
2018 -20.56 -18.26 -14.11 -18.52 -11.79  -9.17
2019   4.31  10.49  12.16  23.89  15.34  12.02



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1990   8.68  11.01  -3.36 -17.67 -10.06   9.94
1991  10.20  18.09   7.02  21.80  24.58  34.36
1992  14.50  17.11  14.32   9.25  11.69  10.22
1993  75.36 130.60 106.26  66.73  83.10  98.09
1994  22.80  17.53  17.80  -0.30   4.34  11.84
1995 -13.64 -14.54  -9.52 -13.68 -14.60 -14.15
1996  33.99  22.02  10.18   3.21  -1.13  -0.84
1997 -57.57 -36.56 -20.83 -43.96 -46.82 -46.03
1998  28.82  41.76  37.59  -0.07  12.17  26.64
1999 111.34  97.33 104.00  74.04  82.98  78.47
2000 -28.06 -19.83 -11.92 -38.90 -35.23 -25.97
2001  -0.21   7.73  16.58   2.18  10.12  14.81
2002 -18.89  -0.60  26.59 -11.74   0.25  13.88
2003  34.20  39.47  90.94  49.57  66.85  90.27
2004   4.58  18.28  48.61  17.24  25.30  34.95
2005  35.55  46.46  64.40  20.79  27.94  30.75
2006  26.39  31.26  51.91  30.99  37.24  40.95
2007  29.68  40.73  81.44  36.67  42.05  51.74
2008 -59.87 -56.11 -48.80 -52.98 -54.87 -51.91
2009  89.75 105.64 113.33  95.28 103.37 105.68
2010  18.46  27.70  38.75  25.01  30.04  33.60
2011 -24.82 -22.49 -19.01 -18.20 -21.55 -22.01
2012  11.30  20.94  24.97  24.53  25.44  27.37
2013   1.14   5.51   5.76   0.37   1.42   1.40
2014   4.44  16.23  24.30   2.81   4.45   6.37
2015   0.02   6.08   9.52  -5.34 -11.65 -13.47
2016  -0.61   9.03  16.44  -1.79   6.18  15.25
2017  15.50  27.58  40.44  28.81  28.91  34.60
2018 -18.94 -15.99 -15.89 -18.45 -14.44 -12.62
2019   4.86   7.45   2.33  13.36  11.00   9.05



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
198907     13     23     40     44     56     46
198908     13     23     40     44     56     46
198909     13     23     40     44     56     46
198910     13     23     40     44     56     46
198911     13     23     40     44     56     46
198912     13     23     40     44     56     46
199001     12     13     36     40     52     44
199002     12     13     36     40     52     44
199003     12     13     36     40     51     44
199004     12     13     36     40     51     44
199005     12     13     36     40     51     44
199006     12     13     36     40     51     44
199007     10     22     44     49     68     51
199008     10     22     44     49     68     51
199009     10     22     44     49     68     51
199010     10     22     44     49     68     51
199011     10     22     44     49     68     51
199012     10     22     44     49     68     51
199101      9     22     42     48     67     51
199102      9     22     42     48     67     51
199103      9     22     42     48     67     51
199104      9     22     42     48     67     51
199105      9     22     42     48     67     51
199106      9     22     42     48     67     51
199107     53     76    114     94    126     95
199108     53     76    114     94    126     95
199109     53     76    114     94    126     95
199110     53     76    114     94    126     95
199111     53     76    114     94    125     95
199112     53     76    114     94    125     95
199201     51     73    112     93    125     95
199202     51     73    112     93    126     95
199203     51     73    112     93    126     95
199204     51     73    112     93    126     95
199205     51     73    112     93    126     95
199206     51     73    112     93    126     95
199207     76    165    173    135    182    137
199208     76    165    173    135    182    137
199209     76    165    173    135    182    137
199210     76    165    173    135    182    137
199211     76    165    173    135    182    137
199212     76    165    173    135    182    137
199301     76    163    168    135    180    136
199302     76    163    168    135    180    136
199303     76    163    168    135    180    136
199304     76    163    168    135    180    136
199305     76    162    168    135    180    136
199306     76    162    168    135    180    136
199307    130    259    349    278    365    284
199308    130    259    349    278    365    284
199309    130    259    349    278    365    284
199310    130    259    349    278    365    284
199311    130    258    348    278    365    284
199312    130    258    348    278    365    283
199401    130    258    344    277    365    283
199402    130    258    344    277    365    283
199403    130    258    344    277    365    283
199404    130    258    344    277    365    283
199405    130    258    343    277    365    283
199406    130    258    342    277    365    283
199407    230    386    568    348    465    352
199408    230    386    568    348    465    352
199409    230    386    568    348    465    351
199410    230    386    568    348    465    351
199411    230    386    567    348    465    351
199412    230    386    567    348    465    351
199501    229    381    564    347    464    349
199502    228    382    564    347    463    349
199503    228    382    565    347    463    349
199504    228    382    565    347    463    349
199505    228    382    564    347    463    349
199506    228    382    564    347    463    349
199507    294    547    839    433    584    440
199508    294    547    837    433    584    440
199509    294    547    837    432    584    440
199510    294    547    837    432    584    440
199511    294    547    836    432    584    440
199512    294    547    835    431    584    440
199601    294    547    829    429    582    439
199602    294    547    829    429    582    439
199603    294    547    828    429    582    439
199604    293    547    828    429    582    439
199605    293    547    827    429    582    439
199606    293    547    826    429    582    439
199607    358    773   1256    551    737    562
199608    358    772   1256    551    737    562
199609    358    771   1254    551    737    562
199610    357    770   1254    550    737    562
199611    357    769   1251    550    737    562
199612    357    769   1250    550    737    562
199701    357    768   1248    550    737    561
199702    357    768   1244    550    736    560
199703    356    768   1241    550    735    559
199704    356    768   1240    550    733    559
199705    356    767   1239    549    733    559
199706    355    765   1237    549    733    558
199707    487    687   1536    634    849    639
199708    487    687   1534    634    846    639
199709    487    687   1522    633    845    638
199710    486    686   1517    632    845    637
199711    484    685   1510    632    844    637
199712    484    685   1506    632    844    637
199801    484    685   1504    631    843    637
199802    483    685   1496    631    842    635
199803    483    685   1494    631    842    634
199804    483    685   1494    631    842    634
199805    483    685   1490    630    842    633
199806    483    682   1487    628    842    631
199807    439   1023   2010    676    912    688
199808    438   1023   2006    676    909    688
199809    437   1023   1996    675    907    688
199810    436   1022   1991    675    904    686
199811    435   1021   1973    675    902    684
199812    434   1019   1968    672    899    683
199901    433   1018   1963    671    897    678
199902    431   1017   1951    669    896    678
199903    430   1013   1943    669    893    676
199904    427   1005   1932    668    889    675
199905    427   1001   1932    667    887    674
199906    427   1001   1919    666    886    672
199907    591   1232   2086    635    853    638
199908    588   1228   2082    633    850    635
199909    586   1227   2081    633    847    635
199910    585   1225   2081    632    845    633
199911    584   1224   2070    631    845    633
199912    584   1219   2063    631    841    633
200001    584   1216   2056    630    839    632
200002    583   1214   2053    630    838    631
200003    583   1212   2047    630    837    630
200004    582   1211   2044    628    835    630
200005    582   1210   2039    625    834    630
200006    580   1206   2035    624    831    629
200007    441   1124   2734    609    813    612
200008    440   1122   2726    603    811    611
200009    438   1122   2712    602    810    611
200010    437   1122   2705    601    808    606
200011    435   1117   2691    599    808    602
200012    432   1114   2681    597    808    601
200101    431   1110   2666    593    804    599
200102    431   1109   2661    592    803    598
200103    428   1108   2650    592    803    598
200104    427   1108   2639    592    801    598
200105    425   1108   2634    590    801    598
200106    425   1106   2626    589    799    598
200107    619   1370   2466    622    827    624
200108    614   1366   2459    622    825    623
200109    613   1364   2450    621    823    623
200110    612   1362   2434    619    819    622
200111    611   1357   2423    615    814    617
200112    609   1354   2415    613    814    616
200201    608   1352   2405    611    808    612
200202    607   1349   2395    610    804    607
200203    607   1345   2392    610    804    607
200204    605   1344   2386    610    803    606
200205    600   1343   2376    608    801    605
200206    599   1338   2360    608    800    604
200207    755   1488   2470    600    810    601
200208    753   1484   2467    598    808    598
200209    752   1480   2459    595    807    596
200210    751   1478   2452    594    807    596
200211    747   1470   2445    593    803    594
200212    743   1462   2439    593    797    593
200301    740   1458   2435    593    790    589
200302    739   1458   2430    592    788    589
200303    738   1455   2422    590    787    588
200304    735   1455   2416    588    787    587
200305    727   1451   2408    587    787    585
200306    725   1450   2401    586    785    585
200307    698   1708   3003    613    810    614
200308    698   1707   2997    611    807    613
200309    697   1701   2991    610    806    611
200310    695   1699   2983    609    806    610
200311    693   1690   2977    609    804    609
200312    691   1689   2973    608    804    609
200401    689   1684   2970    607    802    609
200402    687   1682   2967    607    800    609
200403    685   1674   2963    607    799    608
200404    682   1670   2956    606    798    608
200405    670   1660   2951    605    797    608
200406    662   1652   2944    602    795    606
200407    776   1513   3556    584    782    586
200408    776   1510   3550    584    780    584
200409    776   1509   3539    584    777    583
200410    776   1509   3535    584    776    583
200411    775   1505   3525    584    773    582
200412    770   1496   3491    581    771    582
200501    769   1497   3479    580    773    582
200502    768   1495   3476    579    771    580
200503    768   1494   3473    579    769    578
200504    766   1489   3465    577    768    578
200505    758   1475   3451    575    766    578
200506    756   1475   3444    575    766    575
200507    776   1677   3994    653    869    654
200508    776   1676   3979    652    869    653
200509    774   1675   3969    650    869    651
200510    773   1673   3967    649    868    651
200511    771   1673   3953    649    867    651
200512    770   1670   3947    648    866    647
200601    769   1667   3934    647    859    646
200602    767   1667   3928    646    858    645
200603    763   1663   3922    642    854    645
200604    760   1663   3912    642    853    642
200605    760   1661   3901    639    851    639
200606    760   1657   3898    638    851    636
200607    957   2033   4073    632    845    633
200608    954   2027   4067    630    844    632
200609    952   2025   4062    629    842    632
200610    951   2020   4055    628    841    629
200611    950   2018   4046    628    839    627
200612    948   2016   4044    626    837    627
200701    948   2016   4041    624    835    624
200702    945   2016   4038    623    831    622
200703    941   2014   4028    623    830    622
200704    937   2010   4022    621    827    621
200705    933   2004   4001    619    825    620
200706    931   1998   3994    617    824    618
200707   1022   1948   4755    714    951    716
200708   1020   1945   4751    712    951    715
200709   1017   1943   4738    710    950    712
200710   1015   1939   4728    709    948    705
200711   1014   1935   4719    707    947    704
