
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198911   6.33   5.93   5.65   5.51   6.91   6.85   6.33   5.85   5.60   5.56
198912   9.87  10.29   9.35   9.53   8.97   9.67   7.37   9.73   9.58   9.34
199001  -1.34  -0.42  -2.30  -1.14  -1.66  -0.82  -0.82  -0.09  -1.97  -1.92
199002  -2.67  -1.71  -4.64  -1.45  -4.30  -1.03  -3.56  -0.81  -4.91  -2.03
199003   5.56   4.77   7.02   5.73   6.68   5.91   7.10   4.20   6.32   8.94
199004  -0.91  -0.65  -0.40   0.20  -1.02  -0.40   0.04  -1.15   0.01   1.00
199005   3.65   2.44   5.20   2.62   5.81   1.84   4.10   3.36   5.26   2.02
199006   2.47   1.86   3.62   1.82   4.24   1.98   4.35   1.62   3.75  -0.40
199007   4.46   2.77   6.17   1.55   6.36   1.13   5.07   4.41   6.31   7.44
199008 -13.32 -13.51 -12.91 -14.51 -12.86 -14.39 -13.65 -11.18 -13.39 -15.24
199009 -12.77 -12.67 -13.63 -13.75 -13.23 -13.30 -12.66 -11.39 -13.36 -15.86
199010   9.04   5.06  11.76   5.46  12.37   5.38  12.83   4.92  11.77   8.48
199011  -1.32  -0.52  -1.88  -1.33  -1.85  -0.03  -1.66  -0.60  -1.33  -2.97
199012  -1.86  -0.80  -2.37  -0.45  -2.26  -0.99  -3.03  -1.19  -2.60  -2.43
199101   2.45   4.16   1.45   4.37   1.48   4.06  -0.21   4.28   1.89   7.92
199102   7.50  10.06   6.13  10.52   6.56  11.22   5.23   8.38   7.32   7.32
199103  -7.48  -7.00  -7.84  -6.79  -7.96  -6.51  -6.41  -7.27  -8.19  -9.19
199104   0.56   0.30   0.48  -0.11   0.58   0.42   1.22   1.14   0.94  -1.57
199105   1.03   1.08   0.68   1.17   0.81   1.45  -0.03   0.68   0.75   1.59
199106  -8.02  -7.94  -8.66  -7.20  -8.70  -6.88  -7.91  -8.47  -8.62  -7.07
199107   3.42   3.53   3.21   2.97   2.84   2.80   3.32   3.43   2.83   2.69
199108   1.14   2.71   0.12   2.06   0.26   1.95   1.79   1.73   0.09   1.02
199109   2.72   3.54   2.58   2.27   3.22   3.20   3.43   3.90   2.89   1.01
199110  -1.85  -1.07  -1.85  -3.26  -1.66  -1.88  -1.51  -1.58  -1.58  -6.17
199111   0.11  -0.63   1.00  -1.44   1.89  -0.73  -0.45  -0.44   1.67  -2.64
199112   7.02   5.80   7.52   6.69   7.45   6.30   7.62   7.10   7.01   5.97
199201   0.24   2.19   0.48   2.41  -0.14   1.28   0.33   0.74   0.55   0.17
199202   1.77   1.99   2.23   1.99   2.30   2.51   2.71   1.88   1.93   2.67
199203  -2.22  -2.17  -1.70  -2.43  -1.95  -1.63  -1.06  -2.68  -1.50  -2.60
199204   1.36   1.65   0.42   1.95   0.13   2.72   0.37   1.35   0.49   1.65
199205   4.76   4.79   4.55   5.42   4.66   6.31   4.00   4.78   5.21   2.31
199206  -0.25  -1.56   1.52  -0.61   0.87  -2.12   0.25  -0.95   0.74  -2.41
199207  -3.75  -4.43  -4.03  -5.37  -3.55  -5.55  -2.80  -3.82  -3.62  -8.85
199208   0.32  -0.70   0.77  -0.55   0.90   0.33   0.20   0.80   0.35  -1.28
199209  -1.84  -2.64  -1.10  -4.14  -0.81  -5.28  -1.82  -2.55  -2.02  -5.02
199210  -6.94  -7.62  -6.04  -6.88  -6.02 -10.74  -6.93  -6.91  -6.30 -12.13
199211  -1.83  -3.44  -1.76  -2.54  -2.73  -2.90  -2.69  -2.94  -2.14  -3.19
199212   0.63   1.19   0.42   1.22   0.57   0.49  -0.06   0.93   0.67  -2.51
199301   2.19   7.74   1.11   5.78   1.31   4.84   0.07   4.57   1.04   7.23
199302   2.92   2.27   2.74   3.55   2.28   2.48   1.45   3.41   2.86   0.04
199303   5.13   7.80   5.19   6.72   4.23   5.92   5.46   5.90   4.91   3.26
199304   0.35   0.25   0.63   0.13   0.70   1.35   0.05   0.71   0.13  -1.63
199305   1.05   1.07   0.86   0.77   1.46   1.05   1.54   1.12   1.33   0.14
199306  -3.41  -2.09  -4.73  -2.74  -4.14  -1.01  -4.22  -1.85  -4.64  -0.74
