This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP/BE portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  OP/BE is operating profitability at the last fiscal year end of the prior calendar
year divided by BE as of 6 months before formation.  Firms with negative
OP are included in any portfolio.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



    Average Value Weighted Returns -- Daily
                 Small                 Big
            Low     2    High    Low     2    High
19900702  -0.21   0.17   0.08   0.16   0.45   0.45
19900703   0.00   0.00   0.47   0.01   0.07   0.35
19900704   0.03  -0.03   0.03   0.03   0.02   0.02
19900705  -0.68  -0.57  -0.51  -0.90  -0.93  -1.24
19900706   0.09  -0.14   0.35   0.32   0.68   0.86
19900709  -0.02   0.28   0.15   0.16   0.42   0.30
19900710  -0.21  -0.10   0.12  -0.55  -0.63  -0.68
19900711   0.53   0.36   0.40   0.88   1.29   1.21
19900712   0.69   0.43   0.67   1.12   1.14   1.06
19900713   0.36   0.40   0.52   0.46   0.37   0.62
19900716   0.15   0.11   0.08   0.44   0.50   0.49
19900717  -0.46  -0.62  -0.65  -0.11  -0.41  -0.37
19900718  -0.58  -0.46  -0.77  -0.68  -0.85  -1.03
19900719  -0.49  -0.54  -0.52   0.05   0.31   0.22
19900720  -0.25  -0.42  -0.09  -0.65  -1.20  -0.78
19900723  -2.04  -2.13  -2.56  -1.56  -1.75  -1.81
19900724   0.14   0.06   0.00   0.37   0.16  -0.10
19900725   0.56   0.16   0.42   0.38   0.30   0.46
19900726   0.29   0.24   0.20  -0.20  -0.52  -0.22
19900727  -0.37  -0.31  -0.44  -0.44  -0.54  -0.89
19900730  -0.70  -0.62  -0.60   0.09   0.49   0.50
19900731  -0.31  -0.10  -0.44   0.06   0.17   0.17
19900801  -0.47  -0.13  -0.40  -0.51   0.13  -0.18
19900802  -0.69  -1.33  -1.72  -0.61  -0.85  -1.62
19900803  -2.18  -2.41  -2.80  -1.58  -1.70  -1.67
19900806  -2.67  -3.19  -3.34  -2.23  -2.74  -3.84
19900807  -0.21  -0.10   0.26  -0.04  -0.16   0.58
19900808   1.00   1.05   1.20   0.45   0.65   1.67
19900809   0.81   0.73   0.79   0.63   0.36   0.88
19900810  -0.74  -0.94  -1.11  -0.47  -1.14  -1.46
19900813  -0.03  -0.36  -0.37   0.14   0.88   1.03
19900814   0.62   0.63   0.40   0.43   0.10   0.32
19900815   0.27   0.35  -0.06  -0.02   0.07   0.51
19900816  -1.30  -1.63  -1.76  -1.51  -1.88  -2.57
19900817  -1.48  -1.78  -2.06  -1.12  -1.24  -1.56
19900820  -0.60  -0.82  -0.68   0.15   0.19  -0.06
19900821  -1.91  -1.83  -2.67  -1.75  -1.80  -1.92
19900822  -1.07  -1.13  -0.76  -0.98  -1.33  -1.94
19900823  -3.62  -3.77  -4.31  -3.14  -2.68  -3.22
19900824   0.65   0.91   1.01   0.80   1.41   1.91
19900827   2.35   2.77   3.73   2.27   2.73   3.74
19900828   0.32   0.74   0.84   0.02   0.28  -0.04
19900829   0.25   0.37   0.30   0.67   0.57   0.98
19900830  -0.45  -0.59  -0.64  -1.05  -1.45  -1.75
19900831  -0.03  -0.07  -0.02   0.63   0.79   1.28
19900903   0.01   0.01   0.01   0.01   0.00   0.00
19900904  -0.46  -0.14  -0.45   0.09   0.14   0.14
19900905   0.58   0.91   0.92   0.53   0.52   0.16
19900906  -0.30  -0.58  -0.64  -0.57  -1.03  -1.41
19900907   0.01   0.02   0.45   0.19   0.71   0.93
19900910  -0.20  -0.04   0.30  -0.62  -0.13  -0.69
19900911  -0.06  -0.31  -0.54  -0.36   0.00   0.01
19900912  -0.09   0.18   0.30   0.32   0.42   0.29
19900913  -0.74  -0.78  -0.70  -0.84  -1.27  -1.01
19900914  -0.31  -0.64  -0.71  -0.65  -0.64  -0.39
19900917  -0.01  -0.19  -0.08   0.38   0.26   0.29
19900918  -0.48  -0.50  -0.60  -0.10   0.20   0.51
19900919  -0.17  -0.17  -0.22  -0.51  -0.32  -0.72
19900920  -1.35  -0.94  -1.45  -1.49  -1.40  -1.60
19900921  -0.69  -1.08  -0.80  -0.36  -0.20   0.05
19900924  -1.78  -2.12  -2.34  -1.90  -2.09  -1.92
19900925  -0.10  -0.01   0.12   0.24   0.87   1.47
19900926  -1.26  -1.12  -1.50  -1.51  -0.99  -0.87
19900927  -1.75  -1.60  -2.13  -1.96  -1.56  -0.99
19900928   0.17   0.47   0.40   1.29   1.33   1.72
19901001   0.59   1.64   1.70   1.73   2.22   3.63
19901002   0.38   0.73   0.83   0.45   0.17   0.20
