This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP/BE portfolios in Developed_ex_US.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  OP/BE is operating profitability at the last fiscal year end of the prior calendar
year divided by BE as of 6 months before formation.  Firms with negative
OP are included in any portfolio.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



    Average Value Weighted Returns -- Daily
                 Small                 Big
            Low     2    High    Low     2    High
19900702   0.78   1.02   1.08   0.88   0.96   0.85
19900703   0.38   0.43   0.50   0.37   0.24   0.10
19900704   0.70   0.66   0.83   1.13   0.93   0.91
19900705  -0.35  -0.39  -0.32  -0.35  -0.75  -0.67
19900706  -0.06   0.03  -0.04  -0.12   0.05  -0.03
19900709   0.58   0.66   0.60   0.17   0.37   0.02
19900710   0.70   0.40   0.56   0.36   0.47   0.63
19900711  -0.40  -0.49  -0.54  -0.07  -0.08   0.28
19900712   0.39   0.43   0.36   0.46   0.47   0.25
19900713   0.28   0.44   0.23   0.73   1.05   1.06
19900716   0.26   0.38   0.30   0.74   0.68   0.71
19900717   0.54   0.59   0.55   0.37   0.26   0.20
19900718   0.24   0.26  -0.04   0.49   0.19  -0.04
19900719  -0.12  -0.07  -0.06  -0.47  -0.37  -0.51
19900720  -0.13  -0.08   0.01  -0.90  -0.75  -0.98
19900723  -0.14  -0.12   0.09  -0.45  -0.49  -0.91
19900724  -0.47  -0.39  -0.36  -0.63  -0.69  -0.87
19900725   0.20   0.06   0.14  -0.15   0.14  -0.25
19900726  -0.25  -0.23  -0.22  -0.85  -0.86  -1.02
19900727   0.02   0.00   0.22  -0.73  -0.93  -0.64
19900730  -0.06   0.08   0.13  -0.25   0.00  -0.04
19900731   1.37   1.39   1.23   2.02   1.94   2.17
19900801  -0.45  -0.22  -0.45  -0.64  -0.65  -0.66
19900802  -1.33  -1.43  -1.12  -2.39  -1.92  -2.18
19900803  -0.84  -0.95  -0.76  -1.56  -1.68  -1.76
19900806  -2.22  -2.53  -2.11  -3.21  -3.06  -3.41
19900807  -1.75  -1.34  -1.19  -1.17  -0.84  -1.15
19900808  -0.27  -0.41  -0.65   0.72   0.14   0.96
19900809  -0.15   0.01   0.24  -0.63  -0.30  -0.64
19900810  -0.12  -0.28  -0.12  -0.59  -0.32  -0.54
19900813  -1.08  -1.24  -0.83  -2.17  -1.83  -2.13
19900814   0.07   0.44   0.37   1.44   1.23   1.35
19900815   1.48   1.45   1.00   3.50   2.69   3.59
19900816  -0.06  -0.18  -0.08  -1.19  -0.99  -1.46
19900817  -0.65  -0.81  -0.73  -1.43  -1.36  -1.12
19900820  -1.44  -1.30  -1.42  -1.04  -0.94  -0.79
19900821  -0.88  -1.31  -1.51  -1.12  -1.28  -1.30
19900822  -1.47  -1.16  -0.95  -1.84  -1.41  -1.61
19900823  -2.27  -1.88  -1.36  -3.87  -3.60  -4.40
19900824  -1.48  -1.13  -1.31   0.73   0.41   0.86
19900827   1.52   1.64   1.65   3.24   3.60   4.15
19900828   1.68   1.71   1.08   1.88   1.71   1.96
19900829  -0.22  -0.26  -0.01  -1.06  -0.87  -1.18
19900830  -0.07  -0.17  -0.22   1.16   0.75   1.04
19900831   0.10  -0.10  -0.20   0.20   0.05   0.31
19900903  -0.56  -0.76  -0.84  -1.35  -1.11  -1.11
19900904  -0.89  -0.94  -0.57  -1.43  -1.37  -1.57
19900905  -0.01   0.26   0.57  -0.40   0.06  -0.43
19900906  -0.42  -0.47  -0.32  -0.58  -0.40  -0.24
19900907  -0.96  -0.88  -1.01  -0.15  -0.10   0.18
19900910   0.37   0.29  -0.05   2.05   1.79   2.45
19900911  -0.31  -0.40  -0.44  -1.14  -1.20  -1.35
19900912   1.02   0.82   0.65   2.38   1.78   1.91
19900913   0.59   0.48   0.71   0.50   0.34  -0.01
19900914  -0.16  -0.04  -0.03  -0.14  -0.67  -0.52
