
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199411  -6.19  -6.18  -6.42  -3.51  -6.39  -6.92  -6.89  -4.02 -10.16  -4.27
199412   1.69   1.00   3.42  -0.64   1.77  -0.68   4.12   0.18   6.18  -0.39
199501  -5.13  -5.70  -6.15  -3.22  -5.44  -4.00  -6.14  -4.02  -6.35  -6.56
199502   4.46   5.44   4.82   4.17   4.06   4.52   3.55   4.93   4.75   3.43
199503   3.72   2.38   5.76  -0.67   6.59   1.98   6.81   0.31   8.50   1.71
199504   1.74   3.57  -0.74   4.25   0.92   4.45  -2.60   4.31   1.06  -0.25
199505   3.32   2.71   4.28   0.78   4.62   0.12   4.86   2.47   4.00   1.12
199506   1.43   1.29   2.44   1.49  -0.30   0.42   3.35   0.51   1.45   0.95
199507   2.49   3.28   1.88   0.45   1.37   1.78   3.42  -0.04   3.31   3.48
199508  -0.97  -0.88  -1.47   1.63  -1.26   0.53  -1.53   0.85  -1.10  -3.16
199509   0.02  -0.53  -0.29   0.49   0.56   0.71  -0.05   0.58  -0.07   0.07
199510  -1.45  -1.27  -2.98   0.57  -3.84  -0.77  -3.95   0.32  -4.42  -2.97
199511   3.19   3.95   5.73   1.63   5.55   0.97   6.19  -0.15   6.65   5.29
199512   0.91   1.60   0.50   1.33   2.19   2.19  -0.64   2.58   0.09   0.74
199601   4.65   3.85   6.72   4.95   6.84   3.59   7.23   4.32   8.26   2.40
199602  -1.26  -1.15   0.02  -3.46   2.60  -2.48   1.51  -2.78   1.46   1.13
199603   1.86   2.14   1.02   2.02   2.34   2.32   0.62   2.18   1.40   2.17
199604   3.61   4.79   3.55   3.03   2.54   6.39   2.93   4.41   2.31   5.12
199605   1.15   0.02   1.85   0.55   2.81  -1.77   2.65   1.63   1.63   0.86
199606  -2.65   0.41  -4.56  -0.38  -5.29  -0.67  -6.05  -0.63  -5.67  -4.34
199607  -3.47  -2.29  -5.77  -1.08  -7.65  -1.38  -6.75   0.26  -5.76  -9.25
199608   4.23   3.87   5.22   3.79   5.68   3.68   4.95   3.10   4.10   7.65
199609   3.20   1.23   2.90   5.06   3.88   1.55   4.03   4.93   1.95   2.75
199610   8.68  10.83   6.76  12.35   7.14   9.21   5.85  11.62   7.03   7.62
199611   6.63   7.72   4.80   8.75   4.09   7.10   4.38   8.47   5.57   1.83
199612  -3.32  -4.57  -3.23  -3.61  -4.02  -4.94  -2.83  -2.77  -4.36  -3.83
199701   5.23   3.70   6.37   5.68   4.99   5.34   3.78   4.72   7.41   7.31
199702  -0.97   3.83  -3.41   2.98  -2.10  -1.55  -2.08   2.09  -0.95  -6.74
199703  -5.48  -6.24  -7.41  -5.45  -7.40  -4.14  -7.74  -3.98  -8.01  -6.44
199704   2.42   2.48   2.95   4.66   0.43   1.45   2.01   1.69   3.11   0.62
199705   7.85   6.11  10.89   6.34   9.16   9.66  10.38   6.62   9.25  12.26
199706   1.20  -0.84  -0.35   2.87  -1.49   2.70   1.15   3.51  -0.30  -0.24
199707   7.14   6.46   8.08   8.57   5.48   8.28   7.79   6.80   7.89   7.56
199708  -5.36  -4.94  -5.09  -5.90  -4.44  -6.49  -6.52  -5.08  -5.55  -4.04
199709   6.12   3.40   7.84   7.51   4.76   5.45   7.16   6.46   5.81   8.62
199710  -4.48  -7.40  -9.10   0.73 -10.64  -5.55  -8.99  -0.05 -10.09  -6.88
199711  -3.72  -5.95  -6.50   1.19  -8.16   2.52  -6.58   1.62  -5.39 -16.30
199712   2.18   1.88   1.31   3.39  -0.05   5.88  -0.19   4.55   1.13  -4.96
199801  -1.89   4.49  -3.90  -1.59  -2.03  -2.17  -2.27  -3.46  -1.02  -8.90
199802   8.60   5.47  10.30  10.32   7.54   9.68   9.19   9.41   8.50   4.84
199803   7.10   3.88   8.84   5.46   9.38   9.62   9.69   7.24  10.53   9.23
199804   0.50   4.14  -0.26   1.11  -0.83   0.56  -0.55  -0.10  -0.83   3.38
199805  -1.36  -5.06   1.35  -1.56  -3.13   0.57  -1.25   1.00  -0.93  -3.29
199806  -3.73  -6.71  -3.63  -2.77  -4.58  -5.04  -3.75  -4.89  -4.64  -2.85
199807  -7.56 -11.02  -5.44  -7.79  -6.44  -7.21  -4.73  -8.55  -4.66  -9.70
199808 -21.74 -20.49 -21.10 -26.13 -20.85 -20.54 -20.22 -21.48 -20.25 -23.10
199809   3.48   6.41  -2.85   6.51   2.29   2.12  -2.74   1.07  -3.74  10.30
199810   8.97   6.28  11.16   8.87   9.14  10.38   9.77   9.38   9.87   6.23
