This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
201706   ,1.59   ,0.58   ,0.29   ,0.63  ,-0.77  ,-2.10
201707   ,4.66   ,4.04   ,3.80   ,5.71   ,2.65   ,2.08
201708   ,0.08   ,0.12   ,0.60  ,-1.32   ,0.85   ,1.05
201709   ,1.54   ,3.50   ,3.16   ,3.52   ,2.71   ,2.57
201710  ,-0.28  ,-0.16  ,-0.39   ,0.07   ,1.61   ,0.38
201711   ,0.24   ,0.27  ,-1.07  ,-0.10   ,0.30   ,0.46
201712   ,3.21   ,3.03   ,2.63   ,2.08   ,1.01   ,1.16
201801   ,7.51   ,5.85   ,4.80   ,6.17   ,5.84   ,4.63
201802  ,-4.37  ,-4.60  ,-3.74  ,-5.14  ,-5.56  ,-5.38
201803  ,-1.46  ,-0.61  ,-0.99  ,-2.03   ,0.02   ,0.40
201804   ,1.77   ,1.23   ,2.09   ,3.05   ,2.46   ,1.68
201805  ,-2.32  ,-1.56  ,-0.85  ,-4.86  ,-2.05  ,-1.58
201806  ,-1.47  ,-1.66  ,-1.60  ,-0.64  ,-0.72  ,-0.84
201807   ,1.14   ,1.22   ,0.98   ,4.56   ,1.78   ,3.68
201808  ,-1.29  ,-2.13  ,-1.60  ,-3.94  ,-2.25  ,-1.90
201809  ,-0.97  ,-0.99  ,-1.21   ,1.03   ,0.17   ,0.22
201810  ,-9.82  ,-9.83  ,-9.92  ,-7.48  ,-8.80  ,-8.11
201811  ,-2.47  ,-1.89  ,-2.08  ,-1.38  ,-1.45  ,-0.20
201812  ,-4.79  ,-4.86  ,-4.65  ,-5.10  ,-4.14  ,-3.84
201901   ,6.03   ,7.42   ,7.80   ,5.43   ,6.59   ,6.98
201902   ,1.60   ,1.57   ,2.21   ,3.99   ,2.74   ,3.34
201903  ,-1.05  ,-1.06  ,-0.47  ,-0.32   ,1.21   ,1.55
201904   ,3.30   ,4.61   ,4.74   ,4.14   ,4.24   ,3.39
201905  ,-3.04  ,-4.93  ,-4.58  ,-5.38  ,-5.37  ,-5.02
201906   ,2.90   ,4.10   ,4.38   ,5.24   ,6.71   ,6.75
201907  ,-2.43  ,-4.09  ,-4.40  ,-2.14  ,-2.13  ,-2.52
201908  ,-2.67  ,-3.00  ,-3.32  ,-3.53  ,-2.04  ,-1.13
201909   ,1.75   ,1.43   ,2.53   ,3.29   ,2.45   ,1.56
201910   ,3.90   ,4.05   ,5.19   ,3.52   ,2.26   ,4.77
201911   ,2.40   ,3.90   ,5.00   ,2.08   ,1.35   ,2.12
201912   ,6.42   ,7.00   ,6.67   ,4.91   ,3.46   ,3.86
202001  ,-1.91  ,-2.77  ,-2.64  ,-3.52  ,-2.40  ,-1.59
202002  ,-8.02  ,-8.77  ,-9.95  ,-8.97  ,-8.86  ,-8.71
202003 ,-18.72 ,-20.68 ,-22.48 ,-19.19 ,-14.15 ,-11.93
202004   ,9.45  ,11.01  ,13.60   ,6.60   ,5.80   ,6.73
202005   ,4.97   ,6.49   ,7.63   ,4.05   ,5.63   ,6.11
202006   ,4.06   ,2.32   ,3.29   ,5.17   ,4.86   ,2.43



  Average Equal Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199007   ,4.14   ,5.71   ,5.74   ,4.80   ,4.44   ,5.46
199008  ,-8.59  ,-8.44  ,-9.48 ,-11.41 ,-12.18 ,-11.79
199009  ,-8.97  ,-8.42 ,-10.05 ,-12.99 ,-13.50 ,-12.27
199010   ,2.87   ,3.92   ,4.58   ,6.74   ,6.04   ,6.14
199011  ,-2.57  ,-2.89  ,-3.34  ,-2.32  ,-1.46  ,-1.33
199012   ,0.04  ,-0.16  ,-0.75  ,-0.96  ,-0.24  ,-0.94
199101  ,-2.40  ,-1.49  ,-1.66   ,0.00   ,1.02   ,0.76
199102   ,7.49   ,8.89  ,10.21  ,10.46  ,11.51  ,10.79
199103  ,-3.85  ,-2.66  ,-1.07  ,-6.87  ,-5.58  ,-4.77
199104  ,-2.08  ,-0.15   ,0.01  ,-1.36  ,-1.37  ,-1.66
199105  ,-2.93  ,-2.36  ,-1.79   ,0.72   ,0.94   ,0.24
199106  ,-6.17  ,-6.53  ,-6.36  ,-7.12  ,-6.30  ,-6.10
199107   ,1.68   ,3.02   ,3.37   ,3.04   ,5.00   ,5.12
199108  ,-0.81   ,1.11   ,1.86   ,2.20   ,1.33   ,2.61
199109   ,4.99   ,6.33   ,8.37   ,2.16   ,3.39   ,3.10
199110  ,-3.88  ,-2.35  ,-2.54  ,-3.61  ,-3.62  ,-2.29
199111  ,-1.69  ,-1.16  ,-1.02  ,-2.19  ,-2.82  ,-2.59
199112   ,3.22   ,3.96   ,3.79   ,3.80   ,5.74   ,5.62
199201  ,-2.40  ,-1.69  ,-2.24   ,0.23   ,1.50   ,0.99
199202  ,-0.20  ,-0.18   ,0.07  ,-1.59   ,0.12   ,0.69
199203  ,-3.75  ,-2.05  ,-3.91  ,-3.88  ,-2.52  ,-2.62
199204   ,4.44   ,5.12   ,5.58   ,2.91   ,5.27   ,5.54
199205   ,6.01   ,6.96   ,7.78   ,4.18   ,5.04   ,3.94
199206  ,-1.00   ,0.26  ,-0.03  ,-2.51  ,-1.29  ,-0.81
199207  ,-6.00  ,-4.00  ,-4.05  ,-6.93  ,-5.22  ,-3.24
199208  ,-2.02  ,-0.80  ,-1.55  ,-2.77  ,-1.44  ,-1.57
199209  ,-8.02  ,-6.40  ,-5.98  ,-7.39  ,-4.75  ,-3.08
199210  ,-8.80  ,-9.59 ,-11.09  ,-1.32  ,-6.42  ,-8.94
199211  ,-2.36  ,-3.71  ,-2.25  ,-1.23  ,-1.01  ,-0.54
199212  ,-0.28   ,1.15   ,2.35  ,-0.35   ,2.24   ,1.21
199301   ,5.67   ,4.83   ,6.63   ,4.03   ,3.80   ,1.81
199302   ,1.66   ,1.31   ,1.09   ,1.51   ,1.95   ,1.06
199303   ,7.87   ,7.50   ,7.81   ,5.50   ,5.84   ,5.44
199304   ,6.58   ,6.17   ,5.93   ,5.57   ,5.11   ,2.44
199305   ,4.18   ,2.03   ,1.60   ,1.47   ,1.36   ,0.39
199306  ,-4.51  ,-4.89  ,-4.49  ,-3.48  ,-3.90  ,-4.15
199307   ,3.18   ,1.94   ,2.34   ,3.22   ,1.80   ,1.20
199308  ,10.40   ,9.80   ,9.31  ,10.01   ,9.09   ,9.40
199309   ,1.17   ,2.56   ,1.30  ,-0.97  ,-0.81  ,-0.62
199310   ,0.82   ,1.04   ,0.87   ,2.13   ,1.67   ,2.62
199311  ,-0.83  ,-0.06   ,0.03  ,-3.10  ,-1.92  ,-1.84
199312   ,6.00   ,5.40   ,4.90   ,8.91   ,8.18   ,6.61
199401  ,15.80  ,12.73  ,12.69  ,11.35   ,7.46   ,7.73
199402   ,2.24   ,1.92   ,2.10  ,-2.53  ,-1.77  ,-1.55
199403  ,-0.24   ,0.39  ,-1.44  ,-0.98  ,-0.63  ,-0.83
199404   ,4.57   ,4.08   ,3.36   ,6.04   ,4.64   ,3.60
199405  ,-1.25  ,-1.90  ,-1.05  ,-3.99  ,-3.92  ,-3.49
199406  ,-1.24  ,-0.09  ,-0.78  ,-1.70  ,-1.20  ,-1.01
199407   ,0.62   ,2.34   ,2.69   ,4.11   ,4.83   ,4.70
199408   ,1.28   ,1.49   ,2.14  ,-0.47   ,1.54   ,2.51
199409   ,0.40   ,0.12   ,0.05  ,-2.50  ,-2.84  ,-2.46
199410   ,0.80   ,1.23   ,1.77   ,1.62   ,2.39   ,3.88
199411  ,-4.27  ,-4.94  ,-4.65  ,-3.82  ,-4.53  ,-4.77
199412   ,1.10   ,1.08   ,1.50   ,0.14   ,0.94   ,0.91
199501   ,1.58   ,0.31   ,0.22  ,-1.22  ,-1.38  ,-0.51
199502   ,1.32   ,2.35   ,1.83   ,0.94   ,2.11   ,3.23
199503   ,1.28   ,2.59   ,3.33  ,-0.65   ,2.66   ,3.60
199504   ,0.89   ,0.78   ,1.02   ,3.64   ,3.25   ,3.25
199505   ,1.47   ,2.01   ,2.66   ,2.64   ,2.43   ,2.05
199506   ,1.17   ,2.31   ,1.40   ,0.73   ,1.51   ,2.18
199507   ,1.97   ,3.16   ,3.98   ,3.48   ,4.19   ,4.59
199508  ,-2.83  ,-2.68  ,-1.83  ,-4.67  ,-3.86  ,-3.33
199509   ,3.05   ,2.65   ,2.93   ,1.55   ,2.17   ,2.79
199510  ,-0.90  ,-0.17  ,-0.45  ,-2.56  ,-1.66  ,-1.15
199511  ,-2.38  ,-2.73  ,-2.72  ,-1.14  ,-1.54  ,-0.56
199512   ,1.70   ,0.94   ,0.58   ,2.65   ,2.18   ,2.18
199601  ,-0.23   ,1.12   ,0.75   ,1.35   ,0.57   ,2.44
199602   ,2.97   ,3.25   ,5.47   ,2.09   ,3.53   ,4.31
199603   ,0.91   ,2.00   ,1.86  ,-0.23   ,1.54   ,1.77
199604   ,1.13   ,1.22   ,1.64   ,2.16   ,1.17   ,1.68
199605   ,3.58   ,3.54   ,4.26   ,2.04   ,2.35   ,3.18
199606   ,0.51   ,0.39  ,-0.21  ,-1.03   ,0.77   ,0.11
199607  ,-0.05   ,0.09  ,-0.18  ,-2.03  ,-1.65  ,-1.33
199608   ,1.56   ,1.94   ,2.01   ,1.68   ,2.16   ,3.09
199609  ,-1.24  ,-0.90  ,-0.58  ,-0.33   ,0.79   ,0.72
199610   ,1.37   ,2.02   ,2.29   ,0.32   ,2.04   ,2.24
199611   ,2.80   ,2.02   ,1.92   ,4.05   ,3.35   ,3.70
199612   ,2.05   ,2.39   ,2.39   ,2.01   ,3.64   ,1.99
199701   ,0.97   ,0.37   ,1.29   ,2.53   ,0.60   ,0.26
199702   ,3.35   ,2.13   ,2.60  ,-0.25   ,0.81   ,1.17
199703   ,1.78   ,1.41   ,1.56   ,1.79   ,1.71   ,2.65
199704  ,-1.54  ,-1.53  ,-1.18  ,-1.28  ,-1.95  ,-1.55
199705   ,3.20   ,3.80   ,2.42   ,3.28   ,3.94   ,3.41
199706  ,-0.02   ,1.38   ,0.39   ,2.85   ,3.34   ,2.84
199707  ,-2.48  ,-1.89  ,-1.49   ,2.06   ,2.72   ,1.20
199708   ,0.71   ,1.29   ,1.23  ,-2.66  ,-2.87  ,-1.89
199709   ,5.19   ,5.53   ,5.78   ,7.53   ,8.40   ,8.28
199710   ,0.13  ,-0.64   ,0.42  ,-2.13  ,-4.31  ,-3.46
199711  ,-1.93  ,-0.73  ,-1.09  ,-0.51   ,1.08  ,-0.02
199712  ,-1.24  ,-1.12  ,-0.57   ,3.65   ,1.98   ,0.20
199801   ,2.89   ,0.93   ,2.47   ,5.09   ,2.54   ,1.74
199802   ,5.68   ,5.23   ,6.48   ,8.63   ,6.98   ,8.11
199803   ,7.60   ,6.86   ,7.89   ,9.77   ,8.79   ,8.77
199804   ,4.57   ,5.90   ,5.38   ,2.64   ,3.69   ,4.65
199805   ,4.14   ,4.56   ,5.38   ,2.43   ,3.39   ,2.86
199806  ,-2.22  ,-3.52  ,-2.18  ,-3.44  ,-3.64  ,-1.79
199807   ,0.02  ,-0.80  ,-0.31   ,2.31   ,1.99   ,2.12
199808  ,-7.64  ,-8.29  ,-9.23 ,-12.34 ,-11.65 ,-10.86
199809  ,-2.21  ,-3.38  ,-4.15  ,-5.57  ,-4.53  ,-4.04
199810   ,0.32  ,-0.06   ,0.67   ,6.47   ,7.41   ,6.40
199811   ,1.76   ,0.89   ,1.44   ,3.66   ,3.24   ,3.61
199812   ,0.35  ,-0.41   ,1.34   ,2.87   ,1.37   ,1.94
199901   ,2.42   ,0.65  ,-0.34  ,-1.41  ,-1.37   ,0.72
199902   ,0.30  ,-0.61   ,0.13  ,-2.35  ,-2.03  ,-1.12
199903   ,1.54   ,0.29   ,0.01   ,1.51   ,1.20  ,-0.43
199904   ,4.52   ,5.55   ,4.01   ,4.04   ,5.63   ,3.35
199905   ,3.55   ,2.18   ,1.18  ,-2.09  ,-2.52  ,-1.48
199906   ,2.82   ,2.23   ,2.16   ,1.32   ,2.08   ,2.45
199907   ,6.68   ,5.05   ,4.15   ,1.46   ,2.69   ,2.04
199908   ,4.61   ,3.45   ,2.92   ,0.93   ,1.31   ,1.21
199909   ,2.68   ,0.93   ,1.03   ,1.46  ,-0.75  ,-1.61
199910   ,0.59  ,-0.33  ,-0.38  ,-1.82   ,0.29  ,-0.14
199911   ,5.72   ,0.32   ,2.43   ,0.45   ,0.34   ,2.29
199912   ,6.66   ,4.59   ,8.00   ,5.98   ,8.63   ,8.28
200001   ,6.05   ,1.60   ,4.54  ,-7.60  ,-8.21  ,-5.71
200002   ,5.26   ,2.81   ,7.25   ,3.98   ,2.34   ,4.51
200003   ,0.46  ,-0.13   ,0.45   ,3.77   ,2.47   ,2.60
200004  ,-7.79  ,-5.88  ,-6.36  ,-4.49  ,-2.35  ,-5.52
200005   ,2.51   ,3.14   ,0.49   ,3.08   ,3.05   ,2.11
200006   ,1.44   ,2.35   ,1.79   ,2.93   ,1.70   ,0.39
200007  ,-2.65  ,-0.87  ,-2.09  ,-0.20   ,1.63   ,1.21
200008  ,-0.95  ,-1.56  ,-0.40   ,1.49  ,-0.12  ,-1.63
200009  ,-1.70  ,-1.69  ,-1.31  ,-3.55  ,-3.82  ,-3.09
200010  ,-8.55  ,-6.20  ,-7.10  ,-4.93  ,-1.36  ,-3.58
200011  ,-5.89  ,-1.82  ,-2.95  ,-4.80  ,-1.31  ,-5.31
200012   ,2.48   ,6.15   ,5.76   ,7.16   ,7.12   ,7.47
200101   ,5.37   ,2.95   ,4.85   ,3.78   ,3.07   ,2.55
200102  ,-4.52  ,-2.68  ,-3.83  ,-7.64  ,-4.35  ,-5.93
200103  ,-9.63  ,-7.56  ,-9.06 ,-12.84 ,-10.31  ,-9.69
200104   ,3.74   ,4.42   ,4.28   ,7.10   ,7.45   ,8.92
200105  ,-3.43  ,-1.60  ,-1.85  ,-4.72  ,-3.56  ,-3.18
200106  ,-5.27  ,-3.67  ,-4.78  ,-7.62  ,-3.90  ,-4.73
200107  ,-3.21  ,-0.14  ,-1.32  ,-1.56   ,0.27   ,1.16
200108  ,-1.22   ,2.11   ,1.31  ,-2.06   ,0.34  ,-0.11
200109 ,-14.70 ,-12.90 ,-13.91 ,-15.84 ,-13.32 ,-13.71
200110   ,7.92   ,3.42   ,3.64   ,7.85   ,4.85   ,5.31
200111   ,6.89   ,5.75   ,5.18   ,7.96   ,6.69   ,6.12
200112  ,-2.48   ,0.85   ,1.53  ,-0.23   ,1.67   ,2.47
200201  ,-1.10  ,-1.06  ,-1.31  ,-4.26  ,-1.38  ,-2.44
200202  ,-1.94  ,-0.09   ,0.38  ,-1.13   ,1.17   ,1.40
200203   ,2.58   ,4.63   ,4.67   ,4.76   ,7.11   ,6.18
200204  ,-0.25   ,3.49   ,3.17  ,-0.80   ,2.10   ,0.63
200205   ,0.72   ,3.37   ,2.28   ,0.79   ,1.72   ,1.18
200206  ,-1.75   ,0.48  ,-1.09  ,-5.32  ,-1.74  ,-2.32
200207  ,-7.54  ,-6.20  ,-6.66 ,-12.09  ,-8.80 ,-10.75
200208  ,-1.61  ,-0.73  ,-0.94   ,0.27   ,0.32   ,0.33
200209 ,-11.50  ,-9.28 ,-10.11 ,-16.05 ,-11.24 ,-11.01
200210   ,3.85   ,1.41   ,2.30  ,11.87   ,6.50   ,7.21
200211   ,6.73   ,6.12   ,5.33   ,9.33   ,7.03   ,5.57
200212  ,-0.43   ,0.72   ,1.48  ,-3.47  ,-1.26  ,-2.33
200301  ,-0.21   ,0.12   ,0.59  ,-2.17  ,-2.13  ,-2.30
200302  ,-4.10  ,-3.32  ,-3.85  ,-5.07  ,-3.17  ,-4.92
200303  ,-2.05  ,-1.49  ,-0.57  ,-1.66  ,-0.05  ,-0.04
200304  ,13.12  ,12.21  ,11.61  ,17.85  ,16.79  ,15.26
200305  ,13.32  ,10.21  ,12.23  ,11.23   ,8.63   ,9.02
200306   ,6.30   ,4.27   ,4.14   ,1.34   ,1.62   ,1.48
200307   ,4.46   ,3.36   ,3.33   ,4.27   ,3.26   ,2.15
200308   ,5.29   ,3.35   ,3.34   ,0.53   ,1.47   ,2.48
200309   ,7.83   ,6.77   ,7.37   ,4.93   ,4.07   ,3.87
200310   ,5.69   ,4.83   ,4.79   ,7.65   ,6.13   ,5.95
200311   ,4.36   ,4.94   ,5.73   ,4.59   ,4.74   ,4.30
200312   ,4.57   ,5.95   ,5.23   ,5.44   ,6.35   ,6.30
200401   ,9.87   ,6.16   ,7.05   ,4.38   ,2.93   ,3.49
200402   ,4.75   ,4.04   ,4.68   ,3.46   ,2.98   ,4.16
200403  ,-3.84  ,-2.06  ,-1.38  ,-3.33  ,-1.83  ,-2.28
200404  ,-2.92  ,-1.19  ,-0.26  ,-1.84  ,-0.60  ,-0.52
200405  ,-0.83   ,0.30   ,0.68   ,1.41   ,1.38   ,1.68
200406   ,0.18   ,1.93   ,2.68   ,2.54   ,2.49   ,3.20
200407  ,-3.60  ,-2.42  ,-1.53  ,-4.12  ,-3.01  ,-3.05
200408  ,-0.59   ,0.60  ,-0.51  ,-0.29   ,0.69   ,1.58
200409   ,2.97   ,3.78   ,4.42   ,4.16   ,4.44   ,4.69
200410   ,4.77   ,4.35   ,4.72   ,4.74   ,3.76   ,4.67
200411   ,7.87   ,8.91   ,7.79   ,8.72   ,7.26   ,7.43
200412   ,3.45   ,5.20   ,5.17   ,5.08   ,5.45   ,4.83
200501   ,3.41   ,2.70   ,2.54   ,0.20   ,0.08   ,0.31
200502   ,7.14   ,5.98   ,6.60   ,5.02   ,5.29   ,4.36
200503  ,-2.56  ,-2.17  ,-2.10  ,-1.85  ,-2.81  ,-2.33
200504  ,-2.32  ,-2.50  ,-2.77  ,-2.58  ,-3.37  ,-2.78
200505  ,-2.82  ,-2.03  ,-2.55   ,0.69   ,0.92  ,-0.04
200506   ,1.78   ,2.28   ,2.18   ,0.89   ,1.87   ,2.24
200507   ,4.00   ,4.27   ,3.86   ,3.54   ,5.48   ,4.06
200508   ,4.73   ,4.09   ,4.76   ,3.23   ,2.98   ,3.86
200509   ,0.60   ,1.32  ,-0.10   ,2.23   ,1.17   ,3.46
200510  ,-3.14  ,-2.97  ,-3.02  ,-4.54  ,-3.04  ,-3.99
200511  ,-0.34   ,0.28   ,0.13   ,1.96   ,2.29   ,2.05
200512   ,3.79   ,4.35   ,3.61   ,4.50   ,5.88   ,4.42
200601  ,10.10   ,8.88   ,7.77   ,8.74   ,7.43   ,7.63
200602   ,2.66   ,2.30   ,2.27   ,2.20   ,2.22   ,0.39
200603   ,4.73   ,4.63   ,4.83   ,5.80   ,4.57   ,4.96
200604   ,7.38   ,7.58   ,7.49   ,5.42   ,6.23   ,6.46
200605  ,-3.03  ,-3.62  ,-3.32  ,-3.84  ,-3.73  ,-3.52
200606  ,-2.20  ,-1.46  ,-1.66   ,0.52   ,0.35  ,-0.20
200607  ,-0.93   ,0.35  ,-0.13   ,0.93   ,0.67   ,0.59
200608   ,2.64   ,3.38   ,3.02   ,3.09   ,4.24   ,3.06
200609  ,-0.07  ,-0.22   ,0.84   ,1.48   ,2.65   ,1.54
200610   ,2.54   ,3.86   ,2.61   ,4.16   ,4.40   ,5.82
200611   ,5.16   ,5.37   ,6.71   ,5.21   ,4.44   ,5.06
200612   ,2.78   ,3.93   ,4.48   ,4.52   ,5.02   ,3.68
200701   ,4.23   ,4.11   ,3.93   ,1.55   ,2.13   ,1.48
200702   ,1.48   ,1.36   ,0.83   ,0.20   ,0.15   ,0.77
200703   ,3.82   ,3.34   ,4.17   ,5.10   ,5.23   ,5.84
200704   ,5.24   ,6.72   ,5.68   ,4.97   ,5.98   ,5.20
200705   ,0.74   ,1.98   ,0.98   ,0.62   ,1.09   ,2.28
200706   ,1.22   ,1.41   ,1.15  ,-1.50  ,-1.26   ,0.30
200707   ,0.02   ,0.81   ,0.03  ,-1.68  ,-1.38  ,-0.19
200708  ,-4.98  ,-3.88  ,-4.13  ,-2.82  ,-2.04  ,-2.22
200709   ,2.50   ,2.19   ,1.73   ,3.65   ,2.70   ,4.68
200710   ,1.93   ,3.38   ,3.32   ,3.97   ,4.24   ,4.65
200711  ,-6.38  ,-7.24  ,-7.95  ,-6.00  ,-4.93  ,-5.93
200712  ,-3.60  ,-2.09  ,-2.63  ,-2.49  ,-2.17  ,-2.21
200801  ,-6.38  ,-8.22  ,-8.79  ,-9.74  ,-9.27  ,-8.76
200802   ,2.67   ,4.48   ,5.15   ,3.27   ,3.45   ,4.51
200803  ,-2.50   ,0.25  ,-0.21   ,1.21   ,2.75   ,0.84
200804   ,1.01   ,2.07   ,2.03   ,2.88   ,2.47   ,3.42
200805   ,1.00   ,0.56   ,1.25   ,0.65   ,0.22   ,1.84
200806  ,-5.60  ,-5.81  ,-6.77  ,-9.77 ,-10.65  ,-9.96
200807  ,-6.67  ,-4.28  ,-5.32  ,-4.22  ,-4.46  ,-4.81
200808  ,-6.43  ,-4.52  ,-4.50  ,-3.04  ,-2.91  ,-4.10
200809 ,-16.43 ,-14.21 ,-15.26 ,-15.83 ,-16.28 ,-16.97
200810 ,-25.81 ,-25.61 ,-25.29 ,-25.83 ,-26.88 ,-24.21
200811  ,-7.64  ,-7.64  ,-7.27  ,-7.99  ,-7.13  ,-7.10
200812   ,0.60   ,3.70   ,1.52   ,7.49   ,7.52   ,7.59
200901  ,-1.68  ,-5.25  ,-4.70  ,-9.50  ,-8.88  ,-8.74
200902  ,-4.58  ,-4.52  ,-4.73 ,-10.63 ,-10.60  ,-6.16
200903   ,5.21   ,4.82   ,6.26  ,10.63  ,10.35   ,9.00
200904  ,19.41  ,18.38  ,18.92  ,20.58  ,21.54  ,20.36
200905  ,16.19  ,16.28  ,15.45  ,14.64  ,15.34  ,13.13
200906   ,0.00   ,0.42   ,1.23  ,-2.49  ,-1.23  ,-1.42
200907   ,3.90   ,5.26   ,6.68   ,9.01  ,11.13   ,8.69
200908   ,8.10   ,7.59   ,7.81   ,8.44   ,6.79   ,4.47
200909   ,5.63   ,6.79   ,7.61   ,6.96   ,5.98   ,6.45
200910   ,1.14   ,0.45   ,0.27  ,-3.45  ,-2.30  ,-0.58
200911  ,-0.74   ,0.96   ,1.28   ,0.39   ,3.57   ,3.91
200912  ,-3.08  ,-1.91  ,-2.53  ,-1.07   ,0.95   ,2.10
201001  ,-0.30  ,-0.13   ,0.92  ,-4.02  ,-3.34  ,-3.48
201002  ,-3.65  ,-1.99  ,-2.45  ,-2.65  ,-2.46  ,-1.96
201003   ,2.90   ,3.96   ,3.98   ,7.00   ,7.40   ,7.52
201004   ,0.29   ,1.82   ,4.01  ,-1.76  ,-0.67  ,-0.49
201005 ,-11.37 ,-11.42 ,-11.27 ,-13.29 ,-12.33 ,-12.17
201006  ,-0.34   ,0.34  ,-0.02  ,-1.82  ,-1.50  ,-0.14
201007   ,8.72   ,9.32   ,9.37  ,14.06  ,11.79  ,11.16
201008  ,-3.25  ,-3.38  ,-3.10  ,-5.84  ,-4.12  ,-3.28
201009  ,10.43  ,12.23  ,10.81  ,13.33  ,12.44  ,12.31
201010   ,4.37   ,5.18   ,4.41   ,4.18   ,5.26   ,5.87
201011  ,-6.14  ,-6.57  ,-6.10  ,-8.49  ,-7.76  ,-6.69
201012   ,8.56   ,8.86   ,8.14  ,11.27  ,10.90   ,9.74
201101   ,7.09   ,5.32   ,6.39   ,4.91   ,3.00   ,1.85
201102   ,2.70   ,2.58   ,2.48   ,2.61   ,2.81   ,3.46
201103   ,0.06   ,2.01   ,1.77  ,-0.20   ,2.09   ,1.83
201104   ,6.39   ,7.21   ,6.60   ,7.64   ,8.16   ,7.34
201105  ,-3.22  ,-1.84  ,-0.74  ,-4.41  ,-2.80  ,-2.75
201106  ,-3.83  ,-2.58  ,-1.89  ,-4.22  ,-2.59  ,-1.91
201107  ,-1.41  ,-1.51  ,-1.91  ,-5.42  ,-4.80  ,-2.92
201108  ,-8.17  ,-6.50  ,-7.71 ,-11.81  ,-9.72  ,-7.36
201109 ,-11.08 ,-11.75 ,-10.89 ,-13.67 ,-13.51 ,-12.02
201110   ,3.87   ,6.01   ,7.30   ,9.09  ,11.30  ,10.73
201111  ,-7.08  ,-7.01  ,-5.48  ,-7.96  ,-4.20  ,-5.13
201112  ,-3.33  ,-2.55  ,-2.46  ,-2.91  ,-3.43  ,-3.29
201201   ,9.72   ,8.54   ,7.76  ,13.26   ,8.62   ,8.95
201202   ,7.28   ,7.94   ,9.05   ,6.35   ,8.69   ,7.92
201203  ,-0.50   ,2.17   ,0.58  ,-1.15   ,0.82   ,0.49
201204  ,-2.70  ,-1.64  ,-0.15  ,-3.71  ,-1.45  ,-1.09
201205 ,-12.34 ,-10.78 ,-10.18 ,-15.03 ,-13.83 ,-12.45
201206   ,1.61   ,3.09   ,3.31   ,8.19   ,6.16   ,6.59
201207  ,-2.23  ,-1.00  ,-0.81  ,-0.65   ,1.31   ,1.07
201208   ,4.48   ,5.01   ,4.41   ,6.68   ,3.68   ,4.20
201209   ,4.66   ,4.23   ,4.30   ,4.48   ,4.46   ,3.30
201210   ,0.28   ,0.87   ,0.91   ,1.77   ,1.65   ,1.09
201211  ,-1.02  ,-0.03   ,0.22   ,0.45   ,1.62   ,2.03
201212   ,4.85   ,4.57   ,4.87   ,3.97   ,3.62   ,3.52
201301   ,9.71   ,7.77   ,6.32   ,7.86   ,6.01   ,4.68
201302  ,-3.53  ,-1.67  ,-1.26  ,-3.38  ,-0.86  ,-1.65
201303  ,-2.75  ,-0.94  ,-0.61  ,-2.36  ,-0.90  ,-0.49
201304   ,1.09   ,2.34   ,2.36   ,5.85   ,3.63   ,3.12
201305   ,0.85   ,1.29   ,0.61   ,1.50   ,1.33   ,1.04
201306  ,-1.93  ,-1.61  ,-1.19  ,-6.47  ,-3.98  ,-3.94
201307   ,3.76   ,4.82   ,6.50   ,9.01   ,8.12   ,8.17
201308   ,4.39   ,3.04   ,2.42   ,0.10  ,-0.90  ,-0.73
201309   ,7.52   ,6.95   ,6.26   ,7.65   ,6.79   ,6.28
201310   ,3.62   ,4.67   ,4.32   ,6.84   ,3.71   ,3.12
201311   ,1.99   ,2.32   ,3.17   ,1.53   ,1.08   ,1.19
201312   ,1.74   ,2.93   ,1.56   ,2.90   ,2.92   ,2.72
201401   ,3.45   ,1.30   ,2.00  ,-1.14  ,-3.06  ,-2.59
201402   ,6.55   ,6.09   ,6.82   ,7.97   ,7.84   ,7.84
201403  ,-0.96   ,0.42  ,-0.48  ,-0.26  ,-0.61  ,-0.50
201404   ,0.42   ,1.72   ,1.08   ,0.45   ,1.80   ,1.58
201405  ,-0.20  ,-0.14   ,0.07   ,0.21   ,0.92   ,0.60
201406   ,0.74   ,0.41   ,0.42  ,-1.28  ,-0.13  ,-0.06
201407  ,-3.04  ,-3.88  ,-3.66  ,-3.93  ,-5.04  ,-4.88
201408  ,-1.83  ,-1.47  ,-1.02  ,-0.82  ,-0.37  ,-0.24
201409  ,-4.80  ,-4.69  ,-4.54  ,-4.33  ,-4.87  ,-5.28
201410  ,-6.26  ,-4.40  ,-3.56  ,-3.81  ,-1.95  ,-1.56
