This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199402  -0.68   0.21  -0.54  -2.30  -1.07  -1.03
199403  -3.63  -3.98  -4.93  -4.21  -3.96  -5.03
199404  -0.63  -0.52  -0.60   0.25   1.10  -0.51
199405   0.18  -0.03  -1.54   0.61  -0.58   0.28
199406  -3.11  -2.03  -3.09  -3.12  -2.34  -3.78
199407   0.84   1.59   2.01   3.57   2.91   2.75
199408   3.15   4.19   4.96   5.77   4.90   5.89
199409   2.09   1.50   1.66  -0.92  -1.32  -1.62
199410  -0.63   0.25   0.63  -0.65   0.75   1.56
199411  -4.39  -3.47  -4.18  -4.98  -4.31  -3.94
199412  -1.36  -0.41  -0.25   1.92   1.50   1.86
199501   2.89   0.71   2.31  -0.54   0.56   1.14
199502   3.37   2.86   2.88   4.29   4.77   4.57
199503   3.20   1.67   1.65   3.32   2.30   2.60
199504   3.95   2.98   2.36   2.47   1.70   1.69
199505   2.58   1.57   3.00   1.90   2.89   2.87
199506   5.81   4.42   4.76   3.27   2.49   3.46
199507   5.06   5.35   6.16   7.54   4.76   4.79
199508   4.76   2.08   2.11   2.14   0.94   0.85
199509   3.54   0.80   2.22   1.48   2.53   2.26
199510  -5.18  -4.55  -4.49  -2.35  -2.49  -1.78
199511   1.54   2.12   1.42   4.92   4.25   5.05
199512   2.11   1.17   0.04   2.25   0.55   0.07
199601   4.72   0.56   1.17   1.38   1.37   2.41
199602   4.78   3.18   4.15   1.86   2.78   2.95
199603   3.24   3.74   3.79   1.97   2.02   2.02
199604   6.91   6.58   7.07   5.89   3.28   3.20
199605   7.42   5.23   5.05   1.34   1.94   1.63
199606  -4.35  -2.98  -3.42  -3.14  -1.35  -1.79
199607  -8.24  -7.40  -7.54  -7.61  -5.73  -6.36
199608   5.38   5.52   5.34   6.55   4.96   5.08
199609   3.15   3.51   3.36   4.71   4.73   4.68
199610  -1.56   0.64  -0.02  -0.51   1.03   1.07
199611   2.29   3.81   2.91   5.01   5.79   6.01
199612   0.19   1.64   0.62  -0.54  -0.45  -0.97
199701   6.87   4.83   5.51   3.48   3.33   2.74
199702  -0.53  -1.22  -1.83  -0.30  -0.38  -0.91
199703  -5.92  -3.19  -4.22  -5.71  -4.26  -2.02
199704  -3.84  -1.88  -2.09  -0.11   1.83   2.50
199705   9.21  10.68  11.72  11.41   9.03  10.14
199706   3.15   4.91   4.60   3.68   3.31   4.21
199707   3.88   5.79   5.72   6.91   7.59   7.11
199708   4.06   3.57   3.77  -0.05  -0.96  -1.51
199709   9.71   8.53   8.52   7.23   6.05   4.94
199710  -2.97  -2.20  -1.64  -5.49  -2.92  -3.92
199711  -4.52  -1.76  -2.81  -1.27   1.35   1.69
199712  -2.66   0.02  -1.47   1.94   2.87   1.41
199801   0.55  -0.92   0.20  -0.32  -2.64   0.64
199802   6.46   5.96   6.61   8.46   7.77   8.46
199803   4.94   4.82   4.86   5.32   5.13   4.62
199804   2.95   2.99   2.52   1.59   0.40   0.39
199805  -3.83  -4.65  -5.27  -5.19  -4.07  -3.40
199806  -4.30  -2.39  -2.06  -0.34  -0.99   0.99
199807  -6.45  -6.77  -7.00  -6.32  -5.10  -5.03
199808 -21.47 -18.33 -19.75 -20.50 -17.26 -16.62
199809   6.06   3.94   2.51   8.85   6.65   5.31
199810   2.81   3.58   3.65   5.71   8.03   8.72
199811   7.71   5.08   6.35   5.29   4.12   5.29
199812   1.65   1.86   1.93   5.49   5.10   4.95
199901   8.46   3.15   2.54   2.56  -1.56   0.26
199902  -4.67  -5.64  -6.59  -3.97  -4.45  -3.30
199903  -0.48  -1.69  -1.19   4.36   2.72   2.08
199904   9.24  10.42   9.46  10.88   8.49   8.58
199905   4.24   3.16   4.48   1.42   1.20   0.28
199906   3.29   3.96   3.53   3.83   3.33   4.52
199907   1.26  -0.40   1.67  -3.02  -2.56  -2.32
199908  -1.62  -2.76  -2.97  -1.37  -2.48  -3.68
199909   0.66  -1.28  -1.67  -1.79  -2.97  -3.50
199910  -1.36  -2.31  -3.15   6.38   4.06   2.64
199911   9.12   3.48   5.61   5.39   0.04   2.96
199912  10.92   4.06   6.73  12.26   3.10   5.25
200001  10.55   0.88  -1.20  -1.77  -3.84  -6.29
200002  20.75   5.51   3.99   4.56  -2.70  -2.12
200003  -1.77   1.92   2.49   5.44  12.84  13.25
200004 -10.37  -2.69  -3.55  -4.19  -0.38  -0.76
200005  -6.68  -1.79  -3.13  -2.99   1.63   0.87
200006   9.89   4.06   4.52   3.63  -1.84  -0.56
200007  -3.98   0.29   0.73  -5.44   0.39   0.16
200008   6.62   5.51   5.86  12.87   9.71   6.02
200009  -5.37  -0.51  -2.33  -9.31  -0.10  -1.66
200010  -9.21  -3.90  -3.59  -8.33  -1.57   3.39
200011 -15.81  -5.01  -6.12 -23.36  -6.26  -3.48
200012  -4.29   4.71   3.91   3.29   8.43   5.07
200101  30.87  12.50  14.77  17.20   5.34   4.93
200102  -9.65  -1.81  -2.08 -19.17  -5.91  -4.32
200103  -8.59  -2.36  -2.89 -16.30  -6.13  -6.86
200104   8.69   6.28   7.32  19.35  11.32   7.79
200105   8.48   6.89   6.45   2.16   1.36   2.85
200106   0.82   3.06   2.92  -2.12  -0.99  -1.38
200107  -5.66  -0.22  -1.20  -7.82   0.10   0.42
200108  -4.77  -1.48  -3.24  -9.46  -3.50  -3.45
200109 -13.96 -10.85 -14.10 -16.30 -10.58 -12.08
200110   9.65   4.49   6.84  11.45   3.31   4.37
200111   9.79   5.62   6.72  11.95   8.42   9.03
200112   7.29   6.39   6.60   3.40   3.91   4.41
200201   3.81   3.14   2.52  -5.84  -0.01   0.75
200202  -4.65   0.41   2.62  -6.72  -1.08   0.76
200203   8.31   8.81  10.97   7.67   7.30   6.08
200204  -1.12   5.07   3.21  -7.56  -1.72  -2.55
200205  -0.99  -0.30  -0.82  -4.58  -0.71  -0.50
200206  -7.77  -3.14  -4.51 -13.25  -7.80  -7.36
200207 -13.52 -11.83 -12.35 -10.41  -9.52  -9.79
200208   0.28   0.61   1.59   0.24   1.60   1.25
200209  -9.23  -5.64  -6.44 -12.22  -9.30  -8.67
200210   5.26   2.39   1.99   9.76   4.62   4.14
200211  14.20   6.79   7.63  13.87   6.87   7.26
200212  -3.38  -1.07  -0.33  -7.20  -2.92  -2.62
200301   2.70  -0.58  -0.88  -0.17  -2.59  -2.41
200302  -2.04  -2.16  -1.15  -3.06  -1.03  -2.24
200303   0.12  -0.40   0.26   0.70   0.25   0.79
200304  10.26   7.82   7.26  11.87   8.35   8.34
200305  16.17   9.61  11.53  11.68   8.82   8.22
200306   6.11   4.07   6.05   1.53   1.31   2.42
200307   7.86   5.31   4.76   3.53   2.56   2.03
200308   7.32   4.46   3.64   6.33   3.46   3.30
200309   5.19   0.71   1.66  -2.19  -0.75  -0.69
200310   9.79   7.74   8.87   8.72   7.19   5.61
200311   5.05   4.43   4.48   2.95   2.60   2.52
200312   3.80   4.59   4.88   5.22   3.46   4.15
200401   8.73   3.05   4.36   4.10   1.19   1.37
200402   1.10   2.26   2.77   1.53   2.75   2.99
200403   0.11   1.80   2.03  -1.45   0.06   0.78
200404  -5.02  -2.84  -1.29  -5.43  -2.86  -1.27
200405  -0.12   0.51   0.67   3.18   1.90   0.59
200406   2.68   4.20   4.54   2.72   2.35   2.60
200407  -6.94  -3.05  -2.96  -6.63  -3.46  -3.20
200408  -1.22  -0.40  -1.42  -1.80   0.58  -0.18
200409   5.47   5.15   6.68   4.34   3.22   3.98
200410   2.26   2.54   2.78   3.25   2.81   1.75
200411   8.11   9.31  10.41   7.01   5.66   6.01
200412   6.04   3.48   4.05   4.14   3.85   3.89
200501  -4.27  -2.21  -0.50  -4.45  -2.06  -1.46
200502   1.96   2.34   3.81   2.44   2.11   3.42
200503  -3.65  -0.61  -2.17  -2.00  -0.37  -0.78
200504  -6.78  -5.25  -6.17  -4.72  -2.96  -3.95
200505   4.71   4.73   5.06   5.85   4.55   4.76
200506   3.66   3.89   5.61   1.66   2.39   2.46
200507   6.86   6.56   7.07   4.66   5.35   4.98
200508   0.09  -0.76   1.46  -0.01  -0.62  -0.46
200509   2.07   1.04   1.54   1.48   1.05   1.10
200510  -4.23  -2.88  -4.34  -2.76  -3.06  -3.25
200511   3.74   4.19   4.92   4.87   4.41   4.76
200512   1.96   0.88   2.78   1.48   0.86   1.38
200601  10.20   6.92   9.00   4.76   3.97   5.12
200602   0.88   0.46  -1.21  -0.30   0.51  -0.82
200603   4.25   4.07   3.48   2.21   1.79   2.38
200604   1.58   2.13   3.68   1.47   1.61   1.66
200605  -5.09  -3.16  -3.66  -3.45  -2.76  -3.56
200606  -1.89  -0.51  -0.85  -1.02  -1.13   0.05
200607  -3.33  -1.24  -2.11  -2.92  -1.85  -1.94
200608   2.92   1.43   2.42   3.88   2.58   1.55
200609  -0.83   0.58  -0.44   0.92   1.48   1.58
200610   4.50   5.20   6.83   4.30   3.25   4.71
200611   1.96   1.14   1.21   3.90   2.86   2.91
200612   1.48   1.75   1.00   0.59   0.57  -0.34
200701   2.76   1.41   1.34   1.90   2.00   3.77
200702   0.99   0.50   0.22   0.65   0.13  -0.18
200703   0.30   1.13   0.68   1.39   1.27   1.50
200704   3.47   2.68   4.39   3.81   4.15   4.88
200705   1.84   4.17   4.97   3.90   5.19   5.43
200706  -0.63  -0.29   0.32  -1.33  -1.31  -1.50
200707  -4.03  -5.12  -5.02  -3.73  -3.38  -2.97
200708  -3.24  -0.03  -3.48  -0.22   0.22  -0.30
200709   3.18   1.69   2.13   4.14   3.43   4.12
200710   2.15   1.77   2.22   2.57   3.57   2.83
200711 -10.63  -8.55  -9.67  -7.55  -5.22  -5.36
200712  -0.90  -0.64   0.67  -1.97  -0.56  -0.45
200801  -5.59  -4.70  -5.70  -5.74  -4.45  -5.58
200802  -0.32  -1.57  -0.24  -3.09  -2.26   0.18
200803  -4.32  -0.81  -2.25  -3.35  -2.35  -2.21
200804   1.32   3.67   3.62   5.89   5.57   6.02
200805   4.42   3.96   5.82   3.77   3.70   4.40
200806  -8.09  -8.80  -7.27 -11.34  -9.34  -7.45
200807  -1.33   1.75   0.67  -1.67  -1.55  -3.50
200808  -0.20   3.04   3.71   0.51   1.40   1.61
200809 -12.83  -9.63 -12.61 -13.15 -12.02 -12.91
200810 -25.18 -22.68 -25.27 -24.28 -20.82 -22.04
200811 -15.91 -14.53 -14.55 -11.23  -8.13 -10.16
200812   5.23   5.57   4.85   4.63   3.19   3.65
200901   1.62  -7.29  -5.16  -6.19  -6.85  -5.13
200902 -11.32 -12.67 -11.53 -11.36 -11.30  -8.70
200903  12.23  11.94  14.01  12.57   9.04  10.15
200904  20.77  23.76  27.06  20.19  18.63  19.96
200905  14.65  10.70  12.39  10.05   8.15   8.20
200906   2.20   1.69   0.68  -0.42  -0.22  -1.57
200907   8.74  10.17  13.22   9.61   8.74   9.29
200908   6.37   4.51   6.93   5.97   2.96   2.81
200909   8.56   8.10  11.54   5.36   6.79   6.34
200910  -5.81  -3.87  -4.67  -5.70  -3.32  -2.54
200911   3.18   2.42   3.57   5.87   5.23   5.65
200912   6.61   8.10   8.36   4.71   5.22   4.86
201001   0.33  -2.03  -0.57  -2.15  -3.60  -4.33
201002   3.84   4.18   4.71   4.24   4.44   5.04
201003   8.19   7.98   8.02   7.15   6.77   6.77
201004   8.45   5.71   8.32   4.23   1.76   2.85
201005  -8.70  -6.91  -8.06  -7.61  -6.45  -7.83
201006  -7.75  -6.27  -7.38  -6.24  -5.16  -5.97
201007   6.13   7.23   5.60   6.98   7.24   7.00
201008  -5.87  -5.65  -6.87  -5.33  -3.42  -4.23
201009  12.19  10.78  11.74  11.12  10.42  10.77
201010   5.23   5.07   4.27   3.63   3.84   3.95
201011   3.68   2.32   4.22   2.06   1.57   1.82
201012  10.56   7.52   7.83   9.21   6.82   6.00
201101   2.17   0.35   0.40   1.91   2.32   1.73
201102   5.46   5.55   4.65   4.82   3.96   4.34
201103   0.47   1.75   1.41  -0.02   1.99   2.07
201104   1.32   2.05   2.02   2.41   2.87   3.60
201105  -3.41  -2.31  -1.46  -1.91  -0.88   0.12
201106  -4.03  -1.96  -1.98  -3.75  -1.54  -1.27
201107  -1.33  -1.93  -1.74  -3.62  -2.82  -2.78
201108 -10.04  -7.60  -9.74  -7.69  -6.31  -6.63
201109 -12.79 -10.76 -11.95 -11.03 -10.92  -9.90
201110  11.56  12.54  14.07  15.18  14.26  13.50
201111  -3.87  -0.37  -1.55  -1.31   0.30  -0.36
201112  -0.62   0.82   0.67  -0.63  -0.41  -0.75
201201  11.36   7.85   7.79   7.51   5.88   6.80
201202   4.32   2.85   4.06   5.08   4.44   4.50
201203   1.87   2.26   1.88   1.59   0.61   1.26
201204  -2.22  -1.45  -2.02  -1.72  -0.02  -0.45
201205  -8.34  -7.08  -5.98  -9.14  -7.81  -7.47
201206   3.02   3.91   4.00   3.34   2.35   2.64
201207  -0.05   0.12  -0.82  -0.36   0.97   0.47
201208   3.36   3.26   3.85   4.62   3.28   2.92
201209   4.67   4.12   4.16   3.48   2.35   2.08
201210  -2.99  -1.46  -2.26  -0.82  -0.72  -0.50
201211  -1.48   0.57   0.11   0.95   2.00   1.46
201212   2.73   3.35   3.62   2.36   2.19   2.08
201301   7.38   5.69   6.41   6.25   6.22   6.54
201302  -1.26  -0.83  -0.03   0.51   0.90   1.32
201303   2.71   4.49   4.30   4.65   3.81   4.02
201304  -2.08  -0.80  -0.85   0.33   0.75   1.35
201305   3.57   3.95   3.73   3.23   2.20   3.15
201306  -2.00  -0.56  -0.50  -1.81  -1.86  -1.61
201307   7.57   6.93   7.41   6.46   5.87   6.36
201308  -0.67  -2.20  -2.23  -2.41  -2.18  -2.39
201309   4.59   5.53   6.15   4.67   4.83   4.90
201310   1.36   3.84   3.70   3.05   3.86   4.03
201311   2.05   2.77   4.25   2.71   1.20   2.38
201312   2.60   2.36   2.44   3.34   3.05   2.55
201401   3.30  -3.45  -3.92  -1.55  -2.45  -4.56
201402   5.40   4.72   4.32   5.25   5.36   5.44
201403  -0.61   1.44   1.42  -0.48   0.59   0.86
201404  -3.30  -1.49  -0.77  -1.26  -0.16   0.03
201405  -0.56   0.55  -0.20   1.74   1.68   2.25
201406   5.61   4.51   4.13   5.23   3.88   2.64
201407  -4.98  -4.60  -4.92  -3.85  -3.00  -2.59
201408   2.83   3.56   4.65   4.82   4.17   4.73
201409  -6.86  -6.20  -5.19  -4.35  -3.49  -3.63
201410  -0.45   4.10   2.22   0.17   2.35   1.89
201411  -1.45  -1.61  -0.91   0.50   0.92   2.59
201412   0.79   1.06   1.16  -0.68   0.42  -0.82
201501  -4.92  -5.52  -5.21  -3.39  -2.94  -3.89
201502   7.17   7.03   5.59   7.56   6.06   7.24
201503  -1.09   0.25   0.11  -1.12  -0.63  -0.81
201504   2.39   1.63   2.54   2.27   1.36   1.32
201505   0.72  -0.28  -1.05   1.22   0.60  -0.29
201506  -0.32   0.31  -0.71  -2.44  -2.73  -1.79
201507  -5.82  -4.96  -5.11  -1.58   0.15   1.22
201508  -3.58  -4.39  -5.76  -6.15  -4.90  -5.55
201509  -5.60  -5.66  -7.02  -6.79  -3.86  -3.49
201510   4.89   5.75   6.59   6.80   6.68   6.48
201511   1.05  -0.18  -0.82   0.39   0.25  -0.22
201512  -4.38  -5.53  -6.41  -3.40  -3.13  -3.89
201601  -9.29  -6.62  -8.80 -10.48  -5.21  -5.78
201602   2.98   2.58   2.30   0.61   1.42   2.38
201603   9.76   9.64  10.59   8.99   8.82   7.38
201604   8.78   6.05   3.50   4.05   2.08   1.29
201605  -0.85  -0.84   0.19   1.25   1.20   0.55
201606   1.43   1.41  -0.65  -1.70  -0.68  -0.66
201607   4.90   4.80   6.74   4.48   3.45   4.91
201608   2.75   1.67   1.43   0.62   0.01   0.90
201609   3.76   1.72   0.60   1.91  -0.01  -0.58
201610  -5.45  -3.40  -4.60  -2.43  -2.09  -2.52
201611   7.17   9.70   9.80   6.52   4.35   5.26
201612   2.89   3.64   3.52   0.16   1.55   0.90
201701   4.14   0.37   0.68   3.58   2.38   2.84
201702   1.53   0.33   0.47   1.34   2.60   2.89
201703   0.89   0.54   1.03  -0.22   0.61   0.13
201704  -0.92   0.75   1.84   0.64   0.61   0.97
201705  -2.44  -1.16  -2.18  -1.22   0.99   1.03
201706   4.43   3.70   2.48   1.59   1.73   1.30
201707   1.14   0.73   0.38   2.80   1.97   0.99
201708  -1.16  -1.52  -2.11  -1.43   0.60  -0.55
201709   6.91   6.24   5.86   4.26   2.33   2.97
201710  -0.18   0.99   0.34   1.12   2.13   1.04
201711   3.72   3.21   4.25   2.06   3.05   4.79
201712   4.61   0.83   2.65   1.42   0.66   2.42
201801   3.21   1.88   1.72   4.08   4.33   4.98
201802  -4.77  -4.62  -4.34  -4.50  -4.19  -3.82
201803   0.00   1.37   1.10   0.18  -0.44  -1.14
201804   1.80   1.14   1.11   1.63  -0.49  -0.69
201805   4.06   4.74   3.42   2.42   2.26   1.31
201806  -0.74   0.88   2.73   0.27   0.20   1.81
201807  -1.05   1.35   1.52   1.79   2.66   2.93
201808   2.62   2.77   1.84   3.22   2.05   2.89
201809  -0.33  -1.75  -2.18  -0.52  -0.37   0.29
201810 -11.01  -9.18 -11.01  -9.20  -8.20  -8.49
201811  -2.12  -0.73  -1.83   1.58   2.48   2.76
201812 -12.17 -10.54 -12.33 -11.08  -9.98  -9.56
201901  14.90  10.96  14.96  12.90  10.53  10.30
201902   4.88   4.75   4.97   3.99   4.48   4.12
201903  -1.11  -3.09  -3.41  -0.17   0.07   0.51
201904   1.09   3.39   2.59   3.47   4.62   3.77
201905  -6.93  -8.65  -9.67  -7.24  -6.81  -7.68
201906   4.47   7.17   7.62   7.32   7.69   7.99
201907  -1.98  -0.58  -1.13   1.63   0.82   1.54
201908  -4.85  -5.45  -6.10  -4.04  -3.34  -2.39
201909   0.56   4.61   5.32   0.90   2.38   1.98
201910  -1.06   0.14   0.29   0.52   0.52   1.62
201911   2.76   2.24   2.80   5.05   4.04   3.92
201912   6.78   5.12   4.66   2.87   2.15   3.25
202001  -0.65  -5.27  -5.94   0.81  -1.69  -2.55
202002  -7.23  -9.87 -10.32  -7.62  -9.22  -8.81
202003 -23.35 -27.10 -30.98 -20.83 -19.32 -17.39
202004  22.28  19.48  27.05  16.25  15.20  16.40
202005   9.11   5.68   7.29   7.39   6.03   6.66
202006   8.42   5.17   7.09   1.94   1.19   2.22



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  45.22  43.67  56.31  27.88  26.62  38.59
1992  16.41  16.20  20.51   6.19  10.51   6.13
1993  23.19  19.24  21.74  21.81  13.09   2.24
1994  -6.20   1.35  -1.86   2.34  -1.27   1.59
1995  34.52  26.30  30.41  35.76  31.36  40.49
1996  16.08  22.51  27.17  16.72  23.05  24.24
1997  16.65  31.32  26.78  26.14  32.74  32.90
1998  -4.80  -2.37  -2.75  20.41  17.66  33.39
1999  38.50  11.46  19.30  37.68  20.28  20.43
2000 -21.78  20.33   9.28 -27.89  -0.78  -7.96
2001  -3.62  13.05  11.88 -27.25 -10.47  -8.50
2002 -28.73  -7.11  -6.91 -34.70 -17.84 -19.63
2003  65.47  42.69  49.23  43.02  31.33  22.19
2004  14.83  24.96  33.17  12.37  12.55  11.51
2005   4.72  10.97  18.83   6.31   9.23   6.98
2006  16.44  19.51  17.01  14.34  17.09  13.50
2007  -1.60   2.93   1.35   1.66   7.35  15.22
2008 -42.06 -33.90 -36.35 -44.60 -39.99 -30.91
2009  37.18  39.73  53.00  31.56  30.13  30.79
2010  35.86  28.47  31.32  18.06  18.17  13.38
2011 -13.17  -0.68  -1.88 -11.21   2.07   5.27
2012  15.09  17.91  17.17  21.90  16.28  11.93
2013  32.61  36.77  40.37  37.02  30.32  30.47
2014   2.33   2.72   1.96   8.77  11.40  13.59
2015  -7.50  -8.91 -10.30  -1.49  -1.12  -0.21
2016  22.20  26.72  20.31  13.41  12.67  10.93
2017  15.02  13.67  19.14  15.54  20.84  28.43
2018 -12.38 -12.36 -18.81  -9.29  -6.89  -1.70
2019  24.59  25.23  26.36  27.77  27.01  36.62



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  57.34  46.20  59.78  35.87  36.03  39.81
1992  34.07  25.83  25.95  10.56  13.41  13.39
1993  35.18  23.40  24.02  24.25  12.91  11.36
1994  -2.85   0.49  -2.03  -0.84  -0.37  -1.53
1995  38.75  23.00  26.92  34.95  28.10  31.04
1996  25.22  25.77  23.82  17.24  21.72  21.08
1997  15.88  30.50  27.27  22.32  29.29  28.71
1998  -6.65  -7.45  -8.43   4.01   4.13  12.05
1999  44.88  13.97  18.67  41.90   8.48  13.74
2000 -14.59   8.54   0.72 -26.73  15.49  13.22
2001  28.28  29.93  28.07 -14.73   4.48   3.56
2002 -11.50   3.53   4.02 -33.84 -13.60 -12.24
2003  99.57  55.34  64.09  56.76  38.34  36.30
2004  21.83  28.54  36.97  14.92  19.17  20.72
2005   5.23  11.85  19.72   8.07  11.79  13.15
2006  16.94  19.97  20.28  14.84  13.39  13.74
2007  -5.52  -1.97  -2.17   2.90   9.31  11.74
2008 -50.25 -39.55 -42.89 -48.08 -40.32 -41.25
2009  86.17  67.25  98.71  57.72  47.60  57.26
2010  39.18  31.66  33.56  28.28  25.05  21.81
2011 -16.13  -3.72  -7.30  -7.66   0.83   1.84
2012  16.01  19.01  19.08  17.09  15.92  16.22
2013  28.35  35.35  40.17  35.20  32.19  37.37
2014  -1.12   1.84   1.33   5.06  10.26   8.59
2015  -9.99 -11.90 -16.96  -7.47  -3.75  -4.46
2016  30.81  33.31  25.55  13.36  15.21  14.18
2017  24.64  15.81  16.51  16.97  21.49  22.78
2018 -20.00 -13.12 -18.14 -10.91 -10.29  -7.64
2019  19.26  20.69  22.64  29.05  29.33  31.64



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    715    399    297    233    310    233
199008    715    399    297    233    310    233
199009    715    399    297    233    310    233
199010    715    398    297    232    310    233
199011    715    398    296    232    310    233
199012    715    398    296    232    310    233
199101    715    398    296    232    310    233
199102    715    398    296    232    310    233
199103    715    399    296    232    309    233
199104    715    399    296    232    309    233
199105    713    399    296    232    309    233
199106    711    399    296    232    309    233
199107   1500    644    437    269    360    269
199108   1499    644    437    268    360    269
199109   1498    644    437    268    360    269
199110   1497    644    437    268    360    269
199111   1494    644    437    268    360    269
199112   1489    644    436    268    360    269
199201   1487    644    436    268    360    269
199202   1487    644    436    268    360    269
199203   1487    644    436    268    360    269
199204   1487    644    436    268    360    269
199205   1487    644    436    268    360    269
199206   1486    643    436    268    360    269
199207   1754    837    556    303    405    303
199208   1751    836    555    303    405    302
199209   1747    836    555    303    405    302
199210   1744    836    555    303    405    302
199211   1743    835    553    302    405    302
199212   1742    835    553    302    405    302
199301   1742    835    552    302    405    301
199302   1741    835    552    302    405    301
199303   1741    834    551    302    405    301
199304   1738    834    550    302    405    301
199305   1735    834    550    302    405    301
199306   1734    833    550    302    405    301
199307   2110    946    613    359    479    358
199308   2106    944    613    359    479    358
199309   2104    943    613    358    479    358
199310   2103    942    612    358    479    358
199311   2100    939    612    357    479    358
199312   2095    935    609    355    478    358
199401   2087    932    608    351    478    357
199402   2080    932    606    351    477    357
199403   2073    931    604    350    477    356
199404   2064    930    602    350    476    356
199405   2059    928    601    350    475    356
199406   2049    928    599    349    474    356
199407   2501    980    740    414    553    416
199408   2491    978    736    414    552    416
199409   2483    971    733    412    552    414
199410   2474    967    731    411    550    413
199411   2468    963    731    410    549    411
199412   2457    956    728    410    548    410
199501   2446    951    723    408    546    409
199502   2435    948    719    405    546    408
199503   2421    945    715    404    544    408
199504   2408    943    712    403    543    404
199505   2399    941    711    402    543    401
199506   2389    939    710    400    541    400
199507   2934   1037    716    418    556    417
199508   2917   1035    715    416    555    416
199509   2905   1032    711    415    552    415
199510   2884   1030    707    414    549    413
199511   2871   1021    704    412    548    412
199512   2858   1017    703    411    543    411
199601   2841   1008    703    411    540    410
199602   2819   1006    696    407    537    408
199603   2805   1002    690    407    533    407
199604   2792    995    685    406    528    405
199605   2774    993    683    404    527    404
199606   2755    985    681    403    525    404
199607   3261   1105    735    466    622    467
199608   3245   1100    732    465    620    462
199609   3226   1091    731    460    619    458
199610   3211   1085    728    459    618    457
199611   3194   1077    725    458    618    455
199612   3174   1074    721    456    617    455
199701   3150   1065    715    452    611    451
199702   3126   1062    712    452    610    448
199703   3104   1057    706    451    609    448
199704   3084   1049    705    450    609    444
199705   3071   1048    700    448    606    442
199706   3054   1041    696    444    603    442
199707   3672   1205    818    435    583    435
199708   3639   1198    816    431    579    431
199709   3609   1189    809    429    570    428
199710   3575   1181    804    427    566    427
199711   3555   1166    798    425    561    426
199712   3539   1157    792    424    558    423
199801   3503   1139    777    421    556    422
199802   3469   1126    772    417    553    420
199803   3433   1112    766    413    553    420
199804   3401   1103    760    413    548    416
199805   3368   1092    756    410    546    415
199806   3334   1086    749    409    544    413
199807   3657   1339    841    385    512    385
199808   3621   1325    836    381    508    383
199809   3586   1315    831    378    503    382
199810   3533   1305    821    373    501    380
199811   3488   1298    816    371    494    378
199812   3458   1291    813    368    490    377
199901   3410   1280    805    364    487    377
199902   3368   1272    797    363    486    374
199903   3328   1258    788    362    485    373
199904   3277   1243    776    361    483    371
199905   3235   1235    768    356    482    368
199906   3202   1224    756    354    480    367
199907   3357   1595    802    296    397    299
199908   3318   1575    786    294    395    296
199909   3271   1555    777    293    392    292
199910   3237   1540    768    292    390    291
199911   3199   1529    760    291    383    290
199912   3145   1512    752    286    379    290
200001   3109   1503    743    285    378    288
200002   3077   1490    740    283    377    287
200003   3042   1477    729    279    377    287
200004   3017   1457    718    278    375    285
200005   2981   1443    706    275    374    285
200006   2948   1423    701    271    371    283
200007   2811   1924    853    287    384    287
200008   2782   1902    840    284    383    284
200009   2748   1882    832    281    378    283
200010   2708   1856    823    280    377    281
200011   2676   1833    815    279    375    279
200012   2641   1810    806    276    371    275
200101   2602   1792    799    274    368    273
200102   2567   1759    794    272    366    273
200103   2536   1745    786    270    363    272
200104   2492   1731    780    269    363    270
200105   2442   1720    769    268    362    268
200106   2402   1707    762    265    361    265
200107   3146   1376    664    288    383    288
200108   3097   1363    655    287    382    286
200109   3057   1347    648    285    380    283
200110   3032   1342    643    285    379    282
200111   2989   1334    636    285    376    278
200112   2948   1323    630    283    376    278
200201   2914   1315    626    279    372    276
200202   2878   1309    622    277    369    274
200203   2848   1300    617    273    369    274
200204   2812   1294    605    272    367    274
200205   2765   1284    601    272    367    273
200206   2711   1275    597    269    365    273
200207   2925   1105    540    292    391    293
200208   2872   1095    531    290    391    293
200209   2833   1091    529    290    390    291
200210   2789   1085    526    290    390    291
200211   2755   1073    521    288    390    291
200212   2719   1067    519    288    389    291
200301   2684   1059    514    288    389    290
200302   2648   1057    509    287    388    290
200303   2614   1051    505    286    388    290
200304   2589   1047    500    285    387    290
200305   2573   1045    496    284    386    289
200306   2554   1041    493    284    385    289
200307   2559   1150    474    287    383    287
200308   2541   1142    472    286    381    287
200309   2523   1135    468    286    378    287
200310   2511   1130    464    284    378    287
200311   2494   1126    462    284    377    286
