This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199808  -6.85  -7.20 -10.86 -10.53 -10.77 -13.77
199809  -2.31  -2.37  -4.61  -5.36  -4.06  -5.27
199810   0.57   0.33   0.46   6.81   6.82   6.74
199811   0.81   1.54   1.46   2.21   2.92   4.90
199812   1.02   0.35  -0.29   1.21   2.48   1.97
199901   0.71   0.31   2.84  -1.60  -1.79   1.93
199902  -0.02   0.11   0.10  -0.75  -1.81  -2.96
199903   0.94   0.34   1.11   1.79  -0.28   1.18
199904   4.87   4.23   4.53   5.91   4.24   3.68
199905   3.02   2.70   1.97  -1.40  -1.93  -2.92
199906   2.42   2.51   2.83   1.33   2.26   2.47
199907   5.58   5.08   5.72   3.17   1.74   1.60
199908   3.04   3.28   4.48   0.59   1.37   1.65
199909   2.09   1.70   1.28   0.07  -1.17   0.65
199910  -0.24   0.00   0.81  -0.78  -0.73   0.58
199911   3.05   0.86   5.85  -0.24  -0.96   5.49
199912   5.81   4.85   8.73   7.53   6.31  10.54
200001   4.71   0.25   7.34  -7.23  -8.45  -5.54
200002   3.40   1.86   9.29   2.22   1.38   8.00
200003   1.57  -0.24  -0.24   2.96   4.53   0.82
200004  -6.65  -5.83  -8.06  -4.50  -2.96  -5.06
200005   1.83   4.51  -0.10   4.61   3.73  -0.58
200006   2.79   2.25   0.69   1.61   1.82   1.81
200007  -1.32  -1.43  -3.48  -0.68   2.10   0.48
200008  -0.84  -0.95  -1.21  -0.15  -0.53   0.33
200009  -1.44  -0.72  -2.99  -2.78  -3.01  -5.23
200010  -5.72  -6.06 -11.69  -0.86  -2.34  -6.35
200011  -1.88  -1.19 -10.81  -0.32  -0.64 -11.13
200012   4.47   6.10   2.20   8.42   7.24   5.81
200101   4.81   3.63   5.87   1.11   2.94   4.62
200102  -2.48  -1.83  -7.62  -3.13  -3.72 -11.31
200103  -7.73  -7.24 -12.48  -9.69  -9.32 -15.06
200104   3.36   4.84   4.18   6.27   7.17  11.16
200105  -1.33  -2.14  -4.91  -2.98  -3.08  -5.73
200106  -1.97  -3.04 -10.40  -3.40  -3.06 -10.32
200107  -0.28   0.27  -5.50   1.59   1.03  -3.17
200108   1.53   2.06  -2.40   1.00   0.92  -4.08
200109 -10.87 -12.76 -18.71 -12.67 -14.61 -15.08
200110   3.64   3.82  10.12   3.42   4.86   9.90
200111   4.50   5.73   8.57   5.65   5.79   9.77
200112   0.22   0.92  -2.82   1.61   1.75   0.76
200201  -0.79  -1.14  -1.81  -2.24  -1.09  -5.12
200202   0.61   0.72  -3.97   2.03   0.82  -1.39
200203   3.78   3.55   3.53   5.80   6.89   5.59
200204   3.52   3.78  -2.74   3.63   1.72  -3.19
200205   3.37   2.81  -1.11   1.75   2.62  -1.05
200206   1.43   0.17  -4.91  -0.91  -2.25  -5.93
200207  -7.26  -5.68  -8.02 -10.16 -10.70  -9.81
200208  -1.23  -0.37  -1.79  -0.42   0.38   0.58
200209 -10.87  -8.47 -11.95 -13.46 -11.75 -13.03
200210   3.81   2.38   1.91   7.68   7.47  10.12
200211   6.81   4.58   6.80   6.83   8.11   6.59
200212   0.29   1.41  -0.42  -2.18  -2.22  -2.37
200301   0.49   0.65  -1.06  -1.70  -2.60  -1.78
200302  -3.76  -2.64  -5.27  -5.94  -4.48  -2.72
200303  -1.32  -0.43  -3.31  -0.54  -0.66  -0.48
200304  13.38  11.54  12.68  16.60  15.99  17.67
200305  12.99  10.55  13.46  10.07   8.61  10.41
200306   5.67   4.21   5.78   1.37   1.71   1.44
200307   4.64   3.11   4.03   4.64   3.32   1.40
200308   5.99   3.23   3.68   2.16   1.48   0.74
200309   9.45   6.78   6.18   3.78   4.52   4.35
200310   6.21   4.36   4.79   8.68   5.66   5.53
200311   4.70   4.74   4.64   4.61   4.65   4.21
200312   4.12   5.69   4.74   5.62   6.04   6.29
200401  12.15   5.75   7.52   4.39   3.59   2.74
200402   5.79   4.06   4.00   2.68   3.34   4.59
200403  -4.10  -1.75  -3.08  -3.54  -2.48  -1.12
200404  -2.93  -1.35  -1.72  -1.48  -0.46  -1.14
200405  -1.52   0.79   0.09   1.45   1.53   1.37
200406   1.52   1.59   0.36   2.79   3.06   2.20
200407  -4.28  -1.89  -2.61  -3.76  -2.83  -3.73
200408  -1.11   0.50  -0.44  -0.46   1.15   0.83
200409   3.40   3.30   3.30   4.29   4.38   4.73
200410   4.31   4.71   4.32   4.56   4.49   4.05
200411   8.05   8.11   8.76   8.51   7.83   6.83
200412   3.11   4.80   4.24   4.59   4.98   5.81
200501   4.18   2.40   2.89   0.46  -0.28   0.65
200502   7.92   5.56   7.12   4.68   4.95   5.14
200503  -2.42  -1.84  -3.39  -2.35  -2.24  -2.93
200504  -2.94  -1.57  -2.56  -2.84  -2.85  -3.40
200505  -2.79  -2.08  -3.16   1.02  -0.14   0.95
200506   2.13   1.43   1.48   1.36   1.35   2.43
200507   4.29   4.35   3.47   4.49   4.06   5.00
200508   5.16   3.95   4.76   3.67   3.17   3.20
200509   0.25   1.32   0.85   1.93   1.47   2.88
200510  -3.08  -2.45  -3.38  -3.21  -3.94  -4.19
200511  -0.38   0.23  -0.25   1.79   2.46   2.14
200512   3.42   4.30   4.13   5.05   5.34   4.53
200601   9.48   8.05  10.03   7.43   7.56   8.59
200602   2.98   2.24   2.15   0.73   1.80   2.24
200603   4.85   4.67   4.38   5.71   4.56   4.96
200604   7.21   7.43   8.00   5.61   6.05   6.63
200605  -2.90  -2.13  -4.11  -3.04  -3.66  -4.32
200606  -2.19  -0.93  -2.69   0.05   0.36   0.49
200607  -0.13  -0.33  -1.06   0.58   1.42  -0.01
200608   2.98   2.88   2.65   3.55   3.41   3.75
200609   0.53   0.73  -0.60   2.23   1.90   1.58
200610   2.87   3.57   1.99   4.52   4.82   4.63
200611   6.31   5.71   4.64   4.60   5.01   5.07
200612   2.47   3.86   4.02   4.04   4.38   5.04
200701   4.80   4.17   3.65   1.92   2.13   1.03
200702   1.69   1.43   1.18   0.86   0.01   0.48
200703   3.90   3.68   2.73   5.32   5.22   5.61
200704   5.63   5.85   5.19   5.71   5.75   4.74
200705   1.68   1.92   0.12   1.61   1.32   1.01
200706   1.72   0.94   0.30  -0.29  -1.03  -1.53
200707  -0.32   0.86   0.03  -1.24  -1.36  -0.74
200708  -4.59  -3.57  -5.33  -2.62  -2.02  -2.39
200709   1.76   2.51   2.33   2.96   3.23   4.56
200710   1.60   3.05   2.39   4.04   3.92   5.13
200711  -5.90  -6.29  -8.29  -5.74  -5.35  -5.87
200712  -3.79  -2.16  -3.68  -2.12  -1.83  -3.09
200801  -5.76  -6.90  -8.23  -8.89  -9.20  -9.87
200802   3.00   4.48   3.05   2.44   3.98   4.60
200803  -1.75   0.15  -2.60   0.66   2.77   1.16
200804   1.49   1.83   0.91   2.68   2.45   4.03
200805   0.72   0.49   1.45   0.69   0.42   1.55
200806  -5.05  -5.22  -6.85 -10.71  -9.77 -10.19
200807  -5.23  -5.13  -7.02  -4.04  -4.40  -5.16
200808  -4.76  -5.46  -6.20  -2.84  -3.30  -4.01
200809 -14.86 -14.50 -17.71 -13.15 -15.51 -20.76
200810 -24.05 -24.55 -27.64 -23.85 -23.26 -31.07
200811  -6.21  -7.37  -9.04  -5.50  -6.62 -10.25
200812   1.89   3.19  -0.05   8.44   7.42   6.51
200901  -2.35  -5.72  -1.55  -8.46  -9.88  -8.39
200902  -3.61  -4.74  -5.37  -8.91  -9.97  -8.52
200903   5.16   5.06   5.84   7.73   9.89  12.45
200904  18.54  17.39  20.95  19.06  19.70  24.47
200905  16.50  15.26  16.92  11.32  14.14  17.86
200906   0.55   0.78   0.27  -1.33  -2.02  -1.46
200907   4.87   5.56   4.07  10.30   9.47   9.60
200908   9.43   7.96   5.94   6.25   6.95   6.36
200909   6.46   5.92   5.84   6.88   6.49   5.76
200910  -0.04   1.54   1.85  -2.02  -3.17  -1.04
200911   0.44   0.49  -0.79   2.33   3.18   2.56
200912  -2.76  -2.50  -2.49   0.40   0.17   1.56
201001   0.55  -0.86  -0.29  -2.76  -3.85  -3.91
201002  -3.14  -2.32  -3.33  -2.33  -2.87  -1.76
201003   3.84   3.95   2.92   7.22   6.89   7.97
201004   1.06   0.60   1.47  -1.23  -1.22  -0.08
201005 -11.68 -10.20 -11.96 -12.68 -12.06 -13.09
201006  -0.66   0.05  -0.23  -1.05  -1.38  -1.07
201007   8.55   9.08   8.22  12.80  12.25  11.69
201008  -3.35  -2.88  -3.53  -5.62  -4.27  -3.23
201009  11.00   9.81  11.64  14.77  12.10  11.31
201010   4.72   4.54   4.11   4.90   5.36   4.91
201011  -6.55  -7.23  -6.17  -7.42  -7.84  -7.49
201012   9.77   8.37   7.96  12.08   9.78  10.32
201101   7.02   6.02   6.08   3.23   3.30   3.03
201102   3.14   2.22   2.33   3.14   3.03   2.42
201103   0.29   1.19   1.25   1.25   1.49   1.00
201104   6.67   6.98   6.77   7.68   8.30   7.45
201105  -2.40  -2.79  -3.38  -3.55  -3.29  -2.92
201106  -3.57  -2.53  -3.40  -3.55  -2.25  -3.04
201107  -1.06  -2.45  -1.98  -4.04  -5.12  -3.61
201108  -7.56  -7.77  -7.72 -10.49 -10.15  -7.76
201109 -11.34 -11.07 -11.47 -12.02 -13.28 -13.93
201110   3.93   5.70   6.51   9.19  10.50  11.68
201111  -7.23  -6.68  -7.54  -6.97  -6.04  -3.31
201112  -3.58  -2.48  -2.59  -2.27  -3.67  -3.50
201201   9.29   8.10   9.72   8.65  11.40   9.80
201202   6.87   7.33   8.39   7.63   6.15  10.20
201203   0.05   1.19  -0.10   0.85   0.08  -0.50
201204  -2.34  -2.25  -1.51  -3.14  -1.85  -0.84
201205 -11.13 -12.02 -12.09 -13.68 -13.24 -14.52
201206   2.00   2.85   1.84   7.66   6.70   6.18
201207  -2.20  -0.98  -1.72  -1.09   0.76   2.04
201208   5.03   5.42   3.96   5.95   5.15   3.39
201209   5.07   4.80   3.37   3.68   4.19   4.23
201210   0.67   0.60   0.24   1.25   2.05   0.96
201211  -0.88  -0.25  -0.89   0.23   2.33   1.36
201212   5.61   4.46   3.78   4.61   3.96   2.33
201301   9.97   8.09   7.79   7.33   5.72   5.85
201302  -3.76  -2.10  -1.94  -2.14  -1.89  -1.33
201303  -2.16  -1.52  -2.43  -1.33  -1.17  -1.10
201304   1.76   3.15   0.88   4.35   4.41   3.47
201305   1.10   0.78   0.62   1.22   0.98   1.69
201306  -1.66  -1.20  -2.41  -3.87  -4.76  -5.23
201307   4.14   4.85   4.37   7.75   8.65   8.10
201308   4.86   2.66   3.09  -0.26  -0.72  -0.53
201309   7.95   6.36   7.45   7.50   6.94   6.39
201310   4.44   4.53   3.51   5.51   4.79   3.55
201311   2.30   2.31   2.13   1.55   1.31   0.78
201312   1.29   2.96   1.98   3.04   2.59   2.93
201401   3.84   1.83   1.61  -1.55  -2.22  -3.38
201402   6.66   5.99   6.56   7.48   8.27   7.85
201403  -0.32   0.28  -1.10  -0.28  -0.34  -0.82
201404   0.33   1.70   0.86   0.77   1.44   1.38
201405  -0.35  -0.27  -0.43   0.99   0.58   0.29
201406   0.79   0.49   0.56  -0.75  -0.57  -0.20
201407  -2.81  -3.59  -3.64  -4.71  -4.67  -4.45
201408  -1.93  -1.59  -1.47  -1.38  -0.24   0.14
201409  -5.53  -3.96  -4.79  -4.56  -5.03  -4.84
201410  -6.21  -4.34  -5.29  -3.40  -1.74  -2.25
201411  -0.12  -0.11  -0.88   2.93   2.23   1.81
201412  -4.25  -2.52  -3.40  -5.00  -2.15  -2.27
201501  -3.40  -3.38  -3.66  -1.85   0.19  -0.69
201502   6.37   5.22   4.59   8.38   6.67   7.06
201503  -2.18  -2.48  -3.16  -1.36  -2.88  -3.11
201504   6.97   6.52   7.31   5.44   5.27   6.41
201505   0.79   0.90   0.60  -0.86  -0.73   1.30
201506   0.00   0.15  -0.02  -2.78  -3.12  -1.88
201507  -0.91   1.48   0.81   0.96   2.55   1.78
201508  -1.57  -1.65  -2.04  -5.84  -4.78  -4.97
201509  -2.59  -2.18  -2.72  -4.77  -4.11  -3.54
201510   2.05   2.18   2.20   6.12   5.98   5.61
201511  -4.17  -2.52  -1.37  -1.77  -1.08  -0.79
201512   0.77   1.18   2.27  -2.53  -0.75  -1.37
201601  -4.22  -4.99  -5.74  -7.65  -6.69  -8.02
201602  -0.82  -0.29  -1.31  -0.85  -0.75  -0.45
201603   8.76   8.21   7.33   8.45   7.42   9.45
201604   3.98   4.22   3.59   4.45   1.98   1.42
201605  -1.42  -0.64  -1.17  -2.12  -0.40   0.50
201606  -5.78  -5.50  -7.31  -6.06  -7.12  -6.70
201607   4.83   4.46   4.97   5.61   5.13   6.12
201608   2.81   2.19   4.25   1.57   1.28   1.22
201609   1.51   1.75   2.09   1.27   0.91   1.06
201610  -2.75  -2.60  -3.83  -2.25  -3.12  -5.12
201611  -1.42  -1.97  -1.86  -1.59  -2.80  -3.47
201612   2.99   3.78   2.46   5.01   4.34   3.73
201701   9.15   6.27   7.38   4.21   3.20   3.79
201702   0.52   0.75  -0.07   0.35   1.02   1.22
201703   3.13   2.75   1.69   4.31   4.65   3.68
201704   4.45   6.16   4.67   5.04   5.92   6.04
201705   4.50   5.67   4.29   4.26   5.31   5.21
201706   2.10   2.62   1.72   0.21  -0.21  -1.37
201707   4.47   5.24   3.80   4.65   3.37   4.50
201708  -0.48   0.10  -0.16   0.30   1.89  -0.24
201709   1.59   1.87   3.22   3.09   2.86   2.74
201710  -0.76  -0.50  -0.24   0.90   0.92   0.42
201711   0.09   0.30   0.21   0.40   0.32  -0.68
201712   2.09   2.32   1.84   2.07   2.12   2.00
201801   9.98   7.03   8.10   6.58   5.70   5.82
201802  -3.72  -3.73  -4.99  -4.49  -4.64  -3.15
201803  -1.69  -0.71  -2.01  -0.74  -1.02  -0.70
201804  -0.28   0.62   1.17   2.26   1.42   2.16
201805  -2.42  -1.16  -1.83  -3.08  -2.39  -0.24
201806  -1.54  -1.38  -1.65  -1.49  -0.95  -0.19
201807  -0.01   0.80   1.38   3.46   2.09   2.37
201808  -1.30  -1.41  -1.07  -2.35  -1.59  -0.48
201809  -1.00  -0.63   0.11   0.44  -0.49  -1.22
201810  -9.62  -7.97 -10.62  -8.97  -8.21 -10.52
201811  -3.07  -1.95  -2.72  -2.38  -1.56  -2.35
201812  -4.38  -3.20  -4.93  -4.35  -3.80  -5.49
201901   7.09   6.09   6.62   6.76   7.27   8.82
201902   1.50   1.04  -0.05   2.95   2.80   3.27
201903  -0.75  -0.63  -1.70  -0.56  -0.27   0.54
201904   3.81   4.12   2.86   4.33   4.60   6.04
201905  -3.51  -2.89  -3.52  -6.39  -5.88  -6.24
201906   3.62   3.46   3.18   5.92   6.54   6.04
201907  -1.50  -2.42  -2.04  -2.72  -2.83  -1.84
201908  -1.84  -2.72  -4.00  -3.38  -1.86  -2.20
201909   0.59   1.57   0.85   3.24   2.54   1.64
201910   2.91   2.54   3.45   4.24   4.18   4.71
201911   1.49   2.04   3.64   1.41   2.28   4.06
201912   5.76   5.76   5.83   4.40   4.18   4.74
202001   1.41   0.72   0.33  -3.63  -2.79  -0.89
202002  -8.36  -7.63  -8.99  -9.67  -8.06  -8.69
202003 -17.73 -18.30 -18.92 -20.99 -17.06 -17.06
202004  17.35  11.81  14.83   7.49   8.49  11.76
202005   5.38   5.14   6.92   3.82   5.33   9.72
202006   5.39   3.20   5.30   4.55   2.94   2.06



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  -1.79   6.24  -1.87   6.79  14.69  11.34
1992 -18.28 -16.20 -20.89  -6.86  -4.65  -9.67
1993  40.70  33.21  26.74  33.08  29.91  20.07
1994  12.30  14.98   9.43   4.05   4.46  -1.63
1995   3.93   9.69  12.64  16.00  19.91  22.17
1996  16.43  19.49  23.09  20.73  22.69  20.22
1997  10.37  12.14   9.05  22.74  19.50  21.52
1998  12.00  12.00  11.37  22.79  23.68  35.44
1999  22.07  16.06  45.46  15.86  12.42  34.08
2000  -2.10  -1.74 -27.79  -6.86  -8.79 -12.78
2001  -9.38 -10.82 -33.42 -13.63 -21.27 -25.14
2002   3.10   4.27 -19.03  -8.46  -9.95 -24.07
2003  67.40  60.10  53.33  44.36  39.21  38.41
2004  32.81  36.23  31.83  20.15  26.07  22.32
2005  19.92  16.28  19.64   9.21  11.82  11.44
2006  44.05  45.83  44.78  35.61  33.35  42.09
2007   4.33  10.18   5.19  22.07  12.42  12.34
2008 -46.01 -46.88 -58.35 -40.38 -44.78 -50.80
2009  43.33  48.71  55.14  30.41  35.02  36.95
2010  12.38  15.74  13.23   3.59   4.76   9.12
2011 -20.32 -19.27 -20.78 -14.86 -12.52  -9.67
2012  25.56  24.26  19.74  19.30  21.44  21.24
2013  36.75  38.72  33.20  35.66  25.84  21.88
2014  -8.50  -7.24  -8.30  -9.41  -3.85  -6.64
2015   4.90   6.93  12.04  -5.36  -1.61   4.52
2016   7.57   6.20  -0.23   7.58  -2.37  -6.59
2017  30.21  36.10  37.90  28.58  29.85  25.86
2018 -23.01 -15.99 -17.23 -16.29 -11.24 -16.24
2019  24.31  20.94  21.88  18.24  25.34  30.91



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   3.92   6.27   0.67   6.68   8.31   2.17
1992 -16.28 -15.12 -23.65 -12.80 -10.14 -14.67
1993  56.64  42.54  36.01  38.25  36.77  26.56
1994  22.09  21.77  13.83   7.69   8.57   4.48
1995   6.59  10.28  13.51   9.28  15.80   9.22
1996  19.07  19.29  20.99  18.91  21.37  20.83
1997  11.71  11.40   6.87  15.93  13.60  18.31
1998  13.99  14.36  10.94  17.36  23.99  21.78
1999  35.88  29.03  48.09  16.30   7.10  25.84
2000   0.15  -2.15 -19.40   2.40   1.93 -16.86
2001  -7.66  -7.15 -33.81 -12.36 -11.07 -28.98
2002   2.07   2.92 -23.03  -3.94  -2.25 -19.50
2003  81.60  64.66  61.20  59.41  52.16  56.15
2004  25.61  31.96  26.75  25.91  31.95  30.12
2005  16.05  16.25  11.87  16.74  13.62  17.02
2006  39.47  41.45  32.49  41.94  44.14  45.41
2007   7.69  12.38  -0.26  10.21   9.80   8.52
2008 -48.38 -47.74 -58.52 -45.19 -45.85 -56.99
2009  63.95  54.51  60.77  48.13  48.92  73.11
2010  12.18  11.23   8.68  15.59   9.81  12.79
2011 -16.23 -14.44 -15.85 -18.98 -18.24 -14.03
2012  17.65  19.10  14.08  22.45  28.84  24.77
2013  33.64  34.93  27.34  34.21  29.32  26.56
2014 -10.15  -6.37 -11.35  -9.72  -4.97  -7.10
2015   1.47   5.00   4.30  -1.92   2.38   5.04
2016   7.80   7.97   2.37   4.66  -0.92  -1.72
2017  35.06  38.79  31.94  33.94  36.04  30.57
2018 -18.37 -13.44 -18.42 -14.90 -14.98 -13.97
2019  20.28  18.89  15.42  21.08  25.20  32.65



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    619    542    786    266    355    269
199008    619    542    785    266    355    269
199009    619    542    784    266    355    269
199010    619    542    784    266    353    269
199011    619    542    784    266    352    269
199012    619    542    783    266    352    269
199101    619    541    783    265    352    268
199102    619    541    782    264    352    268
199103    619    541    782    264    352    268
199104    619    540    782    264    351    268
199105    618    540    781    264    351    268
199106    618    540    781    264    351    267
199107    813    682    785    265    356    272
199108    813    682    785    265    355    272
199109    812    682    785    263    354    272
199110    812    682    785    263    354    272
199111    811    681    784    263    353    271
199112    810    680    782    263    353    271
199201    809    676    778    263    352    269
199202    806    676    778    263    352    269
199203    804    676    778    262    352    269
199204    804    676    777    261    352    269
199205    802    675    775    260    352    269
199206    802    674    774    259    352    269
199207   1368    694    686    280    374    286
199208   1367    694    686    279    372    286
199209   1365    692    685    279    371    286
199210   1359    691    684    278    371    286
199211   1359    691    682    278    371    286
199212   1355    690    681    278    371    286
199301   1347    690    679    278    370    284
199302   1344    690    678    278    370    284
199303   1340    690    677    278    370    284
199304   1337    690    676    278    369    284
199305   1333    687    676    278    369    283
199306   1331    684    676    277    367    283
199307   1437    856    724    288    383    288
199308   1436    852    721    288    383    288
199309   1431    851    720    288    383    288
199310   1430    851    720    287    383    288
199311   1425    851    720    286    383    287
199312   1423    851    720    286    383    287
199401   1422    851    720    285    383    287
199402   1419    850    719    285    383    286
199403   1414    849    719    285    382    286
199404   1410    849    718    284    381    286
199405   1404    848    713    284    380    286
199406   1403    845    713    284    378    285
199407   1415    919    855    330    439    330
199408   1414    918    854    330    439    330
199409   1411    917    854    330    437    330
199410   1410    915    852    329    437    330
199411   1401    912    851    328    437    330
199412   1401    910    850    328    437    329
199501   1397    906    849    325    435    327
199502   1386    906    849    325    435    327
199503   1382    905    849    325    435    327
199504   1377    903    845    324    434    326
199505   1373    903    845    324    433    326
199506   1366    900    844    324    433    326
199507   1247   1053   1165    330    439    330
199508   1240   1052   1161    329    438    329
199509   1237   1051   1160    329    437    328
199510   1235   1051   1158    329    436    328
199511   1229   1045   1155    328    435    326
199512   1222   1043   1150    327    433    325
199601   1213   1036   1144    325    432    322
199602   1211   1032   1140    323    429    320
199603   1207   1028   1138    323    428    318
199604   1198   1025   1136    323    427    318
199605   1189   1023   1131    319    427    316
199606   1185   1019   1129    318    426    315
199607   1465   1095   1137    317    428    318
199608   1462   1094   1136    315    426    317
199609   1452   1089   1128    313    422    316
199610   1443   1082   1126    311    420    315
199611   1439   1077   1122    310    418    315
199612   1434   1072   1118    310    418    313
199701   1423   1065   1113    308    416    312
199702   1417   1061   1110    307    416    310
199703   1408   1058   1108    307    415    310
199704   1403   1053   1104    307    414    310
199705   1395   1051   1100    304    412    308
199706   1386   1047   1096    304    411    307
199707   1693   1164   1123    290    389    292
199708   1685   1160   1116    289    389    292
199709   1680   1158   1115    289    388    292
199710   1671   1157   1109    289    388    292
199711   1657   1151   1104    289    386    292
199712   1648   1147   1099    289    386    292
199801   1633   1140   1089    287    384    292
199802   1626   1137   1088    286    383    291
199803   1619   1128   1082    285    380    289
199804   1607   1120   1075    285    379    288
199805   1599   1115   1071    284    378    288
199806   1593   1104   1067    283    377    287
199807   1861   1288   1430    274    365    274
199808   1845   1280   1426    274    365    273
199809   1826   1270   1420    273    361    273
199810   1813   1266   1415    271    358    273
199811   1799   1255   1410    269    357    272
199812   1779   1249   1400    265    354    272
199901   1753   1236   1394    260    348    270
199902   1748   1229   1386    258    347    270
199903   1737   1224   1380    256    345    269
199904   1721   1218   1373    255    344    268
199905   1709   1214   1366    253    342    267
199906   1700   1204   1362    253    341    264
199907   1788   1330   1763    249    333    249
199908   1763   1321   1751    247    330    246
199909   1750   1309   1747    245    328    246
199910   1730   1298   1736    244    326    246
199911   1714   1292   1726    244    326    246
199912   1693   1281   1717    241    326    245
200001   1676   1268   1707    239    323    243
200002   1664   1263   1698    238    322    241
200003   1655   1252   1681    237    322    239
200004   1641   1241   1673    235    320    239
200005   1631   1234   1666    232    318    237
200006   1619   1230   1650    232    315    236
200007   2335   1380   1393    250    334    250
200008   2316   1375   1387    246    330    248
200009   2298   1367   1382    245    326    248
200010   2282   1354   1375    239    324    247
200011   2266   1345   1368    237    320    246
200012   2255   1334   1362    235    318    246
200101   2238   1326   1358    232    317    243
200102   2223   1321   1352    232    315    242
200103   2208   1310   1350    232    314    241
200104   2191   1303   1343    231    311    241
200105   2184   1298   1339    229    309    240
200106   2175   1290   1336    229    307    240
200107   2221   1284   1874    223    296    222
200108   2212   1267   1865    222    295    222
200109   2200   1260   1862    222    295    222
200110   2184   1251   1852    221    293    222
200111   2173   1243   1844    218    293    220
200112   2155   1240   1836    217    293    220
200201   2132   1232   1829    217    291    219
200202   2120   1220   1826    217    291    218
200203   2109   1217   1814    214    291    217
200204   2102   1210   1805    214    291    217
200205   2095   1206   1800    214    291    216
200206   2084   1202   1790    213    291    216
200207   2349   1364   1598    219    293    219
200208   2320   1355   1586    218    291    218
200209   2298   1345   1575    214    288    218
200210   2282   1332   1565    214    286    218
200211   2258   1327   1554    211    286    218
200212   2250   1325   1552    208    285    218
200301   2230   1316   1543    206    283    216
200302   2215   1305   1535    205    282    215
200303   2201   1297   1528    205    281    215
200304   2191   1288   1518    204    277    215
200305   2178   1282   1508    204    276    214
200306   2161   1274   1499    200    276    211
200307   1969   1540   1568    214    284    213
200308   1955   1528   1558    213    284    212
200309   1943   1525   1545    211    284    210
200310   1933   1517   1539    210    284    209
200311   1914   1508   1527    210    283    209
200312   1902   1501   1522    210    283    207
200401   1889   1486   1510    210    279    206
200402   1879   1482   1498    208    278    205
200403   1868   1477   1495    208    277    203
200404   1857   1472   1488    208    274    203
200405   1853   1467   1479    206    273    202
200406   1849   1458   1473    205    271    201
200407   2097   1419   1419    224    297    223
200408   2078   1412   1413    222    295    222
200409   2067   1408   1407    221    294    219
200410   2055   1402   1402    221    294    219
200411   2047   1395   1398    220    292    219
200412   2021   1370   1383    219    291    218
200501   2022   1369   1385    219    291    218
200502   2014   1365   1381    218    291    216
200503   2004   1362   1373    216    291    216
200504   1997   1360   1371    215    290    216
200505   1987   1357   1367    214    289    216
200506   1967   1352   1362    212    286    215
200507   1874   1332   1737    236    314    236
200508   1858   1327   1731    233    312    236
200509   1849   1321   1728    233    312    236
200510   1841   1313   1721    232    312    235
200511   1832   1306   1715    232    312    235
200512   1820   1297   1705    231    311    235
200601   1805   1289   1698    230    306    234
200602   1797   1281   1694    229    304    234
200603   1785   1271   1692    228    302    234
200604   1772   1265   1686    226    301    234
200605   1765   1262   1682    225    300    234
200606   1761   1257   1676    224    300    234
200607   2164   1176   1783    253    339    254
200608   2149   1166   1772    251    334    254
200609   2139   1160   1761    248    333    254
200610   2123   1149   1752    245    332    253
200611   2095   1140   1744    245    330    253
200612   2077   1140   1739    243    330    252
200701   2061   1134   1730    239    328    252
200702   2050   1125   1724    238    328    250
200703   2038   1119   1714    237    328    250
200704   2025   1114   1704    236    327    249
200705   2020   1106   1699    234    326    247
200706   2004   1098   1690    233    326    247
200707   1839   1484   1997    265    353    266
200708   1830   1481   1987    262    351    266
200709   1818   1473   1980    261    351    264
200710   1805   1468   1972    259    351    263
200711   1794   1460   1957    258    351    263
200712   1779   1453   1949    257    350    261
200801   1764   1442   1943    257    348    259
200802   1754   1438   1936    256    347    259
200803   1744   1430   1927    255    344    257
200804   1729   1426   1922    255    344    256
200805   1719   1423   1911    254    341    255
200806   1702   1416   1905    252    340    252
200807   1975   1389   2067    239    319    239
200808   1960   1384   2059    238    318    238
200809   1952   1376   2045    237    318    237
200810   1937   1371   2036    235    316    237
200811   1925   1368   2020    234    315    236
200812   1917   1363   2012    234    315    236
200901   1896   1346   1988    233    314    236
200902   1890   1343   1979    233    312    236
200903   1880   1334   1963    228    310    236
200904   1865   1328   1945    228    309    236
200905   1856   1323   1929    227    309    236
200906   1844   1318   1917    226    309    236
200907   2249   1338   1485    214    286    214
200908   2235   1331   1479    214    286    214
200909   2226   1324   1471    213    286    214
200910   2214   1319   1467    211    284    213
200911   2199   1308   1456    211    282    212
200912   2190   1304   1451    209    282    212
201001   2170   1298   1436    208    281    212
201002   2157   1293   1428    208    281    212
201003   2148   1287   1422    208    281    212
201004   2136   1281   1414    207    280    212
201005   2125   1278   1408    207    278    211
201006   2119   1275   1400    207    276    211
201007   2400   1175   1280    214    286    214
