
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199205   2.75   4.43   1.64   4.31   2.95   5.09   4.80   5.52   3.22  -0.46
199206   1.62   1.30   1.36  -1.24   0.62   1.03  -0.20  -1.14   0.85   6.03
199207  -9.74 -13.78 -12.71  -8.53 -12.18 -13.79 -13.05 -11.59 -12.02  -0.18
199208  -3.46   0.88  -8.43   4.46  -6.06   2.22  -6.69  -0.55 -10.23  -3.77
199209   5.44   3.84   5.50   2.22   3.31   4.56   7.79   1.85   6.79   6.10
199210  -6.88  -5.14  -6.10 -11.45  -5.63 -10.61  -9.42  -6.94  -5.64  -4.22
199211  -6.98  -6.16 -11.92  -4.62  -9.34  -6.98  -9.11  -5.07 -10.85  -3.88
199212   0.76  -4.28   1.15  -4.60  -0.49  -5.54  -0.07  -3.24   1.31   7.08
199301   0.18   3.11  -1.85   0.99  -1.82  -0.82   0.80   1.78  -1.67   1.03
199302   4.54   6.56   1.78  -0.30   4.97   2.22   2.57   9.46   2.24   7.11
199303  -0.23  -2.52   1.13  -6.75  -0.06  -7.89  -4.77  -4.59   2.56   4.29
199304  -1.51  -0.13  -3.18   3.60  -1.95   3.30  -2.52   1.37  -3.96   0.24
199305   2.06   4.77   1.26   3.62   2.90   5.91  -0.46   4.57   0.91  -2.71
199306  -3.31   1.89  -8.09  -2.25  -2.60   3.51  -4.31   4.42  -7.32  -6.08
199307   6.40   9.88   4.44  14.22   2.23  15.67   8.99   7.68   3.72   3.30
199308  10.51  12.88   7.24   5.18  12.10   2.43  13.25  16.81   7.69   5.23
199309  -2.43  -2.11  -2.80  -1.40  -2.20  -2.97  -3.95  -2.65  -2.87  -2.59
199310   7.19   4.53   7.29   8.74   7.15   7.72   8.27   9.63   7.26   7.84
199311  -3.84  -7.42  -3.05  -1.56  -4.32  -7.25  -5.09  -5.89  -2.87  -4.57
199312   7.99   6.60  11.40   6.79   9.12   9.13   5.92   3.72  11.29   5.28
199401   3.72   4.46   1.34   7.85  -0.95   9.27   6.66   5.42  -1.61  15.12
199402  -1.74  -3.00  -2.97  -2.05  -1.06  -3.63  -3.88  -3.74  -0.85   4.37
199403  -3.82  -1.92  -0.68  -1.08  -5.79  -0.45  -3.77   0.26  -6.77   0.84
199404  -2.66  -0.30  -5.30  -3.23  -3.43  -2.51  -2.59  -4.60  -2.13  -0.80
199405  -2.11  -0.11  -3.49  -0.59  -1.09  -3.39  -2.83  -2.60  -1.48  -1.35
199406   8.03   9.15   7.99   7.09  10.31   5.61   6.36   8.61  10.45   3.18
199407  -2.24  -2.27  -2.69  -0.72  -5.49  -0.63   3.11  -1.47  -4.76  -1.39
199408   2.37   0.98   3.82  -2.92   1.85  12.66   0.68   8.19  -1.06   7.96
199409  -4.34  -7.26  -4.17  -3.37  -5.01  -3.84  -4.13  -5.46  -4.79  -2.74
199410  -2.14   2.31  -0.28   0.63  -4.86   1.00   4.64   0.97  -5.52  -0.36
199411  -2.40  -1.72  -2.14  -5.55  -0.10  -5.61  -3.52  -4.61   0.53  -0.48
199412   2.60   1.60   1.51   2.43   2.87  -0.30   1.36  -0.56   4.25   5.28
199501  -3.98  -4.86  -3.39  -6.12  -4.95  -4.95  -2.12  -6.04  -4.11  -2.75
199502   4.17   4.76   2.38   3.98   2.75   8.00   7.79   6.81   2.38   9.18
199503  -0.65  -4.20  -0.96  -2.42   0.92  -1.14  -3.05  -2.53   0.52  -1.10
199504  -0.11  -1.07   1.62  -3.69   0.35   1.50   1.70   0.71  -2.34   0.82
199505   5.19   5.07   6.39   3.30   4.03   6.26   4.95   5.40   5.36   6.07
199506   1.90  -3.94   2.67  -2.80   1.90   1.54   5.80   0.33   0.85   5.45
199507   0.79   0.58   2.29   1.88   2.43   1.63  -3.50   1.71   3.15  -5.13
199508  -7.15  -6.92  -7.90  -6.63  -6.33  -7.01  -7.99  -7.27  -7.23  -7.58
199509   0.59  -0.99  -0.11  -1.23   1.91  -2.14   0.35  -1.93   0.56  -1.01
199510  -3.33  -2.05  -4.11  -2.49  -4.13  -5.89  -4.66  -5.38  -3.56  -7.05
199511  -2.60  -1.14  -1.46  -5.75  -4.92  -7.59  -4.09  -7.56  -2.94  -5.73
199512   3.85   2.68   6.48  -0.31   5.35   2.63   5.98   3.45   4.43   3.74
199601   6.33  12.39   5.25  12.98   5.15  15.59   3.21   7.35   7.86   3.94
199602  -0.65   0.19  -1.08  -1.77  -1.68  -1.46  -1.14   1.99  -1.28   0.85
199603  -0.62  -0.27  -1.59  -4.15  -0.74  -3.31  -1.51   1.21  -1.58  -3.98
199604   0.71   1.04  -0.80  -2.35  -0.29   2.93   0.41   0.67   0.37  -5.07
199605   4.43   4.24  -0.30   7.38   7.19   9.21   0.13   6.89   1.11   2.59
199606  -5.27  -5.79  -4.69  -2.50  -7.85  -2.72  -2.54  -1.36  -3.79  -8.95
199607  -1.84  -2.30  -1.51  -0.99  -2.58   2.43  -2.80  -1.04  -4.25   1.35
199608   0.09  -2.39   0.03  -2.43   1.04  -2.42   0.83  -1.56   2.01  -5.42
199609  -2.45  -1.40  -4.36   0.37  -1.43   2.14  -4.96  -2.11  -4.32  -1.47
