This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 CF/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  CF/P is cashflow (earnings before extraordinary plus deferred tax income statement plus common equitys
 share of depreciation) at the last fiscal year end of the prior calendar year divided by ME at the end of December of the prior year.  Firms with negative or zero
CF/P are not included in any portfolio.
198910  -5.08  -5.41  -5.89  -1.37  -2.74  -3.33
198911   0.55   0.26   1.50   2.54   2.05   1.26
198912   0.14   0.41  -0.63   1.34   1.13   3.81
199001  -8.73  -8.49  -8.32  -7.06  -6.02  -7.60
199002   3.04   2.73   2.77   0.73   1.62   1.92
199003   4.79   3.36   3.68   3.07   2.47   1.37
199004  -3.36  -2.84  -4.02  -1.15  -2.31  -4.11
199005   7.80   6.34   6.45  11.69   9.64   6.86
199006   1.29   0.67  -0.84   1.95  -0.56  -2.59
199007  -4.07  -3.33  -4.25  -0.60  -0.90  -0.19
199008 -13.70 -12.45 -12.45  -8.81  -8.87  -9.35
199009  -9.45  -7.98  -9.07  -6.49  -3.55  -5.19
199010  -5.74  -5.03  -5.93  -0.50  -0.94   0.48
199011   8.81   6.67   6.19   8.42   5.89   5.56
199012   4.06   4.19   4.28   3.23   2.56   3.20
199101  10.01   7.12   8.64   5.08   4.54   4.73
199102  10.42  10.73  10.77   8.05   6.85   6.21
199103   7.15   6.09   4.84   3.93   2.38   0.74
199104  -0.48   1.04   2.18  -0.71   0.25   1.31
199105   3.54   4.96   3.96   4.53   3.30   5.04
199106  -4.53  -3.43  -3.98  -4.74  -4.10  -4.34
199107   4.20   3.06   3.43   6.46   3.41   4.92
199108   4.66   2.69   3.63   3.21   2.33   2.78
199109   0.69   0.07   0.03  -2.34  -0.39  -1.77
199110   2.57   1.68   0.97   1.63   0.99   3.17
199111  -4.31  -3.52  -4.76  -1.55  -4.19  -5.99
199112  10.03   7.35   7.20  14.36  10.16   8.52
199201   5.56   6.95  10.51  -2.37  -1.88   1.33
199202   1.38   3.09   4.85   0.32   1.10   2.68
199203  -5.21  -1.70  -1.56  -2.69  -2.21  -0.33
199204  -3.60  -2.90  -1.92  -0.50   4.03   4.17
199205   0.11   1.16   0.10   0.95   0.67   0.06
199206  -6.00  -3.43  -3.02  -2.86  -0.81  -2.09
199207   2.92   4.49   2.61   3.36   4.58   5.50
199208  -3.67  -1.37  -1.54  -1.25  -2.22  -0.84
199209   1.47   1.97   2.92   0.28   2.37   1.45
199210   5.39   2.29   2.41   1.99   0.84  -0.66
199211   9.55   6.75   6.65   4.60   3.65   1.73
199212   3.25   3.45   4.10  -0.17   1.63   3.96
199301   1.85   3.70   5.51  -0.62   0.40   1.94
199302  -6.10  -0.89   0.91  -1.22   0.86   4.52
199303   2.10   3.05   3.25   1.82   2.39   2.84
199304  -4.51  -2.38  -2.29  -4.04  -3.36  -1.31
199305   6.19   3.63   3.40   4.41   2.21   1.82
199306   0.83   1.20   0.18  -1.05   0.04   2.85
199307   0.20   2.03   0.92  -1.90  -0.43   1.42
199308   3.96   4.21   4.16   3.72   3.49   3.91
199309   3.36   2.36   2.06   0.28  -0.52   0.17
199310   2.34   1.93   2.44   2.73   0.84  -0.07
199311  -2.67  -3.08  -2.41   0.14  -1.14  -4.13
199312   3.47   4.81   3.10   1.45   2.45   0.63
199401   2.84   1.81   3.18   2.00   3.86   2.61
199402   0.08   1.15  -0.90  -2.11  -1.66  -4.22
199403  -5.75  -4.52  -5.21  -4.71  -4.23  -3.67
199404  -0.02   1.19   0.44   0.94   1.42   1.04
199405  -3.01  -0.72  -0.86   1.69   1.75   0.10
199406  -4.46  -1.53  -2.18  -3.03  -2.78  -1.19
199407   1.56   1.65   1.66   3.53   2.85   3.49
199408   8.12   4.15   3.73   5.11   4.14   2.29
199409   1.34  -0.43  -0.12  -1.12  -2.70  -3.56
199410   1.45  -0.30  -0.94   2.58   1.25   3.04
199411  -3.41  -3.42  -3.81  -2.49  -4.32  -3.51
199412   1.67   2.56   1.26   1.43   1.85   0.21
199501  -1.06   0.04   0.41   2.30   2.27   3.69
199502   3.94   3.70   3.96   3.52   4.28   4.27
199503   3.15   1.56   1.25   3.17   2.64   2.03
199504   1.39   3.04   2.56   0.88   2.97   3.98
199505   0.78   1.69   2.69   3.12   4.00   5.13
199506   7.56   4.20   3.05   3.79   2.29   1.88
199507   7.21   4.67   5.48   4.36   3.04   4.48
199508   1.64   2.79   3.08   0.00   0.72   2.07
199509   2.62   1.17   1.68   4.16   4.52   3.55
199510  -5.07  -3.89  -4.49  -0.21  -0.12  -1.49
199511   3.24   3.68   3.55   5.12   3.57   5.07
199512   1.98   2.20   1.45  -0.23   2.69   2.14
199601  -0.53  -0.33   0.37   3.01   2.78   3.69
199602   4.54   2.49   2.75   1.88   0.93   2.05
199603   2.67   2.79   3.74   0.51   1.72   0.42
199604   7.85   5.14   4.16   2.27   1.62   0.88
199605   5.58   4.60   4.82   3.31   1.92   1.76
199606  -4.97  -2.91  -1.32  -0.62   0.76  -0.46
199607 -10.69  -5.53  -6.13  -5.93  -3.82  -3.99
199608   6.46   4.43   5.69   3.30   2.21   2.60
199609   4.88   3.09   3.15   6.32   5.49   3.48
199610  -3.39   0.27   1.23  -0.23   3.71   3.97
199611   2.50   5.46   3.57   6.69   7.96   7.69
199612   1.52   2.27   2.77  -2.20  -1.02  -1.48
199701   3.31   3.16   2.10   6.12   6.14   4.61
199702  -4.49   0.24  -0.41   0.08   0.71   0.87
199703  -6.37  -2.59  -2.20  -5.73  -3.39  -3.77
199704  -1.59   1.64  -0.53   6.79   4.79   4.05
199705  13.52  10.20   8.58   7.60   5.81   5.29
199706   4.78   6.49   5.54   4.62   3.75   3.76
199707   5.34   5.38   5.62   9.02   7.61   5.28
199708   3.41   3.14   3.49  -6.14  -4.13  -1.88
199709   7.59   7.95   7.82   5.42   4.84   6.35
199710  -4.99  -2.49  -3.20  -3.13  -4.30  -1.34
199711  -1.46  -0.23  -0.70   3.86   4.21   5.56
199712  -0.48   2.49   1.35   1.10   2.45   3.73
199801  -1.27  -1.17  -1.11   3.02  -1.64   0.27
199802   8.53   6.90   7.26   8.09   7.99   4.53
199803   4.74   3.99   5.12   4.39   4.69   7.64
199804   1.39   1.03   2.20   1.87   1.64  -1.78
199805  -6.28  -3.67  -4.00  -2.84  -1.98   0.03
199806   1.12  -1.22   0.42   7.17   1.39   0.73
199807  -7.45  -6.85  -7.98  -1.49  -0.87  -3.48
199808 -21.59 -17.35 -17.36 -15.67 -14.80 -11.40
199809   8.14   3.26   3.43   6.53   5.02   7.80
199810   3.51   3.86   3.81   8.16   8.65   4.76
199811   7.14   5.79   3.71   6.52   6.66   3.64
199812   5.22   3.86   3.15   8.22   3.92   2.70
199901   2.52  -1.09  -0.36   4.62   2.29  -1.22
199902  -8.89  -7.31  -8.22  -3.50  -4.09  -1.82
199903   0.01  -2.59  -1.45   4.70   0.94   2.65
199904   8.63   9.19  10.42   0.64   8.31  10.17
199905   2.05   2.42   3.49  -2.57  -0.50  -0.75
199906   7.25   6.06   4.84   6.49   4.87   0.65
199907  -1.89  -0.15  -0.37  -3.08  -2.91  -3.24
199908  -3.20  -3.92  -3.04   0.64  -4.00  -3.48
199909  -0.23  -1.31  -2.09  -2.83  -2.51  -1.64
199910   0.07  -1.36  -3.02   8.11   2.54   6.76
199911   9.32   4.25   3.85   3.34   0.46  -2.24
199912  12.60   5.26   4.92   8.37   1.56   2.18
200001  -0.98  -1.09  -5.08  -5.67  -2.56  -5.81
200002  19.45   6.37   4.45   1.96  -8.60  -6.60
200003  -7.58   2.05   2.75   9.24  12.41  10.44
200004 -10.24  -1.35  -0.95  -4.02  -1.34   2.04
200005  -6.36  -3.47  -2.33  -2.39  -1.25  -2.95
200006  11.71   8.73   2.16   5.05  -4.23  -5.72
200007  -4.57   2.93   1.36  -2.19   2.63   1.92
200008   7.79   5.52   6.00   7.04   7.11   6.69
200009  -3.35   0.29  -1.45  -6.29   3.07   2.01
200010  -3.68  -0.29  -1.35  -2.34   4.53   2.66
200011 -12.12  -1.50  -1.44  -9.21  -2.90  -2.45
200012   6.38   8.64   9.34  -0.10   6.26   9.42
200101  10.86   3.78   4.89   3.62   1.25   0.42
200102  -7.94   0.06   1.12 -10.66  -1.98   3.07
200103  -4.41  -0.71  -1.49  -7.78  -1.55  -1.17
200104   8.37   4.36   5.94   9.02   4.17   6.33
200105   4.81   4.43   4.27   0.31   3.06   1.00
200106   5.87   5.29   2.79  -1.86  -2.13  -1.42
200107  -5.29  -2.47   0.13  -1.77  -0.90   2.22
200108  -5.23  -1.14  -0.18  -7.34  -3.50  -5.94
200109 -13.93 -11.14 -14.98  -8.39  -8.14  -7.69
200110   7.63   3.89   5.82   3.31   1.40  -3.27
200111   7.74   6.21   7.83   8.14   6.91   6.71
200112   7.09   6.18   6.82   0.62   2.23   2.92
200201  -1.59   0.92   2.57  -1.22  -0.15  -2.36
200202  -5.74   0.23   1.33  -2.11  -0.95  -2.35
200203   9.21   7.69   9.64   3.21   5.30   4.72
200204  -0.37   4.62   5.01  -6.22  -3.99  -6.42
200205  -4.76  -2.64  -3.05  -1.45  -0.09   0.49
200206  -6.15  -1.86  -2.34  -6.82  -8.02  -7.21
200207 -15.35 -11.29 -14.75  -6.21  -8.21  -9.23
200208   0.57   0.50   1.02   0.58   1.22  -0.60
200209  -8.02  -4.82  -5.76  -9.84 -11.35  -9.72
200210   6.24   1.97   0.57   8.93   8.04   6.47
200211  10.01   4.96   4.76   5.51   4.10   5.14
200212  -6.48  -2.43  -1.44  -7.15  -3.33  -0.69
200301  -1.32  -2.49  -3.04  -2.64  -2.44  -4.95
200302  -4.18  -2.37  -2.40  -1.02  -2.45  -3.92
200303   1.20   0.99   0.60   1.77   0.50   0.83
200304   9.64   8.42   8.07   8.64   7.19   7.29
200305  10.94   6.37   9.43   4.67   6.19   7.95
200306   2.51   2.09   3.16   1.37   1.39   0.11
200307   7.25   5.55   4.28   2.26   2.80  -2.28
200308   5.35   3.89   4.04   1.41   2.68   2.51
200309  -2.37  -0.97  -1.50  -1.17  -1.31   0.71
200310   9.46   7.36   9.28   5.64   6.04   6.64
200311   3.71   3.82   3.51   0.71   1.43   2.49
200312   1.31   2.18   4.62   4.54   4.40   4.93
200401   4.13   2.48   2.34   1.62   1.58   0.75
200402  -0.23   2.35   2.56   1.41   2.07   1.57
200403   0.55   1.28   2.31  -1.30  -1.39  -0.68
200404  -4.53  -2.18  -2.45  -0.81  -2.13  -1.60
200405   1.99   0.92   0.15   1.31   1.87  -1.83
200406   4.21   5.70   5.31   1.16   1.65   4.02
200407  -8.14  -4.16  -3.96  -5.72  -2.71   0.90
200408  -1.79   0.11  -0.42  -0.59   1.24   0.81
200409   5.24   4.42   5.11   1.22   0.23   3.58
200410   3.41   2.04   0.92   2.28   0.65   1.37
200411   7.97   8.09   9.85   3.19   4.28   6.15
200412   3.39   2.44   3.21   3.65   4.20   1.95
200501  -4.66  -2.69  -1.31  -3.47  -1.64  -0.84
200502   1.74   1.18   3.82   1.00   0.82   8.22
200503  -2.35  -1.56  -2.21  -1.46  -1.46  -1.76
200504  -6.41  -4.57  -5.96  -1.32  -2.45  -2.35
200505   6.81   5.79   6.33   4.51   2.85   2.62
200506   2.77   3.88   5.41  -1.23   0.63   3.06
200507   6.63   5.93   6.39   4.28   3.17   4.21
200508  -1.76  -1.81  -1.74  -1.37  -1.13   0.48
200509   0.34  -0.50   2.24  -0.07   0.29   4.03
200510  -2.81  -2.00  -3.93   0.08  -0.97  -5.62
200511   5.37   4.56   3.64   4.20   4.15   2.81
200512  -0.69  -0.21  -0.33  -0.46   0.54   0.04
200601   7.58   8.32   9.31   2.23   1.13   6.90
200602  -0.76   0.04  -2.17   0.10   1.12  -1.72
200603   5.20   4.81   5.56   1.84   0.81   1.76
200604  -0.37   1.43   2.02  -0.36   2.20   2.44
200605  -5.68  -4.97  -4.21  -2.77  -2.43  -3.01
200606   0.00  -0.19   1.27  -0.38  -0.35   2.04
200607  -4.35  -2.68  -2.35  -1.75   0.46   2.54
200608   3.22   2.42   1.43   4.11   2.19   0.08
200609   1.08   1.95   1.04   2.72   3.10   0.51
200610   5.09   5.18   5.17   3.30   2.93   4.55
200611   2.74   2.26   3.99   1.54   1.36   4.08
200612   0.23   0.98   1.77   0.73   2.05   0.71
200701   1.87   1.10   2.64   2.19   1.76   0.91
200702  -0.04  -0.18  -0.62  -2.30  -1.65  -1.05
200703   1.30   1.30   1.59   1.00   0.54   2.87
200704   1.89   1.73   2.53   4.58   4.08   4.50
200705   4.37   4.35   3.96   3.33   2.94   5.22
200706  -0.57  -1.17  -1.32  -1.38  -2.16  -1.27
200707  -5.00  -5.90  -7.98  -1.72  -3.91  -2.93
200708   2.52   1.95  -1.90   1.87   2.47  -0.50
200709   2.40  -0.26   0.31   4.56   2.12   5.19
200710   2.40   1.90   1.58   4.67   0.36   1.68
200711  -6.88  -5.99  -8.02  -4.65  -3.14  -5.08
200712   0.10  -1.64  -0.07  -1.14  -2.11   2.57
200801  -7.24  -5.37  -4.36  -8.77  -3.24  -6.78
200802  -5.12  -3.01  -0.11  -3.76  -4.64   0.46
200803  -0.07   0.83   0.96   0.10  -0.88  -1.24
200804   3.50   3.84   4.06   4.32   2.97   7.65
200805   4.51   3.97   7.52   3.23  -0.63   3.51
200806  -9.18  -9.24  -2.60  -8.89 -10.70  -4.81
200807   3.06   4.00   3.64   0.40  -0.19  -5.90
200808   4.09   5.11   4.92   1.30   1.43   1.30
200809  -8.84  -4.84  -8.04 -10.34  -8.10  -8.25
200810 -19.60 -17.10 -22.08 -15.52 -15.58 -19.17
200811 -10.76  -9.65 -14.93  -7.34  -7.00  -5.63
200812   4.22   3.69   8.60   1.53   1.60   1.40
200901  -9.98 -13.68 -12.40  -5.49  -9.25  -9.74
200902  -9.04 -12.38 -13.79  -7.61 -10.68 -12.84
200903   9.46   9.02  11.68   8.92   8.00   9.36
200904  15.52  16.24  20.70   7.57   9.80  12.34
200905   2.28   1.24   3.53   5.93   4.15   5.89
200906   4.73   0.56   0.28   1.46  -0.06  -2.00
200907   8.39   9.32  11.55   6.73   7.62   8.32
200908   0.39   3.58   4.96   2.77   3.34   1.63
200909   4.78   5.19   7.63   3.74   3.20   6.16
200910  -5.14  -5.42  -6.05  -1.89  -1.51  -1.09
200911   1.86   2.87   2.73   5.57   6.40   4.74
200912   8.03   7.23   7.77   1.68   1.99   4.79
201001  -3.69  -3.00  -2.80  -2.55  -3.91  -5.15
201002   3.88   4.85   5.55   2.76   3.49   3.51
201003   7.41   7.33   7.34   5.83   5.74   6.17
201004   4.82   5.41   7.70  -0.23   2.19   3.21
201005  -6.97  -6.35  -8.37  -7.30  -7.67  -9.55
201006  -5.75  -7.25  -9.65  -4.10  -5.50  -6.94
201007   5.89   6.65   7.61   7.30   6.22   8.55
201008  -6.76  -7.96  -7.19  -5.40  -4.09  -2.68
201009  13.25  11.63  10.63  11.68   7.98   7.93
201010   4.28   5.01   4.14   4.36   3.55   3.45
201011   3.53   4.04   3.52   0.58   0.35  -0.74
201012   8.29   6.50   6.64   7.54   5.29   6.93
201101  -0.42  -0.79   0.75   2.41   2.39   1.29
201102   4.64   4.83   4.77   3.22   3.30   3.91
201103   3.07   2.59   3.08   0.43  -0.20   2.29
201104   2.25   2.86   2.45   2.54   3.60   2.80
201105  -1.71  -2.08  -1.13  -1.09  -1.09  -0.77
201106  -1.76  -0.97  -0.44  -2.25  -1.30  -0.83
201107  -4.86  -2.69  -3.49  -1.40  -1.86  -2.91
201108  -9.78  -7.61  -7.85  -5.90  -4.72  -6.46
201109 -11.09  -9.74 -11.02  -7.19  -7.33  -6.20
201110  15.85  14.94  14.06  11.68  10.90  10.69
201111  -1.06   0.09  -0.48  -1.72   0.52   0.15
201112   0.27   0.55   1.14  -1.53   1.60   1.35
201201   7.05   5.98   5.74   8.70   4.15   1.92
201202   2.77   2.10   2.67   6.22   3.58   4.58
201203   2.82   2.61   1.92   4.57   3.18   0.98
201204  -0.98  -1.69  -2.16  -0.88  -0.69  -0.34
201205  -6.94  -5.64  -5.82  -7.02  -5.77  -5.75
201206   5.04   3.27   4.77   2.89   3.92   4.49
201207  -1.93  -1.66  -0.47   0.31   1.64   0.68
201208   4.29   2.65   3.20   2.64   2.20   2.79
201209   2.92   3.14   3.59   2.99   2.28   2.95
201210  -2.21  -1.61  -0.21  -2.61  -2.05   0.20
201211   0.13   1.26   1.37   2.51   0.58  -1.80
201212   3.13   3.72   3.39   0.89   0.16   2.84
201301   6.09   5.75   6.86   6.18   4.64   6.31
201302   1.68   0.83   0.55   1.39   1.50   0.97
201303   4.77   5.12   4.38   4.18   3.87   3.73
201304  -0.95  -0.88  -0.74   1.36   1.86   1.71
201305   4.75   4.85   5.47   2.24   2.07   4.08
201306   0.69  -0.68  -0.64  -0.93  -1.58  -1.39
201307   6.77   7.39   6.66   5.82   5.09   5.32
201308  -2.20  -2.99  -3.95  -2.25  -2.71  -3.34
201309   6.10   6.06   6.15   4.91   2.71   2.99
201310   2.36   4.20   3.97   3.94   4.73   4.33
201311   4.72   5.07   3.74   2.80   2.96   3.04
201312   1.83   1.95   2.31   2.81   2.45   3.06
201401  -3.15  -5.30  -4.11  -2.69  -3.55  -4.78
201402   3.43   4.32   4.81   4.59   4.41   5.09
201403  -0.70   1.35   2.01  -2.05   1.85   2.62
201404  -4.28  -3.30  -0.92  -1.07   0.84   1.74
201405  -0.33   0.60   0.59   2.63   2.14   1.60
201406   6.12   4.63   4.23   1.80   1.54   3.63
201407  -5.94  -5.57  -6.33  -1.47  -1.75  -1.31
201408   4.22   4.47   4.83   4.54   4.22   3.62
201409  -4.60  -4.75  -6.29  -1.36  -0.76  -3.07
201410   6.81   7.10   4.60   2.83   3.11   0.28
201411   0.52  -0.25   0.23   2.44   3.92   1.03
201412   2.98   2.59   1.85  -0.65  -0.53   0.51
201501  -4.91  -4.32  -4.07  -0.93  -3.37  -4.33
201502   6.94   5.91   5.70   6.98   6.40   4.70
201503   1.99   2.09   1.65  -0.54  -1.83  -1.72
201504  -2.36  -2.03  -1.40  -0.16   0.84   2.01
201505   1.98   1.74   0.30   2.22   1.21   0.25
201506   1.79   1.99  -0.76  -0.10  -2.13  -2.68
201507  -0.87  -1.92  -5.97   4.07   2.29  -1.99
201508  -6.66  -4.02  -4.10  -5.90  -6.27  -5.27
201509  -4.26  -2.80  -6.67  -2.79  -2.28  -3.13
201510   6.15   4.55   8.36   7.79   7.99   8.18
201511   4.25   3.16   1.69   1.05   0.04   0.07
201512  -4.73  -4.83  -7.54  -0.94  -1.67  -4.06
201601  -8.56  -5.99  -6.97  -6.56  -4.66  -4.24
201602   0.75   1.69   1.52  -1.25   0.61   0.08
201603   7.85   7.75   8.65   6.03   6.77   8.37
201604   1.12   1.52   2.95   1.30  -0.38   2.24
201605   1.80   1.07   0.05   2.23   1.83   1.14
201606   0.63  -0.32   0.42  -0.86  -0.25   1.67
201607   5.78   4.96   6.91   4.19   3.44   3.46
201608   2.13   2.64   1.19  -0.03   0.57   0.79
201609   1.67   0.30   0.25   0.05  -0.73   0.86
201610  -4.43  -2.63  -4.93  -1.90  -1.46  -0.89
201611  10.73  13.93  13.38   0.52   7.56   5.54
201612   2.60   5.16   3.16   1.47   1.44   3.46
201701   0.59  -1.16  -0.87   3.56   0.73   1.45
201702   1.77   0.86   0.02   3.83   4.10   4.34
201703   0.43   0.15  -0.12   1.22  -0.64  -0.32
201704   1.73   1.45   2.01   2.31   0.99  -0.19
201705  -0.52  -2.58  -2.86   3.14   0.05   0.97
201706   3.16   2.70   3.12  -0.71   2.49   0.41
201707   0.41   0.48   1.63   3.21   1.16   2.16
201708  -1.46  -2.51  -2.38   0.29   0.15   1.38
201709   7.11   7.47   7.00   1.69   3.10   0.87
201710   0.91   0.70   1.06   3.43   1.84   2.63
201711   2.10   3.11   5.70   2.18   4.26   3.97
201712  -0.71  -0.41   1.18   0.59   1.52   0.98
201801   2.43   1.75   1.81   8.10   5.53   2.76
201802  -3.63  -4.19  -4.04  -2.96  -3.86  -3.51
201803   2.42   0.94   0.68  -1.86  -3.28  -2.21
201804   1.27   1.37  -0.19   1.72  -0.50  -1.11
201805   6.42   6.50   4.81   3.93   1.28   2.29
201806   0.93   1.14   2.89   1.39  -0.11  -0.12
201807   2.39   2.30   1.65   3.52   3.67   3.65
201808   4.67   2.27   1.78   4.33   3.42   1.34
201809  -1.98  -2.79  -1.81   0.76   0.27  -0.18
201810 -11.89  -9.16  -9.52  -9.36  -5.39  -4.45
201811   2.02   2.39   0.50   3.20   0.45   2.21
201812 -12.44 -11.52 -12.25  -8.18  -9.49 -11.29
201901  11.02   9.56  12.08   7.95   8.12   9.12
201902   6.20   4.45   3.45   3.72   3.52   2.09
201903  -2.90  -3.26  -3.64   3.21   0.68  -0.28
201904   4.19   4.30   4.24   4.72   4.43   3.56
201905  -7.79  -7.91 -10.35  -6.02  -7.54  -7.04
201906   7.63   7.82   7.26   6.41   7.67   7.68
201907   1.11   0.50  -1.01   1.62   1.27   2.01
201908  -4.68  -5.90  -8.03  -0.87  -1.81  -6.18
201909   1.29   5.60   5.38   0.56   2.49   4.88
201910   1.77   2.42   1.89   2.45   2.02   2.11
201911   2.49   2.82   3.61   4.13   3.38   3.35
201912   2.80   3.14   3.92   3.18   2.13   3.65
202001  -2.73  -4.89  -8.26   2.68  -2.14  -4.48
202002  -7.84  -9.69 -11.29  -7.05  -8.53 -11.40
202003 -18.00 -22.74 -31.55  -9.03 -13.95 -24.05
202004  13.14  11.93  21.16  14.23  11.21  14.98
202005   6.95   3.19   7.74   5.84   3.73   4.16
202006   4.04   2.30   3.29   3.97  -1.04   0.92


  Equal Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
195107   3.39   6.27   5.63   7.51   7.20   9.43
195108   7.38   4.98   4.83   3.61   4.97   5.79
195109   0.77   1.72   2.08   1.20   1.82   2.67
195110  -1.86  -1.13  -2.40  -3.05  -2.49  -3.37
195111   0.12   1.48   1.20   0.84   1.33   1.93
195112   0.71   2.44   1.34   3.18   2.58   2.63
195201   1.47   1.24   0.77   1.69   1.03   2.95
195202  -3.34  -1.66  -1.51  -3.29  -2.73  -2.94
195203   1.17   0.30   2.94   1.71   4.08   5.54
195204  -3.25  -5.68  -5.00  -4.62  -5.28  -6.61
195205   0.43   2.79   2.17   2.51   3.40   2.38
195206   3.75   2.52   3.53   2.85   3.80   5.18
195207   0.81   0.82   0.89   0.72   2.01   1.18
195208  -0.35   0.80   0.16  -0.05   0.54  -1.05
195209  -1.12  -0.82  -1.23  -1.73  -0.98  -2.54
195210  -2.76  -1.50  -1.66  -0.69  -1.10  -0.62
195211   6.08   4.62   6.33   6.05   6.22   6.63
195212   3.33   2.67   1.95   2.24   2.13   2.12
195301   4.50   2.83   4.77   0.28   0.77   0.92
195302   5.20   0.87   2.19   0.26   0.66  -0.07
195303  -4.87  -1.25  -0.31  -0.28  -0.68  -1.23
195304  -1.20  -1.81  -0.33  -2.29  -3.00  -1.51
195305   1.50   1.31   0.65   0.46   0.08   0.39
195306  -4.08  -3.13  -4.29  -2.61  -2.22  -2.62
195307   0.14   1.68   2.13   2.77   2.51   1.76
195308  -5.16  -3.05  -6.25  -2.88  -2.99  -6.58
195309  -1.40  -1.11  -0.32   1.01   0.50  -0.43
195310   1.44   3.62   3.93   3.66   4.38   5.98
195311   4.30   1.24   1.33   3.28   3.01   3.17
195312   0.94  -0.38  -2.51  -0.09   0.34   0.00
195401   6.10   6.26   7.48   4.43   5.34   8.27
195402   0.70   2.10   1.15   1.24   1.77   2.97
195403   2.62   1.60   2.28   3.44   2.60   5.61
195404   4.05   2.09   0.05   2.18   2.66   2.07
195405   2.62   3.04   5.66   3.19   3.48   4.76
195406   0.73   3.28   1.59   1.88   1.65   1.70
195407   4.31   5.95  10.12   6.14   5.96   8.53
195408  -0.29  -1.69  -0.37  -2.54  -2.39  -1.81
195409   4.42   4.62   4.53   3.76   5.10   7.18
195410  -1.41  -1.63   0.55  -1.80  -1.19   1.50
195411   7.32   8.15  11.40   8.05   9.21  11.58
195412  12.68   9.78  10.46   3.84   4.41  10.78
195501   0.76   1.65   2.74  -0.32   1.30   2.66
195502   4.85   4.88   6.68   2.59   4.29   5.10
195503   1.54   0.90   0.02   0.14  -0.89   0.54
195504  -1.09   1.84   2.52   3.27   3.32   1.81
195505  -0.45  -0.47   0.15   1.85   0.63   1.61
195506   3.78   3.23   3.95   3.04   3.74   6.45
195507   1.95   1.43   1.71   0.37   1.56   1.10
195508   0.00   0.64   0.35   1.39   0.69   0.96
195509  -0.77  -0.42   0.62  -2.09  -1.62  -0.47
195510  -1.88  -1.70  -0.90  -1.90  -1.86  -2.25
195511   6.01   4.07   4.56   6.25   5.08   8.04
195512   5.47   2.51   2.02   2.76   1.99   2.54
195601  -2.07  -0.08  -2.07  -3.88  -2.60  -2.34
195602   1.41   1.90   3.41   4.87   3.04   4.29
195603   2.68   4.34   5.13   7.07   5.13   7.47
195604   0.26   1.56   1.15  -0.15   0.20   1.64
195605  -5.63  -4.32  -3.51  -3.73  -2.89  -5.61
195606   1.50   1.91   1.76   3.77   3.06   3.58
195607   2.09   2.65   4.67   4.28   4.87   6.24
