This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199603   3.34   3.32   3.92   1.75   2.43   1.25
199604   6.52   6.01   7.77   4.01   2.30   6.26
199605   7.28   5.34   6.75   1.35   1.75   1.68
199606  -2.79  -2.97  -4.98   0.06  -1.15  -4.35
199607  -7.21  -6.16 -11.09  -5.29  -5.04  -9.62
199608   4.71   4.82   6.50   3.95   5.34   6.95
199609   2.38   3.60   3.72   3.19   4.45   6.64
199610  -0.90   0.95  -3.29   4.14   0.73  -3.01
199611   2.54   3.40   1.93   5.49   5.86   5.61
199612   0.31   1.63   0.11   0.21  -0.35  -1.61
199701   7.10   5.41   6.16   3.03   3.20   3.38
199702   0.27  -0.45  -3.41   0.18   1.35  -3.77
199703  -4.09  -3.26  -7.54  -0.98  -4.17  -6.76
199704  -2.94  -1.96  -4.25   1.36   2.33   0.59
199705   8.59   9.17  12.20   7.20   8.42  14.98
199706   4.21   4.97   2.50   4.03   3.73   3.50
199707   4.58   5.62   4.01   6.68   6.68   8.48
199708   4.16   3.51   4.06  -0.51  -1.50  -0.10
199709   9.25   8.88   9.77   5.34   5.91   6.81
199710  -1.62  -1.78  -4.38  -3.59  -3.24  -5.11
199711  -2.38  -1.89  -6.17   1.43   1.90  -1.66
199712  -2.98  -0.25  -2.59   2.86   3.16  -0.04
199801   1.44   0.37  -0.62  -0.90  -0.99  -0.77
199802   6.53   5.94   6.78   6.59   8.09   9.60
199803   6.21   3.89   4.66   5.38   4.76   4.77
199804   4.01   2.61   1.90   0.79   0.26   1.65
199805  -2.71  -3.49  -6.26  -2.84  -3.23  -6.90
199806  -3.42  -2.55  -4.22  -0.59   0.12   0.18
199807  -5.95  -5.66  -7.96  -4.94  -5.00  -6.43
199808 -19.45 -17.79 -24.14 -14.52 -17.48 -22.53
199809   4.59   3.63   6.45   6.84   5.58   8.52
199810   2.05   3.35   4.29   6.82   7.47   8.35
199811   8.05   6.98   5.92   4.98   5.09   4.15
199812   1.18   1.34   2.95   3.44   4.96   7.25
199901   9.94   3.76   6.16  -0.26  -0.37   2.03
199902  -3.40  -4.89  -7.16  -1.60  -3.69  -6.28
199903  -0.46  -2.33   0.24   2.08   2.45   5.07
199904  10.07   7.46  10.74   9.87   9.34   8.91
199905   6.00   3.86   2.41   0.18   0.95   1.65
199906   3.55   4.40   2.56   3.64   4.40   3.33
199907   2.00   0.32  -0.10  -1.57  -2.28  -3.75
199908  -1.00  -2.19  -3.52  -2.85  -2.61  -1.96
199909   1.02  -0.65  -0.79  -3.50  -3.68  -0.98
199910  -1.34  -1.74  -2.70   2.19   4.85   6.13
199911   8.70   4.42   8.56  -0.02   1.17   7.70
199912  12.10   3.95   9.78   5.40   4.05  12.23
200001  11.92   1.54   4.98  -4.45  -3.54  -3.43
200002  21.93   8.91  12.95  -3.78  -2.17   6.75
200003  -0.67   0.81  -1.16  11.56  11.87   7.25
200004  -8.40  -3.72 -10.50   0.41  -0.34  -6.40
200005  -5.48  -3.16  -6.93   1.61   1.64  -4.42
200006   9.62   5.34   8.01  -1.48  -2.33   6.32
200007  -1.29  -0.60  -5.21  -0.34   0.50  -5.44
200008   7.16   5.33   5.03   8.21   8.27  12.22
200009  -2.52  -1.09  -8.56  -1.42  -0.43 -10.14
200010  -6.46  -4.49 -11.75   1.86   0.88 -10.67
200011 -10.57  -6.88 -19.50  -4.15  -6.02 -25.22
200012  -0.23   3.65  -5.35   7.70   7.93   0.21
200101  22.37  15.14  36.42   4.30   5.47  19.14
200102  -4.79  -3.15 -13.44  -3.60  -4.82 -23.15
200103  -5.04  -3.32 -11.92  -4.58  -6.37 -19.00
200104   7.46   6.03  11.15   7.62   9.77  20.65
200105   8.07   7.40   7.88   3.28   1.34   1.67
200106   1.34   3.58   0.24  -0.75  -1.53  -2.65
200107  -2.27  -0.60  -9.08   0.48  -0.42  -7.43
200108  -2.21  -2.16  -8.24  -2.63  -3.94  -9.86
200109 -11.87 -10.71 -18.26  -9.09 -10.53 -19.58
200110   5.99   4.73  14.94   1.47   2.70  15.17
200111   6.94   6.85  11.40   8.69   8.32  12.71
200112   5.89   6.26   9.04   4.55   4.88   2.24
200201   6.89   3.42  -0.51   1.43  -1.24  -5.08
200202   1.01  -0.70  -8.81   2.01  -0.65  -8.92
200203   9.84   8.29   7.87   5.63   5.78  10.12
200204   3.28   4.05  -4.69  -0.70  -1.44  -9.99
200205   1.87   0.21  -5.22   0.28  -0.55  -6.21
200206  -5.18  -3.76 -10.33  -6.04  -8.07 -14.24
200207 -13.63 -10.23 -14.43 -11.07  -8.32 -10.44
200208   0.00   0.43   0.82   2.07   1.22  -0.16
200209  -9.38  -5.85  -7.87 -11.33  -8.89  -9.67
200210   4.41   2.85   4.77   6.44   5.01   6.88
200211  14.41   8.10  11.41  12.44   6.67   8.86
200212  -2.46  -1.74  -2.90  -5.17  -2.60  -5.03
200301   3.09   0.91   1.01  -2.17  -1.88  -1.23
200302  -2.13  -1.81  -1.57  -2.74  -1.81  -1.52
200303   0.60   0.59  -1.06   0.26   0.49   1.16
200304  10.24   8.26   9.71  10.82   8.28   9.57
200305  16.30  11.05  14.28  10.49   8.39  10.27
200306   6.75   4.73   5.17   1.73   1.52   2.43
200307   8.16   5.65   5.57   3.41   2.43   2.38
200308   7.06   4.47   6.76   5.07   4.05   3.83
200309   6.07   2.10   1.84  -1.28  -1.12  -0.98
200310  10.12   7.73   8.44   8.04   6.54   7.17
200311   5.12   4.90   3.94   2.72   2.86   2.48
200312   4.90   3.49   3.84   5.05   4.51   2.64
200401  10.38   4.76   3.71   3.53   1.61   1.59
200402   1.27   2.13   1.82   1.24   2.50   3.38
200403   0.21   1.11   0.95  -0.35  -0.54   0.46
200404  -4.73  -2.98  -4.13  -4.39  -2.78  -2.39
200405  -0.33   0.81  -0.49   2.86   1.54   1.50
200406   3.00   3.41   3.24   2.87   2.66   2.01
200407  -5.82  -4.18  -6.62  -4.73  -3.70  -4.91
200408  -1.83   0.27  -1.34  -1.04   0.23  -0.47
200409   4.97   4.78   7.45   3.02   3.45   4.97
200410   1.89   2.42   2.61   3.81   1.88   2.45
200411   8.46   8.68   9.07   6.30   6.14   6.10
200412   6.31   3.63   4.53   4.00   3.49   4.74
200501  -3.23  -2.64  -3.77  -4.10  -1.52  -2.51
200502   1.95   2.12   2.78   2.22   3.14   2.11
200503  -2.70  -2.12  -3.37  -0.90  -0.85  -1.30
200504  -7.13  -5.52  -6.35  -3.93  -3.36  -4.28
200505   4.62   4.24   4.91   5.25   4.45   5.53
200506   3.31   3.66   5.04   1.77   2.02   2.87
200507   6.14   6.43   7.40   4.17   4.69   6.41
200508   0.41  -0.61  -0.05  -0.75   0.12  -0.56
200509   1.65   1.21   2.12   0.85   0.68   2.21
200510  -4.69  -2.60  -4.53  -3.50  -2.88  -2.88
200511   2.94   3.52   4.66   3.98   4.60   5.56
200512   1.92   1.67   1.88   1.50   0.92   1.44
200601   9.67   7.43  10.53   3.64   4.69   5.16
200602   2.50   0.64  -0.68   0.29   0.09  -0.72
200603   4.38   3.80   4.31   2.13   2.03   2.24
200604   1.97   2.13   1.86   2.03   1.55   1.23
200605  -4.16  -3.26  -5.78  -2.35  -2.82  -4.44
200606  -1.93  -0.76  -2.13  -0.39  -1.23  -0.24
200607  -3.54  -1.86  -2.95  -2.00  -2.20  -2.59
200608   3.05   2.02   2.27   3.57   2.61   1.75
200609  -0.32   1.00  -0.82   2.19   1.30   0.52
200610   4.81   4.44   5.64   4.09   3.85   4.40
200611   2.33   2.02   1.44   2.46   3.04   4.35
200612   1.90   1.71   1.18   1.44   0.45  -0.86
200701   3.95   1.72   1.29   2.60   2.44   2.59
200702   1.19   0.69   0.63   0.10   0.28   0.12
200703   0.94   0.61   0.18   1.13   1.40   1.27
200704   3.60   2.17   4.19   4.26   4.03   4.53
200705   1.94   3.13   3.09   4.62   4.63   5.71
200706  -0.55  -0.43  -0.86  -1.75  -0.90  -1.66
200707  -4.48  -4.75  -4.45  -4.82  -4.01  -1.26
200708  -3.32  -0.82  -3.27  -0.26   0.04  -0.01
200709   1.74   1.41   4.21   2.51   3.06   6.15
200710   1.41   1.16   3.38   1.82   3.20   3.84
200711 -10.77  -8.49 -10.81  -6.18  -4.77  -7.33
200712  -1.18  -1.03  -0.49  -1.84  -0.93  -0.59
200801  -5.07  -3.84  -6.86  -4.18  -5.06  -6.30
200802  -0.56  -1.39   0.20  -2.86  -2.29  -0.23
200803  -3.34  -1.50  -4.97  -2.50  -1.95  -3.97
200804   1.37   1.90   2.55   5.74   5.53   6.13
200805   4.76   3.06   5.02   3.99   3.08   4.87
200806  -8.39  -9.40  -7.23 -10.38  -9.90  -8.34
200807  -0.30   1.88  -2.25  -0.65  -0.96  -5.25
200808   0.73   2.98  -0.69   1.94   1.48   0.08
200809 -11.97  -9.18 -15.24 -10.66 -11.89 -15.65
200810 -24.73 -21.08 -27.71 -20.14 -21.44 -25.19
200811 -15.47 -15.25 -15.66  -9.50  -8.41 -11.69
200812   3.73   4.68   6.74   2.73   4.19   3.83
200901   0.30  -5.37   0.99  -6.55  -7.36  -3.51
200902 -11.49 -11.87 -11.39 -10.88 -10.97  -9.36
200903  12.08  11.60  12.77   9.92  10.01  11.64
200904  23.97  20.64  22.07  19.17  18.79  20.38
200905  14.57  10.21  15.30   7.06   8.19  10.68
200906   2.53   1.69   2.07   0.05  -1.13  -0.72
200907  11.39   7.77   8.95   9.82   8.56   8.97
200908  10.71   3.34   3.00   6.46   4.07   2.61
200909  10.57   6.42   8.73   5.44   5.25   7.78
200910  -6.38  -4.15  -5.09  -4.52  -3.61  -3.31
200911   3.22   1.84   3.42   5.27   5.52   5.80
200912   8.19   6.15   7.01   5.18   4.83   5.20
201001   0.48  -0.19  -1.24  -2.83  -2.94  -4.40
201002   3.92   4.40   3.86   4.49   4.11   5.16
201003   9.78   7.32   6.74   7.67   6.34   6.80
201004   8.94   7.69   6.17   3.36   3.11   2.09
201005  -9.08  -7.18  -8.54  -7.11  -6.69  -8.02
201006  -8.47  -6.58  -7.11  -6.30  -5.09  -6.22
201007   6.91   6.67   5.11   7.67   7.13   6.53
201008  -6.51  -5.63  -5.56  -6.41  -4.00  -2.72
201009  12.78  10.37  11.94  10.98  10.48  10.67
201010   4.71   4.15   6.31   4.30   3.44   3.94
201011   3.26   3.51   3.93   2.25   1.49   2.14
201012  10.24   8.74   8.69   9.24   6.23   6.37
201101   2.99   0.96   0.02   2.63   1.80   1.62
201102   6.16   4.86   5.02   4.00   4.49   4.59
201103   0.87   1.49   0.54   1.18   1.50   1.60
201104   1.42   1.78   2.14   3.14   3.22   2.34
201105  -3.60  -1.93  -2.71  -1.21  -0.55  -0.96
201106  -3.94  -1.81  -3.79  -2.30  -1.58  -2.67
201107  -1.71  -1.95  -1.60  -3.92  -3.48  -1.84
201108 -10.33  -8.27  -9.71  -7.55  -5.98  -7.49
201109 -12.09 -10.48 -13.93 -10.30 -10.31 -11.45
201110  10.83  12.50  13.67  13.50  14.54  14.78
201111  -2.93  -0.76  -4.65  -0.65   0.14  -1.22
201112   0.50   0.90  -1.68   0.46   0.07  -2.64
201201  10.98   8.08  11.05   6.46   5.93   8.02
201202   5.38   2.67   3.53   4.60   4.33   5.32
201203   3.61   2.29  -0.06   2.06   0.96   0.37
201204  -2.14  -1.24  -2.59  -0.65  -0.16  -1.23
201205  -6.57  -6.90  -9.95  -7.02  -7.93  -9.75
201206   3.55   3.49   3.44   3.79   2.42   2.06
201207  -0.23   0.16  -0.69   0.38   0.70   0.20
201208   2.94   2.57   4.19   3.64   3.49   3.45
201209   4.87   3.86   4.36   3.16   2.08   2.71
201210  -2.28  -1.74  -3.71  -0.01  -0.38  -1.94
201211  -0.53   0.05  -1.87   2.03   0.79   2.14
201212   3.51   2.80   2.57   2.12   1.85   2.61
201301   7.82   6.97   5.77   7.14   5.86   6.34
201302   0.03  -0.23  -2.57   1.62   0.99  -0.01
201303   3.96   3.23   2.85   5.13   4.45   2.94
201304  -0.48  -1.10  -2.75   1.21   0.94   0.29
201305   4.81   3.46   3.06   2.81   2.56   2.98
201306  -0.62  -0.18  -3.12  -1.86  -1.36  -2.16
201307   8.46   7.16   7.31   6.20   5.71   6.89
201308  -0.95  -2.29  -0.11  -2.42  -2.90  -1.29
201309   4.87   5.35   5.24   4.72   4.36   5.72
201310   2.06   2.86   1.17   3.57   4.38   2.74
201311   2.59   3.69   1.38   2.99   1.87   1.41
201312   3.08   1.69   3.30   2.95   2.61   3.67
201401   2.38  -2.06   1.38  -3.19  -3.12  -1.71
201402   5.44   4.38   5.70   5.76   4.63   6.00
201403   0.13   0.81  -0.92   0.84   0.82  -0.95
201404  -2.38  -2.21  -3.59   0.32  -0.06  -1.78
201405  -0.74   0.52   0.02   1.56   1.64   2.43
201406   4.75   3.67   6.76   3.10   3.62   5.11
201407  -3.91  -4.27  -6.79  -3.24  -3.11  -2.85
201408   2.48   3.86   3.79   3.95   4.20   5.51
201409  -6.52  -5.91  -6.42  -3.98  -3.89  -3.28
201410  -0.88   2.40   1.65   1.49   1.82   1.74
201411  -1.01  -0.89  -2.04   1.88   1.78   0.59
201412  -0.11   2.05   1.79   0.70  -0.32  -0.99
201501  -4.11  -4.94  -5.07  -2.86  -3.42  -3.55
201502   6.38   5.85   8.67   6.26   6.30   8.22
201503  -1.44  -0.05   0.09  -1.15  -0.63  -0.47
201504   2.86   1.92   1.91   1.60   1.32   1.81
201505  -0.81  -0.10   1.98   0.21   0.45   1.11
201506  -1.13   0.07   0.80  -3.48  -2.01  -1.57
201507  -7.76  -4.22  -4.64  -0.55   0.73  -0.34
201508  -3.33  -3.76  -4.65  -5.17  -5.07  -6.61
201509  -7.22  -2.97  -7.05  -4.21  -3.23  -6.55
201510   5.07   5.83   4.86   8.16   6.16   5.57
201511  -0.98   1.00   1.60   0.23   0.19   0.04
201512  -5.54  -3.60  -5.37  -3.48  -3.13  -4.09
201601  -8.37  -6.88 -10.54  -6.63  -5.14  -9.41
201602   5.11   2.37   0.77   2.70   2.06  -0.13
201603  11.61   8.09   9.62   8.29   8.28   8.79
201604   9.90   5.42   6.59   2.34   1.67   3.66
201605  -1.10   0.16  -0.94   0.36   1.32   1.29
201606   2.24   1.12  -0.14  -0.65  -0.27  -2.36
201607   4.71   5.01   5.77   3.90   3.44   5.55
201608   2.50   1.75   3.23   0.15   0.51   0.66
201609   3.14   1.72   4.88   0.69   0.12   0.29
201610  -5.08  -3.82  -6.01  -2.81  -1.37  -3.20
201611   7.62   9.15   6.61   6.26   4.91   4.78
201612   2.63   4.44   1.89   0.61   1.63   0.21
201701   4.72   0.72   3.05   2.47   2.70   3.43
201702   0.04   0.72   2.89   2.10   2.84   2.22
201703   0.42   0.54   1.85   0.31   0.46   0.08
201704  -1.70   1.17  -0.55   0.21   0.65   1.23
201705  -2.68  -2.67  -1.92  -0.96   0.94   1.01
201706   3.08   3.90   5.12   0.96   1.17   2.54
201707   0.91   0.32   1.26   2.18   1.35   2.10
201708  -1.84  -0.65  -1.07  -1.52  -0.29   0.41
201709   8.58   6.28   6.01   4.30   2.82   2.51
201710  -1.07   0.90   0.05   0.94   1.33   2.28
201711   4.64   3.72   3.69   3.52   3.86   2.60
201712   4.76   1.24   3.96   2.51   1.05   0.98
201801   3.44   1.53   3.28   4.11   4.28   4.85
201802  -5.07  -3.60  -5.59  -5.41  -4.14  -2.83
201803   0.32   1.13   0.39  -0.40  -0.24  -0.84
201804   2.09   1.91   0.68   1.01  -0.21  -0.52
201805   4.13   3.96   4.36   1.59   1.80   2.78
201806   0.39   0.59  -0.11   0.79   0.63   0.89
201807  -0.73   1.34  -1.40   2.42   2.99   1.64
201808   2.39   2.39   3.55   0.41   2.25   5.55
201809   0.16  -1.85  -0.40  -0.15  -0.26  -0.08
201810  -9.55  -9.49 -13.15  -8.09  -7.96 -10.00
201811  -2.36   0.20  -2.75   1.21   3.05   2.08
201812 -12.85 -10.93 -12.23 -10.50  -9.88 -10.14
201901  15.38  10.71  15.13  10.64  10.27  12.52
201902   5.19   4.45   5.58   3.79   3.85   5.22
201903  -1.78  -3.30  -1.31  -0.08  -0.16   0.68
201904   1.07   2.90   1.18   3.68   4.22   4.00
201905  -7.55  -7.23  -7.79  -7.80  -7.25  -6.62
201906   4.73   5.95   5.27   8.03   7.65   7.24
201907  -1.84   0.54  -3.08   1.22   0.65   2.08
201908  -4.59  -5.52  -5.15  -3.32  -2.84  -3.68
201909   2.73   3.73  -0.44   2.68   2.98  -1.04
201910  -1.99   0.86  -0.84   0.18   1.10   0.94
201911   2.51   1.91   2.93   3.79   3.78   5.66
201912   6.99   4.83   5.73   3.04   2.78   1.80
202001  -0.49  -4.06  -1.32  -2.31  -1.70   1.35
202002  -8.67  -9.16  -7.47  -9.13  -9.08  -7.46
202003 -25.58 -24.79 -24.13 -19.29 -19.98 -18.02
202004  23.96  18.75  22.90  17.18  13.40  18.32
202005  10.14   4.59   9.52   5.12   5.36  10.07
202006   9.56   5.04   8.00   1.42   1.88   2.26



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  38.79  39.44  54.74  24.62  27.02  49.69
1992  22.80  19.70   9.27  10.27   7.96   7.27
1993  28.98  20.90  15.52  18.11  10.08   3.32
1994  -0.07   0.37  -7.88   1.81  -0.71   0.95
1995  35.60  26.03  30.08  36.76  36.46  34.21
1996  21.79  22.36  13.72  20.70  22.71  24.61
1997  27.15  30.16  13.25  29.21  35.39  29.00
1998  -0.05  -0.65  -6.87  17.46  29.89  28.98
1999  30.09  17.54  34.82   9.36  20.48  41.58
2000  12.13  12.97 -31.38  11.87   2.23 -36.36
2001   8.64  13.21  -5.88  -1.17 -11.31 -24.27
2002 -10.75  -7.73 -33.57 -15.25 -19.87 -30.52
2003  65.20  49.40  51.46  36.75  27.12  31.11
2004  18.31  23.18  21.24  10.54  12.14  13.51
2005   8.38   9.25   9.58   5.17   6.61  12.65
2006  19.24  20.46  13.93  19.94  13.89  11.82
2007  -1.35  -2.59   3.01   4.40   7.58  16.37
2008 -37.06 -34.36 -44.86 -34.12 -36.18 -44.65
2009  42.36  32.97  48.25  26.10  24.13  50.09
2010  34.83  32.44  29.14  18.89  18.02  12.40
2011  -7.77  -0.70 -11.37  -1.96   1.96  -1.57
2012  21.80  16.99  10.57  21.88  12.52  14.74
2013  40.66  35.65  32.98  31.61  31.61  33.36
2014   1.93   3.45   2.18  10.67  10.48  15.51
2015 -13.94  -7.56  -6.13  -1.67  -3.34   4.60
2016  28.95  27.58  14.48  14.10  16.01   3.65
2017  10.35  12.56  23.10  16.65  19.15  31.40
2018 -12.58 -12.46 -15.62  -8.94  -7.21  -0.96
2019  22.99  22.86  29.92  30.18  30.11  31.58



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  53.91  43.63  63.44  32.05  32.55  46.41
1992  36.89  24.20  18.86  13.38  13.04  12.35
1993  41.41  25.93  15.44  22.58  14.60  11.91
1994   3.32   1.96  -8.30   1.56  -2.41  -0.33
1995  40.20  29.49  29.44  32.70  29.71  29.93
1996  29.20  27.06  17.01  24.40  22.12  13.32
1997  25.43  30.49   8.41  29.90  30.60  19.90
1998  -0.85  -3.99 -14.12   9.12   6.84   2.85
1999  56.64  16.79  27.41  13.55  14.60  37.75
2000  10.72   4.52 -35.46  15.25  15.80 -32.87
2001  31.62  31.32  19.03   8.54   2.81 -21.13
2002   7.91   3.47 -28.60  -6.59 -13.73 -38.49
2003 107.21  65.39  74.26  48.61  39.21  44.48
2004  24.92  27.09  21.58  17.78  17.30  20.62
2005   4.39   9.05  10.08   6.15  12.21  14.82
2006  21.79  20.58  14.80  18.24  13.85  10.86
2007  -6.33  -5.13  -3.90   1.58   8.27  13.32
2008 -48.21 -40.71 -52.55 -39.92 -40.82 -49.76
2009 106.54  54.53  85.78  52.31  46.17  67.49
2010  39.63  36.01  31.79  28.12  24.33  22.44
2011 -13.21  -4.49 -17.73  -2.98   1.90  -5.42
2012  24.32  16.47   9.10  21.82  14.29  13.67
2013  41.32  34.63  23.01  39.29  33.27  33.27
2014  -1.01   1.76   0.29   9.06   7.83   9.63
2015 -17.55  -5.56  -7.83  -5.22  -3.01  -7.25
2016  38.61  31.10  21.81  15.33  17.87   9.30
2017  21.02  17.11  26.84  18.22  20.51  23.56
2018 -17.62 -13.22 -22.56 -13.27  -8.48  -7.77
2019  20.65  20.07  16.36  27.55  29.20  31.17



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    757    598    655    286    380    287
199008    752    598    655    286    380    287
199009    752    598    655    285    379    286
199010    751    596    654    284    378    286
199011    751    595    653    284    378    286
199012    751    594    653    282    378    286
199101    751    594    652    282    378    286
199102    751    594    652    282    378    286
199103    751    595    651    282    378    285
199104    751    595    651    282    378    285
199105    749    593    650    282    378    285
199106    747    591    649    281    378    285
199107    927    571    652    282    376    282
199108    922    571    652    281    375    282
199109    921    571    651    281    375    282
199110    917    569    651    281    375    282
199111    912    569    651    281    375    282
199112    908    568    647    281    375    282
199201    908    568    646    280    375    282
199202    907    567    646    280    375    282
199203    907    566    645    280    375    282
199204    905    565    645    279    375    282
199205    903    564    645    278    375    282
199206    901    563    645    278    375    281
199207   1286    790    960    318    423    318
199208   1280    790    958    318    422    318
199209   1277    789    958    318    422    318
199210   1272    788    957    318    422    317
199211   1272    788    952    318    422    316
199212   1269    787    951    318    422    316
199301   1269    786    950    318    421    316
199302   1266    786    950    318    420    316
199303   1263    783    950    318    420    316
199304   1259    783    948    318    420    316
199305   1256    783    947    318    420    315
199306   1255    782    946    318    420    315
199307   1397    943   1281    373    498    374
199308   1391    939   1280    373    498    374
199309   1388    938   1280    373    497    374
199310   1386    935   1280    372    497    374
199311   1380    933   1279    371    496    374
199312   1374    932   1274    371    495    373
199401   1367    928   1272    367    495    373
199402   1361    923   1271    367    494    373
199403   1358    920   1266    365    494    373
199404   1354    916   1262    365    493    373
199405   1349    915   1260    364    493    373
199406   1344    912   1255    364    491    373
199407   1556   1094   1489    432    580    434
199408   1550   1088   1486    431    580    434
199409   1541   1084   1482    431    577    433
199410   1528   1080   1479    427    577    432
199411   1526   1077   1474    426    574    432
199412   1510   1075   1468    426    573    431
199501   1498   1071   1461    425    571    429
199502   1488   1068   1456    424    569    427
199503   1476   1062   1451    423    569    425
199504   1468   1057   1445    420    568    423
199505   1462   1051   1442    417    567    422
199506   1455   1047   1436    413    566    422
199507   1526   1331   1765    433    581    436
199508   1517   1325   1758    431    579    436
199509   1508   1321   1752    428    578    435
199510   1494   1317   1742    425    575    435
199511   1484   1310   1732    423    575    433
199512   1476   1302   1728    421    570    432
199601   1463   1292   1722    420    566    432
199602   1455   1282   1709    416    563    429
199603   1447   1276   1698    415    560    428
199604   1437   1267   1693    411    557    427
199605   1427   1263   1685    410    555    426
199606   1411   1257   1679    409    555    424
199607   1854   1596   1711    474    633    475
199608   1842   1588   1705    474    628    472
199609   1826   1581   1697    473    624    466
199610   1813   1573   1692    471    623    466
199611   1802   1567   1682    471    620    466
199612   1790   1560   1674    470    619    465
199701   1772   1543   1669    466    612    462
199702   1757   1536   1660    463    611    462
199703   1745   1525   1649    462    610    461
199704   1738   1512   1640    462    607    460
199705   1730   1502   1636    461    603    458
199706   1719   1491   1629    459    600    456
199707   1824   1681   2193    444    588    443
199708   1802   1670   2183    439    582    441
199709   1781   1654   2169    434    574    438
199710   1753   1645   2156    431    571    437
199711   1743   1622   2146    428    569    434
199712   1730   1608   2136    425    567    432
199801   1707   1583   2113    422    567    429
199802   1682   1568   2098    420    565    424
199803   1664   1548   2080    419    562    424
199804   1647   1534   2063    414    558    424
199805   1631   1520   2045    412    555    423
199806   1609   1509   2031    409    553    421
199807   2030   1866   2026    393    523    393
199808   2002   1848   2011    389    519    391
199809   1977   1837   1995    385    514    391
199810   1932   1819   1977    382    510    389
199811   1901   1797   1966    377    505    388
199812   1873   1788   1957    372    503    387
199901   1841   1760   1942    370    501    384
199902   1815   1741   1925    368    499    383
199903   1784   1724   1904    366    498    383
199904   1745   1704   1879    363    497    381
199905   1720   1694   1855    361    493    378
199906   1700   1676   1836    357    493    377
199907   2124   1925   1855    308    410    308
199908   2086   1898   1836    307    406    306
199909   2041   1879   1815    305    401    305
199910   2011   1862   1800    305    397    305
199911   1986   1839   1787    301    393    302
199912   1953   1814   1759    297    390    300
200001   1936   1799   1737    296    387    300
200002   1910   1785   1722    295    386    298
200003   1892   1753   1706    294    384    296
200004   1872   1735   1685    292    382    295
200005   1847   1718   1665    290    380    295
200006   1829   1696   1643    289    375    292
200007   2356   2139   1356    298    397    299
200008   2325   2113   1346    296    394    297
200009   2293   2093   1330    294    391    293
200010   2252   2070   1311    293    389    292
200011   2216   2045   1299    291    388    289
200012   2190   2014   1283    287    384    286
200101   2150   1997   1266    285    380    285
200102   2118   1967   1251    284    378    284
200103   2095   1943   1240    283    375    282
200104   2068   1924   1216    283    375    279
200105   2035   1907   1188    281    374    277
200106   2017   1884   1167    276    373    275
200107   2083   1755   1551    292    388    292
200108   2045   1739   1533    290    387    291
200109   2016   1720   1513    287    384    290
200110   1993   1712   1509    287    383    289
200111   1959   1694   1500    286    378    288
200112   1930   1680   1481    286    376    288
200201   1907   1670   1465    284    373    283
200202   1885   1664   1446    281    371    281
200203   1864   1652   1432    281    371    277
200204   1842   1638   1411    281    369    276
200205   1805   1626   1389    281    369    275
200206   1775   1612   1359    278    366    275
200207   2193   1391   1262    298    395    298
200208   2145   1375   1248    298    393    298
200209   2113   1369   1238    296    393    297
200210   2065   1361   1233    296    393    297
200211   2028   1353   1224    295    391    297
200212   1996   1346   1212    294    391    297
200301   1965   1337   1195    293    391    297
200302   1934   1327   1192    292    390    297
200303   1906   1317   1181    292    390    296
200304   1886   1308   1173    291    390    295
200305   1873   1300   1166    290    390    293
200306   1856   1292   1162    289    390    293
200307   2030   1205   1192    293    390    293
200308   2014   1200   1183    293    387    293
200309   1991   1193   1178    292    387    291
200310   1972   1190   1172    292    385    291
200311   1959   1183   1163    291    385    290
200312   1936   1181   1160    291    385    289
200401   1917   1173   1152    290    385    289
200402   1905   1170   1144    290    384    289
200403   1889   1164   1135    289    383    288
200404   1873   1159   1130    288    380    288
200405   1860   1150   1122    288    377    287
200406   1850   1140   1112    288    377    287
200407   1953    989   1291    333    443    333
200408   1935    978   1278    333    442    332
200409   1922    973   1272    329    442    332
200410   1911    970   1267    329    442    331
200411   1893    966   1264    328    439    331
200412   1810    945   1220    327    438    330
200501   1791    939   1214    325    438    330
200502   1782    932   1204    325    438    329
200503   1764    931   1200    324    438    329
200504   1757    926   1195    323    435    329
200505   1737    920   1185    322    434    328
200506   1720    910   1183    322    434    327
200507   1509   1102   1464    347    463    347
200508   1493   1095   1457    347    460    343
200509   1481   1090   1451    344    457    340
200510   1464   1080   1444    341    456    340
200511   1447   1074   1434    341    456    338
200512   1438   1067   1423    337    456    337
200601   1429   1063   1418    334    454    336
200602   1413   1054   1408    330    451    334
200603   1401   1046   1398    328    449    333
200604   1384   1037   1386    327    445    329
200605   1379   1030   1381    326    444    328
200606   1362   1024   1375    324    443    326
200607   1463   1301   1399    363    484    363
200608   1445   1296   1396    361    483    361
200609   1435   1285   1390    360    483    359
200610   1425   1279   1380    360    481    359
200611   1410   1267   1372    359    479    357
