This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Developed_ex_US.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  INV is percentage difference in Total Assets at the last fiscal year end of the prior calendar
year from the previous fiscal year as of 6 months before formation.  Firms with negative
INV are included in any portfolio.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



    Average Value Weighted Returns -- Daily
                 Small                 Big
            Low     2    High    Low     2    High
19900702   0.91   1.00   1.07   1.02   0.96   0.81
19900703   0.50   0.32   0.43   0.35   0.23   0.04
19900704   0.69   0.69   0.70   0.95   1.07   0.85
19900705  -0.35  -0.33  -0.47  -0.59  -0.74  -0.57
19900706  -0.01  -0.03  -0.10  -0.19   0.07  -0.02
19900709   0.51   0.61   0.63  -0.05   0.31   0.26
19900710   0.55   0.50   0.48   0.43   0.51   0.54
19900711  -0.51  -0.51  -0.49   0.38  -0.06  -0.04
19900712   0.31   0.49   0.45   0.17   0.49   0.41
19900713   0.61   0.12   0.08   1.21   0.83   0.99
19900716   0.23   0.42   0.33   0.47   0.77   0.87
19900717   0.55   0.61   0.56   0.04   0.40   0.31
19900718   0.20   0.05   0.17   0.39   0.08   0.10
19900719  -0.06  -0.14   0.03  -0.41  -0.33  -0.57
19900720  -0.06  -0.07   0.02  -0.69  -0.96  -0.88
19900723  -0.11  -0.05  -0.07  -0.55  -0.67  -0.76
19900724  -0.38  -0.43  -0.44  -0.50  -0.79  -0.94
19900725   0.10   0.20   0.02  -0.23  -0.07   0.01
19900726  -0.26  -0.17  -0.19  -0.93  -1.01  -0.78
19900727  -0.05   0.18   0.20  -0.40  -0.95  -0.75
19900730  -0.06   0.08   0.09  -0.02  -0.17   0.00
19900731   1.47   1.14   1.15   2.16   1.98   1.97
19900801  -0.44  -0.29  -0.35  -0.64  -0.66  -0.63
19900802  -1.28  -1.30  -1.24  -1.48  -2.36  -2.37
19900803  -0.92  -0.80  -0.82  -1.77  -1.50  -1.87
19900806  -2.33  -2.19  -2.28  -3.24  -3.15  -3.42
19900807  -1.40  -1.46  -1.12  -0.82  -0.87  -1.32
19900808  -0.48  -0.39  -0.52   0.46   0.49   1.04
19900809  -0.02  -0.01   0.01  -0.66  -0.39  -0.58
19900810  -0.24  -0.14  -0.14  -0.35  -0.53  -0.39
19900813  -1.05  -1.06  -1.01  -2.07  -1.83  -2.14
19900814   0.07   0.47   0.44   1.40   1.15   1.40
19900815   1.69   1.19   0.92   2.92   2.92   3.72
19900816  -0.22  -0.06  -0.10  -1.25  -1.05  -1.39
19900817  -0.71  -0.70  -0.83  -0.89  -1.36  -1.47
19900820  -1.42  -1.57  -1.31  -1.10  -0.76  -0.90
19900821  -1.09  -1.16  -1.39  -1.42  -1.04  -1.40
19900822  -1.27  -1.26  -1.03  -1.36  -1.70  -1.53
19900823  -2.05  -1.58  -1.73  -4.70  -3.93  -3.34
19900824  -1.50  -1.26  -1.04   0.92   0.34   0.86
19900827   1.88   1.64   1.35   4.01   3.53   3.78
19900828   1.78   1.22   1.39   1.36   2.01   1.96
19900829  -0.19  -0.11  -0.30  -0.65  -1.15  -1.17
19900830  -0.07  -0.20  -0.19   0.77   0.79   1.36
19900831   0.12   0.07  -0.42   0.10   0.40  -0.15
19900903  -0.70  -0.87  -0.84  -1.17  -1.27  -0.97
19900904  -1.02  -0.66  -0.76  -1.33  -1.36  -1.65
19900905   0.21   0.39   0.29  -0.18  -0.22  -0.19
19900906  -0.31  -0.36  -0.54  -0.32  -0.31  -0.37
19900907  -0.86  -0.99  -0.97  -0.15   0.02   0.13
19900910   0.58   0.11  -0.17   2.05   2.09   2.15
19900911  -0.40  -0.42  -0.31  -1.14  -1.24  -1.27
19900912   0.95   0.77   0.64   2.06   2.02   1.79
19900913   0.53   0.58   0.65   0.42   0.31   0.02
19900914  -0.10   0.00  -0.07  -0.39  -0.58  -0.61
19900917  -0.51  -0.50  -0.34  -1.20  -1.19  -1.11
19900918  -1.10  -1.03  -1.11  -1.53  -1.97  -1.91
19900919  -1.55  -1.56  -1.49  -1.23  -1.43  -1.23
19900920  -1.54  -1.58  -1.70  -1.32  -1.83  -1.91
19900921  -1.25  -1.48  -1.70  -0.09  -0.55  -0.47
19900924   0.10   0.18   0.36  -0.03   0.16   0.25
19900925  -1.50  -1.46  -1.34  -2.75  -2.64  -2.65
19900926  -1.03  -0.99  -0.84  -2.41  -2.09  -2.40
19900927  -0.90  -0.48  -0.86  -1.50  -1.16  -1.30
19900928  -0.82  -0.74  -0.76  -2.13  -1.77  -1.80
19901001   0.01   0.38  -0.08   0.34   0.12   0.39
19901002   0.49   0.84   1.04   5.23   5.42   6.34
19901003   1.43   0.76   0.99   0.54   0.70   0.89
19901004   0.71   0.57   0.67   0.37  -0.01   0.34
19901005   0.43   0.87   0.97   1.73   1.81   2.27
19901008   2.26   2.45   2.75   3.87   3.63   3.50
19901009   0.48   0.08  -0.14  -0.13  -0.35  -0.77
19901010  -0.57  -0.68  -0.65  -0.42  -0.54  -0.41
19901011  -0.92  -0.68  -0.63  -1.32  -1.73  -2.13
19901012   0.04   0.19  -0.16   0.32   0.44   0.68
19901015  -0.28  -0.12  -0.59   1.39   1.38   1.61
19901016   1.25   1.02   0.88   0.84   1.27   1.95
19901017   0.35   0.21  -0.06   1.76   1.23   1.13
19901018   0.51   0.90   0.77   1.66   1.89   1.06
19901019   1.24   0.63   0.35   0.71   1.33   0.91
19901022   0.44   0.17   0.24   1.51   1.11   0.87
19901023   0.10   0.46   0.34   0.33  -0.11   0.03
19901024   0.48   0.40   0.45  -0.08  -0.68  -1.12
19901025   0.80   0.61   0.70   1.91   1.04   1.27
19901026  -0.84  -0.77  -0.86  -1.66  -1.58  -1.53
19901029  -0.25  -0.06  -0.32   0.14   0.10  -0.04
19901030  -0.55  -0.31  -0.58  -0.91  -1.12  -1.02
19901031  -0.04  -0.18  -0.51  -0.54  -0.53  -0.71
19901101  -1.11  -0.74  -0.26  -2.59  -2.17  -2.21
19901102  -0.21  -0.36  -0.07   1.78   0.29   0.67
19901105   1.40   1.15   1.06   1.72   1.69   1.77
19901106  -0.40  -0.29  -0.42  -1.40  -0.51  -0.81
19901107  -0.74  -0.46  -0.44  -1.31  -1.68  -1.54
19901108  -1.52  -1.26  -1.01  -2.62  -1.97  -2.16
19901109  -0.78  -0.70  -0.36  -0.20  -0.38  -0.14
19901112   0.28   0.21   0.23   0.79   0.76   0.72
19901113   1.10   0.56   0.50   2.13   1.87   2.03
19901114  -0.01   0.18  -0.10  -0.41  -0.28  -0.21
19901115  -0.53  -0.30  -0.52  -1.30  -0.67  -0.27
19901116  -0.19   0.28   0.26  -0.69  -0.37  -0.83
19901119   0.31   0.29   0.32   1.55   1.35   1.47
19901120  -0.32  -0.10  -0.44  -0.96  -0.44  -0.61
19901121  -0.61  -0.18  -0.50  -1.09  -0.23  -0.49
19901122   0.53   0.32   0.34   1.97   1.28   1.60
19901123  -0.14  -0.02  -0.67  -0.06   0.18   0.18
19901126  -0.70  -0.28   0.30  -0.72  -0.48  -0.66
19901127   0.09   0.13   0.20  -0.09  -0.07   0.04
19901128  -1.15  -0.97  -1.01  -2.16  -1.96  -2.19
19901129  -1.73  -1.63  -1.63  -2.39  -2.56  -2.50
19901130  -0.70  -0.56  -1.37  -0.70  -0.47  -0.54
19901203  -0.17  -0.05  -0.55   0.45   0.27   0.08
19901204  -0.11  -0.22  -0.05  -1.53  -1.07  -1.31
19901205  -0.52  -0.17  -0.27   0.91   0.63   0.59
19901206   1.29   1.11   1.26   2.61   2.83   2.69
19901207   2.01   1.77   1.71   4.00   3.18   3.24
19901210   0.35   0.48   0.42   0.44   0.21  -0.28
19901211  -0.24  -0.38  -0.32  -0.08  -0.05  -0.08
19901212   0.57   0.35   0.17   0.53   0.62   0.15
19901213   0.26  -0.02   0.08   1.09   1.04   1.10
19901214  -0.33  -0.43  -0.35  -0.53  -1.01  -1.22
19901217  -0.86  -0.78  -0.87  -1.78  -1.50  -1.18
19901218  -0.27  -0.15  -0.41   0.37   0.51   0.41
19901219   0.03  -0.04  -0.07  -0.02   0.96   0.81
19901220  -1.86  -1.66  -1.96  -2.58  -2.23  -2.28
19901221  -1.39  -1.00  -1.22  -1.39  -1.63  -1.81
19901224  -0.66  -0.63  -0.77  -0.60  -0.64  -0.58
19901225  -0.32  -0.22  -0.22  -1.44  -0.99  -1.15
19901226   0.19   0.15   0.10   0.56   0.03   0.31
19901227  -0.02   0.09   0.08   0.25   0.37   0.23
19901228   1.42   1.38   1.33   0.69   1.06   1.14
19901231   0.01   0.15   0.35  -0.17  -0.26  -0.21
19910101   0.11   0.08   0.06   0.24   0.25   0.27
19910102   0.27   0.20   0.26   0.07   0.10   0.14
19910103  -0.06  -0.16  -0.18   0.53   0.54   0.60
19910104  -0.74  -0.63  -0.76  -0.15  -0.70  -1.10
19910107  -1.98  -1.74  -1.72  -2.76  -2.29  -1.97
19910108  -1.24  -1.00  -1.29  -1.84  -1.61  -1.99
19910109   0.48   0.23   0.24   2.00   1.16   1.55
19910110  -0.81  -0.58  -0.63  -0.65  -0.10  -0.20
19910111   0.15  -0.20  -0.19   0.66   0.32   0.66
19910114  -1.29  -1.39  -1.10  -1.35  -1.03  -1.25
19910115  -0.52  -0.54  -0.61  -0.43  -0.57  -0.56
19910116  -1.10  -0.85  -0.85  -2.08  -1.82  -2.06
19910117   3.32   2.97   2.99   6.11   5.88   6.04
19910118   0.89   0.52   0.60   0.40   1.13   1.16
19910121  -0.25   0.10   0.02  -0.73  -0.54  -0.67
19910122  -0.57  -0.80  -0.68  -0.37   0.09  -0.33
19910123  -0.53  -0.37  -0.28  -1.01  -0.69  -0.64
19910124  -0.04  -0.07  -0.07   0.88   1.20   1.03
19910125   0.16   0.25   0.08   0.65   0.91   0.88
19910128   0.12   0.41   0.46   0.26   0.24   0.22
19910129   0.24  -0.07   0.09   0.10   0.06   0.16
19910130   0.36   0.50   0.39   0.13   0.27   0.36
19910131   1.00   0.80   0.75   0.52   0.70   0.54
19910201   0.33   0.45   0.44  -0.12  -0.12  -0.05
19910204   0.67   0.70   0.65   0.67   1.02   0.97
19910205   1.73   1.66   1.37   2.28   2.24   2.37
19910206   1.49   1.39   1.35   1.61   1.43   1.38
19910207   0.80   0.71   0.72   1.14   0.98   0.92
19910208   0.77   0.38   0.35   0.65   0.70   0.57
19910211   1.08   1.13   1.20   0.93   0.89   0.94
19910212   1.01   0.75   0.81   1.12   1.31   1.37
19910213   0.71   0.63   0.59   0.21   0.34   0.26
19910214   0.93   0.71   0.69  -0.09   0.39   0.39
19910215  -0.05   0.19   0.14  -0.09  -0.26  -0.13
19910218   1.78   1.22   1.26   2.76   1.81   2.21
19910219   0.04   0.28   0.24  -0.47  -0.49  -0.63
19910220  -0.45  -0.32  -0.32  -1.04  -0.77  -0.93
19910221   0.40   0.61   0.46   0.14   0.12   0.05
19910222  -0.28  -0.24  -0.17  -0.55  -0.72  -0.77
19910225   0.14   0.21   0.08   0.61   1.05   1.04
19910226   0.24  -0.05   0.43  -0.87  -0.55  -0.48
19910227   0.06   0.29   0.14   0.15  -0.25  -0.01
19910228   0.78   0.73   1.04   0.53   0.71   0.60
19910301  -0.85  -0.90  -0.50  -2.00  -1.68  -1.81
19910304   0.03   0.34   0.37  -0.44  -0.38  -0.28
19910305   0.52   0.65   0.37   0.24   0.63   0.64
19910306   0.75   1.09   1.27   1.01   1.16   1.55
19910307   0.11   0.04  -0.21   0.14  -0.23  -0.32
19910308  -0.09  -0.12  -0.11   0.70  -0.05  -0.09
19910311  -0.13  -0.17   0.16  -1.23  -0.98  -0.80
19910312   0.62   0.55   0.62   1.42   0.99   0.77
19910313  -0.44  -0.24  -0.04  -1.00  -0.86  -0.85
19910314   0.50   0.53   0.72   0.88   1.10   1.10
19910315  -0.29  -0.24  -0.61  -0.05   0.09  -0.06
19910318  -1.09  -1.10  -0.98  -1.25  -0.39  -0.59
19910319  -1.08  -1.02  -1.15  -1.16  -1.03  -1.02
