This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
200306,   7.6106,   4.7412,   5.5519,   0.1244,   0.9589,   2.2025
200307,  10.5464,   6.4610,   7.0311,   4.2711,   2.8209,   3.1378
200308,   6.4012,   4.6539,   4.6317,   5.3120,   4.2041,   4.0547
200309,   6.1607,   1.6282,   0.6375,  -0.7905,  -1.8090,  -1.2444
200310,  10.2427,   7.6007,   8.1173,   8.1140,   7.1345,   8.1221
200311,   4.7801,   4.0769,   3.2713,   2.7175,   2.8738,   2.5958
200312,   3.4395,   3.8222,   3.1504,   5.1348,   4.0156,   1.9435
200401,  13.2708,   5.6589,   4.2585,   4.4463,   1.3800,   2.4341
200402,  -0.4895,   1.9460,   0.9710,   0.9564,   2.3994,   3.4153
200403,  -0.2298,   0.6811,   0.7889,  -0.0591,  -0.8319,   0.1811
200404,  -4.6562,  -2.3933,  -2.4525,  -4.1901,  -2.1447,  -2.1559
200405,  -0.8485,   0.1449,  -0.5038,   2.8402,   1.3518,   1.9686
200406,   2.0430,   3.4851,   2.8782,   2.5039,   2.6821,   1.7524
200407,  -8.1125,  -4.7734,  -7.5052,  -6.0430,  -3.7669,  -5.0533
200408,  -2.1432,  -0.8680,  -1.5008,  -1.9756,   0.2286,  -0.4629
200409,   3.4473,   4.0892,   5.4401,   2.4925,   2.8447,   4.0421
200410,   1.2509,   2.2595,   2.0122,   3.2337,   2.1392,   2.1754
200411,  10.7559,   7.6189,   9.1557,   6.7535,   5.8686,   6.1117
200412,   8.3249,   4.7558,   5.7173,   3.6661,   3.9490,   4.8321
200501,  -4.3450,  -2.4981,  -4.0549,  -4.5707,  -1.6312,  -2.4579
200502,   0.6892,   0.6620,   0.7986,   2.9145,   2.4878,   1.7220
200503,  -3.7929,  -2.5901,  -3.6560,  -1.7064,  -0.7852,  -1.3500
200504,  -7.6787,  -4.7864,  -5.7880,  -4.0213,  -2.8503,  -3.7932
200505,   4.9049,   4.4860,   5.3775,   5.7621,   4.3277,   5.8526
200506,   3.0083,   3.2873,   4.7958,   1.5946,   1.8182,   2.2153
200507,   6.2508,   6.6243,   7.7383,   4.1258,   4.9800,   6.0088
200508,  -0.4503,  -1.2517,  -1.7315,  -0.9814,  -0.2956,  -1.6059
200509,   0.9657,   0.3572,   0.4925,   1.1032,   0.1863,   1.4869
200510,  -4.3433,  -2.5040,  -3.2854,  -3.0279,  -2.1344,  -2.0894
200511,   2.8201,   2.8728,   4.2500,   3.4145,   4.2953,   5.4212
200512,   0.6186,   1.0452,   0.6293,   1.6091,   0.5486,   0.7289
200601,   9.3857,   7.1766,   9.4049,   3.4450,   4.3826,   4.7178
200602,   1.6111,   0.5902,   0.0139,   0.5033,   0.7210,  -0.9700
200603,   5.4197,   4.7699,   4.2408,   2.2060,   1.7886,   2.4335
200604,   1.0913,   0.8817,  -0.1146,   0.9089,   1.2423,   0.7556
200605,  -5.3800,  -3.8172,  -6.3129,  -2.0160,  -2.5844,  -4.5271
200606,  -0.8824,  -0.2486,  -1.4510,  -0.1466,  -0.6179,  -0.2281
200607,  -4.3666,  -2.1985,  -4.4062,  -2.4725,  -2.2233,  -2.8450
200608,   2.7104,   2.0585,   1.6207,   3.8266,   1.9144,   1.1685
200609,   0.4654,   1.2144,   0.5540,   2.3457,   2.0574,   1.6966
200610,   5.8099,   4.4676,   5.5162,   4.3540,   3.7070,   3.8777
200611,   2.4488,   2.2402,   2.7704,   2.4310,   3.1224,   4.2772
200612,   2.1333,   1.5443,   1.1118,   1.4590,   0.8862,  -0.8886
200701,   3.6529,   1.5277,   1.9347,   2.7206,   3.0241,   3.0642
200702,   0.9594,  -0.1924,  -0.0747,   0.1233,   0.0435,  -0.0783
200703,   0.5035,   0.4924,  -0.3546,   1.0512,   0.9613,   1.3643
200704,   2.2819,   1.5731,   2.1665,   4.4768,   3.7130,   4.0861
200705,   1.0413,   2.7738,   2.2179,   3.3884,   4.1635,   4.5125
200706,  -0.4821,  -0.0814,  -0.8506,  -1.4104,  -1.7489,  -1.6641
200707,  -5.5888,  -5.4792,  -5.2807,  -5.3891,  -4.3839,  -2.2877
200708,  -2.6731,  -0.2825,  -1.0846,  -0.2504,  -0.0430,   0.3114
200709,  -0.1032,   0.1104,   2.9411,   1.9994,   2.4055,   4.3802
200710,   0.8220,   0.0880,   1.4638,   1.3094,   1.8488,   2.2151
200711, -10.8414,  -7.7689,  -9.0659,  -5.5900,  -4.0814,  -6.2012
200712,  -2.4650,  -1.3289,  -1.2881,  -2.6160,  -1.3303,  -0.4037
200801,  -4.2220,  -3.7512,  -6.8863,  -3.9930,  -4.4890,  -5.8928
200802,  -2.5778,  -2.6979,  -3.2154,  -3.6907,  -2.7481,  -1.8889
200803,  -2.9270,  -0.5782,  -3.9292,  -2.0630,  -1.5206,  -3.0549
200804,   0.7237,   1.3084,   2.3123,   5.2830,   5.4057,   7.1349
200805,   3.5189,   3.3059,   3.5222,   3.4709,   2.9518,   3.8395
200806,  -8.9312, -10.1869,  -9.1860, -11.4687, -10.3226,  -9.5419
200807,   0.3990,   3.6348,   0.6495,  -0.6714,  -0.0629,  -3.2815
200808,   1.7978,   3.7551,   2.3121,   2.3243,   2.2751,   0.6792
200809, -12.1258,  -7.1094, -12.7422, -10.9731, -10.7376, -14.4287
200810, -21.7993, -19.6003, -22.4056, -20.3267, -19.8234, -23.1368
200811, -16.0437, -13.9830, -15.2784, -10.4075,  -8.3044, -11.6414
200812,   0.5878,   3.1233,   4.1566,   2.9341,   5.2461,   3.9475
200901,  -1.0379,  -7.6361,  -2.3481,  -6.4930,  -7.9232,  -5.0703
200902, -12.2576, -12.0884, -11.6079, -11.3639, -11.2683, -10.6476
200903,  13.9299,  11.6922,  13.3333,   9.2400,  10.8163,  11.2488
200904,  27.0629,  19.1828,  20.5907,  19.9668,  18.3156,  21.1830
200905,  11.1981,   7.1584,  12.1900,   6.6050,   5.5901,   8.8834
200906,   4.6069,   3.4599,   5.6005,   0.0721,  -0.1175,  -0.8206
200907,  11.9009,   7.6613,   6.8480,  10.0558,   8.6540,   7.7062
200908,  13.9251,   3.7903,   3.7110,   7.1692,   3.3147,   2.5939
200909,  10.8752,   5.4278,   5.7230,   5.3937,   5.1104,   6.8018
200910,  -8.8789,  -5.4262,  -7.1656,  -5.1831,  -3.5139,  -3.5690
200911,   2.1586,   0.1139,   0.7599,   4.4040,   5.4055,   4.7995
200912,   8.0752,   6.2732,   6.2245,   5.9792,   4.6609,   5.8858
201001,   1.0030,  -0.0436,  -0.7688,  -3.5203,  -2.1131,  -4.1750
201002,   4.5646,   3.3457,   3.2343,   4.0022,   4.3576,   4.3157
201003,  10.5866,   7.1265,   6.7489,   8.2985,   7.0250,   6.4800
201004,  10.6132,   8.9030,   7.3579,   4.0888,   3.4915,   2.7436
201005,  -9.8233,  -7.1830,  -8.0622,  -7.3303,  -6.9025,  -7.5377
201006,  -9.7129,  -7.7000,  -7.4895,  -8.3200,  -4.6423,  -6.1328
201007,   5.9493,   6.2055,   3.6818,   7.7671,   7.2171,   6.6730
201008,  -7.9104,  -6.6753,  -7.6456,  -6.2389,  -5.3147,  -3.8892
201009,  12.8163,   9.6826,  10.0246,  11.4967,  10.6491,  11.0273
201010,   4.7595,   3.5973,   4.7806,   3.9082,   3.5522,   3.4723
201011,   2.1351,   2.6873,   2.0361,   2.8405,   1.9382,   2.0351
201012,  10.9077,   8.2273,   7.4266,   9.5923,   7.0409,   6.0968
201101,   2.9246,   1.8885,   0.6018,   2.5691,   2.3190,   1.9614
201102,   5.3594,   4.4434,   2.7257,   4.0566,   4.4088,   4.0845
201103,   1.2487,   1.5383,   0.2731,   1.0479,   1.9508,   1.8736
201104,   0.6245,   0.9650,   1.3418,   3.9125,   3.1828,   2.8645
201105,  -3.1150,  -1.7549,  -2.3721,  -1.6174,  -0.6204,  -0.4501
201106,  -3.7971,  -1.5317,  -2.7044,  -2.5663,  -1.3973,  -2.1465
201107,  -2.0007,  -2.2886,  -2.4263,  -4.3096,  -3.7850,  -2.6371
201108, -10.6201,  -8.3650, -10.7877,  -8.3393,  -5.9297,  -7.7976
201109, -11.3570,  -9.5080, -11.9396,  -9.3989,  -9.0664, -11.1572
201110,   9.6706,  12.8335,  12.6541,  13.5585,  13.8710,  15.5062
201111,  -2.4494,  -0.5795,  -3.2489,  -0.4740,   0.3520,  -0.5241
201112,   0.7248,   0.9483,  -1.2473,   0.7619,   0.4076,  -1.9721
201201,  11.2896,   7.6566,   9.8571,   6.5836,   5.4578,   8.2274
201202,   5.4623,   2.6010,   2.9194,   4.6066,   4.0110,   5.3500
201203,   5.5094,   3.0237,   2.0883,   3.1232,   1.4203,   1.1979
201204,  -1.1361,  -1.1872,  -2.1901,  -0.8144,  -0.1783,  -1.9184
201205,  -6.4430,  -5.4951,  -8.2627,  -6.1714,  -7.1041,  -9.3650
201206,   3.9668,   4.3469,   4.1068,   3.5939,   2.9733,   1.7244
201207,  -1.1400,  -0.5193,  -2.3754,  -0.6006,  -0.0237,  -0.2194
201208,   2.2412,   2.6015,   2.6097,   4.1743,   2.7923,   3.9156
201209,   5.0546,   4.0466,   3.7513,   2.8785,   2.2746,   2.2876
201210,  -2.4636,  -1.4657,  -2.8350,  -0.6054,  -0.1806,  -2.0852
201211,   0.4779,  -0.3521,  -0.6451,   2.3104,   1.4859,   2.3275
201212,   2.6057,   2.9491,   2.3091,   2.1041,   2.0531,   3.0588
201301,   8.5818,   6.6875,   6.9851,   7.3391,   6.4467,   7.1241
201302,   1.5512,   0.9440,   0.4842,   2.2067,   1.3525,   0.4968
201303,   4.2650,   3.6313,   5.0069,   5.6398,   4.6905,   3.8378
201304,   0.4007,  -0.0332,  -1.4710,   1.2394,   1.2242,  -0.0385
201305,   5.7596,   4.6637,   5.2281,   3.8744,   2.5226,   4.1179
201306,  -0.1482,   1.3214,  -0.2226,  -1.7024,  -0.8208,  -1.4315
201307,   9.3806,   7.2245,   6.4176,   6.3895,   6.3974,   6.8639
201308,  -1.8257,  -2.9958,  -1.1798,  -2.4671,  -3.2210,  -1.4449
201309,   5.7726,   5.4829,   7.0518,   4.7754,   4.4958,   5.5788
201310,   2.0173,   3.3129,   1.1163,   3.9564,   4.2385,   2.8649
201311,   5.1693,   5.0980,   3.8900,   4.0462,   2.4782,   1.8564
201312,   3.3266,   1.4636,   3.2343,   3.1618,   2.8602,   3.4164
201401,   2.5461,  -2.0053,   1.4985,  -3.5100,  -2.8699,  -1.8813
201402,   5.0048,   3.4901,   4.2619,   5.7721,   4.9515,   5.7936
201403,   0.2095,   0.6375,  -0.7933,   0.8491,   0.9973,  -1.1465
201404,  -5.1780,  -3.0156,  -5.7667,   0.0349,  -0.0999,  -2.3568
201405,  -1.1908,   0.4773,  -0.4771,   1.3147,   1.6487,   2.3758
201406,   4.6230,   3.3520,   6.2003,   3.1082,   3.0244,   4.8860
201407,  -4.1273,  -4.5366,  -7.2947,  -3.0047,  -3.4087,  -3.6776
201408,   3.3447,   3.4794,   4.5388,   4.2840,   4.4615,   6.0002
201409,  -5.0928,  -5.0257,  -5.4843,  -3.3986,  -3.4997,  -3.8149
201410,   1.1544,   5.2435,   3.0873,   2.6807,   2.6974,   2.4195
201411,  -0.9047,  -0.1404,  -1.1192,   2.2464,   2.2154,   0.7405
201412,   1.2166,   3.6433,   3.3262,   0.7012,   0.1668,  -0.5170
201501,  -3.3552,  -3.9284,  -3.1884,  -3.2311,  -2.7065,  -2.4088
201502,   6.1611,   5.0269,   7.6124,   6.6860,   6.3123,   9.0780
201503,  -0.6194,   0.8613,   0.5171,  -0.8100,  -0.3850,  -0.1542
201504,   0.6037,  -0.2044,  -0.5278,   0.6580,   0.1346,   0.6089
201505,  -0.2403,   0.3749,   2.0587,   0.2689,   1.2687,   1.5615
201506,  -1.0637,   0.2439,   1.8082,  -3.2704,  -1.5949,  -1.1858
201507,  -6.9170,  -3.0964,  -2.8763,  -0.8582,   1.1958,   0.2492
201508,  -3.4038,  -3.5276,  -5.3062,  -4.9906,  -5.2921,  -6.5099
201509,  -8.2337,  -3.0444,  -7.1356,  -5.2128,  -3.1286,  -6.0200
201510,   4.2925,   5.6282,   4.2576,   8.3300,   6.2433,   5.1530
201511,   2.0425,   2.6613,   3.2508,   0.2610,   0.2390,   1.1836
201512,  -7.1905,  -3.0342,  -5.3445,  -4.3267,  -2.8972,  -3.8783
201601,  -9.7598,  -7.4896, -12.5889,  -6.9925,  -5.6635, -10.6249
201602,   0.7957,   0.5718,  -1.1508,   2.8839,   2.0817,  -1.1346
201603,   9.0579,   6.5812,   8.6224,   9.7121,   7.6623,   9.2790
201604,   4.5522,   3.7217,   4.2382,   2.0092,   1.6523,   3.6926
201605,  -0.3780,   0.9040,  -0.1114,   0.1663,   2.1280,   2.2463
201606,   0.9656,   0.0770,  -0.9878,  -0.5514,  -0.6338,  -2.3574
201607,   6.3910,   6.0480,   6.0079,   4.5000,   3.5495,   5.6614
201608,   3.3235,   2.3396,   2.8107,   0.5031,   0.9528,   0.6544
201609,   2.0251,   1.8002,   4.3351,   1.0697,  -0.0335,   0.2599
201610,  -8.1625,  -3.8664,  -6.9540,  -3.5765,  -1.6584,  -2.9501
201611,   9.3093,  11.0502,   9.4369,   8.6868,   6.6248,   5.8993
201612,   1.1015,   4.5202,   1.6007,   0.3368,   1.9693,   0.4632
201701,   3.6646,  -0.4827,   1.2018,   2.1060,   1.6862,   3.6383
201702,  -0.4781,   0.7424,   3.4144,   2.4714,   3.3144,   3.1014
201703,  -0.0029,   0.7040,   1.3384,  -0.1758,   0.0886,   0.2938
201704,  -1.2075,   1.4290,  -0.1033,  -0.0850,   0.8742,   1.5895
201705,  -3.5096,  -2.4804,  -3.0854,  -1.3495,   0.5564,   0.9232
201706,   5.3728,   3.3160,   4.7342,   1.1113,   1.2616,   2.4406
201707,  -1.5612,  -0.4551,  -0.3407,   2.5190,   1.0437,   1.4555
201708,  -2.9599,  -1.5664,  -1.5678,  -1.3541,  -0.8409,   0.2853
201709,  10.4710,   7.0765,   8.0976,   5.3435,   3.2360,   2.8818
201710,  -2.0923,   0.4002,  -0.0639,   0.7126,   1.7785,   2.5198
201711,   3.5700,   3.6193,   2.7617,   4.1305,   4.0200,   3.3862
201712,   2.6874,  -0.1007,   0.7321,   1.5032,   0.7686,   1.0724
201801,   3.8628,   1.5785,   2.2210,   4.2320,   3.8772,   5.3668
201802,  -4.4314,  -3.4544,  -3.9092,  -5.6756,  -3.8934,  -3.0988
201803,   0.7746,   1.5332,   1.8336,  -0.6671,  -0.5814,  -0.3008
201804,   1.5116,   1.3161,   0.7384,   0.9381,   0.0749,  -1.0483
201805,   6.7776,   4.8168,   6.2007,   1.4932,   2.2757,   3.5196
201806,  -0.2157,   1.8818,   0.2765,   1.1271,   0.7174,   0.4778
201807,  -1.1075,   1.0389,  -0.5248,   2.7685,   2.9296,   2.0828
201808,   3.5481,   3.2386,   3.6911,   1.3143,   2.5132,   5.8658
201809,  -1.9317,  -2.1300,  -2.1068,  -0.5844,  -0.5966,  -1.0733
201810, -10.8062,  -8.6556, -12.7453,  -7.9300,  -7.4239, -10.2701
201811,  -2.1696,  -0.0808,  -1.0239,   1.0472,   3.2107,   2.0596
201812, -16.0766, -11.4945, -14.0201, -11.0280, -10.3197, -10.5061
201901,  18.1746,  11.2927,  14.2499,  11.0095,  10.2443,  12.4627
201902,   4.8199,   4.8016,   6.3156,   4.8134,   3.7576,   6.0738
201903,  -0.4666,  -3.7207,  -1.9080,  -0.1234,  -0.5321,   0.5131
201904,   0.5136,   3.4444,   1.9013,   3.7360,   4.5193,   4.2200
201905,  -8.9343,  -7.8623,  -8.5565,  -8.6005,  -7.0604,  -7.8226
201906,   4.4368,   5.6274,   4.7341,   7.7892,   7.3765,   8.9283
201907,  -2.1927,   0.3069,  -3.0044,   1.3244,   1.4132,   1.6520
201908,  -6.6170,  -5.8998,  -5.0095,  -4.0224,  -3.7398,  -4.1724
201909,   3.1243,   4.7719,   0.1455,   3.0220,   3.2386,  -0.0206
201910,  -1.7054,   0.7927,  -0.0914,   0.4531,   1.0975,   1.7912
201911,   2.9940,   2.8325,   4.9162,   3.6090,   3.0760,   6.6636
201912,   6.6220,   3.9359,   6.7929,   3.7386,   2.5887,   1.8180
202001,   0.3294,  -4.5135,  -1.4487,  -3.3362,  -1.9929,   0.8490
202002,  -6.2780,  -8.5895,  -6.3908,  -9.4084,  -9.5714,  -7.5144
202003, -23.7061, -24.2542, -23.6234, -19.3635, -20.3865, -18.7232
202004,  21.9896,  18.1309,  20.7711,  17.3711,  14.4625,  18.2573
202005,  11.5299,   3.3369,   8.8647,   4.9056,   4.8484,   9.9836
202006,  12.5084,   5.0919,   7.5734,   1.8030,   1.1715,   2.5456


  Average Value Weighted Returns -- Annual
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
  1964,  22.6579,  20.1686,  11.2509,  17.4621,  16.6062,  15.2657
  1965,  45.0052,  36.8790,  42.0147,  12.5588,   9.5240,  21.8809
  1966,  -6.3722,  -9.6336,  -5.2112,  -8.8524,  -9.6257,  -9.3272
  1967,  70.7196,  73.6708,  77.6211,  16.6221,  19.8112,  39.7959
  1968,  49.7746,  37.5934,  28.4886,  15.7615,  12.0655,   4.5499
  1969, -24.0511, -20.7251, -26.1853, -14.8397,  -6.8598,  -4.4162
  1970,   2.1462,  -5.1557, -23.6206,  12.4736,   3.7225, -10.6611
  1971,  20.9011,  22.1994,  20.8215,  12.9979,  13.6705,  24.7922
  1972,   7.4206,   7.6597,   0.2322,   8.0495,  18.5716,  21.3399
  1973, -31.4395, -32.1978, -40.0568, -16.6570, -14.5350, -21.3509
  1974, -12.8580, -20.4917, -37.1164, -12.7780, -27.0583, -34.2702
  1975,  56.7548,  59.1413,  62.1545,  42.6903,  38.0745,  36.3223
  1976,  51.0419,  50.2806,  45.2549,  31.1176,  26.0603,  21.9589
  1977,  18.6295,  19.5113,  20.8491,  -5.4856,  -5.0463,  -6.9170
  1978,  22.0506,  17.2095,  20.3798,  11.3433,   6.6581,   4.7115
  1979,  43.8507,  35.0383,  47.3956,  27.9386,  15.5884,  26.3679
  1980,  29.3047,  32.0034,  46.2424,  33.6297,  28.2562,  39.3389
  1981,   5.7850,  14.0456,  -4.9341,  -1.7843,  -1.0758, -11.7822
  1982,  35.5575,  37.3473,  19.4624,  30.5820,  25.8978,  10.6503
  1983,  43.2342,  38.5008,  23.8389,  31.0128,  20.9858,  17.5452
  1984,  -7.3758,   6.6928,  -8.3847,   6.8809,   9.4316,   0.2091
  1985,  23.7490,  39.1484,  30.3378,  32.6889,  33.0797,  31.0795
  1986,   5.0703,  14.6587,   4.1802,  25.6614,  23.3407,   6.8699
  1987,  -4.3425,  -4.0104, -14.2402,   6.4029,   3.3818,   2.5024
  1988,  29.5133,  27.2817,  15.9307,  20.9403,  16.9912,  15.0335
  1989,  18.5771,  18.7720,  17.0834,  41.8478,  27.8330,  26.9244
  1990, -22.1513, -15.3326, -21.7627,  -4.5359,  -2.6960,  -6.1285
  1991,  46.5768,  39.1555,  54.3087,  25.4132,  25.9667,  47.5032
  1992,  23.0483,  25.1203,  10.1520,  11.0674,   7.3484,  10.0366
  1993,  25.5605,  18.7445,  14.8271,  17.9322,  12.2498,   4.6806
  1994,   1.2470,  -0.9020,  -6.1445,   0.9694,   0.8400,   0.5617
  1995,  32.6454,  25.9184,  28.3712,  38.3594,  37.9671,  37.0111
  1996,  18.0639,  20.6059,  13.8702,  21.6635,  20.7806,  24.7908
  1997,  25.9879,  34.4585,  16.6551,  31.5969,  34.3997,  30.5438
  1998,   0.6625,  -0.2733,  -3.9808,  22.4020,  25.9420,  36.2515
  1999,  44.6314,  18.2940,  34.2168,   6.4034,  22.0404,  33.6987
  2000,   3.1107,  13.5659, -22.3259,  14.3426,   6.5052, -25.7053
  2001,  11.9257,  22.6213,   5.2105,  -4.7412,  -3.7811, -21.6005
  2002, -14.4097,  -4.3853, -29.0624, -13.0966, -16.4851, -27.3928
  2003,  72.7627,  49.3477,  49.2043,  38.8068,  26.6925,  27.8461
  2004,  12.2509,  20.6759,  21.3697,   7.2614,  10.6523,  13.8659
  2005,   3.5946,   6.2809,   6.3511,   2.4679,   4.6642,   9.7494
  2006,  19.7735,  18.9426,  14.4678,  20.0482,  17.6107,   9.0883
  2007,  -5.5390,  -4.9156,   2.2275,   2.6106,   6.3574,  10.4431
  2008, -36.3132, -30.2468, -39.2050, -35.1383, -33.9587, -40.5393
  2009,  45.2645,  28.6544,  34.6652,  25.7349,  18.8888,  41.8179
  2010,  36.5308,  30.0282,  21.8562,  15.9878,  20.6559,  10.9075
  2011,  -8.2833,  -2.4223,  -7.4641,   0.1360,   2.2940,   1.2267
  2012,  22.7737,  19.1104,  12.5605,  22.6514,  14.5756,  14.0714
  2013,  46.0301,  40.9521,  43.2843,  35.1570,  32.4968,  35.4106
  2014,   3.4484,   5.9692,   3.8318,  11.4301,  12.1648,  14.3704
  2015, -13.5793,  -3.3306,  -3.3759,  -0.2722,  -2.1706,   6.6246
  2016,  23.1150,  27.7703,  16.8085,  16.8282,  15.0882,   4.0165
  2017,  10.7421,  12.8144,  21.3529,  17.4946,  19.8227,  30.2818
  2018,  -9.2316,  -8.9466, -13.7470,  -4.9311,  -8.3822,  -0.8943
  2019,  20.7077,  24.6972,  25.4996,  30.4307,  29.5498,  31.2184


  Average Equal Weighted Returns -- Annual
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
  1964,  24.0677,  20.7326,  14.2681,  18.4642,  18.3139,  14.3261
  1965,  51.0265,  42.7384,  46.3568,  18.4698,  20.0705,  30.2141
  1966,  -5.9883,  -8.1306,  -7.6722,  -5.6154,  -6.5234,  -4.7972
  1967, 110.5594,  90.2849, 100.8627,  22.4125,  29.9224,  41.5593
  1968,  66.9625,  45.0568,  36.6231,  24.8107,  16.6620,  12.9399
  1969, -29.8901, -25.2494, -33.1855, -16.2534, -11.0356, -16.5916
  1970,  -6.0888, -10.1094, -23.7669,   7.7801,   3.5203, -15.4350
  1971,  21.3897,  22.8470,  19.9644,  16.1930,  15.9095,  22.1205
  1972,   7.1701,   5.3502,  -4.4702,   8.6497,  11.4195,  11.1133
  1973, -34.3290, -34.6482, -43.8657, -23.1742, -21.2648, -31.9760
  1974, -11.1690, -18.1522, -32.4487, -11.9287, -24.0058, -36.1423
  1975,  78.2194,  72.4630,  81.3584,  49.3342,  51.3525,  49.8741
  1976,  58.2375,  55.7577,  50.3867,  38.0914,  34.4883,  31.0920
  1977,  31.1168,  26.3585,  26.4315,  -1.0065,  -0.0663,   0.0291
  1978,  35.2257,  26.2324,  28.0764,  10.8383,   7.3371,   9.7199
  1979,  45.6859,  42.2739,  44.8515,  32.3062,  24.8189,  30.3781
  1980,  38.6239,  39.2187,  48.9884,  25.5954,  30.1173,  40.2305
  1981,   6.4273,  12.0515,  -4.6571,   6.7340,   6.9332,  -3.2094
  1982,  38.0733,  36.2129,  20.2311,  34.7166,  26.5893,  13.9873
  1983,  53.4132,  44.8097,  31.4070,  33.3702,  24.3711,  20.5989
  1984, -14.9281,  -1.3251, -16.6496,  -3.0510,   8.0846,  -1.9863
  1985,  17.8543,  29.1732,  21.8477,  31.8545,  34.3561,  31.2628
  1986,   6.9978,  12.3528,  -1.3279,  19.4472,  20.5113,  13.0288
  1987,  -2.0746,  -5.4664, -19.0136,   8.6539,   1.2891,  -0.9373
  1988,  24.9650,  26.6360,  15.5263,  21.6890,  21.5876,  18.1108
  1989,  10.7423,  13.2869,   8.3405,  33.6388,  25.1235,  23.6575
  1990, -19.1736, -20.0002, -26.1221, -12.1168,  -8.9472, -10.0999
  1991,  71.9672,  47.5169,  55.4950,  32.8756,  34.8745,  49.7434
  1992,  43.8664,  29.9724,  17.9539,  20.7725,  15.7884,  13.4934
  1993,  41.2777,  25.3357,  15.4047,  24.6834,  14.6745,   9.4633
  1994,   0.9939,   0.2148, -13.1896,   0.6475,  -1.5723,  -0.2678
  1995,  38.8005,  30.8757,  26.0111,  36.3370,  32.7050,  35.3116
  1996,  21.5539,  22.4894,  12.2715,  19.2371,  21.4413,  15.4294
  1997,  22.6306,  34.7913,  10.8228,  28.8337,  33.4781,  22.0661
  1998,  -1.2428,  -3.4052,  -9.6167,  10.7236,   9.5850,   7.2008
  1999,  66.4968,  20.6805,  29.3241,  10.2988,  14.8585,  31.6838
  2000,  -5.6771,   4.3103, -31.9947,  13.0158,  16.8498, -22.4837
  2001,  32.3551,  38.6904,  30.4296,  10.8154,   8.6506,  -9.8756
  2002,  -6.5583,   2.9192, -24.9979, -10.8585,  -8.5647, -33.8548
  2003, 120.2518,  62.3908,  68.1336,  50.1886,  35.5546,  43.0002
  2004,  22.5809,  24.2677,  19.8030,  14.7835,  16.8989,  20.4034
  2005,  -2.3022,   5.2020,   4.6432,   5.7451,  11.0894,  12.1400
  2006,  21.3702,  19.7890,  12.6597,  17.9099,  15.0946,   9.4056
  2007, -12.9448,  -8.7115,  -7.6836,  -0.7657,   4.2028,   9.0935
  2008, -48.9870, -37.6565, -48.7635, -41.9357, -37.1587, -47.0133
  2009, 107.9218,  42.0506,  62.6927,  51.1158,  41.8904,  55.9492
  2010,  37.3912,  29.2267,  20.8234,  26.7892,  27.4889,  21.0215
  2011, -13.8422,  -3.1625, -17.6970,  -2.7822,   3.9927,  -2.6812
  2012,  27.1517,  19.0352,  10.6786,  22.6079,  15.4252,  14.2688
  2013,  53.4895,  43.0091,  42.5733,  45.3358,  37.4413,  38.1730
  2014,   0.9119,   5.0445,   0.8771,  11.1133,  10.2766,   8.4518
  2015, -17.4891,  -2.6052,  -5.8093,  -7.2468,  -1.2850,  -3.3286
  2016,  18.7424,  28.0410,  13.8298,  19.0739,  19.5027,  10.0536
  2017,  13.8693,  12.5052,  17.9680,  18.0461,  19.1826,  26.2192
  2018, -20.4373, -11.1555, -19.5438, -13.3120,  -8.0430,  -8.1993
  2019,  19.8282,  20.4424,  20.1043,  28.4705,  27.8634,  35.0902


  Number of Firms in Portfolios
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
196307,    263,    176,    271,    105,    220,    123
196308,    263,    176,    271,    105,    220,    123
196309,    263,    176,    271,    105,    220,    123
196310,    263,    176,    271,    105,    220,    123
196311,    263,    176,    271,    105,    220,    123
196312,    263,    176,    271,    105,    220,    123
196401,    263,    176,    271,    105,    220,    123
196402,    263,    176,    271,    105,    220,    123
196403,    263,    176,    271,    105,    220,    123
196404,    263,    176,    271,    105,    220,    123
196405,    263,    176,    271,    105,    220,    123
196406,    263,    176,    271,    105,    220,    123
196407,    278,    198,    301,    128,    223,    127
196408,    278,    198,    301,    128,    223,    127
196409,    278,    198,    301,    128,    223,    127
196410,    278,    198,    301,    128,    223,    127
196411,    278,    198,    301,    128,    223,    127
196412,    278,    198,    301,    128,    223,    127
196501,    278,    198,    301,    128,    223,    127
196502,    278,    198,    301,    128,    223,    127
196503,    278,    198,    301,    128,    223,    127
196504,    278,    198,    301,    128,    223,    127
196505,    278,    198,    301,    128,    223,    127
196506,    278,    198,    301,    128,    223,    127
196507,    328,    196,    322,    128,    242,    133
196508,    328,    196,    322,    128,    242,    133
