This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 4 OP portfolios and 4 INV portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
                                                                              Small                                                                                                                                            Big
                   Lo OP                                   2                                   3                               Hi OP                               Lo OP                                   2                                   3                               Hi OP
          Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV
199707   -15.99   -12.87   -11.82   -13.69   -12.57    -9.57   -11.56   -11.75   -10.48   -12.05   -10.47    -9.74   -12.23   -11.05   -10.35    -8.88   -11.11    -7.81    -9.20    -5.55    -8.89    -7.35    -5.69    -4.96    -5.81    -4.07    -5.18     1.94    -8.16    -8.38    -5.90     2.36
199708    -9.77    -8.74   -10.84   -12.04    -8.38   -10.06    -8.68   -11.74    -9.31    -9.15   -10.99   -11.60    -8.65   -10.09   -10.34   -11.85    -9.03   -12.04   -12.55   -13.16    -9.25    -8.41    -8.97   -10.81    -8.37    -9.81    -9.47   -12.58   -10.97    -9.10   -10.22   -13.78
199709   -20.25   -19.75   -17.74   -16.90   -14.78   -12.04   -13.06   -15.35   -14.53   -12.85   -10.96   -11.89   -15.56   -14.67   -13.78   -12.10   -11.73    -9.65   -11.40   -11.56    -8.04    -5.41    -4.47    -7.65    -6.65    -5.75    -4.82    -2.30    -6.93    -5.30    -5.21    -2.60
199710     7.34     4.66     3.28     1.32     2.10    -0.52    -0.07    -0.07    -0.55     0.50    -0.68    -2.76     1.91     2.39     0.77    -2.49    -1.13    -0.11    -2.86    -2.22     1.65    -0.48    -2.65    -1.76    -3.08    -2.13    -3.16    -0.94    -1.54    -0.25    -1.28    -4.34
199711   -24.64   -21.73   -18.41   -22.92   -20.01   -16.91   -16.36   -18.43   -15.58   -17.58   -15.97   -17.04   -18.86   -16.14   -16.76   -17.78   -23.01   -13.23   -13.71   -14.88   -13.53   -10.69   -11.87   -12.90   -11.58    -9.91    -8.07   -10.66   -14.96    -9.10    -8.99   -10.76
199712   -19.31   -19.27   -16.78   -13.53   -13.48   -12.34   -13.35   -14.65   -16.59   -14.47   -13.70    -9.58   -15.16   -14.75   -14.32   -11.67   -14.50   -15.46   -20.50   -15.27   -14.94   -11.61   -13.65   -13.64   -13.06   -13.16    -9.93    -6.95   -17.60   -14.17   -11.02   -12.99
199801    49.05    38.84    32.23    37.54    30.69    24.68    23.90    31.37    33.89    31.22    25.89    27.09    30.56    29.43    25.58    26.08    30.36    26.89    27.16    22.90    19.72    15.91    18.26    15.16    20.29    17.75    13.24    13.34    25.10    17.01    17.37    18.18
199802    11.43    10.47     7.85     7.78     8.68     5.89     5.17     3.95     6.68     5.40     5.03     2.84     7.13     6.54     4.30     2.78     8.56     4.73    16.21     3.86     6.33     2.43     5.83     1.78     3.76     2.51     2.13    -2.42     4.48     1.35     2.41     1.17
199803   -12.41    -8.91    -9.39   -10.74    -8.49    -8.23    -9.03    -8.37    -9.07    -6.80    -6.85    -6.84   -10.33    -8.53    -7.61    -8.50   -10.54    -7.43   -11.67    -9.60    -6.70    -3.98    -6.71    -4.02    -5.91    -5.55    -4.27    -4.38    -7.10    -4.27    -4.06    -6.71
199804    -7.53    -7.78    -4.07    -5.87    -5.84    -4.23    -5.27    -7.29    -6.25    -4.86    -4.90    -2.93    -3.68    -5.22    -6.62    -4.63    -5.88    -4.55    -6.39    -2.03    -3.76    -2.79    -3.71    -1.19    -4.42    -4.19    -3.14     0.74    -5.72    -4.46    -3.41    -0.56
199805    -5.90    -4.69    -4.54    -4.31    -4.98    -4.79    -3.21    -2.94    -5.47    -2.56    -3.73    -4.92    -4.98    -5.43    -5.14    -3.69    -3.82    -3.35    -3.84    -2.19    -2.84    -4.10    -1.53    -2.94    -3.55    -1.94    -3.16    -1.79     1.04    -3.22    -3.99    -4.19
199806     1.25     2.38     0.21    -3.56     2.06     1.34     1.50     2.80    -1.28     1.62     1.50     0.79     1.52     0.41     0.77    -0.42    -1.00     1.12     1.82     1.49     2.41     3.21    -0.49     1.38     2.12     0.54     1.20    -1.26     1.31     0.76     2.04     0.05
199807    -1.64    -3.25    -0.76    -1.31    -1.24    -1.96    -1.21    -1.25    -1.16    -2.72    -0.44    -0.37    -1.36    -2.71    -2.28    -1.32    -4.97    -3.46    -0.37    -0.06    -2.93    -3.32    -1.74    -1.30    -1.46    -0.43     1.81     1.60    -1.95     2.93    -0.34     1.13
199808   -10.18   -11.95    -9.57    -9.96    -8.78    -8.43    -6.71    -7.90    -9.77    -7.66    -5.25    -7.28    -9.13    -7.98    -7.43    -4.55    -9.28    -6.22    -7.51    -9.97    -5.31    -4.50    -4.09    -3.52    -7.16    -7.44    -4.78    -4.79    -5.76    -8.99    -8.72    -5.96
199809    -7.42   -10.03    -7.44    -8.87    -6.88    -5.13    -3.83    -7.92    -7.23    -6.28    -4.64    -4.61    -8.64    -4.88    -5.65    -5.41    -7.76    -0.31    -5.23   -10.97    -2.39     0.02     0.56    -3.06    -0.72    -1.50    -4.57    -0.63    -5.74    -3.97    -2.26    -2.59
199810    18.81    16.59    14.54    15.98    15.78    14.96    14.09    10.95    14.42    14.55    12.37    10.87    17.09    14.99    11.53    11.85    17.59    19.79    16.69    17.05    20.94    11.93    13.57    10.49    12.45    14.25    14.22    15.76    17.37    16.56    14.18    11.89
199811     9.35     9.20     8.92    12.35     7.59     4.51     4.18    10.07     7.57     4.19     4.01     6.93     8.81     6.05     5.12     6.18     4.36     1.26     3.91    11.08     1.96    -0.46     0.42     6.47     2.09     4.51     6.54     3.96     0.87     2.29     5.34     8.06
199812    -1.93    -0.68    -1.53     0.44     1.16     4.02     4.47     2.78     1.72     4.80     4.96     6.37     1.55     3.88     2.93     7.68     0.11     3.15     2.03    -0.54     5.23     4.93     5.89     6.26     3.62     5.72     8.66     7.30     2.65     3.64     2.68     4.37
199901     0.33    -1.12    -1.14     3.08    -0.11    -1.72     0.07    -0.18     1.00    -1.59    -0.32    -1.85     0.33    -1.25     0.70    -1.57     0.57     1.07     2.63     4.36    -1.29    -0.61    -2.04    -0.11     1.26    -0.29     1.71     0.99    -0.14     0.79     0.31     2.70
199902    -0.45    -2.47    -0.48     1.68    -1.88    -0.90    -1.83     2.31     1.40    -2.07    -0.64     2.83    -1.50    -0.89     0.34     3.31    -3.34    -5.79    -3.99    -0.60    -3.26    -4.84    -3.02    -2.37    -4.22    -2.55    -2.71    -0.44    -4.10    -1.56    -2.33    -0.84
199903    20.20    10.99    17.06    17.65    13.51    11.17    11.27    12.62    17.07    13.99    12.29    13.77    12.90    14.25    10.44    16.13    16.38    11.62    12.49    27.23    11.27     8.95     7.94    10.90    11.92    10.34    14.55    18.70    10.10    14.79    14.88    12.59
199904    19.14    15.20    12.14    16.32    12.43    10.85    13.10    11.93    11.17     8.91    10.38     8.96    13.99     9.08    12.86    11.80     6.86     3.12     6.20     6.67     4.74     0.26     2.49     5.35     4.55     2.27     7.30     3.95     8.01     6.69     6.35     5.26
199905    -6.83    -3.29    -7.45    -0.73    -2.65    -5.36    -5.02    -4.92    -7.06    -5.27    -4.67    -4.38    -4.50    -4.90    -5.66    -4.88    -4.81    -3.14    -2.26   -10.02    -3.69    -2.03    -3.51    -3.23    -3.49    -1.72    -3.77    -4.40    -0.87    -1.60    -2.43    -2.52
199906    13.37    15.66    13.64    15.82    12.19    11.64    12.18    14.01    12.49    13.25    13.04    19.53    11.74    10.88    18.07    25.28     2.11     3.11     9.92    15.80     4.03     3.46     2.50    11.14     6.68     6.00    12.73    13.69    10.49     7.51     7.59    11.37
199907     8.98    12.22     6.12    11.79     9.61     9.95     8.71     7.96     8.82     7.35     7.37     6.02     5.93     6.68     7.22     8.91    10.68     5.22     8.08    14.38     7.27     7.21     6.96     6.64     7.61     6.36     6.84     9.67     7.49     9.95     9.11    10.02
199908     0.91     2.21     1.72     5.07     1.60     3.45     2.70     3.09    -0.31     3.21     4.37     4.49     2.35     4.42     2.69     5.63     3.01     3.96     6.82     6.67     2.46    -1.26     2.49     7.86     3.50     3.55     4.62     5.77     1.89     7.86     5.49     8.80
199909    -1.43     0.62    -0.24     1.25    -1.96    -1.08     2.51    -1.87     1.44     1.37     1.98     4.32     1.69     0.16     0.24     7.24     6.70     6.09     3.31     3.86     4.36     2.67     5.95     5.76     3.81    -0.67     3.85     7.44     1.91     4.98     5.74     7.67
199910     0.78    -1.19    -3.14    -2.16    -2.56    -0.72    -4.52    -1.12    -0.39    -1.17    -0.59    -1.45     0.25    -0.89    -1.16     0.09     1.40     4.39    -1.94     2.48     0.06    -0.34     2.75     8.55    -2.17    -0.67     0.50     2.23    -2.27     2.93     3.46     1.97
199911    -6.74    -4.96    -3.01    -4.02    -6.52    -4.38    -4.60    -5.59    -5.03    -1.66    -2.67    -1.83    -6.74    -3.21    -3.06    -2.45     0.57    -5.32     0.94     8.51    -3.45    -2.32    -0.66     3.86    -5.61    -2.02    -3.39     5.88    -0.92     0.23    -4.49     5.26
199912    -4.80    -7.03    -8.11    -4.50    -7.64    -6.39    -8.68    -6.70    -6.75    -6.81    -7.01    -7.28   -10.49    -6.06    -6.34    -6.75    -6.79    -5.84    -4.56     0.75    -6.76    -2.56     0.91     0.26    -3.85    -3.29    -1.41     1.27    -3.42    -5.73    -4.32     1.44
200001     1.40    -0.35     0.75    -1.34     0.24    -1.15    -0.83    -0.23    -0.63    -1.70    -1.40    -0.85     0.74     0.08     0.83     0.09    -1.08    -3.55     2.09     6.35     2.13     0.34    -1.79    -4.99     6.84     4.22    -0.76    -0.25    -1.81     2.68     1.53     4.34
200002    -4.03    -3.71    -5.84    -5.52    -7.49    -4.31    -5.47     0.04    -5.19    -5.88    -7.16    -1.50    -4.04    -3.87    -4.50    -2.87    -9.71    -9.07    -5.64    -3.14    -9.75    -7.65    -4.23    -6.09     6.08    -4.99    -7.83    -7.15   -11.53    -8.68    -0.35    -0.86
200003    16.53    12.43    16.80    15.57    12.18    11.92    12.11    11.79    13.22    11.91    12.64    10.65    14.89    12.48    11.71     9.27    12.50    13.98     9.30    13.12    11.46    12.36    10.45     9.03    13.13    12.18    10.33     8.07    13.88    15.45    12.81     5.75
200004   -12.03   -12.06   -12.28   -10.07    -8.30    -8.70   -10.53   -10.21   -10.57   -10.89    -9.98    -9.31   -12.02    -9.67    -9.67    -9.72    -7.08    -5.39    -8.50   -13.07    -2.36    -5.80    -2.59    -2.11    -8.28    -7.19    -6.66    -6.01    -3.84    -2.67    -1.61    -4.91
200005     0.35     2.12     1.81     2.52     2.19     3.93     4.25     2.43     4.35     3.30     3.89     2.80     3.18     1.03     2.91     0.92     1.38     4.03     1.96    -3.81     4.91     6.32     6.52     2.90     4.94     5.28     4.34    -3.33     2.66    -1.62     1.93    -4.41
200006    12.30    12.14    10.88    17.14    11.26    13.08    12.92    12.37    11.35    13.38     9.26    10.22    11.67     9.52    13.46    10.44     7.93    10.23    10.19    12.65    10.86     9.59     7.02     7.97    13.31    13.33    10.78     8.83     8.24    11.06     8.52     5.56
200007   -12.38    -8.56    -6.47    -8.55   -10.07    -7.95    -5.57    -8.05    -7.65    -8.00    -6.07    -7.41   -10.11    -8.93    -7.90    -9.62   -15.89   -12.70    -6.74   -18.92   -13.69   -11.94   -10.00   -12.60    -9.48   -11.19    -9.06   -13.47   -10.88   -12.36    -8.31   -15.17
200008     3.81     5.85     4.49     4.90     7.02     5.16     3.37     7.73     5.84     5.28     4.14     4.01     4.41     3.98     5.81     5.56    15.81     6.91     7.26    15.02     5.54     6.72     5.28    15.18     6.05     5.33     4.48     2.02     2.69     6.12     4.02     9.19
200009    -7.71    -6.30    -2.82    -6.29    -5.06    -2.63    -3.56    -3.95    -2.82    -3.69    -2.59    -4.84    -5.25    -3.35    -5.27    -5.66    -5.41    -2.05    -2.80    -6.07    -5.32    -1.29    -0.40    -6.44    -3.59    -2.75    -2.68    -2.35    -3.09    -0.88    -2.70    -5.97
200010   -12.94    -9.89    -7.78   -10.38    -9.20    -8.16    -7.94    -7.97    -7.80    -7.67    -7.44    -8.55    -9.08    -8.48    -7.65   -11.66    -9.35    -5.00    -8.75   -13.99    -8.52    -5.94    -4.92   -11.98    -3.68    -3.94    -5.53    -8.57    -7.49    -1.54    -6.98   -10.08
200011     1.56     2.03     0.62    -0.05     1.94     0.41    -0.18    -1.55     1.10    -0.38    -0.19     0.15     2.68     0.44    -0.71    -3.05    -4.49    -1.40    -0.36     0.02     4.12     1.05    -0.74    -3.07    -0.82     2.17     0.21    -2.90     3.53    -0.58    -2.49    -4.62
200012    -9.94    -7.31    -6.65    -8.23    -5.94    -6.81    -5.05    -7.61    -6.41    -6.36    -5.73    -7.16    -6.34    -5.37    -6.35    -7.82    -8.37    -5.37    -4.48   -10.79    -5.67    -6.56    -4.43    -9.73   -10.47    -6.59    -3.87    -7.80    -5.67    -7.30    -6.52    -8.47
200101     1.31     1.44    -3.02     3.62    -2.38    -0.94    -2.38     2.10    -1.27    -0.69    -1.29    -0.50     1.82     0.70     1.22     1.48     3.58    -4.16    -2.86     3.42    -0.13    -2.65    -2.74     5.05    -1.95    -1.94    -1.16    -0.56     2.02    -3.07    -3.62     2.79
200102     2.66     2.69     1.98     3.46     2.37     2.03     1.83     1.60     2.73     1.64     2.86     1.85     5.21     3.70     3.06     3.58    -4.31    -0.79    -0.60    -4.00    -3.23    -1.48    -3.76    -7.51    -1.89    -1.31    -3.62    -1.97    -2.39    -0.80    -1.11    -5.77
200103    -0.53     0.19     0.01    -2.58    -3.20    -4.33    -3.83    -4.03    -1.78    -2.58    -3.31    -3.99    -3.84    -2.67    -4.38    -4.53    -6.90    -2.44    -4.85    -5.00    -1.04    -2.56    -3.65    -4.76    -4.84    -4.42    -2.27    -1.43    -4.36    -3.75    -3.17    -2.28
200104    15.24    12.49     8.52    12.56    14.07    10.44    13.51     9.42    11.39    11.31    11.09     8.88    14.09    11.38    10.02     7.63    11.27    11.04     8.32    16.99    13.99    11.97     9.04     7.48    14.57    12.70     8.40     7.72    16.52     8.94    10.13     9.81
200105     0.08    -0.54     1.72     0.78     1.44     1.43     2.77     4.18     1.71     2.28     3.29     4.14    -0.11     5.19     1.95     7.46    -1.28     0.48     2.12    -4.03    -0.85     0.47     0.91     4.10    -2.97     1.53    -0.07     1.47    -3.44     0.56     1.33     3.16
200106    -3.45    -3.33    -0.69    -1.98    -1.42    -3.07    -2.29    -3.86    -2.38     0.37    -1.80    -3.64    -2.89    -1.04    -3.18    -4.63    -4.52    -1.23    -3.14    -3.22    -4.30    -4.46    -2.14    -5.90    -7.53    -3.40    -3.15    -5.99    -7.09    -4.66    -4.17    -6.76
200107    -9.12    -5.36    -6.48   -10.52    -4.68    -5.66    -5.86    -9.11    -6.78    -4.96    -4.17    -8.75    -8.07    -8.18    -6.40    -8.09    -8.30    -5.87    -5.23    -9.92    -8.69    -5.33    -6.60    -5.62    -7.07    -7.95    -6.39    -7.29    -6.82    -6.82    -5.10    -7.17
200108     4.19     5.21     3.83     2.70     5.10     3.29     2.28     2.23     3.48     5.02     2.71     0.45     3.01     3.17     1.31     1.71     1.65     0.13     0.62    -0.62    -1.27    -0.04     0.82    -6.09    -1.02    -0.55     1.50    -1.56    -0.63     2.22    -1.29    -5.26
200109   -11.47    -7.70    -7.92   -12.12    -8.31    -7.29    -6.89    -9.54    -9.38    -8.02    -6.89   -10.03   -11.09    -9.55    -8.40    -8.68   -11.58    -5.28    -6.85   -12.42    -8.64    -7.96    -6.83    -2.89    -6.77    -6.49    -6.83   -10.78   -13.32    -5.97    -4.49    -6.75
200110     2.27     0.92     2.75     3.37     1.18     0.29     1.90     2.38     2.04     1.96     1.49     5.24     2.36     3.59     1.95     6.72     3.40    -0.83    -1.10     8.04     1.44     2.38     1.74     0.28     0.28     1.68     2.76     7.90     3.59     1.24     1.12     6.80
200111    -8.13    -5.36    -6.01    -3.76    -6.06    -5.25    -4.38    -4.58    -5.47    -5.82    -5.21    -4.53    -8.48    -6.01    -3.36    -3.46    -5.29    -3.22    -2.30    -7.76    -0.88    -3.85    -2.74    -0.06    -0.29    -2.77    -2.36     1.06    -3.28    -3.76    -8.83    -0.12
200112   -15.41   -11.93   -13.31   -14.55   -10.83   -11.73    -9.31   -12.77   -12.74   -11.37    -9.54   -10.61   -14.41   -11.64   -11.21   -12.22   -12.27    -7.09    -7.69   -11.67   -11.00    -7.43    -6.40   -10.24    -6.65    -8.11    -7.22    -8.81   -10.30    -7.90    -8.74    -8.64
200201    -1.93    -3.45    -0.76     2.60    -5.07    -4.31    -3.95    -6.18    -3.70    -4.38    -3.05    -4.01    -1.19    -3.95    -2.96    -2.15    -4.49    -6.28    -4.93   -11.09    -6.89    -7.73    -5.95    -8.50    -8.00    -6.96    -7.17    -5.69    -4.86    -4.15    -7.86    -7.78
200202     5.88     7.39     6.68     2.60     7.14     7.93     6.47     8.07     4.85     5.80     3.73     5.47     7.84     5.65     7.26     4.19     7.18     6.93     7.33     6.99     6.99     5.05     9.00     4.73     5.34     6.95     3.43     5.15     6.96     3.92     3.77     6.07
200203     6.58     3.25     6.03     8.28     4.23     2.33     5.18     6.20     4.48     3.21     6.60     6.55     3.79     6.23     6.93     6.14     5.00     0.60     3.39     8.72     4.96     4.69     4.67     6.59     5.38     5.35     5.57     5.99     7.05     3.11     4.79     5.92
200204     4.65     4.88     5.32     6.44     5.97     5.09     4.08     3.58     4.30     4.92     4.97     5.99     4.62     4.65     7.66     6.45     6.96     4.73     6.09     3.61     6.45     5.56     4.99     4.44     5.20     7.32     9.04     7.26     9.52     4.52     5.44     6.54
200205    11.34     8.11     7.12    10.49     9.81     8.69     6.02     9.78    13.89     9.63     9.02     8.31    13.52    10.78     9.51    10.44    13.22     8.36    11.41    11.86     9.46    11.95     7.24     8.27    10.36     9.53     5.77     7.06     9.62    11.30     8.21     7.31
200206    -4.73    -0.24    -1.93    -4.18    -0.82    -1.20    -0.36    -2.20    -2.94    -1.38    -1.31    -1.51    -2.12    -0.72    -0.36    -1.81    -2.86    -1.96    -3.55    -5.66    -4.74    -3.91    -3.07    -6.25    -4.62    -3.58    -3.16    -4.93    -5.11    -2.65    -2.96    -4.88
200207     0.54    -0.90    -1.83    -1.33    -0.50    -0.94    -1.07    -2.37    -0.22     0.16     0.39    -2.48    -2.87    -0.18    -1.57    -3.76    -5.74    -3.83    -4.36    -5.77    -5.08    -5.40    -5.38    -6.10    -4.14    -5.77    -5.56    -5.55    -4.65    -3.58    -4.28    -5.74
200208    -1.48    -2.00    -0.97    -3.97    -2.34     0.66    -0.46    -1.47    -1.85    -1.28    -1.23    -3.61    -0.89    -1.38    -0.67    -3.65    -2.50     0.93     1.18    -1.26     1.22    -0.29    -1.06    -2.23    -2.13    -3.39    -3.37    -1.44    -1.29    -1.64    -0.92    -3.86
200209    -6.05    -4.65    -4.51    -6.68    -5.47    -4.41    -4.42    -5.18    -4.40    -3.40    -4.38    -5.92    -6.82    -4.33    -3.91    -8.86    -4.59     1.79    -1.53    -3.05    -3.80    -3.50    -4.27    -7.45    -2.45    -4.83    -6.47    -7.11    -4.30    -3.55    -0.37   -10.36
200210    -8.86    -7.75    -6.36    -8.08    -7.72    -6.36    -6.12    -6.65   -10.01    -7.01    -6.38    -7.44   -10.21   -10.57    -7.40    -8.69    -8.05    -3.13    -3.94    -7.83    -8.42    -5.00    -7.95    -7.10    -9.85    -9.03   -11.10    -9.10    -9.76    -8.19    -8.01   -10.12
200211    -6.20    -4.83    -3.58    -3.24    -2.95    -3.06    -1.53    -4.39    -3.34    -3.50    -2.42    -2.64    -3.20    -2.64    -2.72    -4.88     0.18     0.44    -2.82     1.41     3.72     2.32     2.82     4.42     0.61     5.49     7.57     6.66     1.63     2.27     3.42     7.55
200212     1.38    -0.12    -0.05    -2.60     0.58     0.67     1.86    -0.46     0.54     0.27     1.26    -0.31    -1.77     1.56     0.05     0.68    -0.77     1.93     0.86    -2.85    -0.44     1.07    -0.93    -4.51    -2.29    -3.20    -1.50    -4.80    -0.85    -0.55    -5.86    -5.91
200301     7.29     3.10     5.16     5.22     2.58     3.43     0.99     2.12     3.70     3.29     0.77     1.89     5.03     3.53     1.94     1.11    -2.23    -3.61    -3.94    -1.03    -3.81    -0.66    -3.73    -3.73     0.12    -4.65    -2.81    -5.91     0.02    -0.31    -0.70    -4.75
200302     7.74     7.96     7.75     5.94     8.67     7.48     6.44     5.37     8.82     5.65     7.17     5.06     9.89     4.83     6.78     1.43     5.06     3.94     2.27     2.85     3.55     2.80     0.97     2.07     5.90     2.01     0.32     1.79     6.88     3.90     3.80    -0.42
200303    -0.13     1.15     1.70     0.18     0.28     1.92     0.96    -0.04     2.49     0.67    -0.35    -0.57     1.78     2.41    -0.07    -0.72    -2.09     0.48    -1.28    -2.86    -2.20    -2.04    -3.84    -3.93    -2.23    -4.01    -1.16    -1.02    -1.51    -3.04     1.52    -5.05
200304     5.97     3.92     2.18     1.37     3.61     3.14     3.96     2.55     7.95     8.19     3.18     5.98     7.19     5.03     4.40     5.67     2.06     2.03     2.83     1.63     3.25     1.96    -1.57     0.50     3.55     2.73     0.86     1.93     3.24     4.39     2.42     2.58
200305     9.17     7.22     7.03     9.33     8.44     7.03     6.88     7.96     7.60     5.86     5.41     7.47    10.71     7.24     8.47    12.83     2.53     2.01     3.35     6.08     7.19     3.11     4.58     8.57     4.54     2.22     6.22    10.41     4.66     2.84     6.52     6.53
200306    16.76    12.52    12.10    19.67    15.52     8.07     7.46     9.38    10.88     8.50     7.42     9.53    16.24    13.49     9.55    12.08    11.46     5.57     6.82     9.73     5.31     7.61     8.12     6.42     8.94    10.33     6.58     5.61    11.03     8.44     7.20    10.37
200307     1.91    -1.69     0.48     0.89     1.40     1.12     1.82     4.26     1.89     2.66     1.71     2.83    -0.38    -1.16     1.06     4.00     8.03     2.05     0.94     0.75     4.29     1.26     1.42     1.18     3.29     3.58     1.42     3.69     0.85    -0.28    -0.78     3.12
200308    11.78     9.96    11.51     6.88     9.56     8.40     7.26     6.49     9.74    10.53     7.84     6.65    15.92    12.09    10.02    10.49    11.08     8.07     4.88     5.89     9.34    12.41     7.82     8.49    11.45    15.73     7.56     9.54    10.59     9.73    10.12     6.83
200309     7.90     7.45     8.78    10.89     8.45     7.67     8.61     8.77     7.93     7.72     7.78    10.76    12.51     7.13     8.73    13.87     9.01    10.38    10.05    11.96     8.14     4.47     5.31     9.38     7.10     5.25     8.46     8.82    11.45     8.21     9.43    10.79
200310     5.50     1.77     4.95     6.92     4.06     3.26     4.35     7.86     4.63     6.40     3.38    12.30     8.91     4.18     3.54    13.14     7.64     4.19     0.07     2.21     9.34     5.52     2.54     3.62     5.79     5.67     3.26     4.10     6.49     5.89     2.71     6.59
200311    -8.80    -6.42    -6.52   -10.30    -5.79    -5.59    -4.08    -7.03    -6.91    -6.72    -5.19    -6.65   -11.16    -8.52    -5.86    -8.11    -6.86    -5.06    -1.36    -1.96    -5.62    -3.72    -1.40    -5.54    -7.15    -3.04    -3.98    -4.64    -3.82    -4.78    -6.19    -5.51
200312     3.36     3.47     6.53     2.35     5.23     5.04     5.87     5.25     4.85     4.79     4.85     3.56     2.10     4.40     7.04     4.29     5.94     7.30     6.74     8.58     6.01     7.94     6.59     5.71     9.13     7.38     6.94     5.38     7.09     6.60     7.31     6.72
200401    13.02    10.47    10.38    11.14     8.85     8.00     6.45     8.46     9.15     6.51     7.32     9.66    11.15     6.49     5.19     9.08     4.13     2.49    -3.33     1.75     3.35     2.49    -0.54     3.42     2.49     2.33     2.49     4.26     4.65     3.03     3.69     4.43
200402    -1.69     1.45     1.65    -2.01    -0.32     1.49     0.92    -0.58     0.21    -0.68     0.76     0.61    -2.36    -0.17    -0.18    -1.19    -1.04     0.33     1.52     1.50    -1.39     1.76     1.29     0.38    -2.44    -0.90     0.69     1.70    -0.18    -2.23     0.97     3.36
200403    29.49    26.11    29.25    27.89    21.74    20.27    19.98    21.46    24.86    22.40    18.50    22.32    25.60    22.01    21.44    25.18    20.05    17.11    15.08    19.12    16.11    13.35    12.73    13.70    15.72    15.11    13.66    16.16    15.94    14.95    13.56    20.59
200404    -0.79     1.07     2.01     0.43     0.16    -1.22    -0.18    -0.61     2.39     1.91    -1.14     6.17     2.20    -1.21     1.03     7.52    -4.41    -5.88    -4.83    -3.46    -4.90    -5.46    -4.32    -2.52    -5.01    -5.89    -5.04    -5.12    -0.05    -3.83    -4.22    -2.88
200405    -7.39    -5.81    -6.33    -6.77    -5.94    -4.29    -2.93    -4.75    -7.64    -4.43    -3.32    -5.33    -6.13    -5.38    -3.94    -7.10    -3.78    -1.51    -1.14    -1.92    -0.62    -2.89    -1.43    -3.47    -3.75    -1.67    -1.16    -1.84    -3.18    -2.85    -0.68    -2.69
200406    11.01     8.90     8.87    11.30     9.33     8.70     7.34    12.07     9.46     9.85     8.31    12.68    10.23     9.38     8.22    14.03     5.36     8.14     5.47     6.10     6.40     4.44     3.89     5.47     8.67     4.32     7.68     6.44     9.79     6.22     7.55     8.34
200407    -5.40    -4.26    -4.15    -8.21    -5.83    -2.91    -4.15    -6.69    -5.68    -4.32    -4.06    -6.28    -7.48    -3.78    -4.90    -9.14    -7.40    -7.10    -6.63    -6.88   -10.29    -6.97    -5.98    -8.38    -7.28    -5.89    -5.25    -8.24    -8.31    -4.83    -5.97   -10.27
200408     1.51     0.86     0.61     2.67     2.07     0.63     1.41     1.87     2.34     1.38     1.67     1.06     5.74     1.63     1.74     1.94     0.37     0.56     1.33     0.49     1.43     0.92    -0.02    -0.36     1.13     1.97    -0.11     1.74     3.54     1.90     1.14     0.61
200409    -2.29    -1.63    -2.01    -6.11    -2.64    -2.81    -1.63    -3.17    -0.41    -3.01    -2.89    -4.37    -2.03    -2.94    -3.24    -6.71    -3.14    -2.50    -3.56    -3.20    -2.99    -3.39    -1.39    -5.02    -1.86    -2.07    -2.71    -3.55    -2.37    -1.55    -2.16    -5.41
200410     5.47     4.90     2.64     4.66     4.40     3.60     4.15     1.68     4.69     3.22     2.72     1.90     3.02     3.95     1.99     2.45     2.46     2.59     3.57     2.12     1.46     0.93     1.57     0.85     2.32     0.97     1.10     2.50     2.85     0.93     0.80     2.49
200411     4.46     3.34     4.08     5.86     6.66     2.96     5.70     3.76     3.69     2.83     1.78     3.01     4.67     3.15     3.51     3.67     4.66     2.70     5.55     6.63     5.88     4.82     3.76     1.57     3.78     2.90     3.85     5.59     3.30     2.53     2.91     2.76
200412     3.65     2.92     3.81     3.81     5.42     4.57     4.63     4.76     5.98     4.16     3.68     4.50     2.51     3.03     2.91     3.32     5.23     5.57     8.18     4.63     4.55     4.58     6.21     5.99     5.95     4.42     5.63     5.58     3.30     4.07     3.85     2.90
200501     8.31     5.66     6.55     9.49     9.09     6.03     4.19     5.02     5.90     5.81     4.31     7.95     9.17     5.66     5.23     8.23     0.38     1.79     3.23    -1.29     2.84     2.94     0.65    -0.57     3.35     0.90    -0.93    -0.24     3.02    -0.35     1.71     2.39
200502     5.57     6.28     6.14     4.53     6.19     5.63     5.49     6.09     6.32     5.22     5.15     3.19     6.65     5.95     5.91     1.38     2.23     2.65     0.52     4.43     2.18     3.89     2.58     2.97     1.72     2.35    -0.22    -1.35     4.15     3.37     1.55     1.32
