This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Developed.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199306  -0.92  -2.56  -2.66  -2.35  -2.43  -2.96
199307   3.48   2.02   2.23   2.88   2.27   2.20
199308   6.04   6.67   6.39   5.83   4.96   5.15
199309   0.45   1.03   0.39  -2.19  -0.95  -0.78
199310   3.49   1.83   2.68   0.20  -0.19   1.09
199311  -2.82  -2.48  -2.19  -7.10  -6.24  -5.74
199312   5.33   4.99   4.34   6.12   5.38   4.20
199401  11.69   9.11   9.29  11.17   7.90   7.91
199402   1.39   1.40   1.24  -0.46   0.06   0.08
199403  -2.64  -1.69  -2.88  -1.78  -1.93  -2.68
199404   1.96   2.46   2.06   3.26   2.75   1.99
199405  -0.16  -0.57  -0.80  -0.20  -0.97  -0.60
199406  -1.50   0.19  -0.76   0.56   0.82   0.21
199407   0.94   1.66   1.73   1.61   2.20   1.84
199408   1.96   2.28   2.61   1.80   2.17   2.98
199409   0.75   0.16  -0.06  -2.38  -2.47  -2.22
199410   0.06   0.83   0.79   1.40   1.60   1.76
199411  -5.01  -4.37  -4.94  -5.94  -5.11  -5.05
199412  -0.40   0.61   0.24   1.62   1.27   1.40
199501   0.52  -1.14  -0.47  -3.12  -1.75  -1.36
199502   1.72   1.61   1.28   0.30   1.02   0.92
199503   2.08   2.14   2.15   2.81   3.78   4.64
199504   2.63   1.72   1.42   3.45   2.55   2.59
199505   0.76   0.67   1.66  -0.99   0.03  -0.66
199506   2.34   1.97   1.71  -0.60   0.13   1.05
