1988, 1224,       -7.11,        4.67,        9.36,       12.04,       14.23,       16.44,       18.55,       20.50,       21.79,       23.42,       24.87,       26.49,       28.32,       29.84,       32.39,       34.75,       38.39,       43.98,       53.94,      522.20
1989, 1200,       -5.51,        6.40,       10.33,       13.22,       15.72,       18.33,       19.96,       21.55,       23.38,       25.00,       26.66,       27.98,       30.10,       31.75,       33.95,       36.88,       40.38,       46.63,       56.72,    10051.67
1990, 1203,       -3.19,        5.72,        9.45,       12.87,       15.83,       17.55,       19.22,       20.51,       22.00,       23.86,       25.96,       27.86,       29.36,       31.42,       33.86,       36.72,       39.95,       44.94,       56.78,      756.44
1991, 1247,       -6.87,        4.03,        9.30,       12.45,       14.68,       16.76,       18.29,       19.74,       21.57,       22.95,       24.57,       26.54,       28.32,       30.19,       32.47,       34.68,       38.86,       44.07,       56.56,      693.84
1992, 1326,      -11.42,        1.67,        7.85,       11.48,       13.78,       15.88,       17.67,       19.14,       20.44,       22.19,       23.99,       25.45,       26.93,       29.05,       31.49,       34.26,       38.23,       43.94,       57.16,     1310.76
1993, 1420,       -5.89,        5.71,       10.64,       13.66,       15.67,       17.44,       18.68,       20.22,       21.87,       23.38,       25.39,       26.87,       29.10,       31.05,       33.34,       36.46,       39.32,       44.71,       56.45,     1800.16
1994, 1512,        0.79,        8.55,       12.59,       15.30,       17.77,       19.85,       21.97,       24.23,       25.80,       27.17,       28.92,       30.32,       32.01,       34.34,       36.58,       39.03,       42.48,       47.65,       60.27,     2193.78
1995, 1557,        0.78,       10.64,       13.93,       17.02,       19.39,       21.90,       23.77,       25.43,       26.96,       28.41,       29.92,       31.35,       33.10,       35.18,       37.42,       39.90,       43.84,       49.71,       63.75,     7022.48
1996, 1623,        5.25,       11.51,       14.90,       18.15,       20.56,       22.20,       23.90,       25.63,       27.12,       28.40,       30.33,       31.70,       33.63,       35.72,       38.19,       41.22,       45.24,       52.21,       73.43,     3672.92
1997, 1726,        4.77,       11.63,       15.48,       17.76,       20.38,       22.39,       24.41,       26.13,       27.76,       28.99,       30.54,       32.12,       33.85,       35.82,       38.46,       41.36,       44.78,       51.71,       73.18,    15343.08
1998, 1730,        6.25,       12.73,       16.55,       18.91,       20.80,       22.80,       24.61,       26.34,       27.94,       29.17,       31.30,       32.95,       34.83,       36.68,       39.30,       42.46,       47.23,       54.50,       72.01,    14279.84
1999, 1684,        3.46,       10.41,       14.29,       17.14,       19.28,       21.60,       23.69,       25.47,       26.81,       28.53,       30.36,       32.24,       34.36,       36.83,       39.19,       42.01,       46.37,       53.37,       71.80,     1191.17
2000, 1541,        3.67,        9.74,       13.39,       16.77,       19.38,       21.75,       23.51,       25.70,       27.43,       29.55,       31.21,       33.11,       34.83,       36.82,       39.64,       43.41,       47.83,       55.31,       78.17,    86101.33
2001, 1433,       -0.25,        8.17,       13.35,       16.36,       19.11,       21.29,       23.87,       25.63,       27.51,       29.11,       31.38,       33.05,       34.93,       36.76,       39.88,       43.81,       48.16,       56.21,       74.77,    10272.96
2002, 1386,       -0.89,        6.04,        9.89,       12.95,       15.75,       18.17,       20.01,       22.55,       24.75,       26.61,       28.04,       30.08,       32.30,       34.36,       37.09,       40.76,       45.17,       53.20,       71.88,     3638.13
2003, 1368,       -1.15,        6.97,       10.61,       13.14,       15.43,       17.67,       19.87,       21.75,       23.48,       25.32,       27.18,       28.95,       31.25,       33.37,       35.92,       39.49,       44.09,       50.55,       71.85,     6733.33
2004, 1362,        1.22,        7.99,       10.93,       13.67,       16.08,       18.51,       20.15,       21.78,       23.12,       24.65,       26.53,       28.52,       30.41,       32.68,       35.05,       38.18,       43.12,       49.30,       68.56,    15557.86
2005, 1366,        5.96,       10.23,       13.35,       15.43,       17.70,       19.21,       21.08,       22.66,       24.53,       25.90,       27.58,       29.51,       31.28,       33.53,       36.01,       39.98,       44.08,       50.76,       68.70,     3064.89
2006, 1332,        5.48,       11.36,       14.44,       16.52,       18.26,       20.05,       21.99,       23.72,       24.91,       26.65,       28.53,       30.19,       32.18,       34.90,       37.75,       41.53,       46.40,       53.62,       73.76,    10200.21
2007, 1310,        5.44,       11.11,       14.58,       16.21,       17.93,       19.79,       21.18,       23.03,       24.65,       26.39,       27.85,       29.37,       31.45,       33.71,       36.86,       40.00,       45.72,       54.64,       68.85,     2661.80
2008, 1285,       -0.14,        8.80,       12.23,       15.30,       17.19,       18.96,       20.43,       21.98,       23.99,       26.12,       27.63,       29.65,       32.20,       34.40,       37.21,       40.71,       45.93,       55.34,       77.91,    24860.00
2009, 1210,      -17.25,        1.61,        9.10,       13.73,       16.48,       18.42,       20.61,       22.61,       24.62,       26.65,       28.70,       31.40,       33.76,       36.04,       38.99,       43.31,       49.69,       60.80,      104.98,     4008.03
2010, 1203,      -12.84,        1.74,        7.21,       10.34,       12.47,       14.53,       15.86,       17.66,       19.33,       21.35,       23.13,       24.83,       26.82,       29.19,       31.82,       35.08,       41.37,       50.58,       81.17,     3790.78
2011, 1201,       -1.81,        6.78,       10.86,       13.97,       15.53,       17.34,       18.88,       20.63,       21.96,       23.35,       25.26,       27.02,       28.96,       30.92,       33.71,       38.67,       44.38,       51.94,       82.38,    25557.14
2012, 1202,       -0.86,        8.10,       11.85,       14.38,       16.48,       18.57,       20.33,       21.68,       23.39,       24.93,       26.69,       28.43,       30.58,       33.38,       36.50,       40.87,       46.05,       55.11,       89.69,     1172.59
2013, 1205,       -0.28,        7.19,       10.96,       13.90,       15.72,       18.09,       20.03,       21.59,       23.40,       24.88,       26.63,       28.69,       30.66,       33.02,       35.59,       39.55,       45.33,       54.88,       77.60,     1248.43
2014, 1237,       -3.32,        5.51,       10.28,       13.05,       15.69,       17.63,       19.19,       20.78,       22.45,       24.19,       25.91,       27.86,       29.95,       31.79,       34.61,       37.94,       43.29,       52.62,       79.08,      795.65
2015, 1249,      -11.82,        4.82,        9.64,       13.13,       15.51,       17.35,       19.33,       21.31,       22.83,       24.63,       26.08,       28.44,       30.82,       33.19,       35.82,       40.53,       47.36,       57.37,       83.49,     2586.80
2016, 1196,      -20.16,        1.20,        7.22,       11.10,       14.32,       16.43,       18.23,       20.18,       21.90,       23.82,       25.59,       27.84,       29.89,       32.06,       36.37,       40.41,       46.73,       58.81,       86.22,    10878.95
2017, 1165,       -9.90,       -0.26,        6.18,       10.51,       13.82,       15.89,       17.84,       19.79,       21.49,       23.52,       26.03,       28.03,       30.30,       33.24,       37.28,       41.50,       48.14,       63.43,      103.27,     4341.92
2018, 1148,       -4.02,        3.92,        9.02,       11.44,       14.03,       15.98,       17.81,       19.66,       21.46,       23.32,       25.00,       26.74,       29.13,       32.17,       35.76,       41.19,       46.69,       58.32,       99.74,     5647.27
2019, 1130,       -4.74,        4.85,        9.72,       13.12,       15.55,       17.33,       19.04,       20.56,       22.09,       24.17,       26.00,       28.09,       30.68,       33.55,       37.21,       41.14,       50.54,       61.34,       92.13,    11591.69
