
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198506   7.21   4.71   7.77   9.76   5.31   7.99   4.60   9.95   4.86   5.41
198507  14.19  13.98  14.23  14.17  14.64  13.14  15.08  14.64  14.85  11.55
198508   5.89   5.30   5.45   4.49   5.31   4.83   5.97   4.10   4.91   6.45
198509  -0.06   0.88  -1.03  -0.30   0.53  -0.35  -0.53  -0.08  -0.14  -2.48
198510  12.65  10.67  13.80  13.69  11.80  12.55  12.46  14.28  13.37   0.98
198511  10.37  12.69   9.45  13.33  10.94  12.20   7.13  11.48   8.92  -0.98
198512   8.91  11.87   6.30  14.01   4.28  21.93   4.91   9.80   4.74   3.26
198601  -2.47  -1.88  -2.04  -5.73   1.04 -10.44   0.46  -3.93   2.88   8.45
198602   6.08   5.03   4.69   6.94   6.32   5.83   6.25   6.95   4.40   4.90
198603   3.80   4.16   5.99   2.33   3.72   0.96   3.09   4.06   4.47   4.68
198604   7.70   1.86  12.75   5.71  18.09   5.95  10.04   9.04   4.12  19.36
198605  -5.98  -7.59  -4.13  -6.37  -3.84  -6.49  -4.63  -5.82  -4.02  -7.91
198606   4.87   4.32   4.24   4.05   3.19   2.95   7.69   5.77   4.33   5.12
198607  -1.56  -4.56  -0.55   0.21  -1.75  -2.90  -3.53   1.18  -5.33  -4.45
198608  12.08  13.51  11.52  11.27  11.78   9.40  12.32   9.89  15.95  12.33
198609  -3.01  -2.96  -2.96  -3.77  -2.34  -0.59  -1.86  -3.32  -1.85  -7.46
198610   0.33   2.71  -0.43  -0.21   1.12   2.86   0.79  -1.24   1.21   2.44
198611   7.64   2.95   8.92   7.67   6.40   1.10   7.85   7.81   6.78   1.31
198612   1.71   1.21   1.98   0.79   2.60  -1.17   2.51   1.07   2.54  -4.01
198701   3.11   5.26   1.36   2.06   1.78   3.63   2.86   3.32   5.05   5.88
198702  -5.28  -2.70  -4.85  -7.37  -4.14  -5.19  -0.17  -7.51  -2.32   4.77
198703   3.61   6.13   3.17   3.16   3.31   7.61   5.82   3.40   3.47  -4.02
198704   0.05   1.29  -0.42  -2.31   1.91   1.56   6.13  -0.91   1.89  12.79
198705  -4.53  -2.70  -6.24  -3.43  -5.21  -1.18  -4.98  -3.87  -7.33   9.09
198706   4.59   7.22   3.89   4.66   2.03   3.69  -0.58   4.21   4.43  10.99
198707   6.81  10.73   4.57   6.04   3.81   7.81   5.93   6.58   7.89  14.71
198708   2.86   3.58   2.95   2.96   5.14   4.20   4.74   3.29   3.03   9.67
198709   1.97   5.32   0.50   2.55   0.29   5.88   1.13   2.57   1.25   1.84
198710 -19.31 -20.06 -21.06 -15.86 -25.53 -16.09 -28.54 -15.25 -28.45 -19.81
198711  -4.06  -8.09  -5.06  -4.67  -6.41  -5.58  -1.52  -3.37  -7.33 -15.68
198712   2.61   1.97   3.57  -0.16   4.50   2.28   6.33   0.81   5.54   0.81
198801  -7.26  -5.56  -7.38  -3.72  -5.90  -3.83  -7.13  -9.90  -6.32  -7.20
198802   6.26   9.30   5.95   7.12   3.47  10.03   4.11   5.87   4.46  15.60
198803  -1.39   0.30  -0.10  -0.94  -1.71  -0.20  -0.24  -2.49  -0.46   1.66
198804  -1.38   1.18  -2.16   1.38  -1.52   3.71  -2.26  -2.66  -1.03   2.67
198805  -4.03  -1.39  -5.14  -4.96  -5.21  -2.78  -4.55  -3.60  -3.39   6.92
198806   1.54   4.97   1.70   2.39   2.13   3.12   0.60   0.29   4.28   1.16
198807  -2.65  -4.90  -3.50  -5.28  -1.59  -5.84  -4.91  -1.65  -2.85  -6.86
198808  -1.45  -0.65  -3.15   1.31  -2.66   0.43  -1.84  -2.46  -2.86   3.24
198809   3.32   5.11   3.57   2.85   4.42   5.06   4.74   2.21   5.16   4.61
198810   8.60   7.57   6.94   8.80   6.38   9.14   6.34  10.41   6.96   7.46
198811   2.33   2.52  -8.88  16.27  -2.35   8.00  -7.88   5.43  -3.08   3.97
198812  -0.96  -0.02  -3.23   3.40  -6.20   0.47  -2.82  -0.45  -5.18   3.20
198901  -3.95  -1.86  -5.90  -2.40  -7.19  -0.52  -4.76  -4.46  -3.00   3.78
198902   1.92   4.75   2.74   2.93   1.13   3.40   0.96  -1.27   4.04   1.89
198903  -1.41  -0.20  -1.62  -1.39  -1.37  -1.74  -5.35  -1.84  -1.17  -4.30
198904   2.68   3.08   2.89   2.69   4.31   6.03   5.32  -1.17   5.71   2.40
198905  -5.71  -3.94  -6.85  -5.82  -6.65  -1.11  -1.40  -7.24  -3.17  -3.69
198906  12.85  12.82   7.77  14.84   9.66  14.82  13.55  10.36  15.74  14.47
198907  11.53   6.56  12.41   9.49  19.50   4.65  11.49  13.38  11.29   4.05
198908  -1.70  -0.02  -3.64  -0.59  -4.91   6.12  -4.37  -1.47  -2.10   1.69
198909   1.66   1.41   2.29   1.84   2.25   5.85   5.23   0.94   0.41  12.86
198910  -5.41  -4.06  -7.42  -5.20  -5.63  -3.37  -7.16  -4.90  -5.53  -9.67
198911   4.43   1.67   5.09   4.01   6.41   3.14   3.70   6.11   3.60  -3.52
198912   2.95   2.02   0.60   3.83  -1.33   2.65  -1.97   5.60   1.57  -1.71
199001  -0.27  -1.28   1.03  -2.20   1.01  -0.62   2.59  -2.32   1.95  -5.88
199002  -0.40   1.49  -0.87   2.13  -0.92   4.17  -0.67  -1.21  -1.93   8.06
199003  -2.17  -4.16  -0.49  -3.91  -2.54  -5.78   0.24  -3.99  -2.09   1.90
199004  -1.19   1.65  -0.61   3.96   0.58   3.94   0.50  -4.22   0.33   3.49
199005  14.53  14.25  13.23  12.81  17.76  13.87  14.25  13.89  16.48  17.76
199006   2.75   2.20   1.89   4.93   3.71   1.73   6.43   2.16   4.76  -5.67
199007   2.35   1.93   1.95   0.17   4.30   0.18  -0.80   3.32   1.03   7.48
199008 -11.30 -14.30 -10.39 -13.55 -11.99 -16.37 -11.06  -9.32 -12.57 -19.00
199009 -11.13 -11.56 -12.42 -13.06 -10.91 -14.41  -8.82  -9.78 -10.62 -18.09
199010   5.27  -0.07   7.66  -0.55  10.33   0.46   7.32   1.50   7.37 -13.43
