This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199410   0.78   0.89   1.39   3.10   2.89   1.76
199411  -5.41  -4.32  -4.44  -4.60  -4.17  -4.38
199412   0.70   0.54   1.52   0.87   0.79   0.34
199501   1.17   0.28   1.02  -1.87  -1.07  -0.37
199502   0.68   1.33   1.90   2.81   2.08   1.39
199503   1.90   2.27   2.15   3.95   2.12  -0.34
199504   1.29   0.71   1.08   2.30   3.66   3.88
199505   2.49   1.74   1.95   2.35   1.95   2.82
199506   0.36   1.21   2.03   2.50   1.00   0.94
199507   3.59   3.35   2.26   3.91   4.28   3.80
199508  -1.58  -2.84  -2.61  -2.67  -4.00  -5.13
199509   2.90   2.65   2.78   2.54   2.09   1.60
199510  -0.32  -0.25  -0.87  -1.51  -1.52  -2.35
199511  -2.81  -3.10  -2.32  -2.25  -0.20  -1.46
199512   1.34   1.04   1.15   2.35   2.29   2.46
199601   0.43   0.24   0.57   1.21   1.10   1.63
199602   4.30   3.19   3.59   3.34   3.29   3.34
199603   0.30   1.24   2.12   1.76   1.24   0.28
199604   0.89   1.45   1.56   0.53   2.18   2.05
199605   4.18   3.64   3.86   2.90   1.95   2.71
199606  -0.49  -0.24   0.75   0.43  -0.13  -0.36
199607  -1.87  -0.53   1.00  -2.13  -1.51  -1.61
199608   2.08   2.13   1.37   3.11   2.02   1.94
199609  -1.49  -1.29  -0.67   0.12   1.02   0.03
199610   1.42   1.66   2.02   2.41   1.67   0.73
199611   2.18   1.94   2.77   2.64   3.30   4.93
199612   1.42   1.71   2.43   1.62   2.42   4.03
199701   0.04   0.57   1.17  -0.81   0.50   3.42
199702   3.74   2.83   2.36   0.65   0.32   1.31
199703   0.62   1.33   2.21   1.18   2.17   2.76
199704  -1.94  -1.66  -0.92  -2.28  -1.71  -0.96
199705   1.49   3.60   3.56   3.50   3.57   3.45
199706  -0.50   0.40   1.18   2.08   3.68   3.45
199707  -3.37  -2.33  -1.71   1.44   1.77   3.18
199708   1.28   1.18   0.76  -2.31  -2.57  -2.62
199709   4.51   4.94   5.85   7.27   7.70   9.54
199710  -0.25  -0.34   0.33  -3.67  -3.90  -2.60
199711  -1.95  -1.62  -1.18   0.96   0.71  -0.77
199712  -1.09  -1.96  -0.57   0.95   0.84   3.84
199801   2.03   0.91   2.83   2.34   2.14   4.69
199802   5.35   4.92   6.30   7.35   7.37   8.90
199803   6.75   6.38   7.69   7.14   8.24  11.93
199804   4.82   4.51   5.58   2.89   4.76   2.93
199805   4.84   4.43   4.28   2.36   3.14   3.45
199806  -2.91  -2.35  -2.49  -2.68  -2.33  -4.34
199807  -1.15  -0.97  -0.03   2.75   1.95   1.67
199808 -10.17  -9.24  -6.76 -11.26 -10.94 -12.93
199809  -3.81  -3.68  -2.14  -3.26  -4.57  -6.15
199810  -0.47   0.12   0.70   6.38   7.57   6.50
199811   2.10   1.22   1.31   3.03   2.25   5.36
199812   1.12  -0.43   0.52   2.29   2.50   1.04
199901   2.48   0.43   0.69   1.51  -1.80  -1.76
199902   0.67  -0.89   0.46  -1.94  -2.03  -1.82
199903   1.14   0.20   1.45  -0.15   0.39   2.58
199904   3.94   5.25   4.78   3.11   5.55   5.11
199905   0.79   2.06   3.75  -1.25  -2.34  -2.46
199906   1.67   2.33   3.04   1.94   1.97   2.16
199907   4.55   7.07   5.26   2.28   1.51   2.92
199908   3.95   4.71   2.95   0.89   1.20   1.11
199909   1.79   1.81   1.76  -0.29  -0.33  -0.21
199910   0.14   0.42  -0.20   1.50  -0.71  -2.03
199911  10.30   4.09   0.84   5.56  -0.77  -1.34
199912  11.01   6.43   4.29   9.61   6.87   6.97
200001   8.66   4.64   2.16  -5.93  -7.07  -8.91
200002  10.71   6.17   1.59   6.50   2.82   0.99
200003  -1.43   0.16   0.69   1.10   3.33   4.18
200004 -10.64  -7.50  -5.34  -6.17  -2.92  -3.23
200005  -2.33   2.46   3.84   0.33   4.03   4.04
200006   0.92   1.14   2.71   1.13   1.76   2.38
200007  -4.04  -2.07  -1.03   3.44   0.04  -0.28
200008  -2.28  -1.00  -0.53   0.42  -0.43  -0.68
200009  -2.62  -1.75  -1.06  -5.98  -2.15  -2.51
200010 -14.33  -7.53  -4.43  -7.41  -1.86   0.31
200011 -12.37  -4.39   0.09 -12.93  -0.61   2.90
200012   2.36   3.43   5.86   5.89   8.11   8.04
200101   3.94   5.86   3.90   5.75   1.86   1.02
200102  -6.70  -5.37  -1.21 -13.95  -3.12   0.26
200103 -12.27  -9.38  -7.03 -16.10  -8.61  -8.14
200104   3.73   3.95   4.26  13.48   5.90   4.71
200105  -6.64  -2.70  -0.88  -6.01  -3.11  -1.69
200106 -11.50  -4.97  -1.05 -10.37  -2.52  -2.39
200107  -5.99  -2.66  -0.28  -1.35  -0.03   1.19
200108  -2.90  -0.12   1.46  -3.42   0.61   0.52
200109 -19.32 -15.77 -11.47 -15.02 -13.03 -14.93
200110  11.57   6.71   3.64  10.26   3.65   4.66
200111   8.55   7.68   4.62   9.04   5.37   6.80
200112  -1.36  -1.46   0.28   0.41   1.67   1.91
200201  -3.20  -2.16  -0.50  -5.42  -1.81  -0.96
200202  -3.94  -2.45   0.59  -1.49   0.97   1.86
200203   2.92   3.32   3.88   6.07   6.97   5.24
200204  -2.00   0.24   3.44  -4.08   2.75   2.79
200205  -1.30   0.93   3.17  -1.02   2.06   2.46
200206  -5.67  -2.31   1.54  -4.76  -3.07  -1.31
200207  -7.53  -8.21  -6.25 -11.73 -10.73  -8.36
200208  -3.06  -1.78  -0.33  -0.10   0.64   0.03
200209 -13.15 -12.30  -8.67 -12.37 -12.28 -13.38
200210   3.27   3.43   2.50   9.26   8.96   6.49
200211   7.34   6.82   5.39   7.74   6.99   7.30
200212  -2.49  -2.04   2.44  -4.82  -1.60  -0.84
200301  -0.90  -1.40   1.13  -2.60  -2.05  -1.74
200302  -5.54  -4.18  -3.20  -5.66  -4.16  -3.61
200303  -2.05  -2.18  -1.15  -0.41  -0.30  -0.71
200304  13.21  13.92  11.71  16.40  15.60  18.55
200305  12.06  12.25  12.29  10.65   8.71   9.80
200306   4.30   5.56   5.42   0.31   1.48   2.71
200307   1.69   3.14   5.16   2.28   2.33   5.27
200308   3.98   3.92   4.97   1.72   1.03   1.87
200309   7.15   6.65   8.11   4.35   4.28   4.24
200310   4.59   5.42   5.25   5.93   6.14   7.66
200311   5.16   4.49   4.84   4.17   4.43   5.03
200312   4.14   5.06   5.09   6.02   6.36   5.49
200401   7.94   7.42   9.30   3.43   3.43   3.77
200402   4.65   4.47   4.78   3.81   3.29   3.45
200403  -3.69  -2.88  -2.75  -2.79  -1.48  -3.28
200404  -2.93  -1.77  -1.87  -1.50  -0.66  -0.91
200405  -0.52  -0.43  -0.21   2.26   1.50   0.68
200406  -0.04   1.11   1.71   2.10   2.38   3.75
200407  -3.97  -2.60  -2.62  -3.90  -3.75  -2.38
200408  -1.28  -0.24  -0.02   0.14   1.07   0.59
200409   2.95   3.21   3.52   4.30   4.77   4.09
200410   3.47   4.55   4.93   4.27   4.31   4.46
200411   7.04   8.06   8.74   7.04   7.49   8.54
200412   3.05   3.97   4.65   4.44   5.33   5.50
200501   1.86   2.68   3.73  -0.95   1.05   0.21
200502   6.64   6.12   7.46   3.70   5.15   5.92
200503  -3.21  -2.80  -1.93  -2.75  -2.19  -2.64
200504  -3.39  -2.25  -2.05  -2.80  -2.92  -3.07
200505  -3.64  -2.44  -2.31   0.20   0.39   1.17
200506   1.06   1.69   2.35   0.92   2.09   1.80
200507   2.27   3.69   4.84   3.68   4.97   4.46
200508   4.87   4.65   4.57   2.75   3.79   3.13
200509  -0.21   1.27   0.40   2.03   2.58   1.63
200510  -4.58  -3.44  -2.10  -3.74  -3.34  -4.24
200511  -0.14   0.24  -0.36   1.85   1.97   2.57
200512   3.66   3.72   4.04   4.32   5.71   5.06
200601   9.85   8.83   9.01   6.67   7.54   9.38
200602   2.02   2.19   2.89   0.52   1.26   3.10
200603   4.66   5.10   4.67   4.17   4.62   6.42
200604   7.51   6.53   7.82   6.63   5.81   5.80
200605  -3.84  -3.90  -2.21  -3.56  -3.58  -3.86
200606  -2.72  -2.02  -1.53   0.19   0.43   0.19
200607  -1.17  -0.59   0.08  -0.24   0.46   2.13
200608   2.77   2.36   3.45   3.16   4.20   3.09
200609   0.44  -0.20  -0.12   1.16   2.33   2.08
200610   1.87   2.51   3.29   4.53   4.41   5.15
200611   5.36   5.14   5.63   4.85   4.80   4.84
200612   3.68   3.93   2.77   3.43   4.65   5.15
200701   3.95   3.78   4.39   1.03   2.02   1.68
200702   0.76   1.10   2.10   0.66   0.24   0.35
200703   2.86   3.37   4.04   5.01   5.84   5.16
200704   5.04   6.07   5.66   4.71   5.51   6.19
200705  -0.23   0.65   1.93   1.51   1.58   0.52
200706  -0.13   1.00   2.00  -0.46  -1.03  -0.96
200707  -0.24   0.23   0.29  -0.78  -1.03  -1.70
200708  -5.29  -5.20  -3.94  -1.88  -2.16  -2.90
200709   2.43   1.98   2.24   4.73   3.12   2.95
200710   2.99   2.78   2.18   5.09   4.38   3.46
200711  -7.32  -7.72  -6.06  -5.08  -4.97  -6.62
200712  -3.87  -2.60  -3.14  -2.56  -2.20  -2.08
200801  -7.88  -7.97  -6.14  -9.13  -9.00  -9.72
200802   3.17   3.79   3.15   3.91   3.93   3.19
200803  -2.00  -1.87  -1.36   0.79   2.05   2.31
200804   1.23   2.11   1.27   3.23   2.56   3.07
200805   0.80   1.36   0.74   1.63   0.98  -0.10
200806  -7.38  -6.40  -4.79  -9.18 -10.35 -10.98
200807  -5.35  -5.83  -6.16  -3.83  -5.32  -3.98
200808  -6.08  -5.61  -5.48  -4.10  -3.37  -2.47
200809 -15.19 -16.40 -15.65 -16.43 -16.23 -16.15
200810 -25.39 -26.17 -25.49 -25.40 -24.81 -26.82
200811  -7.85  -8.10  -7.21  -6.11  -7.54  -8.53
200812   0.00   1.42   2.05   7.41   7.51   7.50
200901  -2.32  -3.89  -2.72  -7.38  -8.44 -11.42
200902  -4.16  -4.26  -5.01  -5.83  -9.95 -11.55
200903   8.01   4.45   4.71   6.98   9.31  13.52
200904  16.72  19.30  19.70  17.64  19.41  25.89
200905  16.98  16.54  15.89  13.81  14.43  14.75
200906   0.29   1.38  -0.30  -0.54  -1.88  -2.37
200907   4.17   4.13   5.24   6.79   9.83  12.35
200908   4.26   6.49   9.62   3.74   6.05   9.92
200909   7.07   5.34   6.38   6.13   6.10   7.10
200910  -0.02   0.60   1.32  -1.61  -1.25  -3.72
200911   0.45   0.60  -0.34   3.70   2.98   1.42
200912  -2.69  -1.99  -2.96   2.07   0.30  -0.16
201001  -0.07  -0.43   0.06  -2.89  -3.61  -4.21
201002  -3.17  -2.16  -3.45  -1.30  -2.53  -3.12
201003   1.37   3.24   4.00   5.51   7.25   9.00
201004   1.57   0.88   1.33  -1.71  -0.03  -1.30
201005 -10.94 -10.75 -11.72 -10.77 -12.28 -14.56
201006  -0.83   1.07  -0.40   0.64  -0.67  -3.49
201007   7.61   8.75   9.60  10.96  11.65  14.73
201008  -4.35  -3.29  -2.88  -2.81  -4.29  -6.03
201009  12.09  11.98  10.08  11.98  13.45  12.45
201010   3.59   4.84   4.78   5.30   5.02   5.02
201011  -5.93  -6.25  -6.39  -5.78  -6.87 -10.40
201012   8.50   9.87   8.06   9.08  11.89  10.75
201101   6.20   6.08   6.72   1.03   2.33   6.49
201102   1.89   2.05   3.21   2.67   3.02   2.95
201103   1.22   1.19   0.47   1.94   1.94   0.10
201104   6.09   6.77   6.77   7.47   7.84   8.02
201105  -2.16  -1.74  -3.03  -2.32  -2.97  -4.50
201106  -4.13  -3.24  -2.90  -1.88  -3.07  -3.48
201107  -2.20  -1.08  -1.46  -2.62  -3.71  -7.37
201108  -8.28  -7.63  -7.46  -6.75  -9.59 -11.98
201109 -11.11 -11.39 -11.17 -12.57 -13.36 -13.13
201110   6.21   5.34   4.07  11.20  11.22   8.16
201111  -7.40  -7.04  -6.50  -2.46  -5.46  -8.77
201112  -1.97  -2.67  -3.61  -3.13  -3.25  -3.27
201201   8.30   9.67   9.01   8.82   8.72  12.77
201202   7.35   7.75   7.81   9.96   6.63   6.85
201203  -0.05   0.36   0.38   1.06   0.52  -1.27
201204  -2.14  -1.05  -2.78   0.85  -1.61  -5.60
201205 -12.01 -11.38 -11.59 -12.01 -13.60 -15.57
201206   1.03   2.14   2.77   5.40   5.71   9.86
201207  -1.75  -1.61  -1.79   1.82   1.19  -1.16
201208   3.68   5.23   4.56   3.70   3.78   6.93
201209   3.31   3.95   5.22   3.06   3.72   5.67
201210   0.33   0.39   0.74   0.93   1.26   2.41
201211  -0.71  -0.69  -0.53   2.57   1.30   0.40
201212   4.88   3.81   5.66   2.31   3.41   5.40
201301   7.17   7.30  10.04   3.59   6.13   8.66
201302  -2.43  -2.30  -3.18  -0.60  -0.95  -4.27
201303  -1.88  -1.99  -2.06   0.78  -0.85  -3.86
201304   0.84   1.40   2.18   2.19   3.35   7.11
201305   0.21   0.35   1.50   0.36   1.26   2.31
201306  -0.92  -1.87  -2.11  -3.33  -4.26  -6.78
201307   4.35   4.13   4.77   7.48   8.35   9.35
201308   3.81   3.07   4.24  -0.08  -1.36  -0.21
201309   7.66   7.01   7.14   5.65   7.36   7.83
201310   3.11   3.09   4.82   2.39   3.86   7.27
201311   2.82   2.21   2.13   0.89   1.31   1.50
201312   2.40   1.99   2.04   3.13   2.68   2.74
201401   2.44   2.08   3.05  -3.71  -2.50  -1.07
201402   6.43   6.80   6.33   7.69   7.69   8.46
201403  -2.18  -0.52   0.08  -1.01  -0.56   0.47
201404  -1.05   1.18   1.28   1.39   1.53   1.05
201405   0.01   0.13  -0.35   1.13   0.69   0.00
201406   0.83   1.40   0.05   0.42  -0.50  -1.26
201407  -3.15  -4.03  -3.03  -4.24  -5.15  -4.43
201408  -2.03  -1.67  -1.47   0.03  -0.64  -0.72
201409  -4.51  -4.68  -4.87  -4.89  -4.95  -4.40
201410  -5.55  -4.31  -6.11  -0.43  -2.80  -3.77
201411   0.04  -0.26  -0.83   2.76   2.51   1.73
201412  -3.44  -2.72  -4.12  -0.85  -3.12  -5.16
201501  -3.47  -2.74  -4.26   0.98  -0.58  -2.59
201502   5.24   5.83   5.34   5.64   7.02   9.30
201503  -1.87  -3.46  -2.59  -2.47  -2.52  -2.42
201504   6.43   7.01   7.69   5.28   5.99   5.49
201505   0.72   1.45   0.40   1.22  -0.30  -1.43
201506   1.27  -0.21  -0.36  -2.88  -2.64  -2.60
201507   1.63   0.71  -0.43   2.71   1.81   1.06
201508  -1.64  -1.90  -1.85  -4.61  -4.94  -5.94
201509  -1.65  -2.48  -2.37  -2.38  -3.68  -6.19
201510   2.99   3.10   1.52   5.33   6.24   6.31
201511  -1.23  -1.74  -3.82   0.37  -0.69  -3.40
201512   2.33   2.11   0.69  -1.24  -0.55  -2.92
201601  -5.95  -5.79  -3.98  -6.65  -5.95  -9.93
201602  -1.51  -1.03  -0.64  -0.55   0.13  -1.85
201603   7.73   7.51   8.47   7.80   8.07   9.45
201604   2.58   2.57   5.71   0.78   2.03   4.97
201605  -0.73  -0.99  -1.57   0.83  -0.22  -2.71
201606  -6.70  -6.71  -5.33  -5.08  -6.23  -9.08
201607   4.98   4.59   4.48   5.11   5.80   5.74
201608   3.35   2.76   3.03   0.21   1.58   2.06
201609   2.92   1.43   1.47   0.36   1.80   0.74
201610  -4.55  -3.69  -2.14  -5.76  -4.41   0.12
201611  -2.32  -2.15  -1.05  -3.39  -2.86  -1.83
201612   2.91   2.56   3.38   3.41   4.11   5.71
201701   7.29   6.28   8.26   3.70   3.38   4.15
201702  -0.59   0.40   0.33   1.67   1.41  -0.71
201703   2.53   2.37   2.85   4.25   4.25   4.29
201704   3.72   5.30   5.21   5.68   6.81   4.28
201705   3.46   5.46   5.04   4.97   5.02   4.90
201706   1.28   2.22   2.64  -1.40  -0.45   0.52
201707   4.44   3.73   5.04   3.03   3.86   4.82
201708  -0.50  -0.18   0.33   2.59   0.18  -0.08
201709   2.74   2.43   1.79   2.56   3.12   3.31
201710   0.14  -1.09  -0.42   0.50   1.12   0.28
201711  -0.74   0.19   0.99  -0.09  -0.20   0.96
201712   0.79   1.98   3.00   1.58   2.04   2.58
201801   9.04   7.88   8.46   6.06   5.53   6.72
201802  -4.75  -3.57  -4.17  -3.86  -4.29  -4.41
201803  -2.62  -1.59  -0.83  -1.27  -0.02  -1.37
201804  -0.19   0.46   0.93   1.82   1.45   2.39
201805  -1.56  -1.86  -2.00  -0.25  -1.25  -5.19
201806  -1.44  -1.27  -1.70   0.24  -1.47  -1.49
201807   0.66   0.96   0.86   2.70   1.56   3.90
201808  -1.02  -1.69  -0.90   0.20  -1.65  -2.94
201809  -0.29  -0.25  -0.59  -1.78  -0.67   1.26
201810 -11.14 -10.13  -8.07 -10.01  -8.81  -8.52
201811  -2.88  -2.51  -2.56  -2.70  -1.66  -1.48
201812  -5.77  -4.67  -2.92  -4.20  -4.33  -5.13
201901   7.40   6.44   6.13   8.93   7.35   6.70
201902   1.10  -0.36   1.05   3.76   2.56   2.58
201903  -1.52  -0.29  -1.05   1.40  -0.51  -1.42
201904   2.94   3.68   3.36   5.63   5.05   4.45
201905  -3.40  -4.05  -2.33  -5.06  -6.77  -6.54
201906   3.10   3.54   3.47   6.48   7.09   5.01
201907  -2.23  -2.64  -1.20  -1.65  -2.86  -2.79
201908  -3.65  -3.28  -2.18  -2.28  -1.93  -3.37
201909   1.27   1.10   0.64   0.56   2.65   4.16
201910   2.85   3.08   3.57   4.49   3.70   4.99
201911   3.69   2.47   1.76   3.75   2.48   1.75
201912   6.47   6.10   5.54   4.44   3.96   4.90
202001   1.21   1.03  -0.01  -0.94  -2.73  -3.67
202002  -9.30  -9.06  -7.26  -8.77  -8.76  -8.54
202003 -15.92 -18.11 -19.46 -12.90 -18.54 -22.80
202004  18.03  14.55  13.69  10.78   9.04   7.97
202005   8.01   6.33   4.70   9.11   6.14   3.55
202006   5.88   4.90   4.46   1.61   3.12   5.04



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   3.25   3.37  -3.97  16.19   8.91   9.66
1992 -16.22 -18.93 -19.73  -8.01  -4.79  -7.13
1993  24.02  28.37  44.70  15.84  31.32  39.66
1994   6.69   9.50  16.43   2.01   1.15   5.62
1995  12.12   9.04   7.41  24.83  17.87  16.23
1996  17.69  18.91  21.47  20.31  24.08  20.55
1997   2.61   8.27  16.84  18.01  21.37  28.81
1998  12.16   4.17  16.55  29.92  25.86  23.62
1999  50.22  25.69  18.22  22.04  17.82   6.68
2000 -30.41 -12.52   2.17 -24.33   1.77  -1.03
2001 -39.34 -17.13  -3.17 -30.42 -16.37 -14.93
2002 -25.47  -6.88  10.61 -19.69 -13.04 -13.12
2003  49.16  56.97  66.56  31.84  43.76  55.22
2004  24.61  33.67  37.44  17.00  26.41  26.54
2005  10.64  18.10  23.72   8.74  11.45  14.91
2006  40.88  41.99  49.27  30.40  34.93  44.14
2007   1.73   8.80   8.00  18.20  16.40  11.68
2008 -53.77 -49.88 -50.55 -39.92 -45.11 -49.76
2009  55.30  43.42  49.41  32.62  31.17  41.18
2010  16.14  20.15   9.49  10.80   4.98  -0.03
2011 -15.17 -18.87 -24.29  -4.14 -11.69 -19.79
2012  24.19  21.46  23.13  21.53  16.20  27.13
2013  31.51  34.62  41.25  21.59  27.79  31.62
2014  -9.06  -6.87  -9.73  -1.44  -5.60 -10.96
2015  17.08  10.85  -0.80   4.61   2.17 -11.24
2016  -2.54   3.33   9.91  -6.53   1.76   3.17
2017  32.48  36.63  35.72  25.95  30.99  28.74
2018 -18.28 -18.21 -17.92  -9.42 -15.72 -16.44
2019  28.34  19.15  22.39  33.68  23.87  15.92



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   3.24   5.84   1.61   7.13   3.49   6.75
1992 -18.67 -19.69 -18.07 -12.61 -10.74 -13.71
1993  32.43  37.09  59.19  23.84  33.05  45.90
1994   8.24  12.33  26.46   5.04   6.21   9.81
1995  11.38   8.46  10.83  15.02  13.10   7.08
1996  13.97  16.11  23.49  19.34  20.10  21.32
1997   2.31   6.85  13.56   8.83  13.31  26.04
1998   7.45   4.85  18.23  19.30  22.36  22.42
1999  50.74  39.20  33.03  24.67   9.46  11.26
2000 -26.71  -7.09   4.04 -19.60   4.29   6.37
2001 -35.83 -19.10  -4.96 -28.67 -12.38  -7.85
2002 -26.50 -16.60   6.40 -22.63  -2.56  -0.73
2003  57.42  65.01  77.09  50.16  51.68  67.64
2004  16.96  26.99  33.50  25.58  30.80  31.40
2005   4.55  13.32  19.61   9.15  20.42  16.54
2006  33.91  33.36  41.34  35.78  43.19  52.40
2007   0.13   4.68  11.57  11.98  11.23   5.43
2008 -54.37 -53.57 -51.04 -47.41 -48.67 -50.63
2009  57.36  56.94  60.92  52.14  52.31  61.73
2010   7.35  16.41  11.16  16.67  16.43   4.00
2011 -16.22 -14.19 -15.47  -9.16 -16.37 -26.12
2012  11.13  18.31  19.21  30.33  21.00  26.07
2013  30.04  26.62  35.39  24.38  29.46  34.47
2014 -12.04  -6.94 -10.16  -2.31  -8.15  -9.41
2015  10.75   7.28  -0.70   7.54   4.37  -6.45
2016   1.59   0.06  11.47  -3.92   2.75   1.48
2017  27.15  32.89  40.81  32.93  34.86  33.28
2018 -20.87 -17.59 -13.40 -13.09 -15.16 -15.99
2019  18.76  16.24  19.92  33.90  24.15  21.26



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    481    779    958    286    380    284
199008    481    776    955    286    380    284
199009    480    776    955    286    380    284
199010    479    776    955    285    379    284
199011    478    776    954    285    378    283
199012    477    772    951    285    378    283
199101    475    769    947    284    378    281
199102    473    767    942    284    378    280
199103    472    764    942    284    378    280
199104    470    763    938    284    377    279
199105    469    760    931    284    377    279
199106    469    757    927    283    377    279
199107    446    835   1278    288    385    290
199108    445    834   1276    288    381    289
199109    440    834   1271    288    379    288
199110    439    832   1262    288    379    288
199111    437    831   1254    287    379    287
199112    436    827   1249    287    379    287
199201    434    822   1248    286    378    286
199202    433    820   1241    286    378    286
199203    433    818   1233    286    378    285
199204    433    817   1230    285    377    285
199205    432    814   1224    284    377    285
199206    431    813   1219    283    377    285
199207    496    828   1440    293    388    293
199208    495    828   1439    293    387    291
199209    495    825   1435    293    386    291
199210    492    822   1431    293    386    290
199211    492    822   1429    293    386    290
199212    491    822   1424    293    386    290
199301    486    818   1422    292    385    288
199302    486    817   1418    292    385    288
199303    485    816   1416    292    385    288
199304    485    815   1413    292    385    287
199305    481    813   1404    291    385    286
199306    481    812   1402    289    385    284
199307    450    868   1807    290    388    290
199308    450    864   1803    290    388    290
199309    447    861   1801    290    388    290
199310    447    861   1800    290    388    289
199311    446    861   1796    288    388    288
199312    446    861   1792    288    388    288
199401    446    861   1790    287    388    288
199402    445    861   1786    287    388    287
199403    445    859   1784    287    388    286
199404    445    857   1781    285    387    285
199405    444    857   1770    284    387    284
199406    443    857   1765    282    387    283
199407    577    824   1761    329    439    329
199408    577    823   1759    329    439    329
199409    575    823   1755    329    437    329
199410    573    822   1754    329    436    329
199411    570    822   1746    329    435    329
199412    570    820   1745    329    435    328
199501    567    818   1743    328    432    325
199502    565    815   1739    328    432    325
199503    565    814   1736    328    432    325
199504    565    813   1726    327    430    325
199505    563    810   1725    326    430    325
199506    562    806   1718    326    430    325
199507    758   1108   1703    329    440    328
199508    756   1106   1692    327    439    328
199509    755   1105   1687    325    439    328
199510    755   1103   1684    324    439    328
199511    753   1101   1673    324    437    326
199512    751   1096   1667    323    435    325
199601    746   1092   1652    320    433    324
199602    742   1091   1643    319    428    323
199603    742   1091   1635    318    427    322
199604    737   1091   1628    318    426    321
199605    735   1088   1620    317    423    319
199606    733   1085   1617    316    422    318
199607    736   1141   1876    314    424    318
199608    735   1139   1873    312    421    318
199609    732   1133   1860    310    418    317
199610    727   1131   1851    309    416    315
199611    723   1129   1843    308    415    314
199612    721   1122   1837    308    413    314
199701    719   1117   1825    307    410    314
199702    716   1112   1819    307    409    312
199703    714   1111   1808    307    409    312
199704    712   1106   1801    307    408    312
199705    707   1104   1794    303    405    312
199706    705   1100   1784    301    405    312
199707    875   1162   2075    291    387    291
199708    873   1157   2064    291    387    290
199709    871   1154   2057    290    387    290
199710    867   1151   2046    290    387    290
199711    866   1141   2028    289    387    289
199712    863   1136   2018    289    387    289
199801    860   1128   2000    288    384    289
199802    859   1125   1994    286    384    288
199803    855   1121   1979    285    381    286
199804    847   1115   1965    283    381    286
199805    845   1107   1957    282    380    286
199806    841   1100   1947    282    378    285
199807   1012   1095   2342    270    360    270
199808   1008   1091   2322    270    360    269
199809   1003   1084   2306    269    359    266
199810   1001   1080   2291    268    357    264
199811    996   1076   2274    268    354    263
199812    988   1071   2252    266    352    260
199901    982   1064   2220    264    346    255
199902    978   1055   2214    263    345    254
199903    976   1047   2204    261    343    253
199904    972   1043   2185    261    341    252
199905    967   1040   2171    260    340    249
199906    961   1035   2159    258    340    247
199907    784   1162   2731    242    323    242
199908    780   1153   2703    241    321    237
199909    777   1147   2684    240    320    235
199910    771   1142   2651    240    319    233
199911    768   1134   2629    240    319    233
199912    764   1125   2601    240    316    233
200001    763   1116   2571    238    313    231
200002    758   1111   2555    237    311    230
200003    757   1104   2528    237    310    229
200004    752   1094   2511    237    307    228
200005    747   1089   2497    236    304    226
200006    743   1085   2477    234    303    224
200007    937   1262   2639    239    319    240
200008    932   1257   2622    237    316    236
200009    928   1251   2603    236    315    233
200010    922   1244   2579    234    310    232
200011    921   1237   2556    233    308    228
200012    919   1231   2535    233    306    227
200101    915   1224   2517    231    303    225
200102    913   1216   2506    231    303    223
200103    912   1213   2483    231    303    221
200104    910   1202   2465    229    303    219
200105    908   1200   2453    229    301    216
200106    906   1199   2435    227    301    216
200107   1051   1462   2785    220    294    221
200108   1047   1452   2763    220    292    221
200109   1046   1448   2748    220    292    221
200110   1041   1441   2726    220    290    220
200111   1040   1434   2708    218    288    219
200112   1039   1428   2686    218    287    219
200201   1033   1411   2670    216    286    219
200202   1029   1406   2651    216    286    218
200203   1024   1401   2634    216    282    218
200204   1021   1393   2622    216    282    218
200205   1017   1391   2612    216    281    218
200206   1014   1386   2597    216    281    217
200207    970   1421   2847    217    288    217
200208    963   1410   2819    215    287    216
200209    956   1395   2798    213    285    213
200210    951   1385   2774    212    285    212
200211    948   1370   2756    210    285    211
200212    945   1368   2749    208    284    210
200301    939   1361   2725    206    282    208
200302    925   1357   2709    205    281    207
200303    921   1354   2688    205    280    207
200304    916   1348   2670    205    280    202
200305    910   1338   2659    204    280    201
200306    903   1333   2638    198    280    200
200307    829   1382   2697    209    278    209
200308    823   1372   2677    208    277    209
200309    817   1365   2662    206    276    208
200310    815   1363   2645    206    274    208
200311    805   1359   2623    206    274    207
200312    799   1357   2609    205    273    207
200401    789   1345   2590    203    271    206
200402    785   1335   2580    201    269    206
200403    783   1330   2570    199    269    205
200404    780   1327   2556    199    268    203
200405    777   1321   2548    198    266    203
200406    774   1316   2538    198    263    202
200407   1057   1348   2269    218    289    218
200408   1048   1341   2255    215    287    218
200409   1042   1335   2247    215    283    217
