This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
19910221   0.86   0.97   0.75   0.63   0.99   0.81
19910222  -0.05  -0.24  -0.10  -0.08  -0.22  -0.04
19910225   0.08   0.11   0.29   0.28   0.39   0.59
19910226   0.16   0.09   0.00  -0.72  -1.23  -1.32
19910227   0.22   0.36   0.33   0.13   0.44   0.76
19910228   0.68   1.12   0.76   0.69   0.34   0.75
19910301  -0.39  -0.44  -0.63  -1.28  -1.31  -1.21
19910304   0.69   0.84   0.74   0.39   0.40   0.38
19910305   0.44   0.85   0.70   1.17   1.25   0.91
19910306   1.22   1.30   1.39   1.64   1.87   1.64
19910307  -0.13  -0.13  -0.29  -0.80  -0.71  -0.53
19910308  -0.87  -0.51  -0.68  -0.60  -0.40  -0.09
19910311   0.01  -0.23  -0.17  -0.88  -1.17  -1.24
19910312   0.70   0.61   0.74   0.33   0.40   0.30
19910313  -0.18  -0.22  -0.36  -0.66  -1.08  -0.93
19910314   0.56   0.55   0.66   1.44   1.49   1.53
19910315  -0.87  -0.83  -0.67  -1.34  -1.45  -1.19
19910318  -1.53  -1.76  -1.55  -2.01  -2.09  -2.24
19910319  -1.41  -1.52  -1.75  -2.43  -2.33  -2.30
19910320   0.29  -0.06  -0.24  -0.06  -0.28  -0.20
19910321   0.80   0.82   0.84   1.16   1.53   1.49
19910322  -0.53  -0.45  -0.49  -0.89  -0.75  -0.76
19910325  -2.25  -2.03  -2.29  -2.09  -2.01  -1.96
19910326  -0.67  -0.81  -0.42  -0.54  -0.67  -0.43
19910327  -0.69  -0.72  -0.72   0.08   0.00  -0.17
19910328  -0.02   0.22   0.03   0.31   0.21   0.14
19910329   0.62   0.61   0.31   0.54   0.53   0.50
19910401   0.95   0.94   1.24   0.89   0.91   0.89
19910402   0.66   0.85   0.85   1.52   1.40   1.25
19910403   0.47   0.80   0.43   1.53   1.41   1.18
19910404   0.85   0.72   0.60   0.60   0.60   0.46
19910405  -0.74  -0.72  -0.77   0.05  -0.37  -0.43
19910408  -0.42  -0.68  -0.53  -0.89  -0.65  -1.04
19910409   1.39   1.25   1.39   0.92   1.27   1.15
19910410  -1.01  -0.87  -0.92  -1.32  -1.24  -1.33
19910411   0.67   0.73   0.55   0.69   0.77   0.89
19910412  -0.60  -0.54  -0.46  -0.55  -0.53  -0.12
19910415   0.94   0.93   0.67   1.20   1.18   1.04
19910416   0.26   0.17  -0.01  -0.23  -0.27  -0.41
19910417   0.08  -0.11   0.06   0.42   0.53   0.53
19910418  -1.23  -1.19  -1.11  -1.46  -1.55  -1.36
19910419  -2.22  -2.29  -2.29  -2.81  -2.62  -2.67
19910422  -1.77  -1.91  -1.82  -2.67  -2.62  -2.50
19910423   1.10   0.87   0.87   1.40   1.53   1.70
19910424  -0.66  -0.66  -0.47  -0.88  -0.64  -0.62
19910425  -0.14  -0.17  -0.32  -0.02  -0.07   0.05
19910426  -0.32  -0.46  -0.44  -0.55  -0.59  -0.84
19910429   0.00  -0.16  -0.18   0.21   0.11   0.23
19910430   2.03   1.81   1.79   1.68   1.42   1.79
19910501   0.26   0.31   0.29   0.71   0.72   0.89
19910502  -0.38  -0.21  -0.29   0.32   0.27   0.35
19910503  -1.39  -1.42  -1.28  -1.24  -1.37  -1.47
19910506   0.57   0.69   0.66   0.45   0.40   0.45
19910507   0.96   1.14   0.93   1.12   1.24   1.20
19910508  -0.56  -0.68  -0.63  -1.10  -0.92  -1.02
19910509  -0.38  -0.31  -0.27  -0.01   0.00  -0.08
19910510   0.43   0.46   0.47   0.63   0.59   0.76
19910513   0.59   0.64   0.62   0.01   0.03   0.07
19910514   0.60   0.49   0.50   0.22   0.30   0.06
19910515   0.27   0.09   0.12   0.14   0.05   0.12
19910516  -0.36  -0.28  -0.26  -0.22   0.20   0.35
19910517  -2.28  -2.11  -2.19  -1.98  -2.24  -2.25
19910520   0.27   0.21   0.10   0.50   0.47   0.39
19910521   0.93   1.02   0.89   1.49   1.61   1.56
19910522  -0.38  -0.51  -0.56  -0.49  -0.28  -0.50
19910523   0.32   0.37   0.38   0.57   0.43   0.39
19910524  -0.08   0.20  -0.03   0.67   0.19   0.20
19910527   0.33   0.40   0.23   0.53   0.51   0.52
19910528   0.43   0.38   0.39   0.70   0.46   0.57
19910529  -0.97  -0.84  -0.84  -0.39  -0.56  -0.46
19910530  -0.56  -0.58  -0.54  -0.71  -0.34  -0.36
19910531  -0.91  -1.01  -0.97  -0.63  -0.25  -0.36
19910603  -0.13  -0.10   0.05   0.50   0.22   0.21
19910604   0.03   0.02   0.18   0.03  -0.07  -0.06
19910605  -0.29  -0.22  -0.37   0.35   0.11   0.02
19910606  -0.24  -0.43  -0.51  -0.18  -0.26  -0.44
19910607  -1.06  -0.92  -1.03  -1.48  -1.29  -1.40
19910610   0.55   0.23   0.18  -0.07  -0.14   0.03
19910611  -0.85  -0.37  -0.65   0.19   0.61   0.37
19910612  -1.27  -1.29  -1.23  -1.66  -1.75  -1.60
19910613  -0.48  -0.58  -0.54  -0.71  -0.64  -0.67
19910614   0.32   0.23   0.23   0.52   0.55   0.42
19910617  -0.56  -0.48  -0.39  -0.48  -0.37  -0.42
19910618  -1.06  -1.13  -1.09  -1.05  -1.20  -1.12
19910619   1.11   0.84   0.89   0.50   0.27   0.16
19910620  -0.26  -0.46  -0.38  -0.16  -0.38  -0.37
19910621  -0.27  -0.31  -0.42   0.05  -0.05   0.22
19910624   0.62   0.57   0.51   0.11  -0.07  -0.08
19910625  -0.93  -1.17  -0.99  -0.86  -0.77  -0.90
19910626   0.32   0.31   0.42  -0.08  -0.15  -0.10
19910627  -0.50  -0.44  -0.75  -0.24  -0.13  -0.15
19910628  -1.20  -1.05  -1.07  -2.14  -1.80  -1.80
19910701  -0.66  -0.65  -0.58   0.11   0.18   0.02
19910702  -0.78  -0.91  -0.94  -0.43  -0.57  -0.82
19910703  -0.18  -0.31  -0.46  -0.29  -0.56  -0.65
19910704  -0.18  -0.31  -0.24  -0.18  -0.14   0.04
19910705   0.49   0.83   0.47   1.52   1.11   1.18
19910708   0.77   0.63   0.44   0.36   0.14   0.02
19910709  -0.42  -0.29  -0.49   0.28   0.18   0.24
19910710   0.10   0.09   0.03   0.46   0.69   0.64
19910711  -0.95  -0.95  -0.99  -0.80  -0.87  -0.88
19910712   2.45   2.40   2.30   2.31   2.32   2.33
19910715   0.12   0.07   0.32   0.73   0.87   0.61
19910716  -0.60  -0.54  -0.47  -0.21  -0.14  -0.25
19910717   0.50   0.42   0.29   0.24   0.39   0.34
19910718   1.00   1.02   1.03   0.49   0.84   1.10
19910719   1.27   1.18   0.94   1.50   1.31   1.75
19910722  -0.45  -0.53  -0.40  -0.23  -0.33  -0.35
19910723   0.10   0.03   0.28   0.42   0.76   0.49
19910724   1.04   1.04   1.02   0.59   0.64   0.97
19910725  -1.15  -1.12  -1.00  -1.46  -1.11  -1.29
19910726   0.97   1.00   0.90   0.96   0.85   0.90
19910729  -0.85  -0.58  -0.63  -0.82  -0.49  -0.76
19910730  -0.04   0.08  -0.12   0.00   0.04  -0.12
19910731   0.55   0.56   0.52   0.50   0.32  -0.12
19910801  -0.60  -0.56  -0.53  -0.40  -0.37  -0.30
19910802   1.20   1.06   0.95   1.25   1.49   1.48
19910805   1.14   1.09   1.04   0.38   0.77   0.78
19910806   0.51   0.12   0.11  -0.15  -0.13  -0.13
19910807   0.04   0.19   0.26   0.57   0.65   0.59
19910808  -0.55  -0.54  -0.68  -0.31  -0.57  -0.40
19910809  -0.39  -0.54  -0.59  -0.91  -1.00  -0.76
19910812   0.03   0.50  -0.04   0.09   0.10   0.04
19910813  -0.23  -0.18  -0.29   0.19  -0.04   0.14
19910814  -0.22  -0.14  -0.17   0.42   0.15   0.42
19910815   0.04  -0.04  -0.04  -0.02  -0.11   0.11
19910816  -0.86  -0.93  -0.93  -1.01  -1.07  -1.19
19910819  -5.47  -5.80  -6.21  -7.15  -7.29  -8.88
19910820   0.93   1.21   1.42   2.08   2.23   2.72
19910821   3.76   3.79   4.30   4.92   4.76   5.31
19910822   1.96   1.97   1.86   2.02   2.12   2.41
19910823  -0.91  -0.82  -0.82  -1.12  -0.64  -0.88
19910826   0.62   0.60   0.33   0.62   0.66   0.52
19910827   0.17   0.27   0.11  -0.21  -0.25   0.02
19910828   0.40   0.20   0.38   0.40   0.21   0.47
19910829   0.03   0.20   0.18   0.32   0.36   0.03
19910830   0.15  -0.03   0.08   0.10   0.30   0.28
19910902   0.38   0.60   0.40   0.59   0.62   0.54
19910903   0.67   0.68   0.59   0.20   0.45   0.54
19910904  -0.05   0.10  -0.02  -0.29  -0.14  -0.09
19910905   0.22   0.23   0.16   0.02  -0.01   0.10
19910906   1.07   1.17   1.15   1.00   0.80   0.66
19910909   1.46   1.57   1.42   1.07   1.07   1.21
19910910  -0.09  -0.12   0.00  -0.75  -0.46  -0.40
19910911   0.09  -0.03  -0.13  -0.03  -0.14  -0.10
19910912   0.44   0.40   0.32   0.71   0.52   0.68
19910913   0.07   0.28   0.09  -0.06  -0.18   0.27
19910916   0.40   0.66   0.53   0.49   0.21   0.47
19910917   0.20   0.27   0.16   0.24   0.22   0.30
19910918  -0.75  -0.66  -0.68  -0.89  -0.93  -0.73
19910919  -0.46  -0.56  -0.59  -0.54  -0.64  -0.56
19910920   0.34   0.27   0.23   0.30   0.55   0.28
19910923   0.70   0.49   0.51   0.44   0.34   0.38
19910924  -0.37  -0.39  -0.44  -0.42  -0.49  -0.31
19910925  -0.23  -0.31  -0.25   0.01   0.00  -0.46
19910926  -0.25  -0.20  -0.22  -0.35  -0.20  -0.33
19910927   0.74   0.54   0.43   0.65   0.50   0.29
19910930   0.27   0.83   0.56   0.97   0.82   0.76
19911001   0.09   0.03  -0.10   0.30   0.44   0.26
19911002   0.21   0.07   0.05  -0.04   0.08   0.13
19911003  -0.10  -0.05  -0.32  -0.47  -0.36  -0.43
19911004  -0.98  -0.96  -0.87  -1.02  -1.00  -1.08
19911007  -0.33  -0.43  -0.54  -0.95  -0.78  -0.78
19911008  -1.50  -1.34  -1.33  -1.43  -1.32  -1.22
19911009   0.27   0.11   0.00   0.21   0.19  -0.24
19911010  -0.45  -0.39  -0.59  -0.85  -0.72  -0.54
19911011   0.25  -0.04   0.09  -0.01   0.04   0.11
19911014  -0.58  -0.43  -0.61  -0.07  -0.11  -0.09
19911015  -0.92  -0.86  -0.87  -0.60  -0.53  -0.55
19911016   0.34   0.24   0.32   0.54   0.35   0.42
19911017   0.32   0.40   0.45   0.73   0.59   0.09
19911018   0.74   0.59   0.67   1.07   0.78   0.89
19911021  -0.19  -0.16  -0.37  -0.57  -0.65  -0.41
19911022  -0.47  -0.40  -0.59  -0.52  -0.57  -0.63
19911023  -0.81  -0.68  -0.90  -0.49  -0.64  -0.58
19911024   0.06   0.33   0.25  -0.03  -0.11  -0.04
19911025  -0.08  -0.39  -0.19  -0.07  -0.36  -0.39
19911028  -0.88  -0.75  -0.80   0.02  -0.14  -0.11
19911029   1.42   1.25   1.35   1.55   1.29   1.23
19911030   1.02   0.96   0.99   1.60   1.22   1.31
19911031   0.25   0.18   0.29   0.02  -0.20   0.16
19911101   1.00   0.94   0.77   0.81   0.50   0.41
19911104   0.80   0.87   0.95   0.50   0.53   0.91
19911105  -0.27  -0.26  -0.37   0.11   0.01  -0.23
19911106   0.01  -0.11  -0.07   0.01  -0.16  -0.38
19911107   0.24   0.18   0.23   0.39   0.36   0.42
19911108  -0.43  -0.48  -0.50   0.15   0.24   0.39
19911111   0.34   0.18   0.18   0.31   0.29   0.00
19911112   0.03  -0.03   0.16   0.70   0.30   0.22
19911113  -0.02  -0.11  -0.07  -0.42  -0.46  -0.34
19911114   0.53   0.26   0.08   1.08   0.15   0.58
19911115   0.04   0.15  -0.11  -0.20  -0.02  -0.21
19911118  -0.05   0.10  -0.26  -0.51  -0.26  -0.40
19911119   0.20   0.47   0.25  -0.53  -0.44  -0.58
19911120  -0.19  -0.46  -0.47  -0.01  -0.05  -0.11
19911121  -0.11  -0.06  -0.34  -0.32  -0.32  -0.06
19911122   0.36   0.50   0.32   0.11   0.01  -0.07
19911125  -0.38  -0.35  -0.48  -0.08  -0.29  -0.38
19911126  -0.60  -0.48  -0.29   0.01   0.11   0.62
19911127  -1.36  -1.32  -1.25  -1.48  -1.66  -1.95
19911128  -0.24  -0.17  -0.29  -0.49  -0.51  -0.36
19911129  -0.68  -0.61  -0.78  -0.55  -0.96  -1.01
19911202  -0.01  -0.02  -0.10  -0.10  -0.40  -0.61
19911203  -0.23  -0.84  -0.44   0.59   0.17   0.16
19911204   0.12  -0.15  -0.44   0.54   0.24  -0.16
19911205   0.53   0.45   0.45   0.68   0.50   0.17
19911206   0.84   0.64   0.50   0.61   0.50   0.53
19911209  -0.30  -0.34  -0.24   0.28  -0.02  -0.49
19911210  -0.47  -0.54  -0.80  -0.92  -0.90  -1.17
19911211  -0.22  -0.18  -0.28  -0.51  -0.07   0.02
19911212  -0.12  -0.17   0.01   1.00   0.67   0.95
19911213   0.44   0.39   0.66   0.83   1.07   1.09
19911216   0.32   0.48   0.42   0.16   0.03   0.28
19911217   0.01   0.02   0.12   0.22   0.18   0.07
19911218  -0.11  -0.07  -0.25  -0.43  -0.17  -0.14
19911219   0.30   0.27  -0.03  -0.17  -0.07  -0.32
19911220   0.89   0.82   0.90   0.35   0.30   0.36
19911223   1.16   1.09   1.12   0.88   1.02   0.78
19911224  -0.34  -0.32  -0.13   0.68   0.76   0.89
19911225   0.26   0.29   0.21   0.47   0.43   0.42
19911226   0.54   0.41   0.58   0.38   0.57   0.72
19911227  -0.40  -0.15  -0.07  -0.02  -0.14   0.27
19911230   0.20   0.21   0.48   1.46   0.54   0.74
19911231   0.28   0.54   0.37   1.65   1.36   0.90
19920101   0.01   0.00   0.00   0.00   0.00  -0.01
19920102  -0.15  -0.32  -0.29  -0.06   0.20  -0.59
19920103  -0.76  -0.69  -0.70  -0.66  -0.19  -0.09
19920106   1.85   1.95   1.92   1.90   1.64   1.72
19920107   0.04   0.23   0.29  -0.16  -0.25   0.20
19920108  -0.02  -0.04  -0.04  -0.30  -0.56  -0.14
19920109  -2.51  -2.15  -1.75  -1.46  -1.36  -0.81
19920110  -1.68  -1.62  -1.48  -1.90  -1.81  -1.52
19920113   0.46   0.58   0.58   0.88   0.63   0.30
19920114  -0.69  -0.58  -0.46  -0.43  -0.12  -0.21
19920115  -1.52  -1.23  -1.41  -0.88  -0.86  -0.55
19920116   0.61   0.79   0.60   0.08   0.60   0.71
19920117   1.76   1.72   1.63   1.34   1.68   1.80
19920120   0.66   0.85   0.64   0.71   0.56   0.52
19920121   0.86   0.57   0.59   0.60   0.86   0.80
19920122  -0.13  -0.22  -0.38  -0.56  -0.55  -0.60
19920123  -0.47  -0.62  -0.60  -0.59  -0.91  -0.71
19920124   0.36   0.52   0.53   0.27   0.29   0.57
19920127  -0.97  -1.01  -0.90  -0.32  -0.43  -0.66
19920128   0.99   0.94   0.95   0.85   1.09   1.17
19920129   0.21   0.36   0.18  -0.01  -0.03  -0.18
19920130  -1.21  -1.42  -1.30  -1.32  -1.33  -1.78
19920131   0.99   0.87   0.59   1.12   1.06   1.06
19920203   0.55   0.62   0.55   0.29   0.65   0.46
19920204   0.63   0.57   0.39   0.57   0.24   0.30
19920205   0.40   0.40   0.35   0.38   0.46   0.51
19920206   0.77   0.73   0.78   0.29   0.16   0.72
19920207   0.85   0.93   0.87   0.75   0.63   0.79
19920210  -0.99  -0.97  -0.97  -0.55  -0.73  -0.71
19920211  -1.00  -0.93  -0.88  -1.23  -0.88  -0.86
19920212  -0.76  -0.91  -0.99  -1.14  -1.12  -1.31
19920213  -0.86  -0.91  -0.83  -0.73  -0.84  -0.82
19920214  -0.62  -0.43  -0.37  -0.40  -0.74  -0.97
19920217   0.10   0.30   0.25   0.17   0.21   0.43
19920218  -1.10  -1.20  -1.29  -0.18  -0.45  -0.57
19920219   0.19   0.17   0.11  -0.25  -0.29   0.04
19920220  -0.04  -0.14   0.09   0.33   0.32   0.69
19920221   0.08  -0.08   0.04  -0.22  -0.05  -0.14
19920224   0.34   0.23   0.40   0.47   0.78   0.87
19920225  -0.06   0.13   0.03  -0.31  -0.22   0.04
19920226   0.34  -0.02   0.09   0.73   0.65   0.05
19920227   0.67   0.66   0.50   0.46   0.65   0.88
19920228   0.42   0.37   0.37   0.22   0.20   0.28
19920302  -0.21  -0.36  -0.28  -0.52  -0.33  -0.46
19920303  -0.85  -1.00  -0.95  -0.42  -0.55  -0.65
19920304  -0.80  -1.00  -0.82  -0.83  -0.55  -0.98
19920305   0.00  -0.36  -0.25  -0.68  -0.84  -0.75
