This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
                     Small                                 2                                  3                                  4                                Big
          Low    2      3      4      High   Low    2      3      4      High   Low    2      3      4      High   Low    2      3      4      High   Low    2      3      4      High
199007   4.81   4.86   5.23   4.15   4.83   5.96   5.76   6.02   4.14   4.35   8.56   6.88   4.21   3.98   4.74   4.77   5.48   4.38   3.63   4.65   6.98   4.37   5.27   4.93   4.08
199008  -8.61  -9.76 -10.38 -10.07  -9.94 -10.44  -8.92 -10.52 -10.50 -10.77 -10.88  -8.77 -12.57 -11.52 -13.64 -10.64 -11.41 -11.69 -13.73 -12.74 -10.96 -10.16 -11.82  -8.52  -9.18
199009  -9.39  -8.30  -9.75  -9.43  -9.54 -10.62  -9.11  -9.41  -9.96  -9.74 -12.64 -10.63 -12.13 -10.87 -11.82 -12.65 -11.47 -11.09 -14.91 -10.81 -12.74 -11.54 -12.27 -11.56 -10.98
199010   2.05   2.57   3.30   3.70   2.74   3.94   5.03   6.26   4.74   4.06   8.02   7.40   8.37   4.02   5.38   5.11   6.27   6.95   7.00   4.33   7.93   9.16   9.65   5.83   6.72
199011  -3.93  -3.10  -3.23  -3.13  -3.08  -1.72  -2.63  -1.62  -1.06  -1.70  -2.71   1.93  -2.06  -2.39  -1.74  -1.24  -1.19  -0.29  -3.00  -2.36   0.80   0.45  -0.33   1.57   1.25
199012  -3.42   0.14   0.84  -0.92  -0.44   0.80   0.15  -0.12  -0.46  -0.36  -0.77  -1.12  -0.73  -0.90  -0.50  -1.02   0.18  -1.52  -0.10  -0.31  -1.40  -1.49   0.25  -1.44  -1.66
199101  -2.57  -2.82  -2.91  -2.43  -3.10  -1.32  -2.41  -2.00   0.09  -2.51  -1.19  -1.94  -2.12  -3.14  -0.50  -0.83  -0.33   0.01  -0.42  -0.04   2.95   3.62   2.51   1.48   5.20
199102   6.52   9.05   7.63   8.16   7.73   8.78  10.48  10.18   8.86  10.06   7.71   6.11   9.87  11.85  11.86   8.46   8.71   8.08  13.35  11.02   8.12   6.72   7.05   7.99   7.36
199103  -1.01  -1.52  -2.29  -2.19  -2.18  -3.45  -5.00  -4.49  -3.77  -5.17  -6.47  -5.66  -5.72  -5.77  -5.58  -5.37  -5.91  -5.81  -4.71  -5.47  -6.83  -6.40  -6.17  -7.54  -5.33
199104  -0.54   0.84   0.42  -1.43  -0.05  -0.05   0.88  -0.54  -1.89  -1.14  -0.50  -0.26  -0.41  -2.59  -2.92  -1.00  -0.63  -1.86  -2.23  -2.00  -0.60   1.28  -1.70   1.13  -1.47
199105  -0.82  -1.16  -1.72  -2.60  -2.97  -2.60  -2.30  -1.38  -1.72  -3.23  -1.41  -2.23  -1.66   0.08  -1.20  -1.59  -0.87  -0.74  -0.72  -1.39   1.45   2.37   1.32   1.62   2.00
199106  -6.28  -6.81  -6.32  -6.51  -6.23  -5.94  -6.76  -6.76  -6.95  -6.72  -5.63  -6.32  -4.76  -6.18  -7.41  -5.55  -6.03  -6.07  -6.57  -8.27  -6.72  -7.16  -6.54  -7.36  -8.38
199107   0.87   3.02   1.13   3.20   1.91   1.53   5.22   3.39   2.98   2.91   2.54   4.74   2.91   3.06   1.75   1.69   2.97   3.61   5.25   4.13   6.55   6.32   8.02   7.01   4.77
199108  -1.53   0.51   1.74   0.40   0.08   2.92   0.56   1.00   2.37  -0.60   0.99   2.45   2.69   0.57   1.31   1.97   1.89   0.79   1.98   1.15   1.31   2.16   1.65   2.07   3.43
199109   5.43   8.62   6.33   7.76   7.09   6.24   7.12   5.71   2.90   3.73   1.59   4.95   4.06   3.62   4.27   2.40   4.20   3.02   3.92   4.25   2.71   4.17   2.66   3.40   3.00
