date,all,hist_mean,ddm,cross_section,time_series,surveys,RF,recession
01-Nov-1963,5.24,8.6,1.15,13.92,1.8,,3.18,-100
01-Dec-1963,5.23,8.6,0.67,13.93,1.74,,3.3,-100
01-Jan-1964,3.14,8.69,0.98,13.96,4.39,,3.36,-100
01-Feb-1964,2.86,8.78,0.95,13.96,4.57,,3.38,-100
01-Mar-1964,2.7,8.85,0.95,14,4.62,,3.46,-100
01-Apr-1964,2.56,8.91,0.87,14.01,4.52,,3.46,-100
01-May-1964,2.3,9,0.87,14.05,4.61,,3.44,-100
01-Jun-1964,2.56,9.04,0.91,13.56,5.07,,3.46,-100
01-Jul-1964,2.81,9.05,0.95,13.59,4.81,,3.46,-100
01-Aug-1964,2.57,9.03,0.9,13.59,5.06,,3.51,-100
01-Sep-1964,2.49,9.01,0.87,13.6,5.13,,3.44,-100
01-Oct-1964,2.42,9.01,0.89,13.63,5.23,,3.44,-100
01-Nov-1964,1.47,8.97,0.9,13.63,6.46,,3.51,-100
01-Dec-1964,3.06,8.92,0.52,13.63,5.3,,3.53,-100
01-Jan-1965,2.09,8.88,0.8,13.64,5.61,,3.49,-100
01-Feb-1965,1.95,8.86,0.78,13.68,5.68,,3.53,-100
01-Mar-1965,2.14,8.85,0.76,13.67,5.46,,3.69,-100
01-Apr-1965,2.14,8.84,0.74,13.68,5.43,,3.73,-100
01-May-1965,1.95,8.84,0.72,13.68,5.63,,3.77,-100
01-Jun-1965,2.31,8.85,0.77,13.61,5.4,,3.85,-100
01-Jul-1965,2.29,8.86,0.71,13.54,5.45,,3.91,-100
01-Aug-1965,2.3,8.86,0.73,13.48,5.59,,3.97,-100
01-Sep-1965,2.17,8.85,0.68,13.47,5.68,,3.87,-100
01-Oct-1965,2.25,8.86,0.63,13.47,5.5,,3.87,-100
01-Nov-1965,2.13,8.88,0.59,13.47,5.57,,3.95,-100
01-Dec-1965,2.58,8.89,0.36,13.54,5.82,,3.91,-100
01-Jan-1966,1.71,8.89,0.5,13.6,5.61,,4.05,-100
01-Feb-1966,1.58,8.9,0.34,13.62,5.43,,4.09,-100
01-Mar-1966,1.2,8.93,0.51,13.57,6.44,,4.24,-100
01-Apr-1966,1.59,8.94,0.47,13.52,5.95,,4.3,-100
01-May-1966,1.75,8.95,0.46,13.42,5.91,,4.42,-100
01-Jun-1966,1.84,8.97,0.5,13.29,6.09,,4.52,-100
01-Jul-1966,2.45,8.96,0.48,13.15,5.61,,4.46,-100
01-Aug-1966,2.65,8.95,0.31,12.95,5.44,,4.58,-100
01-Sep-1966,3.05,8.93,0.42,12.78,5.53,,4.62,-100
01-Oct-1966,3.46,8.93,0.42,12.62,5.29,,4.85,-100
01-Nov-1966,3.44,8.94,0.35,12.53,5.38,,4.83,-100
01-Dec-1966,4.75,8.94,0.58,12.46,5.27,,4.87,-100
01-Jan-1967,3.36,8.96,0.68,12.46,6.07,,5.03,-100
01-Feb-1967,3.13,8.97,0.62,12.54,6.19,,4.93,-100
01-Mar-1967,3.13,8.96,0.85,12.67,6.39,,4.91,-100
01-Apr-1967,3.17,8.9,0.67,12.78,5.87,,4.64,-100
01-May-1967,3.31,8.82,0.8,12.82,5.89,,4.5,-100
01-Jun-1967,3.44,8.73,0.63,12.87,5.46,,4.24,-100
01-Jul-1967,3.82,8.65,0.68,12.91,5.08,,3.99,-100
01-Aug-1967,4.45,8.57,0.8,12.95,4.54,,3.89,-100
01-Sep-1967,5.1,8.48,0.89,12.98,3.87,,3.75,-100
01-Oct-1967,5.52,8.4,0.76,12.96,3.28,,3.89,-100
01-Nov-1967,5.43,8.31,0.58,12.98,3.1,,3.95,-100
01-Dec-1967,5.2,8.25,0.32,13.02,3,,4.07,-100
01-Jan-1968,5.6,8.19,0.56,12.97,2.97,,4.26,-100
01-Feb-1968,5.63,8.16,0.45,12.88,2.96,,4.42,-100
01-Mar-1968,5.1,8.17,0.28,12.77,3.46,,4.54,-100
01-Apr-1968,4.75,8.22,0.24,12.78,3.72,,4.62,-100
01-May-1968,3.82,8.28,0.13,12.81,4.5,,4.81,-100
01-Jun-1968,3.75,8.36,0.26,12.81,4.76,,5.01,-100
01-Jul-1968,3.57,8.47,0.34,12.83,5.06,,5.17,-100
01-Aug-1968,2.95,8.54,0.29,12.88,5.53,,5.24,-100
01-Sep-1968,2.54,8.61,0.22,12.99,5.69,,5.34,-100
01-Oct-1968,2.16,8.67,0.16,13.01,5.89,,5.36,-100
01-Nov-1968,2.18,8.73,0.16,13.07,5.74,,5.3,-100
01-Dec-1968,2.31,8.73,-0.17,13.08,5.6,,5.3,-100
01-Jan-1969,1.84,8.7,-0.08,13.12,5.66,,5.4,-100
01-Feb-1969,2.02,8.65,0,13.1,5.69,,5.48,-100
01-Mar-1969,2.22,8.59,0.04,13.05,5.61,,5.54,-100
01-Apr-1969,2.56,8.51,-0.06,13.01,5.2,,5.73,-100
01-May-1969,2.56,8.43,-0.28,12.92,5.07,,5.85,-100
01-Jun-1969,2.43,8.4,-0.4,12.79,5.26,,6.01,-100
01-Jul-1969,2.73,8.38,-0.35,12.64,5.35,,6.01,-100
01-Aug-1969,2.78,8.37,-0.37,12.56,5.42,,6.1,-100
01-Sep-1969,1.91,8.37,-0.77,12.46,5.86,,6.42,-100
01-Oct-1969,2.19,8.38,-0.52,12.38,6.1,,6.57,-100
01-Nov-1969,2.08,8.39,-0.72,12.28,6.15,,6.65,-100
01-Dec-1969,2.98,8.39,-0.34,12.21,6.31,,6.92,-100
01-Jan-1970,2.09,8.39,-0.85,12.13,6.21,,7.06,100
01-Feb-1970,3.14,8.35,-0.4,12.04,5.96,,7.31,100
01-Mar-1970,3.16,8.32,-0.43,11.95,6.04,,7.21,100
01-Apr-1970,3.18,8.27,-0.84,11.73,5.81,,7,100
01-May-1970,3.55,8.22,-0.97,11.48,5.67,,7.02,100
01-Jun-1970,4.43,8.17,-0.7,11.2,5.65,,6.9,100
01-Jul-1970,5.59,8.11,-0.43,11.01,5.23,,6.73,100
01-Aug-1970,6.06,8.04,-0.47,10.85,5,,6.55,100
01-Sep-1970,6.41,7.98,-0.37,10.73,5.01,,6.49,100
01-Oct-1970,6.44,7.93,-0.41,10.69,5.01,,6.4,100
01-Nov-1970,7.16,7.87,-0.01,10.75,4.82,,6.26,100
01-Dec-1970,6.82,7.81,0.15,10.93,4.65,,5.93,-100
01-Jan-1971,7.27,7.75,0.33,11.09,4.77,,5.65,-100
01-Feb-1971,7.23,7.71,0.39,11.2,4.75,,5.24,-100
01-Mar-1971,7.6,7.65,0.64,11.29,4.66,,4.75,-100
01-Apr-1971,7.06,7.6,0.44,11.46,4.67,,4.38,-100
01-May-1971,7.18,7.54,0.63,11.57,4.75,,4.03,-100
01-Jun-1971,7.17,7.43,0.49,11.62,4.55,,3.93,-100
01-Jul-1971,7.05,7.35,0.4,11.62,4.59,,3.97,-100
01-Aug-1971,7.34,7.28,0.57,11.64,4.56,,4.26,-100
01-Sep-1971,7.25,7.23,0.53,11.63,4.62,,4.4,-100
01-Oct-1971,7.41,7.18,0.52,11.54,4.66,,4.58,-100
01-Nov-1971,7.38,7.16,0.47,11.46,4.77,,4.75,-100
01-Dec-1971,6.14,7.19,0.1,11.43,4.93,,4.75,-100
01-Jan-1972,6.47,7.24,0.1,11.43,5.04,,4.52,-100
01-Feb-1972,6.04,7.31,0.05,11.43,5.35,,4.07,-100
01-Mar-1972,6.05,7.39,-0.04,11.45,5.17,,3.87,-100
01-Apr-1972,5.61,7.47,-0.11,11.52,5.37,,3.71,-100
01-May-1972,3.42,7.56,-0.02,11.62,7.53,,3.57,-100
01-Jun-1972,3.39,7.66,-0.01,11.62,7.52,,3.4,-100
01-Jul-1972,3.9,7.71,0.03,11.61,7.11,,3.44,-100
01-Aug-1972,4.44,7.75,-0.06,11.6,6.42,,3.53,-100
01-Sep-1972,5.18,7.78,-0.16,11.58,5.57,,3.67,-100
01-Oct-1972,5.72,7.8,-0.02,11.57,5.23,,3.89,-100
01-Nov-1972,4.33,7.81,0.19,11.6,6.89,,4.03,-100
01-Dec-1972,4.41,7.79,-0.26,11.65,5.61,,4.2,-100
01-Jan-1973,4.75,7.79,-0.15,11.69,5.77,,4.46,-100
01-Feb-1973,3.91,7.8,-0.22,11.67,6.54,,4.71,-100
01-Mar-1973,4.42,7.81,-0.31,11.64,5.93,,4.95,-100
01-Apr-1973,4.03,7.79,-0.3,11.57,6.46,,5.2,-100
01-May-1973,3.88,7.78,-0.37,11.44,6.72,,5.48,-100
01-Jun-1973,3.95,7.8,-0.36,11.3,6.85,,5.77,-100
01-Jul-1973,3.91,7.79,-0.57,11.24,6.74,,6.18,-100
01-Aug-1973,4,7.77,-0.54,11.19,6.77,,6.77,-100
01-Sep-1973,4.48,7.76,-0.31,11.19,6.62,,7.23,-100
01-Oct-1973,5.05,7.73,-0.2,11.2,6.22,,7.49,-100
01-Nov-1973,5.4,7.71,-0.27,11.14,5.87,,7.6,-100
01-Dec-1973,6.38,7.72,0.29,11.08,5.96,,7.87,100
01-Jan-1974,5.28,7.73,-0.44,10.96,6.05,,7.85,100
01-Feb-1974,5.54,7.75,-0.32,10.83,6.17,,7.6,100
01-Mar-1974,5.81,7.76,-0.44,10.67,6.01,,7.35,100
01-Apr-1974,6.12,7.78,-0.47,10.49,5.91,,7.56,100
01-May-1974,6.6,7.77,-0.28,10.36,5.93,,7.95,100
01-Jun-1974,7.08,7.71,-0.23,10.21,5.85,,7.87,100
01-Jul-1974,7.67,7.64,-0.34,9.98,5.49,,8.01,100
01-Aug-1974,8.2,7.56,-0.32,9.76,5.4,,8.05,100
01-Sep-1974,8.8,7.49,-0.25,9.44,5.48,,8.57,100
01-Oct-1974,9.43,7.42,-0.23,9.21,5.27,,8.07,100
01-Nov-1974,10.54,7.38,0.12,9.02,5.03,,7.64,100
01-Dec-1974,12.83,7.33,1.46,8.81,4.76,,7.84,100
01-Jan-1975,11.88,7.26,0.48,8.75,4.68,,7.6,100
01-Feb-1975,12.37,7.21,0.65,8.77,4.48,,7.25,100
01-Mar-1975,11.72,7.15,0.27,8.95,4.34,,6.42,100
01-Apr-1975,12,7.11,0.35,9.04,4.05,,6.28,-100
01-May-1975,11.77,7.05,0.67,9.2,4.56,,6.07,-100
01-Jun-1975,11.64,6.99,0.76,9.47,4.4,,5.48,-100
01-Jul-1975,12.15,6.98,1.23,9.58,4.34,,5.28,-100
01-Aug-1975,12.53,6.93,1.49,9.64,4.29,,5.38,-100
01-Sep-1975,12.88,6.86,2,9.65,4.71,,5.62,-100
01-Oct-1975,13.44,6.75,2.23,9.65,4.58,,5.87,-100
01-Nov-1975,13.46,6.65,1.93,9.64,4.18,,5.81,-100
01-Dec-1975,13.11,6.59,1.86,9.57,4.02,,5.95,-100
01-Jan-1976,13.97,6.5,2.01,9.62,3.91,,5.93,-100
01-Feb-1976,13.45,6.47,1.51,9.7,3.48,,5.64,-100
01-Mar-1976,13.03,6.51,1.32,9.83,3.34,,5.38,-100
01-Apr-1976,12.64,6.61,1.22,9.91,3.27,,5.09,-100
01-May-1976,11.66,6.73,0.78,9.97,3.44,,5.01,-100
01-Jun-1976,10.78,6.88,0.7,10.08,3.94,,4.91,-100
01-Jul-1976,10.37,7.08,0.68,10.09,4.09,,4.91,-100
01-Aug-1976,10.48,7.23,1.07,10.08,4.55,,5.07,-100
01-Sep-1976,10.19,7.28,1.18,10.08,5.06,,5.15,-100
01-Oct-1976,10.42,7.29,1.07,10.06,4.72,,5.13,-100
01-Nov-1976,10.62,7.31,1.24,10.05,4.79,,5.2,-100
01-Dec-1976,10.9,7.27,1.47,10.03,4.91,,5.13,-100
01-Jan-1977,10.36,7.2,0.84,10,4.68,,4.91,-100
01-Feb-1977,10.22,7.15,0.74,9.96,4.79,,4.77,-100
01-Mar-1977,10.25,7.14,0.81,9.88,4.91,,4.64,-100
01-Apr-1977,10.2,7.16,0.83,9.83,5.05,,4.58,-100
01-May-1977,10.32,7.16,0.96,9.79,5.24,,4.52,-100
01-Jun-1977,10.43,7.15,1.08,9.74,5.43,,4.52,-100
01-Jul-1977,10.04,7.17,0.93,9.71,5.62,,4.64,-100
01-Aug-1977,10.34,7.18,1.07,9.68,5.63,,4.83,-100
01-Sep-1977,10.3,7.18,0.95,9.68,5.51,,4.93,-100
01-Oct-1977,10.32,7.19,1.02,9.65,5.64,,5.15,-100
01-Nov-1977,10.43,7.2,1.11,9.64,5.66,,5.42,-100
01-Dec-1977,12.1,7.21,1.83,9.6,5.59,,5.6,-100
01-Jan-1978,10.48,7.22,0.88,9.53,5.44,,5.75,-100
01-Feb-1978,10.79,7.19,0.98,9.46,5.42,,5.79,-100
01-Mar-1978,11.13,7.16,0.97,9.4,5.17,,5.99,-100
01-Apr-1978,11.4,7.11,1.02,9.41,5.01,,6.1,-100
01-May-1978,11.53,7.06,0.99,9.43,4.82,,6.12,-100
01-Jun-1978,11.6,7,0.91,9.44,4.62,,6.22,-100
01-Jul-1978,11.48,6.95,0.93,9.54,4.67,,6.36,-100
01-Aug-1978,11.57,6.92,1.16,9.7,4.66,,6.57,-100
01-Sep-1978,12.06,6.88,1.18,9.84,3.95,,6.75,-100
01-Oct-1978,12.15,6.86,1.13,9.83,3.81,,7.04,-100
01-Nov-1978,12.32,6.83,1.17,9.83,3.7,,7.43,-100
01-Dec-1978,13.3,6.79,1.83,9.84,3.68,,7.93,-100
01-Jan-1979,12.74,6.74,1.38,9.86,3.57,,8.36,-100
01-Feb-1979,12.97,6.66,1.35,9.82,3.42,,8.71,-100
01-Mar-1979,13.38,6.61,1.4,9.81,3.11,,9.11,-100
01-Apr-1979,12.93,6.57,1.08,9.9,2.96,,9.36,-100
01-May-1979,12.25,6.55,1.03,9.95,3.46,,9.61,-100
01-Jun-1979,12.71,6.58,1.18,10,3.12,,9.67,-100
01-Jul-1979,12.63,6.61,1.14,10.02,3.06,,9.67,-100
01-Aug-1979,11.47,6.66,0.74,10.12,3.4,,9.75,-100
01-Sep-1979,11.1,6.75,0.69,10.18,3.49,,9.79,-100
01-Oct-1979,9.8,6.82,0.26,10.21,4.03,,9.94,-100
01-Nov-1979,10.81,6.85,0.81,10.28,3.71,,10.29,-100
01-Dec-1979,13.13,6.84,2.06,10.36,3.74,,10.59,-100
01-Jan-1980,9.7,6.85,0.36,10.46,3.87,,10.65,-100
01-Feb-1980,9.04,6.87,-0.24,10.51,3.54,,10.9,100
01-Mar-1980,9.17,6.87,-0.19,10.51,3.52,,11.69,100
01-Apr-1980,10.9,6.86,0.74,10.53,3.09,,12.51,100
01-May-1980,11.26,6.89,1.21,10.47,3.51,,12.13,100
01-Jun-1980,11.28,6.93,1.26,10.36,3.64,,11.42,100
01-Jul-1980,11.09,6.95,0.96,10.29,3.5,,10.85,100
01-Aug-1980,9.93,6.99,0.4,10.26,3.9,,10.33,-100
01-Sep-1980,9.78,7.07,0.27,10.32,3.7,,9.37,-100
01-Oct-1980,9.45,7.17,0.26,10.42,3.79,,8.73,-100
01-Nov-1980,8.36,7.23,0.23,10.7,4.33,,9.04,-100
01-Dec-1980,9.42,7.29,1,10.98,3.98,,10.5,-100
01-Jan-1981,7.67,7.37,0,11.15,3.77,,11.57,-100
01-Feb-1981,6.73,7.41,-0.5,11.28,3.73,,12.47,-100
01-Mar-1981,8.01,7.4,0.28,11.37,3.48,,13.44,-100
01-Apr-1981,7.64,7.31,-0.04,11.41,3.38,,13.72,-100
01-May-1981,7.95,7.22,-0,11.41,3.15,,14.12,-100
01-Jun-1981,7.06,7.14,-0.54,11.35,3.42,,14.2,-100
01-Jul-1981,6.25,7.05,-1.2,11.32,3.42,,14.63,-100
01-Aug-1981,5.45,6.98,-1.73,11.26,3.62,,15.07,100
01-Sep-1981,5.18,6.97,-2.07,11.14,3.62,,15.14,100
01-Oct-1981,5.98,7.02,-1.6,11.03,3.53,,15.41,100
01-Nov-1981,6.89,7.09,-1.03,10.85,3.68,,15.24,100
01-Dec-1981,9.21,7.17,0.45,10.68,3.73,,14.22,100
01-Jan-1982,6.68,7.22,-1.41,10.52,3.94,,13.29,100
01-Feb-1982,7.13,7.23,-1.19,10.38,4.09,,12.53,100
01-Mar-1982,7,7.18,-1.45,10.28,4.08,,11.99,100
01-Apr-1982,7.35,7.13,-1.33,10.2,4.09,,11.82,100
01-May-1982,7.82,7.08,-1.11,10.12,4.12,,11.8,100
01-Jun-1982,7.4,7.02,-1.45,10.04,4.26,,11.99,100
01-Jul-1982,8.38,6.96,-0.9,9.92,4.31,,12.51,100
01-Aug-1982,9.41,6.91,-0.45,9.81,4.17,,12.18,100
01-Sep-1982,11.28,6.89,0.62,9.72,4,,11.19,100
01-Oct-1982,12.3,6.82,1.08,9.7,3.78,,10.06,100
01-Nov-1982,12.1,6.76,0.91,9.78,3.68,,9.17,100
01-Dec-1982,12.33,6.72,1.44,9.88,3.65,,8.57,-100
01-Jan-1983,12.58,6.68,1.17,10.06,3.17,,7.82,-100
01-Feb-1983,13.03,6.64,1.53,10.25,2.96,,7.54,-100
01-Mar-1983,12.87,6.59,1.5,10.46,2.79,,7.78,-100
01-Apr-1983,11.91,6.57,1.34,10.63,3.18,,8.03,-100
01-May-1983,11.24,6.56,1.04,10.75,3.24,,8.16,-100
01-Jun-1983,10.88,6.54,1.28,10.9,3.78,,8.16,-100
01-Jul-1983,10.05,6.5,0.86,11,3.87,,8.26,-100
01-Aug-1983,9.84,6.48,0.68,11.07,3.67,,8.55,-100
01-Sep-1983,9.11,6.47,0.28,11.12,3.71,,8.82,-100
01-Oct-1983,8.12,6.51,-0.32,11.09,3.77,,8.92,-100
01-Nov-1983,7.55,6.57,-0.52,11.08,4.06,,8.94,-100
01-Dec-1983,7.6,6.65,0.11,11.02,4.48,,9.07,-100
01-Jan-1984,6.61,6.77,-0.84,10.98,4.44,,9.11,-100
01-Feb-1984,5.84,6.91,-1.11,10.91,4.8,,9,-100
01-Mar-1984,5.2,7.06,-1.51,10.84,4.84,,8.94,-100
01-Apr-1984,4.46,7.16,-1.8,10.81,5.27,,9.05,-100
01-May-1984,3.4,7.23,-2.48,10.71,5.52,,9.21,-100
01-Jun-1984,3.48,7.29,-2.48,10.64,5.54,,9.25,-100
01-Jul-1984,4.04,7.34,-2.01,10.57,5.74,,9.38,-100
01-Aug-1984,4.5,7.38,-1.81,10.62,5.5,,9.63,-100
01-Sep-1984,4.61,7.36,-1.72,10.65,5.49,,9.9,-100
01-Oct-1984,5.34,7.35,-1.36,10.67,5.3,,10.29,-100
01-Nov-1984,5.45,7.34,-1.17,10.7,5.47,,10.19,-100
01-Dec-1984,7.59,7.34,0.29,10.72,5.51,,9.96,-100
01-Jan-1985,6.13,7.33,-0.91,10.8,5.06,,9.61,-100
01-Feb-1985,5.95,7.31,-0.98,10.8,5.16,,9.09,-100
01-Mar-1985,6.39,7.31,-0.79,10.81,4.95,,8.59,-100
01-Apr-1985,6.05,7.29,-0.61,10.82,5.58,,8.01,-100
01-May-1985,6.98,7.26,0.03,10.89,5.49,,7.87,-100
01-Jun-1985,7.23,7.23,0.19,10.97,5.37,,7.68,-100
01-Jul-1985,7.3,7.18,0.14,10.99,5.21,,7.62,-100
01-Aug-1985,7.2,7.13,-0.08,10.99,5.03,,7.56,-100
01-Sep-1985,6.9,7.12,-0.12,10.95,5.3,,7.51,-100
01-Oct-1985,7.16,7.12,0.08,10.95,5.32,,7.37,-100
01-Nov-1985,7.39,7.12,0.25,10.99,5.28,,7.27,-100
01-Dec-1985,7.85,7.13,0.69,11.05,5.25,,7.47,-100
01-Jan-1986,7.14,7.14,0.36,11.11,5.44,,7.35,-100
01-Feb-1986,7.19,7.17,0.61,11.24,5.49,,7.31,-100
01-Mar-1986,7.36,7.19,1.01,11.45,5.63,,7.31,-100
01-Apr-1986,7.08,7.23,0.97,11.6,5.6,,7.04,-100
01-May-1986,6.35,7.27,0.52,11.73,5.43,,6.79,-100
01-Jun-1986,6.3,7.31,0.76,11.82,5.64,,6.53,-100
01-Jul-1986,5.79,7.35,0.67,11.86,5.91,,6.44,-100
01-Aug-1986,6.01,7.38,0.93,11.88,6.07,,6.3,-100
01-Sep-1986,5.89,7.38,0.75,11.8,6.11,,5.99,-100
01-Oct-1986,5.83,7.34,0.75,11.77,6.24,,5.87,-100
01-Nov-1986,5.68,7.29,0.6,11.72,6.31,,5.67,-100
01-Dec-1986,5.59,7.25,0.33,11.65,6.24,,5.6,-100
01-Jan-1987,5.37,7.25,0.38,11.7,6.38,,5.4,-100
01-Feb-1987,5.02,7.26,0.2,11.76,6.38,,5.34,-100
01-Mar-1987,4.37,7.31,-0.14,11.89,6.23,,5.38,-100
01-Apr-1987,3.24,7.4,-0.56,11.98,6.51,,5.34,-100
01-May-1987,2.98,7.5,-0.7,12.04,6.4,,5.32,-100
01-Jun-1987,2.43,7.59,-0.71,12.15,6.73,,5.3,-100
01-Jul-1987,2.03,7.67,-0.79,12.21,6.92,,5.38,-100
01-Aug-1987,1.67,7.74,-1.01,12.25,6.82,,5.46,-100
01-Sep-1987,0.91,7.78,-1.24,12.28,7.22,,5.42,-100
01-Oct-1987,1.63,7.82,-0.86,12.15,7.26,,5.75,-100
01-Nov-1987,1.73,7.84,-1.02,11.98,7.2,,5.69,-100
01-Dec-1987,3.84,7.87,-0.14,11.81,7.07,,5.5,-100
01-Jan-1988,2.66,7.88,-0.85,11.65,7.01,,5.15,-100
01-Feb-1988,2.72,7.94,-0.93,11.49,7.03,,5.13,-100
01-Mar-1988,2.41,8.02,-1.21,11.33,7.12,,5.11,-100
01-Apr-1988,2.05,8.12,-1.32,11.34,7.21,,4.83,-100
01-May-1988,1.6,8.21,-1.49,11.41,7.2,,5.15,-100
01-Jun-1988,1.98,8.28,-1.41,11.48,6.78,,5.36,-100
01-Jul-1988,1.7,8.39,-1.61,11.52,6.6,,5.81,-100
01-Aug-1988,0.78,8.47,-1.76,11.51,7.29,,6.08,-100
01-Sep-1988,1.52,8.53,-1.45,11.54,6.93,,6.44,-100
01-Oct-1988,2.54,8.53,-0.97,11.57,6.57,,6.75,-100
01-Nov-1988,4.08,8.47,-0.73,11.6,5.36,,6.88,-100
01-Dec-1988,6.23,8.36,-0.01,11.61,4.03,,7.16,-100
01-Jan-1989,6.59,8.2,-0.65,11.66,3.08,,7.25,-100
01-Feb-1989,6.9,8.04,-0.85,11.73,2.5,,7.29,-100
01-Mar-1989,7.41,7.86,-0.87,11.78,2.05,,7.39,-100
01-Apr-1989,7.92,7.72,-0.62,11.84,1.88,,7.51,-100
01-May-1989,8.18,7.64,-0.21,11.94,2.04,,7.97,-100
01-Jun-1989,6.55,7.6,-0.04,12.01,3.8,,8.13,-100
01-Jul-1989,6.37,7.59,0.2,12.07,4.2,,8.44,-100
01-Aug-1989,5.82,7.57,0.09,12.15,4.49,,8.71,-100
01-Sep-1989,5.57,7.54,0.05,12.21,4.62,,8.67,-100
01-Oct-1989,5.66,7.51,0.16,12.22,4.72,,8.69,-100
01-Nov-1989,5.77,7.51,0.32,12.21,4.83,,8.49,-100
01-Dec-1989,5.86,7.53,0.36,12.22,4.88,,8.28,-100
01-Jan-1990,5.1,7.53,-0.09,12.15,4.99,,8.01,-100
01-Feb-1990,4.99,7.55,-0.19,12.06,5.06,,7.66,-100
01-Mar-1990,4.83,7.59,-0.21,12,5.23,,7.64,-100
01-Apr-1990,4.31,7.64,-0.49,11.94,5.43,,7.66,-100
01-May-1990,4.29,7.68,-0.38,11.91,5.62,,7.64,-100
01-Jun-1990,3.99,7.74,-0.39,11.88,5.88,,7.68,-100
01-Jul-1990,3.56,7.82,-0.45,11.88,6.18,,7.91,-100
01-Aug-1990,2.78,7.89,-0.87,11.81,6.43,,8.09,100
01-Sep-1990,2.7,7.94,-0.89,11.68,6.68,,8.01,100
01-Oct-1990,2.75,7.99,-0.84,11.56,6.86,,7.99,100
01-Nov-1990,3.17,8.02,-0.6,11.43,6.99,,7.76,100
01-Dec-1990,4.53,8.02,-0.02,11.31,6.97,,7.7,100
01-Jan-1991,3.72,8.02,-0.53,11.22,6.93,,7.37,100
01-Feb-1991,3.94,7.99,-0.47,11.25,6.78,,7,100
01-Mar-1991,3.91,7.94,-0.57,11.35,6.58,,6.67,100
01-Apr-1991,3.97,7.9,-0.58,11.46,6.36,,6.36,-100
01-May-1991,3.86,7.86,-0.69,11.55,6.18,,6.16,-100
