date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Aug-1968,4.78,6.61,-0.25,11.23,11.48,14.31,-4.72,4.89,-100
01-Sep-1968,5.38,6.03,-0.11,11.24,11.35,14.3,-2.59,5,-100
01-Oct-1968,5.88,5.69,-0.07,11.26,11.33,14.31,-1.08,5.05,-100
01-Nov-1968,6.46,5.56,1.57,11.28,9.71,14.33,-1.08,5.12,-100
01-Dec-1968,5.91,5.5,1.79,10.54,8.75,14.33,-1.56,5.22,-100
01-Jan-1969,6.22,5.65,0.57,11.29,10.72,14.34,-1.54,5.36,-100
01-Feb-1969,6.44,5.81,-0.35,11.29,11.64,14.34,-1.36,5.43,-100
01-Mar-1969,6.1,5.94,-0.23,11.27,11.51,14.35,-2.68,5.51,-100
01-Apr-1969,6.21,6.32,-0.51,12,12.51,14.34,-3.59,5.62,-100
01-May-1969,5.8,6.35,-0.96,11.23,12.18,14.32,-4.16,5.65,-100
01-Jun-1969,5.56,6.43,-1.23,11.21,12.44,14.29,-4.76,5.74,-100
01-Jul-1969,5.67,6.25,-1.11,11.2,12.31,14.24,-3.72,5.79,-100
01-Aug-1969,5.65,6.34,-1.12,11.19,12.31,14.2,-4.29,5.87,-100
01-Sep-1969,5.74,6.92,-1.95,13.4,15.35,14.15,-4.81,6.07,-100
01-Oct-1969,6.03,6.21,0,12.17,12.17,14.11,-2.4,6.24,-100
01-Nov-1969,5.91,6.26,0,11.6,11.6,14.05,-2.78,6.35,-100
01-Dec-1969,5.64,6.09,1.53,11.81,10.28,14,-3.39,6.57,-100
01-Jan-1970,5.93,6.32,0,11.14,11.14,13.93,-3.03,6.64,100
01-Feb-1970,5.98,5.96,0,11.12,11.12,13.88,-2.11,6.81,100
01-Mar-1970,6.61,6.75,0,13.62,13.62,18.56,-2.13,6.93,100
01-Apr-1970,6.37,6.65,0.62,13.55,12.93,16.49,-2.92,6.9,100
01-May-1970,5.97,6.47,0,13.47,13.47,13.66,-3.18,6.95,100
01-Jun-1970,4.85,6.37,-1.8,11.07,12.87,13.58,-3.43,7.03,100
01-Jul-1970,4.76,6.29,-1.21,11.04,12.26,13.52,-4.34,7.02,100
01-Aug-1970,4.65,6.23,-1.27,11,12.28,13.46,-3.76,7.05,100
01-Sep-1970,4.73,6.05,-1.08,10.97,12.04,13.41,-2.29,6.96,100
01-Oct-1970,4.47,6.25,-1.16,10.93,12.09,13.35,-3.64,6.81,100
01-Nov-1970,4.17,6.59,-1.07,10.89,11.95,13.31,-4.46,6.75,100
01-Dec-1970,3.98,6.28,-0.81,9.84,10.65,13.28,-4.96,6.52,-100
01-Jan-1971,3.99,6.89,-1.05,10.79,11.84,13.28,-5.23,6.28,-100
01-Feb-1971,4.4,6.48,-1.07,10.74,11.82,13.28,-2.95,5.98,-100
01-Mar-1971,4.63,6.32,-0.58,11.44,12.03,13.28,-2.53,5.69,-100
01-Apr-1971,4.75,6.26,-0.32,11.87,12.19,13.32,-3.11,5.46,-100
01-May-1971,4.66,6.38,-0.93,12.13,13.06,13.38,-3.35,5.21,-100
01-Jun-1971,4.25,6.72,-1.5,12.15,13.65,13.44,-3.56,4.99,-100
01-Jul-1971,4.64,6.33,0.44,11.93,11.49,13.48,-3.16,4.86,-100
01-Aug-1971,5.03,6.15,0.74,11.91,11.17,13.51,-3.57,4.8,-100
01-Sep-1971,5.06,6.14,0.56,11.9,11.35,13.53,-3.2,4.62,-100
01-Oct-1971,5,6.21,0.48,11.97,11.49,13.54,-3.35,4.53,-100
01-Nov-1971,4.92,6.24,0.34,12.03,11.69,13.54,-2.91,4.44,-100
01-Dec-1971,4.6,5.9,0.15,11.14,10.99,13.55,-2.46,4.39,-100
01-Jan-1972,5.19,6.39,-0.6,12.22,12.83,13.55,-2.54,4.29,-100
01-Feb-1972,5.26,6.43,-0.73,12.23,12.96,13.56,-2.6,4.21,-100
01-Mar-1972,5.6,6.44,-0.91,11.98,12.89,13.55,-2.5,4.18,-100
01-Apr-1972,5.58,6.34,-0.56,11.95,12.51,13.54,-2.31,4.19,-100
01-May-1972,6.06,6.28,-0.36,11.97,12.32,13.54,-2.02,4.2,-100
01-Jun-1972,7.12,6.75,-0.3,13.47,13.77,14.78,-2.04,4.12,-100
01-Jul-1972,7.41,6.69,-0.2,13.47,13.67,15.28,-1.98,4.02,-100
01-Aug-1972,7.55,6.68,-0.37,13.47,13.84,15.5,-2.22,3.84,-100
01-Sep-1972,7.46,6.47,0.17,13.47,13.3,14.58,-2.34,3.8,-100
01-Oct-1972,7.24,6.04,0.74,12.73,11.99,13.54,-2.1,3.84,-100
01-Nov-1972,7.69,6.13,1.26,13.51,12.25,14.73,-1.8,3.84,-100
01-Dec-1972,6.38,5.33,2.17,10.66,8.49,13.58,-2.01,3.84,-100
01-Jan-1973,6.76,5.58,1.99,10.36,8.37,13.57,-2.19,3.99,-100
01-Feb-1973,6.42,5.49,2.32,10.36,8.04,13.55,-2.29,4.16,-100
01-Mar-1973,6.01,5.46,2.55,10.35,7.81,13.52,-2.38,4.35,-100
01-Apr-1973,5.86,5.44,2.29,10.35,8.06,13.49,-2.32,4.59,-100
01-May-1973,6.68,5.99,1.74,12.39,10.66,13.44,-2.47,4.81,-100
01-Jun-1973,5.98,5.51,1.93,10.33,8.39,13.4,-2.44,5.04,-100
01-Jul-1973,5.95,5.7,2.22,10.32,8.1,13.37,-2.86,5.39,-100
01-Aug-1973,6.23,5.94,2.33,11.35,9.03,13.33,-2.72,5.82,-100
01-Sep-1973,6,5.59,2.62,10.31,7.69,13.3,-2.28,6.18,-100
01-Oct-1973,6.13,5.72,2.13,10.7,8.56,13.27,-2.03,6.44,-100
01-Nov-1973,6.12,5.81,1.51,11.03,9.52,13.21,-2.07,6.64,-100
01-Dec-1973,6.16,5.74,1.78,12.81,11.03,13.15,-2.26,6.93,100
01-Jan-1974,6.29,6.19,0.99,12.78,11.79,13.09,-2.31,7.13,100
01-Feb-1974,6.39,6.31,0.97,13,12.03,13.7,-2.15,7.31,100
01-Mar-1974,5.99,6.13,0.78,11.96,11.19,12.99,-2.42,7.42,100
01-Apr-1974,5.4,5.76,0.61,10.3,9.69,12.94,-2.53,7.67,100
01-May-1974,4.78,5.49,0.5,10.27,9.78,12.88,-2.21,7.92,100
01-Jun-1974,4.65,5.46,0.69,10.25,9.55,12.82,-2.15,8.02,100
01-Jul-1974,4.14,5.74,-0.58,10.21,10.79,12.75,-2.32,8.08,100
01-Aug-1974,3.63,6.26,-1.56,10.19,11.75,12.67,-4.15,7.98,100
01-Sep-1974,3.09,6.97,-1.48,10.15,11.63,12.56,-7.79,8.12,100
01-Oct-1974,3.11,6.95,-1.51,10.12,11.62,12.48,-7.88,7.97,100
01-Nov-1974,3.98,5.75,-0.81,10.09,10.91,12.41,-2.93,7.94,100
01-Dec-1974,4.19,5.41,0.06,7.83,7.77,12.33,-3.62,8.01,100
01-Jan-1975,3.39,6.5,-0.17,9.99,10.16,12.27,-6.65,7.96,100
01-Feb-1975,3.49,6.42,-0.27,9.93,10.2,12.23,-6.25,7.79,100
01-Mar-1975,3.91,5.81,-0.73,9.88,10.6,12.19,-2.27,7.63,100
01-Apr-1975,3.6,6.35,-1.13,10.28,11.41,12.17,-4.71,7.3,-100
01-May-1975,2.84,7.98,-0.78,11.49,12.27,12.16,-11.25,6.97,-100
01-Jun-1975,2.37,9.1,-0.59,11.91,12.51,12.49,-14.87,6.77,-100
01-Jul-1975,2.86,8.45,-0.69,11.93,12.62,12.85,-12.58,6.54,-100
01-Aug-1975,2.51,9.32,-1.49,11.96,13.45,13.66,-15.22,6.41,-100
01-Sep-1975,2.44,9.87,-2.3,12.01,14.31,13.97,-16.81,6.11,-100
01-Oct-1975,1.59,11.55,-3.16,12.04,15.2,14.17,-21.98,6.17,-100
01-Nov-1975,2.86,8.53,-3.61,12.08,15.69,14.59,-11.12,6.03,-100
01-Dec-1975,3.2,8.07,-1.91,10.72,12.63,14.82,-11.18,5.8,-100
01-Jan-1976,3.12,8.3,-4.15,12.17,16.32,14.87,-9.33,5.68,-100
01-Feb-1976,2.95,8.15,-4.34,12.2,16.54,14.75,-8.31,5.59,-100
01-Mar-1976,4.59,6.69,-0.19,12.23,12.41,14.59,-6.73,5.58,-100
01-Apr-1976,4.74,6.77,-0.4,12.24,12.65,14.47,-7.01,5.56,-100
01-May-1976,4.15,6.87,-1.14,12.25,13.39,14.27,-7.14,5.48,-100
01-Jun-1976,4.3,6.8,-1.24,12.25,13.49,14.09,-7.03,5.5,-100
01-Jul-1976,5.02,6.86,-1.28,12.27,13.54,14.22,-6.88,5.49,-100
01-Aug-1976,4.35,6.84,-0.76,12.29,13.05,14.35,-6.39,5.43,-100
01-Sep-1976,4.06,7.27,-2.19,12.32,14.51,14.42,-5.99,5.34,-100
01-Oct-1976,4.6,7.15,-1.57,12.34,13.91,14.58,-5.34,5.18,-100
01-Nov-1976,5,6.77,-0.7,12.35,13.05,14.69,-4.64,5.17,-100
01-Dec-1976,6.58,5.36,1.21,11.73,10.52,14.85,-0.29,5.08,-100
01-Jan-1977,6.87,5.98,0.71,12.6,11.89,14.96,-0.46,4.97,-100
01-Feb-1977,7.21,6.12,0.76,12.36,11.6,15.2,-0.48,4.98,-100
01-Mar-1977,8.31,7.56,0.98,12.61,11.63,20.4,-0.29,4.96,-100
01-Apr-1977,6.89,5.74,1.1,12.32,11.21,15.99,-0.19,4.92,-100
01-May-1977,7.23,5.91,1.29,12.3,11.01,16.35,0,4.92,-100
01-Jun-1977,7.34,6.03,1.46,12.58,11.11,16.76,0,4.89,-100
01-Jul-1977,6.39,5.67,1.09,12.27,11.18,17.08,0,4.83,-100
01-Aug-1977,6.86,5.8,1.34,12.25,10.91,17.3,0,4.85,-100
01-Sep-1977,7.51,6.29,1.06,12.53,11.47,17.46,-0,4.84,-100
01-Oct-1977,7.79,6.38,1.19,12.51,11.31,17.44,0.06,4.93,-100
01-Nov-1977,7.9,6.47,1.34,12.49,11.15,17.36,0.05,5.03,-100
01-Dec-1977,7.71,6.29,1.33,12.45,11.12,17.27,-0.02,5.13,-100
01-Jan-1978,8.42,7.33,1.39,12.44,11.04,19.79,-0.11,5.26,-100
01-Feb-1978,7.85,6.69,1.47,12.41,10.94,17.06,-0.02,5.38,-100
01-Mar-1978,7.25,6.11,1.4,12.39,10.98,16.97,-0.07,5.54,-100
01-Apr-1978,7.56,6.53,1.32,12.38,11.06,16.75,-0.16,5.7,-100
01-May-1978,7.57,6.67,1.18,12.37,11.19,16.55,-0.31,5.85,-100
01-Jun-1978,7.29,6.35,1.06,12.36,11.3,16.28,-0.45,6,-100
01-Jul-1978,6.74,5.8,0.94,12.02,11.08,16,-0.62,6.15,-100
01-Aug-1978,6.67,5.65,1.35,12.03,10.68,15.61,-0.81,6.27,-100
01-Sep-1978,5.99,5.35,1.37,12.04,10.67,15.02,-1.12,6.47,-100
01-Oct-1978,5.41,5.45,1.28,12.03,10.76,14.52,-1.41,6.68,-100
01-Nov-1978,5.02,5.62,0.68,12.02,11.34,13.87,-1.73,6.89,-100
01-Dec-1978,4.68,5.55,-0.16,10.56,10.72,13.01,-2.21,7.2,-100
01-Jan-1979,4.69,5.65,0,12.03,12.03,12.37,-2.66,7.5,-100
01-Feb-1979,4.75,5.49,0.68,11.09,10.41,12.38,-3.08,7.78,-100
01-Mar-1979,2.55,8.86,-0.15,10,10.14,12.39,-14.45,8.08,-100
01-Apr-1979,2.36,8.79,-0.66,8.96,9.62,12.4,-14.3,8.36,-100
01-May-1979,2.43,8.45,-0.68,8.92,9.6,12.39,-13.19,8.7,-100
01-Jun-1979,3.07,7.29,-0.44,8.9,9.34,12.39,-9.02,8.99,-100
01-Jul-1979,3.24,6.88,-0.59,8.88,9.47,12.39,-7.41,9.22,-100
01-Aug-1979,3.14,6.73,-1.21,8.86,10.07,12.39,-6.62,9.45,-100
01-Sep-1979,3.06,6.91,-1.35,8.84,10.19,12.39,-7.3,9.67,-100
01-Oct-1979,2.58,7.47,-2.3,8.88,11.18,12.4,-9.25,9.88,-100
01-Nov-1979,2.4,8.23,-1.42,9.82,11.24,12.42,-12.3,10.2,-100
01-Dec-1979,2.04,9.69,-0.62,9.39,10.01,12.44,-19.14,10.38,-100
01-Jan-1980,1.1,10.51,-2.03,10.42,12.45,12.46,-19.88,10.42,-100
01-Feb-1980,0.78,10.91,-2.15,11.82,13.97,12.48,-20.75,10.59,100
01-Mar-1980,1.28,9.93,-1.71,12.15,13.86,12.48,-17.31,11.03,100
01-Apr-1980,2.02,9.17,-1.25,12.15,13.4,12.79,-14.87,11.54,100
01-May-1980,2.51,8.43,-0.43,11.8,12.23,12.47,-12.74,11.53,100
01-Jun-1980,3.46,7.03,-0.01,10.61,10.62,12.47,-12.15,11.3,100
01-Jul-1980,3.39,7.01,-0.4,10.72,11.13,12.49,-11.71,11.04,100
01-Aug-1980,3.45,6.62,-0.59,11.04,11.64,12.49,-8.35,10.9,-100
01-Sep-1980,3.18,6.76,-0.89,9.43,10.32,12.51,-10.01,10.81,-100
01-Oct-1980,3.02,7.3,-0.94,9.61,10.55,12.53,-13.23,10.9,-100
01-Nov-1980,3.04,7.52,-0.59,10.65,11.24,12.57,-14.04,10.86,-100
01-Dec-1980,3.16,7.77,-0.49,10.5,10.99,12.59,-17.41,11.26,-100
01-Jan-1981,3.14,7.44,-1.14,12.09,13.23,12.6,-12.18,11.52,-100
01-Feb-1981,2.85,7.56,-1.64,11.13,12.77,12.62,-12.52,11.72,-100
01-Mar-1981,3.59,6.82,-0.76,11.79,12.54,12.67,-8.56,11.72,-100
01-Apr-1981,2.85,8.24,-1.36,11.47,12.83,12.71,-16.82,11.52,-100
01-May-1981,2.59,8.59,-1.16,11.12,12.29,12.73,-18.36,11.9,-100
01-Jun-1981,3.34,6.9,-2.11,12.02,14.13,12.75,-5.55,12.72,-100
01-Jul-1981,3.55,7.1,-2.2,11.7,13.9,12.76,-7.14,13.52,-100
01-Aug-1981,3.2,7.49,-3.39,11.67,15.06,12.75,-8.52,14.24,100
01-Sep-1981,3.02,7.59,-4.19,10.71,14.9,12.73,-9.22,14.8,100
01-Oct-1981,2.77,7.49,-3.39,10.69,14.07,12.71,-9.25,15.09,100
01-Nov-1981,3.9,7.08,-2.3,12.06,14.36,12.69,-8.2,15.22,100
01-Dec-1981,4.47,6.77,-1.82,10.52,12.34,12.67,-6.71,14.72,100
01-Jan-1982,5.04,7.83,-3,12.54,15.53,13.76,-5.56,14.44,100
01-Feb-1982,4.16,6.8,-2.55,11.1,13.65,12.61,-5.29,14.28,100
01-Mar-1982,3.53,6.69,-3.17,10.27,13.44,12.57,-5.76,14.02,100
01-Apr-1982,4.05,6.86,-2.86,12.29,15.15,13.26,-5.5,14.07,100
01-May-1982,4.79,6.86,-2.33,12.25,14.58,14.04,-5.21,13.97,100
01-Jun-1982,4.46,6.71,-1.27,12.21,13.48,12.93,-5.93,13.53,100
01-Jul-1982,4.64,6.16,-0.39,11.36,11.75,12.41,-5,13.32,100
01-Aug-1982,4.76,5.67,-0.27,10.34,10.61,12.39,-4.15,12.74,100
01-Sep-1982,5.2,5.06,1.1,9.7,8.6,12.38,-2.47,11.92,100
01-Oct-1982,4.65,5.2,0.37,9.23,8.86,12.38,-1.57,11.24,100
01-Nov-1982,4.12,5.76,0,8.64,8.64,12.38,-4.7,10.75,100
01-Dec-1982,4.43,5,0.16,8.11,7.96,12.39,-1.56,10.53,-100
01-Jan-1983,4.74,5.25,0.17,8.5,8.33,12.42,-1.81,10.41,-100
01-Feb-1983,4.18,6.21,-0.52,8.51,9.03,12.46,-7.1,10.09,-100
01-Mar-1983,3.45,7.53,-1.51,9.41,10.92,12.51,-9.29,9.7,-100
01-Apr-1983,2.31,9.61,-1.83,9.85,11.67,12.57,-16.51,9.25,-100
01-May-1983,2.06,9.97,-1.72,10.31,12.03,12.64,-17.5,8.85,-100
01-Jun-1983,2.8,8.83,-2.09,10.54,12.63,12.73,-13.26,8.54,-100
01-Jul-1983,1.93,10.24,-2.27,10.38,12.65,12.81,-17.89,8.2,-100
01-Aug-1983,1.55,10.85,-2.2,9.86,12.06,12.87,-19.86,8.2,-100
01-Sep-1983,1.07,11.41,-2.03,9.9,11.93,12.92,-21.81,8.47,-100
01-Oct-1983,2.76,8.28,-1.84,12.65,14.48,12.95,-9.57,8.66,-100
01-Nov-1983,2.86,8,-2.03,12.46,14.49,12.97,-8.26,8.73,-100
01-Dec-1983,4.14,6.12,-0.55,10.03,10.58,12.99,-5.78,8.8,-100
01-Jan-1984,4.49,6.49,-0.86,11.82,12.68,13,-5.81,8.87,-100
01-Feb-1984,4.45,6.75,-0.82,12.74,13.56,13.6,-6.28,8.97,-100
01-Mar-1984,4.86,7.07,-0.91,12.73,13.64,14.52,-6.93,9.08,-100
01-Apr-1984,5.26,7.47,-0.39,12.71,13.1,15.77,-7.34,9.19,-100
01-May-1984,5.46,8.18,-0.26,12.93,13.19,14.39,-8.56,9.28,-100
01-Jun-1984,6.68,9.61,0.11,12.9,12.79,21.06,-8.49,9.37,-100
01-Jul-1984,7.26,9.57,0.25,12.87,12.62,21.76,-7.49,9.46,-100
01-Aug-1984,8.19,10.71,0.35,12.86,12.52,26.9,-7.19,9.53,-100
01-Sep-1984,7.98,10,0.62,12.85,12.23,24.56,-6.92,9.64,-100
01-Oct-1984,8.15,9.97,0.64,12.84,12.2,26.08,-6.2,9.9,-100
01-Nov-1984,8.17,9.99,0.2,12.67,12.47,26.75,-5.89,9.94,-100
01-Dec-1984,7.5,8.7,1.19,12.62,11.43,24.52,-5.77,9.84,-100
01-Jan-1985,8.11,9.45,-0.01,12.66,12.67,25.53,-5.32,9.72,-100
01-Feb-1985,7.23,8.09,-0.43,12.68,13.11,20.17,-5.73,9.58,-100
01-Mar-1985,7.07,7.6,-0.55,12.69,13.24,18.63,-5.35,9.46,-100
01-Apr-1985,6.46,6.54,-0.51,12.7,13.22,14.12,-5.02,9.36,-100
01-May-1985,6.83,6.31,0.55,12.74,12.19,15.01,-3.77,9.23,-100
01-Jun-1985,6.8,6.27,0.85,12.77,11.92,14.92,-3.59,9.01,-100
01-Jul-1985,5.82,5.44,0.71,8.47,7.76,12.99,-3.85,8.79,-100
01-Aug-1985,5.95,5.71,0.11,9.79,9.68,13.01,-3.92,8.49,-100
01-Sep-1985,5.79,5.61,0.01,9.67,9.66,13.01,-3.98,8.21,-100
01-Oct-1985,7.14,6.87,0.41,12.83,12.42,16.92,-3.65,7.84,-100
01-Nov-1985,7.09,6.55,0.73,12.86,12.13,15.93,-3.28,7.71,-100
