date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Apr-1969,5.61,6.5,-0.51,11.97,12.49,15.26,-7.26,6.36,-100
01-May-1969,6.63,5.64,4.03,11.95,7.92,16.36,-1.94,5.76,-100
01-Jun-1969,6.49,5.36,3.85,11.76,7.9,13.59,-2.19,6.12,-100
01-Jul-1969,6.88,5.73,2.82,11.78,8.96,15.68,-2.06,6.36,-100
01-Aug-1969,6.55,5.37,3,11.7,8.7,13.12,-2.1,6,-100
01-Sep-1969,5.69,5.3,3.09,9.83,6.74,12.36,-2.9,7.44,-100
01-Oct-1969,6.53,5.67,3.18,11.76,8.58,15.42,-2.4,7.2,-100
01-Nov-1969,6.41,5.71,2.24,11.66,9.43,13.54,-2.78,6.24,-100
01-Dec-1969,6.07,5.82,2.71,10.88,8.17,15.58,-3.39,7.68,-100
01-Jan-1970,6.68,6.51,1.82,11.37,9.55,19.34,-3.03,7.2,100
01-Feb-1970,5.89,5.04,4.41,10.68,6.27,12.18,-2.11,7.44,100
01-Mar-1970,5.68,4.91,3.66,9.75,6.09,12.15,-2.13,6.84,100
01-Apr-1970,5.53,5.36,1.98,10.36,8.38,11.85,-2.92,6,100
01-May-1970,5.9,5.69,2.82,10.96,8.14,13.33,-3.18,6.36,100
01-Jun-1970,5.85,5.12,3.65,9.75,6.1,11.49,-2.64,6.96,100
01-Jul-1970,5.24,5.08,1.74,10.19,8.45,11.67,-2.22,6.24,100
01-Aug-1970,5.33,5.25,0.43,9.9,9.47,11.79,-2.32,6.36,100
01-Sep-1970,5.45,5.23,0.2,9.78,9.58,11.9,-2.15,6.48,100
01-Oct-1970,5.18,5.22,0.38,10.02,9.64,11.81,-2.27,5.52,100
01-Nov-1970,5.69,5.15,0.58,11.24,10.66,11.92,-1.5,5.52,100
01-Dec-1970,5.73,4.98,0.75,11.09,10.35,12.06,-1.42,5.04,-100
01-Jan-1971,5.68,5.17,-0.05,11.49,11.54,12.27,-1.05,4.56,-100
01-Feb-1971,5.72,5.44,-0.03,11.5,11.53,14.28,-1.07,3.96,-100
01-Mar-1971,5.63,5.52,0.52,11.59,11.07,14.51,-1.56,3.6,-100
01-Apr-1971,5.6,5.28,0.22,11.66,11.44,12.32,-1.21,3.36,-100
01-May-1971,5.51,5.28,0.77,11.56,10.79,12.21,-2.06,3.48,-100
01-Jun-1971,4.94,5.85,0.55,9.95,9.4,12.2,-4.62,4.44,-100
01-Jul-1971,4.67,5.63,0.44,8.78,8.35,12.07,-3.77,4.8,-100
01-Aug-1971,5.12,5.7,0.74,9.72,8.98,12.17,-3.7,5.64,-100
01-Sep-1971,5.79,6.19,0.56,11.48,10.93,15.4,-3.48,4.44,-100
01-Oct-1971,5.52,5.37,0.48,10.76,10.27,12.01,-2.93,4.44,-100
01-Nov-1971,5.68,5.54,0.34,11.34,11,12.44,-2.92,4.44,-100
01-Dec-1971,5.18,5.24,0.18,10.24,10.06,12.18,-3.09,4.44,-100
01-Jan-1972,5.76,5.5,-0.02,11.57,11.58,13.84,-1.91,3.48,-100
01-Feb-1972,5.77,5.52,-0.17,11.6,11.77,14.36,-1.93,3,-100
01-Mar-1972,5.87,5.24,-0.22,11.6,11.82,12.25,-2.05,3.24,-100
01-Apr-1972,6.14,5.27,1.14,11.58,10.44,12.24,-2.12,3.48,-100
01-May-1972,6.3,5.25,1.22,11.58,10.36,12.24,-2,3.6,-100
01-Jun-1972,6.02,5.03,2.01,11.04,9.04,12.16,-2.04,3.48,-100
01-Jul-1972,6.05,5.06,1.79,10.93,9.14,12.11,-1.98,3.72,-100
01-Aug-1972,6.15,5.33,1.7,11.5,9.81,12.83,-2.22,3.48,-100
01-Sep-1972,5.67,4.93,2.55,9.11,6.56,12.13,-2.34,4.08,-100
01-Oct-1972,5.94,4.81,3.37,9.54,6.17,12.12,-2.1,4.8,-100
01-Nov-1972,5.89,4.8,2.68,10.85,8.17,12.24,-1.8,4.44,-100
01-Dec-1972,4.97,4.63,1.67,9.07,7.39,12.22,-2.01,4.44,-100
01-Jan-1973,5.49,4.77,2.77,9.08,6.31,12.11,-2.19,5.28,-100
01-Feb-1973,5.34,4.76,2.82,9.15,6.33,11.97,-2.29,4.92,-100
01-Mar-1973,5.65,5.32,2.49,11.22,8.73,13.11,-2.38,5.52,-100
01-Apr-1973,5.8,5.62,2.47,11.08,8.61,15.56,-2.32,6.24,-100
01-May-1973,5.61,5.42,2.3,10.98,8.67,13.75,-2.47,6.12,-100
01-Jun-1973,4.94,5.05,0.99,9.16,8.17,11.61,-2.44,6.12,-100
01-Jul-1973,4.79,5.41,-1.68,9.14,10.83,11.73,-2.86,7.68,-100
01-Aug-1973,4.39,5.4,-1.68,9.1,10.78,11.65,-3.38,8.4,-100
01-Sep-1973,4.89,5.33,-1.22,9.15,10.37,11.8,-2.59,8.16,-100
01-Oct-1973,4.83,4.92,0.4,9.1,8.69,11.76,-2.03,7.8,-100
01-Nov-1973,4.81,4.95,-0.37,9.07,9.44,11.45,-2.07,6.72,-100
01-Dec-1973,5.22,4.57,2.66,9.13,6.47,11.49,-2.26,7.68,100
01-Jan-1974,5.41,5.15,1.48,10.8,9.32,11.47,-2.31,7.56,100
01-Feb-1974,5.32,4.71,2.79,9.17,6.38,11.46,-2.15,6.96,100
01-Mar-1974,4.56,4.84,1,9.07,8.07,11.37,-2.42,6.72,100
01-Apr-1974,4.73,4.74,1.02,9.01,8,11.23,-2.53,9,100
01-May-1974,4.69,4.59,1.07,8.95,7.88,11.1,-2.21,9,100
01-Jun-1974,4.67,4.56,-0.01,8.86,8.87,11.02,-2.15,7.2,100
01-Jul-1974,4.24,4.93,-1.01,8.8,9.81,10.87,-2.32,8.4,100
01-Aug-1974,4.28,4.6,-0.82,8.79,9.61,10.66,-2.36,7.2,100
01-Sep-1974,4.54,4.66,-0.78,8.9,9.68,10.42,-2.14,9.72,100
01-Oct-1974,4.73,5,-0.79,10.13,10.92,10.78,-2.02,6.12,100
01-Nov-1974,5.37,4.59,0.05,9.83,9.77,10.68,-1.48,6.48,100
01-Dec-1974,5,4.51,1.45,9.31,7.86,12.11,-2.53,8.4,100
01-Jan-1975,4.55,5.83,-0.25,10.29,10.54,14.35,-4.15,6.96,100
01-Feb-1975,5.11,5.82,0.26,10.44,10.18,15.47,-3.01,5.16,100
01-Mar-1975,4.71,6.13,-0.58,10.46,11.04,15.16,-3.42,4.92,100
01-Apr-1975,5.21,5.83,0.36,10.93,10.56,15.14,-2.09,5.28,-100
01-May-1975,5.05,5.95,0.3,10.62,10.32,15.33,-3.5,5.28,-100
01-Jun-1975,5.25,6.03,0,11.14,11.14,14.2,-4.72,4.92,-100
01-Jul-1975,5.39,5.48,0,10.99,10.99,12.42,-3.6,5.76,-100
01-Aug-1975,4.93,5.92,0.35,10.92,10.57,12.28,-5.02,5.76,-100
01-Sep-1975,5.25,6.39,0,10.81,10.81,15.02,-5.71,6.36,-100
01-Oct-1975,5.42,6.85,1.28,10.92,9.63,15.49,-7.84,6.72,-100
01-Nov-1975,5.99,7.35,0.76,10.96,10.2,18.48,-7.65,4.92,-100
01-Dec-1975,6.17,6.7,2.82,10.73,7.91,18.54,-7.09,5.76,-100
01-Jan-1976,5.53,7.37,0.8,11.21,10.41,16.76,-7.32,5.64,-100
01-Feb-1976,7.05,7.97,0.1,11.42,11.33,18.96,-5.49,4.08,-100
01-Mar-1976,7.03,7.06,0,11.45,11.45,17.54,-2.69,4.8,-100
01-Apr-1976,6.65,6.38,0,11.41,11.41,14.93,-2.12,5.04,-100
01-May-1976,6.25,6.1,0,11.37,11.37,13.55,-1.3,4.44,-100
01-Jun-1976,6.5,5.58,0.93,11.45,10.52,13.13,-1.24,5.16,-100
01-Jul-1976,6.35,5.21,0.92,11.42,10.5,12.66,-1.28,5.64,-100
01-Aug-1976,6.39,4.97,1.55,10.76,9.21,13.27,-0.76,5.04,-100
01-Sep-1976,6.01,5.18,0.82,10.8,9.98,13.04,-0.83,5.28,-100
01-Oct-1976,6.18,5.66,0,11.24,11.24,14.48,-1.07,4.92,-100
01-Nov-1976,6.48,5.6,0,11.37,11.37,15.5,-0.14,4.8,-100
01-Dec-1976,6.28,5.11,1.21,10.63,9.42,16.27,0.15,4.8,-100
01-Jan-1977,6.03,5.79,0,10.75,10.75,15.99,-1.45,4.32,-100
01-Feb-1977,6.5,5.63,1.18,10.84,9.66,16.79,-0.48,4.2,-100
01-Mar-1977,6.38,5.48,1.18,10.65,9.47,17.47,-0.4,4.56,-100
01-Apr-1977,6.35,5.62,1.1,10.65,9.55,18.2,-0.82,4.56,-100
01-May-1977,6.33,5.44,1.37,10.61,9.24,16.9,-1.36,4.44,-100
01-Jun-1977,6.4,5.39,1.69,10.7,9,16.58,-1.23,4.8,-100
01-Jul-1977,6.43,5.35,1.46,10.64,9.18,15.97,-0.75,5.04,-100
01-Aug-1977,6.59,5.15,1.77,10.88,9.1,15.54,-0.14,5.28,-100
01-Sep-1977,6.42,5.1,1.55,10.79,9.25,14.68,0.02,5.16,-100
01-Oct-1977,6.51,5.02,1.75,11.13,9.38,14.25,-0.01,5.88,-100
01-Nov-1977,6.42,5.11,1.75,10.88,9.13,14.69,-0.27,6,-100
01-Dec-1977,6.48,4.98,1.59,11.11,9.52,15.29,-0.02,5.88,-100
01-Jan-1978,6.6,5.39,1.61,11.07,9.46,15.08,-0.2,5.88,-100
01-Feb-1978,6.47,5.46,1.52,11.04,9.52,15.59,-1.2,5.52,-100
01-Mar-1978,6.47,5.79,1.19,11.1,9.91,16.48,-2.1,6.36,-100
01-Apr-1978,6.56,5.89,1.16,11.26,10.1,15.91,-2.65,6.48,-100
01-May-1978,6.42,5.89,1.06,11.3,10.24,14.83,-3.14,6.12,-100
01-Jun-1978,5.44,5.76,0.67,11.04,10.37,13.76,-2.97,6.48,-100
01-Jul-1978,4.69,7.13,0.72,11.16,10.44,13.45,-11.03,6.72,-100
01-Aug-1978,6.48,5.61,1.35,11.38,10.03,13.49,-2.53,6.72,-100
01-Sep-1978,6.12,5.62,1.34,11.19,9.85,13.38,-3.67,7.44,-100
01-Oct-1978,6.16,5.76,1.09,10.92,9.83,13.98,-3.65,8.16,-100
01-Nov-1978,6.09,5.92,0.7,10.98,10.29,14.31,-4.18,8.4,-100
01-Dec-1978,5.97,5.8,0.96,10.73,9.77,15.04,-5.06,9.36,-100
01-Jan-1979,5.99,6.22,0.64,11.07,10.43,14.91,-5.57,9.24,-100
01-Feb-1979,5.86,6.39,0.14,10.99,10.85,14.82,-6.47,8.76,-100
01-Mar-1979,6.01,6.57,0,11.11,11.11,15.59,-6.03,9.72,-100
01-Apr-1979,5.94,6.69,0,11.1,11.1,15.78,-5.75,9.6,-100
01-May-1979,4.97,6.08,0,10.53,10.53,16.05,-4.47,9.84,-100
01-Jun-1979,5.25,5.69,0,10.61,10.61,15.33,-2.87,9.72,-100
01-Jul-1979,5.1,5.49,0,10.62,10.62,14.39,-2.38,9.24,-100
01-Aug-1979,3.4,5.57,-0.45,8.91,9.36,11.47,-5.12,9.24,-100
01-Sep-1979,3.55,5.3,-0.06,9.23,9.29,11.44,-3.66,9.96,-100
01-Oct-1979,2.94,5.55,-1.21,8.26,9.47,11.27,-4.26,10.44,-100
01-Nov-1979,1.55,7.86,-1.53,8.29,9.82,11.39,-12.66,11.88,-100
01-Dec-1979,2.33,7.99,-1.02,8.19,9.2,11.42,-20.79,11.4,-100
01-Jan-1980,2.81,6.07,-0.8,9.85,10.65,11.51,-6.41,9.6,-100
01-Feb-1980,2.16,6.9,-1.61,9.71,11.32,11.46,-10.95,10.68,100
01-Mar-1980,2.51,6.41,-0.64,9.09,9.73,11.22,-10.5,14.52,100
01-Apr-1980,2.8,6.06,-0.76,9.49,10.25,11.3,-6.68,15.12,100
01-May-1980,4.29,5.57,0,10.13,10.13,11.41,-5.32,9.72,100
01-Jun-1980,5.17,5.35,0.62,10.8,10.18,14.61,-0.57,7.32,100
01-Jul-1980,4.7,5.16,0.38,10.5,10.12,11.59,-0.91,6.36,100
01-Aug-1980,4.1,5.37,-0.59,9.45,10.04,11.61,-3.23,7.68,-100
01-Sep-1980,3.94,5.38,-0.22,9.51,9.73,11.64,-3.49,9,-100
01-Oct-1980,3.51,5.97,-0.94,8.94,9.88,11.64,-6.18,11.4,-100
01-Nov-1980,1.73,8.21,-2.4,8.83,11.22,11.83,-11.18,11.52,-100
01-Dec-1980,2.31,7.9,-0.87,8.57,9.44,11.76,-14.18,15.72,-100
01-Jan-1981,2.55,7.55,-1.38,9.93,11.31,11.66,-12.8,12.48,-100
01-Feb-1981,2.87,6.77,-0.94,9.44,10.38,11.67,-10.81,12.84,-100
01-Mar-1981,4.83,6.64,-0.18,11.14,11.32,16.82,-6.66,14.52,-100
01-Apr-1981,3.93,6.83,-1.36,11.1,12.46,15.23,-7.25,12.96,-100
01-May-1981,3.56,8.31,-1.16,11.1,12.26,17.01,-14.83,13.8,-100
01-Jun-1981,2.37,6.87,-1.83,10.68,12.51,11.62,-10.44,16.2,-100
01-Jul-1981,2.5,6.8,-2.2,10.13,12.33,11.6,-9.86,14.88,-100
01-Aug-1981,2.47,7.03,-3.39,9.26,12.65,11.47,-10.98,15.36,100
01-Sep-1981,2.81,6.52,-4.19,8.68,12.87,11.32,-6.5,14.88,100
01-Oct-1981,3.4,5.91,-2.66,8.33,10.98,11.43,-5.48,14.52,100
01-Nov-1981,3.69,5.47,-0,8.09,8.09,11.5,-4.26,12.84,100
01-Dec-1981,3.83,5.34,-0.46,7.77,8.23,11.42,-5.12,10.44,100
01-Jan-1982,3.31,5.59,0.43,7.69,7.26,11.35,-5.45,9.6,100
01-Feb-1982,3.13,5.57,-2.09,7.67,9.76,11.22,-5.29,11.04,100
01-Mar-1982,2.39,6.09,-3.17,7.58,10.75,11.19,-5.76,11.76,100
01-Apr-1982,2.7,5.9,-2.86,8.24,11.1,11.25,-5.5,13.56,100
01-May-1982,2.76,5.85,-2.37,7.76,10.13,11.18,-5.21,12.72,100
01-Jun-1982,2.24,6.51,-3.03,7.66,10.69,11.11,-9.26,11.52,100
01-Jul-1982,2.95,5.99,-1.84,8.05,9.89,11.03,-6.34,12.6,100
01-Aug-1982,3.32,7.58,-0.9,10.71,11.62,15.78,-12.05,9.12,100
01-Sep-1982,3,8.37,-0.39,10.73,11.12,15.85,-11.85,6.12,100
01-Oct-1982,2.56,10.05,-0.98,10.95,11.93,13.35,-26.52,7.08,100
01-Nov-1982,3.61,6.87,-0.7,10.72,11.43,11.55,-11.36,7.56,100
01-Dec-1982,4.07,6.01,-0.24,10.49,10.73,11.56,-9.17,8.04,-100
01-Jan-1983,4.77,5.21,0.53,10.65,10.12,11.62,-1.81,8.28,-100
01-Feb-1983,5.65,5.5,0,11.13,11.13,13.14,-2.21,7.44,-100
01-Mar-1983,5.49,5.68,0,11.17,11.17,13.84,-2.15,7.56,-100
01-Apr-1983,4.69,5.31,0,10.81,10.81,11.84,-2.71,8.52,-100
01-May-1983,5.16,5.23,0,11.28,11.28,11.83,-2.59,8.28,-100
01-Jun-1983,5.74,5.58,0,11.34,11.34,13.22,-2.59,8.04,-100
01-Jul-1983,5.21,5.77,0,11.25,11.25,12.53,-3.58,8.88,-100
01-Aug-1983,5.13,6.03,0,11.65,11.65,13.12,-4.02,9.12,-100
01-Sep-1983,4.59,5.68,-0.2,11.25,11.45,11.9,-4.27,9.12,-100
01-Oct-1983,5.67,6.37,0.25,11.73,11.48,12.36,-5.17,9.12,-100
01-Nov-1983,6.59,7.4,0.35,11.64,11.29,18.37,-5.44,8.4,-100
01-Dec-1983,6.49,7.57,0.84,11.39,10.55,20.91,-5.78,8.76,-100
01-Jan-1984,6.43,7.56,-0.08,11.54,11.63,18.83,-5.81,9.12,-100
01-Feb-1984,6.86,8.3,0.29,11.44,11.16,21.42,-6.28,8.52,-100
01-Mar-1984,5.98,7.35,0.37,11.45,11.08,16.77,-6.93,8.76,-100
01-Apr-1984,5.93,7.43,1.06,11.44,10.38,16.58,-7.34,9.72,-100
01-May-1984,5.2,7.14,1.81,11.32,9.51,13.04,-8.56,9.36,-100
01-Jun-1984,5.59,7.52,2.41,11.36,8.96,15.26,-8.49,9,-100
01-Jul-1984,5.8,7.25,2.71,11.3,8.59,15.77,-7.49,9.84,-100
01-Aug-1984,4.64,6.05,2.17,8.57,6.4,11.66,-7.19,9.96,-100
01-Sep-1984,4.61,6.12,1.9,9.75,7.86,11.64,-6.92,10.32,-100
01-Oct-1984,4.81,5.63,2.26,8.19,5.93,11.63,-6.2,12,-100
01-Nov-1984,6.62,7.37,2.18,11.43,9.25,18.5,-5.89,8.76,-100
01-Dec-1984,6.42,6.56,2.34,11.26,8.92,16.84,-5.77,7.68,-100
01-Jan-1985,6.6,6.77,1.64,11.61,9.97,16.02,-5.32,7.8,-100
01-Feb-1985,6.14,6.43,1.69,11.62,9.93,14.5,-5.73,6.96,-100
01-Mar-1985,5.45,5.67,1.04,10.52,9.48,11.78,-5.35,7.44,-100
01-Apr-1985,6.45,6.59,1.01,11.58,10.57,15.92,-5.02,8.64,-100
01-May-1985,6.77,6.25,0.98,11.67,10.69,15.87,-3.77,7.92,-100
01-Jun-1985,6.75,5.96,0.89,11.69,10.81,14.69,-3.59,6.6,-100
01-Jul-1985,6.33,5.68,0.71,11.67,10.97,12.91,-3.85,7.44,-100
01-Aug-1985,6.5,6.19,0.57,11.65,11.07,14.77,-3.92,6.6,-100
01-Sep-1985,7.44,7.26,1.23,11.56,10.32,19.69,-3.98,7.2,-100
01-Oct-1985,7.31,6.93,1.29,11.63,10.34,18.92,-3.65,7.8,-100
01-Nov-1985,6.99,6.27,1.2,11.74,10.55,16.85,-3.28,7.32,-100
01-Dec-1985,6.4,5.19,1.93,11.61,9.68,14.25,-2.7,7.8,-100
01-Jan-1986,6.8,5.97,1.13,11.82,10.68,15.79,-3.02,6.72,-100
01-Feb-1986,7.71,7.2,1.44,11.94,10.51,21.16,-2.34,6.36,-100
