date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Oct-1963,7.55,6.42,1.4,14.58,13.17,15.53,0.55,3.7,-100
01-Nov-1963,6.84,6.7,1.07,14.56,13.49,15.52,0.55,3.79,-100
01-Dec-1963,6.23,6.3,1.14,13.3,12.16,15.51,0.48,3.83,-100
01-Jan-1964,7.39,6.79,0.94,14.53,13.59,15.49,-0.74,3.92,-100
01-Feb-1964,6.54,6.92,0.58,14.51,13.93,15.47,0.11,3.9,-100
01-Mar-1964,7.04,6.45,1.61,14.49,12.88,15.45,0.5,3.99,-100
01-Apr-1964,7.89,6.28,1.59,14.48,12.89,15.43,0.5,4.07,-100
01-May-1964,7.13,6.38,1.57,14.46,12.89,15.41,0.58,3.99,-100
01-Jun-1964,7.27,6.26,1.74,14.45,12.7,15.39,0.69,3.94,-100
01-Jul-1964,7.82,6.37,1.45,14.43,12.98,15.38,0.75,3.88,-100
01-Aug-1964,7.2,6.3,1.7,14.42,12.72,15.36,0.67,3.8,-100
01-Sep-1964,7.07,6.39,1.51,14.41,12.89,15.34,0.59,3.89,-100
01-Oct-1964,7.91,6.06,1.82,14.39,12.57,15.32,0.63,3.88,-100
01-Nov-1964,7.69,5.99,1.93,14.38,12.45,15.3,0.63,3.92,-100
01-Dec-1964,6.72,5.85,2.78,13.16,10.38,15.27,0.54,4.05,-100
01-Jan-1965,7.78,6.27,1.46,14.35,12.9,15.26,0.43,3.99,-100
01-Feb-1965,6.52,6.86,0.41,14.34,13.93,15.24,0.06,3.93,-100
01-Mar-1965,6.06,7.34,0.37,14.33,13.96,15.22,-2.07,4.02,-100
01-Apr-1965,6.75,7.1,0.61,14.32,13.71,15.22,-3.74,3.99,-100
01-May-1965,5.4,8.15,0.26,14.33,14.07,15.22,-5.19,4,-100
01-Jun-1965,5.32,8.27,0.34,14.33,13.99,15.23,-5.71,4.01,-100
01-Jul-1965,6.51,7.3,0.58,14.33,13.75,15.23,-4.87,3.96,-100
01-Aug-1965,5.59,7.89,0.23,14.33,14.1,15.24,-4.25,4.01,-100
01-Sep-1965,5.14,8.49,0.11,14.34,14.23,15.26,-6.38,4.11,-100
01-Oct-1965,6.34,7.47,0.47,14.35,13.89,15.27,-5.62,4.2,-100
01-Nov-1965,5.16,8.45,-0.06,14.36,14.42,15.28,-6.12,4.27,-100
01-Dec-1965,4.44,8.37,0.08,13.07,12.99,15.28,-8.57,4.39,-100
01-Jan-1966,5.94,8.12,0.23,14.35,14.13,15.28,-8.94,4.76,-100
01-Feb-1966,4.95,8.61,-0.6,14.35,14.95,15.28,-6.51,4.77,-100
01-Mar-1966,4.93,8.71,-0.25,14.35,14.6,15.27,-7.08,4.93,-100
01-Apr-1966,6.14,7.73,0.27,14.34,14.07,15.27,-6.94,4.7,-100
01-May-1966,5.37,8.06,-0.38,14.33,14.71,15.25,-4.71,4.79,-100
01-Jun-1966,6.3,7.03,-0.25,14.32,14.57,15.23,-0.5,4.88,-100
01-Jul-1966,7.68,6.12,1.73,14.31,12.59,15.22,-0.57,5.01,-100
01-Aug-1966,7.33,6.33,1.38,14.3,12.91,15.19,-0.95,5.15,-100
01-Sep-1966,7.17,6.36,1.32,14.28,12.96,15.16,-0.74,5.56,-100
01-Oct-1966,7.61,6.21,1.48,14.27,12.78,15.13,-0.76,5.28,-100
01-Nov-1966,7.65,6.19,1.57,14.26,12.68,15.11,-0.94,5.2,-100
01-Dec-1966,6.98,5.79,3.17,12.43,9.26,15.09,-0.42,5.2,-100
01-Jan-1967,7.82,6.1,1.15,13.63,12.48,15.07,-0.36,4.73,-100
01-Feb-1967,6.83,6.73,0.18,13.63,13.45,15.06,-0.5,4.53,-100
01-Mar-1967,6.84,6.71,0.58,13.62,13.04,15.04,-0.95,4.56,-100
01-Apr-1967,7.62,6.29,0.98,13.62,12.63,15.03,-0.45,4.22,-100
01-May-1967,6.47,7.11,0.46,13.61,13.15,15.01,-2.62,4.39,-100
01-Jun-1967,6.22,7.39,0.11,13.59,13.48,14.99,-3.5,4.47,-100
01-Jul-1967,7.32,6.65,1.04,13.58,12.54,14.98,-3.11,5.09,-100
01-Aug-1967,6.55,6.92,0.39,13.57,13.18,14.96,-1.98,5.01,-100
01-Sep-1967,6.33,7.18,0.51,13.55,13.04,14.95,-3.25,5.17,-100
01-Oct-1967,7.11,6.8,1.15,13.53,12.38,14.93,-4.49,5.23,-100
01-Nov-1967,5.92,7.54,-0.1,13.51,13.6,14.91,-4.27,5.5,-100
01-Dec-1967,5.59,6.88,0.44,12.29,11.85,14.9,-3.79,5.6,-100
01-Jan-1968,6.97,6.89,0.7,13.47,12.77,14.88,-4.57,5.64,-100
01-Feb-1968,5.22,7.71,-0.1,12.85,12.94,14.86,-6.03,5.41,-100
01-Mar-1968,5.1,7.85,-0.42,12.83,13.25,14.84,-6.48,5.46,-100
01-Apr-1968,6.24,7.21,0.11,12.81,12.69,14.82,-7.26,5.51,-100
01-May-1968,4.8,8.2,-0.73,12.79,13.52,14.81,-7.81,5.68,-100
01-Jun-1968,4.81,8.21,-0.49,12.77,13.26,14.8,-8.1,5.76,-100
01-Jul-1968,6.21,7.1,0.22,12.75,12.53,14.79,-7.31,5.51,-100
01-Aug-1968,4.63,8.41,-0.41,12.73,13.14,14.78,-8.94,5.08,-100
01-Sep-1968,4.69,7.84,-0.39,12.12,12.51,14.77,-7.99,5.2,-100
01-Oct-1968,5.76,7.09,-0.07,12.1,12.17,14.75,-8.49,5.23,-100
01-Nov-1968,4.38,8.16,-0.62,12.08,12.7,14.75,-9.17,5.3,-100
01-Dec-1968,4.02,7.66,-0.82,10.85,11.68,14.73,-9.1,5.45,-100
01-Jan-1969,5.5,7.08,-0.58,12.04,12.62,14.72,-7.83,6.09,-100
01-Feb-1969,4.21,8.14,-0.97,12.01,12.98,14.7,-9.01,6.03,-100
01-Mar-1969,4.15,8.16,-0.94,11.99,12.93,14.69,-9.17,6.31,-100
01-Apr-1969,5.14,7.27,-0.51,11.96,12.48,14.68,-8.81,6.07,-100
01-May-1969,3.82,8.25,-1.45,11.94,13.39,14.67,-9.12,6.16,-100
01-Jun-1969,3.63,8.42,-1.69,11.92,13.61,14.66,-9.71,6.49,-100
01-Jul-1969,5.26,6.96,-1.11,11.9,13.01,14.64,-6.4,7.01,-100
01-Aug-1969,4.34,7.48,-1.71,11.89,13.59,14.64,-6.12,7.12,-100
01-Sep-1969,4.02,7.79,-2.46,11.87,14.33,14.63,-6.93,7.15,-100
01-Oct-1969,5,7.26,-1.49,11.85,13.33,14.62,-8.54,7.92,-100
01-Nov-1969,3.6,8.3,-2.32,11.83,14.15,14.61,-9.39,7.23,-100
01-Dec-1969,3.45,7.86,-2.72,9.57,12.3,14.6,-9.62,7.31,-100
01-Jan-1970,4.66,7.39,-2.1,11.79,13.89,14.57,-8.96,8.01,100
01-Feb-1970,3.58,8.23,-1.85,11.77,13.62,14.55,-9.71,8.03,100
01-Mar-1970,3.66,8,-1.98,11.75,13.73,14.52,-8.78,7.16,100
01-Apr-1970,4.7,6.97,-2.07,11.73,13.8,14.49,-6.16,6.95,100
01-May-1970,3.59,7.81,-3.04,11.7,14.75,14.45,-7.27,7.79,100
01-Jun-1970,4.2,7.07,-2.61,11.69,14.3,14.41,-4.26,7.62,100
01-Jul-1970,5.09,6.41,-1.21,11.67,12.88,14.37,-3.53,7.54,100
01-Aug-1970,4.43,6.74,-2.06,11.65,13.71,14.33,-3.11,7.41,100
01-Sep-1970,5.03,6.17,0.32,11.63,11.31,14.3,-2.15,7.23,100
01-Oct-1970,5.6,5.91,2.08,11.61,9.53,14.27,-2.27,6.93,100
01-Nov-1970,5.65,5.68,2.3,11.6,9.3,14.24,-1.5,6.81,100
01-Dec-1970,5.12,5.45,0.82,9.1,8.28,14.21,-1.42,5.68,-100
01-Jan-1971,5.81,5.56,0.76,11.56,10.8,14.19,-1.05,5.76,-100
01-Feb-1971,5.11,5.96,-0.03,11.54,11.57,14.17,-1.07,5.25,-100
01-Mar-1971,4.87,6.17,0.52,11.51,10.99,14.15,-2.35,4.82,-100
01-Apr-1971,5.24,6.03,0.47,11.48,11.01,14.13,-3.21,4.64,-100
01-May-1971,4.5,6.52,0.09,11.45,11.36,14.11,-3.78,5.68,-100
01-Jun-1971,4.2,6.77,-1,11.41,12.41,14.08,-4.41,5.83,-100
01-Jul-1971,4.93,6.38,0.44,11.37,10.94,14.06,-3.51,6.6,-100
01-Aug-1971,3.96,6.9,-1.33,11.33,12.67,14.03,-4.12,6.68,-100
01-Sep-1971,3.7,7.14,-1.31,11.3,12.6,14,-5.04,5.79,-100
01-Oct-1971,4.37,6.89,-0.34,11.26,11.6,13.97,-5.68,5.69,-100
01-Nov-1971,3.42,7.41,-1.49,11.23,12.72,13.94,-7.22,5.33,-100
01-Dec-1971,3.58,6.66,-1.08,9.96,11.04,13.91,-7.09,5.33,-100
01-Jan-1972,3.95,7.25,-0.6,11.17,11.77,13.88,-8.39,5.11,-100
01-Feb-1972,3.42,7.34,-1.93,11.14,13.07,13.86,-7.14,5.38,-100
01-Mar-1972,3.9,6.89,-0.93,11.12,12.05,13.84,-5.79,5.23,-100
01-Apr-1972,4.46,6.64,-0.56,11.1,11.66,13.82,-5.07,5.81,-100
01-May-1972,3.67,7.08,-2,11.08,13.07,13.8,-4.98,5.48,-100
01-Jun-1972,3.55,7.21,-2.04,11.05,13.1,13.78,-4.95,5.43,-100
01-Jul-1972,4.15,6.97,-0.75,11.03,11.78,13.76,-4.65,5.74,-100
01-Aug-1972,3.54,7.25,-2.22,11.07,13.29,13.75,-4.28,5.69,-100
01-Sep-1972,3.77,7.03,-2.34,11.27,13.61,13.74,-3.86,5.92,-100
01-Oct-1972,4.28,6.9,-0.83,11.45,12.28,13.72,-4.1,6.01,-100
01-Nov-1972,3.6,7.27,-1.8,11.63,13.43,13.71,-4.54,6,-100
01-Dec-1972,3.34,6.93,-1.38,11.34,12.72,13.71,-4.99,5.89,-100
01-Jan-1973,4.08,7.13,-1.02,11.88,12.91,13.7,-5.17,6.05,-100
01-Feb-1973,3.74,7.09,-2.29,11.89,14.17,13.69,-3.72,6.42,-100
01-Mar-1973,3.88,6.92,-1.94,11.78,13.72,13.68,-2.7,6.62,-100
01-Apr-1973,4.58,6.58,-1.12,11.62,12.74,13.67,-2.61,6.77,-100
01-May-1973,4.04,6.73,-1.27,11.41,12.68,13.67,-2.47,6.68,-100
01-Jun-1973,3.84,6.84,-1.89,11.09,12.98,13.67,-2.44,6.76,-100
01-Jul-1973,4.6,6.45,-1.36,10.75,12.11,13.67,-2.86,6.92,-100
01-Aug-1973,4.64,6.3,-1.26,10.73,11.99,13.66,-2.72,7.9,-100
01-Sep-1973,4.84,6.09,-0.87,10.72,11.59,13.66,-2.28,7.29,-100
01-Oct-1973,5.06,6,-0.76,10.71,11.47,13.66,-2.03,6.72,-100
01-Nov-1973,4.84,5.98,-0.47,10.7,11.16,13.64,-2.07,6.74,-100
01-Dec-1973,4.74,5.57,-0.15,9.66,9.81,13.62,-2.26,6.69,100
01-Jan-1974,5.1,5.93,-0.06,10.68,10.74,13.59,-2.31,6.68,100
01-Feb-1974,5.39,5.85,0.04,10.67,10.63,13.57,-2.15,6.65,100
01-Mar-1974,5.64,5.94,0.18,10.67,10.49,13.54,-2.42,6.92,100
01-Apr-1974,5.29,5.84,0.3,10.66,10.36,13.51,-2.53,7.58,100
01-May-1974,5.95,5.83,0.39,10.65,10.26,13.47,-2.21,8.05,100
01-Jun-1974,6.81,6.35,0.54,13.29,12.75,14.14,-2.15,7.9,100
01-Jul-1974,6.17,6.08,0.63,13.21,12.58,14.56,-2.32,8.24,100
01-Aug-1974,6.94,6.44,0.73,13.21,12.49,14.72,-2.36,8.51,100
01-Sep-1974,6.84,6.2,0.81,13.17,12.36,13.84,-2.14,8.5,100
01-Oct-1974,6.02,5.69,0.87,12.1,11.23,13.27,-2.02,8,100
01-Nov-1974,5.88,5.18,0.94,10.63,9.69,13.24,-1.48,7.78,100
01-Dec-1974,6.67,5.01,1.93,11.82,9.89,13.19,-0.83,7.39,100
01-Jan-1975,6.09,5.08,0.96,10.59,9.63,13.15,-0.97,7.16,100
01-Feb-1975,6.14,4.99,1.34,10.57,9.23,13.11,-0.73,6.91,100
01-Mar-1975,5.7,5.15,0.74,10.54,9.8,13.08,-1.38,6.59,100
01-Apr-1975,5.56,5.12,0.73,10.52,9.79,13.04,-1.32,7.18,-100
01-May-1975,5.38,5,1.42,10.49,9.06,13.01,-0.78,7.66,-100
01-Jun-1975,5.48,4.97,1.63,10.46,8.82,12.98,-0.59,7.13,-100
01-Jul-1975,5.64,4.81,1.64,10.43,8.79,12.95,-0.02,7.4,-100
01-Aug-1975,5.88,4.77,1.96,10.39,8.43,12.91,0.04,7.8,-100
01-Sep-1975,6.14,4.71,2.33,10.35,8.02,12.88,-0.17,7.82,-100
01-Oct-1975,5.82,4.73,1.52,10.31,8.79,12.85,-0.45,8.09,-100
01-Nov-1975,5.94,4.93,0.84,10.27,9.44,12.81,-0.72,7.25,-100
01-Dec-1975,6.13,4.72,2.19,10.07,7.88,12.78,-0.94,7.41,-100
01-Jan-1976,5.53,5.08,0.8,10.19,9.4,12.75,-1.18,7.03,-100
01-Feb-1976,5.2,5.3,0.17,10.15,9.99,12.73,-1.37,6.89,-100
01-Mar-1976,4.98,5.44,-0.07,10.12,10.18,12.7,-1.77,7.18,-100
01-Apr-1976,4.62,5.59,-0.21,10.08,10.3,12.68,-2.25,7,-100
01-May-1976,4.49,5.77,-0.29,10.05,10.34,12.67,-2.71,6.91,-100
01-Jun-1976,4.55,5.84,-0.23,10.02,10.24,12.65,-3.04,7.37,-100
01-Jul-1976,4.32,5.96,-0.26,10.26,10.52,12.63,-3.33,7.16,-100
01-Aug-1976,4.8,5.88,-0.31,10.87,11.18,12.61,-3.58,7,-100
01-Sep-1976,4.62,5.97,-0.44,11.45,11.88,12.6,-3.96,6.71,-100
01-Oct-1976,4.37,6.17,-0.51,11.97,12.48,12.57,-4.32,6.5,-100
01-Nov-1976,4.8,6.11,-0.06,12.41,12.48,12.57,-4.59,6.3,-100
01-Dec-1976,4.57,5.79,-0.14,11.11,11.25,13.09,-4.89,5.65,-100
01-Jan-1977,3.96,6.62,-0.85,12.39,13.25,13.66,-5.2,5.71,-100
01-Feb-1977,4.13,6.61,-0.86,12.38,13.24,14.14,-5.4,6.55,-100
01-Mar-1977,4.49,6.61,-0.37,12.37,12.74,14.79,-5.49,6.49,-100
01-Apr-1977,4.35,6.79,-0.19,12.37,12.56,15.48,-5.55,6.4,-100
01-May-1977,4.97,6.75,0.08,12.36,12.28,16.08,-5.56,6.42,-100
01-Jun-1977,5.3,6.82,0.35,12.36,12.01,16.62,-5.54,6.41,-100
01-Jul-1977,4.81,7.03,-0.09,12.37,12.46,16.97,-5.48,6.29,-100
01-Aug-1977,5.53,6.97,0.34,12.37,12.04,17.48,-5.4,6.65,-100
01-Sep-1977,5.73,7.14,0.14,12.39,12.26,17.73,-5.31,6.65,-100
01-Oct-1977,4.97,7.16,-0.32,12.4,12.71,17.87,-5.21,6.84,-100
01-Nov-1977,5.56,7.04,0.33,12.41,12.07,18.08,-5.2,7.22,-100
01-Dec-1977,5.99,6.82,0.41,12.04,11.63,18.21,-5.1,7.09,-100
01-Jan-1978,5.28,7.65,-1.25,12.45,13.7,18.25,-4.86,7.26,-100
01-Feb-1978,6.55,7.54,-0.02,12.58,12.6,18.25,-4.66,7.47,-100
01-Mar-1978,6.8,7.72,-0.07,12.57,12.64,18.31,-4.47,7.57,-100
01-Apr-1978,5.43,7.56,-1.12,12.44,13.56,18.34,-4.35,7.68,-100
01-May-1978,6.98,7.82,-0.08,12.56,12.64,18.32,-4.19,7.86,-100
01-Jun-1978,7.18,8.05,-0.24,12.55,12.8,18.3,-4,8.05,-100
01-Jul-1978,5.92,7.7,-0.77,12.42,13.19,18.38,-3.81,8.34,-100
01-Aug-1978,8.06,8.65,0.2,12.56,12.36,21.33,-3.46,8.28,-100
01-Sep-1978,8.36,8.88,0.14,12.56,12.42,22.59,-3.11,8.22,-100
01-Oct-1978,7.13,8.56,-0.33,12.42,12.75,25.17,-2.63,8.36,-100
01-Nov-1978,8.94,9.35,-0.03,12.54,12.58,24.93,-2.25,8.83,-100
01-Dec-1978,8.39,8.58,0.48,12.47,11.99,24.37,-1.92,8.92,-100
01-Jan-1979,7.6,8.14,0.06,12.39,12.34,25.79,-1.57,9.41,-100
01-Feb-1979,8.95,8.77,0.13,12.51,12.39,24.23,-1.6,8.99,-100
01-Mar-1979,8.5,8.19,0.25,12.5,12.25,22.22,-1.7,9.23,-100
01-Apr-1979,6.71,7.26,0.26,12.36,12.11,21.22,-1.81,9.16,-100
01-May-1979,8.02,7.98,0.22,12.49,12.26,20.97,-1.91,9.29,-100
01-Jun-1979,7.77,7.59,0.27,12.48,12.21,19.58,-2.07,8.98,-100
01-Jul-1979,6.32,6.9,0.21,12.34,12.13,19.08,-2.24,8.59,-100
01-Aug-1979,7.43,7.68,0.2,12.47,12.27,19.25,-2.41,8.84,-100
01-Sep-1979,7.73,8.08,0.3,12.46,12.17,20.98,-2.46,9.24,-100
01-Oct-1979,6.05,7.51,0,12.33,12.33,21.29,-2.48,9.53,-100
01-Nov-1979,7.53,7.81,0.38,12.45,12.07,20.31,-2.56,11.18,-100
01-Dec-1979,7.3,7.15,0.62,12.27,11.65,19.98,-2.64,10.29,-100
01-Jan-1980,5.67,7.27,-0.33,12.22,12.54,20.31,-2.62,10.32,-100
01-Feb-1980,6.47,7.7,0,12.33,12.33,18.2,-3.25,11.06,100
01-Mar-1980,6.22,7.44,0,12.33,12.33,17.26,-3.12,13.23,100
01-Apr-1980,5.16,6.6,0,12.21,12.21,17.1,-2.6,13.04,100
01-May-1980,6.67,6.75,0,12.33,12.33,16.91,-2.55,10.03,100
01-Jun-1980,6.75,6.77,0.01,12.33,12.31,17.18,-2.51,9.1,100
01-Jul-1980,5.23,6.5,-0.02,12.21,12.24,17.09,-2.46,9.11,100
01-Aug-1980,6.24,6.97,-0.1,12.34,12.44,16.58,-2.37,9.78,-100
01-Sep-1980,6.22,7.07,-0.13,12.35,12.49,16.86,-2.25,11.3,-100
01-Oct-1980,4.84,6.54,-0.94,12.25,13.19,16.36,-2.32,11.5,-100
01-Nov-1980,6.13,7.25,-0.98,12.39,13.37,17.27,-2.4,12.34,-100
01-Dec-1980,5.97,6.78,-0.66,12.34,13,17.41,-2.23,12.97,-100
01-Jan-1981,4.47,6.77,-1.38,12.3,13.68,16.61,-2.48,12.12,-100
01-Feb-1981,5.64,7.47,-1.39,12.44,13.82,16.89,-3.33,12.35,-100
01-Mar-1981,6.11,7.33,-0.76,12.45,13.21,17.71,-2.09,13.03,-100
01-Apr-1981,3.03,6.1,-1.41,8.99,10.4,12.5,-3.19,12.61,-100
01-May-1981,3.07,6.07,-1.45,8.97,10.43,12.5,-2.69,13.79,-100
01-Jun-1981,2.88,6.23,-1.94,8.96,10.9,12.51,-3.62,13.33,-100
01-Jul-1981,2.6,6.49,-2.07,8.94,11.01,12.51,-4.82,13.84,-100
01-Aug-1981,5.2,8.55,-1.42,12.49,13.91,18.28,-5.83,14.68,100
01-Sep-1981,5.18,8.88,-1.35,12.49,13.84,18.83,-6.5,15.34,100
01-Oct-1981,4.07,7.9,-1.71,12.39,14.1,19.17,-5.48,15.44,100
01-Nov-1981,5.97,8.51,-1.43,12.49,13.93,19.72,-4.26,14.05,100
01-Dec-1981,5.83,8.06,-0.93,12.45,13.38,19.66,-5.12,12.42,100
01-Jan-1982,4.38,7.93,-1.53,12.41,13.95,19.78,-5.45,13.45,100
01-Feb-1982,6.17,8.89,-1.73,12.48,14.21,20.6,-5.29,14.24,100
01-Mar-1982,6.16,9.12,-1.83,12.47,14.29,20.92,-5.76,13.48,100
01-Apr-1982,4.77,8.15,-1.94,12.41,14.35,21.04,-5.5,13.76,100
01-May-1982,6.19,8.78,-2.01,12.44,14.46,20.36,-5.21,13.39,100
01-Jun-1982,5.85,8.71,-2.1,12.43,14.53,19.55,-5.93,13.33,100
01-Jul-1982,4.77,7.6,-1.84,12.4,14.24,19.65,-5,14.03,100
01-Aug-1982,6.37,8.28,-0.9,12.4,13.3,19.82,-4.15,12.96,100
01-Sep-1982,6.56,7.44,0,12.38,12.38,18.57,-2.47,11.96,100
01-Oct-1982,5.42,6.64,-0.58,12.38,12.96,18.65,-1.57,11.19,100
01-Nov-1982,6.93,7.49,0,12.4,12.4,19.36,-1.86,10.12,100
01-Dec-1982,7.01,7.25,0.83,12.39,11.56,20.44,-1.56,10.18,-100
01-Jan-1983,5.79,6.94,0,12.36,12.36,20.19,-1.81,9.83,-100
01-Feb-1983,7.34,7.3,0.51,12.41,11.9,19.63,-1.29,10,-100
01-Mar-1983,7.45,7.41,1.04,12.44,11.4,20.01,-1.63,9.56,-100
01-Apr-1983,5.9,6.71,0,12.38,12.38,19.78,-1.83,9.97,-100
01-May-1983,7.16,7.45,1.3,12.48,11.17,19.57,-2.59,9.56,-100
01-Jun-1983,7.36,7.59,1.03,12.49,11.47,20.11,-2.59,10.11,-100
01-Jul-1983,5.76,6.92,0.86,12.39,11.54,19.89,-3.58,10.32,-100
01-Aug-1983,6.99,7.8,0.75,12.51,11.75,19.82,-4.02,11.14,-100
01-Sep-1983,6.66,7.75,0,12.51,12.51,19.16,-4.27,11.2,-100
01-Oct-1983,5.26,7.13,0,12.39,12.39,19.1,-5.17,10.65,-100
01-Nov-1983,6.51,8.29,0,12.51,12.51,19.8,-5.44,10.74,-100
01-Dec-1983,6.25,7.89,-0.01,12.45,12.45,20.02,-5.78,10.75,-100
01-Jan-1984,5.12,7.47,-0.25,12.38,12.63,19.53,-5.81,10.94,-100
01-Feb-1984,6.21,8.37,-0.77,12.5,13.27,19.27,-6.28,10.69,-100
01-Mar-1984,5.95,8.44,-0.82,12.5,13.31,18.83,-6.93,11.1,-100
01-Apr-1984,4.91,8.19,-0.73,12.37,13.1,20.5,-7.34,11.6,-100
01-May-1984,6.19,9.56,-0.55,12.57,13.12,20.87,-8.56,11.85,-100
01-Jun-1984,6.12,9.36,-0.38,12.47,12.85,20.36,-8.49,12.67,-100
01-Jul-1984,4.86,7.98,-0.32,12.35,12.66,19.58,-7.49,13.05,-100
01-Aug-1984,6.14,8.48,-0.23,12.46,12.69,18.88,-7.19,12.22,-100
01-Sep-1984,6.11,8.31,-0.2,12.47,12.67,18.48,-6.92,12.32,-100
01-Oct-1984,5.15,7.26,-0.15,12.36,12.51,18.21,-6.2,11.99,-100
01-Nov-1984,6.24,7.81,-0.12,12.47,12.6,17.87,-5.89,11.05,-100
01-Dec-1984,6.01,7.11,0.2,12.42,12.22,17.3,-5.77,10.72,-100
01-Jan-1985,5.33,6.89,-0.12,12.38,12.5,17.7,-5.32,10.49,-100
01-Feb-1985,6.39,7.7,-0.05,12.51,12.56,17.87,-5.73,10.36,-100
01-Mar-1985,6.67,7.76,-0.01,12.53,12.54,18.54,-5.35,10.95,-100
01-Apr-1985,5.36,6.96,-0.11,12.43,12.54,18.04,-5.02,10.71,-100
01-May-1985,6.95,7.17,0.55,12.57,12.02,17.96,-3.77,10.22,-100
01-Jun-1985,7.15,7.19,0.68,12.61,11.93,18.35,-3.59,9.33,-100
01-Jul-1985,5.97,6.58,0.69,12.51,11.82,18.37,-3.85,9.12,-100
01-Aug-1985,7.18,7.44,0.11,12.66,12.55,18.83,-3.92,9.46,-100
01-Sep-1985,7.18,7.45,0.13,12.68,12.55,18.84,-3.98,9.3,-100
01-Oct-1985,6.36,6.95,0.41,12.55,12.13,20.15,-3.65,9.25,-100
01-Nov-1985,7.71,7.57,0.73,12.7,11.97,19.97,-3.28,9.03,-100
01-Dec-1985,7.3,6.91,1.26,12.64,11.38,19.64,-2.7,8.7,-100
