date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Sep-1974,-0.78,15.33,0,8.58,8.58,10.99,-35.4,8.5,100
01-Oct-1974,-0.97,15.34,-0.57,8.39,8.96,10.93,-35.33,7.73,100
01-Nov-1974,-1.48,17.09,-1.67,9.89,11.56,10.91,-39.85,7.49,100
01-Dec-1974,-0.35,16.27,-1,9.41,10.41,10.98,-39.92,7.04,100
01-Jan-1975,-1.62,18.6,-2.36,10.88,13.23,12.2,-43.33,7.32,100
01-Feb-1975,1.45,11.6,-1.73,10.74,12.47,14.13,-22.07,6.88,100
01-Mar-1975,1.92,10.65,-0.55,10.87,11.43,15.18,-19.01,5.71,100
01-Apr-1975,3.19,8.78,-1.04,11.23,12.28,15.46,-12.29,5.14,-100
01-May-1975,3.75,7.57,-1.22,11.04,12.25,15.42,-8.32,5.18,-100
01-Jun-1975,6.51,5.56,0.83,11.14,10.31,15.09,-1.34,5.18,-100
01-Jul-1975,7.29,6.32,0.97,11.55,10.58,16.37,-1.62,5.34,-100
01-Aug-1975,6.96,5.31,1.69,11.51,9.82,12.97,-1.32,5.5,-100
01-Sep-1975,6.65,5.4,1.6,11.41,9.8,13.1,-1.48,5.99,-100
01-Oct-1975,7.26,6.49,1.63,11.38,9.75,17.8,-1,6.31,-100
01-Nov-1975,5.26,4.98,0.59,11.02,10.43,13.27,-1.19,6.03,-100
01-Dec-1975,4.74,5.1,0.19,9.81,9.61,14.08,-0.65,5.83,-100
01-Jan-1976,5.06,5.48,0.42,11.16,10.75,14.78,-0.86,5.46,-100
01-Feb-1976,5.28,5.32,0.37,11.23,10.86,14.75,-0.8,5.18,-100
01-Mar-1976,7.44,6.65,0.68,11.73,11.06,17.39,-0.53,4.86,-100
01-Apr-1976,7.63,6.6,0.83,11.73,10.9,17.68,-0.41,4.66,-100
01-May-1976,7.86,7.43,0.71,11.71,10.99,20.71,-0.5,4.78,-100
01-Jun-1976,9.06,9.89,0.8,11.7,10.9,29.19,-0.63,4.9,-100
01-Jul-1976,7.02,6.09,0.65,11.71,11.06,15.3,-0.6,5.1,-100
01-Aug-1976,7.34,6.33,0.96,11.71,10.75,16.93,-0.19,5.3,-100
01-Sep-1976,7.54,6.46,0.92,11.7,10.78,17.68,-0,5.34,-100
01-Oct-1976,6.67,5.01,1.39,11.3,9.91,13.76,0.37,5.1,-100
01-Nov-1976,7.16,5.4,1.88,11.68,9.8,14.52,0.29,5.02,-100
01-Dec-1976,7.34,5.84,2.18,11.65,9.47,16.53,0.12,4.86,-100
01-Jan-1977,7.67,6.38,1.34,11.72,10.37,16.71,0.05,4.66,-100
01-Feb-1977,7.88,6.51,1.63,11.71,10.08,17.41,0.19,4.46,-100
01-Mar-1977,8.01,6.7,1.76,11.65,9.89,17.97,-0.57,4.38,-100
01-Apr-1977,8.16,7.25,1.95,11.61,9.66,19.57,-1.41,4.46,-100
01-May-1977,7.55,6.46,2.1,11.59,9.49,17.79,-2.07,4.54,-100
01-Jun-1977,7.05,5.82,2.3,11.61,9.32,17.48,-2.37,4.62,-100
01-Jul-1977,7.26,6.15,2.04,11.61,9.57,16.72,-2.47,4.78,-100
01-Aug-1977,7.49,6.16,2.46,11.6,9.14,16.25,-2.28,5.06,-100
01-Sep-1977,7.24,5.79,2.52,11.56,9.04,15.6,-2.55,5.18,-100
01-Oct-1977,6.64,5.23,2.62,11.07,8.46,15,-2.84,5.46,-100
01-Nov-1977,6.41,5.21,2.69,11.06,8.37,14.71,-3.41,5.71,-100
01-Dec-1977,5.78,4.9,2.76,9.69,6.94,14.93,-3.88,5.95,-100
01-Jan-1978,5.38,5.6,1.66,11.01,9.36,15.21,-4.53,5.95,-100
01-Feb-1978,5.02,6.09,0,10.95,10.95,15.52,-5.29,5.79,-100
01-Mar-1978,4.62,6.6,0,10.9,10.9,15.92,-5.59,5.95,-100
01-Apr-1978,4.69,6.54,0,10.95,10.95,16.21,-5.63,6.15,-100
01-May-1978,4.9,6.37,-0.04,11.02,11.06,15.95,-4.96,6.35,-100
01-Jun-1978,10.33,12.61,1.58,11.55,9.96,36.88,-3.88,6.39,-100
01-Jul-1978,11.1,14,1.76,11.87,10.11,41.56,-2.74,6.47,-100
01-Aug-1978,9.1,9.88,1.5,11.63,10.13,28.84,-2.11,6.68,-100
01-Sep-1978,7.18,6.32,1.5,11.58,10.08,16.4,-1.41,7,-100
01-Oct-1978,7.47,6.77,1.53,11.49,9.97,18.79,-0.99,7.49,-100
01-Nov-1978,7.61,6.61,2.02,11.41,9.39,18.96,-0.96,8.05,-100
01-Dec-1978,3.77,6.15,-0.03,8.63,8.66,11.43,-7.77,8.7,-100
01-Jan-1979,1.32,10.94,0,9.09,9.09,11.48,-22.25,9.07,-100
01-Feb-1979,3.4,7.39,0,10,10,11.48,-16.57,9.19,-100
01-Mar-1979,7.08,5.96,1.35,11.52,10.17,16.33,0,9.31,-100
01-Apr-1979,6.18,4.88,1.23,11.05,9.81,11.52,0,9.43,-100
01-May-1979,8.76,9.28,0.84,11.45,10.61,28.15,0,9.8,-100
01-Jun-1979,6.95,5.34,1.21,11.46,10.25,14.42,0,9.8,-100
01-Jul-1979,8.14,7.5,1.84,11.48,9.63,22.69,0,9.68,-100
01-Aug-1979,5.84,4.36,1.72,10.43,8.71,11.62,0,9.47,-100
01-Sep-1979,5.97,4.5,1.53,11.2,9.67,11.66,0,9.56,-100
01-Oct-1979,6.85,6.02,0.8,11.55,10.76,15.68,-0.58,9.96,-100
01-Nov-1979,5.34,4.81,0.12,10.97,10.85,11.59,-0.67,10.86,-100
01-Dec-1979,4.79,4.85,0.55,9.12,8.56,11.58,-2.21,11.35,-100
01-Jan-1980,3.24,6.98,-0.93,10.04,10.97,11.65,-12.18,11.06,-100
01-Feb-1980,3.22,6.76,-1.68,11.26,12.93,11.67,-8.29,10.65,100
01-Mar-1980,5.34,6.08,-0.27,11.2,11.47,11.72,-6.06,11.71,100
01-Apr-1980,4.03,5.84,0,10.9,10.9,11.53,-6.64,13.59,100
01-May-1980,5.64,5.51,0.56,11.11,10.55,15.24,-1.74,13.26,100
01-Jun-1980,4.4,5.35,0.15,9.53,9.38,11.59,-5.37,10.81,100
01-Jul-1980,4.92,5.99,0,11.66,11.66,12.19,-5.19,7.85,100
01-Aug-1980,9.78,11.84,0.33,11.76,11.43,34.6,-1.97,7.16,-100
01-Sep-1980,8.16,9.13,-0.21,11.83,12.04,25.73,-2.52,7.73,-100
01-Oct-1980,5.86,6.15,-0.23,11.82,12.05,12.78,-3.31,9.43,-100
01-Nov-1980,4.42,5.87,-1.89,9.88,11.76,11.95,-3.85,10.73,-100
01-Dec-1980,3.08,6.62,-1.58,8.85,10.42,11.99,-8.43,13.02,-100
01-Jan-1981,2.54,7.46,-1.88,8.98,10.86,11.99,-11.9,13.39,-100
01-Feb-1981,2.05,7.92,-2.1,8.47,10.57,11.95,-12.48,13.84,-100
01-Mar-1981,1.6,8.29,-2.12,8.26,10.39,11.94,-15.25,13.43,-100
01-Apr-1981,0.53,10.51,-3.26,8.24,11.5,11.96,-27.46,13.59,-100
01-May-1981,2.02,7.28,-2.32,8.22,10.54,11.97,-9.51,13.92,-100
01-Jun-1981,2.58,7.07,-2.45,9.16,11.61,11.94,-10.75,14.49,-100
01-Jul-1981,2.02,7.35,-2.83,8.43,11.26,11.91,-11.6,15.15,-100
01-Aug-1981,1.32,7.83,-3.76,8.32,12.08,11.84,-10.34,15.68,100
01-Sep-1981,1.85,7.21,-3.01,8.88,11.89,11.74,-8.99,15.23,100
01-Oct-1981,1.95,6.92,-2.47,8.82,11.29,11.68,-6.88,15.11,100
01-Nov-1981,2.66,6.28,-1.4,9.46,10.86,11.69,-5.8,14.25,100
01-Dec-1981,3.05,6.08,-1.4,8.67,10.07,11.73,-6.08,12.73,100
01-Jan-1982,4.79,6.21,-0.61,11.33,11.93,11.93,-5.15,11.06,100
01-Feb-1982,6.28,8.57,-0.34,11.62,11.95,20.91,-5.05,10.45,100
01-Mar-1982,4.26,6.29,-0.65,11.13,11.78,11.54,-5.19,10.9,100
01-Apr-1982,2.73,6.38,-1.14,10.98,12.12,11.51,-5.79,12.24,100
01-May-1982,5.84,8.58,-1.17,11.5,12.67,19.67,-5.49,12.81,100
01-Jun-1982,6.24,9.15,-1.06,11.47,12.53,21.81,-6.07,12.73,100
01-Jul-1982,5.25,9.41,-1.14,11.33,12.47,28.52,-5.5,12.41,100
01-Aug-1982,2.88,7.77,-1.71,11.06,12.77,12.9,-13.25,11.18,100
01-Sep-1982,4.41,7.73,-2.1,11.49,13.59,12.9,-7.53,9.35,100
01-Oct-1982,7.4,8.76,-0.49,14.76,15.26,20.17,-4.86,7.49,100
01-Nov-1982,8.94,11.38,0,13.49,13.49,30.72,-4.6,6.96,100
01-Dec-1982,10.35,14.47,0.76,11.87,11.11,44.28,-4.32,7.61,-100
01-Jan-1983,7.71,8.55,0.58,11.93,11.34,22.22,-4.94,8.01,-100
01-Feb-1983,7.56,7.99,0.89,11.86,10.96,21.02,-4.51,7.97,-100
01-Mar-1983,4.47,5.86,0.21,9.51,9.3,12.02,-5.02,7.81,-100
01-Apr-1983,4.05,6.28,-0.43,9.3,9.73,12.1,-4.96,7.89,-100
