date,all,hist_mean,ddm,cross_section,time_series,surveys,RF,recession
01-Jul-1973,7.28,8.56,-0.57,13.07,3.52,,6.83,-100
01-Aug-1973,6.87,8.55,-0.54,13.05,3.69,,7.72,-100
01-Sep-1973,7.11,8.54,-0.31,13.03,3.74,,7.12,-100
01-Oct-1973,8.03,8.52,-0.2,13.01,3.54,,6.63,-100
01-Nov-1973,7.36,8.51,-0.27,12.98,3.75,,6.7,-100
01-Dec-1973,8.65,8.49,0.29,12.95,3.79,,6.63,100
01-Jan-1974,7.82,8.48,-0.44,12.92,3.59,,6.66,100
01-Feb-1974,7.77,8.47,-0.32,12.89,3.69,,6.71,100
01-Mar-1974,7.58,8.46,-0.44,12.87,3.72,,6.93,100
01-Apr-1974,7.99,8.46,-0.47,12.85,3.6,,7.5,100
01-May-1974,7.98,8.45,-0.28,12.84,3.72,,7.91,100
01-Jun-1974,8.26,8.43,-0.23,12.82,3.68,,7.81,100
01-Jul-1974,8.1,8.42,-0.34,12.79,3.72,,8.11,100
01-Aug-1974,8.04,8.41,-0.32,12.77,3.79,,8.39,100
01-Sep-1974,8.34,8.4,-0.25,12.72,3.78,,8.35,100
01-Oct-1974,8.53,8.39,-0.23,12.69,3.76,,7.94,100
01-Nov-1974,8.94,8.38,0.12,12.65,3.85,,7.76,100
01-Dec-1974,13.8,8.37,1.46,12.61,3.83,,7.38,100
01-Jan-1975,10.11,8.35,0.48,12.57,3.77,,7.16,100
01-Feb-1975,10.29,8.34,0.65,12.53,3.85,,7.04,100
01-Mar-1975,9.77,8.33,0.27,12.49,3.87,,6.8,100
01-Apr-1975,10.34,8.32,0.35,12.45,3.78,,7.29,-100
01-May-1975,10.45,8.31,0.67,12.42,3.95,,7.77,-100
01-Jun-1975,10.78,8.31,0.76,12.38,3.93,,7.33,-100
01-Jul-1975,11.87,8.3,1.23,12.35,3.87,,7.5,-100
01-Aug-1975,11.95,8.29,1.49,12.31,4.02,,7.83,-100
01-Sep-1975,13.16,8.28,2,12.27,3.93,,7.87,-100
01-Oct-1975,14.02,8.26,2.23,12.24,3.81,,8.15,-100
01-Nov-1975,15.95,8.25,1.93,12.21,2.87,,7.43,-100
01-Dec-1975,15.64,8.23,1.86,12.17,2.91,,7.59,-100
01-Jan-1976,16.71,8.21,2.01,12.14,2.76,,7.23,-100
01-Feb-1976,16.19,8.2,1.51,12.12,2.71,,7.16,-100
01-Mar-1976,16.03,8.18,1.32,12.09,2.72,,7.34,-100
01-Apr-1976,16.02,8.17,1.22,12.05,2.72,,7.18,-100
01-May-1976,15.52,8.16,0.78,12.02,2.7,,7.11,-100
01-Jun-1976,15.54,8.15,0.7,11.99,2.69,,7.49,-100
01-Jul-1976,14.37,8.14,0.68,11.97,3.08,,7.33,-100
01-Aug-1976,16.39,8.13,1.07,11.93,2.68,,7.21,-100
01-Sep-1976,16.76,8.12,1.18,11.9,2.64,,6.94,-100
01-Oct-1976,16.71,8.1,1.07,11.87,2.65,,6.75,-100
01-Nov-1976,17.13,8.09,1.24,11.83,2.64,,6.55,-100
01-Dec-1976,17.17,8.08,1.47,11.79,2.64,,5.92,-100
01-Jan-1977,15.72,8.06,0.84,11.75,2.99,,5.98,-100
01-Feb-1977,16.46,8.05,0.74,11.7,2.76,,6.78,-100
01-Mar-1977,16.56,8.04,0.81,11.66,2.81,,6.75,-100
01-Apr-1977,16.09,8.03,0.83,11.62,3.02,,6.68,-100
01-May-1977,17.02,8.01,0.96,11.58,2.83,,6.69,-100
01-Jun-1977,17.46,8,1.08,11.54,2.79,,6.64,-100
01-Jul-1977,16.77,7.99,0.93,11.49,2.99,,6.52,-100
01-Aug-1977,17.71,7.98,1.07,11.45,2.81,,6.82,-100
01-Sep-1977,17.68,7.97,0.95,11.4,2.82,,6.79,-100
01-Oct-1977,17.43,7.96,1.02,11.35,2.98,,6.94,-100
01-Nov-1977,18.41,7.95,1.11,11.31,2.76,,7.3,-100
01-Dec-1977,21.02,7.93,1.83,11.28,2.75,,7.19,-100
01-Jan-1978,18.34,7.92,0.88,11.24,2.77,,7.38,-100
01-Feb-1978,18.74,7.91,0.98,11.2,2.74,,7.57,-100
01-Mar-1978,19.04,7.89,0.97,11.15,2.68,,7.68,-100
01-Apr-1978,19.29,7.87,1.02,11.12,2.67,,7.77,-100
01-May-1978,19.35,7.86,0.99,11.09,2.66,,7.91,-100
01-Jun-1978,19.33,7.85,0.91,11.07,2.65,,8.08,-100
01-Jul-1978,19.42,7.84,0.93,11.06,2.65,,8.36,-100
01-Aug-1978,19.75,7.83,1.16,11.06,2.67,,8.28,-100
01-Sep-1978,19.79,7.82,1.18,11.09,2.65,,8.2,-100
01-Oct-1978,19.71,7.8,1.13,11.09,2.66,,8.32,-100
01-Nov-1978,19.94,7.79,1.17,11.09,2.62,,8.69,-100
01-Dec-1978,21.78,7.78,1.83,11.11,2.56,,8.76,-100
01-Jan-1979,19.61,7.77,1.38,11.13,2.77,,9.2,-100
01-Feb-1979,20.34,7.76,1.35,11.13,2.53,,8.84,-100
01-Mar-1979,20.61,7.75,1.4,11.15,2.46,,9.09,-100
01-Apr-1979,19.4,7.73,1.08,11.15,2.7,,9.03,-100
01-May-1979,19.98,7.73,1.03,11.16,2.47,,9.18,-100
01-Jun-1979,20.15,7.72,1.18,11.16,2.48,,8.89,-100
01-Jul-1979,19.54,7.72,1.14,11.16,2.67,,8.55,-100
01-Aug-1979,18.48,7.72,0.74,11.16,2.75,,8.77,-100
01-Sep-1979,17.71,7.73,0.69,11.18,3.09,,9.12,-100
01-Oct-1979,17.41,7.74,0.26,11.19,2.96,,9.39,-100
01-Nov-1979,16.27,7.75,0.81,11.21,3.58,,10.9,-100
01-Dec-1979,20.8,7.75,2.06,11.23,3.57,,10.1,-100
01-Jan-1980,16.99,7.76,0.36,11.25,3.06,,10.09,-100
01-Feb-1980,14.24,7.77,-0.24,11.27,3.64,,10.89,100
01-Mar-1980,14.49,7.77,-0.19,11.28,3.57,,12.73,100
01-Apr-1980,16.96,7.77,0.74,11.29,3.22,,12.47,100
01-May-1980,17.24,7.76,1.21,11.29,3.37,,9.99,100
01-Jun-1980,17.45,7.76,1.26,11.28,3.35,,9.25,100
01-Jul-1980,17.29,7.75,0.96,11.28,3.26,,9.29,100
01-Aug-1980,16,7.74,0.4,11.29,3.38,,9.9,-100
01-Sep-1980,15.73,7.75,0.27,11.31,3.38,,11.26,-100
01-Oct-1980,15.97,7.76,0.26,11.33,3.28,,11.36,-100
01-Nov-1980,15.38,7.76,0.23,11.37,3.41,,12.23,-100
01-Dec-1980,16.53,7.76,1,11.41,3.42,,12.72,-100
01-Jan-1981,15.23,7.77,0,11.45,3.26,,12.05,-100
01-Feb-1981,13.7,7.77,-0.5,11.48,3.46,,12.23,-100
01-Mar-1981,14.92,7.77,0.28,11.52,3.44,,12.96,-100
01-Apr-1981,14.79,7.77,-0.04,11.55,3.29,,12.62,-100
01-May-1981,14.21,7.77,-0,11.59,3.45,,13.63,-100
01-Jun-1981,13.43,7.76,-0.54,11.63,3.4,,13.12,-100
01-Jul-1981,12.63,7.76,-1.2,11.66,3.3,,13.63,-100
01-Aug-1981,11.29,7.76,-1.73,11.68,3.44,,14.42,100
01-Sep-1981,10.71,7.76,-2.07,11.7,3.44,,15.04,100
01-Oct-1981,11.79,7.76,-1.6,11.72,3.31,,15.25,100
01-Nov-1981,12.23,7.76,-1.03,11.74,3.43,,14.08,100
01-Dec-1981,15.64,7.77,0.45,11.75,3.41,,12.51,100
01-Jan-1982,11.84,7.77,-1.41,11.76,3.36,,13.46,100
01-Feb-1982,11.88,7.77,-1.19,11.78,3.45,,14.08,100
01-Mar-1982,12,7.77,-1.45,11.79,3.21,,13.39,100
01-Apr-1982,12.04,7.77,-1.33,11.8,3.24,,13.7,100
01-May-1982,12.37,7.78,-1.11,11.8,3.24,,13.32,100
01-Jun-1982,11.89,7.78,-1.45,11.8,3.22,,13.33,100
01-Jul-1982,12.76,7.78,-0.9,11.8,3.22,,13.94,100
01-Aug-1982,13.53,7.78,-0.45,11.79,3.21,,13.01,100
01-Sep-1982,15.35,7.78,0.62,11.77,3.17,,12.04,100
01-Oct-1982,16.21,7.78,1.08,11.78,3.1,,11.3,100
01-Nov-1982,15.98,7.78,0.91,11.78,3.07,,10.27,100
01-Dec-1982,16.93,7.78,1.44,11.78,3.12,,10.42,-100
01-Jan-1983,16.34,7.78,1.17,11.78,3.09,,10.1,-100
01-Feb-1983,16.93,7.78,1.53,11.79,3.07,,10.32,-100
01-Mar-1983,17.01,7.78,1.5,11.8,3.03,,9.82,-100
01-Apr-1983,16.75,7.78,1.34,11.81,3.02,,10.19,-100
01-May-1983,16.26,7.78,1.04,11.82,3.04,,9.81,-100
01-Jun-1983,16.64,7.78,1.28,11.83,3.07,,10.34,-100
01-Jul-1983,16.24,7.78,0.86,11.84,2.99,,10.55,-100
01-Aug-1983,15.85,7.77,0.68,11.85,3.03,,11.34,-100
01-Sep-1983,15.15,7.76,0.28,11.85,3.06,,11.4,-100
01-Oct-1983,14.28,7.76,-0.32,11.85,3.03,,10.9,-100
01-Nov-1983,13.94,7.76,-0.52,11.85,3.01,,11.02,-100
01-Dec-1983,13.61,7.77,0.11,11.85,2.98,,11.02,-100
01-Jan-1984,13.6,7.77,-0.84,11.84,2.95,,11.19,-100
01-Feb-1984,12.83,7.78,-1.11,11.83,3.09,,10.97,-100
01-Mar-1984,11.52,7.79,-1.51,11.82,3.43,,11.39,-100
01-Apr-1984,11.42,7.8,-1.8,11.81,3.32,,11.85,-100
01-May-1984,9.77,7.8,-2.48,11.82,3.5,,12.13,-100
01-Jun-1984,9.7,7.81,-2.48,11.82,3.51,,12.87,-100
01-Jul-1984,10.74,7.82,-2.01,11.82,3.4,,13.2,-100
01-Aug-1984,10.61,7.83,-1.81,11.82,3.54,,12.3,-100
01-Sep-1984,10.74,7.82,-1.72,11.81,3.55,,12.4,-100
01-Oct-1984,11.63,7.82,-1.36,11.8,3.46,,12.12,-100
01-Nov-1984,11.8,7.81,-1.17,11.77,3.53,,11.2,-100
01-Dec-1984,14.27,7.82,0.29,11.74,3.54,,11,-100
01-Jan-1985,12.45,7.81,-0.91,11.71,3.51,,10.83,-100
01-Feb-1985,12.19,7.81,-0.98,11.69,3.59,,10.67,-100
01-Mar-1985,12.48,7.81,-0.79,11.67,3.62,,11.24,-100
01-Apr-1985,13,7.81,-0.61,11.65,3.56,,11,-100
01-May-1985,13.87,7.81,0.03,11.62,3.62,,10.55,-100
01-Jun-1985,14.22,7.82,0.19,11.59,3.61,,9.64,-100
01-Jul-1985,14.29,7.82,0.14,11.57,3.6,,9.51,-100
01-Aug-1985,13.84,7.82,-0.08,11.55,3.65,,9.83,-100
01-Sep-1985,13.84,7.82,-0.12,11.54,3.65,,9.65,-100
01-Oct-1985,14.34,7.81,0.08,11.53,3.6,,9.59,-100
01-Nov-1985,14.36,7.81,0.25,11.53,3.68,,9.34,-100
01-Dec-1985,13.58,7.81,0.69,11.54,3.71,,8.99,-100
01-Jan-1986,14.64,7.8,0.36,11.55,3.64,,8.4,-100
01-Feb-1986,14.84,7.8,0.61,11.57,3.67,,8.45,-100
01-Mar-1986,15.31,7.81,1.01,11.6,3.69,,7.89,-100
01-Apr-1986,15.33,7.81,0.97,11.62,3.65,,7.22,-100
01-May-1986,14.36,7.82,0.52,11.65,3.71,,7.28,-100
01-Jun-1986,14.55,7.83,0.76,11.68,3.72,,7.93,-100
01-Jul-1986,14.39,7.84,0.67,11.72,3.7,,7.35,-100
01-Aug-1986,14.52,7.85,0.93,11.76,3.74,,7.13,-100
01-Sep-1986,14.16,7.86,0.75,11.79,3.74,,6.54,-100
01-Oct-1986,14.17,7.87,0.75,11.81,3.7,,7.01,-100
01-Nov-1986,13.74,7.88,0.6,11.83,3.74,,6.79,-100
01-Dec-1986,11.26,7.89,0.33,11.84,3.75,,6.66,-100
01-Jan-1987,13.23,7.9,0.38,11.86,3.74,,6.74,-100
01-Feb-1987,11.16,7.92,0.2,11.89,4.26,,6.63,-100
01-Mar-1987,10.32,7.95,-0.14,11.91,4.32,,6.65,-100
01-Apr-1987,11.29,7.98,-0.56,11.92,3.76,,7,-100
01-May-1987,9.16,8,-0.7,11.94,4.35,,7.84,-100
01-Jun-1987,8.97,8.03,-0.71,11.95,4.38,,7.96,-100
01-Jul-1987,10.37,8.07,-0.79,11.97,3.85,,7.83,-100
01-Aug-1987,7.76,8.1,-1.01,11.99,4.53,,8.01,-100
01-Sep-1987,7.22,8.14,-1.24,12.01,4.56,,8.36,-100
01-Oct-1987,9.56,8.16,-0.86,12.01,4,,9.01,-100
01-Nov-1987,7.91,8.18,-1.02,12,4.46,,8.29,-100
01-Dec-1987,8.72,8.2,-0.14,11.99,4.47,,8.31,-100
01-Jan-1988,8.96,8.22,-0.85,11.99,4.19,,8.17,-100
01-Feb-1988,7.64,8.24,-0.93,12,4.56,,7.58,-100
01-Mar-1988,7.02,8.27,-1.21,12.01,4.6,,7.42,-100
01-Apr-1988,7.56,8.29,-1.32,12.01,4.37,,7.81,-100
01-May-1988,6.56,8.32,-1.49,12.02,4.58,,8.09,-100
01-Jun-1988,6.53,8.34,-1.41,12.03,4.61,,8.35,-100
01-Jul-1988,6.48,8.36,-1.61,12.05,4.5,,8.16,-100
01-Aug-1988,5.68,8.39,-1.76,12.05,4.65,,8.46,-100
01-Sep-1988,5.95,8.42,-1.45,12.05,4.69,,8.73,-100
01-Oct-1988,7.01,8.45,-0.97,12.06,4.57,,8.42,-100
01-Nov-1988,7,8.47,-0.73,12.07,4.68,,8.2,-100
01-Dec-1988,7.65,8.47,-0.01,12.09,4.7,,8.7,-100
01-Jan-1989,7.43,8.48,-0.65,12.11,4.52,,8.98,-100
01-Feb-1989,6.62,8.48,-0.85,12.12,4.66,,8.89,-100
01-Mar-1989,6.35,8.49,-0.87,12.14,4.69,,9.27,-100
01-Apr-1989,6.97,8.5,-0.62,12.16,4.64,,9.38,-100
01-May-1989,6.17,8.51,-0.21,12.18,5.06,,9.06,-100
01-Jun-1989,6.41,8.52,-0.04,12.2,5.03,,8.57,-100
01-Jul-1989,7.93,8.53,0.2,12.22,4.64,,7.94,-100
01-Aug-1989,6.15,8.54,0.09,12.24,5.12,,7.39,-100
01-Sep-1989,5.87,8.55,0.05,12.27,5.19,,8.13,-100
01-Oct-1989,7.43,8.55,0.16,12.29,4.72,,8.26,-100
01-Nov-1989,6.4,8.56,0.32,12.3,5.08,,7.78,-100
01-Dec-1989,6.28,8.57,0.36,12.32,5.17,,7.65,-100
01-Jan-1990,6.69,8.58,-0.09,12.32,4.79,,7.8,-100
01-Feb-1990,4.73,8.59,-0.19,12.32,5.38,,8.25,-100
01-Mar-1990,4.69,8.6,-0.21,12.32,5.39,,8.46,-100
01-Apr-1990,5.81,8.61,-0.49,12.32,4.91,,8.56,-100
01-May-1990,4.19,8.61,-0.38,12.32,5.47,,8.94,-100
01-Jun-1990,4.17,8.62,-0.39,12.32,5.47,,8.28,-100
01-Jul-1990,5.65,8.64,-0.45,12.32,4.98,,8.24,-100
01-Aug-1990,3.11,8.65,-0.87,12.31,5.59,,7.92,100
01-Sep-1990,3.2,8.67,-0.89,12.3,5.53,,8.34,100
01-Oct-1990,4.8,8.69,-0.84,12.29,5.05,,8.19,100
01-Nov-1990,3.6,8.71,-0.6,12.29,5.53,,7.94,100
01-Dec-1990,4.72,8.73,-0.02,12.28,5.66,,7.76,100
01-Jan-1991,4.89,8.74,-0.53,12.27,5.22,,7.53,100
01-Feb-1991,3.51,8.75,-0.47,12.25,5.69,,7.26,100
01-Mar-1991,3.19,8.75,-0.57,12.24,5.77,,7.59,100
01-Apr-1991,4.84,8.75,-0.58,12.23,5.27,,7.54,-100
