date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Aug-1998,7.3,8.73,-0.46,13.1,13.56,22.2,-5.65,4.97,-100
01-Sep-1998,7.6,8.68,0.02,13.16,13.14,22.84,-5.32,5.11,-100
01-Oct-1998,7.69,8.92,-0.17,13.13,13.3,23.64,-4.68,4.89,-100
01-Nov-1998,7.9,9.3,-0.26,13.12,13.38,24.95,-4.52,4.71,-100
01-Dec-1998,7.23,9.04,0.07,13.09,13.02,25.24,-4.48,4.64,-100
01-Jan-1999,7.9,9.48,-0.35,13.12,13.47,25.28,-4.43,4.54,-100
01-Feb-1999,7.63,9.6,-1.21,13.17,14.38,24.82,-4.59,4.38,-100
01-Mar-1999,7.63,9.67,-1.35,13.22,14.56,24.89,-4.99,4.32,-100
01-Apr-1999,7.64,9.89,-1.57,13.26,14.83,25.32,-5.72,4.42,-100
01-May-1999,7.65,10.16,-1.85,13.28,15.13,25.88,-6.02,4.48,-100
01-Jun-1999,7.72,10.39,-2.05,13.3,15.34,26.49,-6.15,4.52,-100
01-Jul-1999,7.69,10.57,-2.32,13.3,15.61,26.81,-6.32,4.58,-100
01-Aug-1999,7.87,10.75,-2.18,13.3,15.48,27.48,-6.45,4.66,-100
01-Sep-1999,7.83,10.56,-1.96,13.28,15.24,26.89,-6.51,4.58,-100
01-Oct-1999,7.56,10.25,-2.15,13.26,15.42,25.52,-6.57,4.62,-100
01-Nov-1999,7.17,10.02,-2.66,13.26,15.92,24.04,-6.87,4.66,-100
01-Dec-1999,6.32,9.53,-2.62,13.25,15.87,23.4,-7.32,4.75,-100
01-Jan-2000,6.8,10.09,-3.42,13.27,16.7,23.07,-7.64,4.81,-100
01-Feb-2000,6.81,9.99,-3.14,13.3,16.44,22.78,-8.08,4.89,-100
01-Mar-2000,6.96,10.04,-2.82,13.34,16.15,23.07,-8.78,5.05,-100
01-Apr-2000,7.09,10.44,-3.09,13.34,16.44,23.99,-9.51,5.2,-100
01-May-2000,7.3,10.8,-3.06,13.34,16.39,25.09,-9.86,5.48,-100
01-Jun-2000,7.43,10.84,-2.7,13.32,16.02,25.26,-10.2,5.4,-100
01-Jul-2000,7.41,10.91,-2.76,13.31,16.06,25.09,-10.73,5.54,-100
01-Aug-2000,7.51,10.86,-2.35,13.31,15.67,24.86,-11.32,5.69,-100
01-Sep-2000,7.41,10.82,-2.34,13.29,15.63,24.38,-11.65,5.77,-100
01-Oct-2000,7.38,10.67,-2.2,13.27,15.47,23.71,-11.86,5.97,-100
01-Nov-2000,7.2,10.43,-2.02,13.23,15.25,22.76,-12.15,5.99,-100
01-Dec-2000,6.68,9.7,-1.2,13.17,14.38,22.27,-12.16,6.2,-100
01-Jan-2001,7.28,10.13,-1.63,13.16,14.79,21.99,-11.7,6.32,-100
01-Feb-2001,7.35,9.84,-1.23,13.1,14.32,21.49,-10.93,6.08,-100
01-Mar-2001,7.38,9.59,-1.3,13.03,14.33,21.1,-9.77,5.89,-100
01-Apr-2001,7.4,9.47,-1.33,12.98,14.3,21,-8.34,5.54,100
01-May-2001,7.52,9.34,-1.59,12.96,14.55,21.09,-6.9,5.15,100
01-Jun-2001,7.54,9.1,-1.6,12.93,14.53,20.67,-5.56,4.71,100
01-Jul-2001,7.63,8.75,-1.23,12.89,14.12,20.3,-4.44,4.22,100
01-Aug-2001,7.7,8.46,-0.95,12.86,13.82,19.98,-3.39,4.07,100
01-Sep-2001,7.91,8.2,-0.58,12.83,13.41,19.87,-2.21,3.79,100
01-Oct-2001,7.97,7.83,-0.13,12.78,12.92,19.52,-1.76,3.44,100
01-Nov-2001,7.71,7.68,-0.39,12.75,13.13,18.85,-2.2,3.14,100
01-Dec-2001,6.97,7.24,0.44,12.7,12.26,18.31,-2.39,2.88,-100
01-Jan-2002,7.41,7.31,-0.62,12.69,13.31,17.47,-2.37,2.55,-100
01-Feb-2002,7.34,6.97,-0.56,12.67,13.23,16.63,-2.09,2.19,-100
01-Mar-2002,7.03,6.86,-1,12.68,13.68,15.68,-2.33,1.89,-100
01-Apr-2002,6.78,6.51,-0.92,12.67,13.6,14.39,-2,1.75,-100
01-May-2002,6.52,6.33,-1.19,12.57,13.77,13.35,-2.15,1.69,-100
01-Jun-2002,6.41,6.1,-1.03,12.46,13.49,12.66,-1.84,1.65,-100
01-Jul-2002,6.41,5.82,-0.53,12.03,12.56,12.54,-1.46,1.67,-100
01-Aug-2002,6.4,5.55,-0.02,11.27,11.29,12.49,-1.26,1.69,-100
01-Sep-2002,6.45,5.2,0.12,10.57,10.45,12.41,-0.74,1.71,-100
01-Oct-2002,6.24,5.2,0.33,9.99,9.66,12.35,-1.3,1.69,-100
01-Nov-2002,6.01,5.31,0.11,9.41,9.3,12.32,-1.82,1.65,-100
01-Dec-2002,5.61,4.92,0.18,9,8.83,12.28,-1.57,1.61,-100
01-Jan-2003,5.2,5.13,-0.16,8.74,8.9,12.26,-1.83,1.5,-100
01-Feb-2003,5.26,4.95,0.13,8.87,8.74,12.23,-1.47,1.4,-100
01-Mar-2003,5.14,4.98,0.1,8.97,8.88,12.23,-1.69,1.32,-100
01-Apr-2003,5.2,4.98,0.3,9.04,8.75,12.22,-1.67,1.24,-100
01-May-2003,5.36,4.78,0.4,9.03,8.63,12.22,-1.02,1.18,-100
01-Jun-2003,5.26,4.75,0.58,8.95,8.38,12.24,-0.97,1.16,-100
01-Jul-2003,4.92,4.95,-0.14,8.9,9.04,12.27,-1.54,1.1,-100
01-Aug-2003,4.69,4.94,-0.23,8.8,9.02,12.32,-1.43,1.06,-100
01-Sep-2003,4.69,4.75,0.41,8.68,8.27,12.36,-0.89,1.02,-100
01-Oct-2003,4.43,4.85,0.2,8.59,8.39,12.39,-1.3,0.96,-100
01-Nov-2003,4.14,5.02,-0.12,8.56,8.69,12.4,-1.41,0.92,-100
01-Dec-2003,3.91,4.83,0.03,7.55,7.52,12.42,-1.31,0.88,-100
01-Jan-2004,3.9,5.16,-0.42,8.51,8.93,12.44,-1.85,0.88,-100
01-Feb-2004,4.02,5.03,0.11,8.43,8.33,12.46,-1.95,0.86,-100
01-Mar-2004,4,5.04,0.03,8.38,8.35,12.48,-2.51,0.88,-100
01-Apr-2004,3.76,5.24,-0.25,8.36,8.61,12.47,-3.02,0.9,-100
01-May-2004,3.75,5.28,-0.44,8.39,8.82,12.47,-3.38,0.88,-100
01-Jun-2004,3.7,5.33,-0.53,8.36,8.9,12.46,-3.81,0.88,-100
01-Jul-2004,3.79,5.27,-0.48,8.39,8.87,12.44,-3.92,0.94,-100
01-Aug-2004,3.99,5.15,0.01,8.41,8.4,12.42,-4.15,1.04,-100
01-Sep-2004,4.14,5.02,0.03,8.39,8.35,12.4,-3.64,1.08,-100
01-Oct-2004,4.32,4.84,0.25,8.32,8.07,12.39,-2.73,1.14,-100
01-Nov-2004,4.36,4.75,-0.01,8.13,8.14,12.39,-1.87,1.32,-100
01-Dec-2004,4.24,4.43,0.31,7.21,6.9,12.39,-1.51,1.48,-100
01-Jan-2005,4.36,4.65,0.24,7.09,6.85,12.4,-1.39,1.61,-100
01-Feb-2005,4.38,4.65,0.07,6.83,6.76,12.42,-1.12,1.71,-100
01-Mar-2005,4.39,4.65,0.05,6.89,6.85,12.42,-1.08,1.91,-100
01-Apr-2005,4.46,4.59,0.39,6.92,6.53,12.42,-1.52,2.11,-100
01-May-2005,4.58,4.52,0.72,6.94,6.22,12.41,-2.12,2.29,-100
01-Jun-2005,4.55,4.54,0.75,6.94,6.18,12.4,-2.44,2.43,-100
01-Jul-2005,4.45,4.62,0.63,6.93,6.29,12.4,-2.59,2.59,-100
01-Aug-2005,4.43,4.61,0.71,6.88,6.17,12.4,-2.96,2.88,-100
01-Sep-2005,4.28,4.71,0.45,6.83,6.37,12.4,-3.28,3.04,-100
01-Oct-2005,4.17,4.77,0.47,6.79,6.32,12.41,-3.34,3.16,-100
01-Nov-2005,4.11,4.78,0.37,6.75,6.38,12.42,-3.25,3.3,-100
01-Dec-2005,3.99,4.53,0.56,6.03,5.47,12.42,-3.14,3.48,-100
01-Jan-2006,4.03,4.84,0.31,6.75,6.45,12.42,-3.16,3.71,-100
01-Feb-2006,4.01,4.85,0.24,6.76,6.51,12.42,-2.99,3.79,-100
01-Mar-2006,3.96,4.92,-0.23,6.77,7,12.43,-2.76,3.95,-100
01-Apr-2006,3.96,4.95,-0.38,6.77,7.15,12.44,-2.8,4.14,-100
01-May-2006,3.92,4.99,-0.4,6.76,7.16,12.43,-3.04,4.38,-100
01-Jun-2006,3.87,5.01,-0.29,6.74,7.03,12.43,-3.05,4.54,-100
01-Jul-2006,3.88,4.98,-0.12,6.71,6.83,12.41,-3.11,4.64,-100
01-Aug-2006,3.98,4.91,0.18,6.7,6.52,12.4,-3.1,4.81,-100
01-Sep-2006,3.99,4.89,0.31,6.68,6.37,12.38,-3.27,4.89,-100
01-Oct-2006,4.01,4.87,0.39,6.66,6.27,12.38,-3.25,4.99,-100
01-Nov-2006,4.02,4.85,0.53,6.64,6.11,12.38,-3.02,4.97,-100
01-Dec-2006,3.87,4.65,0.52,5.94,5.42,12.39,-2.78,4.97,-100
01-Jan-2007,3.89,4.96,0.19,6.63,6.44,12.4,-2.62,5.05,-100
01-Feb-2007,3.99,4.88,0.57,6.62,6.05,12.41,-2.85,4.97,-100
01-Mar-2007,4.04,4.85,0.61,6.61,6,12.41,-2.98,5.01,-100
01-Apr-2007,4.1,4.78,0.66,6.61,5.95,12.42,-3.01,5.07,-100
01-May-2007,4.16,4.75,0.61,6.62,6,12.42,-2.95,5.05,-100
01-Jun-2007,4.16,4.74,0.76,6.61,5.84,12.43,-2.76,5.05,-100
01-Jul-2007,4.24,4.64,1,6.58,5.57,12.42,-2.67,4.97,-100
01-Aug-2007,4.38,4.5,1.22,6.54,5.33,12.41,-2.05,5.05,-100
01-Sep-2007,4.42,4.44,1.24,6.52,5.28,12.41,-1.46,4.83,-100
01-Oct-2007,4.48,4.37,1.33,6.5,5.16,12.41,-0.9,4.58,-100
01-Nov-2007,4.73,4.15,1.66,6.49,4.83,12.38,-0.26,4.44,-100
01-Dec-2007,4.67,3.87,1.75,5.83,4.08,12.36,-0.37,4.18,-100
01-Jan-2008,5.1,3.87,2.5,6.53,4.02,12.34,0.01,3.79,100
01-Feb-2008,5.33,3.73,3.19,6.55,3.36,12.31,0.13,3.2,100
01-Mar-2008,5.62,3.6,3.44,6.7,3.26,12.27,0.36,2.9,100
01-Apr-2008,5.66,3.72,2.95,8.15,5.2,12.23,-0.06,2.61,100
01-May-2008,5.62,3.9,2.53,8.46,5.93,12.21,-0.43,2.29,100
01-Jun-2008,5.74,3.95,2.51,8.77,6.26,12.17,-0.34,2.09,100
01-Jul-2008,5.91,4,2.45,8.99,6.54,12.14,-0.34,1.97,100
01-Aug-2008,6.08,3.97,2.68,8.99,6.31,12.49,-0.01,1.97,100
01-Sep-2008,6.02,4.09,2.54,8.98,6.44,12.96,-0.11,1.93,100
01-Oct-2008,6.09,4.39,2.25,8.96,6.71,14.71,-0.35,1.73,100
01-Nov-2008,6.72,4.45,2.61,9.51,6.89,17.45,0.96,1.42,100
01-Dec-2008,6.9,4.53,3.32,9.01,5.68,19.95,1.6,1.08,100
01-Jan-2009,7.07,5.19,2.79,10,7.22,22.05,1.29,0.78,100
01-Feb-2009,7.21,5.67,2.79,9.77,6.98,24.5,1.24,0.54,100
01-Mar-2009,7.54,6.06,2.84,10.04,7.2,26.63,1.71,0.28,100
01-Apr-2009,7.24,6.29,2.56,9.66,7.1,27.07,1.12,0.14,100
01-May-2009,6.83,6.32,2.17,9.18,7.01,26.58,0.62,0.08,100
01-Jun-2009,6.67,6.25,2.11,9.02,6.91,26.16,0.52,0.1,100
01-Jul-2009,6.58,6.14,2.15,8.73,6.59,25.62,0.56,0.12,-100
01-Aug-2009,6.39,5.96,2.17,8.74,6.56,24.54,0.47,0.12,-100
01-Sep-2009,6.25,5.68,2.3,8.74,6.43,23,0.11,0.1,-100
01-Oct-2009,6.22,5.4,2.81,8.73,5.92,21.79,-0.57,0.08,-100
01-Nov-2009,5.94,5.39,2.12,8.69,6.56,20.72,-1.06,0.08,-100
01-Dec-2009,5.09,5.34,1.6,7.45,5.85,19.61,-1.82,0.08,-100
01-Jan-2010,4.85,5.71,0.3,8.58,8.28,18.63,-1.91,0.06,-100
01-Feb-2010,4.76,5.77,-0.15,8.53,8.68,18.04,-2.09,0.04,-100
01-Mar-2010,4.49,5.92,-0.57,8.47,9.04,17.42,-2.58,0.04,-100
01-Apr-2010,4.3,6.07,-0.96,8.42,9.37,16.82,-3.94,0.06,-100
01-May-2010,4.42,6.03,-0.73,8.4,9.13,16.47,-4.6,0.08,-100
01-Jun-2010,4.69,6.01,-0.59,9.13,9.72,16.36,-4.63,0.08,-100
01-Jul-2010,4.81,6.01,-0.55,9.75,10.31,16.26,-4.54,0.1,-100
01-Aug-2010,4.94,5.83,-0.18,9.78,9.95,16.04,-4.12,0.12,-100
01-Sep-2010,5.2,5.69,0.03,10.29,10.26,15.96,-3.03,0.12,-100
01-Oct-2010,5.42,5.41,0.51,10.29,9.78,15.86,-1.67,0.12,-100
01-Nov-2010,5.59,5.02,1.41,9.97,8.56,15.6,-0.68,0.12,-100
01-Dec-2010,5.48,4.61,1.7,9.05,7.35,15.23,-0.12,0.12,-100
01-Jan-2011,5.71,4.5,1.8,8.91,7.11,14.85,0.42,0.12,-100
01-Feb-2011,5.84,4.31,2.26,8.71,6.45,14.52,0.94,0.12,-100
01-Mar-2011,5.82,4.31,2.5,8.77,6.26,14.36,0.93,0.12,-100
01-Apr-2011,6.03,4.31,2.69,9.67,6.98,14.35,1.12,0.1,-100
01-May-2011,6.24,4.15,2.93,9.66,6.73,14.34,1.46,0.08,-100
01-Jun-2011,6.34,4.14,3.08,9.92,6.84,14.47,1.62,0.06,-100
01-Jul-2011,6.5,4.12,3.16,10.23,7.07,14.59,1.61,0.04,-100
01-Aug-2011,6.75,4.16,3.14,10.82,7.68,15.02,1.45,0.04,-100
01-Sep-2011,6.93,4.24,3.15,11.39,8.24,15.4,1.45,0.02,-100
01-Oct-2011,6.91,4.45,3.14,11.49,8.35,15.75,1.36,0.02,-100
01-Nov-2011,6.81,4.4,3.13,11.22,8.09,16.11,1.16,0.02,-100
01-Dec-2011,6.64,4.22,3.22,10.71,7.5,16.32,1.44,0.02,-100
01-Jan-2012,6.9,4.25,3.4,10.73,7.33,16.46,1.85,0.02,-100
01-Feb-2012,7.31,4.16,3.89,11.08,7.19,16.16,1.99,0,-100
01-Mar-2012,7.2,3.98,3.9,10.21,6.31,15.85,2.07,0,-100
01-Apr-2012,7.23,3.86,4.14,10.61,6.47,15.57,1.99,0,-100
01-May-2012,7.24,3.84,4.47,10.9,6.43,15.41,1.83,0.02,-100
01-Jun-2012,7.46,3.8,4.67,11.38,6.71,15.29,1.79,0.02,-100
01-Jul-2012,7.41,3.78,4.71,11.24,6.54,15.24,1.66,0.02,-100
01-Aug-2012,7.51,3.71,4.86,11.13,6.27,15.31,1.53,0.04,-100
01-Sep-2012,7.53,3.72,4.78,11.11,6.34,15.33,1.38,0.06,-100
01-Oct-2012,7.44,3.73,4.76,10.76,6,15.42,1.45,0.08,-100
01-Nov-2012,7.43,3.82,4.62,10.95,6.32,15.58,1.35,0.08,-100
01-Dec-2012,6.97,3.85,3.99,10.1,6.11,15.71,1.34,0.1,-100
01-Jan-2013,7.01,3.98,4.39,10.34,5.95,15.84,1.61,0.1,-100
01-Feb-2013,6.87,4.06,4.02,10.01,5.99,15.95,1.51,0.08,-100
01-Mar-2013,6.95,3.98,4.24,9.99,5.75,16.06,2.28,0.06,-100
01-Apr-2013,7.18,3.91,4.44,10.47,6.03,16.04,2.49,0.04,-100
01-May-2013,7.24,3.86,4.27,10.22,5.95,15.81,2.44,0.02,-100
01-Jun-2013,7.14,3.89,4.06,9.75,5.69,15.71,2.35,0,-100
01-Jul-2013,7.11,3.94,3.85,10,6.15,15.69,2.16,0,-100
01-Aug-2013,7,4.05,3.7,10.4,6.7,15.78,1.89,0,-100
01-Sep-2013,7.03,4.07,3.66,10.24,6.58,15.97,1.95,0,-100
01-Oct-2013,7.07,4.08,3.65,10.48,6.83,16.06,2.06,0,-100
01-Nov-2013,7.06,4.11,3.63,10.96,7.33,16.12,2.04,0,-100
01-Dec-2013,6.6,4.1,3.54,10.21,6.67,16.02,1.67,0,-100
01-Jan-2014,6.93,4.04,3.82,10.5,6.68,15.95,1.9,0,-100
01-Feb-2014,6.97,3.97,4.25,10.03,5.79,15.82,1.87,0,-100
01-Mar-2014,6.98,4.02,4.24,10.84,6.6,15.61,1.73,0,-100
01-Apr-2014,7.12,4,4.41,11.24,6.83,15.56,1.76,0,-100
01-May-2014,7.24,4,4.57,11.58,7.01,15.57,1.79,0,-100
01-Jun-2014,7.35,3.95,4.78,11.67,6.89,15.5,1.83,0,-100
01-Jul-2014,7.37,3.95,4.8,11.65,6.85,15.38,1.68,0,-100
01-Aug-2014,7.54,3.92,5.14,11.7,6.56,15.28,1.93,0,-100
01-Sep-2014,7.53,4.01,5,11.69,6.69,15.24,1.75,0,-100
01-Oct-2014,7.64,3.95,5.06,11.7,6.63,15.22,1.85,0,-100
01-Nov-2014,7.78,3.99,5.04,11.7,6.66,15.1,1.88,0,-100
01-Dec-2014,7.5,4.13,4.99,11.98,6.99,15.02,1.85,0,-100
01-Jan-2015,8.19,4.19,5.32,12.12,6.8,14.97,2.34,0,-100
01-Feb-2015,8.27,4.33,5.3,12.12,6.83,15.4,2.07,0,-100
01-Mar-2015,8.28,4.48,5.1,12.12,7.03,16.93,2.07,0,-100
01-Apr-2015,8.41,4.57,5.48,12.12,6.64,18.54,1.98,0,-100
01-May-2015,8.35,4.66,5.35,12,6.65,19.22,1.89,0,-100
01-Jun-2015,8.16,4.72,5.06,11.69,6.63,19.33,1.56,0,-100
01-Jul-2015,8.16,4.69,5.3,11.69,6.39,19.38,1.67,0,-100
01-Aug-2015,8.13,4.69,5.15,11.67,6.52,19.37,1.69,0,-100
01-Sep-2015,8.09,4.68,5.21,11.64,6.43,18.76,1.8,0,-100
01-Oct-2015,8.02,4.59,4.75,11.63,6.88,17.7,1.81,0,-100
01-Nov-2015,7.73,4.64,4.14,11.61,7.47,16.96,1.55,0,-100
01-Dec-2015,7.34,4.55,3.39,11.22,7.83,16.53,1.46,0.02,-100
01-Jan-2016,7.72,4.53,4.08,11.57,7.48,16.4,1.83,0.04,-100
01-Feb-2016,7.68,4.41,4.09,11.55,7.46,16.5,1.96,0.08,-100
01-Mar-2016,7.61,4.36,4.14,11.55,7.41,16.22,1.96,0.12,-100
01-Apr-2016,7.5,4.34,4.18,11.53,7.35,16.02,1.9,0.14,-100
01-May-2016,7.42,4.34,4.14,11.53,7.38,15.94,1.89,0.16,-100
01-Jun-2016,7.47,4.27,4.09,11.52,7.43,15.81,2.28,0.18,-100
01-Jul-2016,7.41,4.27,3.98,11.54,7.55,15.34,2.33,0.2,-100
01-Aug-2016,7.4,4.25,4.18,11.56,7.38,15.45,2.31,0.2,-100
01-Sep-2016,7.49,4.17,4.25,11.56,7.31,15.38,2.48,0.2,-100
01-Oct-2016,7.42,4.23,4.08,11.55,7.48,15.25,2.08,0.22,-100
01-Nov-2016,7.34,4.39,3.77,11.55,7.78,15.21,1.44,0.22,-100
01-Dec-2016,6.99,4.31,3.31,10.87,7.56,14.93,1.4,0.24,-100
01-Jan-2017,7.27,4.29,3.87,11.56,7.69,14.37,1.55,0.28,-100
01-Feb-2017,7.27,4.2,3.92,11.57,7.65,14.18,1.62,0.32,-100
01-Mar-2017,7.11,4.17,3.69,11.57,7.89,13.83,1.46,0.34,-100
01-Apr-2017,7.24,4.06,3.75,11.59,7.83,13.39,1.52,0.4,-100
01-May-2017,7.24,3.99,3.67,11.52,7.85,12.87,1.59,0.5,-100
01-Jun-2017,7.16,3.97,3.62,11.34,7.72,12.32,1.48,0.56,-100
01-Jul-2017,7.19,4.01,3.5,11.54,8.05,12.03,1.45,0.62,-100
01-Aug-2017,7.3,3.94,3.87,11.48,7.61,12.24,1.59,0.72,-100
01-Sep-2017,7.39,4.06,3.98,11.6,7.62,12.8,1.41,0.84,-100
01-Oct-2017,7.38,4.12,3.74,11.61,7.87,13.01,1.39,0.92,-100
01-Nov-2017,7.34,4.12,3.69,11.62,7.93,13.28,1.3,0.96,-100
01-Dec-2017,6.95,4.11,3.65,11.11,7.46,13.71,1.19,1.02,-100
01-Jan-2018,7.14,4.29,3.69,11.64,7.96,14.07,0.84,1.1,-100
01-Feb-2018,7.02,4.38,3.54,11.65,8.12,14.32,0.62,1.14,-100
01-Mar-2018,7.07,4.3,3.54,11.65,8.12,14.07,0.7,1.2,-100
01-Apr-2018,7.17,4.29,3.63,11.65,8.02,13.75,0.51,1.3,-100
01-May-2018,7.16,4.19,3.67,11.65,7.98,13.57,0.58,1.42,-100
01-Jun-2018,7.16,4.22,3.68,11.64,7.96,13.59,0.51,1.52,-100
01-Jul-2018,7.12,4.24,3.58,11.63,8.04,13.62,0.37,1.63,-100
01-Aug-2018,7.12,4.21,3.58,11.63,8.05,13.7,0.48,1.73,-100
01-Sep-2018,7.05,4.3,3.49,11.63,8.14,13.73,0.26,1.79,-100
01-Oct-2018,6.93,4.29,3.41,11.61,8.21,13.74,0.08,1.89,-100
01-Nov-2018,7,4.24,3.43,11.45,8.02,13.86,0.18,1.97,-100
01-Dec-2018,6.77,4.07,3.19,10.67,7.48,13.97,0.43,2.07,-100
01-Jan-2019,7.16,4.29,3.27,11.17,7.9,14,0.37,2.17,-100
01-Feb-2019,7.09,4.22,3.44,10.9,7.46,14.11,0.39,2.21,-100
01-Mar-2019,7.21,4.12,3.58,11.06,7.48,14.15,0.73,2.29,-100
01-Apr-2019,7.26,4.12,3.68,11.02,7.34,14.13,0.72,2.33,-100
01-May-2019,7.26,3.97,3.66,10.85,7.19,13.91,1.06,2.39,-100
01-Jun-2019,7.32,3.87,3.74,10.49,6.75,13.41,1.16,2.37,-100
01-Jul-2019,7.13,3.79,3.74,10.22,6.48,13.01,1.12,2.33,-100
01-Aug-2019,7.19,3.6,3.78,10.33,6.55,12.55,1.59,2.29,-100
01-Sep-2019,7.19,3.63,3.85,10.41,6.56,12.34,1.39,2.27,-100
01-Oct-2019,7.3,3.56,3.99,10.33,6.34,12.25,1.53,2.15,-100
01-Nov-2019,7.33,3.54,4.11,10.43,6.32,12.06,1.53,1.97,-100
01-Dec-2019,7.22,3.42,4.63,10.33,5.71,12,1.61,1.89,-100
01-Jan-2020,7.24,3.29,4.3,10.09,5.78,12,2.01,1.77,-100
01-Feb-2020,7.29,3.22,4.32,10.06,5.75,12,2.26,1.69,-100
01-Mar-2020,7.59,3.18,4.48,10.37,5.89,11.96,2.68,1.57,100
01-Apr-2020,7.87,3.33,4.53,10.92,6.38,11.94,2.68,1.26,100
01-May-2020,7.71,3.17,4.61,10.43,5.82,11.92,2.77,1.04,100
01-Jun-2020,7.72,3.22,4.61,11.03,6.42,11.9,2.75,0.78,100
01-Jul-2020,7.56,3.16,4.34,10.54,6.2,11.89,2.78,0.54,100
01-Aug-2020,7.59,3.21,4.43,10.93,6.5,11.91,2.76,0.32,100
