date,all,hist_mean,ddm,cross_section,time_series,surveys,RF,recession
01-Nov-1965,-1.15,9.51,0.6,15.46,-6.83,,4.27,-100
01-Dec-1965,0.63,9.5,0.37,15.47,-9.02,,4.39,-100
01-Jan-1966,-1.28,9.49,0.51,15.47,-4.63,,4.76,-100
01-Feb-1966,-1.39,9.48,0.35,15.47,-6.65,,4.77,-100
01-Mar-1966,-1.2,9.48,0.52,15.46,-7.22,,4.93,-100
01-Apr-1966,-1.15,9.47,0.48,15.45,-3.04,,4.7,-100
01-May-1966,-1.07,9.47,0.46,15.42,-4.81,,4.79,-100
01-Jun-1966,-0.74,9.47,0.51,15.4,-0.29,,4.88,-100
01-Jul-1966,-0.36,9.49,0.49,15.37,6.86,,5.01,-100
01-Aug-1966,-0.55,9.5,0.32,15.33,5.66,,5.15,-100
01-Sep-1966,-0.43,9.51,0.43,15.28,4.46,,5.56,-100
01-Oct-1966,-0.33,9.52,0.43,15.25,6.19,,5.28,-100
01-Nov-1966,-0.27,9.54,0.36,15.21,7.21,,5.2,-100
01-Dec-1966,2.55,9.54,0.59,14.48,4.04,,5.2,-100
01-Jan-1967,0.89,9.54,0.69,14.46,4.36,,4.73,-100
01-Feb-1967,0.75,9.54,0.63,14.45,0.44,,4.53,-100
01-Mar-1967,1,9.53,0.86,14.43,-0.02,,4.56,-100
01-Apr-1967,0.92,9.52,0.67,14.41,3.31,,4.22,-100
01-May-1967,0.97,9.51,0.81,14.39,-1.72,,4.39,-100
01-Jun-1967,0.84,9.49,0.64,14.36,-2.5,,4.47,-100
01-Jul-1967,1.02,9.47,0.69,14.34,1.58,,5.09,-100
01-Aug-1967,1.2,9.46,0.81,14.33,-0.87,,5.01,-100
01-Sep-1967,1.28,9.43,0.89,14.31,-2.2,,5.17,-100
01-Oct-1967,1.23,9.41,0.77,14.29,0.52,,5.23,-100
01-Nov-1967,1.07,9.39,0.58,14.26,-3.37,,5.5,-100
01-Dec-1967,2.08,9.37,0.33,14.25,-2.75,,5.6,-100
01-Jan-1968,1.25,9.35,0.57,14.22,0.69,,5.64,-100
01-Feb-1968,2.06,9.33,0.46,14.19,0.41,,5.41,-100
01-Mar-1968,1.88,9.32,0.29,14.16,-0.38,,5.46,-100
01-Apr-1968,1.89,9.3,0.25,14.13,2.27,,5.51,-100
01-May-1968,1.73,9.29,0.14,14.11,-1.59,,5.68,-100
01-Jun-1968,1.84,9.28,0.27,14.11,-1.9,,5.76,-100
01-Jul-1968,2.03,9.28,0.35,14.09,1.93,,5.51,-100
01-Aug-1968,1.94,9.28,0.3,14.08,-2.2,,5.08,-100
01-Sep-1968,2.3,9.28,0.23,14.06,0.07,,5.2,-100
01-Oct-1968,2.39,9.27,0.17,14.05,2.75,,5.23,-100
01-Nov-1968,2.39,9.27,0.17,14.05,0.16,,5.3,-100
01-Dec-1968,2.68,9.26,-0.16,14.04,1.18,,5.45,-100
01-Jan-1969,2.51,9.25,-0.07,14.02,3.94,,6.09,-100
01-Feb-1969,2.55,9.24,0.01,14,1.11,,6.03,-100
01-Mar-1969,2.67,9.23,0.05,13.99,1.28,,6.31,-100
01-Apr-1969,2.97,9.21,-0.05,13.98,5.26,,6.07,-100
01-May-1969,2.74,9.19,-0.26,13.98,2.62,,6.16,-100
01-Jun-1969,2.68,9.17,-0.39,13.97,2.48,,6.49,-100
01-Jul-1969,2.77,9.16,-0.34,13.96,5.51,,7.01,-100
01-Aug-1969,2.57,9.15,-0.36,13.96,2.81,,7.12,-100
01-Sep-1969,2.21,9.14,-0.75,13.96,2.32,,7.15,-100
01-Oct-1969,2.44,9.12,-0.51,13.96,4.07,,7.92,-100
01-Nov-1969,2.21,9.1,-0.7,13.96,1.11,,7.23,-100
01-Dec-1969,3.25,9.09,-0.32,13.95,0.96,,7.31,-100
01-Jan-1970,2.22,9.07,-0.84,13.93,3.54,,8.01,100
01-Feb-1970,2.61,9.05,-0.39,13.9,1.06,,8.03,100
01-Mar-1970,2.75,9.04,-0.42,13.87,1.78,,7.16,100
01-Apr-1970,2.68,9.02,-0.82,13.83,5.03,,6.95,100
01-May-1970,2.59,9.01,-0.96,13.79,2.75,,7.79,100
01-Jun-1970,2.98,9,-0.69,13.73,4.08,,7.62,100
01-Jul-1970,3.36,8.98,-0.42,13.68,5.91,,7.54,100
01-Aug-1970,3.46,8.97,-0.45,13.63,4.84,,7.41,100
01-Sep-1970,3.76,8.96,-0.36,13.58,6.67,,7.23,100
01-Oct-1970,3.87,8.95,-0.4,13.53,8.09,,6.93,100
01-Nov-1970,4.26,8.94,-0,13.49,7.75,,6.81,100
01-Dec-1970,4.6,8.93,0.16,13.44,6.3,,5.68,-100
01-Jan-1971,4.63,8.91,0.34,13.41,7.25,,5.76,-100
01-Feb-1971,4.76,8.9,0.4,13.37,5.88,,5.25,-100
01-Mar-1971,5.15,8.87,0.64,13.34,5.87,,4.82,-100
01-Apr-1971,5.16,8.85,0.45,13.31,7.2,,4.64,-100
01-May-1971,5.48,8.82,0.64,13.26,5.88,,5.68,-100
01-Jun-1971,5.65,8.78,0.5,13.22,6.45,,5.83,-100
01-Jul-1971,5.97,8.74,0.41,13.18,9.52,,6.6,-100
01-Aug-1971,6.41,8.7,0.58,13.14,8.69,,6.68,-100
01-Sep-1971,6.67,8.66,0.54,13.1,9.41,,5.79,-100
01-Oct-1971,6.93,8.62,0.53,13.05,11.46,,5.69,-100
01-Nov-1971,7.23,8.57,0.48,12.99,10.91,,5.33,-100
01-Dec-1971,6.41,8.54,0.11,12.94,11.79,,5.33,-100
01-Jan-1972,7.37,8.5,0.11,12.89,13.45,,5.11,-100
01-Feb-1972,7.21,8.48,0.06,12.84,11.32,,5.38,-100
01-Mar-1972,7.13,8.45,-0.03,12.8,11.69,,5.23,-100
01-Apr-1972,7.09,8.44,-0.1,12.76,12.46,,5.81,-100
01-May-1972,7.07,8.42,-0.01,12.72,9.83,,5.48,-100
01-Jun-1972,7.1,8.4,-0,12.69,9.29,,5.43,-100
01-Jul-1972,7.15,8.38,0.04,12.65,10.02,,5.74,-100
01-Aug-1972,7.07,8.36,-0.05,12.62,8.47,,5.69,-100
01-Sep-1972,7.03,8.35,-0.15,12.6,8.88,,5.92,-100
01-Oct-1972,7.21,8.33,-0.01,12.57,9.71,,6.01,-100
01-Nov-1972,7.32,8.32,0.2,12.55,7.6,,6,-100
01-Dec-1972,5.9,8.3,-0.25,12.54,7.47,,5.89,-100
01-Jan-1973,7.14,8.28,-0.14,12.53,9.07,,6.05,-100
01-Feb-1973,7.08,8.27,-0.21,12.52,8.29,,6.42,-100
01-Mar-1973,6.9,8.26,-0.3,12.51,7.84,,6.62,-100
01-Apr-1973,6.97,8.25,-0.29,12.51,9.42,,6.77,-100
01-May-1973,6.79,8.24,-0.36,12.51,7.83,,6.68,-100
01-Jun-1973,6.65,8.23,-0.35,12.53,6.78,,6.76,-100
01-Jul-1973,6.51,8.22,-0.55,12.55,8.67,,6.92,-100
01-Aug-1973,6.55,8.22,-0.53,12.56,9.04,,7.9,-100
01-Sep-1973,6.66,8.22,-0.3,12.58,8.92,,7.29,-100
01-Oct-1973,6.7,8.21,-0.18,12.59,9.07,,6.72,-100
01-Nov-1973,6.55,8.21,-0.26,12.59,8.27,,6.74,-100
01-Dec-1973,7.24,8.21,0.3,12.57,7.86,,6.69,100
01-Jan-1974,6.41,8.21,-0.43,12.56,8.76,,6.68,100
01-Feb-1974,6.49,8.22,-0.31,12.54,9.04,,6.65,100
01-Mar-1974,6.4,8.23,-0.43,12.52,9.55,,6.92,100
01-Apr-1974,6.28,8.23,-0.46,12.49,8.18,,7.58,100
01-May-1974,6.46,8.24,-0.27,12.46,9.19,,8.05,100
01-Jun-1974,6.69,8.25,-0.22,12.42,11.7,,7.9,100
01-Jul-1974,6.55,8.25,-0.33,12.37,9.94,,8.24,100
01-Aug-1974,6.6,8.26,-0.31,12.32,11.15,,8.51,100
01-Sep-1974,6.63,8.26,-0.23,12.26,10.17,,8.5,100
01-Oct-1974,6.55,8.27,-0.22,12.21,7.62,,8,100
01-Nov-1974,6.71,8.27,0.13,12.16,6.18,,7.78,100
01-Dec-1974,9.49,8.26,1.47,12.1,7.84,,7.39,100
01-Jan-1975,7.2,8.25,0.48,12.04,5.86,,7.16,100
01-Feb-1975,7.45,8.24,0.66,11.99,5.8,,6.91,100
01-Mar-1975,7.24,8.22,0.28,11.94,5.2,,6.59,100
01-Apr-1975,7.43,8.21,0.36,11.88,4.99,,7.18,-100
01-May-1975,7.82,8.19,0.67,11.83,4.56,,7.66,-100
01-Jun-1975,8.12,8.16,0.77,11.79,5.4,,7.13,-100
01-Jul-1975,8.74,8.14,1.24,11.75,6.07,,7.4,-100
01-Aug-1975,9.19,8.12,1.5,11.7,7.02,,7.8,-100
01-Sep-1975,9.9,8.09,2,11.65,7.98,,7.82,-100
01-Oct-1975,10.3,8.06,2.23,11.6,7.74,,8.09,-100
01-Nov-1975,10.36,8.02,1.94,11.54,9.16,,7.25,-100
01-Dec-1975,10.6,7.99,1.86,11.48,10.67,,7.41,-100
01-Jan-1976,10.86,7.96,2.01,11.43,9.28,,7.03,-100
01-Feb-1976,10.59,7.93,1.51,11.38,9.31,,6.89,-100
01-Mar-1976,10.61,7.91,1.32,11.34,9.4,,7.18,-100
01-Apr-1976,10.66,7.89,1.23,11.29,8.95,,7,-100
01-May-1976,10.44,7.87,0.79,11.25,9.34,,6.91,-100
01-Jun-1976,10.51,7.86,0.71,11.22,9.76,,7.37,-100
01-Jul-1976,10.61,7.85,0.69,11.17,9.43,,7.16,-100
01-Aug-1976,11.11,7.84,1.08,11.12,10.34,,7,-100
01-Sep-1976,11.3,7.83,1.18,11.07,9.84,,6.71,-100
01-Oct-1976,11.36,7.81,1.07,11.03,9.78,,6.5,-100
01-Nov-1976,11.64,7.8,1.25,10.99,10.75,,6.3,-100
01-Dec-1976,11.64,7.78,1.48,10.95,9.91,,5.65,-100
01-Jan-1977,11.43,7.76,0.85,10.91,9.3,,5.71,-100
01-Feb-1977,11.45,7.75,0.75,10.88,9.9,,6.55,-100
01-Mar-1977,11.68,7.73,0.81,10.83,11,,6.49,-100
01-Apr-1977,11.81,7.71,0.84,10.8,10.85,,6.4,-100
01-May-1977,12.04,7.7,0.96,10.77,12.23,,6.42,-100
01-Jun-1977,12.25,7.69,1.09,10.75,13.08,,6.41,-100
01-Jul-1977,12.17,7.68,0.94,10.74,12.34,,6.29,-100
01-Aug-1977,12.31,7.67,1.08,10.73,13.58,,6.65,-100
01-Sep-1977,12.24,7.67,0.96,10.75,14.27,,6.65,-100
01-Oct-1977,12.23,7.66,1.02,10.75,12.36,,6.84,-100
01-Nov-1977,12.29,7.66,1.12,10.76,13.21,,7.22,-100
01-Dec-1977,13.62,7.65,1.84,10.77,15.07,,7.09,-100
01-Jan-1978,12.28,7.66,0.89,10.76,14.12,,7.26,-100
01-Feb-1978,12.41,7.66,0.98,10.75,16.58,,7.47,-100
01-Mar-1978,12.47,7.65,0.97,10.74,17.29,,7.57,-100
01-Apr-1978,12.39,7.65,1.03,10.73,13.79,,7.68,-100
01-May-1978,12.53,7.64,0.99,10.73,17.65,,7.86,-100
01-Jun-1978,12.53,7.64,0.91,10.71,18.44,,8.05,-100
01-Jul-1978,12.48,7.64,0.94,10.71,15.53,,8.34,-100
01-Aug-1978,12.93,7.64,1.17,10.71,21.17,,8.28,-100
01-Sep-1978,12.97,7.64,1.18,10.72,22.08,,8.22,-100
01-Oct-1978,13.01,7.66,1.14,10.71,20.62,,8.36,-100
01-Nov-1978,13.04,7.66,1.18,10.71,23.96,,8.83,-100
01-Dec-1978,13.81,7.67,1.84,10.71,22.87,,8.92,-100
01-Jan-1979,12.84,7.67,1.38,10.71,19.46,,9.41,-100
01-Feb-1979,12.75,7.67,1.35,10.71,21.29,,8.99,-100
01-Mar-1979,12.6,7.66,1.41,10.71,19,,9.23,-100
01-Apr-1979,12.18,7.65,1.09,10.72,15,,9.16,-100
01-May-1979,12.2,7.63,1.03,10.72,17.92,,9.29,-100
01-Jun-1979,12.23,7.62,1.19,10.72,16.56,,8.98,-100
01-Jul-1979,12.12,7.6,1.15,10.72,13.33,,8.59,-100
01-Aug-1979,11.85,7.58,0.75,10.73,16.22,,8.84,-100
01-Sep-1979,11.93,7.57,0.7,10.75,17.83,,9.24,-100
01-Oct-1979,11.49,7.57,0.27,10.76,14.78,,9.53,-100
01-Nov-1979,11.92,7.56,0.82,10.79,17.06,,11.18,-100
01-Dec-1979,14,7.55,2.07,10.81,16.59,,10.29,-100
01-Jan-1980,11.35,7.54,0.37,10.84,13.58,,10.32,-100
01-Feb-1980,10.75,7.54,-0.23,10.87,15.06,,11.06,100
01-Mar-1980,10.68,7.53,-0.18,10.91,14.33,,13.23,100
01-Apr-1980,11.33,7.52,0.75,10.93,11.32,,13.04,100
01-May-1980,11.77,7.52,1.21,10.94,14.14,,10.03,100
01-Jun-1980,11.83,7.52,1.27,10.94,14.37,,9.1,100
01-Jul-1980,11.5,7.51,0.97,10.96,11.41,,9.11,100
01-Aug-1980,11.05,7.51,0.41,10.98,14,,9.78,-100
01-Sep-1980,10.92,7.51,0.28,11.01,14.32,,11.3,-100
01-Oct-1980,10.75,7.52,0.27,11.05,11.29,,11.5,-100
01-Nov-1980,10.95,7.52,0.23,11.11,15.62,,12.34,-100
01-Dec-1980,11.52,7.53,1.01,11.17,16.08,,12.97,-100
01-Jan-1981,10.51,7.53,0.01,11.23,12.7,,12.12,-100
01-Feb-1981,10.11,7.54,-0.49,11.29,16.08,,12.35,-100
01-Mar-1981,10.75,7.54,0.29,11.34,16.88,,13.03,-100
01-Apr-1981,9.99,7.55,-0.03,11.38,10.1,,12.61,-100
01-May-1981,9.99,7.55,0.01,11.43,10.63,,13.79,-100
01-Jun-1981,9.52,7.55,-0.53,11.48,11.01,,13.33,-100
01-Jul-1981,8.93,7.55,-1.19,11.51,11.2,,13.84,-100
01-Aug-1981,8.93,7.56,-1.72,11.53,18.15,,14.68,100
01-Sep-1981,8.68,7.57,-2.05,11.54,18.81,,15.34,100
01-Oct-1981,8.81,7.58,-1.59,11.56,15.33,,15.44,100
01-Nov-1981,9.38,7.59,-1.01,11.58,19.31,,14.05,100
01-Dec-1981,11.04,7.61,0.46,11.59,19.37,,12.42,100
01-Jan-1982,9,7.63,-1.4,11.59,16.45,,13.45,100
01-Feb-1982,9.37,7.65,-1.18,11.6,20.88,,14.24,100
01-Mar-1982,9.2,7.66,-1.44,11.59,21.37,,13.48,100
01-Apr-1982,9.22,7.68,-1.32,11.59,18.37,,13.76,100
01-May-1982,9.41,7.69,-1.1,11.59,20.73,,13.39,100
01-Jun-1982,9.05,7.69,-1.43,11.58,19.71,,13.33,100
01-Jul-1982,9.49,7.7,-0.88,11.56,17.01,,14.03,100
01-Aug-1982,10,7.7,-0.44,11.54,20.18,,12.96,100
01-Sep-1982,10.84,7.7,0.63,11.51,18.77,,11.96,100
01-Oct-1982,11.18,7.69,1.08,11.5,15.97,,11.19,100
01-Nov-1982,11.2,7.69,0.91,11.49,19.76,,10.12,100
01-Dec-1982,11.82,7.69,1.45,11.47,21.26,,10.18,-100
01-Jan-1983,11.53,7.69,1.17,11.46,17.71,,9.83,-100
01-Feb-1983,11.88,7.68,1.54,11.45,20.13,,10,-100
01-Mar-1983,11.93,7.67,1.5,11.45,20.66,,9.56,-100
01-Apr-1983,11.69,7.66,1.35,11.46,17.19,,9.97,-100
01-May-1983,11.48,7.65,1.04,11.48,20.08,,9.56,-100
01-Jun-1983,11.78,7.64,1.29,11.51,20.92,,10.11,-100
01-Jul-1983,11.34,7.63,0.86,11.53,17.76,,10.32,-100
01-Aug-1983,11.28,7.61,0.69,11.53,20.58,,11.14,-100
01-Sep-1983,10.87,7.59,0.29,11.53,19.77,,11.2,-100
01-Oct-1983,10.34,7.57,-0.31,11.52,17.32,,10.65,-100
01-Nov-1983,10.38,7.55,-0.51,11.5,20.84,,10.74,-100
01-Dec-1983,10.19,7.54,0.12,11.47,21.21,,10.75,-100
01-Jan-1984,10.13,7.53,-0.83,11.45,17.83,,10.94,-100
01-Feb-1984,9.98,7.53,-1.1,11.42,20.1,,10.69,-100
01-Mar-1984,9.63,7.52,-1.5,11.39,19.46,,11.1,-100
01-Apr-1984,9.55,7.53,-1.79,11.37,18.82,,11.6,-100
01-May-1984,9.14,7.55,-2.46,11.33,22.29,,11.85,-100
01-Jun-1984,9.05,7.56,-2.46,11.3,21.23,,12.67,-100
01-Jul-1984,9.26,7.57,-2,11.26,17.06,,13.05,-100
01-Aug-1984,9.42,7.58,-1.79,11.25,18.9,,12.22,-100
01-Sep-1984,9.43,7.58,-1.71,11.24,18.32,,12.32,-100
01-Oct-1984,9.63,7.58,-1.35,11.24,15.57,,11.99,-100
01-Nov-1984,9.8,7.58,-1.15,11.24,17.37,,11.05,-100
01-Dec-1984,10.79,7.58,0.3,11.23,16.58,,10.72,-100
01-Jan-1985,9.9,7.58,-0.9,11.24,14.83,,10.49,-100
01-Feb-1985,9.89,7.58,-0.97,11.25,17.15,,10.36,-100
01-Mar-1985,10.08,7.59,-0.78,11.27,18,,10.95,-100
01-Apr-1985,10.08,7.59,-0.6,11.28,14.51,,10.71,-100
01-May-1985,10.61,7.59,0.04,11.3,17.21,,10.22,-100
01-Jun-1985,10.75,7.6,0.2,11.33,17.74,,9.33,-100
01-Jul-1985,10.59,7.6,0.14,11.37,15.19,,9.12,-100
01-Aug-1985,10.44,7.6,-0.07,11.4,18.37,,9.46,-100
01-Sep-1985,10.35,7.61,-0.11,11.43,18.35,,9.3,-100
01-Oct-1985,10.58,7.62,0.09,11.45,17.66,,9.25,-100
01-Nov-1985,10.71,7.64,0.26,11.47,20.18,,9.03,-100
01-Dec-1985,10.17,7.65,0.7,11.49,19.62,,8.7,-100
01-Jan-1986,10.55,7.66,0.37,11.51,16.74,,8.2,-100
01-Feb-1986,10.86,7.68,0.62,11.54,20.71,,8.22,-100
01-Mar-1986,11.15,7.7,1.01,11.56,21.23,,7.79,-100
01-Apr-1986,11.07,7.72,0.98,11.58,19.19,,7.13,-100
01-May-1986,10.58,7.75,0.53,11.6,20.77,,7.15,-100
01-Jun-1986,10.71,7.77,0.77,11.61,20.74,,7.74,-100
01-Jul-1986,10.63,7.8,0.68,11.62,19.31,,7.17,-100
01-Aug-1986,10.84,7.83,0.94,11.64,22.12,,6.92,-100
01-Sep-1986,10.64,7.85,0.76,11.64,21.93,,6.29,-100
01-Oct-1986,10.27,7.86,0.75,11.65,16.64,,6.75,-100
01-Nov-1986,9.98,7.87,0.61,11.66,17.23,,6.53,-100
01-Dec-1986,8.5,7.87,0.34,11.68,13.06,,6.43,-100
01-Jan-1987,9.31,7.88,0.39,11.7,11.92,,6.56,-100
01-Feb-1987,8.96,7.89,0.21,11.74,11.55,,6.44,-100
01-Mar-1987,8.51,7.9,-0.13,11.78,10.93,,6.48,-100
01-Apr-1987,7.97,7.91,-0.55,11.82,9.47,,6.82,-100
01-May-1987,7.7,7.92,-0.69,11.86,9.09,,7.63,-100
01-Jun-1987,7.47,7.93,-0.7,11.91,7.98,,7.81,-100
01-Jul-1987,7.25,7.94,-0.78,11.96,7.37,,7.61,-100
01-Aug-1987,7.19,7.95,-1,12.01,10.89,,7.77,-100
01-Sep-1987,6.96,7.97,-1.23,12.05,11.41,,8.12,-100
01-Oct-1987,7.13,7.98,-0.85,12.06,9.06,,8.79,-100
01-Nov-1987,7.03,8,-1.01,12.06,10.78,,8.02,-100
01-Dec-1987,7.47,8.01,-0.13,12.06,10.99,,8.04,-100
01-Jan-1988,7.06,8.03,-0.84,12.06,9.46,,7.95,-100
01-Feb-1988,6.97,8.06,-0.91,12.07,10.95,,7.38,-100
01-Mar-1988,6.78,8.09,-1.19,12.07,12.07,,7.23,-100
01-Apr-1988,6.55,8.13,-1.3,12.07,10,,7.57,-100
01-May-1988,6.36,8.17,-1.48,12.08,11.68,,7.88,-100
01-Jun-1988,6.27,8.21,-1.39,12.08,10.39,,8.18,-100
01-Jul-1988,6.06,8.26,-1.6,12.09,9.87,,8.02,-100
01-Aug-1988,5.9,8.31,-1.74,12.1,12.05,,8.35,-100
01-Sep-1988,5.91,8.37,-1.43,12.11,10.65,,8.64,-100
01-Oct-1988,6.16,8.41,-0.96,12.12,8.54,,8.35,-100
01-Nov-1988,6.33,8.44,-0.72,12.12,9.96,,8.14,-100
01-Dec-1988,6.83,8.45,-0,12.13,10.41,,8.68,-100
01-Jan-1989,6.34,8.46,-0.64,12.13,9.02,,8.97,-100
01-Feb-1989,6.11,8.47,-0.84,12.13,10.59,,8.9,-100
01-Mar-1989,6.01,8.48,-0.86,12.13,9.87,,9.3,-100
01-Apr-1989,6.19,8.49,-0.61,12.14,8.25,,9.46,-100
01-May-1989,6.59,8.49,-0.2,12.14,11.03,,9.1,-100
01-Jun-1989,6.64,8.49,-0.03,12.14,10.24,,8.6,-100
01-Jul-1989,6.7,8.5,0.21,12.15,7.2,,7.92,-100
01-Aug-1989,6.58,8.5,0.1,12.16,9.41,,7.35,-100
01-Sep-1989,6.46,8.51,0.06,12.18,8.93,,8.14,-100
01-Oct-1989,6.5,8.51,0.17,12.19,7.09,,8.26,-100
01-Nov-1989,6.51,8.52,0.32,12.2,7.72,,7.75,-100
01-Dec-1989,6.41,8.53,0.37,12.22,6.41,,7.6,-100
01-Jan-1990,5.88,8.54,-0.08,12.21,3.98,,7.78,-100
01-Feb-1990,5.81,8.54,-0.18,12.2,5.26,,8.21,-100
01-Mar-1990,5.76,8.55,-0.2,12.19,4.48,,8.42,-100
01-Apr-1990,5.46,8.55,-0.48,12.18,2.57,,8.54,-100
01-May-1990,5.54,8.55,-0.37,12.18,3.07,,8.9,-100
01-Jun-1990,5.56,8.55,-0.38,12.17,3.18,,8.23,-100
01-Jul-1990,5.51,8.56,-0.44,12.16,2.05,,8.18,-100
01-Aug-1990,5.3,8.57,-0.85,12.13,3.46,,7.83,100
01-Sep-1990,5.35,8.57,-0.88,12.1,3.36,,8.19,100
01-Oct-1990,5.43,8.57,-0.82,12.09,3.19,,8.03,100
01-Nov-1990,5.69,8.58,-0.59,12.09,4.22,,7.78,100
01-Dec-1990,6.18,8.58,-0.01,12.09,3.51,,7.63,100
01-Jan-1991,5.74,8.58,-0.51,12.08,3.14,,7.35,100
01-Feb-1991,5.66,8.57,-0.46,12.08,1.54,,7.04,100
01-Mar-1991,5.45,8.55,-0.56,12.09,-0.23,,7.38,100
01-Apr-1991,5.44,8.53,-0.56,12.09,-0.89,,7.29,-100
