date,all,hist_mean,ddm,cross_section,time_series,surveys,RF,recession
01-Feb-1969,-3.07,9.68,0,14.97,5.11,,6.07,-100
01-Mar-1969,-2.82,9.67,0.04,14.96,5.07,,6.23,-100
01-Apr-1969,-3.06,9.66,-0.06,14.95,5.08,,6.11,-100
01-May-1969,-4.14,9.65,-0.28,14.94,5.49,,6.19,-100
01-Jun-1969,-3.45,9.63,-0.4,14.92,4.98,,6.44,-100
01-Jul-1969,-3.46,9.62,-0.35,14.9,5.1,,6.74,-100
01-Aug-1969,-3.59,9.62,-0.37,14.88,5.16,,6.72,-100
01-Sep-1969,-4.71,9.61,-0.77,14.87,5.37,,6.89,-100
01-Oct-1969,-3.92,9.6,-0.52,14.85,5.34,,7.79,-100
01-Nov-1969,-4.45,9.59,-0.72,14.83,5.41,,7.03,-100
01-Dec-1969,-1.52,9.58,-0.34,14.81,5.28,,7.2,-100
01-Jan-1970,-4.41,9.58,-0.85,14.79,5.29,,7.76,100
01-Feb-1970,-3.26,9.57,-0.4,14.76,5.35,,7.95,100
01-Mar-1970,-3.25,9.56,-0.43,14.74,5.39,,7.14,100
01-Apr-1970,-3.57,9.54,-0.84,14.7,5.11,,7.01,100
01-May-1970,-4.03,9.53,-0.97,14.66,5.3,,7.81,100
01-Jun-1970,-3.44,9.52,-0.7,14.62,5.43,,7.54,100
01-Jul-1970,-1.94,9.51,-0.43,14.59,5.03,,7.56,100
01-Aug-1970,-2.09,9.49,-0.47,14.56,5.21,,7.44,100
01-Sep-1970,-0.2,9.47,-0.37,14.52,4.86,,7.34,100
01-Oct-1970,0.19,9.45,-0.41,14.49,4.74,,7.09,100
01-Nov-1970,1.13,9.43,-0.01,14.45,4.8,,6.93,100
01-Dec-1970,2.26,9.41,0.15,14.42,4.84,,6.07,-100
01-Jan-1971,2.7,9.4,0.33,14.38,4.61,,6.01,-100
01-Feb-1971,2.79,9.37,0.39,14.35,4.71,,5.86,-100
01-Mar-1971,3.62,9.35,0.64,14.32,4.68,,5.48,-100
01-Apr-1971,3.68,9.32,0.44,14.29,4.53,,5.22,-100
01-May-1971,4.75,9.3,0.63,14.26,4.36,,6.02,-100
01-Jun-1971,5.21,9.27,0.49,14.24,4.11,,6.19,-100
01-Jul-1971,5.33,9.24,0.4,14.22,3.97,,6.74,-100
01-Aug-1971,5.9,9.22,0.57,14.2,3.93,,6.86,-100
01-Sep-1971,6.17,9.19,0.53,14.19,3.84,,6.02,-100
01-Oct-1971,6.11,9.16,0.52,14.16,3.97,,5.91,-100
01-Nov-1971,5.9,9.13,0.47,14.14,4.08,,5.61,-100
01-Dec-1971,4.67,9.1,0.1,14.12,4,,5.71,-100
01-Jan-1972,5.84,9.08,0.1,14.1,3.87,,5.52,-100
01-Feb-1972,7.95,9.06,0.05,14.07,3.76,,5.8,-100
01-Mar-1972,7.21,9.04,-0.04,14.05,3.96,,5.7,-100
01-Apr-1972,7.22,9.02,-0.11,14.03,3.92,,6.02,-100
01-May-1972,6.87,9.01,-0.02,14.01,4.12,,5.84,-100
01-Jun-1972,6.7,9,-0.01,13.99,4.17,,5.8,-100
01-Jul-1972,7.12,8.98,0.03,13.97,4.11,,5.95,-100
01-Aug-1972,6.63,8.97,-0.06,13.94,4.22,,5.95,-100
01-Sep-1972,5.9,8.96,-0.16,13.92,4.36,,6.16,-100
01-Oct-1972,6.1,8.96,-0.02,13.9,4.39,,6.2,-100
01-Nov-1972,5.7,8.96,0.19,13.88,4.63,,6.16,-100
01-Dec-1972,3.55,8.95,-0.26,13.86,4.62,,6.08,-100
01-Jan-1973,5.86,8.94,-0.15,13.85,4.48,,6.18,-100
01-Feb-1973,5.22,8.93,-0.22,13.83,4.67,,6.45,-100
01-Mar-1973,5.34,8.93,-0.31,13.81,4.63,,6.6,-100
01-Apr-1973,6.1,8.92,-0.3,13.79,4.46,,6.66,-100
01-May-1973,5.42,8.9,-0.37,13.76,4.64,,6.64,-100
01-Jun-1973,5.67,8.89,-0.36,13.73,4.63,,6.7,-100
01-Jul-1973,5.87,8.87,-0.57,13.71,4.47,,6.78,-100
01-Aug-1973,5.37,8.85,-0.54,13.69,4.67,,7.59,-100
01-Sep-1973,5.57,8.84,-0.31,13.66,4.79,,7.04,-100
01-Oct-1973,6.97,8.82,-0.2,13.64,4.5,,6.61,-100
01-Nov-1973,6.04,8.8,-0.27,13.61,4.75,,6.68,-100
01-Dec-1973,7.84,8.78,0.29,13.57,4.76,,6.59,100
01-Jan-1974,6.48,8.77,-0.44,13.54,4.61,,6.67,100
01-Feb-1974,6.29,8.76,-0.32,13.51,4.76,,6.77,100
01-Mar-1974,5.45,8.75,-0.44,13.48,4.93,,6.94,100
01-Apr-1974,6.41,8.74,-0.47,13.45,4.66,,7.46,100
01-May-1974,6.59,8.73,-0.28,13.41,4.8,,7.83,100
01-Jun-1974,6.91,8.71,-0.23,13.37,4.79,,7.76,100
01-Jul-1974,7.91,8.69,-0.34,13.33,4.5,,7.99,100
01-Aug-1974,7.66,8.68,-0.32,13.29,4.61,,8.27,100
01-Sep-1974,7.87,8.66,-0.25,13.24,4.62,,8.26,100
01-Oct-1974,9.03,8.64,-0.23,13.19,4.37,,7.9,100
01-Nov-1974,9.33,8.63,0.12,13.14,4.56,,7.73,100
01-Dec-1974,14.81,8.61,1.46,13.09,4.54,,7.37,100
01-Jan-1975,11.63,8.58,0.48,13.04,4.24,,7.16,100
01-Feb-1975,11.67,8.57,0.65,12.99,4.35,,7.12,100
01-Mar-1975,10.97,8.55,0.27,12.95,4.36,,6.93,100
01-Apr-1975,11.88,8.53,0.35,12.91,4.18,,7.35,-100
01-May-1975,12.18,8.52,0.67,12.89,4.33,,7.84,-100
01-Jun-1975,12.84,8.5,0.76,12.86,4.24,,7.45,-100
01-Jul-1975,14.03,8.48,1.23,12.84,4.19,,7.56,-100
01-Aug-1975,14,8.46,1.49,12.81,4.36,,7.83,-100
01-Sep-1975,15.33,8.45,2,12.78,4.33,,7.9,-100
01-Oct-1975,16.51,8.43,2.23,12.75,4.17,,8.17,-100
01-Nov-1975,15.55,8.41,1.93,12.72,4.31,,7.54,-100
01-Dec-1975,16.09,8.39,1.86,12.69,4.26,,7.69,-100
01-Jan-1976,16.68,8.37,2.01,12.66,4.08,,7.37,-100
01-Feb-1976,15.12,8.36,1.51,12.64,4.24,,7.33,-100
01-Mar-1976,14.65,8.35,1.32,12.61,4.27,,7.44,-100
01-Apr-1976,15.47,8.34,1.22,12.58,4.03,,7.3,-100
01-May-1976,13.54,8.33,0.78,12.55,4.32,,7.23,-100
01-Jun-1976,12.94,8.33,0.7,12.53,4.36,,7.56,-100
01-Jul-1976,13.58,8.33,0.68,12.5,4.2,,7.44,-100
01-Aug-1976,14.21,8.33,1.07,12.47,4.26,,7.35,-100
01-Sep-1976,14.81,8.33,1.18,12.44,4.21,,7.11,-100
01-Oct-1976,15.6,8.32,1.07,12.41,4,,6.93,-100
01-Nov-1976,17.1,8.32,1.24,12.39,3.69,,6.75,-100
01-Dec-1976,16.35,8.31,1.47,12.36,4.18,,6.15,-100
01-Jan-1977,15.65,8.3,0.84,12.33,4,,6.19,-100
01-Feb-1977,15.71,8.3,0.74,12.3,3.96,,6.93,-100
01-Mar-1977,15.46,8.29,0.81,12.27,4.14,,6.94,-100
01-Apr-1977,16.35,8.28,0.83,12.23,3.96,,6.88,-100
01-May-1977,16.3,8.27,0.96,12.2,4.11,,6.88,-100
01-Jun-1977,16.66,8.26,1.08,12.17,4.11,,6.83,-100
01-Jul-1977,16.81,8.25,0.93,12.13,4,,6.7,-100
01-Aug-1977,16.84,8.24,1.07,12.1,4.1,,6.96,-100
01-Sep-1977,16.67,8.23,0.95,12.07,4.1,,6.9,-100
01-Oct-1977,17.43,8.22,1.02,12.03,3.99,,7.03,-100
01-Nov-1977,17.33,8.2,1.11,11.99,4.1,,7.36,-100
01-Dec-1977,20.59,8.2,1.83,11.95,4.11,,7.26,-100
01-Jan-1978,18.11,8.18,0.88,11.91,3.84,,7.46,-100
01-Feb-1978,18.13,8.17,0.98,11.86,3.96,,7.65,-100
01-Mar-1978,18.47,8.16,0.97,11.82,3.92,,7.75,-100
01-Apr-1978,19.3,8.15,1.02,11.78,3.79,,7.83,-100
01-May-1978,19.96,8.13,0.99,11.75,3.62,,7.93,-100
01-Jun-1978,19.94,8.12,0.91,11.71,3.62,,8.1,-100
01-Jul-1978,19.74,8.1,0.93,11.67,3.73,,8.36,-100
01-Aug-1978,21.01,8.09,1.16,11.64,3.55,,8.29,-100
01-Sep-1978,21.39,8.08,1.18,11.6,3.51,,8.19,-100
01-Oct-1978,20.77,8.06,1.13,11.56,3.69,,8.3,-100
01-Nov-1978,21.6,8.05,1.17,11.54,3.53,,8.6,-100
01-Dec-1978,23.76,8.03,1.83,11.51,3.52,,8.66,-100
01-Jan-1979,21.89,8.01,1.38,11.49,3.67,,9.06,-100
01-Feb-1979,22.7,8,1.35,11.47,3.46,,8.74,-100
01-Mar-1979,22.8,7.98,1.4,11.45,3.47,,9,-100
01-Apr-1979,21.68,7.96,1.08,11.44,3.6,,8.95,-100
01-May-1979,22.55,7.94,1.03,11.43,3.33,,9.1,-100
01-Jun-1979,22.99,7.93,1.18,11.42,3.28,,8.83,-100
01-Jul-1979,21.98,7.92,1.14,11.42,3.53,,8.52,-100
01-Aug-1979,21.98,7.91,0.74,11.43,3.3,,8.73,-100
01-Sep-1979,21.72,7.91,0.69,11.45,3.3,,9.04,-100
01-Oct-1979,19.99,7.9,0.26,11.47,3.54,,9.31,-100
01-Nov-1979,21.73,7.89,0.81,11.49,3.39,,10.71,-100
01-Dec-1979,25.63,7.88,2.06,11.52,3.35,,10,-100
01-Jan-1980,19.83,7.88,0.36,11.54,3.47,,9.97,-100
01-Feb-1980,18.89,7.87,-0.24,11.57,3.36,,10.8,100
01-Mar-1980,18.55,7.87,-0.19,11.59,3.43,,12.42,100
01-Apr-1980,20.24,7.87,0.74,11.6,3.52,,12.15,100
01-May-1980,21.31,7.86,1.21,11.6,3.45,,10.01,100
01-Jun-1980,21.32,7.86,1.26,11.59,3.45,,9.41,100
01-Jul-1980,20.39,7.86,0.96,11.59,3.54,,9.41,100
01-Aug-1980,18.45,7.87,0.4,11.59,3.6,,9.98,-100
01-Sep-1980,16.63,7.88,0.27,11.61,4.01,,11.19,-100
01-Oct-1980,16.21,7.89,0.26,11.63,3.96,,11.26,-100
01-Nov-1980,15.56,7.91,0.23,11.66,4.1,,12.17,-100
01-Dec-1980,17.12,7.92,1,11.7,4.15,,12.55,-100
01-Jan-1981,14.6,7.93,0,11.72,4.12,,12,-100
01-Feb-1981,13.38,7.94,-0.5,11.75,4.23,,12.17,-100
01-Mar-1981,15.33,7.95,0.28,11.77,4.23,,12.91,-100
01-Apr-1981,14.88,7.95,-0.04,11.79,4.19,,12.63,-100
01-May-1981,14.68,7.95,-0,11.82,4.25,,13.52,-100
01-Jun-1981,13.81,7.94,-0.54,11.84,4.22,,12.98,-100
01-Jul-1981,12.78,7.94,-1.2,11.85,4.12,,13.49,-100
01-Aug-1981,11.21,7.93,-1.73,11.87,4.24,,14.22,100
01-Sep-1981,10.1,7.93,-2.07,11.88,4.27,,14.83,100
01-Oct-1981,11.25,7.94,-1.6,11.89,4.2,,15.12,100
01-Nov-1981,12.22,7.94,-1.03,11.89,4.3,,14.11,100
01-Dec-1981,15.99,7.94,0.45,11.89,4.33,,12.57,100
01-Jan-1982,11.66,7.95,-1.41,11.89,4.25,,13.48,100
01-Feb-1982,12.14,7.95,-1.19,11.9,4.33,,13.98,100
01-Mar-1982,11.82,7.94,-1.45,11.9,4.3,,13.32,100
01-Apr-1982,12.54,7.94,-1.33,11.91,4.16,,13.63,100
01-May-1982,12.48,7.94,-1.11,11.91,4.32,,13.25,100
01-Jun-1982,11.81,7.94,-1.45,11.91,4.3,,13.32,100
01-Jul-1982,13.5,7.93,-0.9,11.9,4.16,,13.84,100
01-Aug-1982,13.96,7.93,-0.45,11.9,4.32,,13.05,100
01-Sep-1982,16.23,7.92,0.62,11.89,4.32,,12.08,100
01-Oct-1982,17.96,7.92,1.08,11.89,4.11,,11.36,100
01-Nov-1982,16.79,7.91,0.91,11.9,4.29,,10.35,100
01-Dec-1982,18.18,7.9,1.44,11.91,4.27,,10.57,-100
01-Jan-1983,18.09,7.9,1.17,11.93,4.08,,10.28,-100
01-Feb-1983,18.04,7.89,1.53,11.95,4.27,,10.53,-100
01-Mar-1983,17.83,7.88,1.5,11.97,4.28,,9.99,-100
01-Apr-1983,18.02,7.88,1.34,11.99,4.1,,10.34,-100
01-May-1983,16.75,7.87,1.04,12,4.24,,9.99,-100
01-Jun-1983,17.28,7.87,1.28,12.03,4.23,,10.49,-100
01-Jul-1983,16.95,7.86,0.86,12.04,4.06,,10.7,-100
01-Aug-1983,15.93,7.86,0.68,12.05,4.24,,11.48,-100
01-Sep-1983,14.93,7.85,0.28,12.06,4.22,,11.53,-100
01-Oct-1983,14.09,7.85,-0.32,12.08,4.06,,11.06,-100
01-Nov-1983,12.85,7.85,-0.52,12.1,4.23,,11.21,-100
01-Dec-1983,12.89,7.86,0.11,12.11,4.24,,11.19,-100
01-Jan-1984,12.58,7.87,-0.84,12.12,4.06,,11.35,-100
01-Feb-1984,10.9,7.88,-1.11,12.12,4.3,,11.16,-100
01-Mar-1984,9.91,7.89,-1.51,12.13,4.3,,11.58,-100
01-Apr-1984,9.81,7.9,-1.8,12.13,4.14,,12.01,-100
01-May-1984,7.78,7.91,-2.48,12.13,4.34,,12.31,-100
01-Jun-1984,7.92,7.92,-2.48,12.13,4.34,,13,-100
01-Jul-1984,9.41,7.93,-2.01,12.13,4.18,,13.29,-100
01-Aug-1984,9.21,7.94,-1.81,12.13,4.34,,12.35,-100
01-Sep-1984,9.68,7.94,-1.72,12.14,4.32,,12.42,-100
01-Oct-1984,11.82,7.95,-1.36,12.14,3.89,,12.17,-100
01-Nov-1984,11.55,7.95,-1.17,12.13,4.03,,11.28,-100
01-Dec-1984,14.39,7.96,0.29,12.12,3.99,,11.17,-100
01-Jan-1985,12.26,7.97,-0.91,12.12,3.92,,11.06,-100
01-Feb-1985,11.77,7.98,-0.98,12.11,4.08,,10.87,-100
01-Mar-1985,12.14,7.98,-0.79,12.11,4.05,,11.43,-100
01-Apr-1985,12.81,7.99,-0.61,12.1,3.99,,11.19,-100
01-May-1985,13.68,7.99,0.03,12.11,4.12,,10.79,-100
01-Jun-1985,13.94,7.99,0.19,12.12,4.09,,9.85,-100
01-Jul-1985,14.25,7.99,0.14,12.13,3.99,,9.78,-100
01-Aug-1985,13.37,7.99,-0.08,12.12,4.11,,10.09,-100
01-Sep-1985,13.42,7.99,-0.12,12.12,4.12,,9.88,-100
01-Oct-1985,14.29,7.98,0.08,12.1,4.02,,9.82,-100
01-Nov-1985,14.11,7.98,0.25,12.09,4.12,,9.56,-100
01-Dec-1985,13.85,7.97,0.69,12.07,4.14,,9.2,-100
01-Jan-1986,14.9,7.97,0.36,12.05,4.03,,8.58,-100
01-Feb-1986,14.98,7.96,0.61,12.04,4.19,,8.65,-100
01-Mar-1986,15.92,7.96,1.01,12.04,4.21,,7.96,-100
01-Apr-1986,16.07,7.97,0.97,12.03,4.02,,7.29,-100
01-May-1986,14.41,7.98,0.52,12.01,4.2,,7.37,-100
01-Jun-1986,14.95,7.98,0.76,12.01,4.24,,8.05,-100
01-Jul-1986,15.38,7.99,0.67,11.99,4.16,,7.48,-100
01-Aug-1986,15.48,7.99,0.93,11.99,4.34,,7.29,-100
01-Sep-1986,15.18,7.99,0.75,11.98,4.36,,6.73,-100
01-Oct-1986,15.76,7.99,0.75,11.98,4.22,,7.22,-100
01-Nov-1986,15.25,7.99,0.6,11.99,4.3,,7,-100
01-Dec-1986,12.5,7.99,0.33,11.99,4.37,,6.86,-100
01-Jan-1987,14.84,7.99,0.38,12.01,4.29,,6.91,-100
01-Feb-1987,14.15,7.99,0.2,12.03,4.35,,6.81,-100
01-Mar-1987,13.11,8,-0.14,12.05,4.36,,6.8,-100
01-Apr-1987,12.35,8.01,-0.56,12.07,4.34,,7.16,-100
01-May-1987,11.32,8.02,-0.7,12.09,4.53,,8.02,-100
01-Jun-1987,10.96,8.04,-0.71,12.12,4.56,,8.09,-100
01-Jul-1987,10.97,8.05,-0.79,12.16,4.48,,7.99,-100
01-Aug-1987,9.27,8.07,-1.01,12.21,4.74,,8.2,-100
01-Sep-1987,8.29,8.09,-1.24,12.26,4.83,,8.54,-100
01-Oct-1987,9.89,8.11,-0.86,12.27,4.45,,9.18,-100
01-Nov-1987,8.78,8.13,-1.02,12.27,4.66,,8.5,-100
01-Dec-1987,10.05,8.15,-0.14,12.27,4.53,,8.53,-100
01-Jan-1988,9.77,8.17,-0.85,12.27,4.46,,8.37,-100
01-Feb-1988,7.96,8.2,-0.93,12.28,4.85,,7.75,-100
01-Mar-1988,6.88,8.24,-1.21,12.28,4.93,,7.6,-100
01-Apr-1988,6.58,8.28,-1.32,12.28,4.88,,8.02,-100
01-May-1988,6.03,8.32,-1.49,12.27,4.97,,8.28,-100
01-Jun-1988,6.05,8.35,-1.41,12.27,4.99,,8.5,-100
01-Jul-1988,5.24,8.4,-1.61,12.27,4.98,,8.31,-100
01-Aug-1988,2.22,8.44,-1.76,12.27,5.7,,8.57,-100
01-Sep-1988,2.63,8.49,-1.45,12.27,5.73,,8.83,-100
01-Oct-1988,6.21,8.53,-0.97,12.28,5.14,,8.5,-100
01-Nov-1988,5.68,8.55,-0.73,12.28,5.53,,8.28,-100
01-Dec-1988,7.17,8.56,-0.01,12.29,5.51,,8.74,-100
01-Jan-1989,6.91,8.57,-0.65,12.3,5.26,,9,-100
01-Feb-1989,5.59,8.57,-0.85,12.31,5.54,,8.88,-100
01-Mar-1989,5.5,8.58,-0.87,12.33,5.55,,9.25,-100
01-Apr-1989,6.79,8.59,-0.62,12.35,5.34,,9.32,-100
01-May-1989,7.24,8.59,-0.21,12.37,5.46,,9.04,-100
01-Jun-1989,7.71,8.59,-0.04,12.39,5.45,,8.56,-100
01-Jul-1989,8.7,8.59,0.2,12.42,5.3,,7.98,-100
01-Aug-1989,7.92,8.59,0.09,12.44,5.44,,7.44,-100
01-Sep-1989,7.55,8.6,0.05,12.46,5.47,,8.12,-100
01-Oct-1989,8.66,8.6,0.16,12.47,5.23,,8.27,-100
01-Nov-1989,8.19,8.6,0.32,12.49,5.43,,7.81,-100
01-Dec-1989,7.8,8.61,0.36,12.52,5.46,,7.69,-100
01-Jan-1990,7.69,8.61,-0.09,12.53,5.26,,7.83,-100
01-Feb-1990,6.81,8.61,-0.19,12.54,5.44,,8.28,-100
01-Mar-1990,6.22,8.62,-0.21,12.55,5.51,,8.49,-100
01-Apr-1990,6.28,8.64,-0.49,12.57,5.31,,8.57,-100
01-May-1990,5.56,8.65,-0.38,12.58,5.55,,8.95,-100
01-Jun-1990,5.35,8.66,-0.39,12.59,5.57,,8.31,-100
01-Jul-1990,5.87,8.68,-0.45,12.61,5.34,,8.29,-100
01-Aug-1990,3.76,8.7,-0.87,12.61,5.65,,7.99,100
01-Sep-1990,4.31,8.72,-0.89,12.61,5.56,,8.46,100
01-Oct-1990,5.35,8.74,-0.84,12.61,5.3,,8.32,100
01-Nov-1990,4.75,8.75,-0.6,12.61,5.59,,8.09,100
01-Dec-1990,5.41,8.77,-0.02,12.6,5.81,,7.88,100
01-Jan-1991,5.06,8.78,-0.53,12.6,5.55,,7.69,100
01-Feb-1991,3.11,8.8,-0.47,12.6,6.17,,7.44,100
01-Mar-1991,3.06,8.8,-0.57,12.59,6.18,,7.76,100
