
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198809   9.68  10.19   9.63   9.31  10.44   8.09   9.28   9.55   7.70  11.60
198810   9.18   8.51   7.44   9.98   7.13   8.40   7.27   7.88   8.95  12.08
198811   2.96   2.43   2.71   4.24   2.63   3.23   1.03   5.01   1.77   2.21
198812   4.08   6.34   3.78   4.02   7.32   8.24   5.81   5.10   5.31   1.46
198901   1.12   1.62   1.80  -0.46   2.98   1.26   1.15   1.69   1.20   8.90
198902  -1.16  -1.54  -2.10   1.07  -2.92   0.37  -2.14  -0.44   1.04   9.71
198903   0.75   0.77   1.13  -0.03   1.13   2.19   0.83  -0.14   0.61   4.48
198904   4.37   6.02   4.79   5.68   3.82   4.03   4.40   6.88   3.08   4.58
198905  -2.09  -1.49  -2.59  -3.25  -1.49  -1.26  -2.39  -2.03  -4.00   7.71
198906   1.16   3.45   1.07   2.67   0.67   3.10  -0.39   1.69   0.98   0.83
198907  10.19   9.07  11.72  10.19  10.84   8.24  12.32   7.73  11.71  -2.23
198908  -1.34  -2.07   0.64   0.33  -2.61  -3.37  -1.73  -4.58   2.18 -11.96
198909   7.11   6.15   9.81   5.78   6.77   6.16   6.26   4.58   8.92  10.63
198910  -5.21  -5.76  -4.40  -7.47  -4.87  -7.44  -4.74  -4.71  -6.14 -12.85
198911   6.31   6.11   6.80   5.08   7.52   6.70   6.29   5.12   4.74   5.33
198912  10.72  11.18  10.42   7.56  12.14  10.88  11.87   9.03  10.86   8.25
199001  -6.03  -3.94  -8.35  -4.48  -8.11  -4.12  -6.09  -3.06  -9.06  -2.35
199002  -3.04  -1.50  -4.74  -0.40  -4.36  -1.58  -5.52   1.74  -4.06  -6.75
199003   6.69   7.11   7.26   8.00   6.93   9.16   5.72   6.96   4.62   6.11
199004   5.15   5.02   4.50   6.22   3.31   5.22   4.60   4.72   4.63   2.78
199005   0.92   0.26   1.04   0.95   1.60  -0.66   1.59   2.25  -1.18  -1.18
199006  -0.96  -1.06  -0.70  -1.23   0.05   0.43  -0.78  -0.61  -1.26  -4.70
199007   1.34  -0.02   2.16   0.87   2.25  -0.33   3.33   1.39   1.95   8.66
199008 -13.51 -13.79 -12.33 -12.98 -12.34 -13.00 -13.70 -11.21 -12.77 -10.08
199009 -10.91 -10.21 -10.58 -10.31  -9.56  -8.70 -10.92  -8.41 -11.17  -8.71
199010  10.23   5.77  11.46   6.45  12.35   7.52  14.03   3.26  11.35  10.46
199011  -0.96   0.74  -1.29  -0.30  -0.69   0.00  -3.04   1.09   0.65  -5.99
199012  -4.70  -5.53  -4.66  -5.01  -4.41  -5.88  -4.75  -5.05  -5.76  -2.72
199101   4.45   5.09   2.62   6.70   3.60   2.76   2.90   6.81   3.36  11.34
199102   8.10  10.34   8.15  10.23   7.07  12.59   7.61   9.48   7.58  12.54
199103  -6.67  -4.95  -7.39  -6.90  -7.50  -4.07  -7.05  -6.09  -7.73  -7.38
199104  -2.03  -1.43  -1.07  -2.58  -1.02   0.44   0.07  -1.34  -1.08  -1.94
199105   0.22   0.94   0.08  -0.36   0.58   0.55   0.80   0.25   0.03   0.37
199106  -8.45  -7.41  -8.97  -7.82  -9.43  -7.33  -7.63  -8.12  -8.32  -7.13
199107   3.34   2.60   3.65   2.02   4.12   4.74   5.27   1.92   2.91   7.47
199108   5.70   6.97   5.92   5.74   4.83   7.16   5.36   7.40   4.86  10.34
199109   5.70   5.86   5.15   4.33   5.32   6.39   6.11   7.90   5.48   4.98
199110  -1.16  -0.01  -1.92  -2.60  -1.81   0.05  -1.72  -0.56  -1.06  -6.60
199111  -1.94  -1.40  -2.10  -2.37  -0.52  -0.76  -1.48  -2.48  -1.18  -4.25
199112   8.16   5.21  10.65   5.65   9.27   5.84  12.19   7.98   9.85  13.68
199201   0.29   4.82  -2.05  -0.72  -0.91  -0.63  -0.29   1.43  -1.86   3.74
199202   3.95   3.47   4.76   3.28   4.17   3.55   4.70   4.72   3.47   5.86
199203  -0.58  -0.95   1.01  -1.93   1.19  -3.04   0.44   0.35   1.37  -3.70
199204   4.21   6.13   2.29   6.95   2.44   8.36   2.55   4.38   2.40   1.44
