This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
199208,  -4.71,  -2.37,  -3.04,  -4.00,  -2.20,  -2.12
199209,   1.34,   1.33,   1.89,   1.03,   0.60,   1.70
199210,   2.53,   2.45,   3.60,   1.91,  -0.96,   2.59
199211,   7.08,   6.86,   8.83,   2.90,   2.31,   4.95
199212,   4.34,   3.45,   2.53,   1.48,   1.05,   1.66
199301,   5.08,   3.67,   2.37,   3.11,   0.49,   0.01
199302,  -0.89,  -0.34,  -4.62,   2.36,   2.12,  -1.71
199303,   2.90,   3.03,   1.89,   2.53,   2.31,   1.96
199304,  -2.95,  -3.23,  -2.89,  -1.36,  -2.12,  -4.30
199305,   4.87,   2.49,   5.73,   2.27,   1.67,   3.72
199306,   1.58,   1.12,   0.09,   0.30,   0.83,  -0.54
199307,   1.81,   1.46,   0.10,   0.41,   0.34,  -1.93
199308,   4.16,   3.38,   4.47,   3.53,   3.22,   3.82
199309,   2.55,   1.80,   3.31,   0.35,  -1.11,  -0.27
199310,   3.86,   2.23,   3.06,   1.74,   1.22,   1.33
199311,  -3.27,  -2.98,  -3.04,  -2.50,  -2.14,  -0.40
199312,   2.78,   2.98,   3.22,   1.35,   1.59,   1.49
199401,   4.44,   2.11,   2.82,   4.15,   2.42,   2.84
199402,  -0.42,  -0.57,  -0.24,  -3.96,  -3.40,  -1.61
199403,  -4.79,  -4.52,  -6.66,  -4.24,  -4.20,  -4.97
199404,   0.11,   0.50,  -0.53,   1.92,   1.24,   0.27
199405,  -1.09,  -1.04,  -2.26,   1.20,   0.50,   1.44
199406,  -2.42,  -2.21,  -4.74,  -2.98,  -1.93,  -3.74
199407,   2.07,   1.55,   1.49,   3.32,   2.73,   3.74
199408,   4.99,   4.02,   6.84,   3.50,   3.32,   5.03
199409,   0.60,   0.00,  -0.26,  -2.12,  -2.08,  -3.36
199410,  -0.46,  -0.32,  -0.05,   1.54,   1.75,   2.48
199411,  -3.73,  -3.85,  -3.70,  -4.95,  -3.43,  -3.66
199412,   1.40,   1.71,   0.94,   1.22,   1.16,   0.89
199501,  -0.60,  -0.52,  -0.56,   1.33,   2.57,   3.08
199502,   2.81,   3.45,   4.00,   4.30,   3.30,   4.17
199503,   1.48,   1.12,   2.92,   4.03,   1.86,   2.23
199504,   2.77,   2.92,   1.55,   2.88,   2.55,   2.12
199505,   1.86,   1.69,   1.07,   2.97,   3.35,   4.02
199506,   5.89,   3.63,   6.53,   0.76,   1.64,   4.87
199507,   5.69,   4.51,   7.15,   3.24,   2.84,   5.14
199508,   4.39,   2.61,   1.80,   0.81,   0.42,   0.40
199509,   2.45,   1.76,   1.54,   3.56,   4.12,   3.95
199510,  -5.72,  -4.10,  -5.85,  -1.08,  -0.40,  -0.79
199511,   3.45,   2.61,   3.66,   4.68,   5.32,   2.43
199512,   3.36,   2.09,   1.39,   2.64,   2.28,  -1.10
199601,   1.94,   0.28,  -0.55,   4.14,   2.74,   2.24
199602,   2.42,   2.70,   4.28,   0.79,   0.66,   2.76
199603,   1.00,   2.49,   2.88,   0.54,   0.90,   0.77
199604,   5.70,   4.02,   7.93,   1.27,   0.47,   3.52
199605,   6.86,   3.90,   5.08,   0.95,   1.93,   3.37
199606,  -4.25,  -2.94,  -4.63,   0.49,   0.27,  -1.27
199607,  -8.54,  -5.93, -11.73,  -4.24,  -4.65,  -6.08
199608,   4.32,   4.65,   6.53,   1.02,   2.46,   3.85
199609,   3.13,   3.05,   4.16,   3.70,   4.46,   7.43
199610,  -0.93,  -0.20,  -3.88,   2.85,   2.49,   0.57
199611,   2.77,   3.88,   2.98,   6.30,   6.80,   7.90
199612,   1.95,   1.91,   1.22,  -0.45,  -1.59,  -2.71
199701,   4.29,   2.75,   3.54,   5.02,   5.47,   6.24
199702,  -0.24,  -0.68,  -4.66,   0.68,   1.32,  -1.31
199703,  -4.45,  -3.13,  -6.70,  -4.14,  -4.64,  -4.93
199704,  -1.84,   0.33,  -1.90,   3.48,   5.80,   5.94
199705,  10.02,   9.14,  13.77,   5.40,   5.51,   7.88
199706,   4.81,   5.75,   4.75,   4.08,   4.36,   3.58
199707,   4.81,   5.43,   5.35,   6.33,   6.72,  10.83
199708,   3.49,   2.96,   3.60,  -4.48,  -5.24,  -4.24
199709,   7.59,   7.38,   9.31,   5.20,   5.25,   5.53
199710,  -2.90,  -2.53,  -5.60,  -3.40,  -2.63,  -4.43
199711,  -1.15,   0.20,  -3.37,   4.59,   3.97,   3.72
199712,  -0.74,   1.68,  -0.74,   3.35,   2.52,  -0.23
199801,   0.18,  -1.28,  -1.09,  -0.35,   0.08,   2.73
199802,   6.23,   7.30,   8.27,   5.26,   7.54,   8.36
199803,   5.37,   3.63,   5.21,   3.60,   5.94,   4.84
199804,   2.25,   1.63,   0.72,   0.03,   1.06,   2.07
199805,  -4.34,  -3.77,  -6.71,  -1.28,  -1.62,  -3.71
199806,  -0.32,  -0.20,   1.21,   1.87,   3.28,   6.38
199807,  -6.96,  -6.41,  -8.22,  -1.73,  -1.74,  -1.39
199808, -18.97, -16.87, -24.42, -11.64, -15.42, -17.70
199809,   4.01,   4.78,   7.85,   6.97,   4.38,   9.13
199810,   3.59,   3.57,   4.05,   7.10,   9.03,   6.21
199811,   7.65,   5.39,   8.16,   6.25,   5.08,   8.28
199812,   4.12,   3.57,   6.14,   3.92,   6.50,   8.65
199901,   2.77,  -0.47,   5.29,  -1.02,   1.88,  10.14
199902,  -6.93,  -6.53,  -9.97,  -2.44,  -1.36,  -7.43
199903,  -0.33,  -1.14,   2.44,   4.31,   2.83,   4.56
199904,   8.98,   7.81,  10.92,   6.19,   3.61,   2.34
199905,   3.13,   3.60,  -0.75,  -1.03,  -1.64,  -3.53
199906,   6.58,   6.75,   7.02,   2.12,   4.40,   8.44
199907,   0.92,  -0.87,  -2.58,  -2.67,  -2.13,  -5.36
199908,  -2.33,  -2.59,  -4.96,  -2.86,  -0.04,  -0.80
199909,  -0.33,  -0.82,   0.04,  -3.79,  -2.90,  -2.06
199910,   1.84,  -1.51,  -0.37,   4.59,   6.01,   9.22
199911,  10.72,   4.75,  10.40,   0.40,   2.55,   3.98
199912,  14.46,   8.00,  14.74,   1.04,   6.05,  10.92
200001,   4.63,  -1.76,  -1.30,  -2.12,  -4.81,  -5.61
200002,  28.49,  15.04,  18.39,  -4.89,  -1.39,   5.11
200003, -12.08,  -5.82,  -6.19,  10.64,   8.50,   8.14
200004, -10.71,  -3.53, -14.39,  -2.11,  -0.55,  -8.79
200005,  -9.07,  -3.63,  -7.30,  -2.29,  -1.15,  -5.62
200006,  16.12,   8.96,  13.95,  -0.53,   1.71,   7.31
200007,  -2.90,  -0.24,  -4.68,   0.78,  -1.12,  -3.31
200008,   9.45,   5.09,   5.57,   6.89,   4.98,   9.74
200009,  -1.95,  -2.08,  -5.95,  -0.34,  -0.69,  -8.98
200010,  -5.70,  -1.43,  -8.01,   2.08,   0.27,  -4.79
200011, -11.29,  -4.20, -13.87,  -2.17,  -4.12, -16.40
200012,   6.31,   7.32,   4.64,   6.74,   4.11,  -2.77
200101,   7.49,   6.03,  11.62,  -2.04,   0.99,   6.93
200102,  -5.38,  -2.00,  -8.61,  -1.63,  -4.15, -17.30
200103,  -4.15,  -1.02,  -6.58,  -4.41,  -5.22,  -9.82
200104,   6.86,   5.84,   8.52,   5.04,   6.05,  11.51
200105,   5.88,   4.17,   5.02,   2.58,   1.56,  -0.91
200106,   3.77,   4.84,   5.34,  -2.85,  -2.85,  -0.67
200107,  -4.03,  -1.03,  -8.51,  -1.70,   0.20,  -3.20
200108,  -1.48,  -1.05,  -7.30,  -2.68,  -3.68,  -9.74
200109, -14.72, -10.86, -17.99,  -7.78,  -6.17, -10.93
200110,   5.53,   3.31,  10.63,   0.26,   1.04,   4.06
200111,   7.60,   6.23,  10.13,   8.07,   6.04,   9.09
200112,   5.67,   6.18,   7.74,   2.03,   1.73,   0.50
200201,   0.87,   1.67,  -3.39,  -0.02,  -1.34,  -1.46
200202,  -0.96,  -0.77,  -6.81,  -0.62,   0.40,  -4.90
200203,   9.15,   8.33,   8.66,   5.42,   2.73,   4.76
200204,   2.11,   4.42,  -2.25,  -2.13,  -3.76,  -8.61
200205,  -3.58,  -2.71,  -6.07,   0.16,  -0.61,  -2.07
200206,  -4.13,  -1.82,  -6.66,  -5.39,  -7.55,  -7.83
200207, -16.34, -12.19, -15.80,  -8.17,  -7.32,  -7.16
200208,  -1.24,   0.24,   0.15,  -1.34,   1.70,   0.54
200209,  -9.70,  -6.45,  -7.43, -12.54,  -9.99, -10.23
200210,   4.98,   2.70,   4.49,   9.53,   7.35,   8.36
200211,  13.79,   6.96,  10.29,   9.91,   5.25,   3.46
200212,  -7.67,  -4.23,  -6.32,  -7.74,  -4.71,  -5.82
200301,  -2.10,  -1.92,  -2.35,  -2.26,  -2.84,  -3.29
200302,  -3.43,  -3.23,  -2.99,  -2.10,  -2.44,  -1.52
200303,   1.51,   1.44,   0.54,  -0.42,   0.45,   2.15
200304,  11.26,   9.64,   9.64,   8.77,   7.18,   8.45
200305,  14.57,   9.11,  12.22,   8.31,   5.31,   4.43
200306,   2.88,   2.68,   2.69,   0.47,   1.35,   1.36
200307,   9.66,   5.81,   5.91,   1.99,   1.79,   1.78
200308,   6.21,   4.16,   5.13,   4.27,   2.30,   0.79
200309,   0.17,  -1.24,  -2.30,  -2.51,  -1.43,  -0.55
200310,   9.83,   8.09,   8.74,   7.54,   5.56,   5.44
200311,   4.58,   3.69,   2.84,   2.43,   1.09,   0.46
200312,   2.24,   2.44,   1.60,   5.65,   4.16,   4.37
200401,   8.92,   3.10,   2.82,   2.92,   1.02,   2.44
200402,  -0.92,   1.13,   1.27,   1.08,   1.56,   1.28
200403,  -0.41,   0.37,   1.27,  -2.07,  -1.32,  -1.67
200404,  -6.89,  -3.35,  -2.86,  -2.60,  -1.92,  -0.78
200405,   0.62,   1.36,   0.92,   1.85,   0.58,   1.55
200406,   3.62,   4.44,   4.29,   1.68,   1.41,   1.61
200407,  -9.07,  -5.04,  -7.27,  -5.10,  -3.38,  -3.58
200408,  -1.85,  -1.04,  -0.77,  -1.18,   0.16,   0.60
200409,   3.72,   4.40,   5.98,   0.01,   1.26,   1.59
200410,   1.25,   2.24,   1.97,   2.32,   1.56,   0.81
200411,   8.96,   8.05,   8.64,   3.75,   4.09,   3.64
200412,   4.73,   2.56,   3.57,   3.09,   3.53,   3.45
200501,  -4.96,  -3.59,  -3.51,  -4.08,  -1.84,  -2.67
200502,   1.95,   1.61,   1.60,   1.54,   2.07,   2.03
200503,  -3.28,  -2.14,  -3.67,  -0.73,  -1.49,  -2.49
200504,  -7.32,  -5.25,  -5.90,  -2.21,  -2.37,  -1.66
200505,   6.86,   6.20,   6.23,   3.90,   2.90,   3.84
200506,   3.69,   2.98,   4.31,   0.09,   0.08,   0.49
200507,   6.29,   6.10,   7.22,   2.85,   4.19,   3.75
200508,  -1.07,  -1.51,  -1.90,  -1.03,  -1.13,  -1.01
200509,   0.75,   0.06,   0.76,   0.43,   0.26,   1.50
200510,  -3.83,  -2.39,  -3.39,  -2.98,  -2.03,  -0.61
200511,   4.47,   3.96,   5.24,   3.49,   2.51,   4.97
200512,   0.16,  -0.39,  -0.52,  -0.22,  -0.12,   0.07
200601,   8.63,   7.63,   9.81,   2.78,   2.70,   2.48
200602,   1.19,  -0.77,  -1.11,   0.80,   0.23,  -0.90
200603,   4.53,   4.83,   4.98,   1.18,   1.02,   1.78
200604,  -0.02,   0.40,   0.63,   1.03,   1.10,   1.01
200605,  -6.24,  -4.49,  -6.50,  -2.35,  -1.60,  -4.66
200606,  -0.56,  -0.19,  -0.23,   0.28,  -0.16,   0.14
200607,  -3.51,  -2.59,  -5.08,  -0.52,   0.79,  -0.86
200608,   3.27,   2.69,   2.40,   3.90,   2.07,   0.65
200609,   1.06,   1.15,   0.39,   3.01,   1.61,   2.72
200610,   6.09,   4.53,   5.92,   3.30,   3.43,   3.04
200611,   2.82,   2.35,   3.06,   1.05,   1.61,   2.81
200612,   1.01,   1.23,  -0.14,   2.20,   1.62,  -0.59
200701,   3.00,   1.16,   1.70,   1.34,   1.68,   2.22
200702,  -0.26,  -0.55,  -0.23,  -2.98,  -1.78,  -1.26
200703,   1.47,   1.11,   1.02,   0.35,   0.70,   2.14
200704,   2.44,   1.50,   2.51,   5.22,   4.12,   3.14
200705,   3.05,   3.51,   4.45,   2.73,   3.19,   4.25
200706,  -1.27,  -0.47,  -1.45,  -1.54,  -2.36,  -1.20
200707,  -7.09,  -6.52,  -5.39,  -3.58,  -2.72,  -3.18
200708,  -0.14,   1.71,   1.11,   1.40,   0.90,   1.47
200709,  -0.36,  -0.07,   3.31,   1.77,   3.96,   4.58
200710,   1.89,   1.40,   2.74,   2.64,   1.82,   1.87
200711,  -8.31,  -7.09,  -7.33,  -4.88,  -3.57,  -4.97
200712,  -0.97,  -1.22,  -0.14,  -1.44,  -1.13,   0.03
200801,  -5.28,  -5.18,  -8.76,  -6.04,  -5.24,  -6.84
200802,  -4.96,  -3.48,  -3.24,  -4.28,  -2.07,  -3.69
200803,   0.20,   0.47,  -1.34,  -1.59,  -0.35,  -0.87
200804,   3.26,   3.01,   4.38,   2.57,   4.19,   6.60
200805,   4.29,   4.56,   5.50,   2.57,   0.79,   1.52
200806,  -7.95,  -9.74,  -6.58,  -8.52,  -8.48,  -8.77
200807,   4.50,   4.49,   1.43,  -1.36,  -1.62,  -0.36
200808,   3.56,   4.65,   4.71,   2.62,   1.18,   0.05
200809,  -8.12,  -6.33, -11.01,  -9.02,  -8.97,  -9.78
200810, -21.24, -18.72, -22.60, -15.67, -16.30, -17.97
200811, -13.22, -11.21, -13.26,  -5.94,  -5.56, -10.91
200812,   3.16,   4.09,   6.38,   1.36,   1.35,   1.07
200901, -10.92, -11.74, -10.10,  -9.03,  -8.02,  -7.19
200902, -12.62, -11.46, -11.74,  -9.59, -11.89,  -7.98
200903,   9.80,   9.67,  10.43,   6.60,   7.39,  11.14
200904,  19.35,  15.18,  16.83,   8.66,   7.81,  11.41
200905,   2.49,   1.70,   4.97,   4.80,   3.68,   6.83
200906,   1.75,   2.12,   3.40,   1.31,  -0.49,  -0.05
200907,  13.15,  10.12,   8.02,   8.28,   7.28,   7.02
200908,   7.64,   3.33,   2.37,   3.88,   2.61,   2.92
200909,   8.44,   4.91,   6.25,   3.14,   3.33,   4.80
200910,  -9.71,  -6.41,  -6.82,  -2.05,  -2.35,  -1.71
200911,   2.88,   2.54,   2.54,   4.79,   6.33,   5.14
200912,  10.02,   7.97,   7.44,   0.99,   1.58,   3.78
201001,  -2.81,  -3.39,  -3.36,  -4.68,  -1.91,  -4.95
201002,   6.44,   4.47,   3.91,   3.49,   2.69,   3.27
201003,   9.66,   7.97,   6.97,   6.78,   5.17,   6.25
201004,   8.01,   6.48,   5.07,   2.22,   0.80,   1.73
201005,  -9.82,  -6.90,  -7.82,  -7.49,  -7.51,  -9.00
201006,  -9.69,  -8.55,  -6.88,  -7.01,  -3.51,  -6.79
201007,   7.99,   8.07,   4.96,   7.14,   7.47,   6.17
201008,  -9.04,  -6.99,  -7.90,  -6.74,  -5.02,  -3.62
201009,  14.69,  11.52,  12.27,   8.13,   8.80,   9.66
201010,   4.24,   3.29,   4.81,   3.49,   3.99,   3.40
201011,   4.81,   3.79,   2.79,   0.81,   0.74,  -0.71
201012,  10.11,   7.98,   6.56,   8.95,   6.43,   5.45
201101,   0.73,  -0.75,   0.07,   2.34,   2.82,   1.49
201102,   6.44,   4.90,   4.56,   2.79,   3.33,   3.16
201103,   2.58,   2.91,   2.51,  -0.16,   0.48,  -0.08
201104,   1.65,   1.87,   3.38,   1.85,   3.42,   2.80
201105,  -3.36,  -1.92,  -1.66,  -2.02,  -1.68,  -0.83
201106,  -3.04,  -1.05,  -1.64,  -2.95,  -1.62,  -1.61
201107,  -4.07,  -3.92,  -4.15,  -4.31,  -2.94,  -0.52
201108, -10.91,  -8.25,  -9.58,  -5.22,  -6.03,  -6.07
201109, -12.31, -10.72, -11.35,  -6.03,  -8.09,  -7.29
201110,  14.89,  15.53,  14.44,   8.97,  11.47,  11.42
201111,  -0.24,  -0.21,  -2.20,   0.16,  -0.29,  -0.89
201112,   1.09,   0.34,  -0.36,   2.55,   0.92,  -0.66
201201,   7.73,   5.98,   7.61,   2.58,   4.81,   5.78
201202,   3.72,   2.82,   2.36,   3.72,   3.58,   5.21
201203,   3.31,   2.34,   2.19,   3.07,   3.06,   2.85
201204,  -1.30,  -1.43,  -1.91,  -0.12,  -1.34,  -0.72
201205,  -6.69,  -5.54,  -7.53,  -3.77,  -6.35,  -7.67
201206,   5.50,   3.89,   5.53,   4.03,   3.56,   3.49
201207,  -2.39,  -0.75,  -2.68,   0.92,   0.79,   1.02
201208,   3.48,   2.70,   3.36,   2.30,   1.14,   3.84
201209,   3.88,   3.83,   3.04,   3.59,   2.66,   1.55
201210,  -2.21,  -1.08,  -2.99,  -0.45,  -0.93,  -4.04
201211,   1.62,   0.37,  -0.05,   0.85,   0.02,   0.82
201212,   3.07,   2.74,   2.77,   1.40,   0.69,   0.32
201301,   6.74,   5.91,   6.47,   6.52,   5.69,   4.02
201302,   0.85,   1.33,   0.90,   1.50,   1.35,   0.41
201303,   4.81,   4.72,   4.65,   4.60,   4.28,   2.55
201304,   0.00,  -0.45,  -0.91,   1.62,   1.49,   1.84
201305,   5.13,   4.47,   5.73,   2.16,   1.89,   3.14
201306,  -0.42,   0.04,   0.08,  -1.95,  -0.92,  -2.24
201307,   8.82,   7.01,   6.55,   4.69,   5.18,   6.01
201308,  -3.74,  -3.66,  -1.74,  -3.25,  -4.15,  -1.07
201309,   5.80,   5.66,   6.96,   2.63,   3.10,   4.30
201310,   2.65,   3.24,   1.39,   4.78,   3.76,   4.44
201311,   4.59,   4.37,   3.93,   2.51,   2.74,   2.91
201312,   2.55,   1.74,   2.33,   2.60,   2.25,   2.91
201401,  -2.45,  -3.55,  -1.89,  -5.00,  -3.45,  -2.61
201402,   4.86,   3.68,   5.19,   4.28,   4.14,   4.78
201403,  -0.64,   0.82,  -2.04,   0.81,   1.93,  -1.43
201404,  -4.49,  -3.06,  -4.85,   1.20,   0.36,  -0.47
201405,  -0.11,   1.09,  -0.25,   0.97,   1.44,   3.33
201406,   5.47,   3.86,   7.08,   0.96,   1.67,   3.32
201407,  -4.68,  -5.82,  -7.38,  -2.50,  -2.06,  -0.61
201408,   4.52,   4.15,   4.89,   3.80,   3.59,   4.76
201409,  -6.69,  -5.21,  -5.27,  -1.76,  -1.88,  -1.70
201410,   4.79,   6.54,   5.91,   2.75,   1.88,   2.02
201411,   0.19,   0.35,   0.12,   3.20,   1.83,   3.07
201412,   2.09,   2.76,   3.03,   0.35,   0.11,  -2.03
201501,  -4.47,  -4.60,  -3.65,  -4.12,  -3.56,  -1.51
201502,   5.70,   5.44,   7.63,   5.76,   5.02,   7.24
201503,   0.96,   1.45,   1.93,  -1.71,  -1.62,  -1.40
201504,  -2.66,  -2.08,  -2.14,   0.71,   0.53,   1.21
201505,   1.70,   1.39,   3.35,   1.25,   0.87,   1.04
201506,  -0.27,   0.75,   2.10,  -2.44,  -1.88,  -1.54
201507,  -5.03,  -2.37,  -1.70,   1.04,   1.64,   3.04
201508,  -5.11,  -5.04,  -7.34,  -6.15,  -6.39,  -6.11
201509,  -8.56,  -3.39,  -6.93,  -3.09,  -2.53,  -3.49


  Average Equal Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
196307,  -0.69,  -1.43,   0.14,  -1.51,  -0.55,  -1.06
196308,   4.08,   2.74,   2.87,   5.65,   4.93,   6.01
196309,  -0.81,  -1.47,  -1.54,  -2.45,  -1.86,  -2.52
196310,   1.32,   0.53,   1.29,   2.56,   1.19,   2.18
196311,  -2.29,  -1.84,  -3.17,  -1.40,  -1.31,  -0.81
196312,  -1.82,  -0.85,  -1.20,   1.27,   1.68,   0.10
196401,   6.13,   3.51,   3.38,   2.18,   1.28,   0.16
196402,   2.01,   2.22,   2.30,   2.15,   1.90,   1.49
196403,   5.12,   2.82,   1.55,   4.59,   1.55,   1.73
196404,   0.39,  -0.34,  -0.87,  -1.70,   0.69,  -0.32
196405,   1.68,  -0.20,  -1.17,   0.95,   1.11,   0.53
196406,   0.66,   1.57,   0.04,   0.38,   2.06,   1.77
196407,   3.08,   3.50,   2.57,   2.57,   2.52,   1.50
196408,  -1.10,  -0.42,  -0.03,  -0.57,  -1.11,  -1.45
196409,   3.73,   3.63,   3.35,   3.02,   2.72,   3.99
196410,   2.74,   2.18,   1.84,   1.12,   1.20,   1.19
196411,  -1.05,  -1.23,  -0.36,   0.23,   0.08,   0.50
196412,  -3.38,  -1.06,  -1.20,  -1.19,  -0.26,   0.01
196501,   8.96,   7.47,   7.30,   5.05,   4.74,   5.94
196502,   3.87,   3.75,   3.88,   1.96,   2.33,   2.42
196503,   3.08,   1.72,   0.90,   0.20,  -1.44,  -0.65
196504,   3.47,   5.37,   5.23,   2.76,   2.85,   3.51
196505,   0.03,  -0.73,   0.29,  -1.01,  -1.24,  -0.01
196506,  -9.88,  -8.52, -10.15,  -7.19,  -5.85,  -7.63
196507,   2.71,   2.90,   2.85,   2.63,   2.06,   2.75
196508,   4.34,   3.65,   4.97,   2.53,   3.34,   5.02
196509,   3.71,   3.41,   2.54,   2.30,   2.53,   3.60
196510,   7.78,   5.81,   7.43,   2.70,   2.92,   4.24
196511,   7.78,   4.71,   6.31,   0.84,   1.19,   3.41
196512,   5.37,   4.56,   6.14,   1.39,   2.14,   2.21
196601,   9.15,   7.67,   6.60,   1.32,   1.33,   3.38
196602,   5.74,   2.93,   4.85,  -2.47,  -1.13,   0.70
196603,   0.16,  -2.74,  -1.18,  -0.54,  -2.70,  -1.93
196604,   5.99,   4.41,   6.00,   1.30,   2.45,   3.89
196605, -11.21,  -9.55, -10.78,  -5.34,  -6.13,  -6.00
196606,  -0.58,  -0.20,  -0.49,  -0.47,  -1.04,  -0.99
196607,  -1.83,  -1.40,  -1.91,  -0.84,  -1.31,  -2.02
196608, -10.96, -10.63, -11.65,  -8.03,  -8.54,  -9.01
196609,  -1.74,  -2.40,  -2.41,  -0.07,  -0.65,  -4.12
196610,  -3.94,  -1.88,  -4.60,   4.65,   3.84,   0.41
196611,   2.22,   2.81,   5.54,   0.34,   2.42,   7.32
196612,   0.69,   0.88,   2.27,   0.99,   2.10,   1.76
196701,  20.62,  19.07,  21.25,   9.43,   8.79,  12.68
196702,   7.25,   4.03,   6.01,  -0.86,   0.44,   1.09
196703,   5.43,   6.09,   6.17,   3.32,   4.21,   6.40
196704,   4.56,   3.92,   4.89,   1.79,   4.01,   5.55
196705,  -0.33,  -0.90,  -0.14,  -2.69,  -3.69,  -3.19
196706,  10.65,   9.63,  11.00,   1.76,   2.16,   3.81
196707,  11.55,   8.23,   8.68,   6.00,   4.80,   5.52
196708,   1.73,   0.66,  -0.89,  -0.19,  -0.58,  -1.63
196709,   7.57,   6.77,   7.69,   1.68,   2.74,   3.19
196710,  -1.03,  -0.83,  -2.82,  -5.89,  -3.66,  -3.60
196711,  -1.81,   0.08,   0.44,  -1.29,   0.86,   0.95
196712,  10.54,   8.09,  10.22,   4.07,   3.49,   2.98
196801,   7.23,   3.92,   0.59,   0.14,  -3.12,  -7.24
196802,  -6.20,  -5.97,  -7.79,  -2.42,  -4.20,  -5.78
196803,  -1.02,  -1.86,  -2.28,  -2.19,  -0.05,   1.28
196804,  16.28,  13.83,  18.21,   7.52,   9.14,  13.07
196805,  12.87,  10.16,  10.62,   1.99,   2.08,   5.10
196806,   1.86,   1.94,   0.01,   3.50,   2.08,  -0.81
196807,  -1.25,  -3.10,  -4.83,  -2.94,  -2.86,  -5.47
196808,   5.11,   2.92,   3.35,   2.38,   1.17,   1.42
196809,   7.86,   7.74,   7.14,   5.53,   3.72,   6.86
196810,   0.40,   0.80,  -0.31,   2.10,   1.53,  -0.70
196811,   6.25,   7.17,   7.49,   6.39,   6.72,   7.72
196812,   2.90,  -0.15,   0.90,  -2.91,  -2.92,  -3.33
196901,   0.29,  -0.27,  -1.50,  -1.06,   0.22,  -2.73
196902, -10.04,  -8.07, -10.49,  -5.62,  -6.19,  -7.83
196903,   2.09,   2.01,   2.19,   1.87,   1.63,   1.92
196904,   0.26,   0.94,  -1.28,   0.80,   1.38,   1.76
196905,   1.75,   0.28,  -0.86,  -1.55,   0.72,  -1.88
196906, -12.96, -11.87, -13.31,  -8.19,  -7.44,  -9.04
196907,  -9.66, -10.36, -12.04,  -6.56,  -6.30,  -8.37
196908,   3.58,   3.86,   6.27,   3.05,   4.71,   7.65
196909,  -2.90,  -2.63,  -2.82,  -2.79,  -2.26,  -0.94
196910,   9.62,  10.44,  11.82,   6.69,   6.56,   7.74
196911,  -6.19,  -6.04,  -7.50,  -4.28,  -4.36,  -3.92
196912, -10.12,  -6.89,  -8.17,  -2.73,  -2.51,  -2.40
197001,   0.00,  -2.46,  -4.84,  -5.95,  -7.02, -10.57
197002,   4.19,   1.98,   2.81,   6.31,   6.84,   4.15
197003,  -1.29,  -2.67,  -5.04,   0.83,  -0.59,  -2.77
197004, -16.32, -15.95, -20.47, -10.27, -10.47, -16.69
197005,  -8.70,  -9.54, -10.56,  -7.27,  -7.80, -11.05
197006,  -7.17,  -7.73, -10.64,  -5.39,  -5.36,  -7.63
197007,   5.18,   4.96,   4.98,   8.63,   7.77,   5.62
197008,   5.23,   7.22,   6.76,   4.58,   4.53,   6.56
197009,  14.07,  12.28,  18.63,   4.44,   4.27,  10.13
197010,  -6.12,  -6.82,  -9.35,  -2.47,  -2.71,  -4.49
197011,  -1.98,  -0.41,  -2.42,   4.47,   4.54,   4.60
197012,   7.88,   9.74,   8.30,   7.61,   8.19,   7.09
197101,  18.78,  15.09,  15.96,   6.81,   5.50,   6.78
197102,   5.61,   4.19,   6.32,   0.07,   1.66,   2.45
197103,   5.23,   5.97,   6.59,   2.82,   4.12,   6.25
197104,   2.82,   3.39,   1.36,   3.53,   2.45,   4.16
197105,  -5.34,  -5.76,  -6.78,  -3.55,  -4.01,  -3.52
197106,  -3.61,  -1.69,  -2.54,  -1.16,   0.14,  -0.14
197107,  -5.99,  -5.21,  -7.87,  -5.23,  -3.84,  -5.57
197108,   4.32,   4.16,   3.48,   6.75,   3.67,   5.49
197109,  -1.65,  -0.74,   0.81,  -0.60,  -1.11,  -0.61
197110,  -6.45,  -5.88,  -6.60,  -5.94,  -4.25,  -5.30
197111,  -4.40,  -4.52,  -4.31,  -1.43,  -1.60,  -1.45
197112,  11.56,  12.15,  14.27,  11.01,   9.69,  11.23
197201,  15.52,  11.10,  12.51,   4.50,   2.05,   3.40
197202,   5.30,   3.46,   4.24,   2.49,   2.53,   3.75
197203,  -0.59,   0.02,  -0.40,   0.26,   0.27,   0.68
197204,   0.77,   0.55,  -0.81,  -0.06,   0.27,   0.22
197205,  -2.86,  -3.12,  -3.57,  -1.37,  -0.44,   0.91
197206,  -3.55,  -3.42,  -4.24,  -3.69,  -3.10,  -3.06
197207,  -3.10,  -2.82,  -4.69,  -2.19,  -1.74,  -2.55
197208,   0.51,   0.86,  -1.01,   5.18,   3.63,   1.88
