This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
200110  11.63   6.63   3.68   9.99   3.56   4.79
200111   8.63   7.70   4.72   8.91   5.54   6.61
200112  -1.35  -1.48   0.21   0.59   1.45   1.83
200201  -3.17  -2.15  -0.41  -5.48  -1.89  -0.72
200202  -3.85  -2.46   0.64  -1.29   1.14   1.65
200203   2.97   3.50   3.95   6.25   6.86   5.25
200204  -2.02   0.23   3.51  -4.05   2.96   3.24
200205  -1.33   1.01   3.11  -1.02   2.01   2.36
200206  -5.69  -2.34   1.59  -4.59  -2.99  -1.07
200207  -7.63  -8.21  -6.28 -11.68 -10.58  -8.31
200208  -2.81  -1.88  -0.28  -0.16   0.79  -0.07
200209 -13.02 -12.42  -8.82 -12.36 -12.28 -13.59
200210   3.19   3.34   2.52   9.22   8.88   6.88
200211   7.28   6.99   5.35   7.88   6.60   7.42
200212  -2.29  -2.09   2.22  -4.79  -1.37  -0.74
200301  -0.95  -1.18   1.15  -2.82  -1.91  -1.72
200302  -5.52  -4.30  -3.17  -5.45  -4.07  -3.70
200303  -2.08  -2.45  -1.10  -0.38  -0.12  -0.78
200304  13.02  13.99  11.83  16.29  15.35  18.78
200305  12.19  12.19  12.24  10.80   8.73   9.54
200306   4.55   5.42   5.42   0.14   1.36   2.63
200307   1.56   2.95   5.20   2.39   2.38   5.28
200308   4.07   4.25   4.95   1.61   1.05   1.97
200309   6.98   6.51   8.08   4.60   4.31   4.24
200310   4.37   5.55   5.18   5.90   6.26   7.59
200311   5.15   4.40   4.85   4.28   4.40   4.95
200312   4.27   5.17   5.07   6.04   6.06   5.93
200401   7.81   7.25   9.55   3.45   3.37   3.58
200402   4.67   4.57   4.70   3.82   3.32   3.35
200403  -3.50  -2.93  -2.77  -2.72  -1.47  -3.15
200404  -2.94  -1.76  -1.93  -1.44  -0.63  -0.96
200405  -0.75  -0.39  -0.19   2.09   1.52   0.80
200406  -0.02   1.15   1.62   2.03   2.42   3.63
200407  -3.93  -2.62  -2.61  -4.11  -3.64  -2.43
200408  -1.31  -0.31   0.01  -0.17   1.11   0.63
200409   2.94   3.28   3.47   4.51   4.66   4.04
200410   3.48   4.55   4.97   4.07   4.27   4.44
200411   7.13   7.98   8.74   6.87   7.55   8.49
200412   3.15   4.31   4.34   4.65   5.19   5.55
200501   1.92   2.61   3.68  -0.97   0.97   0.25
200502   6.63   6.24   7.52   4.18   5.00   5.96
200503  -3.12  -2.88  -1.98  -2.62  -2.31  -2.63
200504  -3.42  -2.30  -2.05  -2.68  -2.97  -3.16
200505  -3.73  -2.44  -2.42   0.07   0.71   1.05
200506   1.14   1.78   2.27   0.76   2.16   1.78
200507   2.27   3.76   4.84   3.85   5.13   4.54
200508   4.80   4.63   4.40   2.72   3.85   2.89
200509  -0.19   1.14   0.44   2.25   1.94   1.79
200510  -4.71  -3.45  -2.33  -3.92  -3.31  -4.38
200511  -0.29   0.27  -0.28   1.93   2.11   2.68
200512   3.44   3.57   4.15   3.98   5.64   5.37
200601   9.78   8.94   9.05   6.46   7.77   8.90
200602   2.06   2.22   2.64   0.57   1.19   3.32
200603   4.77   5.20   5.07   4.13   4.62   6.58
200604   7.57   6.58   7.66   5.92   5.79   5.46
200605  -3.43  -3.84  -2.25  -3.42  -3.57  -3.72
200606  -2.78  -2.08  -1.59  -0.14   0.40   0.26
200607  -1.14  -0.49   0.12  -0.21   0.60   2.21
200608   2.84   2.29   3.29   3.16   4.12   3.57
200609   0.54  -0.21  -0.14   1.16   2.55   2.11
200610   1.88   2.71   3.19   4.54   4.29   5.30
200611   5.40   5.26   5.88   4.95   4.77   5.27
200612   3.77   3.85   2.87   3.64   4.58   5.27
200701   3.94   3.90   4.40   0.93   2.04   1.79
200702   0.82   1.27   2.13   0.46   0.07   0.36
200703   2.94   3.25   4.33   4.88   5.82   5.29
200704   4.97   6.10   5.55   4.63   5.55   6.24
200705  -0.22   0.46   1.94   1.70   1.57   0.65
200706  -0.16   0.98   1.82  -0.47  -1.14  -1.17
200707  -0.34   0.30   0.41  -0.52  -1.19  -1.72
200708  -5.35  -5.08  -3.94  -1.87  -2.16  -2.87
200709   2.36   2.03   2.51   4.97   2.95   3.08
200710   2.84   2.90   2.10   5.20   4.20   3.55
200711  -7.35  -7.56  -6.32  -5.08  -5.39  -6.60
200712  -3.94  -2.53  -3.15  -2.34  -2.53  -2.02
200801  -7.86  -7.98  -6.29  -9.10  -9.21  -9.64
200802   3.17   3.63   3.22   4.02   3.85   3.12
200803  -2.05  -1.81  -1.35   0.84   2.02   1.79
200804   1.32   2.10   1.31   3.06   2.63   3.20
200805   0.87   1.33   0.74   1.56   1.05   0.13
200806  -7.30  -6.82  -4.83  -8.68 -11.00 -11.26
200807  -5.35  -5.88  -6.05  -3.79  -5.28  -3.84
200808  -6.19  -5.22  -5.36  -3.81  -3.27  -2.45
200809 -15.43 -16.43 -15.93 -16.25 -16.33 -16.54
200810 -25.68 -26.05 -25.47 -25.31 -24.97 -27.16
200811  -7.75  -7.71  -7.47  -6.17  -7.52  -8.42
200812  -0.02   1.52   2.05   6.68   7.80   7.15
200901  -2.48  -4.42  -2.68  -6.77  -8.35 -11.67
200902  -4.30  -3.85  -5.18  -5.53  -9.87 -11.94
200903   7.87   4.66   4.89   7.70   9.43  13.37
200904  17.14  19.60  19.53  17.13  18.92  26.03
200905  17.27  16.60  16.00  13.80  14.44  14.70
200906   0.42   0.97  -0.29  -0.38  -2.16  -2.33
200907   3.93   4.42   5.05   6.75   9.62  12.73
200908   4.29   6.73   9.76   4.00   6.00  10.05
200909   7.44   5.32   6.38   6.19   5.64   6.83
200910   0.15   0.53   1.29  -1.38  -1.65  -3.57
200911   0.13   0.56  -0.30   3.26   3.56   1.34
200912  -2.69  -1.82  -2.98   2.06   0.56  -0.14
201001   0.01  -0.55   0.00  -2.83  -3.81  -4.38
201002  -3.20  -2.07  -3.52  -1.44  -2.84  -3.48
201003   1.65   3.13   4.34   5.49   7.51   9.27
201004   2.01   0.68   1.39  -1.77  -0.21  -0.86
201005 -11.14 -10.78 -11.75 -11.00 -12.35 -14.73
201006  -1.09   1.12  -0.32   0.55  -0.73  -2.93
201007   8.18   8.67   9.24  10.75  11.54  14.81
201008  -4.55  -3.28  -2.86  -3.00  -4.11  -6.22
201009  12.02  11.15  10.49  12.11  13.46  12.97
201010   3.61   4.51   5.11   5.37   5.35   5.22
201011  -5.61  -6.24  -6.90  -5.95  -6.80 -10.73
201012   8.51   9.81   8.06   9.48  11.64  10.74
201101   6.09   6.06   6.82   1.45   2.42   6.56
201102   2.05   1.97   3.26   2.88   3.08   2.84
201103   1.16   0.93   0.47   2.04   1.75   0.19
201104   6.07   6.69   6.79   7.39   7.93   7.87
201105  -2.15  -1.57  -3.20  -1.72  -2.77  -4.50
201106  -4.45  -3.41  -2.87  -1.87  -2.84  -3.77
201107  -1.75  -1.19  -1.29  -3.05  -3.77  -7.36
201108  -8.20  -8.41  -7.87  -6.74  -9.78 -12.65
201109 -11.35 -11.59 -11.26 -12.57 -13.31 -13.14
201110   6.22   5.56   4.20  11.45  11.57   8.99
201111  -7.11  -7.52  -6.47  -2.20  -4.97  -8.67
201112  -1.98  -2.41  -3.68  -3.20  -2.99  -3.83
201201   8.25   8.98   8.45   8.57   8.93  13.49
201202   8.62   7.23   7.47  10.37   6.89   6.98
201203   0.55   0.34   0.23   1.38   0.39  -1.12
201204  -0.87   1.14  -2.83   0.90  -1.63  -5.59
201205 -11.80 -11.54 -12.08 -12.29 -13.28 -15.75
201206   1.42   2.15   2.86   5.19   6.78  10.04
201207  -1.87  -0.99  -1.82   2.04   1.40  -1.15
201208   4.06   4.49   4.49   3.81   3.87   7.56
201209   3.33   4.05   4.78   2.74   3.74   5.64
201210   0.23   0.58   0.84   0.93   1.31   2.07
201211  -0.82  -0.98  -0.25   2.72   1.40   0.50
201212   4.21   4.29   5.72   2.53   3.55   5.37
201301   7.62   7.38  10.48   3.62   6.32   8.00
201302  -2.60  -2.17  -3.25  -0.08  -1.04  -4.03
201303  -1.55  -1.90  -2.11   1.14  -0.76  -3.79
201304   1.14   1.52   2.25   2.57   3.09   6.99
201305  -0.07   0.74   1.47   0.49   1.20   2.31
201306  -0.71  -1.70  -2.22  -2.86  -4.43  -6.67
201307   4.60   4.56   4.41   7.13   8.62  10.04
201308   3.69   2.93   4.20  -0.53  -1.26  -0.25
201309   7.78   6.94   7.03   6.15   7.25   7.98
201310   3.05   3.16   4.85   2.42   3.83   7.52
201311   2.59   2.50   2.19   1.30   1.27   1.67
201312   1.76   2.67   1.95   3.26   2.73   2.82
201401   2.47   2.27   3.25  -4.00  -2.63  -1.00
201402   6.80   6.89   6.54   7.66   7.60   8.51
201403  -2.42  -0.43   0.27  -1.07  -0.23   0.47
201404  -1.04   0.87   1.21   1.21   1.54   0.81
201405  -0.11   0.26  -0.44   1.27   0.73   0.04
201406   1.03   1.53  -0.10   0.41  -0.40  -1.26
201407  -3.22  -4.17  -2.85  -4.51  -5.06  -4.47
201408  -2.32  -1.38  -1.59   0.03  -0.53  -0.80
201409  -4.60  -4.99  -4.99  -5.14  -4.96  -4.23
201410  -4.88  -4.28  -6.31  -0.44  -2.79  -3.71
201411   0.18  -0.04  -0.48   2.92   2.44   2.05
201412  -3.30  -2.60  -4.14  -0.97  -3.26  -5.42
201501  -2.95  -3.08  -4.03   1.07  -0.63  -2.45
201502   5.61   5.92   5.58   5.88   7.27   9.25
201503  -1.95  -3.34  -2.49  -2.43  -2.60  -2.32
201504   7.12   6.79   7.59   5.33   6.02   4.61
201505   0.67   1.47   0.52   1.07  -0.07  -1.54
201506   0.99  -0.15  -0.43  -2.93  -2.71  -2.58
201507   1.50   0.63  -0.17   2.86   1.69   1.20
201508  -1.92  -1.77  -1.98  -4.76  -5.06  -6.29
201509  -1.69  -2.42  -2.40  -2.59  -3.78  -6.26



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   6.88   3.39  -4.11  13.56   9.71  11.74
1992 -15.06 -18.55 -20.80  -6.36  -4.45  -5.64
1993  25.41  31.39  45.38  15.54  30.87  42.01
1994   7.25  10.40  16.37   3.44   2.00   5.13
1995  11.92  10.40   8.60  25.23  17.81  16.91
1996  18.16  19.91  21.16  20.70  23.33  21.62
1997   2.81   7.82  17.46  17.66  21.28  29.22
1998  11.60   4.03  16.41  29.42  26.37  23.57
1999  49.68  25.74  17.79  22.25  16.63   9.74
2000 -29.58 -12.20   1.18 -24.18   0.92   1.39
2001 -39.28 -16.85  -3.03 -29.27 -16.50 -14.98
2002 -24.89  -6.58  11.19 -19.52 -13.36 -12.01
2003  47.17  56.69  66.57  31.89  44.21  55.14
2004  24.91  33.76  37.42  16.92  26.32  26.03
2005  10.90  18.27  23.15   9.37  11.34  14.65
2006  41.81  43.09  47.87  29.96  35.34  44.36
2007   1.47   9.17   8.38  20.15  15.08  11.23
2008 -54.06 -49.85 -50.19 -40.98 -43.83 -49.87
2009  54.52  43.51  49.64  35.51  31.12  39.59
2010  16.97  18.72  11.00   9.60   4.65   0.21
2011 -15.39 -18.54 -24.53  -3.76 -10.48 -21.62
2012  24.73  21.67  22.53  21.18  18.24  24.88
2013  31.99  34.98  40.98  22.97  27.34  32.51
2014  -7.79  -7.65  -9.14  -1.61  -5.41 -11.89



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991   7.45   7.00   2.38   9.15   5.51   4.97
1992 -16.71 -20.29 -18.43 -11.94  -9.88 -12.05
1993  34.18  40.55  65.68  22.53  33.75  46.57
1994   6.80  13.04  26.61   5.40   6.19  11.30
1995  12.62  10.26  11.67  15.54  12.07   7.08
1996  14.07  16.68  24.10  19.39  20.59  22.34
1997   2.59   6.39  14.62   8.37  13.63  26.55
1998   6.97   4.30  17.80  19.03  21.40  24.00
1999  52.04  40.21  32.29  25.27  10.80  12.15
2000 -26.53  -7.08   3.65 -19.09   4.60   7.22
2001 -35.93 -19.16  -4.85 -28.42 -12.92  -7.29
2002 -26.18 -16.60   6.28 -22.14  -2.22   0.19
2003  57.19  64.77  77.24  50.49  51.69  67.83
2004  17.04  27.22  33.13  24.90  30.77  31.07
2005   4.12  13.08  19.12   9.49  20.02  16.69
2006  35.02  34.07  41.38  34.86  43.42  54.01
2007  -0.29   5.32  11.65  12.53   9.52   6.01
2008 -54.59 -53.37 -51.24 -47.18 -49.09 -51.34
2009  57.81  57.77  60.81  54.36  51.35  61.01
2010   8.28  14.68  11.29  16.06  16.04   4.71
2011 -16.00 -15.59 -15.72  -8.02 -15.21 -26.76
2012  14.59  19.83  17.36  30.84  23.75  27.56
2013  30.24  29.42  35.03  27.06  29.33  35.72
2014 -11.37  -6.48  -9.86  -3.24  -7.93  -9.35



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    399    690    909    246    329    244
199008    397    687    903    246    329    243
199009    395    687    900    246    329    243
199010    393    684    897    246    326    243
199011    392    681    894    246    326    242
199012    390    678    892    246    326    241
199101    390    678    890    246    326    241
199102    390    677    886    246    326    241
199103    389    675    884    246    325    241
199104    385    674    880    246    325    241
199105    384    672    876    246    325    241
199106    383    669    874    245    325    241
199107    389    743   1118    251    334    250
199108    386    741   1110    251    333    250
199109    386    741   1109    251    333    250
199110    385    737   1103    251    333    250
199111    384    735   1100    250    333    249
199112    384    730   1096    249    333    249
199201    383    727   1093    248    333    248
199202    381    725   1085    248    333    248
199203    381    724   1081    247    333    247
199204    381    724   1078    247    332    247
199205    381    723   1074    247    332    247
199206    380    721   1070    245    331    247
199207    455    801   1309    271    360    271
199208    455    798   1307    271    360    270
199209    454    797   1303    271    359    270
199210    451    794   1299    271    359    269
199211    451    794   1297    271    359    269
199212    450    793   1291    271    359    269
199301    445    791   1286    270    359    269
199302    445    787   1285    270    359    269
199303    444    786   1281    270    358    268
199304    443    784   1279    270    358    266
199305    442    784   1277    267    358    266
199306    442    783   1274    267    358    265
199307    414    832   1703    278    371    278
199308    414    828   1698    278    371    278
199309    412    827   1694    278    371    278
199310    412    827   1691    278    371    277
199311    412    827   1683    276    371    276
199312    412    827   1680    275    371    276
199401    411    826   1675    274    371    276
199402    410    826   1671    274    371    275
199403    408    825   1669    274    371    275
199404    408    822   1664    273    371    274
199405    408    820   1655    272    371    273
199406    407    820   1651    270    371    273
199407    520    775   1759    319    426    320
199408    520    774   1756    319    426    320
199409    519    773   1750    319    425    320
199410    518    773   1749    319    425    320
199411    516    773   1740    319    424    320
199412    516    772   1737    319    424    320
199501    512    771   1736    318    421    317
199502    510    769   1734    318    421    317
199503    510    768   1732    318    421    317
199504    510    766   1720    317    419    317
199505    509    763   1718    316    419    317
199506    508    760   1715    316    419    317
199507    709   1088   1691    318    427    318
199508    707   1086   1684    316    426    318
199509    706   1086   1681    315    425    318
199510    706   1083   1678    314    424    318
199511    703   1081   1668    314    421    316
199512    700   1075   1662    314    419    315
199601    696   1071   1649    311    416    314
199602    693   1068   1642    310    413    314
199603    693   1068   1635    309    413    313
199604    688   1066   1627    309    413    312
199605    686   1062   1622    308    409    309
199606    686   1058   1619    307    409    308
199607    704   1128   1851    306    413    310
199608    702   1126   1845    303    410    309
199609    701   1125   1836    303    409    309
199610    697   1124   1829    302    406    307
199611    693   1121   1820    301    406    306
199612    690   1113   1813    301    405    306
199701    688   1108   1802    300    402    306
199702    685   1104   1798    300    401    304
199703    682   1104   1789    300    400    304
199704    681   1099   1783    300    399    304
199705    677   1096   1776    296    397    304
199706    675   1093   1769    294    397    304
199707    829   1161   2075    290    385    288
199708    826   1157   2065    290    385    287
199709    825   1154   2058    289    385    287
199710    821   1152   2045    289    385    287
199711    821   1140   2028    288    385    286
199712    819   1135   2018    287    385    286
199801    816   1127   2001    287    380    286
199802    815   1123   1994    286    380    285
199803    811   1119   1980    285    378    283
199804    803   1115   1967    284    377    283
199805    801   1107   1960    283    376    283
199806    797   1101   1950    283    374    282
199807    977   1096   2320    267    352    266
199808    974   1090   2301    267    352    265
199809    969   1082   2286    266    351    262
199810    968   1079   2273    265    349    260
199811    964   1075   2254    265    347    259
199812    956   1070   2234    263    345    256
199901    950   1064   2204    261    340    252
199902    946   1055   2197    260    338    252
199903    944   1047   2188    257    335    251
199904    940   1043   2172    257    333    250
199905    935   1040   2156    256    332    248
199906    928   1035   2144    254    332    245
199907    789   1172   2699    241    320    237
199908    785   1163   2671    240    319    231
199909    782   1156   2652    239    318    229
199910    776   1151   2620    239    317    228
199911    772   1144   2594    238    317    228
199912    768   1135   2566    238    315    228
200001    767   1126   2537    236    313    225
200002    762   1121   2520    235    311    224
200003    761   1114   2495    235    310    223
200004    757   1104   2479    235    307    222
200005    752   1099   2464    234    304    220
200006    748   1095   2444    233    302    218
200007    937   1275   2600    238    317    239
200008    931   1269   2584    235    313    236
200009    928   1263   2565    234    311    233
200010    924   1255   2543    231    306    232
200011    922   1248   2521    229    304    228
200012    919   1240   2500    229    301    227
200101    915   1231   2478    228    298    225
200102    913   1222   2464    228    298    223
200103    912   1220   2441    228    298    221
200104    910   1209   2423    226    298    219
200105    907   1207   2409    226    296    216
200106    905   1207   2391    224    296    216
200107   1060   1488   2727    219    294    219
200108   1056   1478   2705    219    292    219
200109   1055   1471   2686    219    292    219
200110   1049   1465   2666    219    290    218
200111   1048   1458   2645    217    288    217
200112   1047   1451   2624    217    287    217
200201   1041   1435   2606    215    286    217
200202   1038   1429   2587    214    286    216
200203   1032   1425   2570    214    282    216
200204   1030   1418   2558    214    282    216
200205   1026   1414   2550    214    281    216
200206   1021   1408   2536    214    281    215
200207    971   1418   2825    218    288    216
200208    964   1406   2796    215    287    215
200209    957   1392   2778    213    285    211
200210    952   1382   2758    212    285    210
200211    949   1367   2741    210    285    210
200212    945   1365   2733    208    284    209
200301    940   1357   2709    206    282    208
200302    927   1353   2694    205    281    207
200303    922   1350   2672    205    280    207
200304    916   1344   2656    205    280    202
200305    910   1334   2644    204    280    201
200306    904   1328   2622    199    280    200
200307    832   1390   2674    211    279    207
200308    826   1381   2653    210    278    207
200309    820   1374   2639    208    277    206
200310    818   1371   2622    208    275    205
200311    808   1368   2598    208    275    204
200312    802   1366   2584    207    274    204
200401    792   1355   2562    205    272    203
200402    788   1345   2553    203    270    203
200403    786   1340   2543    201    270    202
200404    783   1337   2528    201    269    200
200405    780   1331   2519    200    267    200
200406    776   1326   2509    200    264    199
200407   1071   1353   2252    218    288    216
200408   1062   1346   2239    215    286    216
200409   1057   1340   2230    215    282    215
200410   1055   1333   2218    215    282    215
200411   1053   1328   2207    215    279    215
200412   1052   1325   2195    215    277    215
200501   1050   1322   2188    215    277    215
200502   1046   1315   2173    215    276    212
200503   1043   1308   2154    215    275    211
200504   1039   1308   2141    215    275    211
200505   1029   1305   2132    214    273    210
200506   1023   1298   2116    214    270    209
200507   1115   1408   2222    228    303    229
200508   1102   1403   2209    226    301    228
200509   1099   1395   2199    226    301    228
200510   1094   1387   2189    223    301    226
200511   1090   1384   2180    223    301    226
200512   1082   1371   2167    222    301    226
200601   1069   1365   2148    218    299    224
200602   1064   1359   2140    218    298    224
200603   1061   1355   2123    216    297    223
200604   1056   1346   2105    216    295    222
200605   1055   1337   2100    216    293    222
200606   1049   1332   2094    216    293    221
200607   1189   1357   2401    240    321    240
200608   1182   1345   2391    239    320    236
200609   1173   1336   2383    239    318    236
200610   1163   1323   2359    239    316    233
200611   1146   1310   2326    238    314    233
200612   1139   1301   2314    238    311    233
200701   1133   1291   2302    236    307    231
200702   1129   1289   2289    234    307    231
200703   1119   1285   2282    234    307    231
200704   1111   1279   2273    232    307    229
200705   1105   1276   2263    231    306    227
200706   1099   1266   2249    230    306    227
200707   1255   1298   2699    254    337    251
200708   1249   1295   2684    254    334    250
200709   1245   1289   2666    252    334    249
200710   1240   1281   2651    248    333    248
200711   1234   1272   2632    248    333    247
200712   1231   1265   2623    247    332    246
200801   1226   1258   2604    244    330    245
200802   1220   1252   2592    244    330    245
200803   1208   1245   2579    243    326    244
200804   1204   1237   2569    242    325    244
200805   1199   1229   2554    242    324    240
200806   1194   1222   2533    241    323    238
200807   1001   1654   2781    222    303    228
200808    995   1647   2764    221    303    227
200809    986   1642   2747    221    302    226
200810    983   1631   2724    221    299    225
200811    978   1621   2701    221    297    224
200812    971   1613   2677    221    296    224
200901    962   1593   2647    221    293    224
200902    958   1585   2623    221    293    222
200903    954   1576   2606    218    292    219
200904    949   1562   2588    217    292    219
200905    943   1552   2568    216    290    219
200906    941   1548   2548    216    290    219
200907    883   1402   2797    203    271    204
200908    875   1397   2784    203    271    204
200909    871   1391   2772    202    271    203
200910    868   1387   2760    199    270    202
200911    861   1383   2742    199    267    200
200912    860   1374   2728    198    267    200
201001    848   1364   2705    198    266    200
201002    843   1358   2690    198    266    200
201003    836   1347   2670    197    266    200
201004    830   1338   2649    197    264    200
201005    830   1332   2639    196    264    199
201006    826   1326   2629    196    263    199
201007    895   1334   2505    199    266    199
201008    890   1330   2488    198    265    199
201009    885   1323   2476    198    263    199
201010    879   1315   2462    198    262    199
201011    874   1308   2451    198    262    199
201012    869   1303   2436    196    262    199
201101    860   1294   2423    196    261    199
201102    857   1289   2414    195    259    198
201103    853   1288   2402    194    259    198
201104    846   1280   2388    194    258    198
201105    839   1270   2378    193    258    198
201106    838   1264   2367    193    257    197
201107    913   1429   2271    197    264    198
201108    908   1425   2258    197    263    197
201109    906   1418   2247    197    263    196
201110    897   1401   2226    195    262    196
201111    890   1395   2214    194    261    196
201112    884   1379   2197    194    261    196
201201    880   1380   2183    194    261    195
201202    873   1367   2151    194    261    195
201203    873   1366   2151    194    261    195
201204    862   1362   2147    195    261    195
201205    862   1348   2118    196    260    197
201206    856   1346   2118    196    258    194
201207    751   1349   2290    183    244    183
201208    763   1334   2252    183    244    183
201209    779   1353   2206    185    246    186
201210    771   1344   2189    184    246    186
201211    767   1325   2227    181    242    182
201212    767   1337   2157    180    241    182
201301    767   1337   2157    180    241    182
201302    777   1324   2104    183    247    186
201303    777   1324   2104    183    247    186
201304    763   1311   2091    182    246    184
201305    755   1302   2091    182    245    182
201306    755   1303   2091    182    245    183
201307    758   1253   2150    186    248    186
201308    762   1247   2127    187    246    185
201309    766   1248   2118    187    246    185
201310    767   1252   2117    187    245    185
201311    762   1249   2102    186    246    185
201312    758   1241   2094    186    246    183
201401    751   1243   2077    185    246    183
201402    751   1243   2065    184    246    183
201403    740   1232   2071    184    246    182
201404    733   1183   2097    184    246    182
201405    738   1192   2074    184    249    184
201406    753   1196   2061    185    248    184
201407    746   1228   2139    205    271    205
201408    748   1222   2100    205    272    204
201409    748   1219   2094    205    272    204
201410    762   1215   2070    205    273    203
201411    761   1200   2054    205    274    202
201412    781   1204   2037    205    273    202
201501    770   1193   2004    203    270    201
201502    788   1207   1977    203    268    201
201503    785   1199   1960    203    268    201
201504    754   1176   1987    203    268    201
201505    751   1161   1980    203    266    198
201506    790   1193   1948    203    269    198
201507    797   1264   2089    210    280    209
201508    788   1249   2059    210    280    208
201509    791   1247   2050    208    281    208



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007      115.14      111.18       79.28     2273.61     2563.99     2640.63
199008      121.29      115.95       82.70     2378.87     2670.82     2732.26
199009      110.14      103.91       73.44     2150.00     2403.56     2470.70
199010       99.64       95.04       65.95     1905.45     2148.04     2206.79
199011      104.12       99.34       68.66     2054.41     2323.52     2332.61
199012      102.24       97.83       67.02     2050.84     2327.86     2364.99
199101      100.86       97.72       67.07     2016.46     2293.72     2335.14
199102       93.98       91.21       62.14     2043.34     2333.48     2376.06
199103      100.69       97.07       66.99     2172.40     2483.78     2550.77
199104       95.88       91.33       61.34     2015.25     2310.87     2377.56
199105       95.06       90.50       60.03     2004.29     2294.64     2366.93
199106       92.61       88.53       58.70     2019.36     2314.27     2381.89
199107      107.70       98.17       65.56     2061.62     2387.50     1934.40
199108      111.73      100.34       66.96     2183.16     2536.95     2028.18
199109      113.27      102.14       66.92     2217.46     2578.24     2073.93
199110      119.37      107.78       69.41     2285.32     2646.39     2147.01
199111      116.35      104.19       66.76     2237.54     2581.31     2105.28
199112      114.73      102.55       64.97     2231.53     2509.87     2049.54
199201      118.22      105.61       66.68     2416.89     2674.41     2169.41
199202      116.70      105.50       66.09     2395.35     2660.01     2181.93
199203      115.73      104.63       65.32     2407.87     2641.91     2207.10
199204      111.19      100.54       63.11     2312.41     2556.86     2119.46
199205      116.57      104.71       65.05     2428.82     2704.72     2220.85
199206      122.33      109.30       68.74     2543.14     2832.56     2324.31
199207      129.88      102.57       69.73     2701.50     2852.88     2042.11
199208      122.87       96.90       64.70     2594.92     2733.55     1939.10
199209      120.27       94.54       63.17     2584.04     2733.49     1924.37
199210      114.87       88.70       58.38     2526.34     2674.34     1843.28
199211      103.51       79.61       53.65     2363.27     2436.67     1731.31
199212      100.42       76.88       52.00     2350.50     2443.74     1713.56
199301      103.67       78.55       51.48     2373.83     2469.79     1730.73
199302      107.71       82.07       53.61     2336.05     2462.87     1820.37
199303      107.72       81.73       54.18     2330.58     2511.17     1864.96
199304      115.16       86.75       57.92     2428.39     2662.40     1971.24
199305      120.52       90.20       61.87     2477.26     2678.48     2033.30
199306      120.71       90.64       62.90     2471.36     2690.16     2053.58
199307      107.11       94.76       61.38     2674.63     2687.39     1791.84
199308      105.48       94.50       62.31     2676.32     2716.88     1830.65
199309      114.15      103.34       68.68     2885.19     2938.28     2015.31
199310      113.89      103.95       68.93     2832.46     2946.75     1986.28
199311      112.81      104.91       69.98     2892.61     3047.01     2028.58
199312      111.31      103.52       68.61     2872.15     2970.95     1951.47
199401      115.21      108.06       73.41     3043.95     3190.87     2119.14
199402      126.30      118.91       83.89     3190.54     3333.81     2311.59
199403      126.14      119.22       84.37     3060.17     3194.49     2243.62
199404      123.17      117.36       83.31     2985.55     3075.47     2214.86
199405      126.25      120.40       86.96     3117.93     3185.46     2305.33
199406      121.32      116.72       85.10     2985.42     3044.94     2210.03
199407      116.86      104.71       73.93     2581.90     2888.53     2219.23
199408      117.89      106.46       75.39     2677.80     3050.22     2331.10
199409      120.51      108.04       75.84     2771.96     3141.70     2329.42
199410      118.77      106.82       75.11     2679.19     3005.31     2261.30
199411      119.55      107.93       75.83     2792.78     3161.14     2328.70
199412      113.16      102.38       72.53     2670.89     3027.43     2229.95
199501      112.44      102.17       72.82     2694.00     3025.08     2229.88
199502      110.99      102.81       73.05     2655.87     2974.18     2214.39
199503      112.25      104.11       74.21     2748.55     3033.49     2241.43
199504      115.24      106.01       75.03     2895.83     3158.14     2291.22
199505      116.69      107.75       75.85     2982.21     3238.23     2381.32
199506      118.54      108.86       77.16     3032.56     3264.36     2406.94
199507      120.76      111.11       78.83     3023.73     3599.17     2500.89
199508      124.96      113.90       80.11     3145.29     3768.01     2595.22
199509      122.17      110.66       77.27     3080.21     3622.04     2448.92
199510      125.74      112.57       78.20     3189.89     3719.76     2495.47
199511      123.95      110.82       76.45     3174.66     3715.40     2499.12
199512      119.80      106.97       74.17     3161.96     3701.43     2519.50
199601      120.50      108.09       75.64     3232.17     3785.36     2600.43
199602      120.43      108.97       76.29     3259.57     3822.62     2613.72
199603      124.20      112.22       78.93     3332.44     3899.42     2677.14
199604      125.05      113.88       80.07     3358.07     3956.59     2706.22
