
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198112  -8.45  -6.08 -10.32  -4.98  -9.34 -99.99 -99.99  -3.87 -10.76 -99.99
198201  -0.44   5.03  -1.24   8.87   3.17 -99.99 -99.99   3.57  -3.58   9.68
198202  -8.65  -6.29 -10.81  -7.51  -8.87 -99.99 -99.99  -1.58 -11.94  -7.67
198203 -11.84  -7.45 -14.12  -4.88  -1.79 -99.99 -99.99  -9.55 -17.01  -2.67
198204   8.03   6.07  10.19   8.40   2.34 -99.99 -99.99   3.61  12.52   4.04
198205   0.61  -2.58   1.26  10.66  -0.29 -99.99 -99.99  -1.94   0.79  -4.43
198206 -12.18 -10.86 -12.76  -7.57 -16.53 -99.99 -99.99  -6.64 -13.68 -16.01
198207  -3.12  -6.83  -3.07  -4.26  -3.57 -99.99 -99.99  -4.66  -2.45  -1.87
198208   0.16  -1.10   1.40  -4.07  -2.01 -99.99 -99.99  -2.36   2.89  -2.91
198209  -8.23  -8.34  -7.37  -9.11  -7.75 -99.99 -99.99  -7.52  -7.70  -8.81
198210  -1.01 -12.42   1.37  -2.04  -9.49 -99.99 -99.99  -5.23   2.84 -14.66
198211  -3.56  -2.56  -4.67  -0.15   5.00 -99.99 -99.99  -1.13  -5.68   2.14
198212   4.51   6.93   4.56   4.51  10.40 -99.99 -99.99   4.85   4.48   6.85
198301  10.99  20.20  10.77  18.50  33.95 -99.99 -99.99   7.54  46.61  38.67
198302   9.22  17.13  10.34  24.21  12.71 -99.99 -99.99   3.67  18.90  13.79
198303   2.58  20.53   2.14  10.47   0.66 -99.99 -99.99  -2.16   1.19  19.71
198304  21.10  10.05  26.17  15.58  16.44 -99.99 -99.99  10.17  18.36  16.72
198305  -1.03   4.46  -0.99 -11.68   5.78 -99.99 -99.99  -1.11   0.76  -0.56
198306   2.15   0.81   3.72  -1.75  -7.58 -99.99 -99.99  -2.86  -4.94   9.22
198307  10.01   7.01  11.90   9.27   5.63 -99.99 -99.99   2.17   4.00   9.25
198308   0.00  -3.49   1.15   1.16  -3.72 -99.99 -99.99  -3.60  -3.29  -5.70
198309   3.57   8.95   1.27  11.28   0.42 -99.99 -99.99   9.16   0.90  13.08
198310  -5.21  -3.75  -7.69  -3.07  -4.28 -99.99 -99.99   3.55  -6.02  -5.98
198311   1.33   0.66   0.90  -3.06   2.54 -99.99 -99.99   4.73   4.51   4.35
198312   2.71  10.14   1.41   5.09   7.43 -99.99 -99.99   3.56   6.84  13.33
198401  11.52  10.28  11.00  19.26   5.39 -99.99 -99.99   8.25   3.74  15.77
198402   3.98   5.47   3.24   5.67  -0.11 -99.99 -99.99   2.80  -0.95   4.78
198403   4.52   4.22   2.21  13.48  10.05 -99.99 -99.99   3.52   6.50   5.11
198404   5.73   0.05   7.86  -1.79   6.87 -99.99 -99.99   2.37   6.91   8.91
198405  -3.85  -6.52  -3.13  -3.73  -6.82 -99.99 -99.99  -3.17  -7.20 -19.49
198406 -15.98 -14.52 -15.47 -17.93 -15.48 -99.99 -99.99 -14.37 -13.32 -21.55
198407  -2.31   2.51  -4.59   5.82   4.88 -99.99 -99.99   0.63   5.88   3.82
198408  10.73   1.34  14.53   7.53   7.82 -99.99 -99.99  -0.62   7.01  -0.29
198409  -8.48 -11.84  -7.17  -6.80  -6.21 -99.99 -99.99 -10.76  -3.59 -13.39
198410   2.90   9.74   1.11   5.31   4.51 -99.99 -99.99   7.97   6.84   7.55
198411  -6.47  -3.26  -9.93  -3.20   6.48 -99.99 -99.99  -0.31   1.51 -11.93
198412  -1.14   4.90  -4.42   2.89   3.56 -99.99 -99.99   2.90   1.03  -1.62
198501  12.92   5.51  18.95   6.65  18.80 -99.99 -99.99  11.57  20.56 -99.99
198502  -7.13  -5.92 -10.31  -4.02 -10.21 -99.99 -99.99  -5.49 -10.78 -99.99
198503   1.20  -3.97  -1.25   2.76  -1.46 -99.99 -99.99  -0.67  -1.81 -99.99
198504   6.70   1.31   6.37   8.21   6.63 -99.99 -99.99   2.31   7.39 -99.99
198505   1.95  -2.68   8.04  -4.09   7.42 -99.99 -99.99   2.37   8.49 -99.99
198506  -5.66   2.38  -4.53  -5.85  -4.73 -99.99 -99.99  -4.04  -5.09 -99.99
198507  15.49  13.91  14.03  16.75  14.05 -99.99 -99.99  13.94  14.33 -99.99
198508   0.22  -1.41   5.10  -2.08   5.40 -99.99 -99.99  -3.87   7.09 -99.99
198509   8.59  10.78   6.83  11.15   7.68 -99.99 -99.99   9.17   7.41 -99.99
198510  15.84  13.35   8.89  28.77  10.04 -99.99 -99.99   5.76  11.25 -99.99
198511   5.59   7.76   7.32   4.04   6.01 -99.99 -99.99   6.69   5.99 -99.99
198512  -2.27   0.84  -5.23  -1.56  -4.66 -99.99 -99.99   0.28  -6.31 -99.99
198601  -2.78  -3.64  -2.81  -4.43   0.04  -4.98   0.41  -3.81  -1.32 -99.99
198602   2.70   5.07   5.67   1.92   6.03   2.16   6.09   3.78   7.37 -99.99
198603  -6.45 -11.39  -3.84  -4.00  -3.73  -2.66  -2.48 -12.33  -1.26 -99.99
198604  -0.61  11.02  -5.58   1.19  -5.83  -0.36  -6.97   9.22  -5.67 -99.99
198605  -4.16 -10.47 -11.24   7.09  -9.28   9.53  -8.60 -11.74 -10.41 -99.99
198606   8.35   3.58   5.41   9.22   9.21   9.46   6.82   8.11   6.64 -99.99
198607  -9.94   0.60  -7.17 -17.51  -8.69 -20.07  -9.82   1.40  -7.67 -99.99
198608  13.25  11.40  11.95  18.39   9.48  20.06   9.94  10.59  13.62 -99.99
198609  -1.81   3.07  -0.08  -4.79   0.40  -6.11   0.30   0.38  -2.02 -99.99
198610  -0.68  -1.41  -0.88  -1.80   1.91  -2.40   1.80  -0.95  -1.74 -99.99
198611   2.65   6.63   1.74   2.45   1.27   1.62   1.03   6.01   1.83 -99.99
198612  -3.33  -6.12  -3.15  -3.42  -2.71  -3.00  -2.31  -5.32  -3.14 -99.99
198701   9.29  10.53  15.95   9.29   8.65   9.50  15.47   9.82  17.24   5.83
198702   4.32   0.47   3.10  -1.75   6.56   5.38   3.41   0.68   4.76  -0.38
198703   7.88   0.68   9.36   5.14  11.24   6.60   9.48  -2.86   9.93   7.10
198704   9.03  14.82   5.85  13.96   8.11  20.14   6.52   9.42   6.27  23.56
198705   0.52   1.46  -4.34   3.56   1.80   8.11  -6.48  -3.27  -5.11   6.27
198706   3.03   3.46   2.91   2.92   3.76   7.77   3.48  -1.19   3.26   7.08
198707  12.27  14.46  14.00  13.39  11.89  18.96  15.24  11.19  16.46  18.67
198708  10.44   7.73  11.40   7.75   7.16   6.54  11.49  11.73  10.20   4.90
198709   2.70   9.99  -0.29   9.57  -1.74   9.68  -3.73   9.95  -3.54   9.13
198710 -27.35 -19.55 -36.54 -20.77 -30.17 -21.38 -38.73 -23.76 -40.29 -15.22
198711 -17.72 -23.30 -11.38 -27.24 -20.33 -28.74 -13.59 -18.19 -12.27 -29.59
198712   1.35  -2.49   4.36  -2.49   1.68   1.36   4.76  -3.32   5.96   1.24
198801  -1.17  -7.29  -5.61  -2.75   3.13   8.03  -6.42  -4.22   3.02   2.82
198802   7.56   6.43   4.25   1.03  10.47   9.87   3.17   3.35   6.67   4.89
198803  12.84   7.50  17.87   3.39  11.73  11.62  20.36   1.03   9.75  12.49
198804   2.35  -2.40   0.88   1.49   4.70   5.76   0.87  -0.84   3.69   0.80
198805  -6.57 -11.05   0.64 -11.58  -2.63  -7.66   3.26 -11.40   6.29 -12.69
198806   1.23  -1.55  -3.49  -7.45   4.70   4.88  -1.80   0.27  -2.26  -7.83
198807  -1.75   0.18  -6.54  -0.61  -1.47  -0.07  -6.07  -3.20  -4.53   2.90
198808 -10.65  -9.36 -11.18 -14.65 -10.09  -9.86 -10.84  -8.90 -12.80 -13.50
198809   4.21  -0.49   8.30   1.87   4.88   3.30   9.61  -0.86   9.08   2.48
198810   5.12   4.16  14.08   2.86   5.45   0.55  16.06   7.88  17.90   5.11
198811   7.44   0.63   3.96  11.07   8.65  10.36   4.65   8.00   6.67   8.99
198812  11.61  20.33   9.63  18.06  10.39   9.32   8.69  14.14   9.88  12.72
198901  12.17  17.32   5.96   5.34  10.56   8.07   1.82  13.49   0.47  13.27
198902   3.09   5.56  -1.55   8.09   2.25   9.48  -2.40   6.85  -3.61   4.53
198903   8.31   4.66   2.89  20.24   6.55  18.14   4.42   7.88   0.54  18.11
198904   7.84  10.48   6.72   1.39   4.93   2.25  13.58  15.28   6.67  14.56
198905  -4.98  -0.12   0.95  -9.63  -6.82  -5.94  -1.29  -1.83   0.88  -4.61
198906  -0.34  -5.29   0.58   1.17   3.23   3.60  -1.65  -6.28   2.27  -5.47
198907   4.72   7.23  10.66  16.06  -0.69  15.92   9.88  11.19  10.88   9.70
198908  -0.24  -5.68  -0.11  12.91  -1.97   8.69  -5.84   7.71  -5.07   0.83
198909   3.84  11.98   0.67  22.96  -1.03  21.06  -0.41  10.29   0.45   9.74
198910 -11.96 -23.82  -6.69 -17.71  -4.28 -16.96  -7.33 -21.17  -2.39 -25.28
198911   7.45   2.27   8.58  -1.91   8.03  -0.06   5.79   2.86   5.89   6.24
198912  12.50   7.68   8.08  26.11  11.77  21.97   7.97  12.58   8.36  12.80
199001  10.14  11.65  13.33   6.70  11.45   7.94  12.57   8.87  10.89   9.52
199002   6.63   3.13   2.78   6.02   6.26   6.79   5.02   8.21   1.41  12.41
199003   1.37  -1.49   0.08  -0.44   1.92   2.74   1.51   1.09   3.16  -5.54
199004  -6.58  -5.38  -4.24  -6.08  -6.40  -5.83  -5.51  -5.71  -1.82  -8.87
199005   9.33  12.83   7.24  11.25   7.79   9.91   7.35  10.07   6.73   6.46
199006  -2.37   6.00  -4.24   1.47  -2.78  -2.39  -2.36  -1.73  -4.48  -2.22
199007  12.87  12.80  14.43   7.26  13.97  14.00  12.78  14.36   8.32  10.11
199008  -4.93 -14.96  -6.28 -18.12  -8.68   1.01  -7.68   0.91 -15.86 -13.29
199009  -8.07 -17.02  -9.96 -17.42 -10.38  -1.88 -10.56  -2.31 -14.18 -18.54
199010  -5.77 -17.37  -5.63  -8.20  -7.02  -9.25  -5.90 -10.00  -2.80   7.24
199011  -2.20  -4.92  -1.87  -4.00  -4.52  -3.52  -3.96  -3.40   2.97  -3.03
199012  -7.19 -13.37  -5.13 -14.94  -8.70  -7.67  -6.64  -9.41  -4.36  -8.41
199101  -7.22  -8.05  -0.09 -11.74  -7.65  -3.18  -0.58 -11.80   3.96 -10.45
199102  10.17  24.76   8.92  27.12  10.69  25.57   7.23  18.83   5.54  24.82
199103  -6.21  -9.19  -6.13  -7.64  -6.23  -7.96  -4.86  -5.36  -6.46 -10.10
199104  -3.71  -5.78  -2.50  -6.80  -3.29  -3.62  -0.73  -6.21  -3.00  -5.91
199105   6.55  -5.16   8.82  -7.46   9.26  -3.77  10.94 -11.99  12.09  -1.82
199106  -8.64  -3.03  -5.87  -3.85  -9.73  -6.94  -8.63  -9.87  -4.18  -4.33
199107   6.66   1.76  11.69   3.54   5.39   4.62  11.35   1.63  13.02   8.42
199108   2.49   1.03   3.33   1.62   3.14   3.72   2.36  -4.09   3.40   7.50
199109  -2.48  -3.99   0.92  -6.68  -1.79  -3.37   0.71 -18.45   1.81  -1.83
199110  -5.85  -9.39  -0.75 -14.81  -7.09 -10.51  -0.24 -19.95   1.47   1.08
199111 -15.48 -23.89  -9.05 -26.81 -17.52 -22.16  -6.39 -28.79  -7.81 -18.59
199112  12.25  10.57   7.77  10.49  10.03  14.73   8.39  21.16   8.06  -2.42
199201   1.52   6.81   0.84   2.77   4.54   2.83   8.35   0.05   5.78  11.85
199202 -10.16 -15.35 -10.99  -9.86  -9.18  -8.44  -8.62  -9.18 -10.89  -9.86
199203   7.03  11.01  -0.33   9.95   1.46  12.25   2.36  11.60  -2.30   9.07
199204   5.47  15.43   1.53  11.56  -1.48  11.28  -0.23   9.22   1.43   8.06
199205   5.50  -1.15   7.67   3.04  11.90   4.32  13.41   4.72   9.81   4.14
199206  -7.34  -1.56  -9.19  -7.41  -5.61  -6.79  -7.00  -7.87  -8.27  -5.27
199207  -3.05  -6.83   1.05  -4.98   6.65  -4.91   4.74  -3.92   6.13 -11.48
199208 -12.40 -27.75 -11.23  -8.87  -8.21  -7.87  -9.90  -8.68  -9.11 -28.64
199209  -2.68 -27.35  -1.77   0.57 -11.85  -2.27  -9.08  -4.41  -4.08   0.01
199210  -5.04 -10.03  -1.78 -10.67  -4.18 -12.11  -6.61 -11.84  -2.72  -0.05
199211   2.13   8.74  -0.64   6.23   0.31   7.43  -0.54   7.86   0.36  -3.75
199212  -3.70   4.02  -5.55  -4.04  -8.47  -3.81  -8.49  -4.29  -9.19   0.76
199301   3.52   1.54   3.36  -1.40   3.56  -0.40   5.30   5.29   1.05   3.74
199302  -1.18   1.44  -3.29   9.21  -2.45   3.82  -1.60   5.94  -6.43  -3.22
199303  12.38  26.69  11.52  12.18  15.61  28.49   8.61  15.85  13.76  13.00
199304   5.38  18.98   4.76   6.63   3.03  17.66   2.84  14.19   3.69  15.88
199305  -2.17  -0.95  -1.66   5.23 -10.84  -1.56  -2.24  -4.39  -8.04  -4.86
199306  -5.55  -0.16  -7.28  -8.13  -2.21  -4.88  -7.84  -6.44  -6.69   3.67
199307   5.65  14.94   4.62  17.19  -7.56  14.93   1.35   9.87  -0.30  20.57
199308   8.66   9.07   7.39   2.38  14.35   7.99   9.91   9.81   9.44  13.07
199309  -2.63  -8.32  -2.70  -8.91   4.39  -7.72   0.63  -6.58  -2.58 -12.88
199310   9.89  22.79   7.25  12.70  11.93  22.35   8.41  17.18   5.71  12.04
199311  -7.70  -3.42  -9.70  -5.68 -11.35  -3.41  -8.59  -3.81 -16.95  -7.22
199312   6.62  14.14   2.22   8.34   9.49  11.01   4.07   9.69   9.04  15.48
199401  14.75  22.04  15.55  11.51  16.68  17.37  11.80  15.98   6.06  23.61
199402   1.72  -4.84   4.66   3.62   1.57  -1.90  -3.41  -4.77  -1.22  -6.33
199403  -7.37  -0.22  -9.64  -8.13  -9.25  -4.04 -12.14  -3.08  -3.77  -7.91
199404   1.44   3.45   2.08  -4.95   4.08  -0.57  -3.96   0.58   0.63   2.62
199405   0.59  -3.14  -1.03  -3.45   1.33   0.18   8.26  -1.57   5.27   7.00
199406  -3.56  -2.95  -4.23   2.72  -3.24   3.33  -6.22   1.69  -3.08  -4.68
199407  11.52  14.35  14.23   6.18  13.22   5.52   7.92   4.10   9.82  10.38
199408  -0.47   1.15   1.19   0.77  -0.57  -0.71  -2.01  -0.93  -8.22  -0.56
199409  -6.47 -10.30  -5.32  -9.35  -5.10  -7.62 -10.20  -8.70  -8.63  -9.64
199410   5.84   6.79   8.14   6.64   7.71   6.99  -0.84   7.08   1.30   0.03
199411  -1.80  -1.22  -3.33   3.39  -2.76  -1.32  -0.38  -1.82   7.95  -2.94
199412   6.66   3.37   6.36  11.21   4.48   4.35  12.43   0.81   7.48   7.97
199501   0.65   3.58   0.20   5.12   1.06   2.65   2.67   2.80   1.97   0.09
199502  -1.90   2.50  -2.57  -2.15  -3.41   7.30  -4.62  -3.81  -3.51   1.55
199503  -1.27   1.24  -1.17   0.40  -1.23  -0.46  -2.05  -1.31  -5.05   3.33
199504   7.98   3.39   8.17   1.11   7.78   8.20   5.80   8.39   3.76   2.77
199505  -1.13   2.83  -1.36   4.04  -0.29  -0.65  -5.27  -1.59  -6.21   2.40
199506   4.04   1.68   4.03   1.99   3.76  -0.08   9.76   6.93   8.23   3.45
199507   3.94   4.05   3.89   3.22   4.98   0.92   4.99   4.01   2.38   2.97
199508  -5.33  -3.15  -5.14  -6.15  -3.72  -8.60  -1.70  -0.28  -5.72  -2.54
199509   3.05   6.15   2.44   8.85   1.07   4.58   1.97   8.57  -1.30   3.37
199510  -5.45  -7.93  -5.96  -6.92  -7.83  -6.83  -2.09   0.53  -9.36  -5.27
199511  -0.61  -5.95   1.09  -2.02   1.34   0.06  -3.61  -5.17   2.20  -6.81
199512   2.37   2.55   2.54   1.37   2.51   4.92  -1.28   0.45  -0.40   2.20
199601  -1.93   1.02  -1.88  -0.15  -1.64  -4.41   3.39   1.53  -3.56  -0.50
199602   4.17  18.74   2.41  12.98   2.03  21.82   1.46  13.66  -0.06   8.89
199603   1.09   0.78   1.40  -3.14   1.45   4.77   0.28  -2.92  -1.54  -3.01
199604   5.19  -0.93   7.28  -3.83   6.09   0.98  10.69  -3.31   4.41  15.52
199605   0.83  -0.60   0.86   3.76   1.11   0.97  -3.07   4.47   0.63  -2.79
199606  -0.76   0.90  -2.72   0.60  -3.53   0.15 -11.83   1.62   2.84  -5.06
199607  -3.36   1.91  -5.30   2.66  -6.22   0.82   1.66   2.62   2.66   1.93
199608   2.26  -0.68   3.80   2.49   3.43   2.09  -4.07   1.17   2.50   6.50
199609   0.41  -0.37   0.98  -1.97   1.16  -3.32  -1.84   0.09  -1.80  -2.94
199610   4.20   3.68   4.91   3.55   3.12   0.28  10.66   3.16   8.74  13.29
199611   4.18   4.61   3.55   8.27   3.99   4.11   6.11   7.40   4.06   0.15
199612   7.69   5.36   7.22   6.58   7.24   6.96   6.15   5.45   7.34   1.85
199701   7.69   6.85   9.50   4.56   7.77   9.37   8.39   7.56  10.42  12.00
199702  -4.69   4.79  -7.26   7.79  -7.20  -5.71  -7.21   4.89  -3.71  -3.40
199703   2.42   0.68   1.12   1.62   5.05   5.74   4.41   0.61   2.37   4.62
199704  -5.31 -10.48  -3.35 -10.15  -9.23  -1.55  -9.52 -10.94  -2.35  -8.65
199705   5.22   5.29   5.07   7.40   7.22   5.92   7.89   6.42   6.29   2.83
199706   1.59   1.03   0.89  -2.72   3.75  -2.36   3.78   0.38  -7.14   0.87
199707   1.79   6.29  -1.62   5.48   2.67   4.05   2.48   7.04  -0.90  11.13
199708   0.44  -3.96   3.37  -2.52   2.59  -1.57   3.77  -4.44  -0.97   4.00
199709  10.42   4.31  11.79   3.91  12.39   1.89  13.24   3.41  18.80  14.19
