This file was created by CMPT_ME_BEME_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 BE/ME portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
193901  -8.06  -8.91 -10.15  -5.26  -6.15 -11.02
193902   3.93   5.07   6.29   3.35   3.15   6.89
193903 -17.80 -18.49 -22.85  -9.84 -13.65 -21.37
193904  -0.49   0.13   1.97  -0.14  -0.05  -3.20
193905  11.30   9.06   9.87   6.90   5.61   9.28
193906  -6.82  -7.91 -10.68  -4.42  -6.55 -11.38
193907  16.13  16.70  13.64  11.31   8.45  13.74
193908 -12.37 -11.99 -12.61  -6.31  -5.92 -10.90
193909  37.70  39.30  54.95  13.58  16.91  40.77
193910   0.46  -0.58  -5.00   0.03  -0.82  -4.30
193911  -7.83  -9.39 -13.81  -2.62  -3.67  -9.55
193912   5.93   3.04   0.35   3.56   2.36   1.02
194001  -4.20  -2.13  -2.76  -2.16  -2.50  -5.14
194002   4.06   4.39   3.17   1.25   1.34   1.49
194003   4.69   2.86   2.27   2.37   1.46   2.26
194004   4.74   3.19   4.09  -0.13   0.12   0.27
194005 -27.77 -27.44 -32.44 -22.07 -20.80 -24.79
194006   4.42   5.00   7.99   4.95   8.24  10.63
194007   4.72   4.72   3.32   3.39   3.04   3.30
194008   2.05   3.18   1.89   2.19   1.78   3.48
194009   5.37   4.51   5.20   3.15   1.21   1.06
194010   4.21   5.67   6.29   0.90   6.36   8.10
194011   1.15   0.54   0.17  -1.92  -1.34  -0.71
194012  -0.89  -1.47  -2.28   0.59   1.02   0.20
194101  -4.44  -2.65  -0.31  -5.04  -3.85  -1.52
194102  -3.47  -1.81  -2.89  -1.58  -1.49  -0.39
194103   0.52   1.13   3.77   0.54   1.21   3.38
194104  -7.56  -5.40  -5.20  -6.50  -4.56  -2.04
194105   1.76   0.67   1.55   0.95   2.63   2.36
194106   4.12   6.19   8.46   6.18   5.62   3.01
194107  10.44  10.16  18.54   3.73   8.18  10.12
194108  -1.16  -2.12  -0.40   0.69  -0.86  -2.27
194109  -3.04  -1.84  -1.95  -0.01  -2.19  -1.67
194110  -5.82  -6.27  -6.01  -6.10  -3.29  -2.65
194111  -1.06  -4.18  -2.92  -2.27  -0.56  -1.69
194112  -5.44  -8.48 -12.65  -4.68  -3.60  -9.34
194201   6.71  10.72  14.49  -1.79   0.50  10.64
194202   0.52  -1.10  -1.70  -2.31  -2.80  -2.34
194203  -4.76  -3.66  -5.72  -5.83  -7.55  -6.10
194204  -6.19  -3.82  -3.74  -4.59  -4.50  -2.85
194205   0.15   2.07   1.65   7.45   4.94   0.64
194206   1.01   1.40   2.36   3.05   2.61   2.78
194207   5.17   3.77   5.12   2.69   4.32   7.54
194208   2.24   2.59   2.49   1.72   1.74   4.12
194209   2.19   2.86   5.99   2.62   2.82   3.60
194210   8.29   7.91  14.50   5.31   7.87  12.05
194211  -1.10  -2.47  -4.09   1.10   0.25  -4.39
194212   2.60   4.08   2.63   4.88   5.92   5.98
194301  11.69  13.92  23.81   5.35   8.02   9.70
194302  10.85   9.19  17.48   4.81   7.00  11.19
194303  10.93  11.53  14.96   4.13   7.14  11.07
194304  -0.95   2.61   8.16  -0.10   1.25   2.51
194305   8.84   8.97  13.29   5.02   5.72   7.13
194306  -0.28   0.82   0.41   2.17   1.97   0.00
194307  -5.17  -6.79  -9.09  -4.76  -3.67  -5.39
194308   0.36   0.07   0.72   1.50   1.31   0.21
194309   2.93   3.03   5.41   2.20   2.73   2.59
194310  -0.68  -0.34   0.77  -1.45  -0.95   0.39
194311  -7.05  -7.96 -10.58  -4.76  -6.58  -9.31
194312   7.20  10.61  12.06   5.67   6.93   7.26
194401   5.02   4.68   5.29   0.82   1.62   4.88
194402   1.36   0.95   0.66   0.05   0.79   2.42
194403   1.98   3.71   7.63   2.21   2.56   3.41
194404  -1.96  -2.87  -4.06  -1.40  -1.88  -1.56
194405   5.82   7.27   7.00   4.61   5.02   5.47
194406   9.35   9.71  10.54   4.94   5.15   7.38
194407   0.20  -1.02  -1.49  -1.66  -1.48  -0.84
194408   4.95   4.15   1.90   1.36   1.26   1.15
194409   1.57  -0.08  -0.27   0.33  -0.26  -0.24
194410   0.19   0.55  -0.47  -0.07   0.84  -0.08
194411   1.08   2.92   3.69   1.16   2.25   3.16
194412   5.97   6.87  10.59   2.50   4.51   9.70
194501   5.34   5.08   4.11   0.76   3.04   3.42
194502   6.58   8.83  10.54   5.15   6.14   9.99
194503  -4.37  -6.33  -6.41  -3.20  -4.37  -4.71
194504   7.60   9.09   9.92   6.76   8.03  10.87
194505   2.78   2.16   4.06   2.01   1.04   1.43
194506   2.92   2.55   6.84  -1.21   0.72   3.50
194507  -3.10  -3.55  -5.46  -1.43  -1.82  -4.50
194508   7.77   7.84   4.89   8.59   4.40   2.67
194509   6.65   6.73   6.44   4.55   4.40   5.73
194510   6.07   6.70   7.45   2.36   4.99   5.48
194511   9.32   9.74  11.50   2.88   5.82   9.38
194512   4.05   3.11   1.64   1.77   1.14  -0.46
194601   9.67   8.88  12.36   6.10   4.92   7.83
194602  -6.24  -6.83  -7.29  -5.88  -4.95  -7.36
194603   6.51   5.93   5.81   5.16   7.02   5.15
194604   4.38   7.93   6.39   3.76   5.16   2.65
194605   6.73   5.03   5.76   3.19   3.61   6.35
194606  -4.57  -5.20  -6.00  -4.41  -2.62  -4.16
194607  -4.80  -3.84  -5.05  -2.73  -2.37  -2.40
194608  -8.49  -8.22  -7.37  -6.32  -6.20  -6.23
194609 -13.96 -13.49 -15.85  -9.80  -8.42 -11.83
194610  -3.19  -1.07   0.75  -2.49  -1.76   0.46
194611  -1.57  -0.67   1.41  -0.22   0.75  -0.17
194612   5.71   4.61   4.29   5.29   5.20   3.96
194701   4.51   2.43   3.25   2.18  -0.50   1.98
194702  -1.28  -0.60   0.86   0.07  -1.34  -1.78
194703  -3.35  -3.43  -2.39  -1.80  -1.00  -1.54
194704  -9.35  -7.92  -8.11  -5.14  -3.67  -4.67
194705  -5.22  -3.97  -3.60  -1.13   0.19  -2.07
194706   4.29   5.33   5.01   6.46   4.56   4.53
194707   5.23   6.33   7.06   3.51   3.49   7.33
194708  -1.86  -1.54  -1.21  -1.86  -1.46  -2.20
194709   0.41   0.36   2.63  -0.67  -0.66  -0.18
194710   3.54   3.30   2.92   2.23   3.00   3.00
194711  -4.46  -3.45  -2.64  -2.08  -1.48  -1.78
194712   0.18   1.38   3.02   2.02   3.46   6.54
194801  -1.75  -2.48  -0.20  -4.54  -4.04  -3.34
194802  -5.99  -6.38  -5.80  -4.65  -3.69  -4.70
194803   6.41   8.31  12.21   7.82   7.72  11.00
194804   1.29   2.80   4.67   2.27   4.37   7.10
194805   9.34   8.71   7.55   8.51   6.46   7.83
194806  -2.86  -1.63   0.32  -0.62   0.33   1.70
194807  -4.96  -5.20  -5.47  -5.01  -5.31  -4.35
194808  -1.18  -0.52  -0.35   0.88  -0.21   0.59
194809  -2.93  -4.16  -5.50  -2.73  -2.44  -3.73
194810   4.09   4.58   5.38   6.43   5.85   6.27
194811  -9.70  -9.69 -12.94  -8.34  -8.73 -13.39
194812   1.41   0.00   0.17   4.93   2.76   2.29
194901   1.41   1.85   2.98   0.56  -1.08   1.33
194902  -5.34  -3.97  -5.61  -2.48  -2.73  -4.04
194903   6.33   5.61   8.18   4.23   3.40   5.05
194904  -1.56  -3.08  -3.37  -2.08  -0.66  -2.62
194905  -3.73  -3.72  -5.11  -1.86  -3.09  -5.31
194906  -1.17  -1.45  -1.13   1.11   0.25  -2.45
194907   6.53   7.21   5.74   5.25   5.75   6.79
194908   3.25   3.54   1.96   2.71   2.78   2.86
194909   5.41   4.18   4.17   2.65   3.62   4.35
194910   5.09   3.48   4.10   3.26   3.06   3.27
194911   0.52   1.01   0.21   2.93   0.19   1.43
194912   6.96   6.53   8.80   5.33   3.77   6.99
195001   7.25   4.66   4.69   0.86   1.96   3.70
195002   1.67   1.98   0.57   1.58   1.46   1.07
195003   2.44  -1.11  -1.94   1.92   0.93   0.77
195004   5.79   5.36   7.50   4.35   3.01   5.33
195005   1.61   2.79   3.03   4.64   5.02   4.13
195006  -7.02  -7.86  -9.05  -5.45  -6.35  -4.99
195007   0.75   3.38  11.50  -3.47   4.47  13.10
195008   4.38   5.55   5.08   6.10   4.13   2.58
195009   6.00   4.90   4.98   5.77   3.83   4.56
195010  -0.46  -0.23   0.26  -0.17  -0.50   1.99
195011   0.41   2.12   4.95   2.40   3.40   4.20
195012   5.23   7.37  12.45   3.34   6.64  10.58
195101   6.72   7.03  10.67   5.16   5.41   8.67
195102   1.63   1.32  -0.17   2.25   1.87  -1.61
195103  -1.42  -3.27  -5.61  -0.72  -2.69  -4.97
195104   2.24   3.73   6.44   4.42   5.67   6.78
195105  -1.84  -2.59  -3.29  -2.34  -1.81  -3.55
195106  -3.91  -4.78  -7.22  -2.19  -1.07  -6.79
195107   5.40   5.04   6.82   6.65   7.30   9.06
195108   5.51   5.56   5.08   4.16   4.37   5.10
195109   2.38   2.84   2.86   0.62   0.38   1.43
195110  -1.97  -1.69  -3.36  -3.78  -0.49  -1.91
195111  -0.15   0.79   0.30   0.84   0.53   0.90
195112   1.34   0.94   0.59   4.18   3.81   1.06
195201   1.39   1.85   1.47   0.50   2.44   4.07
195202  -2.32  -1.99  -1.88  -2.19  -2.91  -3.09
195203   1.25   2.19   3.40   4.32   4.97   6.59
195204  -5.10  -4.80  -3.94  -4.59  -5.11  -5.26
195205   2.13   2.17   2.69   3.74   2.84   3.57
195206   1.66   2.84   3.37   3.87   4.29   4.52
195207   1.07   1.48  -0.10   1.24   0.65   1.61
195208   0.24   0.94   0.21  -0.75  -0.53  -0.96
195209   0.39  -0.89  -2.09  -1.79  -1.90  -2.49
195210  -0.82  -1.44  -2.11  -0.84   0.26  -0.48
195211   5.66   5.51   6.02   6.26   5.31   7.67
195212   2.25   1.71   1.65   3.18   2.93   3.77
195301   3.63   3.71   3.74  -0.87  -0.23   1.57
195302   1.43   2.17   1.73  -0.25  -0.09  -0.81
195303  -1.75  -1.54  -2.18  -1.02  -1.39  -2.66
195304  -2.88  -2.33  -1.22  -3.10  -2.28  -1.86
195305   0.80   0.89   0.67   0.94   0.19   1.32
195306  -3.05  -3.44  -3.89  -1.73  -1.28  -1.82
195307   0.96   1.55   1.37   2.96   2.15   1.81
195308  -3.21  -5.35  -6.20  -4.00  -3.81  -8.26
195309   0.15  -0.84  -2.36   0.81   0.35  -1.79
195310   2.94   3.64   3.28   5.05   4.37   4.65
195311   1.60   2.22   1.14   3.34   2.29   3.00
195312   0.31  -1.38  -2.61   0.54   0.40  -2.47
195401   4.75   6.59   8.23   4.50   5.74   8.07
195402   1.00   1.56   1.42   1.61   2.24   0.74
195403   2.79   3.20   2.06   4.21   3.51   1.84
195404  -0.31   2.35   0.16   5.26   3.55   3.78
195405   3.93   4.22   5.14   2.90   2.54   6.76
195406   0.56   1.86   1.30   1.81  -0.27   0.98
195407   5.62   6.92   9.11   4.31   5.12   9.08
195408  -0.19   0.23  -0.98  -3.00  -0.92  -5.07
195409   2.97   4.68   4.65   6.88   6.56   6.55
195410   0.52  -0.94  -0.75  -2.32  -0.95   0.37
195411   7.15   9.24   9.25   9.57   8.17  15.84
195412   7.43   9.45  11.47   4.27   5.91  11.72
195501   1.54   1.22   2.43   0.06   0.79   3.62
195502   3.77   5.49   4.61   3.04   2.80   3.42
195503  -0.69  -0.30   0.69  -0.33  -0.22   2.32
195504   1.34   1.27   2.53   4.11   1.99   4.40
195505   0.44   0.52   0.43   1.89   0.19   0.16
195506   2.05   3.51   3.41   6.48   7.62   8.83
195507  -1.63   1.06   1.29   2.06   2.33   0.40
195508  -0.07   0.61   0.26   0.60  -0.11   1.45
195509  -0.72  -0.48  -0.35   0.19  -0.34  -2.30
195510  -1.44  -0.76  -1.29  -3.08  -1.62  -3.28
195511   6.00   4.82   5.26   7.96   5.79   9.72
195512   3.47   2.28   2.57   1.91   1.85  -1.70
195601  -2.33  -2.06  -1.72  -3.99  -1.08  -2.36
195602   1.94   3.79   2.38   4.99   2.76   3.46
195603   3.43   3.80   5.12   7.19   7.19   5.20
195604   1.28   0.87   0.08  -0.06   1.31   0.81
195605  -3.40  -4.09  -4.50  -5.05  -4.83  -6.63
195606   1.01   2.54   1.31   4.65   2.85   1.75
195607   3.33   3.44   3.47   4.85   5.71   5.09
195608  -0.22  -0.94  -2.10  -3.20  -3.07  -3.05
195609  -3.35  -3.06  -2.10  -5.93  -3.75  -3.69
195610   1.18   0.95   0.39   0.63   0.84   1.44
195611  -0.36   0.18   2.25  -0.28   2.12   1.08
195612   4.34   2.12   2.17   3.42   3.97   1.85
195701  -0.79   0.08   2.06  -4.32  -2.95  -2.08
195702  -2.79  -3.26  -2.70  -1.69  -1.66  -3.18
195703   2.24   2.56   2.29   2.70   1.91   1.69
195704   2.32   2.29   2.24   5.33   4.00   2.91
195705   2.92   1.28   1.76   4.63   2.96   1.65
195706   0.13  -1.25   0.75   0.00  -1.35  -0.77
195707  -0.53   0.73   0.43   1.28   0.54   1.09
195708  -4.90  -4.42  -5.19  -5.44  -3.20  -6.06
195709  -7.08  -4.93  -5.05  -6.33  -4.32  -6.60
195710  -8.11  -5.63  -8.26  -3.79  -3.37  -7.29
195711   3.23   1.44   1.09   3.11   1.99  -0.56
195712  -4.47  -4.66  -5.87  -3.89  -2.39  -5.94
195801  12.18  10.49  11.92   3.41   5.96  12.12
195802  -1.64  -0.50  -0.50  -1.81  -0.55  -2.39
195803   4.95   3.82   3.11   3.41   3.19   3.40
195804   3.29   1.66   4.32   3.32   2.52   5.23
195805   6.54   4.22   4.26   2.06   2.62   3.65
195806   1.95   3.26   2.99   3.13   2.69   3.11
195807   4.27   6.12   7.10   4.39   3.90   7.75
195808   4.35   3.08   3.16   1.69   1.88   3.49
195809   5.50   4.26   7.97   4.74   4.37   8.22
195810   6.92   2.78   3.08   2.65   2.62   4.13
195811   7.68   4.24   4.05   3.33   2.13   4.40
195812   2.83   3.23   3.67   4.97   6.93   3.97
195901   4.37   5.16   5.68  -0.63   2.71   4.14
195902   2.52   3.65   2.77   0.55   1.53   2.28
195903   1.67   1.65   1.71   0.70  -0.03  -0.09
195904   3.97   3.40   2.16   4.74   2.51   3.92
195905  -1.22   0.43   1.43   2.73   0.60   3.65
195906   1.65   0.56   1.88  -0.39   0.38   2.14
195907   2.14   2.82   3.55   3.97   2.42   3.11
195908  -1.86  -1.17  -2.04  -1.36  -0.99  -0.38
195909  -5.35  -4.52  -3.99  -5.00  -3.27  -5.37
195910   3.98   2.53   1.18   1.44   1.80   0.16
195911   3.91   2.02   0.57   2.99  -0.14  -0.21
195912   3.48   2.38   2.09   2.97   2.59   4.19
196001  -5.82  -3.13  -3.04  -8.18  -4.39  -5.58
196002   2.07   1.43   0.55   1.36   2.19  -1.18
196003  -2.23  -2.52  -3.72  -0.88  -1.09  -5.07
196004   0.19  -2.18  -2.92  -1.54  -1.36  -3.18
196005   5.23   1.80   2.48   4.33   1.73  -0.36
196006   2.38   2.43   1.70   2.65   1.59   2.81
196007  -3.45  -1.79  -1.45  -3.52  -0.20  -1.28
196008   4.16   3.56   4.16   2.71   4.16   2.38
196009  -7.78  -5.81  -6.10  -6.75  -4.34  -5.18
196010  -6.49  -2.33  -2.79  -0.65   0.02   0.87
196011   6.34   5.06   2.93   5.44   3.97   4.04
196012   4.02   3.45   2.43   3.58   7.38   3.76
196101   7.45   7.72   9.63   4.86   7.87  10.03
196102   7.90   6.32   7.40   4.06   2.54   3.20
196103   7.27   4.78   5.92   2.19   4.03   2.18
196104   0.98   0.48   2.23  -0.33   1.16   2.50
196105   3.48   4.98   4.86   3.19   1.51   2.82
196106  -5.87  -4.49  -5.55  -2.27  -3.23  -2.99
196107  -0.45   1.28   1.29   3.11   3.60   1.11
196108   0.62   0.35   1.11   3.19   2.00   2.32
196109  -4.92  -3.22  -3.23  -1.14  -3.07  -3.78
196110  -0.09   3.28   0.27   2.27   3.98   3.13
196111   5.88   5.74   4.75   4.91   4.06   4.24
196112  -2.04   0.22   0.37  -0.21   0.34   1.79
196201  -2.39  -0.82   2.21  -5.02  -1.87   0.36
196202   0.63   0.74   1.79   1.86   2.38   2.49
196203  -0.45  -1.06  -0.63  -0.35  -0.31  -2.17
196204  -7.22  -7.33  -6.78  -6.62  -5.63  -6.12
196205 -11.33 -10.30  -9.55  -9.07  -6.86  -6.22
196206 -10.29  -7.52  -7.07  -9.02  -6.91  -6.65
196207   9.30   5.83   6.54   8.04   5.23   3.59
196208   4.63   3.48   2.46   2.74   1.65   2.45
196209  -8.22  -7.07  -6.21  -5.04  -4.62  -4.40
196210  -5.08  -3.23  -2.08   0.60   0.72   0.32
196211  14.87  13.59  14.40  11.30   9.97  13.85
196212  -3.59  -1.43  -2.18   1.55   1.83   0.80
196301   7.75   8.13   9.87   4.95   4.30   7.22
196302  -2.62  -1.53   0.01  -2.81  -1.82  -0.95
196303   0.29   1.70   2.40   3.43   3.32   5.18
196304   3.62   2.80   4.87   4.94   4.56   5.75
196305   1.65   3.26   5.42   2.32   1.11   3.67
196306  -1.32  -1.97  -1.74  -2.33  -1.45  -0.45
196307  -1.08  -0.62  -1.14  -0.03   0.45  -1.60
196308   4.45   4.37   5.74   5.40   4.69   7.38
196309  -3.07  -0.55  -1.93  -1.05  -1.73  -1.81
196310   1.16   1.71   2.71   3.86   1.26   2.08
196311  -2.87  -1.26  -0.33  -0.25  -1.43   0.54
196312   0.35   0.50   0.27   2.05   3.04   1.92
196401   0.77   2.71   4.04   2.68   2.68   2.69
196402   1.58   2.13   4.15   1.42   1.68   4.50
196403   0.61   4.07   5.25   0.92   3.02   3.01
196404  -1.69  -0.31  -1.44   0.42   1.06  -0.68
196405   0.92   1.07   2.15   1.54   1.18   4.07
196406   1.31   1.26   1.96   1.67   1.29   2.45
196407   1.56   2.92   2.65   1.91   2.31   2.22
196408  -1.52  -0.38  -1.22  -1.23  -0.86  -1.29
196409   3.47   2.80   3.60   2.34   3.56   5.51
196410   1.05   1.37   2.30   0.29   1.77   1.32
196411  -0.14  -0.35   0.09   0.50   0.94  -3.65
