This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199312,   1.42,   4.16,   3.79,   1.64,   2.57,   0.85
199401,   4.30,   2.52,   2.09,   4.92,   3.12,   2.51
199402,  -1.80,   0.40,   0.64,  -4.52,  -2.71,  -1.94
199403,  -6.16,  -5.00,  -5.32,  -4.64,  -4.09,  -4.27
199404,  -0.90,   0.70,   0.27,   0.69,   1.34,   1.29
199405,  -1.50,  -1.49,  -1.61,   0.31,   0.61,   2.24
199406,  -4.73,  -2.75,  -2.97,  -3.19,  -2.13,  -2.81
199407,   1.64,   1.30,   2.13,   5.33,   3.35,   2.81
199408,   4.98,   5.30,   6.30,   3.87,   3.32,   5.02
199409,  -0.78,   0.73,   0.41,  -2.54,  -2.75,  -1.96
199410,  -1.40,   0.49,   0.29,   2.04,   2.44,   1.89
199411,  -4.49,  -2.84,  -3.86,  -3.97,  -3.76,  -3.31
199412,  -0.48,   2.07,   1.98,   1.69,   1.72,   0.93
199501,  -0.08,  -0.87,   0.32,   3.01,   1.15,   3.60
199502,   2.90,   4.14,   3.82,   3.32,   4.34,   4.08
199503,   2.46,   2.00,   1.88,   1.82,   3.05,   2.70
199504,   2.59,   2.39,   1.60,   1.84,   2.45,   2.99
199505,   2.05,   0.93,   2.11,   3.51,   3.59,   4.02
199506,   6.61,   5.25,   5.27,   2.45,   1.78,   3.46
199507,   5.27,   6.24,   7.26,   3.47,   4.45,   3.59
199508,   3.70,   2.23,   2.53,   1.74,   0.06,   0.94
199509,   2.45,   1.47,   2.28,   2.91,   2.75,   5.26
199510,  -5.91,  -4.92,  -4.08,  -1.22,  -1.59,   0.30
199511,   3.66,   3.38,   3.69,   4.91,   4.76,   4.21
199512,   3.61,   1.35,   1.21,   1.98,   2.32,   0.78
199601,   1.83,  -0.20,  -0.37,   2.26,   2.95,   3.29
199602,   3.01,   3.45,   4.11,   0.56,   2.11,   1.50
199603,   1.38,   3.02,   3.57,  -0.01,   1.86,   0.65
199604,   7.29,   5.49,   6.71,   0.32,   1.32,   2.39
199605,   6.72,   4.92,   3.97,   0.51,   1.30,   3.55
199606,  -5.77,  -3.39,  -2.49,  -0.64,  -1.02,   0.64
199607, -11.22,  -7.48,  -8.38,  -7.04,  -5.31,  -4.16
199608,   5.38,   5.99,   5.92,   3.53,   3.46,   2.19
199609,   3.40,   3.92,   4.00,   3.37,   4.80,   6.55
199610,  -3.56,  -0.81,  -1.04,   1.48,   2.34,   1.87
199611,   1.72,   4.25,   3.66,   5.21,   5.66,   8.81
199612,   0.65,   2.07,   2.31,  -0.57,  -1.84,  -1.69
199701,   4.13,   2.77,   4.03,   2.56,   4.18,   7.39
199702,  -2.97,  -1.52,  -2.89,  -0.47,   0.20,   0.67
199703,  -6.78,  -3.58,  -4.63,  -4.54,  -1.95,  -5.80
199704,  -2.68,   0.44,  -0.88,   1.27,   3.92,   7.18
199705,  11.44,  10.99,  12.18,   7.97,   6.45,   6.28
199706,   5.07,   4.90,   6.30,   3.50,   3.95,   4.52
199707,   4.92,   5.52,   5.59,   8.15,   8.65,   7.58
199708,   3.78,   3.08,   3.65,  -2.81,  -4.17,  -5.45
199709,   8.68,   8.29,   7.48,   6.08,   5.65,   5.17
199710,  -5.02,  -3.24,  -3.96,  -3.61,  -3.75,  -2.83
199711,  -2.90,  -0.41,  -0.88,   2.26,   3.15,   5.35
199712,  -1.99,   1.62,   1.16,   2.59,   2.16,   1.80
199801,  -0.85,  -1.09,  -0.47,   0.89,  -0.81,   1.88
199802,   7.36,   7.43,   7.91,   7.84,   7.59,   7.12
199803,   5.11,   4.26,   4.26,   7.16,   4.55,   5.03
199804,   1.26,   2.06,   0.38,   2.49,   1.51,   0.71
199805,  -5.62,  -4.58,  -5.72,  -3.31,  -1.70,  -2.04
199806,   0.48,  -0.59,   0.19,   5.21,   2.60,   4.68
199807,  -7.81,  -7.16,  -6.74,  -3.25,  -1.91,  -0.82
199808, -22.66, -18.81, -19.97, -14.92, -14.69, -15.24
199809,   7.11,   5.26,   4.78,   9.22,   5.24,   6.64
199810,   3.62,   4.13,   4.68,   5.21,   8.01,   8.41
199811,   8.92,   5.42,   6.39,   5.95,   5.57,   7.14
199812,   5.10,   3.49,   5.35,   9.29,   6.17,   6.14
199901,   6.20,   0.01,   0.31,   3.62,   2.71,   4.26
199902,  -8.68,  -7.67,  -7.76,  -1.19,  -3.58,  -3.89
199903,   1.58,  -1.49,   0.02,   7.94,   4.74,   2.28
199904,  10.91,   8.91,   8.46,   6.30,   4.10,   3.29
199905,   0.72,   1.91,   2.98,  -1.60,  -1.20,  -2.52
199906,   6.96,   6.00,   5.89,   0.74,   5.43,   6.06
199907,  -0.79,  -1.18,  -0.44,  -2.64,  -2.94,  -3.47
199908,  -1.58,  -4.30,  -3.87,  -1.71,  -2.08,   0.08
199909,  -0.09,  -0.97,  -0.39,  -2.14,  -2.12,  -3.12
199910,   1.52,  -1.84,  -1.10,   7.67,   6.32,   6.90
199911,  11.64,   5.22,   5.36,   2.74,   2.98,   2.53
199912,  18.18,   7.16,   9.11,  10.50,   7.31,   5.38
200001,   4.62,  -2.06,  -5.69,  -1.98,  -4.48,  -5.48
200002,  32.55,  10.45,   4.05,   4.75,   1.40,  -1.90
200003, -14.20,  -0.87,   1.94,   4.12,   8.60,  10.81
200004, -15.40,  -4.25,  -2.48,  -6.40,  -0.36,  -4.45
200005,  -8.77,  -3.87,  -4.16,  -5.58,  -2.34,  -2.11
200006,  19.33,   7.63,   6.39,   5.01,   0.55,   3.96
200007,  -6.22,   0.01,   2.51,  -4.12,  -0.03,  -2.21
200008,   7.57,   6.29,   6.59,  11.36,   8.22,   5.93
200009,  -6.13,  -0.63,  -2.45,  -7.20,  -2.88,  -4.84
200010,  -9.21,  -0.74,  -0.99,  -8.32,  -2.37,   1.29
200011, -16.11,  -4.11,  -3.81, -18.28,  -9.34,  -6.20
200012,   2.98,   8.61,   8.64,   2.65,   2.83,   0.31
200101,  12.42,   4.82,   7.56,   5.21,   1.04,   3.57
200102, -10.40,  -1.61,  -1.00, -13.39, -10.11,  -7.54
200103,  -5.96,  -1.94,  -2.32,  -9.59,  -5.33,  -6.72
200104,   8.14,   5.81,   6.64,  11.06,   8.64,   6.98
200105,   5.86,   4.49,   3.71,  -0.57,   1.54,   0.87
200106,   3.26,   5.06,   6.18,  -2.47,  -2.39,  -1.56
200107,  -9.56,  -1.76,  -1.21,  -6.88,  -2.71,   0.75
200108,  -6.67,  -1.14,  -2.77,  -7.45,  -7.40,  -5.34
200109, -17.16, -12.07, -14.36, -11.59, -12.06,  -5.54
200110,   9.26,   4.34,   6.91,   1.57,   4.84,   1.34
200111,  10.26,   6.66,   7.13,   7.90,  10.10,   6.55
200112,   6.93,   6.56,   6.86,   2.03,   0.75,   1.30
200201,  -3.46,   1.21,   1.75,  -5.55,  -0.73,  -0.24
200202,  -8.48,   0.42,   0.16,  -4.09,  -3.88,  -0.44
200203,   9.07,   8.43,   8.65,   4.80,   5.40,   3.16
200204,  -3.98,   4.49,   4.20,  -6.28,  -4.95,  -5.94
200205,  -6.27,  -2.84,  -3.19,  -2.90,  -1.00,  -0.58
200206,  -6.40,  -2.30,  -3.31, -10.98,  -6.17,  -7.01
200207, -15.93, -13.95, -12.85,  -9.23, -10.09,  -4.92
200208,  -2.23,   1.18,   1.67,   1.66,   0.51,   0.55
200209, -10.88,  -5.68,  -4.91, -10.44, -11.46,  -9.96
200210,   6.93,   2.84,   1.28,   7.80,   9.97,   7.64
200211,  16.08,   6.10,   5.28,  10.23,   6.85,   3.32
200212,  -9.71,  -3.06,  -2.74,  -8.31,  -7.14,  -3.87
200301,  -1.95,  -2.41,  -1.99,  -1.88,  -3.60,  -2.53
200302,  -3.35,  -3.40,  -2.17,  -2.83,  -1.21,  -1.93
200303,   1.00,   0.59,   2.42,  -0.42,   1.16,   1.63
200304,  12.46,   8.57,   7.85,  10.47,   8.85,   6.98
200305,  17.01,   7.63,   7.78,   9.29,   6.07,   4.28
200306,   2.53,   2.43,   3.70,   0.86,   1.18,   1.47
200307,   8.49,   5.81,   5.77,   3.65,   3.14,   0.20
200308,   6.70,   4.40,   3.25,   2.56,   3.25,   0.96
200309,  -0.45,  -1.81,  -0.99,  -3.35,  -0.40,  -0.80
200310,   9.54,   8.06,   9.09,   6.89,   6.11,   5.22
200311,   3.70,   3.70,   3.86,   1.27,   0.97,   1.36
200312,   1.72,   2.98,   2.09,   5.22,   5.39,   3.71
200401,   7.90,   1.99,   2.61,   3.09,   1.90,   1.22
200402,  -1.02,   1.85,   2.27,   1.34,   0.96,   2.30
200403,  -0.43,   1.26,   2.12,  -1.95,  -1.13,  -1.46
200404,  -6.05,  -2.55,  -3.10,  -2.50,  -2.27,  -0.29
200405,   1.14,   1.00,   0.64,   1.81,   1.84,   0.50
200406,   3.09,   5.35,   4.81,   1.34,   2.53,   0.98
200407, -10.44,  -4.80,  -3.87,  -6.34,  -2.50,  -3.32
200408,  -1.84,  -0.34,  -0.83,  -1.21,   0.31,   0.81
200409,   4.90,   4.84,   4.89,   3.50,   1.20,   0.53
200410,   1.81,   1.87,   2.41,   2.56,   1.25,   1.42
200411,   8.75,   8.68,   8.76,   5.76,   4.41,   3.65
200412,   4.67,   2.96,   2.90,   4.46,   2.57,   3.98
200501,  -5.46,  -2.92,  -2.79,  -4.94,  -1.48,  -2.23
200502,   1.54,   2.07,   1.81,   1.23,   3.42,   1.54
200503,  -4.61,  -1.37,  -2.53,  -0.85,  -2.04,  -1.46
200504,  -7.25,  -5.20,  -5.54,  -2.47,  -1.60,  -2.08
200505,   6.42,   6.64,   6.30,   5.40,   2.89,   3.46
200506,   3.36,   4.10,   4.17,  -0.01,   0.66,   0.29
200507,   7.85,   6.08,   5.42,   3.85,   4.10,   3.62
200508,  -0.55,  -1.87,  -2.80,   1.03,  -1.15,  -1.48
200509,   0.75,   0.06,   0.99,   0.30,   1.02,   0.86
200510,  -3.77,  -2.18,  -3.09,  -1.40,  -1.27,  -1.87
200511,   4.47,   4.77,   4.91,   4.27,   4.19,   3.33
200512,   0.14,  -0.88,   0.10,  -0.06,   0.44,  -0.23
200601,   9.99,   7.92,   8.28,   4.02,   2.13,   2.72
200602,  -0.03,  -0.29,  -1.10,  -0.40,   0.87,  -0.30
200603,   4.71,   4.87,   4.85,   1.28,   1.87,   1.21
200604,  -0.39,   0.67,   1.65,   0.52,   1.68,   1.03
200605,  -7.25,  -4.43,  -4.75,  -1.49,  -3.17,  -2.78
200606,  -0.88,   0.27,   0.68,   0.30,  -0.65,   0.84
200607,  -4.32,  -3.39,  -3.19,  -1.75,   0.32,   0.56
200608,   4.15,   2.20,   1.54,   3.12,   2.53,   2.09
200609,  -0.16,   1.44,   2.00,   1.82,   2.16,   2.92
200610,   5.81,   5.03,   5.26,   4.83,   2.49,   3.48
200611,   2.78,   2.70,   3.04,   2.65,   1.65,   2.07
200612,   0.46,   0.92,   0.33,   1.47,   1.96,   0.69
200701,   1.60,   1.38,   2.57,   2.66,   1.69,   1.56
200702,  -0.25,  -0.12,  -0.62,  -1.07,  -1.55,  -2.22
200703,   1.07,   1.41,   1.28,   1.80,   1.00,   0.98
200704,   2.30,   1.45,   2.69,   3.47,   4.15,   4.69
200705,   2.55,   4.67,   4.89,   3.50,   3.38,   3.76
200706,  -0.77,  -1.36,  -0.39,  -1.73,  -2.13,  -1.27
200707,  -5.81,  -5.68,  -7.15,  -3.93,  -3.29,  -2.37
200708,   1.19,   2.27,  -0.34,   0.82,   1.81,   1.30
200709,   2.19,   1.00,   0.80,   3.66,   3.80,   3.72
200710,   2.90,   2.05,   0.85,   1.50,   2.18,   2.37
200711,  -8.62,  -5.49,  -7.17,  -4.73,  -5.04,  -3.35
200712,   0.05,  -1.05,  -0.33,  -1.56,  -0.86,  -0.01
200801,  -8.86,  -5.04,  -4.94,  -5.90,  -6.81,  -5.29
200802,  -4.22,  -3.11,  -3.22,  -2.16,  -4.23,  -2.19
200803,  -1.59,   0.90,   0.03,  -0.67,  -0.91,  -0.51
200804,   2.80,   3.48,   5.48,   4.88,   5.19,   4.38
200805,   4.72,   4.24,   6.73,   3.49,   0.87,   1.73
200806,  -8.63,  -7.78,  -5.73, -10.28,  -9.38,  -6.98
200807,   3.14,   3.95,   2.45,  -1.38,  -0.77,  -1.01
200808,   3.93,   4.73,   5.24,  -0.06,   0.82,   2.09
200809,  -9.79,  -6.48,  -8.93, -12.14, -10.17,  -7.14
200810, -22.18, -18.72, -20.69, -21.23, -17.61, -14.38
200811, -13.07, -11.41, -12.57, -12.48,  -8.63,  -4.56
200812,   5.41,   3.83,   5.34,   1.19,   0.50,   2.36
200901,  -8.78, -13.04, -10.96,  -6.95,  -9.75,  -6.74
200902, -12.29, -11.74, -11.36, -11.11, -11.46,  -8.30
200903,  10.99,   9.30,   9.85,  10.72,   9.42,   7.88
200904,  15.69,  16.76,  19.65,  11.72,  12.06,   6.79
200905,   4.59,   2.01,   2.57,   5.22,   5.63,   5.03
200906,   4.65,   1.67,   0.40,   0.06,  -0.34,   0.78
200907,  10.29,   9.54,  10.52,   7.68,   9.41,   6.31
200908,   3.92,   3.43,   4.46,   7.41,   2.38,   2.21
200909,   6.74,   5.26,   8.83,   3.54,   5.77,   2.87
200910,  -9.73,  -5.45,  -5.98,  -4.97,  -2.96,   0.05
200911,   2.84,   2.47,   2.41,   3.82,   6.02,   6.46
200912,   8.47,   7.82,   9.44,   2.51,   3.30,   1.60
201001,  -3.25,  -2.65,  -3.77,  -1.86,  -3.94,  -3.71
201002,   5.20,   4.40,   5.29,   4.19,   3.22,   3.00
201003,   8.64,   7.18,   8.86,   7.19,   6.65,   5.16
201004,   6.98,   5.92,   7.08,   0.75,   1.76,   1.62
201005,  -8.98,  -7.65,  -6.38,  -8.19,  -7.30,  -8.03
201006,  -7.96,  -7.85,  -8.84,  -5.31,  -5.39,  -5.10
201007,   7.16,   7.00,   6.20,   5.47,   7.41,   7.06
201008,  -7.88,  -7.37,  -8.22,  -5.30,  -4.27,  -4.27
201009,  13.22,  12.15,  12.27,   9.23,   8.18,  10.16
201010,   3.77,   4.31,   4.60,   2.54,   3.27,   4.63
201011,   3.85,   3.81,   3.97,   0.76,  -0.02,   0.44
201012,   9.83,   7.78,   6.32,   8.52,   7.54,   5.15
201101,   0.17,   0.34,  -0.80,   2.35,   3.54,   1.18
201102,   5.84,   5.79,   3.67,   3.81,   4.26,   2.46
201103,   2.41,   2.71,   3.07,  -1.17,   0.46,   0.59
201104,   2.12,   2.28,   2.51,   1.77,   3.13,   3.29
201105,  -2.69,  -2.28,  -1.23,  -3.01,  -1.37,  -0.43
201106,  -3.12,  -1.01,  -0.80,  -2.87,  -2.13,  -0.87
201107,  -4.42,  -3.99,  -3.18,  -4.54,  -2.69,  -0.95
201108, -10.90,  -7.81,  -8.96,  -8.03,  -6.32,  -4.38
201109, -12.01, -10.61, -11.37,  -9.21,  -7.52,  -6.44
201110,  14.79,  15.02,  15.29,  13.45,  11.51,  10.11
201111,  -1.95,   0.54,  -0.62,  -1.62,   0.03,  -0.03
201112,   0.53,   0.62,   0.31,  -1.08,   1.87,   0.33
201201,   8.24,   6.42,   6.39,   6.02,   3.44,   5.77
201202,   3.11,   2.54,   3.32,   4.93,   4.55,   4.38
201203,   3.29,   2.24,   2.60,   2.66,   2.45,   3.84
201204,  -1.70,  -1.59,  -0.98,  -1.63,  -0.86,  -0.43
201205,  -7.11,  -6.24,  -5.72,  -8.20,  -6.08,  -5.63
201206,   6.43,   4.11,   4.06,   4.05,   4.12,   3.46
201207,  -2.66,  -0.98,  -2.17,  -0.08,   1.63,   0.79
201208,   3.22,   3.83,   2.54,   3.30,   2.35,   2.45
201209,   3.81,   3.61,   3.29,   3.67,   3.18,   1.90
201210,  -2.91,  -0.93,  -2.19,   1.15,  -1.85,  -2.27
201211,   0.26,   1.10,   1.67,  -0.14,   1.45,   0.34
201212,   3.72,   3.10,   3.51,   3.37,   1.39,   0.07
201301,   6.61,   6.15,   6.47,   7.87,   6.05,   4.25
201302,   1.68,   0.87,   0.46,   1.83,   1.49,   1.13
201303,   4.85,   3.98,   6.39,   4.81,   4.07,   3.53
201304,  -0.64,  -0.75,  -0.34,   2.28,   1.13,   2.06
201305,   5.04,   5.30,   5.01,   3.91,   2.25,   2.52
201306,   0.11,  -0.13,  -0.71,  -2.08,  -0.23,  -2.21
201307,   7.45,   7.48,   7.09,   7.32,   5.50,   4.81
201308,  -2.78,  -3.39,  -1.94,  -2.82,  -3.28,  -1.96
201309,   6.07,   5.91,   6.53,   4.08,   3.33,   3.43
201310,   0.55,   4.04,   3.98,   2.79,   4.27,   5.00
201311,   4.16,   4.78,   4.48,   2.34,   2.71,   3.56
201312,   2.88,   1.57,   2.44,   2.97,   3.02,   2.27
201401,   0.38,  -4.15,  -5.46,  -1.07,  -3.53,  -4.24
201402,   5.85,   3.76,   4.30,   4.24,   4.52,   4.80
201403,  -2.58,   1.35,   0.79,   0.46,   0.82,   0.62
201404,  -5.76,  -3.25,  -2.22,  -0.76,  -0.21,   1.39
201405,   0.03,   0.55,   0.03,   1.71,   1.90,   2.60
201406,   6.28,   5.06,   4.66,   3.71,   2.47,   1.54
201407,  -6.09,  -5.86,  -5.89,  -3.39,  -2.04,  -0.61
201408,   5.28,   3.71,   5.00,   5.98,   3.49,   4.44
201409,  -6.30,  -5.59,  -4.23,  -2.06,  -1.61,  -1.57
201410,   5.96,   6.97,   4.46,   2.33,   1.95,   2.26
201411,   0.48,  -0.67,   1.37,   1.89,   1.42,   4.37
201412,   3.50,   2.41,   1.83,   0.08,   0.50,  -1.29
201501,  -3.40,  -5.59,  -3.29,  -3.91,  -3.85,  -1.83
201502,   6.41,   7.02,   6.23,   5.97,   6.03,   6.27
201503,   0.88,   2.43,   1.94,  -0.96,  -1.27,  -1.71
201504,  -2.21,  -1.85,  -2.11,   0.43,   0.66,   1.16
201505,   3.57,   1.38,   0.99,   1.73,   1.12,   1.24
201506,  -0.22,   2.32,   1.55,  -2.05,  -1.70,  -1.76
201507,  -2.90,  -2.00,  -2.60,   1.63,   1.91,   1.95
201508,  -6.41,  -5.14,  -5.80,  -6.56,  -6.31,  -5.66
201509,  -6.89,  -4.19,  -5.77,  -4.38,  -2.74,  -2.24


  Average Equal Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
196307,  -0.90,   0.33,  -0.53,  -2.07,  -0.70,  -0.13
196308,   3.32,   3.28,   3.78,   5.65,   5.39,   6.33
196309,  -0.23,  -0.88,  -1.26,  -1.66,  -1.72,  -2.45
196310,   1.05,   1.50,   1.34,   2.17,   1.25,   2.62
196311,  -2.49,  -1.07,  -2.84,  -0.60,  -1.12,  -0.34
196312,  -1.89,   0.09,  -1.00,   1.94,   1.69,   0.71
196401,   5.12,   4.24,   4.17,   1.50,   1.26,   1.08
196402,   3.37,   0.82,   2.07,   2.61,   2.10,   2.10
196403,   3.54,   3.42,   2.13,   4.73,   2.00,   1.81
196404,   0.04,  -0.34,  -0.48,   1.21,   0.15,  -0.96
196405,   0.99,   0.18,  -0.39,   1.33,   1.44,   1.08
196406,   0.54,   1.04,   1.51,   2.12,   2.02,   1.48
196407,   4.14,   2.90,   2.97,   2.04,   2.80,   2.22
196408,   0.13,  -0.57,  -1.06,  -0.51,  -0.13,  -1.64
196409,   3.66,   3.31,   4.91,   4.41,   2.92,   3.26
196410,   2.03,   2.81,   2.32,   1.85,   1.05,   1.41
196411,  -1.02,   0.30,  -0.11,   0.08,   0.68,   0.91
196412,  -1.79,  -1.23,  -0.85,  -1.18,  -0.19,   0.43
196501,   8.57,   6.75,   8.77,   6.56,   4.35,   5.52
196502,   3.20,   3.72,   4.47,   2.07,   2.31,   3.13
196503,   2.54,   1.51,   0.81,   0.11,  -0.25,  -1.31
196504,   3.94,   4.75,   5.23,   3.86,   2.73,   3.15
196505,   0.17,   0.01,   0.62,  -0.73,  -1.16,   0.49
196506,  -9.62,  -9.19,  -9.37,  -7.77,  -5.89,  -6.19
196507,   2.96,   3.81,   2.34,   4.00,   2.18,   2.24
196508,   4.19,   4.22,   4.95,   3.54,   3.44,   4.85
196509,   4.03,   4.29,   2.59,   3.91,   2.46,   3.31
196510,   7.51,   6.69,   6.58,   3.54,   2.56,   4.37
196511,   8.31,   4.10,   5.33,   1.25,   1.24,   3.79
196512,   6.10,   4.85,   6.33,   3.58,   2.00,   1.42
196601,   9.47,   6.66,   6.30,   4.16,   1.02,   2.16
196602,   6.44,   3.39,   4.51,  -0.14,  -1.33,  -0.10
196603,  -0.13,  -2.22,  -1.53,  -3.35,  -1.83,  -0.54
196604,   5.46,   5.38,   6.45,   2.66,   2.24,   3.06
196605, -10.90,  -9.50,  -9.71,  -6.83,  -5.12,  -5.22
196606,  -0.63,   0.83,  -0.72,  -0.10,  -0.78,  -1.07
196607,  -1.65,  -0.85,  -2.11,  -1.22,  -1.32,  -1.25
196608, -11.19, -10.32, -10.66,  -8.54,  -7.58,  -8.50
196609,  -2.18,  -1.96,  -1.89,  -1.65,  -0.51,  -2.17
196610,  -2.85,  -1.95,  -4.54,   3.54,   4.98,   0.95
196611,   2.78,   3.89,   5.97,   3.18,   1.59,   6.85
196612,   1.52,   1.72,   1.83,   1.24,   2.22,   1.89
196701,  20.45,  19.36,  21.29,  12.89,   9.27,  10.05
196702,   7.22,   4.42,   5.37,   0.22,   0.22,   1.60
196703,   5.68,   7.25,   5.48,   4.58,   4.35,   5.89
196704,   4.66,   4.16,   4.90,   4.10,   3.48,   4.58
196705,   0.65,  -0.99,  -0.16,  -1.92,  -2.77,  -3.33
196706,  11.37,   9.41,  10.93,   4.16,   2.36,   2.45
196707,   9.72,   9.08,   8.71,   6.35,   4.89,   5.60
196708,   0.55,   0.00,   1.42,   0.25,  -0.77,  -0.86
196709,   8.42,   7.06,   7.84,   3.42,   2.59,   3.17
196710,  -0.50,  -0.54,  -2.56,  -3.41,  -5.13,  -3.09
196711,  -0.70,  -0.22,   0.28,  -0.43,   1.62,   0.69
196712,  10.86,   8.97,  10.05,   4.77,   3.58,   3.29
196801,   6.30,   2.38,   1.89,  -1.53,  -3.18,  -5.29
196802,  -7.27,  -5.68,  -6.33,  -4.25,  -3.26,  -4.19
196803,  -0.71,  -2.10,  -1.59,   0.67,  -1.32,   0.86
196804,  16.50,  14.66,  17.63,   9.93,   8.15,  13.08
196805,  12.64,   9.93,  10.72,   4.20,   2.42,   3.97
196806,   1.45,   1.91,   0.47,   1.80,   2.72,   0.63
196807,  -1.44,  -3.76,  -4.61,  -3.13,  -2.36,  -5.42
196808,   5.08,   3.31,   3.80,   3.54,   1.35,   1.27
196809,   9.20,   5.87,   7.28,   6.60,   5.02,   4.99
196810,   0.53,   0.90,  -0.14,   1.48,   1.21,   0.81
196811,   6.84,   7.07,   7.65,   6.91,   7.15,   7.48
196812,   3.62,  -0.33,   0.88,  -2.14,  -2.87,  -3.38
196901,  -0.46,  -0.09,  -0.96,  -0.30,  -0.55,  -1.55
196902, -10.76,  -8.08,  -9.22,  -6.77,  -5.81,  -6.59
196903,   2.62,   2.01,   2.01,   2.74,   1.69,   1.70
196904,   0.39,   0.41,  -0.86,   1.49,   1.15,   1.73
196905,   1.57,   0.43,  -0.65,   0.04,   0.25,  -0.73
196906, -13.53, -11.80, -12.11, -10.13,  -7.23,  -7.04
196907, -11.10,  -9.94, -10.78,  -7.26,  -6.33,  -6.97
196908,   4.11,   4.37,   6.71,   5.48,   4.28,   6.76
196909,  -3.59,  -2.29,  -1.94,  -2.90,  -1.89,  -0.66
196910,  11.81,  10.15,  10.65,   7.15,   6.88,   7.33
196911,  -6.98,  -6.05,  -6.32,  -4.43,  -4.01,  -3.01
196912, -10.03,  -7.51,  -6.30,  -2.59,  -2.09,  -2.37
197001,  -0.11,  -3.28,  -5.29,  -6.48,  -6.80,  -8.77
197002,   3.49,   3.27,   2.50,   8.02,   6.78,   4.74
197003,  -3.17,  -2.11,  -4.10,   0.13,  -0.01,  -1.62
197004, -18.74, -15.59, -18.45, -11.95, -10.67, -13.26
197005,  -9.61,  -9.24,  -9.31,  -8.00,  -7.44,  -8.92
197006,  -9.17,  -7.76,  -8.61,  -6.52,  -5.09,  -5.77
197007,   3.52,   5.30,   7.39,   8.93,   7.34,   6.89
197008,   6.54,   6.69,   7.05,   4.99,   5.66,   5.97
197009,  17.83,  13.80,  15.26,   6.73,   4.54,   8.16
197010,  -9.35,  -6.22,  -6.57,  -4.28,  -2.28,  -2.86
197011,  -4.09,  -0.45,   0.50,   4.81,   5.48,   4.56
197012,   7.66,   9.98,   9.20,   8.12,   7.95,   7.87
197101,  19.05,  16.01,  14.22,   7.03,   6.15,   5.93
197102,   6.71,   4.66,   7.02,   1.51,   1.26,   2.91
197103,   5.59,   6.09,   7.16,   4.70,   3.75,   5.82
197104,   3.04,   2.56,   1.74,   4.26,   2.62,   3.68
197105,  -6.22,  -5.54,  -5.69,  -4.10,  -3.43,  -2.69
197106,  -3.60,  -1.95,  -1.44,  -1.15,   0.59,   0.10
197107,  -7.06,  -5.12,  -7.06,  -5.35,  -4.20,  -4.57
197108,   3.85,   4.23,   4.57,   6.88,   3.74,   5.80
197109,  -1.80,  -0.11,   1.56,  -2.48,  -0.74,   0.35
197110,  -7.31,  -4.90,  -6.25,  -5.57,  -4.27,  -4.69
197111,  -5.13,  -3.64,  -3.43,  -2.83,  -1.28,   0.04
197112,  12.59,  12.93,  13.44,  12.07,   9.72,  10.99
197201,  17.37,  11.04,   9.77,   4.30,   1.90,   3.45
197202,   5.35,   4.16,   4.45,   2.34,   2.39,   4.92
197203,  -0.46,  -0.22,   0.05,  -0.52,   0.88,   1.13
197204,   0.21,   0.37,  -0.17,   1.69,  -0.45,   0.41
197205,  -3.84,  -2.09,  -2.52,  -1.13,  -0.29,   1.66
197206,  -3.75,  -3.39,  -4.04,  -4.93,  -2.85,  -2.10
197207,  -2.94,  -3.03,  -4.92,  -2.68,  -1.63,  -1.91
197208,   0.08,   0.57,   0.14,   4.93,   3.33,   2.54
197209,  -4.31,  -3.35,  -3.70,  -3.26,  -1.63,  -1.79
197210,  -3.36,  -1.36,  -2.30,  -0.15,   0.78,   0.35
197211,   3.85,   5.02,   5.37,   7.95,   7.10,   5.31
197212,  -3.28,  -1.81,  -3.07,  -2.07,  -1.05,   0.87
197301,  -1.40,  -3.89,  -5.60,  -5.55,  -5.96,  -5.53
197302,  -7.42,  -8.10,  -9.52,  -4.84,  -5.70,  -6.48
197303,  -1.89,  -3.22,  -4.09,  -1.09,  -2.51,  -2.19
197304,  -6.70,  -6.63,  -9.41,  -5.94,  -5.11,  -8.16
197305, -10.37,  -9.15,  -9.50,  -5.38,  -4.29,  -5.07
197306,  -2.48,  -3.49,  -5.45,  -2.15,  -3.07,  -3.59
197307,  12.89,  12.18,  16.01,   9.70,   7.02,  10.27
197308,  -4.16,  -5.30,  -6.08,  -1.84,  -2.18,  -3.10
197309,   7.49,   8.55,   9.29,   9.64,   9.64,   9.17
197310,   1.73,   0.50,  -1.51,   1.25,  -0.09,  -2.39
197311, -18.10, -18.78, -21.82, -12.73, -15.14, -17.43
197312,  -5.93,  -4.38,  -4.22,   3.29,   1.54,  -0.40
