This file was created by CMPT_ME_BEME_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 BE/ME portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
201007   6.79   6.56   7.70   6.77   7.38   5.92
201008  -6.97  -8.06  -8.57  -4.33  -4.64  -5.80
201009  13.99  12.42  10.90   9.93   8.57   7.14
201010   4.54   4.11   3.55   4.57   3.20   1.14
201011   3.06   4.17   3.36   0.37   0.13  -1.18
201012   7.06   7.79   9.42   4.75   7.94   9.30
201101  -0.42  -0.02   0.35   1.80   2.70   2.41
201102   4.94   5.02   6.09   2.35   3.88   4.61
201103   3.09   2.39   2.28  -0.05   1.19  -1.57
201104   3.41   1.97   1.27   3.73   2.14   1.58
201105  -1.25  -2.36  -3.49  -0.76  -1.84  -2.80
201106  -1.72  -2.05  -2.01  -1.59  -2.13  -1.86
201107  -4.32  -4.13  -3.56  -0.83  -2.97  -4.17
201108  -9.12  -9.36  -9.86  -4.45  -7.34  -6.92
201109 -11.18 -11.50 -11.26  -6.54  -7.84  -8.54
201110  15.48  15.80  12.92  10.16  12.42  10.57
201111  -1.50  -0.57  -0.31  -0.43   0.62  -2.12
201112  -0.29   0.64   0.97  -0.44   1.82   1.37
201201   7.97   6.94   5.93   6.01   3.47   3.57
201202   3.51   2.27   2.70   4.37   3.58   5.09
201203   2.49   2.57   2.57   3.84   1.27   3.44
201204  -1.29  -2.19  -1.07  -0.64  -0.73  -1.48
201205  -6.66  -6.64  -6.00  -6.12  -6.43  -6.74
201206   5.81   4.15   4.64   2.86   4.06   5.01
201207  -3.10  -1.18  -1.49   1.18   1.09  -0.35
201208   3.16   3.17   3.38   2.45   1.46   3.39
201209   3.20   3.45   3.72   1.56   3.11   4.06
201210  -3.88  -1.45  -0.50  -2.99  -1.68   1.91
201211   0.57   0.53   0.66   1.29  -0.33  -1.24
201212   2.09   3.17   3.77  -0.45   0.92   4.43
201301   6.55   6.11   6.44   4.52   5.49   7.30
201302   1.04   0.43   1.28   0.97   1.34   1.29
201303   5.27   4.24   4.75   3.56   4.00   3.90
201304  -0.79  -0.70  -0.40   1.75   1.33   2.01
201305   5.19   5.21   4.59   1.86   1.70   5.03
201306   0.40  -0.55  -0.65  -2.19  -0.28  -1.95
201307   7.27   7.05   7.92   5.44   4.72   6.25
201308  -1.28  -3.68  -3.83  -1.93  -3.43  -4.44
201309   6.44   6.52   4.94   4.09   2.76   2.34
201310   1.11   3.05   3.98   4.41   3.97   4.18
201311   4.87   4.45   3.55   3.00   2.14   3.47
201312   1.71   2.66   1.76   2.30   3.24   1.74
201401  -0.40  -4.10  -3.71  -3.33  -3.74  -3.81
201402   4.03   4.98   4.59   4.78   4.33   3.14
201403  -3.15   1.04   0.94  -1.07   1.27   3.95
201404  -6.27  -3.24  -2.43   0.15   0.79  -0.52
201405  -0.61   0.92  -0.30   2.30   1.75   1.17
201406   7.23   4.50   4.33   1.63   2.25   3.22
201407  -6.23  -6.07  -5.65  -1.71  -1.40  -2.37
201408   4.87   4.18   4.27   4.65   3.26   3.62
201409  -4.81  -5.32  -7.04  -1.10  -2.41  -2.35
201410   7.11   6.08   5.19   2.70   1.77   0.84
201411   1.52  -0.20  -1.49   3.52   2.69  -0.38
201412   2.29   2.93   2.47  -1.41  -0.08   1.35
201501  -3.02  -4.88  -4.96  -1.51  -3.91  -5.77
201502   7.55   6.64   4.52   6.17   6.07   4.66
201503   2.04   1.48   0.97  -1.41  -1.63  -1.88
201504  -3.00  -2.20  -0.64   0.16   0.94   1.93
201505   3.12   2.16   0.45   1.25   1.28  -0.03
201506   2.18   0.55   0.07  -1.77  -2.19  -1.85
201507  -0.19  -2.55  -5.84   3.13   0.90  -0.38
201508  -8.93  -4.49  -3.66  -6.59  -5.84  -6.23
201509  -7.64  -4.62  -5.08  -2.32  -3.39  -3.53


  Average Equal Weighted Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
192607   1.66  -0.04  -0.43   2.94   1.45   2.22
192608   0.22   0.47   5.17   1.51   1.70   6.53
192609  -5.17  -1.25   0.36  -0.90  -0.77  -1.02
192610  -4.47  -4.90  -2.38  -3.33  -2.63  -4.43
192611   0.25   2.17   2.10   2.57   3.31   4.12
192612   3.44   0.94   1.64   1.37   1.36   1.54
192701  -1.57  -1.92   3.78   0.14  -0.05   4.13
192702   3.21   6.00   7.36   4.85   3.39  11.39
192703  -1.99  -2.85  -3.58  -1.32  -1.40  -3.04
192704  -1.21   0.52   3.83   0.83  -0.67   0.06
192705   2.79   4.20  10.88   4.85   4.91   8.29
192706  -4.40  -0.49  -2.37  -2.35  -3.72   0.08
192707   6.77   6.51   4.39   6.73   6.20   6.44
192708   1.90  -2.39   0.39   2.44   0.85  -3.56
192709   1.81   1.95  -0.08   3.61   3.03   8.15
192710  -1.74  -2.97  -6.74  -1.86  -2.98  -9.28
192711  12.31   9.93  11.99   7.44   7.15   7.84
192712   4.49   3.19   3.08   2.63   2.17   3.87
192801   2.92   2.74   7.62   0.90   1.02  -2.68
192802  -3.89  -0.80  -3.08  -2.03  -2.34  -4.57
192803   7.86   6.33   8.03   7.95   6.05   7.85
192804   1.95  11.06  14.30   4.18   4.75   4.39
192805   6.80   5.21   5.26   1.57   0.80  -0.02
192806  -9.57  -9.01  -8.10  -4.96  -5.13  -6.64
192807  -0.86  -0.07  -1.31   0.64  -0.09   2.17
192808   5.40   3.87   3.33   8.77   6.23   7.28
192809   4.78   3.63   8.29   4.53   2.52   5.77
192810   4.44   2.34   1.67   0.57   0.98   0.23
192811   8.61  11.67  11.59  10.97  11.91  11.98
192812  -1.27  -2.30  -3.05   1.30   0.19  -0.15
192901   1.93   0.40   3.16   4.88   3.21   2.59
192902   0.29  -0.07  -0.04  -0.41   1.52   1.77
192903  -6.33  -3.73  -3.95  -3.21  -1.36  -2.71
192904  -1.33   3.76  -0.23   1.99   0.29   2.39
192905 -11.03 -11.67 -13.69  -6.35  -5.91  -5.49
192906   7.33   6.85   5.21  10.18   8.52   6.39
192907  -1.08  -1.74   1.75   2.29   3.19   4.19
192908  -1.84  -1.05  -1.21   4.39   6.49   5.37
192909  -6.85  -5.19  -5.39  -3.30  -3.54  -5.34
192910 -22.83 -20.40 -18.82 -24.77 -16.52 -12.56
192911 -16.06 -10.87 -13.31 -14.21 -10.05  -9.74
192912  -6.34  -7.53  -5.33   0.75  -1.82   2.30
193001   7.74  14.82  13.28   8.04   5.55   4.40
193002   4.49   1.81   4.23   2.87   1.50   0.90
193003   9.48  10.58  15.63   7.18   7.38   6.98
193004  -6.28  -3.10  -6.31  -4.46  -4.87  -7.70
193005  -5.70  -3.67  -6.00  -1.54  -2.96  -2.57
193006 -19.69 -19.71 -18.99 -19.38 -16.36 -15.11
193007   5.46   3.16   1.98   4.54   3.13   5.71
193008  -4.12  -3.05  -3.91   0.10  -1.66  -1.71
193009 -15.42 -15.62 -18.65 -13.53 -13.11 -19.69
193010 -11.63 -10.31  -7.93 -11.23  -9.45 -13.42
193011   2.17  -2.67  -2.93  -1.18  -2.53  -4.57
193012 -12.99 -14.40 -20.87  -9.29 -12.30 -12.65
193101   9.92  15.01  23.00   7.20   8.13  13.67
193102  12.85  16.81  21.81  14.24   9.74  15.47
193103  -4.95  -4.17  -4.99  -6.59  -9.39 -10.23
193104 -14.88 -16.95 -17.58 -12.34 -14.43 -15.02
193105 -11.50 -10.56 -15.11 -13.66 -16.68 -19.66
193106  10.38  10.72  23.93  15.38  18.91  27.27
193107  -9.00  -9.22  -4.36  -5.70  -9.00 -11.18
193108  -1.41  -1.80  -4.42  -0.54  -0.56  -1.17
193109 -28.84 -30.66 -31.52 -29.68 -31.05 -35.36
193110   9.22   8.54   9.92   8.44   8.93  15.24
193111 -12.72  -7.17  -8.25  -6.93 -12.76 -14.57
193112 -14.57 -18.95 -24.44 -14.16 -18.76 -21.60
193201   1.63   7.47  17.81  -0.24   5.43   7.18
193202  -6.69   3.31   1.24   4.33   1.07  -0.94
193203 -13.46 -12.80 -10.06 -11.43 -14.37 -16.35
193204 -22.46 -18.85 -18.38 -18.80 -16.83 -17.81
193205 -18.69 -20.37 -12.83 -22.85 -27.16 -27.24
193206   7.41   3.84   2.32   1.22   3.84   9.74
193207  35.36  36.14  60.87  27.76  43.13  74.97
193208  55.60  69.90  97.46  32.58  52.79  76.13
193209  -5.71  -2.28 -12.20  -1.69  -5.36  -7.59
193210 -14.45 -18.72 -20.54 -10.51 -18.14 -23.12
193211  -3.36  -7.15  -8.67  -3.09  -8.30 -15.62
193212  -8.87  -6.04 -11.09   2.12   0.16  -2.23
193301   9.37   1.30   6.25   2.73   3.54   7.62
193302 -17.79 -18.52 -15.77 -14.50 -16.72 -18.14
193303   8.29   9.98  17.33   4.22  11.25   7.94
193304  34.69  57.74  60.35  35.54  57.41  61.98
193305  75.92  78.08  97.14  24.19  38.43  50.02
193306  18.29  32.04  29.40  10.49  15.70  22.20
193307 -12.56 -11.77  -2.68  -9.95 -13.37 -11.94
193308  10.68   9.81   4.65  13.26  16.83  17.97
193309  -9.49 -14.54 -20.28 -10.62 -13.77 -19.84
193310 -10.42 -11.78 -11.97  -6.65 -10.07 -17.25
193311   2.12   5.07   6.09   7.43   9.30  11.05
193312   3.68   1.55   0.46   1.13   2.61   5.29
193401  30.05  36.44  48.65  16.62  23.08  29.60
193402   1.50   3.03   6.25  -2.33  -0.83  -1.41
193403   3.47   1.62  -0.51   0.02   0.00  -2.33
193404   3.54   0.32   1.24  -1.18  -1.33  -2.90
193405  -9.20 -10.87 -14.76  -7.44  -9.91 -13.63
193406  -0.72  -0.80  -2.10   2.35   1.52   1.16
193407 -19.18 -22.86 -23.81 -11.39 -14.25 -26.68
193408  11.96  10.92  13.60   6.01   6.96   9.78
193409  -1.13  -1.48  -3.17  -1.30  -0.29  -0.06
193410  -1.64  -1.71  -4.77   0.91  -2.03  -7.93
193411  18.93  17.12  14.67  11.73  10.49   7.96
193412   4.23   0.58   0.93   1.00   2.26  -3.81
193501  -5.72  -2.80  -1.69  -3.92  -3.42  -8.20
193502  -5.89  -7.07  -7.44  -0.49  -2.53 -15.71
193503  -7.86  -8.93 -12.12  -4.80  -5.66  -7.50
193504  11.04   9.93  10.85   7.92   8.64  12.69
193505  -5.16   3.64   1.69   1.88   2.32   6.76
193506   1.45   2.53  -0.04   5.97   6.73   6.15
193507  10.63  14.21  12.97   6.25   7.59  14.12
193508   5.18   8.69  17.78   0.87   2.96   6.18
193509   4.56   5.75  -0.01   2.41   2.15  -0.34
193510   9.95  11.98   6.47   6.36   8.04   9.57
193511  14.11  12.40  31.81   4.18   5.12  16.05
193512   4.41   7.91   3.38   3.46   6.83  11.12
193601  16.74  10.28  30.83   3.87   9.69  12.70
193602   2.30   8.26   5.86   1.88   4.11   4.78
193603   1.56   1.58  -0.37   0.65   0.86   0.17
193604 -15.88 -14.29 -17.68  -7.46 -10.26 -11.04
193605   2.63   5.03   7.98   3.76   4.08   7.32
193606  -2.69  -0.36  -2.93   1.16   1.08  -0.56
193607   9.88   8.00   7.26   5.75   7.23  11.17
193608  -0.67   1.70   4.01   0.51   2.18   3.64
193609   2.87   4.07   6.12   1.47   1.79   1.04
193610   4.30   7.05   8.13   4.43   7.37   8.83
193611  13.60   9.13  16.56   4.37   5.13   1.58
193612   0.02   1.85   5.40  -1.00   1.60   1.70
193701   8.33   9.74  12.08   2.99   3.93   5.09
193702   2.28   0.46   6.72   0.26   1.07   7.26
193703  -3.94  -1.46   2.10  -1.91  -0.78   5.02
193704 -10.74 -11.86 -14.30  -7.15  -7.48 -10.07
193705  -1.48  -2.35  -4.03  -1.06  -2.75  -3.56
193706  -8.70  -9.33 -11.73  -4.91  -5.56  -8.98
193707  11.76  10.11  10.54   8.54   8.86   9.29
193708  -5.10  -5.88  -6.64  -3.90  -4.87  -7.76
193709 -22.64 -21.83 -22.46 -16.84 -17.01 -20.84
193710 -10.63 -10.25  -9.44 -10.33  -9.87 -12.62
193711 -11.43 -13.89 -13.64 -10.44 -10.15 -11.11
193712 -16.74 -13.82 -13.78  -6.24  -9.09 -10.71
193801   5.86   7.78   6.00   0.88   2.82   0.65
193802   7.91   5.50   3.05   7.60   6.49   7.08
193803 -31.41 -30.88 -31.49 -25.81 -25.89 -32.76
193804  24.38  23.52  22.93  17.85  16.83  18.27
193805  -9.91  -8.57  -6.64  -6.40  -6.70  -6.25
193806  34.83  33.11  29.08  29.86  29.13  32.56
193807  13.70  16.05  15.57   8.84   9.48  11.72
193808  -5.50  -5.93 -10.95  -2.51  -5.03  -7.60
193809  -3.40  -2.74  -2.42  -0.12  -0.91  -1.94
193810  14.68  17.30  16.87   9.48  10.87  19.52
193811  -5.09  -2.09  -8.16  -0.78  -2.19  -4.95
193812   4.68   1.65  -0.82   3.24   3.42   7.63
193901  -6.88  -8.66  -8.20  -6.84  -7.44  -9.93
193902   3.12   4.02   5.13   3.30   4.07   5.83
193903 -17.91 -18.43 -20.76 -12.83 -16.81 -22.94
193904  -0.72   0.03   1.71  -0.42  -0.75  -0.42
193905  10.18   8.33   8.24   7.47   8.41   9.58
193906  -8.38  -9.10 -10.94  -6.46  -8.08 -12.19
193907  16.22  16.28  12.77  12.64  11.15  16.40
193908 -13.13 -12.45 -11.01  -9.60  -9.18 -11.60
193909  41.97  43.84  74.60  15.54  22.40  39.86
193910   1.09  -0.61  -3.96   2.21  -0.58  -2.81
193911  -8.12  -9.23 -14.73  -4.81  -5.58  -9.78
193912   2.94   1.17  -1.84   2.45   1.85   0.63
194001  -3.62  -2.19  -2.09  -1.66  -1.92  -4.61
194002   3.86   3.84   4.99   0.90   2.07   1.55
194003   3.72   2.00   3.00   2.17   1.06   1.99
194004   3.21   1.68   3.43  -0.78   0.45   1.09
194005 -28.74 -27.82 -31.08 -25.06 -25.16 -27.56
194006   4.28   5.08   6.76   5.70   6.44   9.53
194007   4.06   3.52   2.58   3.83   3.73   3.16
194008   0.77   3.25   1.88   1.29   2.43   1.76
194009   4.96   4.78   4.25   3.22   2.23   1.97
194010   3.33   6.19   3.79   2.52   5.61   9.40
194011   1.64  -0.10   0.28  -2.12  -0.60  -1.67
194012  -3.76  -3.21  -4.96  -0.93  -1.48  -0.41
194101  -3.76  -2.51   5.04  -4.92  -3.80  -1.27
194102  -3.72  -2.24  -3.00  -2.39  -1.88  -1.98
194103  -0.59   0.33   3.02  -0.53  -0.05   2.55
194104  -9.26  -6.37  -4.10  -6.53  -5.65  -3.52
194105   1.75   0.59   0.30   0.65   0.67   1.26
194106   3.16   6.49   8.82   5.13   5.25   4.92
194107  11.19  12.43  22.91   6.57   8.40  15.17
194108  -1.41  -2.36  -0.20  -0.85  -0.40  -2.09
194109  -3.88  -3.09  -3.12  -1.71  -2.12  -1.66
194110  -5.49  -7.39  -6.57  -6.21  -5.75  -5.94
194111  -3.26  -5.95  -5.29  -2.84  -3.16  -3.43
194112  -9.78 -10.91 -15.37  -6.18  -6.19  -7.85
194201   9.61  14.39  27.12   0.89   4.91  10.31
194202  -0.64  -1.27  -1.72  -3.66  -2.08  -2.52
194203  -5.60  -4.38  -5.44  -5.73  -6.49  -6.87
194204  -6.05  -4.52  -3.65  -5.46  -5.21  -6.20
194205  -1.33   2.08   0.79   4.47   3.81   0.68
194206   0.05   0.76   2.82   3.23   0.62   2.40
194207   5.43   4.03   5.09   3.42   3.79   5.82
194208   0.59   2.60   3.24   1.97   0.92   3.25
194209   3.08   2.61   9.45   1.73   2.37   2.63
194210   8.03   8.47  14.40   6.07   7.65  11.31
194211  -0.17  -2.73  -4.97  -1.00  -0.80  -4.77
194212   0.48   1.97  -0.79   4.43   3.51   4.38
194301  13.79  15.41  32.64   6.29  10.05  11.86
194302  11.81   9.92  23.52   4.71   7.59  11.51
194303  10.44  11.84  15.65   6.24   8.10  14.23
194304  -0.64   3.17   9.30  -0.42   1.48   4.02
194305   8.16   8.12  14.06   3.46   5.45   7.25
194306  -0.07   0.44   0.67   1.40   1.45  -0.77
194307  -6.33  -6.78  -8.44  -4.79  -6.13  -7.32
194308  -1.39  -0.55  -0.90   1.06   1.15  -0.27
194309   2.55   2.25   5.73   1.59   3.21   2.24
194310  -0.73  -0.23   0.53  -1.49  -0.66   0.08
194311  -8.85  -9.11 -13.40  -7.03  -8.44 -12.27
194312   6.32   9.68  12.52   6.40   7.50  10.94
194401   5.82   5.00   6.77   1.62   2.33   5.14
194402   0.38   0.80   3.11   0.00  -0.12   3.65
194403   2.01   3.17   7.07   1.58   3.55   3.40
194404  -2.17  -3.14  -4.21  -2.35  -2.92  -2.89
194405   5.22   7.65   7.01   4.27   6.01   7.27
194406  12.08  10.96  14.13   5.70   8.07   9.43
194407  -0.35  -1.35  -1.47  -1.01  -1.78  -1.39
194408   4.98   3.72   2.54   1.18   2.37   2.07
194409   1.21  -0.31  -0.43  -0.38  -0.74   0.20
194410  -0.58   0.54  -0.11  -0.50  -0.03  -1.08
194411   0.93   2.46   2.73   0.48   1.42   1.22
194412   5.27   6.10  11.01   3.16   4.94   8.98
194501   5.65   5.76   5.29   2.42   3.14   3.72
194502   6.23   8.68  10.53   5.64   7.01  11.15
194503  -4.86  -7.08  -8.43  -4.30  -5.09  -5.70
194504   7.67   8.93   8.80   7.39   8.46  11.00
194505   2.75   2.59   4.70   1.55   1.51   2.30
194506   3.55   2.92   8.54  -0.78   0.56   5.33
194507  -3.50  -3.43  -4.89  -2.45  -3.11  -5.43
194508   7.46   7.18   4.50   7.75   7.18   3.21
194509   6.49   5.91   6.43   4.38   6.36   6.77
194510   6.73   8.15   8.62   4.13   5.56   5.09
194511  10.13  10.34  12.03   5.84   6.89   9.88
194512   3.28   3.03   2.15   1.33   2.03   0.86
194601  11.07   9.71  13.25   5.40   6.98   8.72
194602  -6.30  -7.25  -6.70  -6.31  -6.16  -8.31
194603   4.84   4.95   4.26   6.42   7.92   5.35
194604   4.25   8.23   6.33   3.78   4.89   2.87
194605   6.48   5.13   5.12   4.17   5.07   7.06
194606  -4.95  -4.99  -5.83  -5.18  -5.18  -4.66
194607  -5.14  -3.98  -5.47  -3.61  -3.49  -3.88
194608  -8.80  -8.61  -8.15  -6.92  -7.00  -7.69
194609 -14.72 -14.60 -17.15 -10.94 -11.99 -13.37
194610  -3.85  -1.22  -0.04  -2.20  -1.83   0.00
194611  -2.68  -1.87   0.53  -0.63  -0.07  -0.96
194612   3.90   3.40   2.44   4.93   5.70   3.54
194701   5.22   3.15   4.85   0.77   1.11   2.72
194702  -1.61  -0.69   0.88  -1.41  -1.51  -1.47
194703  -4.18  -4.54  -3.82  -2.46  -2.62  -2.65
194704 -10.54  -9.03  -9.79  -7.06  -6.98  -7.58
194705  -6.63  -5.18  -4.98  -3.22  -2.56  -4.21
194706   4.30   5.05   6.13   5.83   5.23   4.84
194707   5.88   6.27   7.27   3.84   5.21   8.15
194708  -2.74  -2.28  -1.99  -1.73  -2.52  -1.82
194709  -0.32  -0.42   1.64  -0.93   0.21   0.11
194710   3.52   3.82   3.20   2.85   3.55   1.89
194711  -5.81  -4.28  -3.40  -3.48  -2.64  -3.49
194712  -1.06  -0.47   2.31   2.20   0.94   3.82
194801  -0.72  -2.01   0.44  -3.98  -3.25  -2.04
194802  -7.54  -7.24  -6.58  -5.69  -5.58  -6.43
194803   6.32   7.86  11.10   8.02   9.14  10.89
194804   1.68   2.73   5.00   2.87   3.75   5.67
194805  10.02   8.91   8.11   7.02   7.99   8.13
194806  -3.54  -2.71  -1.32  -1.98  -2.56  -0.12
194807  -5.79  -5.61  -5.48  -5.43  -5.84  -4.45
194808  -2.31  -1.12  -1.08  -0.41  -0.05   0.12
194809  -3.65  -5.10  -6.32  -4.27  -4.22  -5.11
194810   3.30   4.50   5.56   5.25   5.46   5.13
194811 -11.13 -11.70 -12.77  -9.66 -10.93 -14.18
194812  -0.12  -2.13  -2.03   3.24   0.86   1.20
194901   1.89   2.38   3.35   0.44   0.67   0.87
194902  -6.64  -5.25  -5.95  -2.85  -3.73  -4.40
194903   6.57   5.06   7.13   3.82   3.98   5.50
194904  -2.20  -3.98  -3.58  -2.95  -2.93  -4.56
194905  -5.63  -5.76  -6.59  -2.96  -3.52  -6.08
194906  -2.58  -1.59  -1.70   0.17  -1.02  -3.09
194907   6.63   6.77   5.66   5.55   5.92   5.91
194908   2.29   2.32   1.69   1.71   1.44   1.82
194909   4.47   3.80   4.24   3.05   3.11   4.49
194910   5.60   4.37   4.86   2.62   2.67   2.29
194911  -1.79  -0.84  -0.63   1.17   0.61   0.51
194912   6.24   6.05   7.95   5.14   4.64   8.17
195001   7.35   4.57   4.94   0.85   2.43   4.93
195002   1.05   2.39   0.58   0.98   0.86   0.63
195003   0.01  -1.54  -1.90   0.66  -0.87  -0.85
195004   5.15   5.01   7.23   2.61   3.54   5.83
195005   1.30   1.82   3.32   2.97   3.13   3.09
195006  -8.71  -8.20  -9.76  -7.22  -7.52  -7.16
195007   1.02   3.86  12.05  -2.60   4.06  13.67
195008   4.00   4.76   4.70   4.26   4.38   2.26
195009   5.14   4.49   4.27   5.46   5.15   5.86
195010  -1.05  -0.64   0.14  -1.28  -1.16  -0.37
195011  -0.75   0.65   3.61   1.88   1.80   4.99
195012   5.18   7.58  12.32   2.89   6.67  10.58
195101   7.12   7.30  10.08   5.60   6.40   8.28
195102   1.09   0.54  -0.46   1.47   1.35  -0.58
195103  -2.25  -4.10  -5.99  -1.78  -4.13  -6.04
195104   1.88   3.10   5.39   3.10   4.36   5.25
195105  -3.14  -3.32  -4.02  -2.29  -2.46  -3.45
195106  -4.51  -5.55  -7.09  -2.47  -4.34  -8.54
195107   5.22   4.33   5.62   6.66   6.68   8.62
195108   5.80   4.80   4.61   2.94   3.73   3.01
195109   1.87   2.12   2.03   0.72   1.33   3.09
195110  -2.16  -2.49  -2.99  -3.11  -2.17  -3.45
195111  -0.70  -0.58  -0.80   0.51   0.53   0.45
195112   0.08   0.08  -0.51   2.70   1.51   0.02
195201   1.34   1.73   1.37   1.80   1.25   1.58
195202  -2.52  -2.80  -2.29  -2.38  -3.03  -2.73
195203   0.54   1.61   2.26   2.49   3.04   4.96
195204  -5.54  -4.81  -4.24  -4.68  -4.83  -4.49
195205   0.28   1.33   1.72   2.33   2.07   2.48
195206   1.11   1.98   2.85   2.53   2.79   4.00
195207   0.95   1.19  -0.15   0.91   1.12   1.04
195208  -0.79   0.15  -0.36  -0.73  -0.45  -1.81
195209  -0.85  -1.39  -2.19  -2.11  -2.15  -2.99
195210  -0.92  -1.68  -1.99  -1.35  -0.97  -0.85
195211   4.38   4.23   4.98   4.45   5.54   6.15
195212   1.24   0.52   0.76   2.21   1.73   2.86
195301   4.07   3.89   3.87  -0.25   1.01   1.50
195302   1.52   1.77   1.48  -0.23  -0.17  -1.09
195303  -2.56  -2.13  -1.61  -0.53  -1.97  -2.48
195304  -2.78  -2.73  -1.63  -3.23  -2.24  -2.57
195305   0.54   0.16   0.12  -0.24  -0.30   0.92
195306  -3.88  -4.23  -4.74  -2.83  -3.42  -3.32
195307   0.26   1.02   1.41   2.14   1.64   1.65
195308  -4.74  -6.20  -6.44  -4.03  -5.36  -8.76
195309  -1.03  -1.76  -3.56   0.08  -0.66  -3.16
195310   2.10   2.92   2.54   4.27   4.46   3.55
195311   1.47   1.74   0.22   2.27   1.22   1.98
195312  -1.80  -2.59  -4.45  -0.03  -1.27  -4.54
195401   5.76   6.76   9.36   5.04   6.50   7.81
195402   0.17   0.64   0.34   0.95   1.33   0.34
195403   2.04   2.12   1.40   3.45   2.66   0.85
195404  -0.92   1.44  -0.08   2.67   1.92   0.82
195405   2.63   3.67   4.04   2.74   3.44   5.93
195406  -0.11   0.72   1.20   0.99   0.62   0.23
195407   5.33   6.78  10.18   5.33   6.44   6.95
195408   0.06  -0.21  -0.54  -2.78  -2.15  -3.62
195409   2.49   4.00   3.79   3.97   4.87   5.29
195410  -0.94  -0.88  -0.68  -1.73  -0.12  -0.82
195411   5.91   7.75   7.89   7.66   9.21  12.39
195412   7.92   9.17  12.23   3.81   7.24  12.44
195501   0.49   1.95   2.51   0.28   1.03   1.28
195502   3.21   4.93   4.48   3.39   2.81   3.67
195503  -1.54  -0.62   0.03  -0.65  -0.94   2.94
195504   1.46   1.81   2.33   2.73   2.20   2.41
195505  -0.24   0.07   0.09   0.70   0.07   0.74
195506   1.85   3.14   2.80   3.38   4.51   2.64
195507   0.09   0.96   1.72  -0.18   0.45   0.87
195508   0.48   0.01  -0.71   0.85   0.01   0.45
195509  -0.40  -0.78  -0.16  -1.92  -1.43  -2.00
195510  -2.27  -1.57  -1.20  -1.99  -2.01  -2.68
195511   5.14   3.79   3.55   5.91   4.86   7.27
195512   1.33   1.72   2.17   2.44   1.85  -1.32
195601  -0.28  -1.85  -1.50  -3.42  -2.56  -3.18
195602   2.07   2.89   2.04   3.71   2.92   3.18
195603   2.20   2.95   4.68   6.34   5.83   4.29
195604   0.57   0.10   0.24   0.00   0.15   0.03
195605  -3.71  -4.42  -4.91  -4.13  -4.22  -6.49
195606  -0.72   1.41   0.58   3.39   2.66   1.37
195607   2.79   3.00   2.87   4.66   4.74   4.22
195608  -1.41  -1.36  -2.05  -2.72  -2.94  -3.44
195609  -3.71  -3.90  -2.33  -5.68  -4.17  -3.29
195610  -0.44   0.77   0.41   0.47   0.56   1.10
195611  -1.53  -0.65   0.45  -0.07   0.61   0.04
195612   2.12   1.06   0.87   2.50   2.63   1.27
195701   0.51   0.89   2.85  -1.82  -1.66  -1.21
195702  -3.00  -3.62  -2.78  -1.85  -2.62  -3.44
195703   0.72   1.93   1.70   2.18   2.05   1.24
195704   1.17   1.94   2.14   3.27   2.76   2.20
195705   2.61   0.43   0.79   2.93   2.04   1.52
195706  -1.36  -0.82   0.14  -1.45  -2.05  -1.49
195707   0.39   0.47   0.26   0.12   0.27   0.76
195708  -5.51  -4.91  -5.12  -6.38  -4.76  -6.66
195709  -8.45  -5.14  -5.61  -5.82  -4.91  -6.70
195710  -8.49  -6.43  -9.25  -5.05  -4.40  -7.68
195711   2.47   0.15   0.23   3.97   1.69   0.71
195712  -6.35  -5.63  -7.04  -4.00  -4.04  -6.90
195801  14.22  11.40  14.32   6.12   8.21  12.97
195802  -3.04  -0.90  -1.56  -1.65  -1.19  -2.52
195803   4.81   3.35   2.57   3.60   2.91   2.84
195804   3.06   2.09   4.55   2.63   1.74   4.30
195805   5.84   3.79   4.12   3.00   2.82   2.68
195806   2.02   2.71   3.34   2.66   2.33   2.87
195807   3.72   5.72   6.38   4.05   4.96   7.95
195808   3.92   2.41   3.92   1.46   2.07   3.31
195809   4.64   4.11   6.96   3.52   3.61   8.42
195810   7.10   2.54   3.01   2.81   3.16   4.11
195811   8.32   4.28   3.96   3.76   2.49   3.99
195812   3.30   2.79   3.22   4.20   3.81   3.16
195901   4.67   5.81   6.41   0.48   3.06   4.61
195902   2.66   3.24   2.46   1.95   2.18   2.18
195903   1.62   1.03   1.44   0.43   0.70  -0.52
195904   2.37   2.67   1.79   2.92   2.43   3.85
195905  -0.42   0.30   0.11   0.30   0.30   2.62
195906   0.93  -0.33   0.42   0.00   0.43   1.38
195907   2.40   2.41   3.49   2.81   2.67   3.84
195908  -1.48  -1.32  -1.92  -2.03  -1.76  -1.50
195909  -6.13  -4.59  -4.44  -5.35  -4.78  -4.90
195910   4.12   2.00   0.75   2.81   2.23   0.21
