
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199210  -5.05  -3.90  -4.65  -3.87  -5.33  -4.21  -5.81  -5.28  -3.69 -11.32
199211   2.77   2.06   4.25   2.28   3.93   1.24   3.24   1.61   4.66   1.58
199212  -1.29  -0.42  -1.65  -0.66  -2.49   0.84  -2.96  -1.10  -1.14  -2.21
199301  -0.15  -0.77  -0.16  -0.57   0.32   0.10  -0.09   0.06  -0.58   2.70
199302   3.90   2.21   4.05   2.63   4.01   4.81   2.87   3.61   4.15   1.33
199303  16.10  20.55  11.51  16.29  11.84  25.15  13.02  19.34   9.09  19.30
199304  17.11  20.10  14.11  17.06  15.40  16.99  14.09  19.61  13.81  21.87
199305   3.34   1.10   6.20   1.03   5.98  -0.79   1.80   1.34   7.08   7.09
199306  -3.25  -5.25  -0.89  -4.99  -1.31  -6.26  -3.85  -4.69   0.08  -9.52
199307   7.66   8.33   8.21   6.49   8.04   8.45   6.59   6.58   9.33   1.68
199308   2.32   3.34   1.70   2.59   1.96   2.20   2.45   1.66   1.69  -0.15
199309  -5.79  -5.07  -5.55  -2.85  -6.78  -6.64  -1.10  -6.05  -4.78 -12.04
199310  -0.92  -0.84  -0.42  -1.67   0.56   0.56  -4.47  -0.72   0.10  -8.95
199311 -15.94 -16.03 -17.47 -12.21 -18.84 -13.13 -14.16 -13.55 -18.31 -19.09
199312   2.42   4.76   1.49   2.10   2.74   4.83   0.60   2.10   2.24   5.14
199401  17.09  19.19  16.26  15.46  19.11  18.80  15.69  15.87  17.58  24.24
199402   3.87   5.42   2.97   3.66   3.63   4.97   2.98   3.73   3.51   5.53
199403  -3.09  -1.82  -4.43  -2.85  -4.88  -3.04  -1.07  -2.01  -4.70   3.00
199404   3.58   3.41   3.38   2.70   4.31   2.01   2.57   4.42   3.08   4.89
199405   1.71   3.67  -0.09   0.65   1.51   0.61   0.19   2.13   0.73   3.29
199406   5.43   6.51   4.53   6.85   4.52   6.12   6.44   6.10   4.68   9.16
199407  -3.92  -4.89  -3.62  -2.66  -4.41  -5.32  -2.40  -3.70  -4.19  -5.59
199408   0.70   1.33   0.27   0.12   1.05   3.23   0.46   1.51   0.21   1.42
199409  -2.70  -2.72  -3.07  -2.23  -3.45  -1.93  -2.07  -1.86  -3.16  -3.41
199410   3.10   4.60   2.23   1.78   2.96   4.25   2.29   2.91   2.92   5.33
199411  -5.86  -5.84  -5.67  -4.52  -6.64  -6.47  -4.40  -6.11  -5.79  -7.69
199412   1.80   1.21   2.53   1.01   3.54   1.68  -0.16   0.67   3.15   1.29
199501  -6.63  -6.05  -5.89  -6.05  -6.03 -10.26  -6.93  -6.35  -4.85  -7.30
199502  -4.91  -4.88  -5.09  -3.38  -5.75  -2.07  -5.87  -2.77  -5.35  -6.91
199503   8.94   9.96   8.86  11.10   8.27  13.12   8.30  10.23   6.94   7.78
199504   4.82   2.19   5.85   3.31   6.22   2.83   4.05   3.23   6.70   3.73
199505  -5.85  -6.00  -5.63  -3.82  -5.88  -5.00  -5.82  -4.93  -4.55 -10.37
199506  -4.63  -2.66  -6.17  -1.42  -6.58  -0.83  -3.14  -2.42  -7.60  -9.40
199507   6.97   6.61   7.44   3.54   9.19   3.76   6.07   3.49  10.23   9.27
199508  -2.97  -1.55  -4.22  -2.71  -4.20   0.07  -0.87  -2.85  -5.45   2.12
199509  -1.33  -2.46  -0.96   0.16  -1.72  -0.38  -3.43   0.14  -0.61  -1.34
199510  -4.20  -3.95  -4.21  -2.50  -5.67  -3.22  -2.90  -2.93  -4.59  -4.98
199511   4.82   4.15   5.46   1.79   6.24   0.84   4.40   2.26   6.59   7.36
199512   4.82   5.93   4.36   3.99   5.83   2.70   2.67   3.14   4.63   4.91
199601  -1.74   0.63  -3.27  -0.95  -4.06  -0.69  -0.96  -0.56  -3.79   2.13
199602  -1.56  -0.64  -1.85  -0.17  -2.86  -0.77  -0.07  -0.31  -2.72  -2.37
199603   2.98   2.41   3.20   1.10   4.17  -0.16   2.94   1.59   3.86   5.10
199604   5.31   6.38   4.47   5.93   3.80   6.69   7.39   6.03   4.41   5.83
199605  -4.05  -3.33  -4.05  -4.26  -4.03  -5.13  -4.37  -4.56  -4.41  -3.94
199606   0.67   1.94   0.05   0.87  -0.41   2.17  -0.94  -0.33   0.13   1.16
199607  -4.64  -4.61  -4.89  -2.74  -6.07  -4.55  -3.70  -3.47  -5.47  -5.76
199608  -4.35  -4.29  -3.91  -5.03  -3.78  -3.61  -6.23  -5.26  -3.59  -5.87
199609   3.53   3.76   3.30   3.58   3.96   4.07   4.36   2.15   4.00   1.22
199610  -6.96  -7.04  -7.13  -6.76  -6.89  -6.46  -7.62  -6.55  -7.25  -8.98
199611   1.47   2.85   0.29   2.64  -0.42   2.59   0.48  -0.08   0.27  -2.31
199612  -6.72  -4.82  -8.44  -3.32  -9.25  -1.63  -8.00  -5.43  -9.01 -10.97
199701 -10.96  -9.96 -11.74  -6.63 -12.32  -5.91  -8.05 -10.03 -12.37 -13.31
