
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199208  -0.23  -1.88   0.24  -0.07   0.09   0.29   0.10  -0.92   0.15   2.73
199209  -1.82  -1.60  -1.19  -4.50  -0.72  -4.84  -2.00  -1.57  -2.42  -5.52
199210  -7.68  -6.93  -7.01  -7.31  -7.20  -9.17  -7.56  -6.87  -7.45 -10.57
199211  -0.26  -0.77  -0.46  -0.08  -1.20  -0.66  -1.05  -1.19  -0.57   0.63
199212   1.74   2.55   1.12   2.03   1.36   2.04   0.69   2.57   0.92  -0.09
199301   0.16   5.66  -1.39   2.97  -1.02   2.33  -2.28   3.93  -1.86   5.88
199302   1.18   2.08   0.34   2.45   0.22   2.32  -1.00   2.15   0.36   0.46
199303   5.46   8.24   4.57   7.03   3.83   7.24   4.17   6.34   3.97   2.51
199304   1.17   1.98   0.96   0.69   0.89   1.36   1.05   2.49   1.21   0.89
199305   0.72   1.47   0.38   0.41   1.64   1.11   1.02   0.90   0.59   1.30
199306  -3.01  -2.25  -4.26  -3.28  -3.83  -1.65  -4.81  -1.82  -4.51  -1.03
199307   1.34   2.50  -0.10   3.72   0.66   3.87   0.17   2.94  -0.41   1.52
199308   8.24   8.70   8.75   8.70   8.34   8.34   8.15   7.55   9.44  12.04
199309  -0.58  -0.06  -1.11  -0.68   0.36   0.63  -1.05  -0.20  -1.22  -1.83
199310   2.94   1.95   3.41   2.97   3.38   2.72   2.33   3.19   3.41  -2.39
199311  -1.62  -0.51  -1.63  -2.61  -1.13  -1.66  -0.87  -1.62  -1.27  -0.96
199312   7.47   8.91   6.15   8.90   6.90   8.76   7.47   7.03   7.28  10.07
199401   5.13   7.62   4.74   3.78   5.88   7.35   6.59   5.62   5.22   9.77
199402  -4.31  -3.48  -4.59  -4.79  -4.43  -3.15  -3.14  -5.35  -4.15  -4.27
199403  -2.84  -1.15  -2.85  -3.30  -3.45  -0.15  -2.05  -2.83  -3.29  -0.10
199404   3.87   5.79   3.55   2.39   4.81   4.89   3.69   3.48   3.42   5.55
199405  -4.63  -4.32  -4.70  -3.98  -5.45  -4.27  -4.69  -4.58  -4.51  -6.28
199406  -0.78  -0.69  -1.10  -0.39  -1.25   0.01  -0.99  -0.46  -1.05   0.00
199407   4.66   5.08   4.66   5.33   5.74   5.98   4.48   4.69   4.76   4.98
199408   3.11   2.80   3.71   3.11   2.42   3.86   4.36   2.22   3.06   1.77
199409  -4.19  -4.19  -3.86  -4.49  -3.68  -5.15  -2.41  -3.96  -3.13  -3.36
199410   4.04   3.36   3.72   3.88   4.34   4.75   2.66   4.24   3.77   2.16
199411  -4.51  -5.34  -4.17  -4.47  -3.97  -5.80  -3.79  -4.61  -4.30  -5.46
199412   0.24  -0.05   0.90   0.82  -0.67   0.56   0.66  -0.14   0.07  -0.02
199501  -1.32  -1.88  -1.24  -0.92  -1.74   0.08  -1.27  -0.73  -1.66  -0.58
199502   2.58   1.86   3.97   2.88   2.59   1.87   3.33   1.72   3.01   1.69
199503   3.52   2.98   4.93   3.45   4.06   2.19   5.26   3.83   4.53  -3.48
199504   3.33   3.46   3.80   3.66   4.13   3.57   3.47   2.91   3.97   0.68
199505   1.82   2.65   1.00   2.27   1.75   1.87   1.27   2.21   1.87   1.23
199506   0.69  -0.30   2.55   0.29   1.17   0.53   2.08  -0.37   1.74   1.21
199507   4.41   4.23   4.10   5.24   5.45   5.79   4.88   2.38   5.80   5.20
199508  -3.78  -4.84  -2.75  -3.49  -3.82  -3.91  -3.06  -4.88  -3.00  -5.00
199509   2.11   1.47   2.60   2.21   2.22   0.53   2.84   1.56   2.60   0.07
199510   0.29  -0.06   0.98   2.29   0.01  -3.12  -0.14   1.26  -0.83  -5.24
199511   0.07   0.62  -0.72   0.79   0.58  -0.39  -0.99  -0.15  -0.34  -2.42
199512   3.38   3.40   3.57   2.62   3.65   3.49   3.30   3.51   3.09   2.38
199601   0.62   0.64   1.21   2.27   0.59   3.41   0.96   0.25   1.17  -3.44
199602   1.52   2.12   1.47   2.72   1.05   2.82   2.14   1.24   1.91   4.42
199603   1.18   0.41   1.54   1.97   2.18  -0.32   3.10  -0.59   2.48   0.21
