This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
199304,  -2.91,  -3.10,  -2.86,  -1.30,  -1.94,  -4.21
199305,   4.98,   2.68,   5.87,   2.75,   2.07,   3.89
199306,   1.67,   1.31,   0.21,   0.59,   1.07,  -0.34
199307,   1.85,   1.58,   0.14,   0.47,   0.55,  -1.85
199308,   4.27,   3.59,   4.54,   4.14,   3.53,   3.97
199309,   2.65,   1.94,   3.36,   0.48,  -0.87,  -0.07
199310,   3.90,   2.35,   3.09,   1.81,   1.41,   1.42
199311,  -3.19,  -2.78,  -2.95,  -1.91,  -1.83,  -0.26
199312,   2.90,   3.13,   3.29,   1.44,   1.84,   1.67
199401,   4.49,   2.22,   2.86,   4.24,   2.60,   2.97
199402,  -0.33,  -0.38,  -0.18,  -3.42,  -3.12,  -1.48
199403,  -4.69,  -4.34,  -6.59,  -4.13,  -3.92,  -4.76
199404,   0.15,   0.61,  -0.50,   2.00,   1.44,   0.36
199405,  -0.97,  -0.84,  -2.19,   1.81,   0.81,   1.60
199406,  -2.32,  -2.05,  -4.68,  -2.87,  -1.63,  -3.51
199407,   2.12,   1.66,   1.53,   3.41,   2.94,   3.80
199408,   5.10,   4.30,   6.91,   4.06,   3.63,   5.19
199409,   0.68,   0.15,  -0.21,  -2.04,  -1.82,  -3.14
199410,  -0.40,  -0.19,  -0.02,   1.66,   1.98,   2.55
199411,  -3.62,  -3.69,  -3.63,  -4.43,  -3.12,  -3.52
199412,   1.49,   1.90,   1.00,   1.33,   1.45,   1.15
199501,  -0.46,  -0.40,  -0.52,   1.46,   2.80,   3.17
199502,   2.91,   3.63,   4.07,   4.81,   3.58,   4.29
199503,   1.63,   1.32,   2.98,   4.14,   2.11,   2.48
199504,   2.82,   3.03,   1.59,   2.97,   2.79,   2.18
199505,   1.98,   1.87,   1.14,   3.51,   3.63,   4.15
199506,   5.97,   3.79,   6.59,   0.86,   1.87,   5.09
199507,   5.78,   4.59,   7.18,   3.37,   3.04,   5.37
199508,   4.50,   2.79,   1.86,   1.20,   0.72,   0.53
199509,   2.54,   1.88,   1.59,   3.79,   4.32,   4.06
199510,  -5.64,  -4.02,  -5.81,  -0.94,  -0.21,  -0.74
199511,   3.57,   2.79,   3.72,   5.05,   5.61,   2.58
199512,   3.49,   2.25,   1.45,   2.89,   2.48,  -1.00
199601,   2.01,   0.36,  -0.51,   4.27,   2.93,   2.29
199602,   2.52,   2.86,   4.34,   1.11,   0.91,   2.88
199603,   1.22,   2.63,   2.94,   0.77,   1.09,   0.89
199604,   5.78,   4.10,   7.97,   1.40,   0.65,   3.56
199605,   6.95,   4.06,   5.13,   1.28,   2.20,   3.50
199606,  -4.17,  -2.81,  -4.58,   0.65,   0.46,  -1.16
199607,  -8.47,  -5.83, -11.70,  -4.07,  -4.47,  -5.98
199608,   4.43,   4.80,   6.57,   1.40,   2.70,   3.94
199609,   3.28,   3.20,   4.20,   3.94,   4.63,   7.56
199610,  -0.76,  -0.09,  -3.85,   3.03,   2.66,   0.63
199611,   2.88,   4.02,   3.02,   6.67,   7.03,   7.97
199612,   2.07,   2.07,   1.27,  -0.24,  -1.41,  -2.59
199701,   4.36,   2.85,   3.62,   5.18,   5.59,   6.30
199702,  -0.14,  -0.56,  -4.63,   1.01,   1.53,  -1.25
199703,  -4.37,  -2.99,  -6.66,  -3.89,  -4.48,  -4.80
199704,  -1.77,   0.43,  -1.87,   3.62,   5.96,   6.00
199705,  10.14,   9.29,  13.81,   5.74,   5.71,   7.95
199706,   4.89,   5.89,   4.79,   4.29,   4.51,   3.66
199707,   4.87,   5.51,   5.37,   6.43,   6.90,  10.93
199708,   3.59,   3.06,   3.62,  -4.28,  -5.07,  -4.20
199709,   7.66,   7.49,   9.33,   5.46,   5.36,   5.61
199710,  -2.85,  -2.46,  -5.58,  -3.31,  -2.48,  -4.38
199711,  -1.06,   0.30,  -3.33,   4.80,   4.17,   3.76
199712,  -0.64,   1.79,  -0.70,   3.61,   2.63,  -0.14
199801,   0.26,  -1.20,  -1.08,  -0.27,   0.19,   2.78
199802,   6.34,   7.40,   8.29,   5.46,   7.74,   8.41
199803,   5.45,   3.73,   5.24,   3.83,   6.04,   4.92
199804,   2.31,   1.71,   0.74,   0.11,   1.19,   2.12
199805,  -4.25,  -3.68,  -6.69,  -1.09,  -1.45,  -3.67
199806,  -0.25,  -0.09,   1.24,   2.09,   3.39,   6.42
199807,  -6.91,  -6.35,  -8.20,  -1.63,  -1.63,  -1.32
199808, -18.86, -16.78, -24.40, -11.43, -15.30, -17.63
199809,   4.09,   4.89,   7.89,   7.14,   4.56,   9.18
199810,   3.66,   3.64,   4.07,   7.19,   9.13,   6.30
199811,   7.78,   5.50,   8.19,   6.48,   5.21,   8.36
199812,   4.20,   3.68,   6.18,   4.06,   6.65,   8.69
199901,   2.82,  -0.41,   5.31,  -0.93,   1.95,  10.21
199902,  -6.81,  -6.44,  -9.93,  -2.24,  -1.24,  -7.37
199903,  -0.24,  -1.02,   2.48,   4.48,   2.97,   4.60
199904,   9.04,   7.89,  10.94,   6.26,   3.69,   2.41
199905,   3.25,   3.71,  -0.73,  -0.81,  -1.54,  -3.46
199906,   6.66,   6.85,   7.07,   2.26,   4.51,   8.48
199907,   0.97,  -0.81,  -2.56,  -2.55,  -2.03,  -5.32
199908,  -2.25,  -2.48,  -4.93,  -2.62,   0.07,  -0.74
199909,  -0.26,  -0.71,   0.07,  -3.68,  -2.77,  -1.97
199910,   1.89,  -1.37,  -0.35,   4.72,   6.08,   9.27
199911,  10.83,   4.87,  10.44,   0.66,   2.66,   4.03
199912,  14.52,   8.11,  14.78,   1.16,   6.16,  11.00
200001,   4.66,  -1.70,  -1.28,  -2.01,  -4.73,  -5.58
200002,  28.57,  15.14,  18.42,  -4.63,  -1.30,   5.18
200003, -12.04,  -5.71,  -6.16,  10.78,   8.61,   8.21
200004, -10.69,  -3.47, -14.37,  -1.99,  -0.47,  -8.75
200005,  -9.00,  -3.53,  -7.26,  -2.05,  -1.05,  -5.54
200006,  16.16,   9.07,  13.98,  -0.41,   1.79,   7.36
200007,  -2.84,  -0.16,  -4.65,   0.88,  -1.01,  -3.28
200008,   9.56,   5.24,   5.62,   7.11,   5.15,   9.79
200009,  -1.88,  -1.96,  -5.91,  -0.22,  -0.59,  -8.96
200010,  -5.66,  -1.35,  -7.97,   2.19,   0.36,  -4.76
200011, -11.20,  -4.06, -13.81,  -1.98,  -3.95, -16.34
200012,   6.42,   7.47,   4.69,   6.86,   4.24,  -2.75
200101,   7.54,   6.12,  11.68,  -1.94,   1.09,   6.98
200102,  -5.30,  -1.88,  -8.55,  -1.47,  -4.01, -17.23
200103,  -4.05,  -0.88,  -6.53,  -4.32,  -5.09,  -9.79
200104,   6.90,   5.90,   8.57,   5.14,   6.15,  11.56
200105,   6.01,   4.30,   5.10,   2.76,   1.74,  -0.83
200106,   3.85,   4.97,   5.37,  -2.77,  -2.76,  -0.64
200107,  -3.92,  -0.96,  -8.49,  -1.65,   0.30,  -3.12
200108,  -1.39,  -0.93,  -7.26,  -2.46,  -3.49,  -9.67
200109, -14.66, -10.73, -17.97,  -7.66,  -6.05, -10.87
200110,   5.57,   3.41,  10.66,   0.33,   1.13,   4.17
200111,   7.71,   6.36,  10.18,   8.34,   6.21,   9.17
200112,   5.72,   6.32,   7.77,   2.14,   1.89,   0.57
200201,   0.90,   1.75,  -3.37,   0.06,  -1.26,  -1.35
200202,  -0.88,  -0.66,  -6.76,  -0.44,   0.62,  -4.84
200203,   9.21,   8.46,   8.69,   5.54,   2.82,   4.83
200204,   2.14,   4.48,  -2.23,  -2.08,  -3.69,  -8.51
200205,  -3.49,  -2.61,  -6.02,   0.38,  -0.45,  -1.98
200206,  -3.98,  -1.70,  -6.63,  -5.28,  -7.39,  -7.75
200207, -16.30, -12.13, -15.77,  -8.02,  -7.22,  -7.08
200208,  -1.14,   0.31,   0.20,  -1.15,   1.84,   0.69
200209,  -9.64,  -6.33,  -7.38, -12.42,  -9.82, -10.11
200210,   5.03,   2.79,   4.53,   9.75,   7.47,   8.48
200211,  13.88,   7.09,  10.34,  10.11,   5.44,   3.59
200212,  -7.61,  -4.11,  -6.25,  -7.59,  -4.55,  -5.68
200301,  -2.03,  -1.85,  -2.32,  -2.08,  -2.74,  -3.18
200302,  -3.35,  -3.15,  -2.93,  -1.91,  -2.28,  -1.32
200303,   1.57,   1.58,   0.60,  -0.27,   0.64,   2.22
200304,  11.30,   9.71,   9.68,   8.97,   7.30,   8.54
200305,  14.64,   9.19,  12.26,   8.52,   5.46,   4.59
200306,   2.95,   2.80,   2.75,   0.61,   1.52,   1.47
200307,   9.68,   5.89,   6.03,   2.15,   1.97,   1.85
200308,   6.27,   4.24,   5.20,   4.43,   2.46,   0.93
200309,   0.25,  -1.13,  -2.25,  -2.43,  -1.29,  -0.42
200310,   9.85,   8.24,   8.78,   7.69,   5.74,   5.54
200311,   4.62,   3.78,   2.89,   2.56,   1.27,   0.59
200312,   2.29,   2.55,   1.67,   5.82,   4.32,   4.52
200401,   8.96,   3.18,   2.86,   3.01,   1.17,   2.48
200402,  -0.85,   1.20,   1.33,   1.20,   1.71,   1.47
200403,  -0.33,   0.49,   1.33,  -1.93,  -1.17,  -1.60
200404,  -6.88,  -3.28,  -2.83,  -2.48,  -1.77,  -0.73
200405,   0.66,   1.48,   0.98,   1.98,   0.78,   1.69
200406,   3.67,   4.55,   4.46,   1.80,   1.55,   1.73
200407,  -9.05,  -4.97,  -7.24,  -4.92,  -3.28,  -3.49
200408,  -1.72,  -0.94,  -0.73,  -1.04,   0.30,   0.81
200409,   3.79,   4.53,   6.04,   0.13,   1.48,   1.62
200410,   1.29,   2.37,   2.00,   2.51,   1.67,   0.90
200411,   9.04,   8.16,   8.70,   3.86,   4.25,   4.61
200412,   4.85,   2.66,   3.65,   3.25,   3.75,   3.51
200501,  -4.93,  -3.52,  -3.49,  -3.91,  -1.76,  -2.64
200502,   2.08,   1.71,   1.65,   1.66,   2.25,   2.28
200503,  -3.19,  -2.03,  -3.60,  -0.60,  -1.28,  -2.40
200504,  -7.29,  -5.16,  -5.88,  -2.02,  -2.28,  -1.58
200505,   6.93,   6.30,   6.28,   4.01,   3.06,   4.06
200506,   3.76,   3.12,   4.45,   0.23,   0.31,   0.53
200507,   6.36,   6.16,   7.24,   2.98,   4.26,   3.90
200508,  -0.97,  -1.41,  -1.85,  -0.85,  -0.90,  -0.86
200509,   0.84,   0.16,   0.81,   0.52,   0.38,   1.58
200510,  -3.76,  -2.35,  -3.34,  -2.78,  -1.94,  -0.52
200511,   4.56,   4.08,   5.28,   3.67,   2.80,   5.19
200512,   0.26,  -0.26,  -0.45,  -0.10,   0.02,   0.18
200601,   8.69,   7.80,   9.83,   2.90,   2.82,   2.57
200602,   1.29,  -0.68,  -1.07,   0.99,   0.46,  -0.69
200603,   4.64,   4.94,   5.04,   1.29,   1.19,   1.87
200604,   0.11,   0.44,   0.66,   1.23,   1.18,   1.15
200605,  -6.17,  -4.39,  -6.46,  -2.15,  -1.34,  -4.50
200606,  -0.44,  -0.08,  -0.16,   0.41,  -0.02,   0.24
200607,  -3.46,  -2.54,  -5.05,  -0.45,   0.91,  -0.77
200608,   3.39,   2.79,   2.46,   4.18,   2.29,   0.84
200609,   1.14,   1.26,   0.46,   3.15,   1.74,   2.77
200610,   6.15,   4.59,   5.95,   3.38,   3.55,   3.12
200611,   3.06,   2.46,   3.10,   1.33,   1.89,   2.99
200612,   1.09,   1.35,  -0.09,   2.37,   1.77,  -0.52
200701,   3.05,   1.22,   1.73,   1.39,   1.81,   2.28
200702,  -0.17,  -0.46,  -0.18,  -2.64,  -1.61,  -1.07
200703,   1.58,   1.24,   1.07,   0.45,   0.90,   2.20
200704,   2.55,   1.56,   2.55,   5.32,   4.24,   3.21
200705,   3.23,   3.78,   4.55,   3.00,   3.38,   4.45
200706,  -1.04,  -0.35,  -1.40,  -1.39,  -2.22,  -1.15
200707,  -7.02,  -6.45,  -5.35,  -3.50,  -2.61,  -3.07
200708,   0.03,   1.82,   1.16,   1.67,   1.10,   1.64
200709,  -0.26,   0.03,   3.36,   1.94,   4.17,   4.64
200710,   1.95,   1.48,   2.90,   2.73,   1.91,   1.98
200711,  -8.19,  -6.98,  -7.29,  -4.57,  -3.37,  -4.82
200712,  -0.80,  -1.07,  -0.09,  -1.24,  -0.93,   0.13
200801,  -5.22,  -5.05,  -8.73,  -5.96,  -5.15,  -6.70
200802,  -4.81,  -3.36,  -3.20,  -3.96,  -1.84,  -3.56
200803,   0.32,   0.62,  -1.27,  -1.39,  -0.17,  -0.78
200804,   3.33,   3.08,   4.41,   2.66,   4.29,   6.72
200805,   4.44,   4.69,   5.56,   2.93,   0.97,   1.69
200806,  -7.83,  -9.62,  -6.53,  -8.32,  -8.25,  -8.70
200807,   4.59,   4.59,   1.47,  -1.12,  -1.53,  -0.26
200808,   3.71,   4.76,   4.75,   2.88,   1.41,   0.19
200809,  -8.00,  -6.21, -10.96,  -8.92,  -8.79,  -9.60
200810, -21.12, -18.61, -22.50, -15.41, -16.20, -17.87
200811, -12.98, -11.04, -13.19,  -5.62,  -5.27, -10.70
200812,   3.34,   4.30,   6.48,   1.57,   1.65,   1.27
200901, -10.84, -11.67, -10.07,  -8.71,  -7.95,  -7.09
200902, -12.43, -11.28, -11.70,  -9.24, -11.48,  -7.74
200903,   9.98,   9.90,  10.51,   7.33,   7.60,  11.35
200904,  19.44,  15.29,  16.86,   9.03,   7.93,  11.47
200905,   2.63,   1.85,   5.01,   5.05,   4.01,   7.01
200906,   1.84,   2.27,   3.45,   1.46,  -0.31,   0.12
200907,  13.20,  10.19,   8.06,   8.36,   7.45,   7.12
200908,   7.71,   3.43,   2.47,   4.14,   2.89,   3.06
200909,   8.53,   5.01,   6.31,   3.31,   3.51,   4.88
200910,  -9.67,  -6.35,  -6.78,  -1.97,  -2.19,  -1.62
200911,   3.03,   2.68,   2.65,   5.16,   6.59,   5.30
200912,  10.10,   8.16,   7.52,   1.13,   1.79,   3.88
201001,  -2.77,  -3.34,  -3.33,  -4.63,  -1.76,  -4.89
201002,   6.48,   4.58,   4.01,   3.80,   2.94,   3.41
201003,   9.76,   8.08,   7.05,   6.97,   5.36,   6.33
201004,   8.03,   6.55,   5.11,   2.26,   0.95,   1.80
201005,  -9.78,  -6.81,  -7.74,  -7.20,  -7.27,  -8.88
201006,  -9.62,  -8.46,  -6.81,  -6.84,  -3.33,  -6.69
201007,   8.02,   8.14,   5.00,   7.30,   7.59,   6.27
201008,  -8.97,  -6.82,  -7.83,  -6.56,  -4.74,  -3.43
201009,  14.75,  11.69,  12.37,   8.20,   8.98,   9.81
201010,   4.37,   3.33,   4.83,   3.64,   4.20,   3.50
201011,   4.96,   3.99,   2.89,   0.99,   0.99,  -0.47
201012,  10.25,   8.25,   6.86,   9.07,   6.67,   5.59
201101,   0.76,  -0.71,   0.09,   2.47,   2.93,   1.55
201102,   6.48,   5.02,   4.61,   2.93,   3.57,   3.36
201103,   2.64,   3.02,   2.59,  -0.05,   0.64,   0.06
201104,   1.68,   1.91,   3.40,   2.03,   3.52,   2.87
201105,  -3.30,  -1.80,  -1.59,  -1.86,  -1.42,  -0.65
201106,  -3.00,  -0.95,  -1.58,  -2.85,  -1.46,  -1.47
201107,  -4.05,  -3.86,  -4.14,  -4.07,  -2.84,  -0.47
201108, -10.76,  -8.11,  -9.51,  -5.06,  -5.77,  -5.84
201109, -12.21, -10.61, -11.28,  -5.81,  -7.93,  -7.21
201110,  14.94,  15.63,  14.47,   9.28,  11.58,  11.48
201111,  -0.01,  -0.04,  -2.11,   0.34,  -0.02,  -0.59
201112,   1.21,   0.45,  -0.29,   2.80,   1.15,  -0.59
201201,   7.77,   6.04,   7.63,   2.87,   4.87,   5.84
201202,   3.85,   2.96,   2.43,   3.96,   3.86,   5.44
201203,   3.51,   2.60,   2.34,   3.30,   3.26,   2.92
201204,  -1.23,  -1.37,  -1.84,   0.16,  -1.26,  -0.66
201205,  -6.55,  -5.36,  -7.45,  -3.61,  -6.03,  -7.44
201206,   5.59,   4.00,   5.60,   4.33,   3.73,   3.58
201207,  -2.33,  -0.71,  -2.57,   1.08,   0.93,   1.06
201208,   3.65,   2.87,   3.44,   2.50,   1.44,   4.09
201209,   3.96,   4.04,   3.10,   3.91,   2.80,   1.64
201210,  -2.04,  -1.01,  -2.95,  -0.29,  -0.78,  -3.94
201211,   1.97,   0.73,   0.13,   1.12,   0.36,   1.09
201212,   3.65,   3.41,   3.10,   1.80,   0.93,   0.59
201301,   6.78,   5.95,   6.49,   6.70,   5.85,   4.05
201302,   0.93,   1.48,   0.98,   1.68,   1.59,   0.66
201303,   4.93,   4.84,   4.72,   4.84,   4.42,   2.64
201304,   0.05,  -0.41,  -0.88,   1.73,   1.62,   1.89
201305,   5.28,   4.63,   5.81,   2.32,   2.17,   3.43
201306,  -0.27,   0.15,   0.19,  -1.67,  -0.77,  -2.15
201307,   8.87,   7.06,   6.66,   4.94,   5.30,   6.08
201308,  -3.60,  -3.51,  -1.67,  -3.13,  -3.91,  -0.79
201309,   5.88,   5.78,   7.04,   2.88,   3.26,   4.35
201310,   2.69,   3.28,   1.42,   4.98,   3.88,   4.48
201311,   4.74,   4.54,   4.01,   2.69,   2.97,   3.18
201312,   2.67,   1.87,   2.41,   2.85,   2.44,   2.96
201401,  -2.42,  -3.51,  -1.86,  -4.84,  -3.34,  -2.57
201402,   4.97,   3.83,   5.25,   4.52,   4.36,   5.03
201403,  -0.54,   0.94,  -1.98,   1.02,   2.10,  -1.37
201404,  -4.43,  -3.01,  -4.83,   1.37,   0.47,  -0.42
201405,   0.05,   1.22,  -0.18,   1.16,   1.67,   3.58
201406,   5.56,   3.98,   7.16,   1.20,   1.83,   3.41
201407,  -4.62,  -5.76,  -7.37,  -2.40,  -1.91,  -0.54
201408,   4.61,   4.30,   4.96,   3.96,   3.86,   4.90
201409,  -6.58,  -5.07,  -5.21,  -1.51,  -1.75,  -1.64
201410,   4.85,   6.60,   5.94,   2.82,   2.02,   2.10
201411,   0.31,   0.57,   0.20,   3.40,   2.13,   3.22
201412,   2.22,   2.94,   3.13,   0.58,   0.27,  -1.95
201501,  -4.37,  -4.54,  -3.64,  -4.05,  -3.43,  -1.45
201502,   5.84,   5.58,   7.70,   6.05,   5.29,   7.43
201503,   1.09,   1.63,   2.03,  -1.48,  -1.45,  -1.33
201504,  -2.59,  -2.02,  -2.12,   0.76,   0.66,   1.28
201505,   1.79,   1.53,   3.42,   1.45,   1.15,   1.19
201506,  -0.15,   0.89,   2.16,  -2.19,  -1.72,  -1.48
201507,  -5.00,  -2.32,  -1.67,   1.18,   1.78,   3.05
201508,  -4.99,  -4.91,  -7.24,  -5.93,  -6.14,  -5.96
201509,  -8.43,  -3.26,  -6.84,  -2.80,  -2.41,  -3.42


  Average Equal Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
196307,  -0.55,  -1.30,   0.24,  -1.38,  -0.37,  -0.94
196308,   4.31,   3.00,   3.04,   6.16,   5.34,   6.32
196309,  -0.63,  -1.22,  -1.34,  -2.21,  -1.65,  -2.34
196310,   1.48,   0.69,   1.37,   2.68,   1.39,   2.31
196311,  -2.04,  -1.54,  -2.98,  -0.82,  -0.92,  -0.45
196312,  -1.55,  -0.41,  -0.94,   1.53,   1.97,   0.30
196401,   6.27,   3.66,   3.48,   2.30,   1.44,   0.28
196402,   2.21,   2.45,   2.47,   2.61,   2.28,   1.82
196403,   5.33,   3.14,   1.75,   4.90,   1.81,   1.93
196404,   0.55,  -0.22,  -0.79,  -1.58,   0.87,  -0.22
196405,   1.88,   0.02,  -0.98,   1.40,   1.46,   0.84
196406,   0.86,   1.91,   0.26,   0.70,   2.32,   1.98
196407,   3.20,   3.62,   2.70,   2.73,   2.67,   1.61
196408,  -0.90,  -0.11,   0.10,  -0.17,  -0.75,  -1.20
196409,   3.89,   3.91,   3.57,   3.30,   2.98,   4.22
196410,   2.85,   2.32,   1.98,   1.28,   1.34,   1.29
196411,  -0.82,  -0.85,  -0.17,   0.72,   0.51,   0.79
196412,  -3.14,  -0.68,  -0.88,  -0.93,   0.01,   0.27
196501,   9.06,   7.58,   7.43,   5.19,   4.87,   6.03
196502,   4.05,   4.08,   4.00,   2.36,   2.71,   2.67
196503,   3.26,   2.02,   1.13,   0.47,  -1.18,  -0.42
196504,   3.59,   5.50,   5.36,   2.91,   2.98,   3.60
196505,   0.20,  -0.43,   0.41,  -0.61,  -0.86,   0.25
196506,  -9.69,  -8.24,  -9.94,  -6.90,  -5.60,  -7.43
196507,   2.79,   3.06,   2.97,   2.80,   2.19,   2.85
196508,   4.54,   4.01,   5.16,   2.98,   3.76,   5.30
196509,   3.92,   3.67,   2.73,   2.54,   2.76,   3.84
196510,   7.88,   6.00,   7.57,   2.88,   3.07,   4.33
196511,   8.02,   5.11,   6.54,   1.36,   1.63,   3.75
196512,   5.66,   4.80,   6.37,   1.59,   2.37,   2.40
196601,   9.23,   7.82,   6.71,   1.48,   1.46,   3.47
196602,   5.89,   3.20,   5.00,  -2.09,  -0.75,   0.96
196603,   0.38,  -2.44,  -1.01,  -0.24,  -2.45,  -1.69
196604,   6.07,   4.53,   6.12,   1.51,   2.59,   3.97
196605, -11.04,  -9.20, -10.59,  -4.89,  -5.70,  -5.72
196606,  -0.38,   0.04,  -0.31,  -0.21,  -0.80,  -0.76
196607,  -1.76,  -1.26,  -1.78,  -0.64,  -1.19,  -1.92
196608, -10.70, -10.25, -11.41,  -7.50,  -8.09,  -8.76
196609,  -1.48,  -2.15,  -2.22,   0.24,  -0.43,  -3.88
196610,  -3.84,  -1.71,  -4.43,   4.88,   3.98,   0.54
196611,   2.60,   3.28,   5.85,   1.03,   3.00,   7.67
196612,   1.00,   1.21,   2.47,   1.30,   2.31,   1.98
196701,  20.73,  19.27,  21.40,   9.65,   8.97,  12.80
196702,   7.47,   4.35,   6.23,  -0.36,   0.85,   1.33
196703,   5.69,   6.35,   6.37,   3.62,   4.41,   6.63
196704,   4.64,   4.05,   5.01,   1.99,   4.15,   5.65
196705,  -0.11,  -0.55,   0.06,  -2.14,  -3.25,  -2.95
196706,  10.89,   9.84,  11.17,   2.04,   2.35,   4.01
196707,  11.64,   8.39,   8.75,   6.26,   4.93,   5.57
196708,   1.97,   0.95,  -0.73,   0.30,  -0.18,  -1.38
196709,   7.76,   6.96,   7.83,   1.92,   2.95,   3.32
196710,  -0.91,  -0.67,  -2.75,  -5.62,  -3.51,  -3.54
196711,  -1.55,   0.37,   0.63,  -0.69,   1.30,   1.22
196712,  10.78,   8.32,  10.37,   4.32,   3.71,   3.11
196801,   7.33,   4.06,   0.68,   0.42,  -2.95,  -7.16
196802,  -5.96,  -5.71,  -7.66,  -1.95,  -3.79,  -5.53
196803,  -0.85,  -1.66,  -2.15,  -1.92,   0.16,   1.42
196804,  16.40,  14.00,  18.30,   7.84,   9.33,  13.14
196805,  13.07,  10.40,  10.76,   2.48,   2.48,   5.37
196806,   2.02,   2.10,   0.12,   3.78,   2.31,  -0.66
196807,  -1.15,  -2.99,  -4.76,  -2.78,  -2.70,  -5.40
196808,   5.33,   3.16,   3.48,   2.93,   1.54,   1.68
196809,   8.03,   7.88,   7.21,   5.71,   3.95,   6.98
196810,   0.50,   0.93,  -0.23,   2.28,   1.71,  -0.60
196811,   6.45,   7.40,   7.59,   6.92,   7.07,   7.96
196812,   3.09,   0.00,   1.00,  -2.71,  -2.68,  -3.19
196901,   0.38,  -0.17,  -1.44,  -0.91,   0.36,  -2.67
196902,  -9.86,  -7.87, -10.39,  -5.15,  -5.84,  -7.61
196903,   2.26,   2.16,   2.29,   2.07,   1.90,   2.09
196904,   0.38,   1.05,  -1.20,   1.02,   1.55,   1.84
196905,   1.93,   0.50,  -0.74,  -1.05,   1.09,  -1.62
196906, -12.78, -11.71, -13.19,  -7.96,  -7.19,  -8.89
196907,  -9.52, -10.23, -11.97,  -6.41,  -6.11,  -8.30
196908,   3.86,   4.14,   6.41,   3.63,   5.09,   7.93
196909,  -2.73,  -2.46,  -2.69,  -2.55,  -1.98,  -0.78
196910,   9.78,  10.61,  11.92,   6.90,   6.81,   7.84
196911,  -5.96,  -5.78,  -7.39,  -3.70,  -4.04,  -3.70
196912,  -9.88,  -6.68,  -8.03,  -2.52,  -2.19,  -2.23
197001,   0.15,  -2.35,  -4.78,  -5.83,  -6.85, -10.51
197002,   4.47,   2.29,   2.94,   7.00,   7.24,   4.43
197003,  -1.08,  -2.47,  -4.89,   1.07,  -0.26,  -2.58
197004, -16.17, -15.83, -20.40, -10.13, -10.28, -16.62
197005,  -8.41,  -9.21, -10.44,  -6.62,  -7.40, -10.75
197006,  -6.92,  -7.47, -10.43,  -5.11,  -4.95,  -7.36
197007,   5.32,   5.12,   5.08,   8.82,   8.02,   5.75
197008,   5.55,   7.53,   6.93,   5.17,   5.07,   6.86
197009,  14.31,  12.53,  18.72,   4.80,   4.54,  10.32
197010,  -6.00,  -6.66,  -9.25,  -2.25,  -2.44,  -4.35
197011,  -1.70,  -0.09,  -2.27,   5.06,   5.05,   4.87
197012,   8.14,   9.97,   8.42,   7.90,   8.45,   7.27
197101,  18.87,  15.20,  16.03,   6.96,   5.66,   6.88
197102,   5.83,   4.41,   6.42,   0.56,   2.07,   2.65
197103,   5.43,   6.15,   6.68,   3.10,   4.39,   6.45
197104,   2.90,   3.49,   1.42,   3.67,   2.63,   4.24
197105,  -5.14,  -5.57,  -6.68,  -3.10,  -3.61,  -3.30
197106,  -3.42,  -1.51,  -2.44,  -0.86,   0.40,   0.02
197107,  -5.93,  -5.08,  -7.81,  -5.12,  -3.67,  -5.49
197108,   4.53,   4.44,   3.59,   7.24,   4.11,   5.74
197109,  -1.51,  -0.58,   0.89,  -0.38,  -0.90,  -0.42
197110,  -6.37,  -5.73,  -6.53,  -5.81,  -4.01,  -5.21
197111,  -4.18,  -4.23,  -4.20,  -0.94,  -1.21,  -1.21
197112,  11.74,  12.34,  14.38,  11.24,   9.91,  11.44
197201,  15.59,  11.23,  12.58,   4.61,   2.25,   3.48
197202,   5.48,   3.71,   4.34,   2.93,   2.90,   3.98
197203,  -0.48,   0.18,  -0.33,   0.46,   0.49,   0.87
197204,   0.83,   0.68,  -0.75,   0.04,   0.43,   0.29
197205,  -2.68,  -2.88,  -3.47,  -0.92,  -0.03,   1.15
197206,  -3.40,  -3.23,  -4.15,  -3.45,  -2.87,  -2.86
197207,  -3.03,  -2.70,  -4.63,  -2.01,  -1.56,  -2.49
197208,   0.66,   1.15,  -0.89,   5.58,   4.04,   2.13
197209,  -3.91,  -3.24,  -3.80,  -3.63,  -1.69,  -1.48
197210,  -2.25,  -1.47,  -3.49,   0.38,   0.70,  -0.09
197211,   4.71,   4.74,   4.18,   7.26,   7.10,   5.70
197212,  -2.94,  -2.02,  -2.82,  -2.19,  -0.51,   0.27
197301,  -1.22,  -3.38,  -6.18,  -6.04,  -4.78,  -6.71
197302,  -7.70,  -7.35,  -9.52,  -6.12,  -4.90,  -6.60
197303,  -2.08,  -2.91,  -3.72,  -2.00,  -1.49,  -3.17
197304,  -6.62,  -5.85, -10.10,  -5.42,  -5.15,  -8.23
