This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
200304  10.80   9.27   8.84   7.60   8.33   9.35
200305  12.19  10.73  10.09   4.55   6.88   8.26
200306   2.79   2.01   3.20   1.24   1.66   1.16
200307   7.93   5.17   5.46   1.01   2.92   1.68
200308   4.42   4.95   5.77   1.32   3.05   2.74
200309  -1.37  -1.28   0.00  -0.63  -1.23  -1.75
200310   7.17   8.54   9.57   3.49   7.67   7.59
200311   3.16   3.14   4.16   0.82   1.64   1.59
200312   1.24   2.76   3.23   4.69   4.61   5.96
200401   2.68   3.40   4.91   2.03   1.23   2.63
200402   0.98   1.63   1.20   1.16   1.81   2.38
200403   1.51   1.14   0.67  -2.08  -0.83  -0.68
200404  -3.54  -3.79  -5.16   0.14  -3.29  -3.72
200405   0.91   1.71   1.05   0.75   1.60   1.97
200406   2.40   4.02   4.30   1.86   1.47   2.75
200407  -9.16  -6.73  -4.08  -5.28  -1.56  -2.12
200408  -1.96  -0.90  -0.05  -0.51   1.20   0.38
200409   7.13   5.64   4.91   0.78   2.18   3.25
200410   1.77   2.94   1.67   1.35   2.15   1.90
200411   8.46   8.46   8.74   3.40   4.61   5.70
200412   3.61   3.07   3.18   3.86   2.67   3.99
200501  -3.97  -3.73  -2.49  -2.79  -2.48  -1.12
200502   1.43   2.18   3.35   1.21   3.56   2.67
200503  -3.89  -2.30  -1.82  -1.18  -1.98  -0.53
200504  -6.74  -6.06  -5.99  -1.52  -2.83  -2.74
200505   6.25   6.63   4.91   3.93   2.75   3.70
200506   3.71   3.72   4.56  -1.23   2.09   2.65
200507   6.82   7.20   5.80   4.65   3.48   3.92
200508  -1.81  -0.30  -0.43  -0.99  -0.62   0.70
200509   0.56   2.25   1.16  -0.14   1.73   2.15
200510  -4.40  -3.81  -3.55  -0.43  -2.94  -2.68
200511   6.14   5.06   4.34   3.45   4.72   3.80
200512   1.25   0.15   0.73  -0.11   0.72   0.79
200601   9.37   9.54   8.23   2.57   3.04   4.63
200602  -1.49  -0.46   0.10  -0.07   0.03  -0.51
200603   3.53   4.88   4.23   1.50   1.50   1.37
200604   0.98   1.56   2.23  -0.36   1.94   3.52
200605  -7.31  -4.96  -3.72  -2.94  -2.95  -1.97
200606  -1.58  -0.29  -0.69   0.19  -0.39   0.05
200607  -4.00  -3.11  -1.67  -1.86   0.78   1.18
200608   3.14   3.02   2.97   2.88   2.99   1.23
200609  -1.00  -0.38   0.23   2.31   1.20   2.56
200610   6.74   5.25   4.98   3.64   3.09   3.91
200611   1.78   2.17   2.21   1.95   2.23   2.18
200612  -0.76   0.16   1.65  -0.36   1.49   2.24
200701   1.56   1.08   1.83   2.50   1.39   1.05
200702  -0.01   0.22   0.16  -1.96  -1.24  -1.78
200703   1.20   1.41   1.40   0.77   1.83   1.29
200704   3.62   2.85   2.58   4.93   4.59   3.66
200705   3.30   4.36   3.93   3.70   4.56   3.65
200706  -0.97  -0.62  -0.83  -0.98  -1.20  -2.08
200707  -4.53  -4.45  -6.35  -1.04  -2.79  -5.07
200708  -0.14   0.62  -1.01   1.68   1.39   0.59
200709   4.33   2.09   2.05   5.40   3.88   3.12
200710   5.93   3.14   2.04   4.05   2.60   0.60
200711  -8.41  -7.99  -8.93  -3.73  -5.24  -5.30
200712   0.84   0.22  -0.09   0.17  -0.71  -0.43
200801  -9.32  -7.42  -5.02  -8.43  -5.40  -3.27
200802  -3.11  -1.02  -1.31  -1.28  -1.68  -4.29
200803  -3.43  -0.70  -0.74  -0.41  -0.83  -2.34
200804   2.58   3.90   2.47   5.22   4.78   5.06
200805   6.42   5.10   4.17   3.43   2.13   0.92
200806  -6.52  -6.78  -7.63  -5.62  -8.07 -10.73
200807  -0.59   0.60   1.75  -1.77  -2.17  -0.65
200808   1.25   2.47   3.91   0.69   1.27   0.46
200809 -13.17 -10.78  -8.85 -10.97  -9.72  -7.60
200810 -24.83 -20.66 -20.89 -16.22 -17.46 -21.39
200811 -12.33 -11.77 -12.84  -6.32  -5.92 -11.70
200812   6.71   4.78   4.70   1.22   1.22   0.00
200901  -5.76  -5.98 -11.74  -3.22  -8.75 -12.18
200902  -9.24  -9.50 -13.38  -7.70 -10.06 -13.89
200903   9.36   8.90   8.79   8.00   8.84  10.53
200904  15.45  15.75  16.94   7.66  10.29  14.21
200905   7.35   4.46   5.27   5.95   7.03   7.60
200906   3.69   0.98   0.00   0.95  -1.07  -1.42
200907   6.63   9.18  12.91   5.96   9.03   9.90
200908   0.62   2.48   5.75   1.18   3.12   6.55
200909   6.86   5.53   9.07   3.68   4.44   4.88
200910  -6.68  -4.72  -6.46  -0.31  -2.72  -5.56
200911   2.85   2.82   4.67   6.83   5.51   5.01
200912   7.76   8.23   7.68   1.60   3.16   2.72
201001  -2.93  -3.33  -2.39  -4.20  -3.44  -3.38
201002   3.82   4.07   6.13   2.71   3.66   4.87
201003   7.42   7.29   8.29   5.30   6.20   7.42
201004   3.57   4.93   7.01   0.97   2.22   1.25
201005  -5.47  -6.21  -9.48  -7.65  -7.75  -8.30
201006  -4.83  -5.57  -8.77  -4.13  -5.09  -7.50
201007   5.77   7.33   8.07   7.31   6.28   7.06
201008  -4.69  -6.07  -7.01  -3.72  -3.24  -6.38
201009  13.05  13.12  11.67  10.41   8.23   8.54
201010   4.27   4.67   4.25   4.90   3.77   2.18
201011   3.98   4.22   4.34   0.00   1.07  -0.10
201012   7.56   8.08   8.99   4.86   6.42   9.88
201101  -0.58  -0.02   1.00   1.87   2.11   2.93
201102   6.00   6.29   5.57   2.75   5.01   3.74
201103   3.09   2.13   1.29   0.52   0.79  -1.18
201104   3.66   2.71   1.70   3.42   3.24   1.16
201105  -2.39  -1.82  -3.42  -0.38  -1.80  -2.35
201106  -2.83  -2.59  -2.21  -1.25  -1.94  -2.10
201107  -2.88  -3.27  -2.71  -0.37  -2.23  -3.81
201108  -7.80  -8.69  -8.94  -4.40  -5.33  -6.89
201109 -12.81 -12.74 -11.45  -7.63  -7.49  -9.38
201110  15.08  14.85  13.63  10.34  11.60  11.62
201111  -1.89  -1.80  -0.70  -0.48   0.85  -1.91
201112  -2.52   0.55   0.99  -1.13   0.74   1.95
201201   9.21   7.34   5.92   7.33   3.59   4.18
201202   2.69   2.95   3.31   5.00   3.28   5.28
201203   0.35   1.07   2.20   3.43   1.01   3.19
201204  -1.55  -1.46  -1.24   0.03  -0.39  -1.25
201205  -7.64  -7.47  -6.61  -6.69  -6.41  -6.77
201206   5.27   3.59   3.81   2.59   3.79   4.97
201207  -2.40  -0.30  -0.55   1.11   2.07   0.20
201208   3.48   4.02   3.53   2.54   2.33   3.36
201209   3.93   3.74   3.75   1.89   2.92   3.51
201210  -3.29  -1.60  -1.02  -3.26  -1.58   1.04
201211   1.04   0.27   0.75   1.34   0.38  -0.06
201212   2.39   2.96   4.19  -0.61   1.00   3.78
201301   5.29   5.09   5.99   4.05   5.26   6.77
201302   0.25  -0.39   0.52   0.94   1.31   0.83
201303   4.78   4.33   3.86   3.78   3.19   3.97
201304  -1.61  -1.30  -0.83   2.03   1.08   1.81
201305   3.86   4.53   3.70   1.75   1.59   4.42
201306  -1.15  -0.86  -0.76  -2.69  -0.82  -1.53
201307   7.16   7.19   7.69   5.82   5.04   5.91
201308  -0.71  -2.32  -3.23  -1.85  -2.50  -3.42
201309   6.03   5.86   5.12   4.31   3.45   2.70
201310   1.84   2.41   3.47   4.58   4.37   3.97
201311   4.18   3.05   3.46   3.09   2.31   2.96
201312   1.83   2.62   1.96   2.70   2.78   2.46
201401  -0.37  -4.08  -3.17  -4.06  -2.72  -4.22
201402   5.08   4.89   4.98   5.05   4.65   4.03
201403  -3.96   0.61   1.29  -1.15   0.82   3.01
201404  -5.04  -2.27  -1.37   0.80   0.62   0.41
201405  -0.24   0.65   0.21   2.97   1.93   1.46
201406   6.12   6.14   4.97   1.60   2.61   3.50
201407  -5.39  -5.99  -5.53  -1.81  -1.37  -1.81
201408   4.61   4.42   4.18   5.02   3.83   3.33
201409  -3.99  -5.37  -7.59  -1.28  -1.83  -3.18
201410   6.20   4.67   1.80   2.94   1.91   0.42
201411   1.86  -0.22  -0.90   3.91   2.62   0.59
201412   1.41   1.35   1.83  -0.41  -1.03   0.70
201501  -2.34  -5.30  -5.88  -1.25  -3.30  -5.81
201502   7.59   7.44   5.80   6.39   6.32   5.40
201503   1.45   1.17   0.45  -0.79  -1.66  -1.82
201504  -3.26  -0.70   0.85   0.04   1.33   2.79
201505   3.20   1.87   0.38   1.69   0.80   0.25
201506   1.62   0.44  -0.06  -1.06  -2.59  -1.91
201507   0.09  -2.52  -6.24   2.78   2.08  -0.80
201508  -8.75  -4.93  -3.77  -6.22  -6.18  -5.38
201509  -7.79  -5.18  -5.48  -2.52  -3.07  -3.56



  Average Equal Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199007  -3.63  -3.42  -2.95  -2.46  -1.04  -2.79
199008 -11.16 -11.87  -9.77  -9.95  -9.40  -9.58
199009  -8.84  -7.77  -7.63  -6.03  -6.43  -9.03
199010  -6.38  -5.20  -6.06  -2.06  -2.55  -4.16
199011   5.86   5.47   3.24   8.57   8.12   8.49
199012   0.25   2.08   1.29   4.88   4.10   4.15
199101   8.62   8.05  10.45   6.28   5.41   6.23
199102  13.15  13.22  13.20   9.33   7.95  10.42
199103   7.36   6.43   8.15   4.10   1.91   2.94
199104   1.73   1.36   2.03  -0.38   0.36   2.18
199105   3.00   3.54   3.58   4.07   4.18   5.76
199106  -3.32  -3.03  -3.39  -4.52  -4.05  -3.85
199107   3.95   3.01   2.62   5.43   3.18   4.14
199108   3.16   3.65   2.12   2.73   2.62   2.13
199109   0.94   1.97   0.13  -0.97  -0.87  -2.03
199110   3.23   3.60   2.24   2.35   1.64   2.69
199111  -1.89  -3.54  -2.76  -2.96  -4.04  -4.65
199112   4.78   5.12   2.71  12.09   7.60   8.82
199201  13.38   8.75  15.15   0.40   0.39   4.93
199202   3.81   2.74   7.23   0.08   1.80   3.94
199203  -3.06  -2.28  -0.38  -3.40  -1.87  -1.81
199204  -2.24  -3.12  -2.26  -1.57   1.03   1.57
199205   0.90   0.80   1.62   0.84   1.58   0.02
199206  -2.80  -3.91  -2.32  -1.99  -2.11  -1.18
199207   3.84   2.44   3.98   4.29   4.87   2.71
199208  -2.78  -1.55  -1.81  -1.46  -1.53  -3.15
199209   1.15   1.94   0.88   1.42   1.30   0.30
199210   3.29   2.46   1.11   3.79   1.06   1.66
199211   8.81   7.87   6.36   6.41   2.76   2.74
199212   3.55   4.00   6.07   2.25   2.99   3.64
199301   5.89   4.58   7.92  -0.78   1.88   1.90
199302  -3.22  -0.90   2.47  -3.67   2.33   3.33
199303   2.15   3.12   4.79   2.73   3.15   4.02
199304  -2.32  -2.63   0.15  -4.14  -0.57  -1.20
199305   4.45   3.62   4.19   5.62   2.70   1.88
199306   0.94   1.04   1.98  -0.82   0.52   1.96
199307   1.69   0.45   2.52  -1.10   0.19   0.95
199308   4.68   4.91   3.67   4.37   4.10   3.55
199309   3.09   2.85   3.00   0.93  -0.04  -0.51
199310   6.15   5.04   5.12   3.74   0.56   0.97
199311  -2.40  -1.79  -1.39  -1.75  -2.17  -1.63
199312   1.89   2.91   1.73   3.05   3.97   3.40
199401   4.43   4.39   6.25   2.42   2.48   3.90
199402  -1.55   0.17  -0.19  -1.46  -1.05  -2.50
199403  -4.49  -3.91  -2.45  -4.76  -4.46  -3.67
199404  -2.12  -0.22   0.46  -0.90   1.28   1.13
199405   0.05  -0.41   0.92  -0.06   0.05   0.36
199406  -3.07  -2.85  -1.53  -4.17  -2.17  -2.72
199407   1.71   0.92   1.61   2.89   2.73   3.30
199408   4.53   3.90   3.74   7.33   4.30   4.43
199409   2.24   2.04   1.88   0.24  -2.02  -1.99
199410  -0.24  -0.03   0.10   1.26   0.69  -0.69
199411  -4.11  -4.42  -3.63  -4.31  -4.30  -4.37
199412  -1.90  -0.08  -0.75   1.57   1.17   1.96
199501   1.71   2.28   2.48  -0.46   0.28   1.59
199502   4.19   3.13   3.37   5.09   4.62   4.33
199503   2.80   3.35   1.73   3.40   2.73   1.51
199504   2.62   3.35   3.97   0.60   2.23   2.91
199505   1.20   2.05   2.88   2.73   2.10   3.44
199506   7.35   6.32   4.00   4.44   2.36   1.87
199507   7.18   5.34   5.35   6.23   4.64   3.42
199508   4.15   3.68   4.41   0.50   1.12   2.38
199509   3.53   2.31   2.86   2.63   1.91   2.03
199510  -5.54  -5.29  -3.40  -1.73  -2.58  -2.02
199511   2.08   2.11   1.83   4.95   4.13   4.43
199512   1.71   2.62   1.24  -0.51   1.28   2.00
199601   2.32   2.87   3.43   1.04   2.26   1.92
199602   5.68   4.04   3.95   4.69   1.81   1.43
199603   3.30   3.33   3.44   1.52   2.03   1.72
199604   8.76   7.69   5.60   5.00   3.60   1.45
199605   8.59   6.30   6.15   1.90   1.34   1.37
199606  -7.03  -4.07  -1.86  -4.60  -1.60   0.04
199607 -12.59  -8.71  -5.18  -9.30  -5.74  -4.07
199608   6.48   6.28   4.52   6.09   5.11   4.92
199609   4.19   3.07   3.12   7.37   3.85   3.24
199610  -4.65  -1.71   1.11  -3.56   0.56   3.83
199611   0.37   2.93   3.95   3.98   5.92   6.75
199612  -0.58   0.69   1.45  -1.37  -0.20   0.00
199701   5.77   6.38   5.85   2.47   3.84   3.73
199702  -4.03  -2.55   1.29  -3.55  -0.43   2.45
199703  -8.91  -6.29  -2.75  -7.37  -3.64  -3.37
199704  -4.71  -2.89  -1.79   1.00   1.87   2.01
199705  12.98  11.52   8.38  14.10   9.03   6.97
199706   1.34   3.43   5.16   3.60   3.62   4.01
199707   4.27   4.88   4.96   7.11   7.23   7.26
199708   4.86   4.18   3.38  -1.39  -0.40  -1.25
199709  10.72   8.92   8.78   5.52   6.14   6.41
199710  -4.97  -3.42  -1.04  -5.03  -3.91  -3.14
199711  -5.28  -4.67  -1.83  -0.21   0.54   1.70
199712  -3.35  -3.62  -0.01   0.49   1.75   4.00
199801   0.89  -0.35   0.26  -0.33  -1.31  -1.11
199802   7.02   7.09   6.22   9.12   8.09   7.34
199803   4.27   4.87   4.98   4.72   4.40   5.67
199804   2.54   3.43   2.98   1.43   0.64   0.42
199805  -6.42  -5.65  -2.72  -5.55  -4.18  -2.89
199806  -2.77  -3.21  -3.53   1.17  -1.59  -0.19
199807  -6.83  -7.35  -6.22  -5.04  -5.45  -5.58
199808 -25.40 -21.09 -18.04 -19.14 -18.69 -15.71
199809   9.24   6.00   3.90   8.73   5.62   7.01
199810   4.74   5.32   2.02   8.93   7.93   5.34
199811   8.91   6.54   6.41   7.86   3.53   2.99
199812   4.20   2.86   0.83   8.32   3.55   2.99
199901   8.69   4.76   5.48   3.25  -1.64  -0.89
199902  -7.09  -5.86  -3.94  -4.81  -3.18  -4.09
199903  -1.13  -0.74  -0.81   2.71   4.14   1.64
199904   9.30   9.23  10.02   6.23  10.62   9.50
199905   4.59   3.77   3.69   1.33   0.23   1.54
199906   3.18   4.83   3.37   6.01   3.18   2.32
199907   0.28   0.27   0.88  -3.25  -2.51  -1.84
199908  -1.87  -3.63  -1.67  -0.61  -4.06  -2.66
199909   1.73  -0.17  -0.89  -1.18  -3.46  -4.34
199910   1.18  -1.61  -2.13   6.83   2.71   3.22
199911  14.51   9.58   4.66   8.08   1.24  -1.05
199912  16.00  11.57   5.85   9.01   5.01   4.18
200001   9.07   4.99   4.74  -1.40  -5.45  -4.22
200002  23.98  16.33  10.76   7.26  -4.00  -4.39
200003  -5.28  -0.50   0.71   8.34  13.12  11.86
200004 -13.79  -8.04  -4.84  -4.68  -0.83   1.92
200005  -8.14  -5.87  -3.68  -2.47   0.84   2.51
200006  12.98  10.35   5.29   6.09  -2.59  -3.09
200007  -8.62  -3.72   0.44  -6.06  -1.54   2.49
200008  10.55   8.55   4.74  12.01   9.17   7.58
200009 -10.14  -5.28  -0.75  -7.21  -3.36   0.40
200010 -14.06  -6.94  -4.51  -6.77   0.01   0.77
200011 -25.75 -13.93  -5.99 -21.92  -7.30  -1.95
200012  -7.36  -1.32   2.97   0.83   6.32   9.85
200101  41.33  25.61  15.83  14.64   8.47   1.97
200102 -20.08 -10.46  -0.86 -20.90  -7.35  -0.40
200103 -16.24  -8.05  -2.33 -18.03  -5.87  -3.30
200104  12.61  10.02   5.62  20.95  10.17   7.17
200105   6.93   6.24   8.09   0.43   2.43   2.94
200106   1.07   2.62   2.40  -0.35  -1.72  -2.60
200107  -8.51  -6.06  -1.69  -4.18  -1.58  -0.79
200108  -8.88  -5.86  -2.29  -7.54  -4.60  -4.04
200109 -18.18 -15.07 -11.43 -14.95 -12.00 -11.23
200110  13.78  10.87   5.86  11.54   5.71   1.13
200111  11.19   9.50   7.51  12.15   8.22   9.15
200112  10.05   7.64   6.43   3.72   3.50   4.14
200201  -2.53  -1.35   5.77  -2.51  -1.80  -0.24
200202  -5.27  -4.76  -0.52  -6.05  -0.25  -0.47
200203   7.52   8.72   9.12   7.72   7.15   5.71
200204  -7.60  -2.53   3.96  -6.77  -2.31  -2.47
200205  -7.03  -4.49   1.74  -3.45  -0.98  -0.98
200206 -10.92  -8.05  -4.26 -12.13  -7.84  -8.47
200207 -14.98 -14.03 -11.86  -8.57  -9.41 -11.62
200208   0.00   0.72   0.29  -0.44   0.83   3.50
200209  -9.26  -8.16  -7.23  -9.66  -9.24 -11.47
200210   9.02   5.74   2.71   9.80   4.98   3.36
200211  16.46  12.66   9.40   9.51   7.91  10.03
200212  -6.70  -4.80  -0.16  -5.91  -4.39  -2.25
200301   0.86  -0.55   2.27  -1.29  -1.99  -1.63
200302  -3.62  -2.60  -1.35  -1.55  -1.68  -2.55
200303   0.53   0.95  -0.62   1.07   0.57  -0.36
200304  12.48  10.10   8.23   8.30   9.17  10.61
200305  18.78  15.14  11.89   9.47   9.74   9.14
200306   7.18   5.49   5.22   2.05   1.16   1.67
200307   7.27   5.70   6.70   3.48   2.01   2.67
200308   6.13   5.88   6.28   3.95   3.90   4.98
200309   3.46   1.97   4.30  -1.69  -1.12  -0.56
