"Start","1/31/1973"
"End","6/15/2007"
"Frequency","M"
"Name","A.P. MOLLER-MAERSK - RETAINED EARNINGS (~U$)","GROUPE VICTOIRE SA - RETAINED EARNINGS (~U$)","FINANZAUTO SA - RETAINED EARNINGS (~U$)","FONCINA SA - RETAINED EARNINGS (~U$)","SOPAGRI SA - RETAINED EARNINGS (~U$)","HUBER & SUHNER AG - RETAINED EARNINGS (~U$)","DIORA EXPLORATION NL- RETAINED EARNINGS (~U$)","HYSAN DEVELOPMENT CO- RETAINED EARNINGS (~U$)","LUFKIN INDUSTRIES - RETAINED EARNINGS (~U$)","LOOK INCORPORATED - RETAINED EARNINGS (~U$)","HUTTER & SCHRANTZ - RETAINED EARNINGS (~U$)","FIEBM SA - RETAINED EARNINGS (~U$)","C-COR INCORPORATED - RETAINED EARNINGS (~U$)","HUFVUDSTADEN AB - RETAINED EARNINGS (~U$)","IMMOB MARSEILLA, STE- RETAINED EARNINGS (~U$)","INTERTECHNIQUE SA - RETAINED EARNINGS (~U$)","INVESTOR AB - RETAINED EARNINGS (~U$)","INVESTOR AB - RETAINED EARNINGS (~U$)","FONCIERE EURIS - RETAINED EARNINGS (~U$)","NH HOTELES S.A. - RETAINED EARNINGS (~U$)","ELXSI CORPORATION - RETAINED EARNINGS (~U$)","SEAGATE TECHNOLOGY - RETAINED EARNINGS (~U$)","CYCARE SYSTEMS, INC.- RETAINED EARNINGS (~U$)","BOLLORE - RETAINED EARNINGS (~U$)","METAL DEPLOYE SA - RETAINED EARNINGS (~U$)","MUNKSJO AB - RETAINED EARNINGS (~U$)","NEW ZEALAND OIL - RETAINED EARNINGS (~U$)","FIRST AMERICAN CORP - RETAINED EARNINGS (~U$)","NEW ENGLAND BUSINESS- RETAINED EARNINGS (~U$)","BANCA NAZ DELL'AGRIC- RETAINED EARNINGS (~U$)","ABIGROUP LIMITED - RETAINED EARNINGS (~U$)","BIOGEN, INC. - RETAINED EARNINGS (~U$)","ELECTROMETALS TECH - RETAINED EARNINGS (~U$)","ORFEVRERIE CHRISTOFL- RETAINED EARNINGS (~U$)","SMURFIT NAVARRA - RETAINED EARNINGS (~U$)","INVESTMENT AB BAHCO - RETAINED EARNINGS (~U$)","ROCAMAT SA - RETAINED EARNINGS (~U$)","SADE-STE ALSACIENNE - RETAINED EARNINGS (~U$)","COMPAGNIE GENERALE - RETAINED EARNINGS (~U$)","FLSMIDTH & CO A/S - RETAINED EARNINGS (~U$)","PERPETUAL LTD - RETAINED EARNINGS (~U$)","SCHNEIDER ELECTRIC - RETAINED EARNINGS (~U$)","STADL MALZFABRIK AG - RETAINED EARNINGS (~U$)","STORA KOPPARBERGS - RETAINED EARNINGS (~U$)","SV. HANDELSBANKEN AB- RETAINED EARNINGS (~U$)","UNIVERSALE-BAU AG - RETAINED EARNINGS (~U$)","VIVAX SA - RETAINED EARNINGS (~U$)","WIENERBERGER AG - RETAINED EARNINGS (~U$)","TORO ASSICURAZIONI - RETAINED EARNINGS (~U$)","UNI-INVEST NV - RETAINED EARNINGS (~U$)","BASIC PETROLEUM CORP- RETAINED EARNINGS (~U$)","RENAISSANCE CORP - RETAINED EARNINGS (~U$)","SINO-I TECH LTD - RETAINED EARNINGS (~U$)","HOKUETSU IND. CO. - RETAINED EARNINGS (~U$)","JACKS INTERNATIONAL - RETAINED EARNINGS (~U$)","PLASMA-THERM, INC. - RETAINED EARNINGS (~U$)","APLUS COMPANY LTD - RETAINED EARNINGS (~U$)","PHILIPPINE LONG DIST- RETAINED EARNINGS (~U$)","REX TRUEFORM CLOTH - RETAINED EARNINGS (~U$)","SUNCALL CORPORATION - RETAINED EARNINGS (~U$)","SAN MIGUEL CORP - RETAINED EARNINGS (~U$)","COLLAGEN AESTHETICS - RETAINED EARNINGS (~U$)","SOLV-EX CORP - RETAINED EARNINGS (~U$)","HOME DEPOT, INC. - RETAINED EARNINGS (~U$)","INT'L GAME TECH - RETAINED EARNINGS (~U$)","MEDIAVEST INC - RETAINED EARNINGS (~U$)","ATLAS CONSOLIDATED - RETAINED EARNINGS (~U$)","BENGUET CORPORATION - RETAINED EARNINGS (~U$)","LEPANTO CONSOLIDATED- RETAINED EARNINGS (~U$)","TAYCA CORPORATION - RETAINED EARNINGS (~U$)","TOKYO AUTO. MACH. - RETAINED EARNINGS (~U$)","IBERDROLA SA - RETAINED EARNINGS (~U$)","DYNO ASA - RETAINED EARNINGS (~U$)","CLECO CORPORATION - RETAINED EARNINGS (~U$)","EMULEX CORPORATION - RETAINED EARNINGS (~U$)","JAPAN VILENE CO. LTD- RETAINED EARNINGS (~U$)","AWILCO ASA - RETAINED EARNINGS (~U$)","BANCO ATLANTICO S.A.- RETAINED EARNINGS (~U$)","ALITALIA SPA - RETAINED EARNINGS (~U$)","WAKAMOTO PHARM CO - RETAINED EARNINGS (~U$)","COMMUNICATIONS SYST - RETAINED EARNINGS (~U$)","CONTINUUM CO., INC. - RETAINED EARNINGS (~U$)","FONAR CORPORATION - RETAINED EARNINGS (~U$)","PARGESA HOLDING SA - RETAINED EARNINGS (~U$)","TELECOMM - TCI GROUP- RETAINED EARNINGS (~U$)","GRUPO LAMOSA - RETAINED EARNINGS (~U$)","KIMBERLY CLARK - RETAINED EARNINGS (~U$)","BELO CORP - RETAINED EARNINGS (~U$)","CA INC - RETAINED EARNINGS (~U$)","HEALTHDYNE INC. - RETAINED EARNINGS (~U$)","ALK-ABELO A/S - RETAINED EARNINGS (~U$)","INTERMAGNETICS GEN - RETAINED EARNINGS (~U$)","FORUM GROUP, INC. - RETAINED EARNINGS (~U$)","TELEPHONE & DATA SYS- RETAINED EARNINGS (~U$)","NEXUS GROUP INTL - RETAINED EARNINGS (~U$)","TUAN SING HOLDINGS - RETAINED EARNINGS (~U$)","TURNER BROADCASTING - RETAINED EARNINGS (~U$)","PRIMARK CORPORATION - RETAINED EARNINGS (~U$)","HORIZON OIL LTD - RETAINED EARNINGS (~U$)","MYND CORP - RETAINED EARNINGS (~U$)","HONG LEONG FINANCE - RETAINED EARNINGS (~U$)","SOCFINAL (STE FINAN)- RETAINED EARNINGS (~U$)","CHINA AEROSPACE - RETAINED EARNINGS (~U$)","GRONTMIJ - RETAINED EARNINGS (~U$)","VHS ONROEREND GOED - RETAINED EARNINGS (~U$)","LTX CORP - RETAINED EARNINGS (~U$)","BIG B, INC. - RETAINED EARNINGS (~U$)","JONES INTERCABLE INC- RETAINED EARNINGS (~U$)","VSI HOLDINGS, INC. - RETAINED EARNINGS (~U$)","SUNSTAR INC. - RETAINED EARNINGS (~U$)","CIRCON CORPORATION - RETAINED EARNINGS (~U$)","LAGARDERE SCA - RETAINED EARNINGS (~U$)","ALLIED PROPERTIES - RETAINED EARNINGS (~U$)","CITIC PACIFIC LTD. - RETAINED EARNINGS (~U$)","AYALA INTERNL HOLDIN- RETAINED EARNINGS (~U$)","MICHAELS STORES, INC- RETAINED EARNINGS (~U$)","TCI INT'L INC. - RETAINED EARNINGS (~U$)","MALAYSIAN RESOURCES - RETAINED EARNINGS (~U$)","SINGAPURA FINANCE - RETAINED EARNINGS (~U$)","LILLY INDUSTRIES INC- RETAINED EARNINGS (~U$)","LASER PRECISION Corp- RETAINED EARNINGS (~U$)","SYNTREX CORP. - RETAINED EARNINGS (~U$)","WILMINGTON TRST - RETAINED EARNINGS (~U$)","SUMMA INDUSTRIES - RETAINED EARNINGS (~U$)","REPUBLIC RESOURCES - RETAINED EARNINGS (~U$)","PATLEX CORP - RETAINED EARNINGS (~U$)","MASSTOR SYSTEMS CORP- RETAINED EARNINGS (~U$)","MAJOR GROUP, INC. - RETAINED EARNINGS (~U$)","ISETAN (SINGAPORE) - RETAINED EARNINGS (~U$)","SANRIO COMPANY LTD - RETAINED EARNINGS (~U$)","MIDAMERICAN ENERGY - RETAINED EARNINGS (~U$)","BEVER HOLDING - RETAINED EARNINGS (~U$)","DATA SWITCH CORP - RETAINED EARNINGS (~U$)","TRANSMARCO LIMITED - RETAINED EARNINGS (~U$)","ORCHARD PARADE HLDGS- RETAINED EARNINGS (~U$)","QUEENSBOROUGH HLDGS - RETAINED EARNINGS (~U$)","BERKELEY - RETAINED EARNINGS (~U$)","MICRON TECHNOLOGY - RETAINED EARNINGS (~U$)","SENETAS CORPORATION - RETAINED EARNINGS (~U$)","WATSCO INC - RETAINED EARNINGS (~U$)","TEISSEIRE FRANCE SA - RETAINED EARNINGS (~U$)","TERAOKA SEISAKUSHO - RETAINED EARNINGS (~U$)","ALBIS LEASING AG - RETAINED EARNINGS (~U$)","CARL SCHENCK AG - RETAINED EARNINGS (~U$)","SAAB AB - RETAINED EARNINGS (~U$)","TECHNO ASIA HOLDINGS- RETAINED EARNINGS (~U$)","GOLD PEAK INDUSTRIES- RETAINED EARNINGS (~U$)","KATOKICHI CO., LTD. - RETAINED EARNINGS (~U$)","LANDESBANK BERLIN - RETAINED EARNINGS (~U$)","JOHNSON ELECTRIC - RETAINED EARNINGS (~U$)","SONY PRECISION TECH.- RETAINED EARNINGS (~U$)","HAWKER DE HAVILLAND - RETAINED EARNINGS (~U$)","BRADY CORP - RETAINED EARNINGS (~U$)","HABER INC - RETAINED EARNINGS (~U$)","MABUCHI MOTOR CO. - RETAINED EARNINGS (~U$)","CHIYODA CO., LTD. - RETAINED EARNINGS (~U$)","RPC, INC. - RETAINED EARNINGS (~U$)","BIOFERMIN PHARM'L CO- RETAINED EARNINGS (~U$)","IMW IMMOBILIEN AG - RETAINED EARNINGS (~U$)","VICTORIA PETROLEUM - RETAINED EARNINGS (~U$)","REX STORES CORP - RETAINED EARNINGS (~U$)","NERCO, INC. - RETAINED EARNINGS (~U$)","GREAT AMERICAN BANK - RETAINED EARNINGS (~U$)","NORITZ CORP - RETAINED EARNINGS (~U$)","HILLSDOWN HOLDINGS - RETAINED EARNINGS (~U$)","CONTINENTAL FOODS - RETAINED EARNINGS (~U$)","TINSLEY ROBOR PLC - RETAINED EARNINGS (~U$)","PWS HOLDINGS PLC - RETAINED EARNINGS (~U$)"
"Code","997863(WC03495)","997879(WC03495)","997883(WC03495)","997896(WC03495)","997897(WC03495)","997912(WC03495)","997913(WC03495)","997914(WC03495)","997918(WC03495)","997921(WC03495)","997924(WC03495)","997926(WC03495)","997927(WC03495)","997928(WC03495)","997930(WC03495)","997940(WC03495)","997941(WC03495)","997942(WC03495)","997950(WC03495)","997952(WC03495)","997961(WC03495)","997963(WC03495)","997965(WC03495)","997966(WC03495)","997967(WC03495)","997970(WC03495)","997978(WC03495)","997993(WC03495)","998004(WC03495)","998006(WC03495)","998010(WC03495)","998014(WC03495)","998017(WC03495)","998030(WC03495)","998032(WC03495)","998040(WC03495)","998049(WC03495)","998052(WC03495)","998054(WC03495)","998064(WC03495)","998066(WC03495)","998075(WC03495)","998076(WC03495)","998078(WC03495)","998080(WC03495)","998090(WC03495)","998092(WC03495)","998096(WC03495)","998100(WC03495)","998101(WC03495)","998113(WC03495)","998119(WC03495)","998126(WC03495)","998130(WC03495)","998134(WC03495)","998139(WC03495)","998151(WC03495)","998153(WC03495)","998155(WC03495)","998157(WC03495)","998158(WC03495)","998160(WC03495)","998170(WC03495)","998171(WC03495)","998173(WC03495)","998174(WC03495)","998177(WC03495)","998178(WC03495)","998180(WC03495)","998193(WC03495)","998194(WC03495)","998213(WC03495)","998221(WC03495)","998223(WC03495)","998227(WC03495)","998237(WC03495)","998242(WC03495)","998243(WC03495)","998250(WC03495)","998252(WC03495)","998258(WC03495)","998260(WC03495)","998261(WC03495)","998266(WC03495)","998278(WC03495)","998305(WC03495)","998306(WC03495)","998320(WC03495)","998326(WC03495)","998328(WC03495)","998329(WC03495)","998330(WC03495)","998332(WC03495)","998333(WC03495)","998337(WC03495)","998340(WC03495)","998350(WC03495)","998355(WC03495)","998356(WC03495)","998357(WC03495)","998366(WC03495)","998392(WC03495)","998409(WC03495)","998414(WC03495)","998422(WC03495)","998434(WC03495)","998473(WC03495)","998479(WC03495)","998483(WC03495)","998487(WC03495)","998493(WC03495)","998500(WC03495)","998508(WC03495)","998511(WC03495)","998542(WC03495)","998558(WC03495)","998570(WC03495)","998572(WC03495)","998573(WC03495)","998579(WC03495)","998581(WC03495)","998588(WC03495)","998589(WC03495)","998608(WC03495)","998627(WC03495)","998637(WC03495)","998642(WC03495)","998647(WC03495)","998675(WC03495)","998676(WC03495)","998683(WC03495)","998684(WC03495)","998685(WC03495)","998687(WC03495)","998697(WC03495)","998765(WC03495)","998777(WC03495)","999506(WC03495)","999519(WC03495)","999527(WC03495)","999542(WC03495)","999560(WC03495)","999563(WC03495)","999564(WC03495)","999575(WC03495)","999583(WC03495)","999592(WC03495)","999594(WC03495)","999595(WC03495)","999604(WC03495)","999612(WC03495)","999616(WC03495)","999617(WC03495)","999618(WC03495)","999619(WC03495)","999620(WC03495)","999657(WC03495)","999658(WC03495)","999661(WC03495)","999673(WC03495)","999677(WC03495)","999679(WC03495)","999685(WC03495)","999709(WC03495)","999776(WC03495)","999858(WC03495)","999881(WC03495)","999897(WC03495)"
"Currency","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$","U$"
"1/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"2/28/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"3/30/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"4/30/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"5/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"6/29/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"7/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"8/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
